"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","fieldNumber","typeStatus","verbatimLongitude","verbatimLatitude","individualCount","previousCatalogNumber","sex"
"49","2020-09-12 05:00:02-03","US","US","2840181","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.",NA,"G. Hatschbach","30072","1972","8","8","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipó, Fda. Palacio (mun. Jaboticatuba) Minas Gerais",NA,NA,NA,NA,NA,NA,"US02289508","US02289508_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"50","2019-11-13 11:22:32-03","USP","SPF","68306","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","attenuatus","Lupinus attenuatus","Gardner","Planchuelo, AM","Mello-Silva, R","360","1990","08","20",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","1370","1370",NA,NA,"SPF00068306",NA,"101169","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 18:27:54-03","USP","SPF","222147","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Devecchi, MF","Devecchi, MF","149","2011","04","01",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Trilha para o Morro do Salitreiro no alto da Serra, próximo à estação metereológica.","-43.535111","-19.267389","1413","1413",NA,"Erva ca. 40 cm alt. Flores com cálice verde e pétalas lilases, estandarte com mancha amarela e borda branca no centro.; Campo rupestre.","SPF00222147",NA,NA,NA,"2011",NA,"04","06",NA,NA,"-43.535111","-19.267389",NA,NA,NA
"52","2019-11-13 11:22:32-03","USP","SPF","222149","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Devecchi, MF","Devecchi, MF","16","2009","07","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG-010, caminho para velózias gigantes, à direita da trilha.","-43.594278","-19.292889","1311","1311",NA,NA,"SPF00222149",NA,NA,NA,"2009",NA,"07",NA,NA,NA,"-43.594278","-19.292889",NA,NA,NA
"53","2019-11-13 11:22:32-03","USP","SPF","23572","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Monteiro, R","Furlan, A","CFCR3366","1982","04","11",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.716667","-18.15","1020","1020",NA,NA,"SPF00023572",NA,NA,NA,"1986",NA,"01",NA,NA,NA,"-43.716667","-18.15",NA,NA,NA
"54","2019-11-13 11:22:32-03","USP","SPF","33447","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Planchuelo, AM","Giulietti, AM","CFCR4643","1984","07","17",NA,"Brasil","Minas Gerais","Couto de Magalhães de Minas","Chapada do Couto","-43.4710998535156","-18.0713996887207",NA,NA,NA,NA,"SPF00033447",NA,"32974","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-13 11:22:32-03","USP","SPF","63612","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Devecchi, MF","Zappi, DC","CFCR11277","1987","07","18",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00063612",NA,"101169","auto","2013",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-13 11:22:32-03","USP","SPF","47315","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Pirani, JR","Scatena, VL","CFCR10569","1987","04","16",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00047315",NA,"101169","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-13 11:22:32-03","USP","SPF","42743","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Lewis, GP","Menezes, NL","CFCR9494","1986","02","23",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SPF00042743",NA,"101169","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 18:27:54-03","USP","SPF","44439","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Lewis, GP","Menezes, NL","CFSC9885","1986","09","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Alto do Palácio, próximo do rio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Herbácea, até 50 cm alt.; sépalas liláses, vexilo lilás com mancha central branca e base amarela.; próximo do rio.","SPF00044439",NA,"26557","auto","1990",NA,"09","17",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 18:27:54-03","USP","SPF","164259","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Planchuelo, AM","Sano, PT","635","1997","10","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Capão Redondo.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Ervas; folhas com tricomas alvos; sépalas vináceas com tricomas alvos; pétalas lilases com estandarte branco com manchas amarelas, pedúnculo vináceo.; Em solo arenoso.","SPF00164259",NA,"26557","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 18:27:54-03","USP","SPF","32000","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Monteiro, R","Forero, E","8108","1980","09","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 107, caminho para a Usina Dr. Pacifico Mascarenhas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto; corola morada.; campo rupestre.","SPF00032000",NA,"26557","auto","1986",NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 18:27:54-03","USP","SPF","39337","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Monteiro, R","Cordeiro, I","CFSC6708","1980","11","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Morro do Palácio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Erva, 20 cm alt.; flores roxas, estandarte com manchas alva e amarelada.; Solo arenoso.","SPF00039337",NA,"26557","auto","1986",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 18:27:54-03","USP","SPF","40379","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Monteiro, R","Zappi, DC","CFSC9340","1985","07","19",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, km 120.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Erva, 40 cm alt.; flores azuis.; campo rupestre.","SPF00040379",NA,"26557","auto","1986",NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 18:27:54-03","USP","SPF","76534","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Planchuelo, AM","Pirani, JR","CFSC12688","1991","07","29",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, km 125. Elevação em frente a estátua do Velho Juca.","-43.7144012451172","-19.1688995361328","1320","1370",NA,"Subarbusto semi prostrado; pétalas roxo azuladas, estandarte com mancha amarela na porção central.; Em solo arenoso.","SPF00076534",NA,"26557","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 18:27:54-03","USP","SPF","35104","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Planchuelo, AM","Harley, RM","CFCR6044","1984","11","15",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, km 138.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Erva, até 20 cm alt.; folhas carnosas; flores violetas.; campo.","SPF00035104",NA,"26557","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 18:27:54-03","USP","SPF","222146","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Devecchi, MF","Devecchi, MF","148","2011","04","01",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, MG-010. Elevações na margem da rodovia no lado oposto à estátua do Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Erva ca. 20 cm alt. Flores com cálice verde e pétalas lilases, estandarte com mancha amarela e borda branca no centro.; Campo graminoso.","SPF00222146",NA,"26557","auto","2011",NA,"04","06",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 18:27:54-03","USP","SPF","20456","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Mamede, MCH","CFSC7673","1981","11","01",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, Vale da Mãe d'Água.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Erva, 10-15 cm alt.; flores lilás.; Terreno arenoso.","SPF00020456",NA,"26557","auto","1984",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-04-29 16:29:52-03","UFVJM","HDJF","4151","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Faria, JEQ","Faria, JEQ; Otoni, TJO; Vieira, AD","6188","2016","07","05","Southern America","Brasil","Minas Gerais","Monjolos","Margem da estrada para a Tracomal","-43.898056","-18.439444","1276","1276",NA,NA,"HDJF004151","HDJF004151_01",NA,NA,"2016",NA,"07",NA,NA,NA,"-43.898056","-18.439444",NA,NA,NA
"68","2015-02-26 09:29:38-03","NHMLondon","NHM-LONDON-BOT","BM000645961","S","Plantae",NA,NA,"Leguminosae","Lupinus","attenuatus","Lupinus attenuatus","Gardner",NA,"George Gardner; b.1812; d.1849; Gardner","4501",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","-53.08982","-10.773109",NA,"NHMUK:ecatalogue:4987608",NA
"69","2019-11-01 14:59:55-03","UnB","UB","142055","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Monteiro, R","Irwin, HS","22437","1969","01","22","Southern America","Brasil","Minas Gerais",NA,"Ca. 10km SW of Diamantina",NA,NA,NA,NA,NA,"Fruit gray-green.; Erect herb 0,15m.; Cerrado",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-01 14:59:55-03","UnB","UB","142056","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Monteiro, R","Duarte, AP","2059","1949","12","04","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó, Km 132",NA,NA,NA,NA,NA,"Flor azul.",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-01 14:59:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Faria, JEQ","Faria, JEQ; Otoni, TJO; Vieira, AD","6188","2016","07","05","Southern America","Brasil","Minas Gerais","Monjolos","Margem da estrada para a Tracomal","-43.898056","-18.439444","1276","1276",NA,"Erva ca. 0,4 m de altura, flores azúis; Campo rupestre",NA,NA,NA,NA,"2016",NA,"07",NA,NA,NA,"-43.898056","-18.439444",NA,NA,NA
"72","2019-11-01 14:59:55-03","UnB","UB","142058","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Monteiro, R","Barreto, M","5444","1933","09","02","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Km 128","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Flor azul.; Herbácea.; Campo",NA,NA,"19939","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-01 14:59:55-03","UnB","UB","142057","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Forero, E","8108","1980","09","07","Southern America","Brasil","Minas Gerais","Santana do Riacho","Km 107 ao longo da Rodovia Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Corola morada.; Subarbusto.; Campo rupestre",NA,NA,"26557","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-05-06 11:57:49-03","UFU","HUFU","7419","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Pacheco, R.A.","Romero, R.; et al.","1753","1995","01","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque - Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea ca. 0,30m. Frutos imaturos amarelados.; Campo rupestre após a entrada da cachoeira.","HUFU00040443","HUFU00040443","57119","auto","2005",NA,"08","14",NA,NA,NA,NA,NA,NA,NA
"75","2019-05-06 11:57:49-03","UFU","HUFU","13362","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Andrade, T.","Romero, R.; Nakajima, J.N.","3776","1996","11","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro após a nascente do rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto ca. 0,25m. Cálice e corola roxo azulada. Estandarte com guias de néctar branco, depois vinho.; Campo rupestre 1 mês após queimada.","HUFU00040441","HUFU00040441","57119","auto","2005",NA,"01","19",NA,NA,NA,NA,NA,NA,NA
"76","2019-05-06 11:57:49-03","UFU","HUFU","13365","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Andrade, T.","Romero, R.; Nakajima, J.N.","3779","1996","11","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro após a nascente do rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto ca. 0,3m. Cálice e corola roxo - azulada. Estandartes com guias de néctar branco e depois vinho.; Campo rupestre 1 mês após queimada.","HUFU00040442","HUFU00040442","57119","auto","2005",NA,"01","19",NA,NA,NA,NA,NA,NA,NA
"77","2019-05-06 11:57:49-03","UFU","HUFU","13366","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Garcia, F.P.C.","Romero, R.; Nakajima, J.N.","3780","1996","11","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro após a nascente do rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto ca. 0,3m. Cálice e corola roxo - azulada. Estandarte com guia de néctar.; Campo rupestre 1 mês após queimada.","HUFU00040444","HUFU00040444","57119","auto","2005",NA,"01","19",NA,NA,NA,NA,NA,NA,NA
"78","2017-09-11 17:10:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Lupinus","attenuatus","Lupinus attenuatus","Gardner",NA,"Gardner, G","4501",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"In omni Serro Frio et rarius in montibus districtus Adamantium.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Lupinus","attenuatus","Lupinus attenuatus","Gardner",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ouro Preto","In prov. Minarum campis altis ad Pires et Villa Rica.","-43.51","-20.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.51","-20.29",NA,NA,NA
"80","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.",NA,"Vauthier, AC","141",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Diamantina","In prov. Minarum prope Cidade Diamantina, olim Tejuco, distr. Adamantium et alibi in Serro Frio.","-43.6","-18.25",NA,NA,NA,NA,NA,"P15P1N0001",NA,NA,NA,NA,NA,NA,NA,NA,"-43.6","-18.25",NA,NA,NA
"81","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.",NA,"Vauthier, AC","142",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Diamantina","In prov. Minarum prope Cidade Diamantina, olim Tejuco, distr. Adamantium et alibi in Serro Frio.","-43.6","-18.25",NA,NA,NA,NA,NA,"P15P1N0001",NA,NA,NA,NA,NA,NA,NA,NA,"-43.6","-18.25",NA,NA,NA
"82","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Diamantina","In prov. Minarum prope Cidade Diamantina, olim Tejuco, distr. Adamantium et alibi in Serro Frio.","-43.6","-18.25",NA,NA,NA,NA,NA,"P15P1N0001",NA,NA,NA,NA,NA,NA,NA,NA,"-43.6","-18.25",NA,NA,NA
"83","2017-09-11 17:10:00-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.",NA,"Riedel, L","s.n",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"In campis graminis humidis prope Cachoeira do Campo.",NA,NA,NA,NA,NA,NA,NA,"P15P1N0001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-08 12:41:57-03","UFRGS","ICN","021338","S","Plantae","Dicotyledon",NA,"Fabaceae","Lupinus","attenuatus","Lupinus attenuatus","Gardner",NA,"Magalhães, M",NA,NA,NA,NA,"América do Sul","Brasil","MG","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,"Flor azul.; Campo arenoso.","ICN00023977","ICN00023977","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-08 12:41:57-03","UFRGS","ICN","184903","S","Plantae","Dicotyledon",NA,"Fabaceae","Lupinus","attenuatus","Lupinus attenuatus","Gardner",NA,"?","s.n.",NA,NA,NA,"América do Sul","Brasil","MG","Serra do Cipó","k 128 e 139",NA,NA,NA,NA,NA,"flor azul, subarbusto 0,2 a 0,3; campo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 10:05:56-03","IBt","SP","491239","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Faria, JEQ","Faria, JEQ; et al.","6188","2016","07","05",NA,"Brasil","Minas Gerais","Monjolos","Margem da estrada para a Tracomal","-43.898056","-18.439444","1276","1276",NA,NA,NA,NA,NA,NA,"2016",NA,"07",NA,NA,NA,"-43.898056","-18.439444",NA,NA,NA
"87","2019-11-21 10:05:56-03","IBt","SP","145431","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Joly, AB; Semir, J","CFSC3668","1972","11","04",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"31264","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 10:05:56-03","IBt","SP","143921","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Semir, J","CFSC4738","1973","10","31",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"31264","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 10:05:56-03","IBt","SP","145335","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Semir, J; Sazima, M","CFSC3419","1972","09","06",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 116 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"31264","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-21 10:05:56-03","IBt","SP","145422","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Semir, J; et al.","CFSC2767","1972","07","23",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"31264","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-21 10:05:56-03","IBt","SP","143924","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Semir, J; Sazima, M","CFSC4681","1973","10","28",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"31264","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 10:05:56-03","IBt","SP","145438","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Joly, AB; Semir, J","CFSC2976","1972","08","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 128 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Altura 30-40cm. Flores azuis-roxas",NA,NA,"31264","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-21 10:05:56-03","IBt","SP","145450","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Joly, AB; Müller, C","CFSC3467","1972","09","10",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 132,5 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Altura 20cm, flores azuis",NA,NA,"31264","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-21 10:05:56-03","IBt","SP","145343","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Joly, AB; et al.","CFSC4614","1973","10","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 134 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"31264","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:05:56-03","IBt","SP","145349","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Joly, AB; Semir, J","CFSC3207","1972","08","22",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 139 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"31264","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:05:56-03","IBt","SP","145445","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Joly, AB; Müller, C","CFSC3473","1972","09","10",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 140 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"31264","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 10:05:56-03","IBt","SP","37829","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Monteiro, R","Mello Barreto","5449","1933","08","13",NA,"Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Km 116. Campo queimado","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Herbácea 0,1m. Flor azul",NA,NA,"19939","auto","1984",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 10:05:56-03","IBt","SP","37826","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Monteiro, R","Mello Barreto","5445","1933","08","24",NA,"Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Km 139. Estrada do Pilar. Campo","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Herbácea 0,3m. Flores azuis",NA,NA,"19939","auto","1984",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 10:05:56-03","IBt","SP","179134","S","Plantae",NA,NA,"Fabaceae","Lupinus","coriaceus","Lupinus coriaceus","Benth.","Mantovani, W","Henrique, MC; Kawasaki, ML","CFSC7673","1981","11","01",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Terreno arenoso","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SP027363","SP027363","26557","auto","1984",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
