"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"165","2015-09-05 10:47:10-03","MNHN","RECOLNAT_MNHN_P","P05581713","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Hatschbach, G.|Silva, J.M.|Pott, V.",NA,"1994",NA,"Brasil","Mato Grosso do Sul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581713' target='other'> <mi>dwc_moreinfo</mi></a>","P05581713","P05581713_01","6","8","Corumbá","Rod. BR 262; proximo ao trevo para Maria Coelho","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,"60820",NA,NA,NA
"166","2020-12-11 11:39:55-03","UFMG","BHCB","131500","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.",NA,"Moreira, NC; Borges, KS; Schall, B; Gomes, F; Rodrigues, JG","8","2009","Southern America","Brasil","Minas Gerais",NA,"Herbácea; beira de mata; flor rosa",NA,NA,"03","29","Ribeirão das Neves","Condomínio Canto dos Pássaros","-44.046389","-19.827222","847","847",NA,NA,NA,"-44.046389","-19.827222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:39:55-03","UFMG","BHCB","48527","PreservedSpecimen","Plantae","Dicotyledon",NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2011-03-24 17:27:00-03","MO","MOBOT","2789962","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","A. Lourteig","Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","Sperling 6173","1982","South America","Brazil","Pará",NA,NA,NA,NA,"6","14",NA,"Riverbanks of Rio Itacaiunas, 2km. downriver from ferry crossing to AMZA camp 3-Alfa. Forest on low ground and riverbanks.","-50.5","-5.88333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2011-02-10 10:23:00-02","MO","MOBOT","1835201","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.","A. Lourteig","George Gardner","Gardner 1506","1838","South America","Brazil","Ceará",NA,NA,NA,NA,"9",NA,NA,"Villa do Crato.",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2010-06-04 12:43:00-03","MO","MOBOT","2514620","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"ARROYO","ARROYO 2645","1982","South America","Paraguay","Amambay",NA,NA,NA,NA,"11","19",NA,"Ruta 3 al S arroyo Negla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"171","2009-08-27 05:57:00-03","MO","MOBOT","2789519","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook.",NA,"Douglas C. Daly|Michael J. Balick|James C. Solomon","Daly 2037","1982","South America","Bolivia","Pando",NA,NA,NA,NA,"8","1","Manuripi","Rio Madre de Dios: approx. 20 min. by motorboat upstream from Riberalta. Seasonally inundated area near shore.","-66.13333","-10.91666","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2016-11-15 05:15:00-02","MO","MOBOT","2514638","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis cratensis",NA,"Lourteig, A.","Antonio C. Krapovickas|et al.","Krapovickas 14220","1968","South America","Paraguay","Concepción",NA,NA,NA,NA,"2","25",NA,"Paso Horqueta, Río Aquidaban",NA,NA,NA,NA,"cratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-07-22 16:17:00-03","MO","MOBOT","2514540","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Émile Hassler","Hassler 7863","1901","South America","Paraguay","Concepción",NA,NA,NA,NA,"11",NA,NA,"In regione cursus superioris fluminis Apa",NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"174","2020-07-22 16:13:00-03","MO","MOBOT","2514653","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Émile Hassler","Hassler 10768","1908","South America","Paraguay","Amambay",NA,NA,NA,NA,"3",NA,NA,"Sierra de Amambay",NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"175","2010-01-25 20:06:00-02","MO","MOBOT","2514668","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Troels M. Pedersen","Pedersen 9422","1969","South America","Paraguay","San Pedro",NA,NA,NA,NA,"11","27",NA,"Lima, Ea. Carumbé",NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2016-11-15 05:15:00-02","MO","MOBOT","2514638","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis cratensis",NA,"Lourteig, A.","Antonio C. Krapovickas|et al.","Krapovickas 14220","1968","South America","Paraguay","Concepción",NA,NA,NA,NA,"2","25",NA,"Paso Horqueta, Río Aquidaban",NA,NA,NA,NA,"cratensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-07-22 16:17:00-03","MO","MOBOT","2514540","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Émile Hassler","Hassler 7863","1901","South America","Paraguay","Concepción",NA,NA,NA,NA,"11",NA,NA,"In regione cursus superioris fluminis Apa",NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"178","2020-07-22 16:13:00-03","MO","MOBOT","2514653","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Émile Hassler","Hassler 10768","1908","South America","Paraguay","Amambay",NA,NA,NA,NA,"3",NA,NA,"Sierra de Amambay",NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"179","2010-01-25 20:06:00-02","MO","MOBOT","2514668","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis paraguayensis","(R. Knuth) Lourteig","Lourteig, A.","Troels M. Pedersen","Pedersen 9422","1969","South America","Paraguay","San Pedro",NA,NA,NA,NA,"11","27",NA,"Lima, Ea. Carumbé",NA,NA,NA,NA,"paraguayensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2015-05-20 10:36:13-03","UFERSA","MOSS","4015","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook","Abreu, M.C.","Gomes, J.K. de O.","3","1995","América do Sul","Brasil","Ceará",NA,"flor roxa.",NA,NA,"05","28","Fortaleza",NA,"-38.5431","-3.71722",NA,NA,NA,NA,NA,NA,NA,"2006","07","19924","auto","29",NA,NA,NA,NA
"181","2015-05-20 10:36:13-03","UFERSA","MOSS","2851","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook","Abreu, M.C.","Oliveira, O.F. de","558","1980","América do Sul","Brasil","Rio Grande do Norte",NA,"erva não hidrofila; coletada próximo da estrada; solo bem drenado; flor rósea.",NA,NA,"04","27","Apodi","Riacho das Cabras.","-37.633333","-5.4","90","90",NA,NA,NA,"37W38'00","5S24'00","2006","07",NA,NA,"29",NA,NA,NA,NA
"182","2015-05-20 10:36:13-03","UFERSA","MOSS","2840","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook","Abreu, M.C.","Oliveira, O.F. de","539","1980","América do Sul","Brasil","Rio Grande do Norte",NA,"erva; coletada na margem de estrada; solo pedregoso; flor rosa, base do tubo da corola amarela.",NA,NA,"04","27","Apodi","Serra das Cabras.","-37.64","-5.4","90","90",NA,NA,NA,"37W38'24","5S24'00","2006","07",NA,NA,"29",NA,NA,NA,NA
"183","2015-05-20 10:36:13-03","UFERSA","MOSS","2839","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook","Abreu, M.C.","Oliveira, O.F. de","540","1980","América do Sul","Brasil","Rio Grande do Norte",NA,"erva; coletada na margem de estrada; solo pedregoso; flor rosa, base do tubo da corola amarela.",NA,NA,"04","27","Apodi","Riacho das Cabras.","-37.64","-5.4","90","90",NA,NA,NA,"37W38'24","5S24'00","2006","07",NA,NA,"29",NA,NA,NA,NA
"184","2015-05-20 10:36:13-03","UFERSA","MOSS","12723","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook","Costa-Lima, J.L.","Lima, B.G. de","102","2008","América do Sul","Brasil","Ceará",NA,"herbácea; coletada na caatinga; relevo ondulado; substrato cristalino; frequente; flor lilás.",NA,NA,"04","15","Iguatu","Fazenda Trussu/RPPN Trussu.","-39.3775","-6.331667",NA,NA,NA,NA,NA,"39W22'39","6S19'54","2011","11",NA,NA,"09",NA,NA,NA,NA
"185","2015-05-20 10:36:13-03","UFERSA","MOSS","5798","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Hook","Abreu, M.C.","Medeiros, C.P. de","4","1994","América do Sul","Brasil","Rio Grande do Norte",NA,"n.v. azedinho",NA,NA,"07","01","Apodi","Sítio Carrilho.","-37.798889","-5.664167","67","67",NA,NA,NA,"37W47'56","5S39'51","2006","07",NA,NA,"29",NA,NA,NA,NA
"186","2020-08-31 09:08:46-03","INPA","INPA","134360","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","Silva, MG da","Silva, MFF da","271","1983","Southern America","Brasil","Pará",NA,NA,"INPA0134360","INPA0134360 INPA0134360_e","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-08-31 09:08:46-03","INPA","INPA","177135","S","Plantae","Dicotyledon Com-Clade","Oxalidales","Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.",NA,"Macêdo, M","3284","1993","Southern America","Brasil","Mato Grosso",NA,NA,"INPA0177135",NA,"09","15","Cuiabá","Cuiabá, Campus da Universidade Federal do Mato Grosso, Bloco A CCS, perto da guarita 1.","-56","-15.6",NA,NA,NA,NA,NA,"-56","-15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-12-19 11:19:57-03","UFG","UFG","7966","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver ex Hook",NA,"J.A. Rizzo","7748","1972",NA,"Brasil","Goiás",NA,NA,"UFG0007966","UFG0007966","03","01","Campos Belos",NA,"-46.7717018127441","-13.0367002487183",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70364","auto",NA,NA,NA,NA,NA
"189","2019-12-19 11:19:57-03","UFG","UFG","10129","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver ex Hook",NA,"J.A. Rizzo","9547","1974",NA,"Brasil","Tocantins",NA,NA,"UFG0010129","UFG0010129","01","12","Tupiratins",NA,"-48.1156005859375","-8.39389038085938",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33920","auto",NA,NA,NA,NA,NA
"190","2019-12-19 11:19:57-03","UFG","UFG","7965","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver ex Hook",NA,"J.A. Rizzo","7543","1972",NA,"Brasil","Goiás",NA,NA,"UFG0007965","UFG0007965","02","03","Campos Belos",NA,"-46.7717018127441","-13.0367002487183",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70364","auto",NA,NA,NA,NA,NA
"191","2019-12-19 11:19:57-03","UFG","UFG","2338","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliver ex Hook",NA,"J.A. Rizzo; A. Barbosa","3339","1969",NA,"Brasil","Goiás",NA,NA,"UFG0002338","UFG0002338","01","02","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA
"192","2021-01-26 13:57:06-03","IMA","MAC","17289","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.Abreu","R.P.Lyra-Lemos; et al.","7528","2003",NA,"Brasil","Alagoas",NA,"Mata Atlântica","MAC0017289",NA,"03","20","São Miguel dos Campos","Área da reserva da Atol cimentos.","-36.135833","-9.753611",NA,NA,NA,NA,NA,"-36.135833","-9.753611","2009","03",NA,NA,NA,NA,NA,NA,NA
"193","2021-01-26 13:57:06-03","IMA","MAC","37721","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","Chagas-Mota; E.Gonçalves; N.Ramos","2436","2009",NA,"Brasil","Alagoas",NA,"Erva ca. 30 cm de altura. Flores róseas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0037721",NA,"03","28","Boca da Mata","Fazenda Daniel.","-36.2202987670898","-9.64138984680176",NA,NA,NA,NA,NA,NA,NA,"2016","10","17145","auto","21",NA,NA,NA,NA
"194","2021-01-26 13:57:06-03","IMA","MAC","41054","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","E.C.O.Chagas","Chagas-Mota","3313","2009",NA,"Brasil","Alagoas",NA,"Erva ca. 50 cm de altura. Flores róseas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0041054",NA,"04","29","Chã Preta","Serra Lisa.","-36.2961006164551","-9.25527954101562",NA,NA,NA,NA,NA,NA,NA,"2009","04","13328","auto","29",NA,NA,NA,NA
"195","2021-01-26 13:57:06-03","IMA","MAC","34589","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","A.I.L.Pinheiro; R.P.Lyra-Lemos; G.B.Araujo; Chagas-Mota","452","2008",NA,"Brasil","Alagoas",NA,"Erva ca. de 40cm. Flores róseas.; Mata Atlântica.","MAC0034589",NA,"07","31","Flexeiras",NA,"-35.7807998657227","-9.19750022888184",NA,NA,NA,NA,NA,NA,NA,"2016","11","21617","auto","16",NA,NA,NA,NA
"196","2021-01-26 13:57:06-03","IMA","MAC","48856","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","E.C.O.Chagas","Chagas-Mota; C.Couto; D.Oliveira","7895","2010",NA,"Brasil","Alagoas",NA,"Erva ca. 25 cm de altura. Flores róseas. Frutos verdes.; Mata Atlântica.","MAC0048856",NA,"08","06","Flexeiras","Águas Belas.","-35.7807998657227","-9.19750022888184",NA,NA,NA,NA,NA,NA,NA,"2010","08","21617","auto","06",NA,NA,NA,NA
"197","2021-01-26 13:57:06-03","IMA","MAC","23706","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","R.P.Lyra-Lemos; M.N.Rodrigues; U.G.C.Lopes","9068","2005",NA,"Brasil","Alagoas",NA,"Erva ereta. Flor lilás.; Mata Atlântica","MAC0023706",NA,"10","27","Flexeiras","Topo da Serra da Embratel.","-35.7807998657227","-9.19750022888184",NA,NA,NA,NA,NA,NA,NA,"2016","11","21617","auto","08",NA,NA,NA,NA
"198","2021-01-26 13:57:06-03","IMA","MAC","44726","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","Chagas-Mota","6230","2009",NA,"Brasil","Alagoas",NA,"Erva ca. 25 cm de altura. Frutos verdes.; Mata Atlântica.","MAC0044726",NA,"10","17","Maribondo","Fazenda Boca da Mata.","-36.3053016662598","-9.57721996307373",NA,NA,NA,NA,NA,NA,NA,"2016","11","12497","auto","08",NA,NA,NA,NA
"199","2021-01-26 13:57:06-03","IMA","MAC","42047","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","E.C.O.Chagas","Chagas-Mota; J.W.A.Silva; D.S.Correia","3882","2009",NA,"Brasil","Alagoas",NA,"Erva ca. 50 cm de altura. Flores rosas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0042047",NA,"05","30","Mar Vermelho","Fazenda Canadá.","-36.3880996704102","-9.44750022888184",NA,NA,NA,NA,NA,NA,NA,"2009","06","12091","auto","10",NA,NA,NA,NA
"200","2021-01-26 13:57:06-03","IMA","MAC","35947","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","A.I.L.Pinheiro; E.C.O.Chagas; M.C.S.Mota","471","2009",NA,"Brasil","Alagoas",NA,"Arbusto ca. de 50cm. Flores rosas.; Mata Atlântica.","MAC0035947",NA,"01","30","Murici",NA,"-35.9432983398438","-9.30667018890381",NA,NA,NA,NA,NA,NA,NA,"2016","11","22851","auto","16",NA,NA,NA,NA
"201","2021-01-26 13:57:06-03","IMA","MAC","53479","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","Chagas-Mota; J.W.Alves-Silva","11241","2011",NA,"Brasil","Alagoas",NA,"Erva ca. 50 cm de altura. Flores róseas. Frutos verdes.; Mata Atlântica.","MAC0053479",NA,"10","21","Murici","Estação Ecológica de Murici, Bananeiras.","-35.9432983398438","-9.30667018890381",NA,NA,NA,NA,NA,NA,NA,"2016","11","22851","auto","16",NA,NA,NA,NA
"202","2021-01-26 13:57:05-03","IMA","MAC","12896","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.Abreu","R.P.Lyra-Lemos; S.Rocha","4667","2000",NA,"Brasil","Alagoas",NA,"Erva; Mata Atlântica em tabuleiro","MAC0012896",NA,"07","28","Pilar","Fazenda Lamarão, na borda de encosta, próximo a extração de petróleo da Petrobrás.","-35.9566993713379","-9.5972204208374",NA,NA,NA,NA,NA,NA,NA,"2009","03","24196","auto",NA,NA,NA,NA,NA
"203","2021-01-26 13:57:06-03","IMA","MAC","44611","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","Chagas-Mota; V.G.Ramalho","6115","2009",NA,"Brasil","Alagoas",NA,"Erva ca. 20 cm de altura. Flores amarelas. Frutos verdes.; Mata Atlântica.","MAC0044611",NA,"10","04","São Sebastião","Fazenda Indiana.","-36.55419921875","-9.93360996246338",NA,NA,NA,NA,NA,NA,NA,"2016","11","16608","auto","09",NA,NA,NA,NA
"204","2021-01-26 13:57:06-03","IMA","MAC","55072","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","R.C.Pinto; M.J.Silva; I.A.Bayma","229","2012",NA,"Brasil","Alagoas",NA,"Erva ereta ca. 40 cm de altura. Flores róseas. Frutos verdes.; Mata Atlântica.","MAC0055072",NA,"08","31","Teotônio Vilela","Reserva Madeiras.","-36.3527984619141","-9.90528011322021",NA,NA,NA,NA,NA,NA,NA,"2016","11","19436","auto","25",NA,NA,NA,NA
"205","2021-01-26 13:57:06-03","IMA","MAC","47289","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","F.Cavalcante; M.V.Caju; A.M.Bastos","344","2010",NA,"Brasil","Alagoas",NA,"Erva ca. 30 cm de altura. Flores rosas.; Mata Atlântica.","MAC0047289",NA,"01","16","Teotônio Vilela.",NA,"-36.3527984619141","-9.90528011322021",NA,NA,NA,NA,NA,NA,NA,"2016","11","19436","auto","16",NA,NA,NA,NA
"206","2021-01-26 13:57:06-03","IMA","MAC","49615","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","E.C.O.Chagas","Chagas-Mota; D.Oliveira; R.P.Cavalcante; F.Bezerra","8654","2010",NA,"Brasil","Alagoas",NA,"Arbusto ca. 60 cm de altura. Flores lilases. Frutos verdes.; Mata Atlântica.","MAC0049615",NA,"09","23","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,NA,NA,NA,"2010","09","18701","auto","23",NA,NA,NA,NA
"207","2021-01-26 13:57:06-03","IMA","MAC","32010","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","E.C.O.Chagas","Chagas-Mota","210","2007",NA,"Brasil","Alagoas",NA,"Erva terrestre ca. de 40 cm. Flores róseas. Frutos verdes.; Mata Ciliar.","MAC0032010",NA,"12","30","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba do Meio.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,NA,NA,NA,"2008","01","18701","auto","02",NA,NA,NA,NA
"208","2021-01-26 13:57:06-03","IMA","MAC","15243","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.Abreu","R.P.Lyra-Lemos","6601","2002",NA,"Brasil","Alagoas",NA,"Erva ereta; Mata Atlântica","MAC0015243",NA,"04","06","Pilar","BR101, entre canavial, primeiro ponto no fim da mata, próximo à lagoa, borda da mata.","-35.9225","-9.601667",NA,NA,NA,NA,NA,"-35.9225","-9.601667","2009","03",NA,NA,NA,NA,NA,NA,NA
"209","2021-01-26 13:57:06-03","IMA","MAC","15333","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.Abreu","R.P.Lyra-Lemos; W.Thomas; Barbosa; Rodal; et al.","6293","2002",NA,"Brasil","Alagoas",NA,"Subarbusto com ca. de 60cm de altura. Flores rosa; Mata Pluvial Tropical","MAC0015333",NA,"03","15","Murici","Estação Ecológica de Murici. Serra do Ouro.","-35.849722","-9.253889",NA,NA,NA,NA,NA,"-35.849722","-9.253889","2009","03",NA,NA,NA,NA,NA,NA,NA
"210","2021-01-26 13:57:06-03","IMA","MAC","16445","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.Abreu","R.P.Lyra-Lemos; et al.","6960","2002",NA,"Brasil","Alagoas",NA,"Erva erecta; Mata Atlântica em serra.","MAC0016445",NA,"06","29","Murici","Estação Ecológica de Murici. Serra das Águas Belas.","-35.95","-9.255833",NA,NA,NA,NA,NA,"-35.95","-9.255833","2009","03",NA,NA,NA,NA,NA,NA,NA
"211","2021-01-26 13:57:06-03","IMA","MAC","20194","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.Abreu","W.W.Thomas; M.R.Barbosa; R.P.Lyra-Lemos; P.Fiaschi; S.Santana; et al.","13159","2002",NA,"Brasil","Alagoas",NA,"Mata Atlântica (borda de mata).","MAC0020194",NA,"11","02","Flexeiras","Serra das Águas Belas, BR 101 na estrada pra Maceió.","-35.791389","-9.248056",NA,NA,NA,NA,NA,"-35.791389","-9.248056","2009","03",NA,NA,NA,NA,NA,NA,NA
"212","2021-01-26 13:57:06-03","IMA","MAC","25195","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","R.P.Lyra-Lemos; Santos, MR dos; P.A.F.Rios","9780","2006",NA,"Brasil","Alagoas",NA,"Erva ereta. Flores rosas.; Mata Atlântica","MAC0025195",NA,"09","21","Rio Largo","Mata do Cedro, Proximidades do açude.","-35.812253","-9.510656",NA,NA,NA,NA,NA,"-35.812253","-9.510656","2016","11",NA,NA,"25",NA,NA,NA,NA
"213","2021-01-26 13:57:06-03","IMA","MAC","32242","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","R.P.Lyra-Lemos; F.Cavalcante; I.A.Bayma","11024","2008",NA,"Brasil","Alagoas",NA,"Erva com látex alvo.; Mata Atlântica.","MAC0032242",NA,"03","29","Rio Largo","Mata da encosta do Pinto, Usina Leão.","-35.8325","-9.543889",NA,NA,NA,NA,NA,"-35.8325","-9.543889","2016","11",NA,NA,"22",NA,NA,NA,NA
"214","2021-01-26 13:57:06-03","IMA","MAC","32545","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","A.I.L.Pinheiro; Chagas-Mota; M.C.Mota","363","2008",NA,"Brasil","Alagoas",NA,"Erva. Flores roxas.","MAC0032545",NA,"04","12","Murici","Mata Atlântica. Serra do Ouro.","-33.833333","-9.216667",NA,NA,NA,NA,NA,"-33.833333","-9.216667","2016","11",NA,NA,"16",NA,NA,NA,NA
"215","2021-01-26 13:57:06-03","IMA","MAC","38690","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","cratensis","Oxalis cratensis","Oliv. ex Hook.","M.C.S.Esteves","L.M.Leão; L.Rocha; S.P.Gomes","78","2009",NA,"Brasil","Alagoas",NA,"Erva ca. 40 cm de altura. Flores lilás.; Mata Atlântica.","MAC0038690",NA,"04","16","Rio Largo","Usina Leão, Mata do Cedro.","-34.98","-9.527778",NA,NA,NA,NA,NA,"-34.98","-9.527778","2016","11",NA,NA,"16",NA,NA,NA,NA
