"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"123","2016-09-30 05:30:00-03","NY","NYBG","01408413","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","L. Cárdenas de Guevara","2633","1977","04","25","South America","Venezuela","Carretera San Antonio - Ureña.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1646114' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408413","NY01408413_01","Táchira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 16:37:00-03","NY","NYBG","00917434","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","G. G. Hatschbach","33368","1973","11","18","South America","Brazil","Tupaciguara","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996170' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917434","NY00917434_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2016-09-30 05:29:00-03","NY","NYBG","01408407","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","F. J. Ortega Mendoza","348","1977","05","01","South America","Venezuela","En el km. 89 de la carretera San Juan - Calabozo.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645878' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408407","NY01408407_01","Guárico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2016-09-30 05:29:00-03","NY","NYBG","01408397","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","D. A. Neill","9381","1990","08","16","South America","Bolivia","Provincia de Ichilo. Río Ibabo. Reserva Forestal Choré; Bosque Experimental Elias Meneces.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645669' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408397","NY01408397_01","Santa Cruz","-64.52","-16.58","180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 16:37:00-03","NY","NYBG","391363","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","G. G. Hatschbach","40546","1977","12","09","South America","Brazil","Porto Verde; barrancos rio Paraná","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388437' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391363","NY00391363_01","Paraná","-54.3328018188477","-24.8603000640869",NA,NA,"Santa Helena","23937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 16:37:00-03","NY","NYBG","01408372","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby","R. Vásquez Martínez","20806","1996","05","11","South America","Peru","Huarango.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1645108' target='other'> <mi>dwc_moreinfo</mi></a>","NY01408372","NY01408372_01","Cajamarca","-78.58","-5.33","605","605","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 16:37:00-03","NY","NYBG","00917409","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","G. T. Prance","26683","1979","06",NA,"South America","Brazil","Pantanal, Rio Paraguai. Fazenda Acurizal; plot A","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917409","NY00917409_01","Mato Grosso","-57.53","-17.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 16:37:00-03","NY","NYBG","00917408","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","G. T. Prance","26682","1979","06",NA,"South America","Brazil","Pantanal, Rio Paraguai. Fazenda Acurizal; plot A","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996154' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917408","NY00917408_01","Mato Grosso","-57.53","-17.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 16:37:00-03","NY","NYBG","00917407","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides","(Spruce ex Benth.) Burkart","R. C. Barneby; J. W. Grimes","G. T. Prance","26292","1979","06","21","South America","Brazil","Fazenda Caceres","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996151' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917407","NY00917407_01","Mato Grosso","-56.83","-19.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 16:37:00-03","NY","NYBG","334684","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Pithecellobium","niopoides",NA,"Pithecellobium niopoides","Spruce ex Benth.",NA,"R. Spruce","1088","1850","09",NA,"South America","Brazil","In vicinibus Santarem.","sheet","The Collection Numbver was added to this sheet by R. C. Barneby. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=22550' target='other'> <mi>dwc_moreinfo</mi></a>","NY00334684","NY00334684_01 NY00334684_02","Pará",NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","21688","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Salvador, J.L.G.","54","1998","06","19",NA,"Brasil",NA,NA,"Árvore de 10 m de altura, caule liso, fruto verde","BOTU021688",NA,"Mato Grosso do Sul",NA,NA,NA,NA,"Anaurilândia",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","22790","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Benth.) Burkart",NA,"Amaral Jr., A.","316","1999","04","09",NA,"Brasil",NA,NA,"Árvore de 12 m de altura, casca branca, estéril","BOTU022790",NA,"São Paulo","-51.765556","-21.050833",NA,NA,"Paulicéía",NA,NA,NA,"51°45'56w","21°03' 03s",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","22750","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Amaral Jr., A.","276","1999","04","07",NA,"Brasil",NA,NA,"Árvore de 5 m de altura, estéril","BOTU022750",NA,"São Paulo","-51.620556","-20.872778",NA,NA,"Castilho",NA,NA,NA,"51°37'14w","20°52' 22s",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","27091","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Pinheiro, M.H.O.","244","1996","12","26",NA,"Brasil",NA,NA,"Planta de altura, flores senescentes","BOTU027091",NA,"São Paulo",NA,NA,NA,NA,"Bauru",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","22411","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Amaral Jr., A.","341","1999","04","08",NA,"Brasil",NA,NA,"Arbusto de 3 m de altura com frutos","BOTU022411",NA,"Mato Grosso do Sul","-51.765","-21.0225",NA,NA,"Três Lagoas",NA,NA,NA,"51°45'54w","21°01' 21s",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","22751","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Amaral Jr., A.","277","1999","04","07",NA,"Brasil",NA,NA,"Árvore de 15 m de altura, com frutos verdes","BOTU022751",NA,"São Paulo","-51.623056","-20.865556",NA,NA,"Castilho",NA,NA,NA,"51°37' 23w","20°51' 56s",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","22373","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Amaral Jr., A.","303","1999","04","07",NA,"Brasil",NA,NA,"Árvore de 5 m de altura, flores brancas, com espinhos","BOTU022373",NA,"Mato Grosso do Sul","-51.632222","-20.8675",NA,NA,"Três Lagoas",NA,NA,NA,"51°37'56w","20°52'03s",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","22096","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Bicudo, L.R.H.","213","1998","10","16",NA,"Brasil",NA,NA,"Mata de galeria, 3 m de altura, frutos verdesw","BOTU022096",NA,"Mato Grosso do Sul","-53.0375","-22.513889",NA,NA,"Batayporã",NA,NA,NA,"53°02'15w","22°30'50s",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","21681","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Manara, M.P.","1","1998","06","18",NA,"Brasil",NA,NA,"Arvoreta de 3m de altura, caule liso, fruto verde","BOTU021681",NA,"São Paulo",NA,NA,NA,NA,"Rosana",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","23881","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Paschoal, M.E.S.","Mendonça, L.S.","1","2003","07","14",NA,"Brasil",NA,NA,"Altura 15 m, diâmetro 50 cm, casac marrom-clara, esbranquiçada, áspera com decamação","BOTU023881",NA,"São Paulo",NA,NA,NA,NA,"Botucatu",NA,NA,NA,"9999","9999","2013","10","23",NA,NA,NA,NA,NA
"143","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","21678","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Manara, M.P.","37","1998","06","19",NA,"Brasil",NA,NA,"Arbusto de 9 m de altura, caule liso, fruto verde","BOTU021678",NA,"São Paulo",NA,NA,NA,NA,"Presidente Epitácio",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","22850","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Amaral Jr., A.","376","1999","04","10",NA,"Brasil",NA,NA,"Árvore de 4 m de altura, com botões e flores velhas","BOTU022850",NA,"São Paulo","-52.047778","-21.713611",NA,NA,"Presidente Epitácio",NA,NA,NA,"52°02'52w","21°42' 49s",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","25911","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Martins, M.V.","Martins, M.V.","104","2008","06","17",NA,"Brasil",NA,NA,"árvore de 12m","BOTU025911",NA,"São Paulo","-50.293333","-20.473611",NA,NA,"São João de Iracema",NA,NA,NA,"50°17'36w","20°28'25s",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","22670","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Amaral Jr., A.","600","1999","04","13",NA,"Brasil",NA,NA,"Árvore de 4 m de altura com espinhos, flores creme","BOTU022670",NA,"Mato Grosso do Sul","-52.450556","-22.150278",NA,NA,"Bataguassu",NA,NA,NA,"52°27' 02w","22°09' 01s",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","22712","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Amaral Jr., A.","642","1999","04","13",NA,"Brasil",NA,NA,"Árvore de 6 m de altura, com frutos","BOTU022712",NA,"Mato Grosso do Sul","-52.450556","-22.150278",NA,NA,"Bataguassu",NA,NA,NA,"52°27' 02w","22°09' 01s",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-18 09:29:34-03","UNESP-IBB","BOTU","22490","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Amaral Jr., A.","420","1999","04","11",NA,"Brasil",NA,NA,"Arbusto de 2,50 m de altura, com frutos","BOTU022490",NA,"Mato Grosso do Sul","-52.053333","-21.644167",NA,NA,"Bataguassu",NA,NA,NA,"52°03'12w","21°38' 39s",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-19 11:35:04-03","UFPI-MRV","HDELTA","1035","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Vieira, I.R.","Silva, A. P. M.","02","2009","10","25",NA,"Brasil",NA,NA,"Árvore","HDELTA001035",NA,"Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","10","05",NA,NA,NA,NA,NA
"150","2021-02-19 11:35:04-03","UFPI-MRV","HDELTA","4314","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","s/d.","Silva, M.S.","73","2016","09","20",NA,"Brasil","Boa Vista",NA,"<ll>dwc_commonname:</ll> Farinha seca","HDELTA004314",NA,"Piauí","-41.32525","-3.030056",NA,NA,"Cajueiro da Praia",NA,NA,NA,"41°19'30,90W","03°01'48,20S",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-19 11:35:04-03","UFPI-MRV","HDELTA","5115","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Cerqueira, E.C.","Cerqueira, E.C.; Lemos, J.R.","31","2015","09","15",NA,"Brasil","Sítio da Gurita",NA,"<ll>dwc_commonname:</ll> Angico Branco","HDELTA005115",NA,"Piauí","-41.6441993713379","-3.19082999229431",NA,NA,"Bom Princípio do Piauí","22201","auto",NA,NA,NA,"2018","04","20",NA,NA,NA,NA,NA
"152","2021-02-19 11:35:04-03","UFPI-MRV","HDELTA","4319","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Silva, M.S.","Brito, J.N","2","2016","09","20",NA,"Brasil","Boa Vista",NA,"<ll>dwc_commonname:</ll> Farinha seca","HDELTA004319",NA,"Piauí","-41.3361015319824","-2.92777991294861",NA,NA,"Cajueiro da Praia","20668","auto",NA,NA,NA,"2017","07","07",NA,NA,NA,NA,NA
"153","2021-02-19 11:35:04-03","UFPI-MRV","HDELTA","454","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Vieira, I.R.","Castro, J. M. N.",NA,"2010","06","03",NA,"Brasil","Fazenda da Vigilha",NA,NA,"HDELTA000454",NA,"Piauí","-41.7766990661621","-2.90472006797791",NA,NA,"Parnaíba","25571","auto",NA,NA,NA,"2017","10","05",NA,NA,NA,NA,NA
"154","2021-02-19 11:35:04-03","UFPI-MRV","HDELTA","3601","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Sousa,R.M.S","Sousa,R.M.S","56","2016","09","19",NA,"Brasil","Tabuleiros Litorâneos",NA,"<ll>dwc_commonname:</ll> Farinha seca","HDELTA003601",NA,"Piauí","-41.7766990661621","-2.90472006797791",NA,NA,"Parnaíba","25571","auto",NA,NA,NA,"2016","10","25",NA,NA,NA,NA,NA
"155","2021-02-19 11:35:04-03","UFPI-MRV","HDELTA","451","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Vieira, I.R.","Guis, S. N.",NA,"2010","06","18",NA,"Brasil","UFPI",NA,"Arboricola","HDELTA000451",NA,"Piauí","-41.7766990661621","-2.90472006797791",NA,NA,"Parnaíba","25571","auto",NA,NA,NA,"2017","10","05",NA,NA,NA,NA,NA
"156","2020-11-24 17:10:38-03","UTFPR","DVPR","3781","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Cordeiro, J","Siqueira, EL; et al.","1117","2014","08","28",NA,"Brasil","RPPN Muricy-Propriedade de José Candido da Silva Muricy Neto",NA,"árvore ca. 10m, heliófita. Frutos imaturos verdes.; Relevo: suave-ondulado-Vegetação:Floresta Estacional Semidecidual Submontana","DVPR003781",NA,"Paraná","-52.00457","-23.5211","343","343","Fênix",NA,NA,NA,"-52.00457","-23.5211","2015",NA,NA,NA,NA,NA,NA,NA
"157","2020-11-24 17:10:40-03","UTFPR","DVPR","4672","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Cordeiro, J; Barbosa, E","Silva, AR; Caxambu, MG","374","2007","07","29",NA,"Brasil","Passo do Lontra, Fazenda São Bento.",NA,"árvore de aproximadamente 15m, de tronco liso. Frutos imaturos verdes.; Solo: arenoso. Relevo: plano.","DVPR004672",NA,"Mato Grosso do Sul","-57.6533012390137","-19.0091991424561","96","96","Corumbá","295160","auto",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"158","2021-04-08 17:39:28-03","EAO","IAN","155805","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Grimes, JW; Barneby, RC","Rosa, NA","2471","1978","06","30","Southern America","Brasil","Campo temporariamente alagado. Cerrado.",NA,"Árvore de 16m de altura, 1,20m de circunferência; fruto verde imaturo.","IAN155805",NA,"Maranhão",NA,NA,NA,NA,"Vitoria do Arari",NA,NA,NA,NA,NA,"1989","11",NA,NA,NA,NA,NA,NA
"159","2021-04-08 17:39:28-03","EAO","IAN","190627","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Koenen, EJM","Simon, MF","1601","2012","06","28","Southern America","Brasil","Área antrópica. Solo argiloso, relevo plano. Margem esquerda do rio Madeira, próximo ao porto S. Lourenço.",NA,"Árvore com 20m de altura x 30cm de DAP. Casca cinza claro, sucos longitudinais. Base digitada. Frutos imaturos. Remanescente em área antrópica.","IAN190627",NA,"Rondônia","-65.024167","-9.5675","94","94","Porto Velho",NA,NA,NA,"-65.024167","-9.5675","2012","07",NA,NA,NA,NA,NA,NA
"160","2021-04-08 17:39:28-03","EAO","IAN","199216","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Simon, MF; Santos, AJB dos; Silva, GP; Pereira, JB","1696","2012","10","09","Southern America","Brasil","floresta de várzea, relevo plano, solo argiloso-arenoso. Ao longo da BR - 364, 11 KM W do povoado Embaúba.",NA,"Árvore de 15 m. Botões verdes.","IAN199216",NA,"Rondônia","64.820833","-9.530556","93","93","Porto Velho",NA,NA,NA,"64.820833","-9.530556",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-04-08 17:39:28-03","EAO","IAN","87255","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Grimes, JW; Barneby, RC","Macêdo, A","1263","1948","10","02","Southern America","Brasil","Santa Terezinha.",NA,"Árvore de mata. Brancas.","IAN087255",NA,"Minas Gerais","-49.4650001525879","-18.968900680542",NA,NA,"Ituiutaba","50022","auto",NA,NA,NA,"1989","11",NA,NA,NA,NA,NA,NA
"162","2021-04-08 17:39:28-03","EAO","IAN","192943","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Simon, MF; Santos, AJB dos","2066","2013","11","24","Southern America","Brasil","Margem direita do rio Madeira, 200m a Oeste do porto da balsa. Floresta de várzea. Palno. Solo aluvial.",NA,"Árvore com 6m de altura. Tronco pedendo na direção do rio. Inerme. Em botão.","IAN192943",NA,"Rondônia","-63.9039001464844","-8.76194000244141",NA,NA,"Porto Velho","333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-12-04 15:25:09-03","PUCPR","HUCP","23960","S","Plantae","Eudicotiledonea",NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart.","Selusniaki, M","Adenesky, E","s.n.","2011",NA,NA,NA,"Brasil",NA,NA,NA,"HUCP00011256","HUCP00011256","Paraná","-50.6156005859375","-24.3239002227783",NA,NA,"Telêmaco Borba","35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-02 16:28:50-03","CPAN-UFMS","COR","14801","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides",NA,"Silva, R. R.","Silva, R. R.; Velásquez, J. S.","1369","2004","12","22",NA,"Brasil","Planalto residual do Urucum; serra São Domingos; acesso pelo areão do Sr. Wilson",NA,"Árvore, 18 m de altura; flores cremes Habito: Árvore",NA,NA,"Mato Grosso do Sul","-57.616667","-19.25","350","350","Corumbá",NA,NA,NA,"57º37'0''W","19º15'0''S",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-02 16:28:50-03","CPAN-UFMS","COR","14611","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides",NA,"Silva, R. R.","Silva, R. R.; Iziel","314","2003","10","09",NA,"Brasil","Planalto residual do Urucum; sopé da Serra do Urucum",NA,"Árvore, 9 m de altura; frutos maduros castanhos Habito: Árvore",NA,NA,"Mato Grosso do Sul","-57.633056","-19.193333","150","150","Corumbá",NA,NA,NA,"57º37'59''W","19º11'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-02 16:28:50-03","CPAN-UFMS","COR","14566","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides",NA,"Silva, R. R.","Silva, R. R.; Calisto","1251","2004","08","27",NA,"Brasil","Planalto residual do Urucum; morro do Urucum",NA,"Árvore, 10 m de altura; flores cremes Habito: Árvore",NA,NA,"Mato Grosso do Sul","-57.633056","-19.193333","351","351","Corumbá",NA,NA,NA,"57º37'59''W","19º11'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-02 16:28:50-03","CPAN-UFMS","COR","14811","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides",NA,"Silva, R. R.","Silva, R. R.; Velásquez, J. S.","1158","2004","09","24",NA,"Brasil","Planalto residual do Urucum; serra Tromba dos Macacos; acesso pela fazenda Vovô Osvaldo",NA,"Árvore, 12 m de altura; frutos imaturos verdes Habito: Árvore",NA,NA,"Mato Grosso do Sul","-57.671111","-19.199722","333","333","Corumbá",NA,NA,NA,"57º40'16''W","19º11'59''S",NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-02 16:28:50-03","CPAN-UFMS","COR","14919","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides","niopoides","Albizia niopoides niopoides",NA,"Silva, R. R.","Silva, R. R.; Silva, R.","125","2003","01","13",NA,"Brasil","Planalto residual do Urucum; sopé da serra Santa Cruz; acesso pelo Lago Azul",NA,"Árvore, 10 m de altura; botões e flores verdes Habito: Árvore",NA,NA,"Mato Grosso do Sul","-57.575","-19.283056","250","250","Corumbá",NA,NA,NA,"57º34'30''W","19º16'59''S",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-02 16:28:50-03","CPAN-UFMS","COR","14733","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart","Silva, R. R.","Silva, R. R.; Velásquez, J. S.","406","2003","10","23",NA,"Brasil","Planalto residual do Urucum; Morro Grande",NA,"Árvore, 12 m de altura; frutos maduros castanhos; caule amarelo esverdeado Habito: Árvore",NA,NA,"Mato Grosso do Sul","-57.575","-19.200556","443","443","Corumbá",NA,NA,NA,"57º34'30''W","19º12'2''S",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-26 18:08:04-03","CPAN-UFMS","COR","3852","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","niopoides",NA,"Albizia niopoides","(Spruce ex Benth.) Burkart",NA,"Damasceno-Júnior, G. A.; Bezerra, M. A. O. & Bortolotto, I. M.","567","1993","08","14",NA,"Brasil","Região do Abobral; fazenda Santa Helena",NA,"Árvore, 8 m de altura Habito: Árvore",NA,NA,"Mato Grosso do Sul","-57.053333","-19.433889","90","90","Corumbá",NA,NA,NA,"57º3'12''W","19º26'2''S",NA,NA,NA,NA,NA,NA,NA,NA
