"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","monthIdentified","typeStatus","dayIdentified","sex"
"47","2020-09-12 05:00:02-03","US","US","2824865","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens",NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","11316","1965","12","15","South America - Neotropics","Brazil","Federal",NA,"Gallery forest and creek margin, Córrego Landím, ca. 20 km. N. of Brasília",NA,NA,"950",NA,NA,"Transcribed by digital volunteers","US01304740","US01304740_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA,NA
"48","2020-09-02 16:25:01-03","Cenargen","CEN","72266","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","subsp. pubescens","Manihot anomala subsp. pubescens","Pohl","J. E. C. Júnior","João Benedito Pereira","46","2008","02","26",NA,"Brasil","TO","PALMEIROPOLIS","Fazenda do Sr. José Novato dos Santos. Torre 136.","-48.258611","-12.9425","1256","1256","Exsicatas",NA,"CEN00072266","CEN00072266","2011",NA,NA,NA,NA,"-48.258611","-12.9425",NA,"4","11",NA,NA,NA
"49","2020-09-02 16:25:01-03","Cenargen","CEN","75320","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","subsp. pubescens","Manihot anomala subsp. pubescens","Pohl","J. E. C. Júnior","Ivo Roberto Sias Costa","1099","1999","02","01",NA,"Brasil","GO","GOIAS","Serra da antena de rádio.","-50.133333","-15.966666","496","496","Exsicatas",NA,"CEN00075320","CEN00075320","2011",NA,NA,NA,NA,"-50.133333","-15.966666",NA,"4","11",NA,NA,NA
"50","2020-09-02 16:25:01-03","Cenargen","CEN","50376","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","subsp. pubescens","Manihot anomala subsp. pubescens","Pohl","J. E. C. Júnior","Aécio Amaral-Santos","2151","2003","11","24",NA,"Brasil","GO","ALEXANIA","Estrada de acesso à Fazenda Floresta mais 300 metros.","-48.5071983337402","-16.0821990966797",NA,NA,"Exsicatas","Brácteas verdes.","CEN00050376","CEN00050376","2011","32626","auto",NA,NA,"-4858611.0","-1613639.0",NA,"4","11",NA,NA,NA
"51","2020-09-02 16:25:01-03","Cenargen","CEN","75250","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","subsp. pubescens","Manihot anomala subsp. pubescens","Pohl","J. E. C. Júnior","Antônio Costa Allem","3688","1987","12","03",NA,"Brasil","MG","JANUARIA","26 km NE de Januária, ao longo da estrada que leva a Itacarambi.","-44.3616981506348","-15.4881000518799","560","560","Unicata","Arbusto esgalhado pubescente com 2 m de altura. Brácteas florais semi-foliáceas.","CEN00075250","CEN00075250","2011","148972","auto",NA,NA,"-4416667.0","-1533333.0",NA,"1","11",NA,NA,NA
"52","2020-09-02 16:25:01-03","Cenargen","CEN","75262","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","subsp. pubescens","Manihot anomala subsp. pubescens","Pohl","J. E. C. Júnior","Antônio Costa Allem","4100","1993","05","29",NA,"Brasil","GO","JARAGUA","Cerca de 16 km a SE de Jaraguá, ao longo da rodovia BR - 153 rumo a Anápolis.","-49.334400177002","-15.7568998336792","680","680","Exsicatas","Folhas inteiras. Estéril. 2 folhas 3-lobadas vistas.","CEN00075262","CEN00075262","2011","39368","auto",NA,NA,"-4821667.0","-1586667.0",NA,"3","11",NA,NA,NA
"53","2020-12-02 09:07:07-03","UNITINS","HUTO","3594","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Pohl) Rogers; Appan","Smith, S.F.","Heringer, E.P.","5958","1981","01","13",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto 4m de altura; Mata","HUTO003594",NA,"1983","70570","auto",NA,NA,NA,NA,NA,NA,"02",NA,NA,NA
"54","2019-10-07 09:31:14-03","UEFS","HUEFS","37997","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Manihot","anomala","subsp. pubescens","Manihot anomala subsp. pubescens","(Pohl) D.J.Rogers & Appan","D.S.Carneiro-Torres","Oliveira, F.C.A.","971","1997","11","19",NA,"Brasil","Goiás","Niquelândia","Fazenda Engenho, ca de 11Km de Niquelândia/Dois Irmãos. Área da Filipia.","-48.395278","-14.578056","655","655",NA,"Cerrado queimada ca. de 60 dias. Solo: argiloso/pedregoso. Relevo: levemente ondulado.","HUEFS0037997","HUEFS0037997","1999",NA,NA,"Rosanae",NA,"48W23'43''","14S34'41''",NA,NA,"08",NA,NA,NA
"55","2019-09-04 20:04:15-03","F","FMNH-SEEDPLANTS","V0056812F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Jatropha","pubescens",NA,"Jatropha pubescens",NA,NA,"A. Glaziou","14245",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0056812F","V0056812F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA
"56","2019-09-04 18:39:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Manihot","warmingii",NA,"Manihot warmingii",NA,NA,"J. E. B. Warming","1504","1865","12","19","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"57","2019-11-01 14:57:52-03","UnB","UB","99546","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Pohl) Rogers & Appan","Herb, Kew","Anderson, WR","7373","1973","03","18","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-01 14:57:52-03","UnB","UB","99548","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Pohl) Rogers & Appan","Appan, SG; Rogers, DJ","Irwin, HS","10344","1965","11","16","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-01 14:57:52-03","UnB","UB","99549","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Pohl) Rogers & Appan","Appan, SG; Rogers, DJ","Irwin, HS","11862","1966","01","20","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-01 14:57:52-03","UnB","UB","99544","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Pohl) Rogers & Appan","Appan, SG; Rogers, DJ","Irwin, HS","19200","1968","01","25","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-01 14:57:52-03","UnB","UB","145667","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Pohl) Rogers & Appan","Appan, SG; Rogers, DJ","Irwin, HS; Maxwell, H; Wasshausen, DC","19430","1968","02","02","Southern America","Brasil","Distrito Federal","Brasília","(Companhia Fercal), near Córrego Landim, ca. 25km NE of Brasília","-47.9296989440918","-15.7797002792358","1000","1000",NA,"Bracts green, caducous.; Few-stemmed subshrub 2,5m. Flowers yellow yellowish. Fruit green.; Creek margin and steep slopes",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-01 14:57:52-03","UnB","UB","145668","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Pohl) Rogers & Appan","Cordeiro, I","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","14004","1966","03","16","Southern America","Brasil","Distrito Federal","Brasília","Córrego Landim, ca. 25km N of Brasília","-47.9296989440918","-15.7797002792358","950","950",NA,"Shrub 2,5m. Fruit green.; Forested rocky slopes",NA,NA,"1995","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Manihot","pubescens",NA,"Manihot pubescens","Pohl",NA,"Pohl, JBE","1198",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"in prov. Goyaz, inter fruticetis in campis siccis ad Engenho de S. Sebastiâo non procul a S. Luzia, ad Corumba, Corgo do Jaraguá, Ouro fino et Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Manihot","pubescens",NA,"Manihot pubescens","Pohl",NA,"Pohl, JBE","1196",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"in prov. Goyaz, inter fruticetis in campis siccis ad Engenho de S. Sebastiâo non procul a S. Luzia, ad Corumba, Corgo do Jaraguá, Ouro fino et Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Manihot","pubescens",NA,"Manihot pubescens","Pohl",NA,"Claussen, P","469",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraës",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Manihot","pubescens",NA,"Manihot pubescens","Pohl",NA,"Pohl, JBE","2047",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"in prov. Goyaz, inter fruticetis in campis siccis ad Engenho de S. Sebastiâo non procul a S. Luzia, ad Corumba, Corgo do Jaraguá, Ouro fino et Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Manihot","pubescens",NA,"Manihot pubescens","Pohl",NA,"Pohl, JBE","1658",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"in prov. Goyaz, inter fruticetis in campis siccis ad Engenho de S. Sebastiâo non procul a S. Luzia, ad Corumba, Corgo do Jaraguá, Ouro fino et Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Manihot","pubescens",NA,"Manihot pubescens","Pohl",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa","prope Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Manihot","warmingii",NA,"Manihot warmingii","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa","in prov. Minas Geraës, prope Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2014-09-23 11:01:37-03","G","G-DC","G00319375","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","pubescens",NA,"Manihot pubescens","Pohl","CAT.HERB.PRODR.","Clausen, P. C. D.","469",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319375",NA,"2012",NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,"01",NA,"01",NA
"71","2019-11-21 10:04:23-03","IBt","SP","141082","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Müll.Arg.) D.J.Rogers & Appan","Rogers, DJ; Appan, SG","Irwin, HS; et al.","10344","1965","11","16",NA,"Brasil","Goiás","Cabeceiras","Serra do Rio Preto, Gallery forest, ca. 14 km E of Cabeceiras.","-47","-16","1000","1000",NA,NA,NA,NA,"1971",NA,NA,NA,NA,"-47","-16",NA,NA,NA,NA,NA,NA
"72","2020-11-26 10:00:09-03","IBt","SP","141115","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Müll.Arg.) D.J.Rogers & Appan","Rogers, DJ; Appan, SG","Irwin, HS; et al.","11862","1966","01","20",NA,"Brasil","Goiás","Goiás","Serra Dourada, Shade of gallery forest, lower slopes of Serra Dourada, ca. 30 km E of Goiás Velho.","-50","-14","650","650",NA,NA,NA,NA,"1971",NA,NA,NA,NA,"-50","-14",NA,NA,"06",NA,NA,NA
"73","2019-11-21 10:04:23-03","IBt","SP","141117","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Müll.Arg.) D.J.Rogers & Appan","Rogers, DJ; Appan, SG","Irwin, HS; et al.","14004","1966","03","16",NA,"Brasil","Distrito Federal","Brasília","Forested rocky slopes, Córrego Landím, ca. 25 km N of Brasília, DF.","-47.9296989440918","-15.7797002792358","950","950",NA,NA,NA,NA,"1971","70570","auto",NA,NA,NA,NA,NA,NA,"06",NA,NA,NA
"74","2019-11-21 10:04:23-03","IBt","SP","141083","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Müll.Arg.) D.J.Rogers & Appan","Rogers, DJ; Appan, SG","Irwin, HS; et al.","11316","1965","12","15",NA,"Brasil","Distrito Federal","Brasília","Gallery shade. Gallery forest and creek margin, córrego Landím, c. 20 km N of Brasília.","-47.9296989440918","-15.7797002792358","950","950",NA,NA,NA,NA,"1971","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 10:04:23-03","IBt","SP","141113","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Müll.Arg.) D.J.Rogers & Appan","Rogers, DJ; Appan, SG","Irwin, HS; et al.","19430","1968","02","02",NA,"Brasil","Distrito Federal","Brasília","Thicket in shade. Chapada da Contagem. Limestoone outcrop (Companhia Fercal), near Córrego Landím, ca. 25 km N.E. of Brasília. Creek margin and steep slopes.","-47.9296989440918","-15.7797002792358","1000","1000",NA,NA,NA,NA,"1971","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-21 10:04:23-03","IBt","SP","141114","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","anomala","pubescens","Manihot anomala pubescens","(Müll.Arg.) D.J.Rogers & Appan","Rogers, DJ; Appan, SG","Irwin, HS; et al.","19200","1968","01","25",NA,"Brasil","Goiás","Corumbá de Goiás","Serra dos Pirineus, Gallery, partial shade. 75 km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão. Disturbed gallery forest.","-48.8086013793945","-15.9236001968384","700","700",NA,NA,NA,NA,"1971","41388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-01-14 06:02:36-02","UM","RECOLNAT_UM_MPU","MPU012452","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","pubescens","glabrata","Manihot pubescens glabrata","Chodat & Hassl.","Schäfer","Hassler, E.",NA,NA,"12",NA,NA,"Paraguay",NA,NA,"Iter ad Yerbales montium Sierra de Maracayu : In regione cursus superioris fluminis Jejui guazu",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012452' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012452",NA,NA,NA,NA,NA,NA,NA,NA,"5730",NA,NA,"isotype",NA,NA
"78","2010-08-16 16:36:03-03","A","HU-HERB","A 00057299","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Jatropha","pubescens",NA,"Jatropha pubescens","Pax",NA,"A. F. M. Glaziou","14245",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14245",NA,NA,"Isotype",NA,"undetermined"
"79","2010-08-16 16:39:01-03","GH","HU-HERB","GH 00048424","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","pubescens","glabrata","Manihot pubescens glabrata","Chodat & Hassler",NA,"E. Hassler","5730",NA,NA,NA,"South America","Paraguay",NA,NA,"Iter ad Yerbales Montium Sierra de Maracayú; in regione cursus superioris fluminis Jejui guazú",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5730",NA,NA,"Isotype",NA,"undetermined"
