"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","eventTime","sex"
"5314","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73962","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Mattos, J.","30565","1986","07",NA,"Brasil","Rio Grande do Sul","10km de Santa Cruz","Rodovia para Rio Pardo",NA,NA,NA,NA,NA,NA,"Na matinha ciliar, arbusto ca 2m de alt","HAS0073962",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5315","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73967","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Mattos, J.","1988","11",NA,"Mattos, J.","23728","1982","12",NA,"Brasil","Rio Grande do Sul","5km de Alegrete","Saída para São Francisco de Assis",NA,NA,NA,NA,NA,NA,"Arbusto ca 0.90m de altura. Casca cinzenta rugosa","HAS0073967",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5316","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73983","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Mattos, J.","1988","06",NA,"Schinini, P.","11420","1975","04",NA,"Argentina","Corrientes","Ituzaingó","Ruta 39, 13km S de Ruta 12",NA,NA,NA,NA,NA,NA,"Flores blancas fragantes. Borde de monte","HAS0073983",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5317","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73998","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Silveira, N.","7","1975","04",NA,"Brasil","Rio Grande do Sul","São José dos Alpes","Estrada para Fontoura Xavier",NA,NA,NA,NA,NA,NA,"Arbusto","HAS0073998",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5318","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74318","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Mattos, J.","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAS0074318",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5319","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","75169","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Grings, M.","2012","06","18","Silveira, N.","9051","1990","06",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)","Parque Estadual do Turvo",NA,NA,NA,NA,NA,NA,"Beira de rio; 4m","HAS0075169",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5320","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","95995","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Molz, M.","2018",NA,NA,"Piovesani, W. S.","39","2018","10",NA,"Brasil","Rio Grande do Sul","Torres","Área de restinga do Sindicato dos Municipários de Torres (SIMTO).","-49.768056","-29.350667","-49,768056","-29,350667",NA,NA,"Árvore de 2 m de altura com frutos maduros de coloração escura.","HAS0095995",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5321","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73970","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Mattos, J.","30241","1986","09",NA,"Brasil","Rio Grande do Sul","Charqueadas","Capão da Roça, quase no perímetro urbano","-51.625301361084","-29.9547004699707",NA,NA,NA,NA,"No capão. Arbusto 1,8 m altura, frutos maduros","HAS0073970",NA,"17690","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5322","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","22062","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Neves, M.","692","1986","07",NA,"Brasil","Rio Grande do Sul","Charqueadas","Usina Termoelétrica Jacuí I","-51.625301361084","-29.9547004699707",NA,NA,NA,NA,"Arbusto, pouco numeroso e disperso","HAS0022062",NA,"17690","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5323","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73963","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Mattos, J.","1981",NA,NA,"Mattos, J.","17649","1977","11",NA,"Brasil","Rio Grande do Sul","General Câmara","Monte Alegre","-51.7602996826172","-29.9050006866455",NA,NA,NA,NA,"Numa capoeira, arbusto 1,8m de altura, estéril","HAS0073963",NA,"33939","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5324","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73977","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Mattos, J.","29569","1984","10",NA,"Brasil","Rio Grande do Sul","Gravataí",NA,"-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Numa capoeira. Arbusto com ca de 2m alt","HAS0073977",NA,"25424","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5325","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","18468","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.R.","1983","05",NA,"Neves, M.","290","1983","04",NA,"Brasil","Rio Grande do Sul","Gravataí","Banhado Grande; Sanga da Porteira","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Árvore de aproximadamente 2m de altura; com flores brancas; numerosa e dispersa no interior e na beira de mata ao longo do banhado.","HAS0018468",NA,"25424","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5326","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73943","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Camargo, O.","s.n.","1977","09",NA,"Brasil","Rio Grande do Sul","Gravataí","Passo do Chará, Morungava","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Na margem da mata, frutos submaturos","HAS0073943",NA,"25424","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5327","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73945","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Camargo, O.","5301","1977","10",NA,"Brasil","Rio Grande do Sul","Gravataí","Vira Machado","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"No mato ralo, arvoreta, estéril.","HAS0073945",NA,"25424","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5328","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73942","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Frosi, R.","175","1984","06",NA,"Brasil","Rio Grande do Sul","Guaíba","Cerca de 5 km de Sertão de Santana","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Flores passadas, cerca de 2 metros de altura.","HAS0073942",NA,"28343","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5329","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73997","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Bassan, M.","1127","1987","05",NA,"Brasil","Rio Grande do Sul","Ijuí","Rio da Conceição","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"Na mata ciliar. Grupo de 5 árvores +/- 12m alt. Botões florais brancos","HAS0073997",NA,"36807","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5330","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","44250","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Molz, M.","2017","04","04","Schmidt, R.","885","2005","01",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva biológica da Serra Geral, Mangueira de pedra e trilhas","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Árvore; Projeto Mata Atlântica (Kf)","HAS0044250",NA,"28094","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5331","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73926","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1971",NA,NA,"Mattos, J.","1075-a","1952","10",NA,"Brasil","Rio Grande do Sul","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"HAS0073926",NA,"21601","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5332","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","5907","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Grings, M.","2012","06","14","Buselato, T.","117","1977","09",NA,"Brasil","Rio Grande do Sul","Montenegro","Mata Chaleira Preta","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"HAS0005907",NA,"21601","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5333","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73948","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Silveira, N.","5786","1988","04",NA,"Brasil","Rio Grande do Sul","Montenegro","No perímetro urbano","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"2m de altura","HAS0073948",NA,"21601","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5334","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.",NA,NA,NA,"Mattos, J.","5521","1958","05",NA,"Brasil","Rio Grande do Sul","Montenegro","no Posto Zootécnico","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Num capão. Arbusto.","HAS0073929",NA,"21601","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5335","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73916","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.",NA,NA,NA,"Mattos, J.","s.n.","1958","05",NA,"Brasil","Rio Grande do Sul","Montenegro","no Posto Zootécnico","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Num capão.","HAS0073916",NA,"21601","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5336","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","5369","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Aguiar, L.","1977",NA,NA,"Ungaretti, I.","707","1977","09",NA,"Brasil","Rio Grande do Sul","Montenegro","Polo Petroquímico","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"área EMN24; mato","HAS0005369",NA,"21601","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5337","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","31242","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Silveira, N.","1991","08","16","Silveira, N.","10999","1991","09",NA,"Brasil","Rio Grande do Sul","Mostardas","Parna Lagoa do Peixe, Balneário Mostardense","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"Beira de mata seca; 3m de altura, flores.","HAS0031242",NA,"86098","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5338","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","30539","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Silveira, N.","1991","04","16","Abruzzi, M.L.","2379","1991","07",NA,"Brasil","Rio Grande do Sul","Mostardas","Parna Lagoa do Peixe, Balneário Mostardense","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"Arbusto, flores brancas, frutos verdes a pupúreos, em mata seca.","HAS0030539",NA,"86098","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5339","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","30184","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Abruzzi, M.L.","950","1991","04",NA,"Brasil","Rio Grande do Sul","Mostardas","PARNA Lagoa do Peixe, Balneário Mostardense","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"árvore; Numerosa e dispersa.","HAS0030184",NA,"86098","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5340","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","30909","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Silveira, N.","1991","09","12","Neves, M.","1529","1991","04",NA,"Brasil","Rio Grande do Sul","Mostardas","Parna Lagoa do Peixe, Balneário Mostardense- Praia Nova","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"Beira de mata secA. Arbusto de mais ou menos 4m de altura. Pouco numeroso e dispersa.","HAS0030909",NA,"86098","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5341","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","30923","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Silveira, N.","1991","09","12","Neves, M.","1543","1991","04",NA,"Brasil","Rio Grande do Sul","Mostardas","Parna Lagoa do Peixe, Balneário Mostardense- Praia Nova","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"Beira de mata seca. Pouco numeroso e disperso.","HAS0030923",NA,"86098","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5342","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73931","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Silveira, N.","9496","1990","07",NA,"Brasil","Rio Grande do Sul","Osório","Mata de Restinga","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Na beira do mato. Arbusto com 1,5 m de altura. Frutos imaturos.","HAS0073931",NA,"27350","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5343","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73964","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Mattos, J.","1981",NA,NA,"Camargo, O.","5245","1977","10",NA,"Brasil","Rio Grande do Sul","Osório","Morro Alto, propriedade do Sr. Bernardino Marques Martins","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"No mato, arvoreta 3m de altura, frutos maduros","HAS0073964",NA,"27350","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5344","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","75065","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Grings, M.","2012","06","12","Mattos, J.","s.n.","1989","10",NA,"Brasil","Rio Grande do Sul","Passo Fundo","na rod. p/ Lagoa Vermelha","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"num capão","HAS0075065",NA,"25060","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5345","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","48723","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Grings, M.","2012","06","18","Nunes, V.","12","1988","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Agronomia, UFRGS-campus do vale, entre viveiro I e bloco IV","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Arbusto ou arvoreta, flores escuras, purpuras, amarronzadas","HAS0048723",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5346","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73960","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Mattos, J.","1972",NA,NA,"Mattos, J.","6036","1958","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Bairro São Luiz, Jardim Botânico","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Nativa, no campo. Pequeno arbusto muito ramificado","HAS0073960",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5347","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73928","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Mattos, J.","1496","1954","03",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro da Glória","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Numa capoeirinha. Arbusto com cerca de 80 cm de altura","HAS0073928",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5348","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","11513","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1980","08",NA,"Aguiar, L.","s.n.","1980","04",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro das Abertas","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"arvoreta; 4 m; flor branca; numerosa; dispersa; encosta; solo granito","HAS0011513",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5349","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","10123","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1980","08",NA,"Soares, Z.","122","1979","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro das Abertas","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"arvoreta; pouco numerosa; agrupada; altura 4 m; fruto vermelho; beira do mato; encosta; solo granítico; altitude 250 m; camboim-burro","HAS0010123",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5350","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","11446","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Grings, M.","2012","10","03","Aguiar, L.","257","1980","03",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro das Abertas, acesso pela propriedade do Sr. José Krugue-Serraria","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Arbusto com 3m de altura, flor com botões verdes, muito numerosa, relevo na encosta, solo granito","HAS0011446",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5351","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","75189","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Grings, M.","2012","06","18","Silveira, N.","1590","1984","09",NA,"Brasil","Rio Grande do Sul","Porto Alegre","morro de Santa Tereza 1ª D.L.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"no campo; fr. Imaturos","HAS0075189",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5352","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","81382","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Silveira, N.","12558","1987","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"2,0m altura, flores aromáticas brancas","HAS0081382",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5353","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73969","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Mattos, J.","1962",NA,NA,"Mattos, J.","6051","1958","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Numa capoeirinha. Arbusto","HAS0073969",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5354","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73951","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Mattos, J.","1987","11",NA,"Silveira, N.","4772","1987","09",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Arbusto 1,5m de alt, flores passados","HAS0073951",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5355","2020-08-26 10:49:55-03","MCN-FZBRS","HAS","9558","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. hiemalis","Eugenia cf. hiemalis","Cambess.",NA,NA,NA,NA,"Martau, L.","s.n.","1979","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Tapera","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"acesso pela estrada Juca Batista; número de coleta do coletor adicional 36; árvore; flor branca; numerosa; encontrada no mato; relevo na encosta; solo granítico","HAS0009558",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5356","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","1826","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Zanette, V.C.","1980","11",NA,"Aguiar, L.; Ungaretti, I.","s.n.","1975","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Tapera","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"flores brancas","HAS0001826",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5357","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","1836","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Sobral, M.","1980","11",NA,"Aguiar, L.; Ungaretti, I.","s.n.","1975","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Tapera","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"flores brncas","HAS0001836",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5358","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","9565","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Martau, L.","s.n.","1979","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Tapera","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"acesso pela estrada Juca Batista; número de coleta do coletor adicional 43; árvore; numerosa; encontrada no mato; relevo na encosta; solo granítico","HAS0009565",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5359","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73938","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Silveira, N.","5062","1987","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Na parte baixa do Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Na beira do mato. Flores passadas.","HAS0073938",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5360","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73909","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Silveira, N.","5520","1987","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Na parte baixa do Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Na baira do mato, 1,5 m de altura.","HAS0073909",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5361","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73925","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1970",NA,NA,"Mattos, J.","6042","1958","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Nativa no Jardim Botânico","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"No campo, arbusto.","HAS0073925",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
