"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","year","month","identifiedBy","day","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus"
"225","2015-09-04 07:16:18-03","MNHN","RECOLNAT_MNHN_P","P03768802","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Balansa, B.",NA,"Paraguai",NA,"Nord du Cerro de Lambare. Paraguai","hb",NA,"Pl. du Paraguay - 1874-1877. . Reçu le 2 Janvier 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768802' target='other'> <mi>dwc_moreinfo</mi></a>","P03768802",NA,NA,NA,"1875","9",NA,"30",NA,NA,NA,"P03768802_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"788",NA
"226","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768807","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Hassler, E.",NA,"Paraguai",NA,"Montium Sierra de Maracaýu, in regione fluminis Tapiraguay. Paraguai","hb",NA,"Plantae Paraguarienses. Aug. Reçu le 2 octobre 1960 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768807' target='other'> <mi>dwc_moreinfo</mi></a>","P03768807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03768807_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4301",NA
"227","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768808","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Fruchard",NA,"Uruguai",NA,"Montevideo. Ste. Lucie. Uruguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768808' target='other'> <mi>dwc_moreinfo</mi></a>","P03768808",NA,NA,NA,"1876","11",NA,"16",NA,NA,NA,"P03768808_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-09-04 07:16:18-03","MNHN","RECOLNAT_MNHN_P","P03768806","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Hassler, E.",NA,"Paraguai",NA,"Chaco septentrionali, Gran Chaco: Loma Clavel. Paraguai","hb",NA,"Plantae Paraguarienses. 1903. . Reçu le 18 janvier 1906 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768806' target='other'> <mi>dwc_moreinfo</mi></a>","P03768806",NA,NA,NA,"1903","11",NA,"1",NA,NA,"-23.33333","P03768806_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2460",NA
"229","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768810","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Fruchard",NA,"Uruguai",NA,"Montevideo. Ste. Lucie. Uruguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768810' target='other'> <mi>dwc_moreinfo</mi></a>","P03768810",NA,NA,NA,"1869","11",NA,"1",NA,NA,NA,"P03768810_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"122",NA
"230","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768811","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Fruchard, C.",NA,"Uruguai",NA,"Montevideo. Ste. Lucie. Uruguai","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768811' target='other'> <mi>dwc_moreinfo</mi></a>","P03768811",NA,NA,NA,"1862","11",NA,"1",NA,NA,NA,"P03768811_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"122",NA
"231","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768812","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Saint-Hilaire, A. de",NA,"Uruguai",NA,"Banda Oriental del Uruguay. Uruguai","hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . No. 1533 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768812' target='other'> <mi>dwc_moreinfo</mi></a>","P03768812",NA,NA,NA,"1816","1",NA,"1",NA,NA,NA,"P03768812_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2474",NA
"232","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768813","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Saint-Hilaire, A. de",NA,"Uruguai",NA,"Banda Oriental del Uruguay. Uruguai","hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768813' target='other'> <mi>dwc_moreinfo</mi></a>","P03768813",NA,NA,NA,"1816","1",NA,"1",NA,NA,NA,"P03768813_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2474",NA
"233","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768814","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Saint-Hilaire, A. de",NA,"Uruguai",NA,"Banda Oriental del Uruguay. Uruguai","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . No 1533. Catal. C2, No 2474 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768814' target='other'> <mi>dwc_moreinfo</mi></a>","P03768814",NA,NA,NA,"1816","1",NA,"1",NA,NA,NA,"P03768814_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2474",NA
"234","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768815","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Sello",NA,"Uruguai",NA,"Montevideo. Uruguai","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768815' target='other'> <mi>dwc_moreinfo</mi></a>","P03768815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03768815_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"324",NA
"235","2015-09-04 07:16:19-03","MNHN","RECOLNAT_MNHN_P","P03768847","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Sellow, F.",NA,"Brésil",NA,"Brasilia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768847' target='other'> <mi>dwc_moreinfo</mi></a>","P03768847",NA,NA,NA,NA,NA,"Roque",NA,NA,NA,NA,"P03768847_01 P03768847_02","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768875","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Humbert, H.",NA,"Argentina",NA,"Provincia de Tucuman, Sierra del Aconquija. Argentina, América do Sul","hb",NA,"Plantes de l' Amérique du Sud. . Reçu en 1949 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768875' target='other'> <mi>dwc_moreinfo</mi></a>","P03768875",NA,NA,NA,"1948","10",NA,"18",NA,NA,NA,"P03768875_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20944",NA
"237","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768876","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Huidobro, M.R.",NA,"Argentina",NA,"Provincia Santa Fé, Dep. Capital, La Guardia. Argentina, América do Sul","hb",NA,"Genera et Species Plantarum Argentinarum. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768876' target='other'> <mi>dwc_moreinfo</mi></a>","P03768876",NA,NA,NA,"1946","11",NA,"19",NA,NA,NA,"P03768876_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3089",NA
"238","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768877","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Bonpland, A.",NA,"Argentina",NA,"Sta. Fe. Argentina, América do Sul","hb",NA,". s.d. Donné par M. A. Bonpland <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768877' target='other'> <mi>dwc_moreinfo</mi></a>","P03768877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03768877_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1223",NA
"239","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768878","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Lorentz, P.",NA,"Argentina",NA,"Concepcion del Uruguay. Argentina, América do Sul","hb",NA,"Flora Entreriana. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768878' target='other'> <mi>dwc_moreinfo</mi></a>","P03768878",NA,NA,NA,"1877","10",NA,"1",NA,NA,NA,"P03768878_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1173",NA
"240","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768879","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Lillo, M.",NA,"Argentina",NA,"Tucuman. Argentina, América do Sul","hb",NA,"Flora Tucumana. . Reçu le 12 Fevrier 1820 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768879' target='other'> <mi>dwc_moreinfo</mi></a>","P03768879",NA,NA,NA,"1887","9",NA,"18",NA,NA,NA,"P03768879_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"258",NA
"241","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768880","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Krapovickas, A.|Cristóbal, C.L.",NA,"Argentina",NA,"Prov. Chaco, Dep. Resistencia, entre Barranqueras e Isla Antequeras, en palmar de Copernicia. Argentina, América do Sul","hb",NA,"Plantas de Argentina. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768880' target='other'> <mi>dwc_moreinfo</mi></a>","P03768880",NA,NA,NA,"1967","3",NA,"18",NA,NA,NA,"P03768880_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12745",NA
"242","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768881","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Morel, I.",NA,"Argentine","Formosa","Formosa. Dep. Pilcomayo. Estancia Riacho Negro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768881' target='other'> <mi>dwc_moreinfo</mi></a>","P03768881",NA,NA,NA,NA,NA,NA,NA,NA,"-57.78528","-25.4025","P03768881_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3961",NA
"243","2015-09-04 07:16:44-03","MNHN","RECOLNAT_MNHN_P","P03768882","PreservedSpecimen",NA,"Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Lorentz",NA,"Argentina",NA,"Argentina, Concepcion del Uruguay. Argentina, América do Sul","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03768882' target='other'> <mi>dwc_moreinfo</mi></a>","P03768882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03768882_01","(D.Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2014-08-07 10:44:43-03","MNHN","RECOLNAT_MNHN_P","P00671425","PreservedSpecimen",NA,"Asteraceae","Holocheilus","ochroleucus","Holocheilus ochroleucus","Commerson, P.",NA,"[Uruguay]",NA,"Montevideo","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671425' target='other'> <mi>dwc_moreinfo</mi></a>","P00671425",NA,NA,NA,"1767","11",NA,NA,NA,NA,NA,"P00671425_01","Cass.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-11 11:33:38-03","UFMG","BHCB","24267","PreservedSpecimen","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,"Brumadinho","-44.1996994018555","-20.1432991027832",NA,"(L.) DC.",NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-11 11:33:38-03","UFMG","BHCB","56056","PreservedSpecimen","Plantae","Asteraceae","Trixis","brasiliensis","Trixis brasiliensis","Regnell","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"III-808","Dicotyledon",NA,NA,NA,NA,NA,"Caldas","-46.386100769043","-21.9235992431641",NA,"(L.) DC.",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-11 17:18:05-03","UFPR","UPCB","278","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Moreira Filho, H.",NA,"Brasil","Paraná",NA,NA,NA,"Floração em outubro..",NA,"48",NA,NA,NA,NA,"Flora Ilustrada Catarinense",NA,"Araucária","-49.4103012084961","-25.5930995941162",NA,"(L.) Cabrera",NA,NA,NA,"21346","auto","1973","01","01",NA,NA,NA,NA,NA,NA,NA
"248","2021-02-11 17:18:05-03","UFPR","UPCB","29303","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Kozera, C.",NA,"Brasil","Paraná","Parque Barigui",NA,NA,"Herbácea ca. 30cm, capítulos brancos, área degradada. Nome vulgar: margaridinha-do-brasil..",NA,"328",NA,NA,"1996","11","Kozera, C.","06","Curitiba","-49.2731018066406","-25.4277992248535",NA,"(L.) Cabrera",NA,NA,NA,"25180","auto","1996","11",NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-02-11 17:18:05-03","UFPR","UPCB","16415","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Cervi, A.C.",NA,"Brasil","Paraná","Rio dos Papagaios",NA,NA,"Herbácea, ereta, capítulos com flores claras, campo..",NA,"2224",NA,NA,"1983","10","Guimarães, O.A.","28","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"(L.) Cabrera",NA,NA,NA,"46557","auto","1990","03",NA,NA,NA,NA,NA,NA,NA,NA
"250","2010-08-25 11:56:00-03","MO","MOBOT","2195229","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","URECIO PERALTA","South America","Argentina","Buenos Aires","P. P. S. Ventana",NA,NA,NA,NA,"URECIO PERALTA 190",NA,NA,"1937","11",NA,"23","Tornquist",NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2011-04-18 16:57:00-03","MO","MOBOT","2250779","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Carlos B. Villamil|Elisa G. Nicora","South America","Argentina","Buenos Aires","Camino entre Ea. Chica y Ea. Fortín Chaco, pié del Cerro la vieja.",NA,NA,NA,NA,"Villamil 2081",NA,NA,"1981","11",NA,"17","Tornquist",NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2010-08-25 11:58:00-03","MO","MOBOT","2250799","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Armando T. Hunziker","South America","Argentina","Santa Fé","Ruta provincial nº 17, entre Berabevú y Cañada de Ucle",NA,NA,NA,NA,"Hunziker 21312",NA,NA,"1971","10",NA,"31","Caseros",NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2010-08-25 09:58:00-03","MO","MOBOT","2291396","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Armando T. Hunziker","South America","Argentina","Buenos Aires","Sierra de Sombrero: Balcarce",NA,NA,NA,NA,"Hunziker 3754",NA,NA,"1943","10",NA,"16","Balcarce",NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2010-08-25 09:59:00-03","MO","MOBOT","2343847","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Armando T. Hunziker","South America","Argentina","Buenos Aires","Sierra Larga: Balcarce",NA,NA,NA,NA,"Hunziker 4526",NA,NA,NA,NA,NA,NA,"Balcarce",NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2010-08-25 10:00:00-03","MO","MOBOT","2402759","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Angel L. Cabrera","South America","Argentina","Buenos Aires","Sierra de Cura Malal. Cerro de la Ermita",NA,NA,NA,NA,"Cabrera 5474",NA,NA,"1939","11",NA,"4","Saavedra",NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2010-08-25 11:58:00-03","MO","MOBOT","2456829","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Balduino Rambo","South America","Brazil","Rio Grande do Sul","Cambará do Sul. Cambará do Sul",NA,NA,NA,NA,"Rambo 36481",NA,NA,"1948",NA,NA,NA,NA,NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2010-11-13 05:21:00-02","MO","MOBOT","2493532","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","brasiliensis","Holocheilus brasiliensis","Fátima Mereles","South America","Paraguay","Boquerón","cercanías de Col. Neuland",NA,NA,NA,NA,"Mereles H. 4518",NA,NA,"1992","7",NA,"15",NA,NA,NA,NA,"(L.) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2009-06-13 16:45:00-03","MO","MOBOT","599282","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Elsa M. Zardini|Leongino Guerrero","South America","Paraguay","Boquerón","(ex Nueva Asunción) Fortin Teniente E. Ochoa. Forest along creek.",NA,NA,NA,NA,"Zardini 38072",NA,NA,"1994","1","John Pruski (MO), 2003","21",NA,"-60.9","-21.7166667",NA,"(D. Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","872",NA
"259","2011-06-09 17:49:00-03","MO","MOBOT","569528","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Blas Pérez","South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"Pérez Maricerich 180",NA,NA,"1990","6","H. Robinson (US)","20",NA,"-57.46666","-25.33333",NA,"Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","576889","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","David R. Brunner","South America","Paraguay","Presidente Hayes","Km 138 de la Ruta 12 hacia Fortín Martínez. Savanas de Copernicia (ARECACEAE) and Tabebuia nodosa (BIGNONIACEAE). Suelo arsilloso, inundado por lluvias.",NA,NA,NA,NA,"Brunner 1360",NA,NA,"1985","11",NA,"11",NA,"-58.65","-24.51666",NA,"Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","85-18",NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","885787","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Elsa M. Zardini|M. Vera","South America","Paraguay","Presidente Hayes","Río Pilcomayo Basin, between Puerto Galileo and Fortín Bruguez. Dry forest.",NA,NA,NA,NA,"Zardini 40627",NA,NA,"1994","8","Harold Robinson (US)","13",NA,"-58.00916","-24.96305",NA,"Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","938",NA
"262","2013-05-27 07:58:00-03","MO","MOBOT","100599160","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Stephan G. Beck|et al.","South America","Bolivia","Tarija","norte de Yacuiba, Campo Pajoso",NA,NA,NA,NA,"Beck 11508",NA,NA,"1985","9","S. Beck","23","Gran Chaco",NA,NA,NA,"(D. Don) Cabrera","630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"263","2010-04-06 21:13:00-03","MO","MOBOT","2195257","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Armando T. Hunziker|Alfredo E. Cocucci","South America","Argentina","Catamarca","Sierra de Ancasti (Falda este): Ruta provincial nº 64, El Taco",NA,NA,NA,NA,"Hunziker 15691",NA,NA,"1960","12",NA,"2","Ancasti",NA,NA,NA,"(D. Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2011-01-21 22:20:00-02","MO","MOBOT","2195294","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Teresa Di Fulvio","South America","Argentina","Córdoba","Miramar, a orillas de Laguna Mar Chiquita",NA,NA,NA,NA,"Di Fulvio 145",NA,NA,"1964","11",NA,"15","San Justo",NA,NA,NA,"(D. Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2009-06-25 14:15:00-03","MO","MOBOT","2195321","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Armando T. Hunziker","South America","Argentina","Córdoba","Cañada entre La Francia y Jeanmaire, cerca de éste",NA,NA,NA,NA,"Hunziker 11350",NA,NA,"1955","11",NA,"26","San Justo",NA,NA,NA,"(D. Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2009-06-25 14:15:00-03","MO","MOBOT","2195345","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Armando T. Hunziker","South America","Argentina","Córdoba","A orillas de Mar Chiquita, entre Miramar y la desembocadura del Río Plujunta",NA,NA,NA,NA,"Hunziker 13301",NA,NA,"1957","1",NA,"21","San Justo",NA,NA,NA,"(D. Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2014-04-12 21:08:00-03","MO","MOBOT","2195383","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Stella M. Pire","South America","Argentina","Santa Fé","Florencia",NA,NA,NA,NA,"Pire 1887",NA,NA,"1984","10","Pire, S. M.","18","General Obligado",NA,NA,NA,"(D. Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2010-04-06 21:13:00-03","MO","MOBOT","2195410","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Armando T. Hunziker|Alfredo E. Cocucci","South America","Argentina","Santiago del Estero","Ruta nacional nº 34: Entre Selva y Palo Negro",NA,NA,NA,NA,"Hunziker 17796",NA,NA,"1964","12",NA,"17","Rivadavia",NA,NA,NA,"(D. Don) Cabrera","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2014-05-12 21:53:00-03","MO","MOBOT","2195415","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","E. Haene","South America","Argentina","Buenos Aires","Reserva Natural Otamendi",NA,NA,NA,NA,"Haene 1534",NA,NA,"1994","12","Haene, E.","26","Campana",NA,NA,NA,"(D. Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2010-11-28 09:14:00-02","MO","MOBOT","2195450","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Bruno G. Piccinini|A. L. García","South America","Argentina","Formosa","Sabana cerca de la ruta 11 vieja en el camino privado entre Puesto Salvación y Riacho Negro yendo hacia Bouvie",NA,NA,NA,NA,"Piccinini 1065",NA,NA,"1967","12","Cabrera, A. L., V-","11","Pilcomayo","-57.83333","-25.45",NA,"(D. Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2011-03-16 23:03:00-03","MO","MOBOT","2195467","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","O. Popoff|G. Cuadrado","South America","Argentina","Chaco","Ruta 11, 2 km. después de la entrada a Margarita Belén",NA,NA,NA,NA,"Popoff 1226",NA,NA,"1992","10","Schinini, A., //","22","1 de Mayo",NA,NA,NA,"(D. Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2011-03-26 05:52:00-03","MO","MOBOT","2250836","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Armando T. Hunziker|Luis Ariza Espinar|Rosa Subils","South America","Argentina","Córdoba","Arroyo San Miguel, en las inmediaciones del cruce con la Ruta nº 9",NA,NA,NA,NA,"Hunziker 21480",NA,NA,"1971","11",NA,"13","Río Seco",NA,NA,NA,"(D. Don) Cabrera","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2009-11-19 21:01:00-02","MO","MOBOT","2250847","PreservedSpecimen","Plantae","Asteraceae","Holocheilus","hieracioides","Holocheilus hieracioides","Lázaro J. Novara","South America","Argentina","Salta","Barrio Aráoz. 2 km al sur de Limache",NA,NA,NA,NA,"Novara 2881",NA,NA,"1982","9",NA,"25","La Capital",NA,NA,NA,"(D. Don) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
