"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","locality","decimalLongitude","decimalLatitude","recordedBy","year","month","day","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"48","2015-09-03 19:49:52-03","MNHN","RECOLNAT_MNHN_P","P00405056","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,NA,NA,"Guyane Française","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405056' target='other'> <mi>dwc_moreinfo</mi></a>","P00405056","P00405056_01",NA,"Savane Renner. Région littorale","-52.88333","5.33333","Cremers, G.|de Granville, J.J.","1996","4","18","3","Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14384",NA,NA
"49","2015-09-03 19:49:52-03","MNHN","RECOLNAT_MNHN_P","P00405057","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,NA,NA,"Guyane Française","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405057' target='other'> <mi>dwc_moreinfo</mi></a>","P00405057","P00405057_01",NA,"Bord de la piste de St Elie, environs de Sinnary",NA,NA,"Veyret, Y.","1979","5","16",NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1619",NA,NA
"50","2015-09-03 19:49:52-03","MNHN","RECOLNAT_MNHN_P","P00405058","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,NA,NA,"Guyane Française","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405058' target='other'> <mi>dwc_moreinfo</mi></a>","P00405058","P00405058_01",NA,"Bord de la piste de St Elie, environs de Sinnary",NA,NA,"Veyret, Y.","1979","5","16",NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1619",NA,NA
"51","2015-09-03 19:49:52-03","MNHN","RECOLNAT_MNHN_P","P00405059","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,NA,NA,"Guyane Française","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405059' target='other'> <mi>dwc_moreinfo</mi></a>","P00405059","P00405059_01",NA,"Bord de la piste de St Elie, environs de Sinnary",NA,NA,"Veyret, Y.","1979","5","16",NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1619",NA,NA
"52","2015-09-03 19:49:52-03","MNHN","RECOLNAT_MNHN_P","P00405060","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,NA,NA,"Guyane Française","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405060' target='other'> <mi>dwc_moreinfo</mi></a>","P00405060","P00405060_01",NA,"Fleuve Approuague, Régina, près du terrain d'aviation",NA,NA,"Sastre, C.","1976","4","18",NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4812",NA,NA
"53","2015-09-03 19:49:52-03","MNHN","RECOLNAT_MNHN_P","P00405061","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,NA,NA,"Guyane Française","hb","Donné en 1888 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405061' target='other'> <mi>dwc_moreinfo</mi></a>","P00405061","P00405061_01",NA,"Cayenne",NA,NA,"Sagot, P.A.",NA,NA,NA,NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-09-05 07:41:47-03","MNHN","RECOLNAT_MNHN_P","P00405232","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,NA,NA,"Brésil","hb","Reçu le 23 octobre 1877 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405232' target='other'> <mi>dwc_moreinfo</mi></a>","P00405232","P00405232_01",NA,"Rio de Janeiro",NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4216",NA,NA
"55","2015-09-03 19:50:15-03","MNHN","RECOLNAT_MNHN_P","P00408969","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,NA,NA,"Brésil","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00408969' target='other'> <mi>dwc_moreinfo</mi></a>","P00408969","P00408969_01",NA,"Tijuca",NA,NA,"Glaziou, A.","1870","2","27",NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4216",NA,NA
"56","2020-10-01 14:26:07-03","JBB","HEPH","21429","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"3563A","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Parque do Guará",NA,NA,"Salles, AEH","2005","01","18",NA,"Batista, JAN",NA,"Guará",NA,NA,"2014","01","03",NA,NA,NA,NA,NA,NA,NA
"57","2020-10-01 14:26:07-03","JBB","HEPH","22459","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"4017","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Próximo a área de recuperação","-47.85","-15.866667","Salles, AEH; et al.","2006","03","02",NA,"Bianchetti, LB",NA,"Brasília",NA,NA,"2006","03",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"58","2020-10-01 14:26:07-03","JBB","HEPH","23155","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"4291","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Próximo a divisa do IBGE","-47.85","-15.866667","Salles, AEH; Oliveira, MS; Paiva, VF; Jesus, FPR de","2006","12","07",NA,"Batista, JAN",NA,"Brasília",NA,NA,"2014","01","07","-47.85","-15.866667",NA,NA,NA,NA,NA
"59","2020-10-01 14:26:07-03","JBB","HEPH","3960","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"406","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Parque Nacional de Brasília, Próx. ao córrego acampamento","-47.926061","-15.739069","Bianchetti, LB","1979","03","29",NA,"Batista, JAN",NA,"Brasília",NA,NA,"2014","01","03","-47.926061","-15.739069",NA,NA,NA,NA,NA
"60","2020-10-01 14:26:07-03","JBB","HEPH","23121","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"4288","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Chácara Raziel, BR-251, Tororó","-47.9296989440918","-15.7797002792358","Salles, AEH","2006","10","10",NA,"Bianchetti, LB",NA,"Brasília","70570","auto","2018","08",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:44:42-03","UFMG","BHCB","118913","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"85","Southern America","Brasil",NA,"Muito abundante, principalmente em campo graminóide (centenas)","BHCB001664","BHCB001664","Minas Gerais","Serra do Cipó, região do Juquinha","-43.552861","-19.258056","Munhoz, ACD; Nogueira, MC; Karina, KS; Pereira, DA","2008","01","12",NA,NA,NA,"Santana do Riacho",NA,NA,"2009","12",NA,"-43.552861","-19.258056",NA,NA,NA,NA,NA
"62","2020-12-11 11:44:42-03","UFMG","BHCB","102897","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"938","Southern America","Brasil",NA,NA,NA,NA,"Rio de Janeiro","Em barrancos da Castorina para Mesa do Imperador.",NA,NA,"França, GS","1951","02","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:44:42-03","UFMG","BHCB","186933","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"3441","Southern America","Brasil",NA,"Coordenadas inferidas a partir do Google Earth.; Erva terrestre. Pouco comum, observadas apenas 2 plantas. Em plena floração. Sépalas verdes, margem esbranquiçada; pétalas brancas com a metada superior dos segmentos amarelado; labelo","BHCB186933",NA,"Distrito Federal","Área Rural Ponte Alta, Próximo ao cemitério do Gama","-47.072522","-15.993039","Batista, JAN; Lemos, ARC","2017","01","01","1140",NA,"1140","Gama",NA,NA,"2017","01","01","-47.072522","-15.993039",NA,NA,NA,NA,NA
"64","2020-12-11 11:44:42-03","UFMG","BHCB","180134","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"3275","Southern America","Brasil",NA,"Erva terrestre.Pouco Comum. Sépalas verde claro com a margem branca; pétalas e labelo com a base branca e os segmentos verde claro; coluna esbranquiçada. Ovário e pedicelo verdes, calcar com a base branca e o ápice verde.; Em barranco","BHCB032455",NA,"Minas Gerais","Serra do Caraça, margem da estrada próximo a portaria do santuário","-43.490278","-20.380806","Batista, JAN; Peixoto, TR","2013","03","12","811",NA,"811","Catas Altas",NA,NA,"2013","03","12","-43.490278","-20.380806",NA,NA,NA,NA,NA
"65","2020-12-11 11:44:42-03","UFMG","BHCB","118894","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"66","Southern America","Brasil",NA,"Campo limpo e úmido. Centenas de indivíduos",NA,NA,"Minas Gerais","Parque Nacional da Serra do Cipó, região do corrego das Pedras/ Areias","-43.610833","-19.403889","Munhoz, ACD; Batista, JAN; Ramalho, AJ; Martins, CAN","2007","12","19","933",NA,"933","Jaboticatubas",NA,NA,NA,NA,NA,"-43.610833","-19.403889",NA,NA,NA,NA,NA
"66","2020-12-11 11:44:42-03","UFMG","BHCB","118895","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"67","Southern America","Brasil",NA,"Campo limpo úmido. Local anteriormente queimado.",NA,NA,"Minas Gerais","Serra do Cipó, lado direito da MG-010 em direção à Conceição do Mato Dentro, 12 Km após o Córrego Soberbo em Cardeal Mota (antigo Km 112)","-43.561667","-19.295556","Munhoz, ACD; Batista, JAN; Ramalho, AJ; Martins, CAN","2007","12","19","1270",NA,"1270","Santana do Riacho",NA,NA,NA,NA,NA,"-43.561667","-19.295556",NA,NA,NA,NA,NA
"67","2020-12-11 11:44:42-03","UFMG","BHCB","120337","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"2656","Southern America","Brasil",NA,"Erva terrestre, em barranco seco a margem da estrada.",NA,NA,"Rio de Janeiro","Macaé de Cima, sítio do David e Izabel Miller","-42.487444","-22.377472","Batista, JAN","2008","03","12","1296",NA,"1296","Nova Friburgo",NA,NA,NA,NA,NA,"-42.487444","-22.377472",NA,NA,NA,NA,NA
"68","2020-12-11 11:44:43-03","UFMG","BHCB","186937","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"3445","Southern America","Brasil",NA,"Coordenadas aproximadas inferidas a partir do Google Earth.; Erva terrestre. Pouco comum. Em plena floração. Sépalas verdes, margem esbranquiçada;pétalas brancas com a metada superior dos segmentos amarelado; labelo com a parte inteir","BHCB186937",NA,"Distrito Federal","Mansões Setor Park Way - MSPW, Ao lado do conjunto 1 da quadra 16","-47.945561","-15.903889","Batista, JAN; Bianchetti, LB","2017","01","03","1050",NA,"1050","Brasília",NA,NA,"2017","01","03","-47.945561","-15.903889",NA,NA,NA,NA,NA
"69","2020-12-11 11:44:43-03","UFMG","BHCB","92703","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"2824","Southern America","Brasil",NA,"borda de mata semidecídua, próximo de trilha; erva terrestre; sépalas verde claras, pétalas verde-amareladas no ápice e branco esverdeadas ,a base",NA,NA,"Minas Gerais","Serra do Caraça, RPPN do Caraça - SANTUÁRIO CARAÇA","-43.4075012207031","-20.0746994018555","Mota, RC da","2005","03","20","1300",NA,"1300","Catas Altas","11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:44:42-03","UFMG","BHCB","113808","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1738","Southern America","Brasil",NA,"Erva terrestre, em campo limpo permanentemente úmido e campo limpo estacionalmente úmido, solo argiloso, escuro, superficialmente úmido. Área não queimada. Comum nos locais úmidos do campo; observadas cerca de 80 plantas em floração. Sépalas verde cl",NA,NA,"Minas Gerais","Serra do Cipó. Cerca de 12.2 km após a ponte sobre","-43.7144012451172","-19.1688995361328","Batista, JAN; Mota, RC da; El Bizri, HR","2006","12","10","1239",NA,"1239","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:44:42-03","UFMG","BHCB","113812","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1742","Southern America","Brasil",NA,"Erva terrestre. Comum no local; observadas cerca de 75 plantas em floração. Sépalas verde claro com a margem esbranquiçada; pétala posterior branca; em campo limpo estacionalmente úmido, solo argiloso, escuro, superficialmente úmido.","BHCB001676","BHCB001676","Minas Gerais","Serra do Cipó. Cerca de 18.8 km após a ponte sobre","-43.7144012451172","-19.1688995361328","Batista, JAN; Mota, RC da; El Bizri, HR","2006","12","10","1318",NA,"1318","Santana do Riacho","26557","auto","2009","12",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:44:42-03","UFMG","BHCB","113835","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1765","Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Serra do Cipó. Cerca de 26.1 km após a ponte sobre","-43.7144012451172","-19.1688995361328","Batista, JAN; Mota, RC da; El Bizri, HR","2006","12","11","1301",NA,"1301","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:44:42-03","UFMG","BHCB","113826","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"1756","Southern America","Brasil",NA,"Erva terrestre, em campo limpo estacionalmente úmido, solo argiloso, escuro, superficialmente úmido. Área não queimada. Comum no local; observadas cerca de 127 plantas em floração. Sépalas verde claro com a margem esbranquiçada; pétala posterior bran",NA,NA,"Minas Gerais","Serra do Cipó. Cerca de 6.5 km após a ponte sobre","-43.7144012451172","-19.1688995361328","Batista, JAN; Mota, RC da; El Bizri, HR","2006","12","11","1134",NA,"1134","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2009-07-17 07:39:00-03","MO","MOBOT","2825072","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","corcovadensis","Habenaria corcovadensis","Kraenzl.",NA,"Hassler 8015","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Émile Hassler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2018-12-11 15:14:00-02","MO","MOBOT","101085120","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.","Holotype","Barbosa Rodrigues s.n.","South America","Brazil",NA,NA,NA,NA,"Rio de Janeiro","Croissant sus les ravins argilleux, des lieux cultivés, aux environs de Rodeio, à Rio de Janeiro. Fleurit en Février.",NA,NA,"J. Barbosa Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"76","2019-02-04 11:15:00-02","MO","MOBOT","101092270","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.","Syntype","Ruschi 550","South America","Brazil",NA,NA,NA,NA,"Espírito Santo","alto Santo Antonio-Santa Teresa",NA,NA,"A. Ruschi","1937","3","12","790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"77","2019-02-04 11:15:00-02","MO","MOBOT","101097875","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.","Syntype","Ruschi 211","South America","Brazil",NA,NA,NA,NA,"Espírito Santo","Santa Teresa, valle do Canaan",NA,NA,"A. Ruschi","1937","3","29","790.00000000","J.A.N. Batista et al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"78","2009-07-17 07:37:00-03","MO","MOBOT","2824943","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"Steyermark 118503","South America","Venezuela",NA,NA,NA,NA,"Táchira","Between Delicias and El Reposo; open steep slopes.",NA,NA,"Julian A. Steyermark|Ronald L. Liesner","1979","7","23","1700.00000000","Eric A. Christenson, Aug",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2018-06-19 08:13:00-03","MO","MOBOT","631914","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"Killeen 3707","South America","Bolivia",NA,NA,NA,NA,"La Paz","Cerro Pelada, 30 km al N de Palos Blancos hacia Quiquibey. Muestras preservadas en alcohol.","-67.0833333","-15.5","Timothy J. Killeen","1992","2","22","1500.00000000","J.T. Atwood (SEL)",NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","2",NA
"80","2017-08-17 12:04:00-03","MO","MOBOT","661323","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"Stein 1568","South America","Venezuela",NA,NA,NA,NA,"Amazonas","Cerro de la Neblina camp 2, Neblina massif, 2.8 km NE of Pico Phelps.","-65.9833333","0.8277778","Bruce A. Stein|Alwyn H. Gentry","1984","4","15","2100.00000000","Ernesto Foldats,G.Carnevali,&I.Ramirez(FVG2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-12","1",NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","666585","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"Liesner 19755","South America","Venezuela",NA,NA,NA,NA,"Bolívar","0 to 6 km SE of El Puaji. Savannah and forest. Elev. 800 to 900 m, 4º30'N, 61º35'W.","-61.58333","4.5","Ronald L. Liesner","1985","11","9","800.00000000","G. Carnevali e I. Ramírez","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-53","2",NA
"82","2018-06-14 08:35:00-03","MO","MOBOT","672350","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"Liesner 23998","South America","Venezuela",NA,NA,NA,NA,"Bolívar","Ca. 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","-61.05","5.3166667","Ronald L. Liesner","1988","4","28","900.00000000","Ernesto Foldats,G.Carnevali,&I.Ramirez(FVG2003)","1000.00000000","Gran Sabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-24","3",NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","672478","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"Liesner 24169","South America","Venezuela",NA,NA,NA,NA,"Bolívar","Gran Sabana; San Ignacio de Yuruaní. Morichal (Open wet area in savanna along stream with Mauritia flexuosa).","-61.16666","5","Ronald L. Liesner","1988","5","3","850.00000000","Ernesto Foldats,G.Carnevali,&I.Ramirez(FVG2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-30","1",NA
"84","2018-09-07 10:19:00-03","MO","MOBOT","2825201","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"Huber 127744","South America","Venezuela",NA,NA,NA,NA,"Bolívar","Distrito Cedeño: Sierra de Maigualida, sector nor-oriental. Altiplanicie tepuyana disectada sobre granito en las cabeceras del Río Chajura, afluente occidental del Río Erebato, aprox. 100 Km (en línea recta) al SW del Campamento Entreríos.","-65.2166667","5.55","Otto Huber|Liz Izquierdo","1988","11","18","2100.00000000","G. Carnevali & I. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"85","2013-10-05 06:32:00-03","MO","MOBOT","676413","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"van der Werff 5004","South America","Venezuela",NA,NA,NA,NA,"Táchira","Distr. Uribante. Empresa Las Cuevas near La Fundación. Undis- turbed evergreen forest. Few roadside plants.","-71.78333","8.83333","H. van der Werff|Ángel C. González","1983","7","7","900.00000000","G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-10","2",NA
"86","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","46407",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"12079",NA,"Brasil",NA,NA,"MBML046407","MBML046407_1 MBML046407_2","Espírito Santo","Santa Maria do marechal","-40.6831016540527","-20.4127998352051","Chiron","2012","03","26",NA,"Guy Chiron/2014",NA,"Marechal Floriano","23038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","20909",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"595",NA,"Brasil",NA,"Terrestre, sépalas verdes com margens brancas, pétalas brancas, labelo com base branca e ápice verde (lóbulos).","MBML020909","MBML020909","Espírito Santo","estrada p/ Alto Santo Antônio","-40.6002998352051","-19.9356002807617","A. P. Fontana","2003","05","22",NA,"L. Kollmann/26-03-2004",NA,"Santa Teresa","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","48269",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb. Rodr.",NA,"14048",NA,"Brasil",NA,NA,"MBML048269","MBML048269","Espírito Santo","ES283","-41.0069007873535","-20.6714000701904","Chiron","2014","03","08",NA,NA,NA,"Vargem Alta","27188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","12238",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"2733",NA,"Brasil",NA,"Planta heliofila. Terra vermelha. Planta 20cm. Sepalas verdes. Petalas e labelo brancos.","MBML012238","MBML012238","Espírito Santo","Rio Nove","-40.645833","-19.981944","L. Kollmann","2000","03","27",NA,"L. Kollmann/12-04-2000",NA,"Santa Maria de Jetibá",NA,NA,NA,NA,NA,"40W38'45","19S58'55",NA,NA,NA,NA,NA
"90","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","12239",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"2732",NA,"Brasil",NA,"Planta heliofila. Terra vermelha. Planta 20cm. Sepalas verdes. Petalas e labelo brancos.","MBML012239","MBML012239","Espírito Santo","Rio Nove","-40.645833","-19.981944","L. Kollmann","2000","03","27",NA,"L. Kollmann/12-04-2000",NA,"Santa Maria de Jetibá",NA,NA,NA,NA,NA,"40W38'45","19S58'55",NA,NA,NA,NA,NA
"91","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","12353",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"2826",NA,"Brasil",NA,"Terrestre na meia sombra. Sepalos verdes. Petalos brancos. Labelo branco com os apices verdes.","MBML012353","MBML012353","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","L. Kollmann; et al","2000","04","06",NA,"L. Kollmann//06-04-2000",NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"92","2020-07-10 09:48:23-03","MBML","MBML-HERBARIO","13350",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"609",NA,"Brasil",NA,"Mata Atlântica de encosta. Terrestre na sombra em borda de mata alta, pétalas e sépalas brancas, labelo com lobos verdes e carnoso.","MBML013350","MBML013350","Espírito Santo","Condomínio Rural Cantinho do Céu","-40.534722","-20.280833","C. N. de Fraga","2000","03","21",NA,"J. A. N. Batista/Jun.2001",NA,"Cariacica",NA,NA,NA,NA,NA,"40W32'5","20S16'51",NA,NA,NA,NA,NA
"93","2020-09-03 19:37:20-03","MBML","MBML-HERBARIO","16556",NA,"Plantae",NA,NA,"Orchidaceae","Habenaria","rodeiensis","Habenaria rodeiensis","Barb.Rodr.",NA,"89",NA,"Brasil",NA,"Terrestre, folhas verdes , sépalas verdes com margens brancas, pétalas brancas, labelo trilobado com base branca e verdes claros.","MBML016556","MBML016556","Espírito Santo","Alto Limoeiro Jatibocas","-40.833333","-19.966667","A. P. Fontana","2001","02","07",NA,"Fraga. 10-XI-2002",NA,"Itarana",NA,NA,NA,NA,NA,"40W50'","19S58'",NA,NA,NA,NA,NA
