"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"315","2010-12-21 07:07:00-02","MO","MOBOT","1048285","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","R. Haase","Haase 621","1984","9","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"La Paz",NA,"-67.25","-13.08333",NA,"Mart.","Iturralde, Luisita, W del Río Beni.","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2015-10-31 05:50:00-02","MO","MOBOT","1048406","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Wilson Hoehne","Hoehne 3714","1951","10","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"Mart.","Jales.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2013-08-23 04:12:00-03","MO","MOBOT","1049077","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Rodolphe E. Spichiger|et al.","Spichiger 2197","1987","9","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Presidente Hayes",NA,"-60.15","-23.75",NA,"Mart.","Tinfunke Alvaro Sanchez","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","1049137","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Aurelio Schinini|Ramón A. Palacios","Schinini Cacace 25710","1987","12","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-62","-20.66666",NA,"Mart.","ruta Trans Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","1049142","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Itaipú Binacional","Binacional 195","1979","3","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,NA,NA,NA,"Mart.","Rva. Limoy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","1049166","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Fátima Mereles","Mereles H. 497","1985","10","29","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. Gentry, 1989 (MO)","Boquerón",NA,NA,NA,NA,"Mart.","Chaco, Fortin Pozo Arias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2008-05-27 22:02:00-03","MO","MOBOT","1049215","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Steven Ginzbarg|J. Caballero","Ginzbarg 466","1987","2","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Amambay",NA,"-56.5","-22.16666",NA,"Mart.","2.6 km al SE de Bella Vista, Chacra de Jose Caballero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","1051667","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","F. Javier Fernández Casas|J. Molero","Fernández Casas 3959","1980","10","2","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Amambay",NA,NA,NA,NA,"Mart.","Cerro Cora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2012-06-21 08:45:00-03","MO","MOBOT","1051692","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","G. Schmeda","Schmeda 1454","1991","11",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Alto Paraguay",NA,"-57.8736111","-21.0413889",NA,"Mart.","Olimpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"324","2009-10-26 23:36:00-02","MO","MOBOT","1111407","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Ludwig Riedel","Riedel s.n.","1834",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Paracata et Alegro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2013-01-28 05:13:00-02","MO","MOBOT","1155775","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","René Guillén V.|Lazo","Guillén Villarroel 4335","1996","5","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes","Santa Cruz","Velasco","-60.99138","-15.15555",NA,"Mart.","San José de Campamento, a 3 km. sobre el camino hacia San Roque. Pampa termitero anegada temporalmente, suelos arenosos.","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","1250380","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Gert G. Hatschbach","Hatschbach 30413","1972","10","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"G. Hatschbach","Mato Grosso",NA,NA,NA,NA,"Mart.","Miranda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","1250484","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","VITORIO","VITORIO s.n.","1932","12","27","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mart.","Guanabara, Botafogo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2011-03-02 12:54:00-03","MO","MOBOT","1282666","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Vinicius C. Souza|et al.","Souza 9922","1996","1","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"L.G. Lohmann, 1998 (MO)","Minas Gerais",NA,NA,NA,NA,"Mart.","Delfinópolis. Estrada para Sacramento, ca 4-10 km de Delfinópois. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","1282828","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","E.T. Camargo","Camargo s.n.","1990","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"L.G. Lohmann, 1998 (MO)","São Paulo",NA,NA,NA,NA,"Mart.","Campinas. Instituto Agronomico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2016-11-15 05:15:00-02","MO","MOBOT","2488750","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 44194","1992","12","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Krapovickas, A., //","Boquerón",NA,NA,NA,NA,"Mart.","Parque Valle Natural, 25 km S de Filadelfia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2010-11-13 05:21:00-02","MO","MOBOT","2488768","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Fátima Mereles","Mereles H. 5035","1993","4","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Degen, R.","Boquerón",NA,NA,NA,NA,"Mart.","Nueva Asunión, picada Mr. Long, 15 km al E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","2488781","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Rojas*","Rojas 2204","1916",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Rojas, -","Alto Paraguay",NA,NA,NA,NA,"Mart.","Puerto Casado (Chaco), campo orillas montes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2013-09-15 16:45:00-03","MO","MOBOT","2703549","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Luzmila Arroyo P.|et al.","Arroyo Padilla 2866","2005","5","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Luzmila Arroyo P","Santa Cruz","Florida","-63.6805556","-18.3055556",NA,"Mart.","Comunidad de Bella Vista, bosque de transicion interandino-chiquitano. Camino al Sendero Chorro del Fraile.","1320.00000000","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"334","2020-07-16 23:19:00-03","MO","MOBOT","2880841","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Alejandro Araujo M.","Araujo Murakami 2580","2005","12","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)","La Paz","Franz Tamayo","-68.5797223","-14.4427777",NA,"Mart.","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo chaparro con Tabebuia aurea, Astronium urundeuva, Anadenanthera colubrina, Trichilia elegans, Jacaranda cuspidifolia. Plantas secadas en campo.","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-20","5",NA
"335","2020-07-16 23:49:00-03","MO","MOBOT","2880882","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Alejandro Araujo M.","Araujo Murakami 2605","2005","12","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. Lohmann(SPF)","La Paz","Franz Tamayo","-68.5797223","-14.4427777",NA,"Mart.","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo chaparro con Tabebuia aurea, Astronium urundeuva, Anadenanthera colubrina, Trichilia elegans, Jacaranda cuspidifolia. Plantas secadas en campo.","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-20","5",NA
"336","2011-04-14 06:07:00-03","MO","MOBOT","3066269","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Luzmila Arroyo P.|C. Roth","Arroyo Padilla 2706","2003","9","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)","Santa Cruz","Velasco","-60.52916","-15.0975",NA,"Mart.","Parque Nacional Noel Kempff Mercado. Campamento Esperancita de la frontera. Vegetacion del cerrado con abundante Curatella americana (visita despues de un mes que la pampa fue quemada).","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2012-04-12 05:10:00-03","MO","MOBOT","3392494","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Alfredo F. Fuentes","Fuentes Claros 3343","2001","9","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes (USZ)","Santa Cruz","Cordillera",NA,NA,NA,"Mart.","TCO de Isoso, cerro Colorado. Vegetación saxicola con Deuterocohnia longipetala, alterada por fuegos, sobre rocas areniscas rojizas. 19.27.30S, 62.22.21W.","567.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2009-10-06 19:34:00-03","MO","MOBOT","3395272","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Stephan G. Beck","Beck 22582","1996","2","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"St. G. Back","La Paz","Sud Yungas","-67.48333","-16.45",NA,"Mart.","Chicaloma Sabana Antropagen, con restois de bosque montano; entre los cocales","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2008-05-27 22:02:00-03","MO","MOBOT","3397514","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","dos Santos","Santos 373","1994","9","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"L. G. Lohmann, 28/XII/98","Goiás",NA,NA,NA,NA,"Mart.","Caldas Novas. Cerrado aberto antropizado. Pedregoso. Levemente acidentiado. 1744S, 04837W. Estrada de acesso a uhe-corumba; proximo a barreira.","686.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","479947","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Elsa M. Zardini","Zardini 7998","1988","11","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Al Gentry (MO)","Guairá",NA,"-56.1515","-25.8998",NA,"Mart.","Cordillera de Ybytyruzú. Ladero W del Cerro Peró, 2 kms E del Destacamento Tororo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-112","5",NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","480510","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Elsa M. Zardini|Tulio Tillería","Zardini 28863","1991","11","18","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Al Gentry (MO)","Cordillera",NA,"-57.23333","-25.15",NA,"Mart.","4 km SE of Emboscada on road to Nueva Colombia. Cerrado forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"618","5",NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","481519","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Elsa M. Zardini|A. Aguayo","Zardini 8567","1988","12","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Al Gentry (MO)","Guairá",NA,"-56.25","-25.91666",NA,"Mart.","Cordillera de Ybytyruzú. Road Destacamento Tororo - Cerro Polilla; forest along road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-127","4",NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","485056","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","David R. Brunner|et al.","Brunner 955","1984","10","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Al Gentry (MO)","Amambay",NA,"-56.06666","-22.63333",NA,"Mart.","Parque Nacional Cerro Cora, Cerro Muralla, 1.5 km al norte de la administración. Vegetación tipico del cerrado en la planicie, bosque humedo y semi-humedo en el cerro, de hasta 25 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-12","9",NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","485149","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","David R. Brunner","Brunner 1771","1986","4","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Concepción",NA,"-57.5","-22.7",NA,"Mart.","Savanas 8-10 km al sur del Arroyo Tagatiya-mí, alrededores del camino. Savanas y campos abiertos con bosque bajo sobre las serranias. Suelo arenoso sobre roca caliza.","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-7","6",NA
"345","2008-05-27 22:02:00-03","MO","MOBOT","485181","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","David R. Brunner","Brunner 1679","1986","3","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Alwyn H. Gentry (MO)","Nueva Asuncion",NA,"-61.9","-20.8",NA,"Mart.","Km 695 de la Ruta Trans Chaco. Sabana abierta sobre dunas de arena estabilizada. Arboles esparcidos de hasta 8 m de altura. Suelo muy arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-2","5",NA
"346","2014-11-13 12:23:00-02","MO","MOBOT","485747","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Blas Pérez","Pérez Maricerich 482","1991","1",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Al Gentry (MO)","Central",NA,"-57.4666667","-25.3333333",NA,"Mart.","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3",NA
"347","2014-11-11 11:50:00-02","MO","MOBOT","485866","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Blas Pérez","Pérez Maricerich 1302","1991","10",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Al Gentry (MO)","Central",NA,"-57.4666667","-25.3333333",NA,"Mart.","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","3",NA
"348","2008-05-27 22:02:00-03","MO","MOBOT","486118","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Elsa M. Zardini","Zardini 5059","1988","6","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Al Gentry (MO)","Cordillera",NA,"-57.15","-25.21666",NA,"Mart.","Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In forest up to 20 m tall.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-34","3",NA
"349","2010-12-21 07:08:00-02","MO","MOBOT","486288","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Alwyn H. Gentry","Gentry 71044","1990","6","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"La Paz",NA,"-68.46666","-14.56666",NA,"Mart.","Apolo-Chaquimayo trail ca 15 km NW of Apolo near Río Machariapo. Small patch of cerrado.","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"367","3",NA
"350","2008-05-27 22:02:00-03","MO","MOBOT","486595","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Alwyn H. Gentry|et al.","Gentry 75496","1991","11","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,"-59.58333","-18.33333",NA,"Mart.","Santiago, cerrado near airstrip.","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"786","4",NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","487212","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Elsa M. Zardini|A. Aguayo","Zardini 9572","1989","1","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Al Gentry (MO)","Guairá",NA,"-56.25","-25.91666",NA,"Mart.","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on western side of Cerro Peró, on trail to cave.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","5",NA
"352","2013-10-09 05:41:00-03","MO","MOBOT","487520","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Elsa M. Zardini|Ramón Velásquez","Zardini 13849","1989","7","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Al Gentry (MO)","Guairá",NA,"-56.25","-25.91666",NA,"Mart.","Cordillera de Ybytyruzú. Cerro Peró, near Destacamento Tororo, camino a Cerro Polilla. Forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129","3",NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","922869","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Luciano Bernardi","Bernardi 20330","1980","3","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Alto Paraguay",NA,NA,NA,NA,"Mart.","In collinis Tres Marias, Fuerte Olimpo. COTESU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2008-05-27 22:02:00-03","MO","MOBOT","922870","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Luciano Bernardi","Bernardi 20248","1980","3","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Chaco",NA,NA,NA,NA,"Mart.","Km 695 de Asuncion, Chaco, Dept. Nueva Asuncion. COTESU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2009-12-24 06:45:00-02","MO","MOBOT","922871","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Shunsuke Tsugaru|Haruo Guinoza","Tsugaru B-1956","1987","11","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Mato Grosso",NA,NA,NA,NA,"Mart.","En route from Poconé to Porto Jofre, Pantanal, 150 km SSW from Cuiabá. Road side.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2013-05-13 08:58:00-03","MO","MOBOT","996479","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Paul F. Foster|Pablo Solíz|Juan Surubí","Foster 388","1995","10","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes (LPB)","Santa Cruz","Velasco","-61.12527","-14.705",NA,"Mart.","Reserva Biológia El Refugio. El camino al E del campamento La Toledo a la Bahía La Toledo. Savana inundado con islas de bosque. Suelos areñosos.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"357","2008-05-27 22:02:00-03","MO","MOBOT","1043350","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","P.G. Lorentz|G. Hieronymus","Lorentz 398","1873","10",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Salta",NA,NA,NA,NA,"Mart. ex A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2008-05-27 22:02:00-03","MO","MOBOT","1044528","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Stephan G. Beck","Beck 2987","1980","5","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","La Paz","Sud Yungas",NA,NA,NA,"Mart. ex A. DC.","Chulumani, 21 km hacia La Paz.","1290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2011-06-08 17:15:00-03","MO","MOBOT","1044532","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","José Steinbach","Steinbach G. 6521","1924","10","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,"Mart. ex A. DC.","Sara.","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2016-11-15 05:15:00-02","MO","MOBOT","1044543","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 31840","1977","4","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,"-63.1","-15.71666",NA,"Mart. ex A. DC.","Nuflo de Chavez, 3 km S de Ascension de Guarayos","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","1048517","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Paolo Bettella","Bettella 45","1988","2","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,"-63.26666","-17.58333",NA,"Mart. ex A. DC.","4 km al SW de La Belgica, al W del Río Castedo","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2013-05-24 05:54:00-03","MO","MOBOT","1048519","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Michael H. Nee|G. Coimbra S.","Nee 35849","1987","8","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Andrés Ibáñez","-63.41666","-17.68333",NA,"Mart. ex A. DC.","6 km NW of Terevinto.","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","1049103","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Timothy J. Killeen","Killeen 1084","1985","7","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,"-61.66666","-16.55",NA,"Mart. ex A. DC.","Nuflo de Chavez, Zapoco, an Ayoreo community 90 km SE of Concepcion","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2013-05-24 05:54:00-03","MO","MOBOT","1049111","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Michael H. Nee|G. Coimbra S.","Nee 35790","1987","8","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Andrés Ibáñez","-63.25833","-17.58333",NA,"Mart. ex A. DC.","W side of Río Castedo, 5 km (by air) Sw of La Belgica.","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2008-05-27 22:02:00-03","MO","MOBOT","1049922","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","C.A. Cid Ferreira|et al.","Cid Ferreira 6236","1985",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.75","-11.66666",NA,"Mart. ex A. DC.","Sinop, MT. Estr. para Porto dos Gaúchos a 25 km da BR 163. Faz. Missionária. Rio Teles Pires. Cachoeira Cachoeirão. Mata de beira rio. Solo areno-pedreg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
