"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","typeStatus","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount"
"50","2015-07-02 14:02:41-03","JBP","HPL","4911","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","G.F. Arbocz","1552","1995","06","29",NA,"Brasil","SP","Coletado nas proximidades da cidade; cultivado na arborização urbana.",NA,NA,NA,NA,"G.F. Arbocz","Mogi Mirim","-46.95","-22.43",NA,"19575","auto",NA,NA,NA,NA,"1995","06",NA,NA,"29",NA
"51","2014-09-25 12:32:19-03","FEMACT","MIRR","11362","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Lima Neto, E. .M.; Reis, F. .L.; Pinheiro, F.","s.n.","2013","05","30",NA,"Brasil","Roraima",NA,NA,"Amostra 19 Norte. Nome popular: Brinco-de-ouro.",NA,NA,NA,"Boa Vista","-60.6733","2.81972",NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-02-15 11:45:00-02","IPA","IPA","89974","S","Plantae","Plantae",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Ferreira, E.M.P.","s.n.","2015","01","25","Southern America","Brasil","Pernambuco","Sitio do Pica-pau, Clube dos Previdenciários.",NA,"Árvore ca. 5m de altura; flores amarelas.; Mata.","IPA0089974",NA,"Cano, O.","Paulista","-34.8731002807617","-7.94083023071289",NA,"17375","auto",NA,NA,NA,NA,"2015","01",NA,NA,"26",NA
"53","2020-12-20 21:18:13-03","UFV","VIC","47738","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Silva, I.R.","312","2016","08","11",NA,"Brasil","Amazonas","Estacionamento da reserva biológica Adolpho Ducke",NA,"Árvore de látex branco, glâdulas foliares amarelas, flores amarelas e frutos secos em formação.","VIC047738","VIC047738",NA,"Manaus","-60.0250015258789","-3.10193991661072",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:18:13-03","UFV","VIC","25803","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke",NA,"s.n.","2001","05","15",NA,"Brasil","Minas Gerais","Campus da UFV",NA,"Árvore de ca 10 m, inflortescência terminal, pêndula de flores amarelas e frutos jovens.","VIC025803",NA,NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-10-20 14:17:42-03","UFOPA","HSTM","14478","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","E.B.Santos; D.M. Talgatti, T.C.S.Pinheiro, E.L.Silva, B.S. Oliveira, H.S. Oliveira, N.P. Almeida","1","2018","05","15",NA,"Brasil","Pará","Praça do Centenário. Trav. Cazuza Guerreiro, próximo a um chafariz.",NA,NA,"HSTM014478",NA,"Santos, E.B.","Oriximiná","-55.859722","-1.766667",NA,NA,NA,NA,NA,"55º51'35''W","1º46'S","2018","05",NA,NA,"01",NA
"56","2020-10-20 14:17:42-03","UFOPA","HSTM","6545","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Barbosa, E.M.; Miranda, I.P.; Ramos, J.F.","25","1996",NA,NA,NA,"Brasil","Pará","Porto Trombetas. Mineração Rio do Norte, Mina Saracá.",NA,NA,"HSTM006545","HSTM006545","Ramos, J.F.","Oriximiná","-56.45","-1.7",NA,NA,NA,NA,NA,"56º27'0''W","1º42'0''S","1998","10",NA,NA,"01",NA
"57","2020-10-20 14:17:42-03","UFOPA","HSTM","6543","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Barbosa, E.M.; Miranda, I.P.; Ramos, J.F.","53","1997",NA,NA,NA,"Brasil","Pará","Porto Trombetas. Mineração Rio do Norte, Mina Saracá.",NA,NA,"HSTM006543","HSTM006543","Ramos, J.F.","Oriximiná","-56.45","-1.7",NA,NA,NA,NA,NA,"56º27'0''W","1º42'0''S","1998","10",NA,NA,"01",NA
"58","2020-10-20 14:17:42-03","UFOPA","HSTM","6544","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Barbosa, E.M.; Miranda, I.P.; Ramos, J.F.","82","1997",NA,NA,NA,"Brasil","Pará","Porto Trombetas. Mineração Rio do Norte, Mina Saracá.",NA,NA,"HSTM006544","HSTM006544","Ramos, J.F.","Oriximiná","-56.45","-1.7",NA,NA,NA,NA,NA,"56º27'0''W","1º42'0''S","1998","10",NA,NA,"01",NA
"59","2021-03-24 17:09:21-03","UFES","SAMES","8956","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Lemes,B.X.; Elias,L.;Dutra,S.C.","24","2017","10","24",NA,"Brasil","Espírito Santo","Campus do CEUNES. Em frente ao RU.",NA,"Inflorescência em cacho, amarela.","SAMES08956",NA,NA,"São Mateus","-39.8588981628418","-18.716100692749",NA,"56510","auto",NA,NA,"-398622222.0","-186758334.0",NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:38:42-03","UFJF","CESJ","49416","PreservedSpecimen","Plantae","Angiosperma",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens",NA,"L.B.V. Matta; L. Menini Neto","1","2007","05","12","América do Sul","Brasil","Minas Gerais","Área Verde",NA,"Árvore, ca. 5m alt. Folhas levemente discolores, látex alvo. Flores amarelas, frutos imaturos verdes.","CESJ049416",NA,NA,"Matias Barbosa","-43.3194007873535","-21.8691997528076",NA,"10884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-07 11:45:40-03","UFMS","CGMS","6359","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","L.V.C. Oliveira",NA,"2001","08","18",NA,"Brasil","Mato Grosso do Sul","Bairro Monte Castelo. Quintal.",NA,"Flor amarela.","CGMS1014981",NA,"U.M. Resende","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"161190","auto",NA,NA,NA,NA,"2001","08",NA,NA,"12",NA
"62","2021-04-07 11:45:40-03","UFMS","CGMS","6422","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Falleiros; et al.",NA,"1998","09","10",NA,"Brasil","Mato Grosso do Sul","Bairro Roselândia.",NA,"Flor amarela. Habitat: Terrestre. Habito: Arbóreo","CGMS1015425",NA,"U.M Resende","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"161190","auto",NA,NA,NA,NA,"2001","09",NA,NA,"12",NA
"63","2021-04-07 11:45:40-03","UFMS","CGMS","6053","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","R.M Boschi",NA,"1997","07","07",NA,"Brasil","Mato Grosso do Sul","Campus da UFMS.",NA,"Flores amarelas presença de látex. Habitat: Cultivada. Habito: Arbóreo","CGMS1015426",NA,"M.C. Mamede","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"161190","auto",NA,NA,NA,NA,"1998","02",NA,NA,"03",NA
"64","2021-04-07 11:45:40-03","UFMS","CGMS","4804","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","K.N. Cação; R. Farias","25","1992","05","18",NA,"Brasil","Mato Grosso do Sul","Campus da UFMS.",NA,"Flor amarela, pentâmera com glândulas no cálice e estames liláses claros. Inflorescências em cacho. Folha alterna Habitat: Terrestre Habito: Arbóreo","CGMS1015429",NA,"U.M. Resende","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"161190","auto",NA,NA,NA,NA,"2001","09",NA,NA,"12",NA
"65","2021-04-07 11:45:40-03","UFMS","CGMS","11258","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","P.R. Klans",NA,"1999","06","18",NA,"Brasil","Mato Grosso do Sul","Campus UFMS.",NA,"Flor amarela. Habitat: Terrestre. Habito: Arbóreo.","CGMS1040577",NA,"P.R. Klans","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"161190","auto",NA,NA,NA,NA,"1999","08",NA,NA,"05",NA
"66","2021-04-07 11:45:40-03","UFMS","CGMS","5222","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","R.N. Rodriges",NA,"1995","06","17",NA,"Brasil","Mato Grosso do Sul","Reserva biológica- UFMS.",NA,"Flor amarela. Cultivada. Latéx","CGMS1015427",NA,"U.M. Resende","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"161190","auto",NA,NA,NA,NA,"2001","08",NA,NA,"12",NA
"67","2021-04-07 11:45:40-03","UFMS","CGMS","5221","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","R.N. Rodriges; et al.",NA,"1995","06","17",NA,"Brasil","Mato Grosso do Sul","Reserva biológica- UFMS.",NA,"Flor amarela. Cultivada. Latéx","CGMS1015428",NA,"U.M. Resende","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"161190","auto",NA,NA,NA,NA,"2001","08",NA,NA,"12",NA
"68","2021-04-07 11:45:40-03","UFMS","CGMS","8555","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","A.C. Mendo; P.C. Palhano",NA,"1992","03","28",NA,"Brasil","Mato Grosso do Sul","UFMS.",NA,"Flor amarela. Habitat: Solo seco. Habito: Arbóreo.","CGMS1015424",NA,NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:17:39-03","UNICAMP","UEC","127259","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Lopes, GG; Abreu, MC","119","2002","04","19",NA,"Brazil","Piauí","Zoobotânico.",NA,"flor, Árvore aprox. 10 m. flor amarela. Látex.",NA,NA,"Amorim, AMA","Teresina","-42.8018989562988","-5.08916997909546",NA,"56344","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA
"70","2019-08-20 10:17:39-03","UNICAMP","UEC","9840","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Branzi, LM","8845","1978","09","29",NA,"Brazil","Rio de Janeiro","UFFRJ km 47. Instituto de Biologia.",NA,"flor, Subarbusto de 3m. Flores amarelas.",NA,NA,NA,"Itaguaí","-43.7752990722656","-22.8521995544434",NA,"17747","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:17:39-03","UNICAMP","UEC","143475","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Pianaro, A","s.n.","2006","05","23",NA,"Brazil","São Paulo","cultivada no Campus da Unicamp, em frent",NA,"árvore cerca de 12m, flores amarelas, com bastante perfume",NA,NA,NA,"Campinas","-47.060001373291","-22.8999996185303",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-18 16:51:53-03","UFPB","JPB","66625","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Gadelha Neto, PC","4354","2019","11","07","Southern America","Brasil","Paraíba","UFPB, Centro de Ciências Agrárias, Arboreto Jayme Coelho de Moraes",NA,"; HABITAT: Floresta Ombrófila Aberta Submontana; DESC: Árvore lactescente com cerca de 9m dotada de copa estratificada e piramidal. Folhas simples, opostas cruzadas, discolores. Flores amarelas reunidas em racemos pendentes. Substrato","JPB0066625",NA,NA,"Areia","-35.715","-6.970833",NA,NA,NA,"55","55","-35.715","-6.970833",NA,NA,NA,NA,NA,NA
"73","2020-12-04 13:19:23-03","UDESC","LUSC","801","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Daniel",NA,"2006","07","14",NA,"Brasil","Minas Gerais",NA,NA,NA,"LUSC007730","LUSC007730","Silva, A.C. da","Córrego do Bom Jesus","-46.0200004577637","-22.6303005218506",NA,"11135","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-04 13:19:23-03","UDESC","LUSC","800","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Natália; Patrícia & Pedro",NA,"2006","08","19",NA,"Brasil","Minas Gerais",NA,NA,NA,"LUSC004550","LUSC004550","Silva, A.C. da","Lavras","-44.999698638916","-21.2453002929688",NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-16 17:53:24-03","UCS","HUCS","13061","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Carneiro, J.","281","1997","05","03",NA,"Brasil","Paraná","Fazenda Monte Verde",NA,"árvore , flor amarela; cultivada",NA,NA,"Anderson, W.R.","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,"17300","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA
"76","2021-03-16 17:53:24-03","UCS","HUCS","41240","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Müller, C.","s.n.","2000","02","25",NA,"Brasil","Paraná","Rua Maestro Andrea Munzir, 150 - Jardim Itatiaia",NA,"FUEL - 34857; ornamental na calçada",NA,NA,"Almeida, R.F.","Londrina","-51.1627998352051","-23.3103008270264",NA,"63728","auto",NA,NA,NA,NA,"2013","06",NA,NA,NA,NA
"77","2019-08-16 08:39:53-03","UTFPR","HCF","13627","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","A.G. Pereira",NA,"2013","08","20",NA,"Brasil","MT","Rua 03, n° 333. Bairro Boa Esperança",NA,"árvore com 3 metros de altura. Solo: terra preta, calçada na rua. Área de transição e Floresta Amazônica.",NA,NA,NA,"Cuiabá","-56.0966987609863","-15.5960998535156",NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 09:30:43-03","UFRRJ","RBR","44851","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","G.O.P. Guimarães","03","2018","08","26",NA,"Brasil","Rio de Janeiro","Jardim botânico da UFRRJ",NA,NA,"RBR00044851",NA,"M.E.F. Pinto, Gabriel","Seropédica","-43.7075004577637","-22.7439002990723",NA,"13730","auto",NA,NA,NA,NA,"2018","08",NA,NA,"26",NA
"79","2020-06-29 09:30:43-03","UFRRJ","RBR","42540","S","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","D.B. Kanouté; L.C.T. Britto, L. Otávio","30","2009","10","26",NA,"Brasil","Rio de Janeiro","Mata do Reitor, UFRRJ",NA,NA,"RBR00042540",NA,"D.B. Kanouté","Seropédica","-43.7075004577637","-22.7439002990723",NA,"13730","auto",NA,NA,NA,NA,"2009","10",NA,NA,"31",NA
"80","2013-04-01 09:18:10-03","IPT","BCTW","2620","S","Plantae","Magnoliophyta",NA,NA,"Lophanthera","lactescens","Lophanthera lactescens","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"81","2013-04-01 09:18:10-03","IPT","BCTW","18745","S","Plantae","Magnoliophyta",NA,NA,"Lophanthera","lactescens","Lophanthera lactescens","Ducke",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Leme","-47.39","-22.18",NA,"20942","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"82","2021-03-21 19:36:38-03","UFC","EAC","24276","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Fernandes, A.","EAC24276","1996","07","05","Southern America","Brasil","Ceará","Estrada para o Eusébio",NA,"Árvore.","EAC0024276","EAC0024276","Fernandes, A.; Nunes, E.","Eusébio","-38.4505996704102","-3.89000010490417",NA,"9057","auto",NA,NA,NA,NA,"1996","08",NA,NA,"12",NA
"83","2021-03-21 19:36:38-03","UFC","EAC","23730","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Fernandes, A.","EAC23730","1996","04","22","Southern America","Brasil","Ceará","Estrada Messejana - Eusébio",NA,"Árvore, flor amarela.","EAC0023730","EAC0023730","Castro, A.S.F.","Fortaleza","-38.543098449707","-3.71722006797791",NA,"19924","auto",NA,NA,NA,NA,"1997","05",NA,NA,"02",NA
"84","2020-12-21 16:32:51-03","MBM","MBM","64716","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Anderson, W.R.","11665",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Ilha do Fundão",NA,NA,"MBM064716","MBM064716","Anderson, W.R.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:32:51-03","MBM","MBM","48161","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Gates, B.","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Jardim Botânico",NA,NA,"MBM048161","MBM048161","Anderson, W.R.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:32:51-03","MBM","MBM","232743","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Soares, A.; et al.; et al.","250",NA,NA,NA,"Southern America","Brazil","São Paulo","Estação Experimental do Instituto Florestal",NA,NA,"MBM232743","MBM232743","Anderson, W.R.","Assis","-50.4099998474121","-22.6599998474121",NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:32:51-03","MBM","MBM","254112","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Cunha, M.A.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Vila Amália",NA,NA,"MBM254112","MBM254112","Pickel, D.B.","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:32:51-03","MBM","MBM","428754","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Lozano, E.D.; Daniel, V.A.; Daniel, V.A.","3929","2017","10","16","Southern America","Brazil","Bahia","Área de Restauração Natural da Fibria",NA,"Árvore, 5 m, frutos imaturos verdes, em área savânica. Prensada com álcool.; Floresta Estacional Semidecidual das Terras Baixas.","MBM428754",NA,"Almeida, R.F.","Alcobaça","-39.528833","-17.444528",NA,NA,NA,NA,NA,"-39.528833","-17.444528","2017",NA,NA,NA,NA,NA
"89","2020-12-21 16:32:51-03","MBM","MBM","91119","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Kirkibride Jr.; J.H.; et al.; et al.","3132",NA,NA,NA,"Southern America","Brazil","Distrito Federal","Água Mineral, Parque Nacional",NA,NA,"MBM091119","MBM091119","Anderson, W.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:32:51-03","MBM","MBM","255345","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Krieger, L.","s.n.","1980","04","28","Southern America","Brazil","Minas Gerais","Rio Novo",NA,NA,"MBM255345","MBM255345","Amorim, A.M.","Rio Novo","-43.125301361084","-21.4575004577637",NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:32:51-03","MBM","MBM","162282","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Kämpf, E.","168",NA,NA,NA,"Southern America","Brazil","São Paulo","Parque da ESALQ",NA,NA,"MBM162282","MBM162282","Rozza, A.F.","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:32:51-03","MBM","MBM","123333","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","51758",NA,NA,NA,"Southern America","Brazil","Goiás","Catalão, cidade",NA,NA,"MBM123333","MBM123333","Anderson, W.R.","Catalão","-47.9463996887207","-18.1658000946045",NA,"94621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:32:51-03","MBM","MBM","221087","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Carneiro, J.","281",NA,NA,NA,"Southern America","Brazil","Paraná","Fazenda Monte Verde",NA,NA,"MBM221087","MBM221087","Anderson, W.R.","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2016-03-17 11:55:35-03","MNHN","RECOLNAT_MNHN_P","P04769870","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Ducke, A.",NA,"1931","5","1",NA,"Brasil","Rio de Janeiro","Horto Botânico Rio de Janeiro cultivada. (prov. regione medii fluminis Tapajóz, civ. Pará).","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04769870' target='other'> <mi>dwc_moreinfo</mi></a>","P04769870","P04769870_01",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-01 14:22:43-03","JBB","HEPH","436","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Nepomuceno","53","1970","07","21","Southern America","Brasil","Distrito Federal","Planta cultivada nos viveiros DPJ",NA,NA,NA,NA,"Mamede, MCH","Brasília","-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA
"96","2020-12-11 11:37:39-03","UFMG","BHCB","33911","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Barreto, KD; Fernandes, GD; Vitti, FX","s.n.","1993","04","02","Southern America","Brasil","São Paulo","Parque da ESALQ",NA,"Árvore, 12m de altura. Floração, sadia, tronco liso, com latex, flor amarela, fruto ausente; Borda de mata, formação antrópica","BHCB027619","BHCB027619",NA,"Piracicaba","-47.633333","-22.7",NA,NA,NA,NA,NA,"-47.633333","-22.7","1993","04",NA,NA,"16",NA
"97","2020-12-11 11:37:39-03","UFMG","BHCB","46026","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:37:39-03","UFMG","BHCB","47227","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-11 11:37:39-03","UFMG","BHCB","67541","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Barreto, HLM","7479",NA,NA,NA,"Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-11 11:37:39-03","UFMG","BHCB","8557","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Faria, AC","41","1981","09","11","Southern America","Brasil","Minas Gerais","Campus da UFMG",NA,"Cerrado;arbusto;",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:37:39-03","UFMG","BHCB","3123","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke",NA,"s.n.","1981","05","13","Southern America","Brasil","Minas Gerais","Campus da UFMG.",NA,"Terrestre;arbusto;cachos terminais amarelos;1glând.próx. às flores;fruto tricoca;ornamental;",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:37:39-03","UFMG","BHCB","8428","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Domingos, NS","s.n.","1982","03","03","Southern America","Brasil","Minas Gerais","Campus da UFMG. Reitoria.",NA,"Arbusto, flores amarelas; Cultivada","BHCB027935",NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,"1995","06",NA,NA,"16",NA
"103","2021-02-11 17:19:29-03","UFPR","UPCB","35802","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Lophanthera","lactescens","Lophanthera lactescens","Ducke","Carneiro, J.S.","281","1997","05","03",NA,"Brasil","Paraná","Fazenda Monte Verde",NA,"Árvore cultivada, com flores amarelas..",NA,NA,"Anderson, W.R.","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,"17300","auto",NA,NA,NA,NA,"1998","01",NA,NA,"01",NA
