"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","eventTime"
"95","2020-11-26 18:08:58-03","CPAN-UFMS","COR","10410","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook. & Arn.) O.Berg","M. Sobral","Silva, J.M.; Longhi-Wagner, H.M.","3939","2004","01","12","Brasil","Paraná","Guaratuba","Serra do Araçatuba. Matinha nebular.; ;.","-48.5746994018555","-25.8827991485596",NA,NA,"800","800",NA,NA,"Com Flor: alva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"96","2020-11-26 18:08:58-03","CPAN-UFMS","COR","7903","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook. & Arn.) O.Berg","M. L. Kawasaki","O. S. Ribas; J. Cordeiro; E. Barbosa","2239","1998","01","14","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri. Matinha nebular; ;.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,"1,50; Com Flor: Alva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"97","2020-11-26 18:08:58-03","CPAN-UFMS","COR","7368","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook. & Arn.) O.Berg","Maria L. Kawasaki","J.Cordeiro;J.M.Silva;E.Barbosa;O.S.Ribas","1734","1999","12","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, próximo à torre de rádio. Matinha nebular; ;.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,"Com Flor: alva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"98","2019-10-09 11:21:18-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook.f. & Arn.) O.Berg","Sobral, M","Hatschbach, G; Cervi, AC; Barbosa, E","72560","2001","11","10","Brasil","Santa Catarina","São Joaquim","Rio Pericó, Distrito de Pericó","-49.9317016601562","-28.2938995361328",NA,NA,"1150","1150",NA,NA,"2 m. Flor alva.; margem do rio.","2002",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"48290","auto",NA,NA,NA,NA,NA
"99","2021-02-24 18:14:02-03","UFBA","ALCB","50202","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook.f. & Arn.) O.Berg","Kawasaki, ML","Cordeiro, J; Silva, JM; Barbosa, E; Ribas, OS","1734","1999","12","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, próximo & torre de r dio","-49.25","-26.183333","-49.25","-26.183333","1400","1400","ALCB058618",NA,"2,0 m. Flor alva.","2000",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-24 18:14:02-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook.f. & Arn.) O.Berg","Kawasaki, ML","Cordeiro, J; Silva, JM; Barbosa, E; Ribas, OS","1734","1999","12","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, próximo & torre de r dio","-49.25","-26.183333","-49.25","-26.183333","1400","1400",NA,NA,"2,0 m. Flor alva.","2000",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-10-09 11:21:18-03","UFBA","ALCB","60410","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook.f. & Arn.) O.Berg","Sobral, M","Hatschbach, G; Cervi, AC; Barbosa, E","72560","2001","11","10","Brasil","Santa Catarina","São Joaquim","Rio Pericó, Distrito de Pericó","-49.9317016601562","-28.2938995361328",NA,NA,"1150","1150","ALCB058617",NA,"2 m. Flor alva.; margem do rio.","2002",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"48290","auto",NA,NA,NA,NA,NA
"102","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527262","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata acutata",NA,NA,"Reitz R; Klein RM",NA,"1958","10","23","Brazil",NA,NA,"Plantas de Santa Catarina, Serra de Cratório, Bom jardim, S.Joaquin.",NA,NA,NA,NA,NA,NA,"NL-L2527262","NL-L2527262","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527262 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","acutata",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"103","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451289","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata acutata",NA,NA,"Martinelli G; Simonis JE",NA,"1983","02","02","Brazil",NA,NA,"Estado do Rio de Janeiro, Município de Teresópolis, Parque Nacional da Serra dos Orgãos, margens Rio Beija-Flor, 900-1000m/s.m.",NA,NA,NA,NA,NA,NA,"NL-U1451289","NL-U1451289","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451289 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","acutata",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"104","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527263","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis",NA,NA,"Reitz R; Klein RM",NA,"1963","09","14","Brazil",NA,NA,"Plantas de Santa Catarina, Ipema, Lajes. Orla de capão.",NA,NA,NA,NA,NA,NA,"NL-L2527263","NL-L2527263","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527263 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"105","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527264","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis",NA,NA,"Reitz R; Klein RM",NA,"1960","12","27","Brazil",NA,NA,"Plantas de Santa Catarina, Serra da Boa vista, São José.",NA,NA,NA,NA,NA,NA,"NL-L2527264","NL-L2527264","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"106","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527265","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis",NA,NA,"Reitz R; Klein RM",NA,"1960","12","21","Brazil",NA,NA,"Plantas de Santa Catarina, Merro do Campo Alegre, São Francisco do Sul.",NA,NA,NA,NA,NA,NA,"NL-L2527265","NL-L2527265","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527265 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"107","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527266","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis",NA,NA,"Hatschbach GG",NA,"1960","12","21","Brazil",NA,NA,"Est Parana, Mun: Bocaiuva do Sul, Cabeca d' Anta.",NA,NA,NA,NA,NA,NA,"NL-L2527266","NL-L2527266","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"108","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527267","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis",NA,NA,"Reitz R; Klein RM",NA,"1960","12","21","Brazil",NA,NA,"Plantas de Santa Catarina, Merro do Campo Alegre, São Francisco do Sul.",NA,NA,NA,NA,NA,NA,"NL-L2527267","NL-L2527267","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527267 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"109","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527268","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis",NA,NA,"Klein RM",NA,"1962","12","14","Brazil",NA,NA,"Plantas de Santa catarina, Serra do Espigão, Papanduva.",NA,NA,NA,NA,NA,NA,"NL-L2527268","NL-L2527268","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527268 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"110","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U 0005092","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis","(Burret) Landrum","Landrum LR","Regnell AF",NA,NA,NA,NA,"Brazil","Minas Gerais",NA,"Ad Caldas in Minas Geraes",NA,NA,NA,NA,NA,NA,"NL-U0005092","NL-U0005092","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005092 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"isolectotype","Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae","101705 B",NA,NA,NA
"111","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451290","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis",NA,NA,"Reitz R",NA,"1948","01","09","Brazil",NA,NA,"Santa Catarina, Cambuí, Bom Retiro, Mata virgea, Arbusto.",NA,NA,NA,NA,NA,NA,"NL-U1451290","NL-U1451290","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451290 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"112","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451291","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis",NA,NA,"Lindeman JC; Haas JH de",NA,"1967","08","02","Brazil",NA,NA,"Basiliae Australis, Est. Paraná, Serra do Mar, somewhat below top of Pico de Garatuva.",NA,NA,NA,NA,NA,NA,"NL-U1451291","NL-U1451291","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451291 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"113","2020-02-08 10:06:48-03","NBC","NL-BOTANY","U.1451292","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis",NA,NA,"Smith LB; Klein RM",NA,"1956","11","24","Brazil",NA,NA,"Santa Catarina, Mun. Bom Retiro: Pinheira! Campina, Riozinho.",NA,NA,NA,NA,NA,NA,"NL-U1451292","NL-U1451292","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451292 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"114","2020-02-08 10:06:48-03","NBC","NL-BOTANY","WAG.1116155","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata gracilis",NA,NA,"Kummrow R",NA,"1983","11","08","Brazil",NA,NA,"Rio Itararé (mun. Guaratuba) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1116155","NL-WAG1116155","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1116155 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","gracilis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"115","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.2527269","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata nannophylla",NA,NA,"Rahn K; Odum S",NA,"1979","03","07","Argentina",NA,NA,"prov. Neuquén dep. Los Lagos, Villa Angusture, Lake shore.","-71.666667","-40.766667","-71.666667","-40.766667",NA,NA,"NL-L2527269","NL-L2527269","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527269 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","nannophylla",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"116","2020-02-08 10:06:48-03","NBC","NL-BOTANY","L.4165063","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata nannophylla",NA,NA,"Pedersen TM",NA,"1952","02","18","Argentina",NA,NA,"Plants of Argentina. On the shore of Lago Nahuel Huapi, Cumelén near Villa la Angostura.",NA,NA,NA,NA,NA,NA,"NL-L4165063","NL-L4165063","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4165063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales","nannophylla",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"117","2020-11-04 11:14:48-03","ESALQ","ESA","55496","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata",NA,"Meireles, L.D.","Souza, R.P.M.","72.0","2007","04","05","Brasil","Santa Catarina","Limite entre Painel e Urupema","Fazenda Farofa, trilha do Rio Caveiras. Vegetação secundária de Floresta Ombrófila Mista Paludosa drenada.",NA,NA,NA,NA,"1360","1360","ESA055496",NA,"Árvore de 4,0 m.","2007","04","11",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-11-04 11:14:48-03","ESALQ","ESA","55490","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook & Arn.) O Berg","Santos, M. F.","Souza, R.P.M.","66.0","2007","04","05","Brasil","Santa Catarina","Limite entre Painel e Urupema","Fazenda Farofa, trilha do Rio Caveiras. Vegetação secundária de Floresta Ombrófila Mista Paludosa drenada.",NA,NA,NA,NA,"1360","1360","ESA055490",NA,"Árvore de 2,0 m.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-11-04 10:56:24-03","ESALQ","ESA","135916","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook. & Arn.) O. Berg","C.P. Caliari","C.P. Caliari","3047.0","2012","03","08","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"ESA135916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"120","2020-11-04 11:14:48-03","ESALQ","ESA","55472","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook & Arn.) O Berg","Santos, M. F.","Sanches, J.H.","130.0","2007","04","10","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim, morro da igreja. Vegetação secundária de Floresta Ombrófila Mista (floresta nebular).","-49.5917015075684","-28.0149993896484",NA,NA,"1727","1727","ESA055472",NA,"Árvore, 6 metros de altura. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30102","auto",NA,NA,NA,NA,NA
"121","2020-11-04 11:14:48-03","ESALQ","ESA","55507","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata",NA,"Meireles, L.D.","Souza, R.P.M.","84.0","2007","04","05","Brasil","Santa Catarina","Limite entre Painel e Urupema","Fazenda Farofa, trilha do Rio Caveiras. Vegetação secundária de Floresta Ombrófila Mista Paludosa drenada.",NA,NA,NA,NA,"1360","1360","ESA055507",NA,"Árvore, 3m de altura.","2013",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-11-04 11:14:48-03","ESALQ","ESA","40095","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata",NA,"Hatschbach, G.","Los, M. M.","1425.0","1985","08","13","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"ESA040095",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"13536","auto",NA,NA,NA,NA,NA
"123","2020-11-04 11:14:48-03","ESALQ","ESA","35150","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook. & Arn.) O.Berg","Sobral, M.","Sobral, M. ; Stehmann, J.R.","2675.0","1983","12","01","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"ESA035150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"124","2020-11-04 11:14:48-03","ESALQ","ESA","118664","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata",NA,"Aguiar, O.T.","Robim, M.J.","793.0","1994","09","01","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"ESA118664",NA,NA,"1994",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21048","auto",NA,NA,NA,NA,NA
"125","2020-11-04 11:14:48-03","ESALQ","ESA","64684","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook et Arn.) O.Berg","Mazine, F.F.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23532.0","2000","02","20","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Beira do Córrego José Pedro (divisa MG/ES) . Campo de altitude","-417.353",NA,"-417,353","-20,445,833",NA,NA,"ESA064684",NA,"Arbusto, ca. 1,6m alt.; flores creme. Beira d'água",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-04 11:14:48-03","ESALQ","ESA","62656","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata",NA,"Mazine, F.F.","Mazine, F.F. Forster, W.; Sobral, M.","180.0","1999","10","19","Brasil","Espírito Santo","Dores do Rio Preto",NA,"-41.8452987670898","-20.6888999938965",NA,NA,NA,NA,"ESA062656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23972","auto",NA,NA,NA,NA,NA
"127","2020-11-04 11:14:48-03","ESALQ","ESA","61850","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook. et Arn.) O.Berg","Mazine, F.F.","Mazine, F.F. Forster, W.; Leoni,L. S.","151.0","1999","08","17","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"ESA061850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21645","auto",NA,NA,NA,NA,NA
"128","2020-11-04 11:14:48-03","ESALQ","ESA","98401","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata",NA,"Meireles, L.D.","Meireles, L.D.","2481.0","2006","07","27","Brasil","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,"ESA098401",NA,NA,"2013",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17293","auto",NA,NA,NA,NA,NA
"129","2020-11-04 11:14:49-03","ESALQ","ESA","87859","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","O.Berg",NA,"Lucas, E.J.; Silva, J.M.; Sakuragui, C.M.","137.0","2003","10","27","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"ESA087859",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"130","2020-11-04 11:14:48-03","ESALQ","ESA","55236","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook & Arn.) O Berg","Santos, M. F.","Loeuille, B.","144.0","2007","04","04","Brasil","Santa Catarina","Urupema","Fazenda Farofa, trilha do Meio. Floresta Ombrófila Mista.","-49.8731002807617","-27.9528007507324",NA,NA,"1540","1540","ESA055236",NA,"Árvore de 5 m. Folhas discolores. Brácteas e sépalas verdes. Pilosidade do hipanto ocrácea.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23096","auto",NA,NA,NA,NA,NA
"131","2020-11-04 11:14:48-03","ESALQ","ESA","107077","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata",NA,"Meireles, L.D.","Romão, G.O.; Rodrigues, C.D.; Dantas, A.P.T.","1832.0","1905","06","28","Brasil","Rio Grande do Sul","Bom Jesus","Margem do rio Pelotas, a ca. 31Km de São Joaquim-SC. 890m.s.m.","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"ESA107077","ESA107077","Arbusto 1,5m alt.; flores rosadas e brancas.","2013",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"132","2020-11-04 11:14:48-03","ESALQ","ESA","64579","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook. et Arn.) O.Berg","Mazine, F.F.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23423.0","2000","02","18","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó. Arrozal. Mata Ciliar do Rio Claro","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"ESA064579",NA,"Árvore, até 5m alt.; flores alvas, frutos negros. Muito comum",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"32198","auto",NA,NA,NA,NA,NA
"133","2020-11-04 11:14:48-03","ESALQ","ESA","64640","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook et Arn.) O.Berg","Mazine, F.F.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23486.0","2000","02","19","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Região das Três Lagoas. 20o25'54,6S; 41o48'08,9W. 2500msm","-41.8683013916016","-20.4333000183105",NA,NA,"2500","2500","ESA064640",NA,"Arbusto, ca. 1,5m alt.; flores creme",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21645","auto",NA,NA,NA,NA,NA
"134","2020-11-04 11:14:48-03","ESALQ","ESA","64639","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook et Arn.) O.Berg","Mazine, F.F.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23485.0","2000","02","19","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Região das Três Lagoas. 20o25'54,6S; 41o48'08,9W. 2500msm","-41.8683013916016","-20.4333000183105",NA,NA,"2500","2500","ESA064639",NA,"Arbusto, ca. 1,5m alt.; flores creme",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21645","auto",NA,NA,NA,NA,NA
"135","2020-11-04 11:14:48-03","ESALQ","ESA","106936","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata",NA,"Meireles, L.D.","Romão, G.O. ; Dantas, A.P.T.","1684.0","1905","06","28","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos. Acesso pela rodovia BR-376 entre os Km 665-666, 500m após o rio Itararé e 1Km antes do Posta Policial (25°51'05,3S 48°58'08,7W). Sítio Arca de Noé, topo do morro por estrada de terra ca. 6Km da BR, com 1430m.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"ESA106936","ESA106936","Arbusto ca. 0,5-1m alt.; frutos imaturos verdes, maduros negros.","1905","07","05",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"41937","auto",NA,NA,NA,NA,NA
"136","2020-11-04 11:14:48-03","ESALQ","ESA","55294","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook & Arn.) O Berg","Santos, M. F.","Loeuille, B.","202.0","2007","04","08","Brasil","Santa Catarina","Urupema","Trilha para Fazenda do Mario. Vegetação secundária de Floresta Ombrófila Mista. Borda de mata.","-49.8731002807617","-27.9528007507324",NA,NA,"1427","1427","ESA055294",NA,"Arbusto 1 m. Folhas discolores.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23096","auto",NA,NA,NA,NA,NA
"137","2020-11-04 11:14:48-03","ESALQ","ESA","94522","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook. & Arn.) O. Berg","Mazine, F.F.","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.",NA,"1997","12","10","Brasil","São Paulo","Bom Sucesso de Itararé","Fazenda Nicolau. Campo, beira de encosta","-490.905","-241.611","-490,905","-241,611",NA,NA,"ESA094522",NA,"Arbusto de 80 cm. Flores alvas. Frutos imaturos verdes e vermelhos e frutos maduros pretos.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-11-04 11:14:48-03","ESALQ","ESA","14896","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata","(Hook. & Arn.) O.Berg","Kawasaki, M.L.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1028.0","1993","08","18","Brasil","São Paulo","Campos de Jordão",NA,NA,NA,NA,NA,NA,NA,"ESA014896",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
