"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","typeStatus","relatedCatalogItem"
"101","2020-12-21 16:32:35-03","MBM","MBM","426861","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cordeiro, A.L.; Salvalaggio, A.V.; Oliveira, A.I.; Goldenberg, R.; Labiak, P.; Salvalaggio, A.V.; Oliveira, A.I.; Goldenberg, R.; Labiak, P.","5","2016","10","13","Southern America","Brazil",NA,NA,"Árvore de aproximadamente 3,5 m de altura. Flores de pétalas amarelas.","MBM426861",NA,NA,"Nied.",NA,"Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.65","-24.166667",NA,NA,NA,NA,NA,NA,NA,NA,"-49.65","-24.166667",NA,NA,NA,NA
"102","2020-12-21 16:32:35-03","MBM","MBM","429008","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Lozano, E.D.; Martins-Filho, V.S.; Oliveira, A.A.; Silva, A.A.; Martins-Filho, V.S.; Oliveira, A.A.; Silva, A.A.","3619","2017","03","14","Southern America","Brazil",NA,NA,"Arbusto, 70 cm, flores com pétalas alvas, amarelas e vermelhas, em campo seco.; Campos Gerais.","MBM429008",NA,NA,"Nied.","Lozano, E.D.","Paraná","Ponta Grossa","Sítio da Família Martins","-50.035444","-25.060333",NA,NA,NA,"2017",NA,NA,NA,NA,"-50.035444","-25.060333",NA,NA,NA,NA
"103","2020-12-21 16:32:35-03","MBM","MBM","296936","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Dunaiski Jr.; A.; et al.; et al.","878","1998","11","07","Southern America","Brazil",NA,NA,NA,"MBM296936",NA,NA,"Nied.","Hatschbach, G.","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602","MBM296936",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:32:35-03","MBM","MBM","233446","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, J.M.; Abe, L.M.; Abe, L.M.","2609","1998","11","11","Southern America","Brazil",NA,NA,NA,"MBM233446",NA,NA,"Nied.","Elias-Rolim, S.I.","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672","MBM233446",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:32:35-03","MBM","MBM","280962","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Ribas, O.S.; Cordeiro, J.; Costa, E.F.; Cordeiro, J.; Costa, E.F.","5099","2003","02","25","Southern America","Brazil",NA,NA,NA,"MBM280962",NA,NA,"Nied.","Hatschbach, G.","Paraná","Campo Magro","Morro da Palha","-49.4514007568359","-25.3686008453369","MBM280962",NA,NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:32:35-03","MBM","MBM","276585","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, J.M.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","3692","2002","10","22","Southern America","Brazil",NA,NA,NA,"MBM276585",NA,NA,"Nied.","Hatschbach, G.","Paraná","Campo Magro","Morro da Palha","-49.4514007568359","-25.3686008453369","MBM276585",NA,NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:32:35-03","MBM","MBM","320988","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Barboza, E.; Silva, J.M.; Cunha, E.M.; Silva, J.M.; Cunha, E.M.","1665","2006","10","14","Southern America","Brazil",NA,NA,"Arbusto, 1,50m, flor amarela.; Solo arenoso com alguns elementos de cerrado.","MBM320988",NA,NA,"Nied.","Anderson, W.R.","Paraná","Jaguariaíva","Fazenda Samambaia","-49.7057991027832","-24.2511005401611","MBM320988",NA,NA,"2007",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:32:35-03","MBM","MBM","303205","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Dombrowski, L.T.; Scherer Neto, P.; Scherer Neto, P.","12165","1980","11","19","Southern America","Brazil",NA,NA,NA,"MBM303205",NA,NA,"Nied.","Hatschbach, G.","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564","MBM303205",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:32:35-03","MBM","MBM","303206","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Dombrowski, L.T.; Scherer Neto, P.; Scherer Neto, P.","12225","1980","11","19","Southern America","Brazil",NA,NA,NA,"MBM303206",NA,NA,"Nied.","Hatschbach, G.","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564","MBM303206",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:32:35-03","MBM","MBM","395910","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2076","2013","12","10","Southern America","Brazil",NA,NA,"Arbusto, ca. 40 cm. Caule castanho. Folhas verdes. Flores jovens brancas e amarelas, quando senis também com avermelhado.; Floresta Ombrófila Mista. Em campo.","MBM395910",NA,NA,"Nied.","David, F.","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564","MBM395910",NA,NA,"2015","01",NA,"35166","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:32:35-03","MBM","MBM","303440","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Caxambú, M.G.","693","2004","11","07","Southern America","Brazil",NA,NA,NA,"MBM303440",NA,NA,"Nied.","Cordeiro, J.; Barboza, E.","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564","MBM303440",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:32:35-03","MBM","MBM","305578","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Motta, J.T.","109","1985","11","12","Southern America","Brazil",NA,NA,NA,"MBM305578",NA,NA,"Nied.","Hatschbach, G.","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564","MBM305578",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:32:35-03","MBM","MBM","305579","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Ziller, S.R.","s.n.","2002","03","20","Southern America","Brazil",NA,NA,NA,"MBM305579",NA,NA,"Nied.","Hatschbach, G.","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545","MBM305579",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:32:35-03","MBM","MBM","293444","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, J.M.; Cervi, A.C.; Mazine, F.F.; Cervi, A.C.; Mazine, F.F.","3837","2003","11","03","Southern America","Brazil",NA,NA,NA,"MBM293444",NA,NA,"Nied.","Hatschbach, G.","Paraná","Tibagi","Cânion do Guartelá","-50.4136009216309","-24.5093994140625","MBM293444",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:32:35-03","MBM","MBM","395322","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Engels, M.E.; Ariati, V.; Michelon, C.; Lozano, E.D.; Canestraro, B.K.; Larocca,; Ariati, V.; Michelon, C.; Lozano, E.D.; Canestraro, B.K.; Larocca, P.","1150","2013","07","07","Southern America","Brazil",NA,NA,"Terrestre. Caule castanho e verde. Folhas verdes. Flores brancas e amarelas quando jovens e brancas e alaranjadas quando senis.; Em campo.","MBM395322",NA,NA,"Nied.","Gonzaga, A.F.N.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","MBM395322",NA,NA,"2013","07","07","56988","auto",NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:32:35-03","MBM","MBM","275017","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Souza, V.C.; et al.; et al.","7404","1994","11","14","Southern America","Brazil",NA,NA,NA,"MBM275017",NA,NA,"Nied.","Mamede, M.C.H.","São Paulo","Itararé","Estrada Itararé - Bonsucesso","-49.3400001525879","-24.1100006103516","MBM275017",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"117","2020-10-01 14:22:35-03","JBB","HEPH","17518","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Hatschbach, G","67100","1997","10","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Nied.","Hatschbach, G","Paraná","Jaguariaiva","Morro Cajurú","-49.7057991027832","-24.2511005401611",NA,NA,NA,"1997",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"118","2020-10-01 14:22:35-03","JBB","HEPH","5769","S","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cordeiro, J","262","1986","03","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Nied.","Hatschbach, G","Paraná","Palmeira","Rodovia do café","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1986",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:37:30-03","UFMG","BHCB","144192","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Carmo, FF","3708","2008","12","08","Southern America","Brasil",NA,NA,"Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB035582","Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Nova Lima","PE Rola Moça/C2","-44.066667","-20.402778",NA,"1430","1430","2011","05","23",NA,NA,"-44.066667","-20.402778",NA,NA,NA,NA
"120","2020-12-11 11:37:30-03","UFMG","BHCB","31115","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:37:30-03","UFMG","BHCB","34203","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:37:30-03","UFMG","BHCB","67899","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Barreto, HLM","9698",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Nied.",NA,"Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:37:30-03","UFMG","BHCB","76194","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, JM","3692","2002","10","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Nied.",NA,"Paraná","Campo Magro",NA,"-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:37:30-03","UFMG","BHCB","61352","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Nied.",NA,"Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"125","2021-02-11 17:19:27-03","UFPR","UPCB","86342","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, J.M. | Marinero, F.","5434","2006","12","12",NA,"Brasil",NA,NA,"Arbusto, 1m, flor avermelhada. Campo limpo..",NA,NA,NA,"Nied.","Hatschbach, G.","Paraná","Ponta Grossa","Cachoeira Tia Mariquinha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"2005",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"126","2021-02-11 17:19:27-03","UFPR","UPCB","86315","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, J.M. et al.","3837","2003","11","03",NA,"Brasil",NA,NA,"Subarbusto, 50cm, flor alaranjada. Campo limpo..",NA,NA,NA,"Nied.","Hatschbach, G.","Paraná","Tibagi","Cânion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2003",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"127","2021-02-11 17:19:27-03","UFPR","UPCB","19659","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cervi, A.C.","2076","1982","10","06",NA,"Brasil",NA,NA,"Erva ereta. Campo..",NA,NA,NA,"Nied.","Guimarães, O.A.","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"1992","06",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"128","2021-02-11 17:19:27-03","UFPR","UPCB","27495","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Carrião, D.J.S.","60","1995","10","21",NA,"Brasil",NA,NA,"Arbusto, 50cm, flor creme..",NA,NA,NA,"Nied.","Silva, S.M.","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"1996","07",NA,"44368","auto",NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:19:27-03","UFPR","UPCB","50230","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Maia, D.C.da",NA,"2004","10","29",NA,"Brasil",NA,NA,"Arbusto, ca. 1,8m, flores rosa e amarelas..",NA,NA,NA,"Nied.","Maia, D.C. da","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2004","01","01","56988","auto",NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:19:27-03","UFPR","UPCB","32443","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cervi, A.C.","6425","1997","11","12",NA,"Brasil",NA,NA,"Erva ereta, flor amarela a vermelha. Campo..",NA,NA,NA,"Nied.","Cervi, A.C.","Paraná","Ponta Grossa","Rio dos Papagaios","-50.1618995666504","-25.0949993133545",NA,NA,NA,"1997","12",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"131","2021-02-11 17:19:27-03","UFPR","UPCB","36056","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Hatschbach, G.","68798","1998","11","17",NA,"Brasil",NA,NA,"Subarbusto xilopodífero, flor alva, anteras amarelas. Campo limpo e seco..",NA,NA,NA,"Nied.","Hatschbach, G.","Paraná","Palmeira","Rod. BR 277, Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1998","01","01","35166","auto",NA,NA,NA,NA,NA,NA
"132","2021-02-11 17:19:27-03","UFPR","UPCB","10471","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Hatschbach, G.","17627","1967","10","27",NA,"Brasil",NA,NA,"Subarbusto, flor alva, demum róseo. Campo pedregoso, topo de morro..",NA,NA,NA,"Nied.","Anderson, W.R.","Paraná","Rio Branco do Sul","São Vicente","-49.3142013549805","-25.1900005340576",NA,NA,NA,"1975","01","01","37352","auto",NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:19:27-03","UFPR","UPCB","43310","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Santos, E.P.","939","2001","03","15",NA,"Brasil",NA,NA,"Arbusto de ± 50 cm, flor branca e amarela. Campo, 1000 m de altitude.",NA,NA,NA,"Nied.","Ribas, O.S.","Paraná","São Luiz do Purunã","Serra de São Luiz do Purunã",NA,NA,NA,NA,NA,"2007","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-11 17:19:27-03","UFPR","UPCB","50768","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Lusa, M.G.",NA,"2004","11","06",NA,"Brasil",NA,NA,"Arbusto ca. 80cm, flor variegada: laranja, vermelho, amarelo e branco. Campo..",NA,NA,NA,"Nied.","Cervi, A.C.","Paraná","São Luiz do Purunã","BR 277",NA,NA,NA,NA,NA,"2004","11","20",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:19:27-03","UFPR","UPCB","93523","PreservedSpecimen","Plantae","Malphiguiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Estevinho, T. F. | Oliveira, R. M. E. | Perinazzo, P.","32","2018","10","17",NA,"Brasil",NA,NA,"Arbusto, 40 cm, flores brancas.","UPCB0040634",NA,NA,"Nied.","Perinazzo, P.","Paraná","Tibagi","Guartelá.","-50.441667","-24.948889","UPCB0040634",NA,NA,"2018","11",NA,NA,NA,"-50.441667","-24.948889",NA,NA,NA,NA
"136","2021-02-11 17:19:27-03","UFPR","UPCB","19220","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cervi, A.C.",NA,"1988","03","21",NA,"Brasil",NA,NA,"Erva, pétalas alvescentes, estames amarelos. Campo..",NA,NA,NA,"Nied.","Cervi, A.C.","Paraná","Balsa Nova","BR 376, São Luiz do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:19:27-03","UFPR","UPCB","18195","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Kummrow, R.","3235","1990","02","13",NA,"Brasil",NA,NA,"Subarbusto xilopodífero, 50cm, fruto imaturo rosado. Campo lageado de arenito..",NA,NA,NA,"Nied.","Hatschbach, G.","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:19:27-03","UFPR","UPCB","51754","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Dunaiski Jr., A.","878","1998","11","07",NA,"Brasil",NA,NA,"Arbusto 50cm, flor alva e amarela..",NA,NA,NA,"Nied.","Guimarães, O.A.","Paraná","Balsa Nova","Escarpa de São Luiz do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"2005","05",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"139","2021-02-11 17:19:27-03","UFPR","UPCB","84765","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Dombrowski, L.T.","12165","1980","11","19",NA,"Brasil",NA,NA,"Subarbusto, 50cm, frequente, flor levemente rosada. Campo limpo, seco.",NA,NA,NA,"Nied.","Hatschbach, G.","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,"2004",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"140","2021-02-11 17:19:27-03","UFPR","UPCB","65695","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Dombrowski, L.T.","12165","1980","11","19",NA,"Brasil",NA,NA,"Subarbusto, 50cm, frequente; flor levemente rosada. Campo limpo seco..",NA,NA,NA,"Nied.","Hatschbach, G.","Paraná","Palmeira","Fazenda Santa Rita.","-50.0064010620117","-25.4293994903564",NA,NA,NA,"2004","01","01","35166","auto",NA,NA,NA,NA,NA,NA
"141","2021-02-11 17:19:27-03","UFPR","UPCB","62039","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Pimenta, J.A.",NA,"1989","11","20",NA,"Brasil",NA,NA,"Arbusto 0,5m, flor branca rosada. Em alto morro, área aberta graminosa..",NA,NA,NA,"Nied.","Elias, S.I.","Paraná","Telêmaco Borba","Mata do Rio Varanau, Fazenda Monte Alegre.","-50.6156005859375","-24.3239002227783",NA,NA,NA,"2003","01","01","35037","auto",NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:19:27-03","UFPR","UPCB","33689","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cervi, A.C.","6360","1997","10","14",NA,"Brasil",NA,NA,"Subarbustiva com cerca de 70cm de altura. Flores com pétalas rosadas..",NA,NA,NA,"Nied.","Uhlmann, A.","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"1998","06",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"143","2021-02-11 17:19:27-03","UFPR","UPCB","31193","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Schütz, A.L.","14","1996","01","05",NA,"Brasil",NA,NA,"Arbusto, fruto verde. Estepe gramíneo-lenhosa..",NA,NA,NA,"Nied.","Hatschbach, G.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1997","01",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:19:27-03","UFPR","UPCB","30895","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cervi, A.C.","3992","1992","12","29",NA,"Brasil",NA,NA,"Arbusto, flor alva. Cerrado degradado..",NA,NA,NA,"Nied.","Guimarães, O.A.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1997","06",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:19:27-03","UFPR","UPCB","27494","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Silva, S.M.",NA,"1994","04","16",NA,"Brasil",NA,NA,"Arbusto, flor branco-rosada..",NA,NA,NA,"Nied.","Silva, S.M.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1996","07",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"146","2021-02-11 17:19:27-03","UFPR","UPCB","18991","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cervi, A.C.","2970","1989","11","02",NA,"Brasil",NA,NA,"Arbusto, 70-80cm, pétalas de várias tonalidades, branco, amarelo avermelhado. Campo limpo..",NA,NA,NA,"Nied.","Hatschbach, G.","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,"1989","12",NA,"44368","auto",NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:19:27-03","UFPR","UPCB","20495","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Cervi, A.C.","2225","1983","10","23",NA,"Brasil",NA,NA,"Xilopodífera. Campo..",NA,NA,NA,"Nied.","Guimarães, O.A.","Paraná","Ponta Grossa","Rio dos Papagaios","-50.1618995666504","-25.0949993133545",NA,NA,NA,"1992","11",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:19:27-03","UFPR","UPCB","6213","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Hatschbach, G.","13049","1965","10","22",NA,"Brasil",NA,NA,"Subarbusto, pétalas alvas, demum vermelho, anteras amarelas. Campo..",NA,NA,NA,"Nied.","Smith, L.B. & Smith, S.F.","Paraná","Palmeira","Rodovia do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1967","01","01","35166","auto",NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:19:27-03","UFPR","UPCB","12585","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Hatschbach, G.","45716","1982","10","26",NA,"Brasil",NA,NA,"Arbusto, 1m, flor alva, demum rosada. Borda da Cuesta Devoniana..",NA,NA,NA,"Nied.","Anderson, W.R.","Paraná","Palmeira","Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1984","01","01","35166","auto",NA,NA,NA,NA,NA,NA
"150","2011-02-17 08:49:00-02","MO","MOBOT","2841581","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Per Dusén","Dusén 53a","1914",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Nied.",NA,"Paraná",NA,"Tamandré, in campo",NA,NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","2841692","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Gert G. Hatschbach","Hatschbach 41515","1978","11","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Nied.","W.R. Anderson","Paraná",NA,"Itarerama(mun. Rio Branco do Sul). Campo encosta d emorro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","2841743","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","R. Kummrow","Kummrow 3235","1990","11","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Nied.",NA,"Paraná",NA,"Buraco de Padre( Mun. Ponta Grossa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","2841793","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Per Dusén","Dusén 7271","1908",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Nied.","Niedenzu","Paraná",NA,"In campo rupestri. Villa velha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
