"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","dayIdentified","fieldNumber","relatedCatalogItem"
"95","2020-12-11 11:31:07-03","UFMG","BHCB","146333","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"Rezende, SG; Mendes, MS; Neves, GS","4167","2010","03","25","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Bacia do Córrego Procópio.","-43.842778","-20.130556","-43.842778","-20.130556",NA,NA,"Arbustivo.; Floresta Estacional Semidecidual Sub-Montana.",NA,"Southern America","860","1000",NA,"BHCB052879","BHCB052879",NA,NA,NA,NA,NA
"96","2020-12-11 11:31:07-03","UFMG","BHCB","146334","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"Rezende, SG; Mendes, MS; Neves, GS","4168","2010","03","25","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Bacia do Córrego Procópio.","-43.842778","-20.130556","-43.842778","-20.130556",NA,NA,"Arbustivo.; Floresta Estacional Semidecidual Sub-Montana.",NA,"Southern America","860","1000",NA,"BHCB052877","BHCB052877",NA,NA,NA,NA,NA
"97","2020-12-11 11:31:07-03","UFMG","BHCB","94021","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,"2005","11","Melo, PHA de; Santos, LM","1376","2005","06","14","Brasil","Minas Gerais","Prudente de Morais","Maciço Limeira, acima da Escrivania.","-45.85625","-20.336833","-45.85625","-20.336833",NA,NA,"Erva 1m, flores vermelhas.; Sub-bosque de mata calcária.",NA,"Southern America",NA,NA,NA,"BHCB053116",NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:31:07-03","UFMG","BHCB","82223","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,"2004","10","Melo, PHA de; Libanio, RC; Ferreira, RR; Loyola, DM","748","2003","07","05","Brasil","Minas Gerais","Arcos","Fazenda Faroeste, Margem direita do Rio São Miguel.","-45.662972","-20.251583","-45.662972","-20.251583",NA,NA,"Herbácea, terrestre, flor vermelha.; Interior de mata sobre afloramento calcário.",NA,"Southern America","700","800",NA,"BHCB053114","BHCB053114",NA,NA,NA,NA,NA
"99","2020-12-11 11:31:07-03","UFMG","BHCB","89803","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,"2005","06","Lombardi, JA; Stehmann, JR; Mota, RC da; Mota, NFO","6078","2004","08","21","Brasil","Minas Gerais","Poté","Fazenda do Sr. Júlio Tavares, Coordenadas originais: 17°43'19S; 41°41'05W","-41.684722","-17.721944","-41.684722","-17.721944",NA,NA,"Arbusto, ca. 2 m, folhas papiráceas, cálice verde, corola vermelha.; Mata secundária, encosta.",NA,"Southern America","385","385",NA,"BHCB052876","BHCB052876",NA,NA,NA,NA,NA
"100","2020-12-11 11:31:07-03","UFMG","BHCB","93991","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,"2005","06","Melo, PHA de; Leite, FSF; Leal, CG","1137","2004","04","08","Brasil","Minas Gerais","Pains","Fazenda Amargoso, MG-439 km 16.","-45.651222","-20.381","-45.651222","-20.381",NA,NA,"Arbusto, flores vermelhas com linhas amarelas na face interna da corola.; Sub-bosque de mata seca sobre afloramento calcário.",NA,"Southern America","700","750",NA,"BHCB053115","BHCB053115",NA,NA,NA,NA,NA
"101","2020-12-11 11:31:07-03","UFMG","BHCB","6149","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,"1999","04","Lopes, MA; Andrade, PM de","345","1984","09","23","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886",NA,"Arbusto, frutos verde.; Mata Atlântica.","auto","Southern America",NA,NA,NA,"BHCB052869","BHCB052869",NA,NA,NA,NA,NA
"102","2020-12-11 11:31:07-03","UFMG","BHCB","71724","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,"2002","06","Boubli, JP","PJ103","2002","05","29","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,NA,"49886",NA,"Herbáceo, flores vermelhas.","auto","Southern America",NA,NA,NA,"BHCB052875",NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:31:07-03","UFMG","BHCB","14110","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,"1999",NA,"Grandi, TSM","s.n.","1988","05",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,"Arbusto. Flores vermelhas.; Mata Atlântica. Orla da mata.","auto","Southern America",NA,NA,NA,"BHCB052870","BHCB052870",NA,NA,NA,NA,NA
"104","2020-12-11 11:31:07-03","UFMG","BHCB","41962","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,"1998","07","Temponi, LG","17","1998","06","04","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce., Próximo à Campolina.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,"Arbusto de 3m de altura. Cálice verde, corola vermelha, folha herbácea.; Mata.","auto","Southern America",NA,NA,NA,"BHCB052872","BHCB052872",NA,NA,NA,NA,NA
"105","2020-12-11 11:31:07-03","UFMG","BHCB","28651","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:31:07-03","UFMG","BHCB","28651","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,"1997","09","Costa, LVC","s.n.","1994","09",NA,"Brasil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce, Trilha do Vinhático.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,"Arbustivo.; Floresta Atlântica.","auto","Southern America",NA,NA,NA,"BHCB052871","BHCB052871",NA,NA,NA,NA,NA
"107","2020-12-11 11:31:07-03","UFMG","BHCB","71462","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,"2002","05","Figueiredo, RA","P1","2002","04","11","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,"17840",NA,"Arbusto, 2 m, flores vermelhas.","auto","Southern America",NA,NA,NA,"BHCB052873",NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","3070019","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Geissomeria","longiflora","Geissomeria longiflora paniculata","Nees","Rizzini 8.6.",NA,NA,"BRADE","BRADE 18163","1946","5","13","Brazil","Rio de Janeiro",NA,"Estado Santo Menu de Sta gramí. Jatiboca",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"paniculata",NA,NA,NA
"109","2011-02-07 09:41:00-02","MO","MOBOT","3075996","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"J.E.B. Warming","Warming s.n.",NA,NA,NA,"Brazil",NA,NA,"Ad Lagoa Sta.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2018-09-12 14:47:58-03","UNIOESTE","UNOP","2273","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Franco, G.A.D.C.","2014","10","Periotto, F.; Cielo-Filho, R.; Cielo-Filho, R.","38","2014","10","07","Brasil","Paraná","Matelândia","Linha Bananal, mata dos Biazuz I","-53.955556","-25.306944","-53.955556","-25.306944",NA,NA,"Arbusto, 1,5m, flor vermelha.",NA,NA,"446","446",NA,NA,NA,NA,NA,"16",NA,NA
"111","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","17090",NA,"Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","S.R. Profice/Set./2008",NA,NA,"L. Kollmann; et al","5696","2002","08","07","Brasil","Espírito Santo","Itarana","Jatiboca, Fazenda Stuhr","-40.875278","-19.942778","40W52'31","19S56'34",NA,NA,"Arbusto 1,50m. Botões vermelhos.",NA,NA,NA,NA,NA,"MBML017090","MBML017090",NA,NA,NA,NA,NA
"112","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","27321",NA,"Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Sheila R. Profice/Agosto-2009",NA,NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2607","2006","07","13","Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54",NA,NA,"Arbusto 2m, botões florais, flores vermelhas. Afloramento rochso, boa camada de solo, sombra.",NA,NA,"150","150",NA,"MBML027321","MBML027321",NA,NA,NA,NA,NA
"113","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","7907",NA,"Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","S.R. Profice/Set./2008",NA,NA,"H. Q. Boudet Fernandes; L. Kollmann et al","3239","1998","06","04","Brasil","Espírito Santo","Santa Teresa","Base da Pedra da Onça","-40.812778","-19.9","40W48'46","19S54'0",NA,NA,"Sub-arbusto, 1.2m de altura. Cálice verde, corola vermelha.",NA,NA,NA,NA,NA,"MBML007907","MBML007907",NA,NA,NA,NA,NA
"114","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","40865",NA,"Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","A.P. Fontana/30-06-2016",NA,NA,"D.R. Couto; V. Manhães; A.P. Fontana; L.J.C. Kollmann & V. Rocha Leite","598","2008","06","26","Brasil","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Geração, Cruzeiro, Parcela 1","-41.5331001281738","-20.763599395752",NA,NA,"26101",NA,"Arbusto, 70 cm; flores vermelhas. Vegetando próxima ao curso d' água. Mata do córrego (mata boa), lagoa de geração..","auto",NA,NA,NA,NA,"MBML040865","MBML040865",NA,NA,NA,NA,NA
"115","2020-06-15 15:28:05-03","UNESP-RC","HRCB","20566","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Profice, S.R.",NA,NA,"Tamashiro, J.Y.","1270","1995","06","14","Brasil","São Paulo","Timburi","Fazenda Domiciana","-49.6345","-23.231639","49º38'04.2W","23º13'53,9S",NA,NA,"Arbusto escandente, flores vermelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-06-15 15:28:05-03","UNESP-RC","HRCB","15329","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Profice, S.R.",NA,NA,"Almeida, R.J.","s/n","1992","08","01","Brasil","São Paulo","Analândia","Parque Rawvitscher","-47.6599998474121","-22.1200008392334",NA,NA,"14271",NA,"Arbusto 2,5m altura, frutos verdes.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-06-15 15:28:05-03","UNESP-RC","HRCB","15324","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Profice, S.R.",NA,NA,"Almeida, R.J.","s/n","1992","06","12","Brasil","São Paulo","Analândia","Parque Rawvitscher","-47.6599998474121","-22.1200008392334",NA,NA,"14271",NA,"Arbusto 2m altura flores vermelhas - frutos verdes.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-06-15 15:28:05-03","UNESP-RC","HRCB","9251","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Profice, S.R.",NA,NA,"Nicolini, E.M.","s/n","1988","06","13","Brasil","São Paulo","Jaú","Fazenda Santo Antonio","-48.5499992370605","-22.2900009155273",NA,NA,"24071",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-15 15:28:05-03","UNESP-RC","HRCB","20099","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice","Profice, S.R.",NA,NA,"Kiyama, C.Y.","81","1995","04","18","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"17840",NA,"Subarbusto próximo ao rio no interior da mata. Corola vermelha.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-06-15 15:28:05-03","UNESP-RC","HRCB","47725","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Ness) Profice","Santos, L.B.","2008","03","Lombardi","6757","2007","06","12","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,"17840",NA,"Arbusto escandente, folhas herbáceas, cálice verde, corola vermelhas, frutos imaturos verdes.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-06-10 10:10:01-03","FZB-BH","BHZB","8284","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana",NA,NA,NA,NA,"Rezende, S.G et al.","4167","2010","03","25","Brasil","MG","Rio Acima","Rio do Peixe, Bacia do córrego procópio","-43.842778","-20.130556","43W 50' 34","20S 7' 50",NA,NA,"Doação Sete Soluções. BHCB 146333. Coord: 20° 7' 50 S; 43° 50' 34W. Alt: 860 a 1000 m. Outros coletores: Mendes, M.S.; Neves, G.S. Com duplicata.",NA,NA,"860","860",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-06-10 10:10:01-03","FZB-BH","BHZB","7268","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana",NA,NA,NA,NA,"Felix, D.F.",NA,"2008","06","19","Brasil","MG","Belo Horizonte","FZBH/ Estufa Mata Atlântica","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,"Coletado originalmente no Parque Estadual do Rio Doce - Campolina e Cultivado no Jardim Botânico.Cultivado","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-06-10 10:10:01-03","FZB-BH","BHZB","5358","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana",NA,"Echternacht, L.A.; Giacomin, L.L.","2005","08","Ordones, J.","938","2005","07","06","Brasil","MG","Timóteo","Campolina","-42.633333","-19.5","42W 38'","19S 30'",NA,NA,"Nº 05. Long: 42º38' W a 48º28' W e Lat: 19º45' S a 19º30' S. Com duplicata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-06-10 10:10:01-03","FZB-BH","BHZB","6326","S","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana",NA,"Giacomim, L.L.","2007","05","Ordones, J. et al.","1028","2006","06","27","Brasil","MG","Marliéria","Lagoa dos Anibal - Pq. Estadual do Rio Doce - Lagoa dos Aníbal.","-42.633333","-19.5","42W 38'","19S 30'",NA,NA,"Nº 427. Coord: Long: 42º38' W a 48º28' W e Lat: 19º45' S a 19º30' S. Folha oposta cruzada. Doação de duplicata para Herbário PERD Setembro 2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-04 10:24:44-03","UFRPE","HST","11189","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Aphelandra","schottiana","Aphelandra schottiana","(Nees) Profice",NA,"2020","11","J.P.Boubli","{PJ 103}","2002","05","29","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"49886",NA,"Herbáceo, flores vermelhas.","auto",NA,NA,NA,NA,"HST011189",NA,NA,NA,NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","3357593","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"T. Grandi","14110","1988","5",NA,"Brazil","Minas Gerais",NA,"Mata Atlântica, Parque Estadual do Rio Doce - MG.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868266","US02868266_01",NA,NA,NA,NA,NA
"127","2020-09-12 05:00:02-03","US","US","2949243","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"D. Sucre, L. Carvalho & D. Dunn","6064","1969","10","12","Brazil","Rio de Janeiro",NA,"Mun. R. de Janeiro, Restinga de Grumari.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868273","US02868273_01",NA,NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"Sello, --","8728",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"L. Riedel & Luschnath","784","1831","5",NA,"Brazil","Minas Gerais",NA,"Macahe.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","1706212","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"A. F. C. P. de Saint-Hilaire","1043","1816",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868286","US02868286_01",NA,NA,NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","3259380","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"J. P. P. Carauta & et al.","4286","1982","6","7","Brazil","Rio de Janeiro",NA,"Bom Jesus de Itabapoana, Carabuçu, Fda. de Sao Jorge.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868268","US02868268_01",NA,NA,NA,NA,NA
"132","2020-09-12 05:00:02-03","US","US","2949248","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"D. Sucre","3588","1968","8","24","Brazil","Rio de Janeiro",NA,"R. de Janeiro, Ilha Furtada, Baia de Sepetiba.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868274","US02868274_01",NA,NA,NA,NA,NA
"133","2020-09-12 05:00:02-03","US","US","2266079","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"G. Hatschbach","3897","1957","4","22","Brazil","Paraná",NA,"Mun. Bocaiuva do Sul, Descampado.",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,"US02868278","US02868278_01",NA,NA,NA,NA,NA
"134","2020-09-12 05:00:02-03","US","US","2615537","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"M. Kuhlmann","1412","1946","8","2","Brazil","São Paulo",NA,"Ibiti.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868280","US02868280_01",NA,NA,NA,NA,NA
"135","2020-09-12 05:00:02-03","US","US","3357630","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"J. A. Lombardi","1265",NA,NA,NA,"Brazil","Minas Gerais",NA,"Parque Estadual do Rio Doce, Marliéria - MG.",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,"US02868261","US02868261_01",NA,NA,NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","2883747","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"M. Michelin Ramos & et al.","4798","1977","5","6","Brazil","São Paulo",NA,"Município de Jundiaí, beira da mata, alto da Serra do Japi.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868271","US02868271_01",NA,NA,NA,NA,NA
"137","2020-09-12 05:00:02-03","US","US","3357592","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"J. R. Stehmann & A. Arantes","1165","1992","10","30","Brazil","Minas Gerais",NA,"Marliéria, MG. Parque Estadual do Rio Doce Trilha do Vinhatico.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868264","US02868264_01",NA,NA,NA,NA,NA
"138","2020-09-12 05:00:02-03","US","US","2993196","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"L. R. Noblick","1928","1980","7","31","Brazil","Bahia",NA,"UEFS - Represa de Bananeira -BA.","-39.05","12.5417",NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868270","US02868270_01",NA,NA,NA,NA,NA
"139","2020-09-12 05:00:02-03","US","US","2949220","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"A. P. Duarte","5882","1961","6","27","Brazil","Rio de Janeiro",NA,"Mun. do Rio de Janeiro, Restinga de Jacarepaguá.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868275","US02868275_01",NA,NA,NA,NA,NA
"140","2020-09-12 05:00:02-03","US","US","3122864","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"E. Pereira, -- Liene, -- Sucre & -- Duarte","6467",NA,NA,NA,"Brazil","Distrito Federal",NA,"D.F. Restinga de Jacarepaguá, Recreio dos Bandeirantes.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868277","US02868277_01",NA,NA,NA,NA,NA
"141","2020-09-12 05:00:02-03","US","US","3363549","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"C. Kiyama, M. A. G. Magenta, S. L. Proença, R. Simão-Bianchini & M. G. L. Wanderley","81","1995","4","18","Brazil","São Paulo",NA,"Município de Jundiaí. Serra do Japi.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868262","US02868262_01",NA,NA,NA,NA,NA
"142","2020-09-12 05:00:02-03","US","US","2586684A","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"G. Hatschbach","24502","1970","7","21","Brazil","Paraná",NA,"Rio do Turvo (mun. Cerro Azul).",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,"US02868272","US02868272_01",NA,NA,NA,NA,NA
"143","2020-09-12 05:00:02-03","US","US","3259413","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"D. Pedrosa & et al.","1144","1988","6","14","Brazil","Rio de Janeiro",NA,"Volta Redonda, Floresta da Cicuta.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868265","US02868265_01",NA,NA,NA,NA,NA
"144","2020-09-12 05:00:02-03","US","US","3363531","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"E. L. Catharino","300",NA,NA,NA,"Brazil","São Paulo",NA,"Mata da Pedreira - ESALQ, Piracicaba - SP.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868267","US02868267_01",NA,NA,NA,NA,NA
"145","2020-09-12 05:00:02-03","US","US","2780021","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"A. Gehrt","s.n.","1938","6","23","Brazil","São Paulo",NA,"Botucatú, Fazenda Oito Pontas.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868281","US02868281_01",NA,NA,NA,NA,NA
"146","2020-09-12 05:00:02-03","US","US","2562796","PreservedSpecimen","Plantae",NA,"Dicotyledonae","Scrophulariales","Acanthaceae","Geissomeria","schottiana","Geissomeria schottiana","Nees",NA,NA,NA,"F. C. Hoehne","17636","1926","4","29","Brazil","São Paulo",NA,"São José do Barreiro.",NA,NA,NA,NA,NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,"US02868283","US02868283_01",NA,NA,NA,NA,NA
