"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus"
"95","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0022558","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","J. Cordeiro; G. Hatschbach","172","1985","2","13",NA,"Brazil",NA,NA,"Arvoreta 4m; flores alvescentes. Mata.",NA,"Magnoliophyta","Fabales","Benth.","G. Hatschbach","Parana",NA,"Santos Andrade (mun. S. Jose dos Pinhais).","-49.19295","-25.533076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0022556","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","S. G. Tressens; J. Kehl, A. Keller, V. Marunak, V. Revilla, R. Rios, F. Robledo, A. Schinini","5451","1995","9","21",NA,"Argentina",NA,NA,"Arbol 12 m alt. Flores blancas, fragantes.",NA,"Magnoliophyta","Fabales","Benth.","S. G. Tressens","Misiones",NA,"Dep. Giaarani. Predio Guarani Picada al ayo. Soberbio. Interior de selva de laurel y guatambu.","-54.25","-27.0639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0022557","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","J. Cordeiro; C. B. Poliquesi","919","1992","11","19",NA,"Brazil",NA,NA,"Arbusto, 2.80m, flor alva.",NA,"Magnoliophyta","Fabales","Benth.","T. D. Pennington","Santa Catarina",NA,"Serra do Iquererim (mun. Campo Alegre). Santa Catarina Brazil Base de morro.","-49.265918","-26.192803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 14:36:48-03","UFJF","CESJ","43193","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","S.G. Tressens; H.Keller, VMaruñak,; F. Robledo","6760","2002","10","17","América do Sul","Argentina",NA,NA,"En interior de selva. Arbol ca. 13m alt. Flores blancas.","CESJ043193","Angiosperma",NA,"Benth.","Keller; Tressens","Misiones","Dep. Guarani","Predio Guarani, Lat.:26º54'59S; 54º12'18W. Sector CIFOR.",NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 14:36:48-03","UFJF","CESJ","32282","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","J.M. Silva; L.M. Abe","2627","1998","11","11","América do Sul","Brasil",NA,NA,"Árvore, 5m, flor alva. Mata secundária.","CESJ032282","Angiosperma",NA,"Benth.","G. Hatschbach","Paraná","Tunas do Paraná","Parque Estadual de Campinhos","-49.0858001708984","-24.9743995666504",NA,NA,NA,"41885","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 14:36:48-03","UFJF","CESJ","70826","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","A.A. de Oliveira","988","2015","01","26","América do Sul","Brasil",NA,NA,"Floresta Ombrófila Mista.","CESJ070826","Angiosperma",NA,"Benth.","A.A. de Oliveira","Santa Catarina","Otacílio Costa","Vila Santa Aparecida","-50.039444","-27.540278","888","888",NA,NA,NA,"2015",NA,"-50.039444","-27.540278",NA,"01","26",NA,NA,NA
"101","2019-08-20 10:13:52-03","UNICAMP","UEC","56907","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Hatschbach, G","43265","1980","11","04",NA,"Brazil",NA,NA,"Árvore 5 metros de altura,flor alvecentes,antera creme.Margens do rio.",NA,"Magnoliopsida",NA,"Benth.","Garcia, FCP","Paraná","Quatro Barras","Rio Mirim","-49.0769004821777","-25.3656005859375",NA,NA,NA,"17116","auto","1999",NA,NA,NA,NA,"02",NA,NA,NA,NA
"102","2019-08-20 10:13:52-03","UNICAMP","UEC","81550","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Jarenkow, JA","964","1988","10","11",NA,"Brazil",NA,NA,"Árvore com ca. de 7 metros de altura, em borda de mata ao lado da estrada.Flores brancas,melíferas.",NA,"Magnoliopsida",NA,"Benth.","Jarenkow, JA","Rio Grande do Sul","Paim Filho","Coletada a ca. de 1Km da entrada de P. Filho em direçao a Sananduva.","-51.7606010437012","-27.710599899292",NA,NA,NA,"12460","auto","1992",NA,NA,NA,NA,"06",NA,NA,NA,NA
"103","2019-08-20 10:13:52-03","UNICAMP","UEC","81593","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Jarenkow, JA; Waechter, JL","1774",NA,NA,NA,NA,"Brazil",NA,NA,"Árvore com ca. de 5 metros de altura,em borda de mata.Flores com estames branco-amarelados.",NA,"Magnoliopsida",NA,"Benth.","Jarenkow, JA","Rio Grande do Sul","Riozinho","Nova Trípoli","-50.4524993896484","-29.6410999298096",NA,NA,NA,"18583","auto","1992",NA,NA,NA,NA,"06",NA,NA,NA,NA
"104","2019-12-19 12:41:04-03","UFOP","OUPR","33860","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Gonçalves, L.N.; Polisel, R.T.; Ivanauskas, N.M. & Assis, M.C.","126","2013","08","28",NA,"Brasil",NA,NA,"Árvore de 6,5m. Flores com cálice verde e corola branca. Contato de Floresta Ombrófila Densa e Floresta Estacional.",NA,NA,NA,"Benth.",NA,"Minas Gerais","Piquete","Margem da estrada Piquete/Marmelópolis,(WGS85, Zona 23K).",NA,NA,"1521","1521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-01-17 11:25:23-02","PUCRS","MPUC","14586","S","Plantae","Fabaceae","Inga","virescens","Inga virescens",NA,NA,"2007","10","22","South America","Brasil",NA,NA,NA,NA,NA,"Fabales","Benth.","C.A. Mondin","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333",NA,NA,NA,NA,NA,NA,"Magnoliopsida","-50.1744444000","-29.4808333000",NA,NA,NA,"2",NA,NA
"106","2021-01-28 13:24:37-03","PUCRS","MPUC","7758","S","Plantae","Fabaceae","Inga","virescens","Inga virescens",NA,NA,"1996","12","01","South America","Brasil",NA,NA,NA,NA,NA,"Fabales","Benth.","W. Maier","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,"76715","auto","2010","Magnoliopsida",NA,NA,NA,"01","01","1",NA,NA
"107","2020-10-14 10:01:39-03","FURB","FURB","45548","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Oliveira, A.A. de","988","2015","01","26",NA,"Brasil",NA,NA,"Fito IFFSC 337 /O/29","FURB25100",NA,NA,"Benth.","Oliveira, AA de","Santa Catarina","Otacílio Costa","Vila Santa Aparecida.","-50.0394444","-27.5402777","888","888","FURB25100",NA,NA,"2015",NA,"-50.0394444","-27.5402777",NA,"01","26",NA,NA,NA
"108","2020-10-14 10:01:39-03","FURB","FURB","66202","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Dani, J.G.; Abreu, F.P.","13","2018","11","05",NA,"Brasil",NA,NA,"árvore em borda de mata","FURB66202",NA,NA,"Benth.","Abreu, F.P.; Dani, J.G.","Rio Grande do Sul","Caxias do Sul","UCS, estrada para o IB.","-51.2488889","-29.2725",NA,NA,"FURB66202",NA,NA,"2018",NA,"-51.2488889","-29.2725000",NA,"11","19",NA,NA,NA
"109","2020-10-14 10:01:39-03","FURB","FURB","41091","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Grizzon, M.","104","2012","10","28",NA,"Brasil",NA,NA,"Habitat: borda da mata, na beira da estrada","FURB25101",NA,NA,"Benth.","Gonzatti, F.","Rio Grande do Sul","São Marcos",NA,"-51.0680999755859","-28.9710998535156","819","819","FURB25101","15120","auto","2012",NA,NA,NA,NA,"11","01",NA,NA,NA
"110","2020-10-14 10:01:39-03","FURB","FURB","6445","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Hatschbach, G.; Cervi, A.C. & Barbosa, E.","78076","2004","10","16",NA,"Brasil",NA,NA,"Habitat: Estágio Secundário Habito: arbórea; flor alva e odorífera","FURB25081",NA,NA,"Benth.","Caxambu, M. G.","Santa Catarina","Alfredo Wagner","Arredores.","-49.3335990905762","-27.7003002166748","900","900","FURB25081","19935","auto","2012",NA,NA,NA,NA,"08","31",NA,NA,NA
"111","2021-03-16 17:52:08-03","UCS","HUCS","14594","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Wasum, R.A.","230","1999","11","02",NA,"Brasil",NA,NA,"em beira da estrada",NA,"Angiospermae","Fabales","Benth.","Ribas, O.S.","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.679722","-29.376944","850","850",NA,NA,NA,"2002",NA,"-50.679722","-29.376944",NA,"04",NA,NA,NA,NA
"112","2021-03-16 17:52:08-03","UCS","HUCS","14864","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Wasum, R.A.","300","1999","11","21",NA,"Brasil",NA,NA,"em beira da estrada",NA,"Angiospermae","Fabales","Benth.","Smith, S.F.","Rio Grande do Sul","São Francisco de Paula",NA,"-50.621944","-29.458611","830","830",NA,NA,NA,"2002",NA,"-50.621944","-29.458611",NA,"03",NA,NA,NA,NA
"113","2021-03-16 17:52:08-03","UCS","HUCS","39651","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Grizzon, M.","104","2012","10","28",NA,"Brasil",NA,NA,"em borda da mata na beira da estrada",NA,"Angiospermae","Fabales","Benth.","Grizzon, M.","Rio Grande do Sul","São Marcos",NA,"-51.077667","-28.978081","819","819",NA,NA,NA,"2012",NA,"-51.077667","-28.978081",NA,"11","01",NA,NA,NA
"114","2021-03-16 17:52:08-03","UCS","HUCS","48958","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Dani, J.G.","13","2018","11","05",NA,"Brasil",NA,NA,"árvore em borda de mata",NA,"Angiospermae","Fabales","Benth.","Abreu, F.P.; Dani, J.G.","Rio Grande do Sul","Caxias do Sul","UCS, estrada para o IB","-51.248892","-29.272406",NA,NA,NA,NA,NA,"2018",NA,"-51.248892","-29.272406",NA,"11","19",NA,NA,NA
"115","2021-03-16 17:52:08-03","UCS","HUCS","22074","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Wasum, R.A.","2024","2003","11","07",NA,"Brasil",NA,NA,"em orla da mata",NA,"Angiospermae","Fabales","Benth.","Ribas, O.S.","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375","800","800",NA,"16452","auto","2009",NA,NA,NA,NA,"09",NA,NA,NA,NA
"116","2021-03-16 17:52:08-03","UCS","HUCS","35318","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Pasini, E.","299","2009","10","19",NA,"Brasil",NA,NA,"junto a uma residência , no interior",NA,"Angiospermae","Fabales","Benth.","Elias, D.C.; Dani, J.G.","Rio Grande do Sul","Santa Teresa",NA,"-51.7352981567383","-29.1688995361328","430","430",NA,"10273","auto","2018",NA,NA,NA,NA,"06","28",NA,NA,NA
"117","2021-03-16 17:52:08-03","UCS","HUCS","40755","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Sartori, C.V.","s.n.","2013","11","19",NA,"Brasil",NA,NA,"beira da estrada",NA,"Angiospermae","Fabales","Benth.","Grizzon, M.","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557","780","780",NA,"49662","auto","2013",NA,NA,NA,NA,"11",NA,NA,NA,NA
"118","2021-03-16 17:52:08-03","UCS","HUCS","32045","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Wasum, R.A.","4217","2007","10","01",NA,"Brasil",NA,NA,"orla da mata",NA,"Angiospermae","Fabales","Benth.","Abreu, F.P.; Dani, J.G.","Paraná","Lapa","estrada para Butia","-49.7158012390137","-25.7696990966797","850","850",NA,"49965","auto","2018",NA,NA,NA,NA,"06","28",NA,NA,NA
"119","2021-03-16 17:52:08-03","UCS","HUCS","19125","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Kegler, A.","1339","2002","02","10",NA,"Brasil",NA,NA,"na mata",NA,"Angiospermae","Fabales","Benth.","Smith, S.F.","Rio Grande do Sul","Caxias do Sul","Fazenda Souza","-51.1794013977051","-29.1681003570557","780","780",NA,"49662","auto","2002",NA,NA,NA,NA,"09",NA,NA,NA,NA
"120","2021-03-16 17:52:08-03","UCS","HUCS","40634","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Seger, G.D.S.","646","2008","11","06",NA,"Brasil",NA,NA,"borda de silvicultura de araucária em beira de córrego",NA,"Angiospermae","Fabales","Benth.","Seger, G.D.S.","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-16 17:52:08-03","UCS","HUCS","40920","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Seger, G.D.S.","522","2007","11","15",NA,"Brasil",NA,NA,NA,NA,"Angiospermae","Fabales","Benth.","Seger, G.D.S.","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-16 17:52:08-03","UCS","HUCS","9157","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Silva, J.M.","1169","1992","11","06",NA,"Brasil",NA,NA,"árvore, 10m.; capão com Araucária",NA,"Angiospermae","Fabales","Benth.","Hatschbach, G.","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-16 17:52:08-03","UCS","HUCS","18921","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Barbosa, E.","206","1998","11","06",NA,"Brasil",NA,NA,"árvore, 5m, flor alva.; floresta com araucárias",NA,"Angiospermae","Fabales","Benth.","Hatschbach, G.","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,"25228","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-16 17:52:08-03","UCS","HUCS","17356","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Kegler, A.","296","1999","10","25",NA,"Brasil",NA,NA,"no capoeirão",NA,"Angiospermae","Fabales","Benth.","Smith, S.F.","Rio Grande do Sul","Caxias do Sul","Pinhal","-51.1794013977051","-29.1681003570557","780","780",NA,"49662","auto","2001",NA,NA,NA,NA,"10",NA,NA,NA,NA
"125","2020-04-27 16:09:56-03","UFES","VIES","22278","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Grizzon, M.","104","2012","10","28",NA,"Brasil",NA,NA,NA,"VIES022278",NA,NA,"Benth.","Gonzatti, F.","Rio Grande do Sul","São Marcos",NA,"-51.0680999755859","-28.9710998535156","819","819","VIES022278","15120","auto","2012",NA,NA,NA,NA,"11","01",NA,NA,NA
"126","2019-08-16 08:39:26-03","UTFPR","HCF","8161","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","E.L. Siqueira","258","2009","09","17",NA,"Brasil",NA,NA,"arvoreta heliófita. Flores de cálice verde e corola alva.",NA,NA,NA,"Benth.","M.G. Caxambu","PR","Campo Mourão","RPPN Ana Tramujas - Propriedade do Sr.","-52.405167","-24.237361","648","648",NA,NA,NA,"2012",NA,"52°24'18,6 W","24°14'14,5 S",NA,"08","25",NA,NA,NA
"127","2019-08-16 08:39:26-03","UTFPR","HCF","7412","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","E.L. Siqueira","113","2008","12","04",NA,"Brasil",NA,NA,"árvore ca. 10 m, semi-ciófila. Frutos ferrugíneo-pilosos.",NA,NA,NA,"Benth.","M.G. Caxambu","PR","Luiziana","RPPN Depositozinho - Propriedade da","-52.309972","-24.205528","641","641",NA,NA,NA,"2012",NA,"52°18'35,9 W","24°12'19,9 S",NA,"08","31",NA,NA,NA
"128","2019-08-16 08:39:26-03","UTFPR","HCF","814","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","A.E. Bianek","188","2004","02","03",NA,"Brasil",NA,NA,"Árvore com 5m de altura. Presença de frutos do tipo vagem, pilosos, amarelados.",NA,NA,NA,"Benth.","M.G. Caxambu","PR","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,"28572","auto","2012",NA,NA,NA,NA,"08","31",NA,NA,NA
"129","2019-08-16 08:39:26-03","UTFPR","HCF","10970","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","C. Snak","202","2008","09","13",NA,"Brasil",NA,NA,"árvore ca. 7 m alt. Lâmina levemente discolor, membranácea quando jovem. Cálice e corola verdes, estame branco. 24°56'14 a 24°58'17 S e 53°25'14 a 53°27'06 W.",NA,NA,NA,"Benth.","C. Snak","PR","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,"47841","auto","2008",NA,NA,NA,NA,"10",NA,NA,NA,NA
"130","2019-08-16 08:39:26-03","UTFPR","HCF","5869","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","E.M. Silva",NA,"2007","09","18",NA,"Brasil",NA,NA,"árvore ca. 10 m. Flores amareladas.",NA,NA,NA,"Benth.","M.G. Caxambu","PR","Goioerê","Parque Municipal Antônio Sestak","-53.0275001525879","-24.184700012207",NA,NA,NA,"22997","auto","2012",NA,NA,NA,NA,"08","31",NA,NA,NA
"131","2019-08-16 08:39:26-03","UTFPR","HCF","8780","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","G. Hatschbach","78076","2004","10","16",NA,"Brasil",NA,NA,"árvore, 5 m, flor alva, odorífera. Floresta secundária.",NA,NA,NA,"Benth.","M.G. Caxambu","SC","Alfredo Wagner","arredores","-49.3335990905762","-27.7003002166748","900","900",NA,"19935","auto","2012",NA,NA,NA,NA,"08","31",NA,NA,NA
"132","2021-03-21 19:35:26-03","UFC","EAC","52997","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Martins, E.; Lopes, G.L.; Roseto, V.M.; Jarema, L.; Zakrzevski, G.","39","2009","10","08","Southern America","Brasil",NA,NA,NA,"EAC0052997","Dicotyledon",NA,"Benth.","Lopes, G.L.","Paraná","Irati","Cadeado Santana","-50.6511001586914","-25.4671993255615",NA,NA,"EAC0052997","47271","auto","2009",NA,NA,NA,NA,"10","08",NA,NA,NA
"133","2021-03-21 19:35:26-03","UFC","EAC","13392","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Kummrow, R.","2516","1984","11","08","Southern America","Brasil",NA,NA,"Árvore 4m alt.;&nf;Estames alvos..; Matinha de geleira","EAC0013392","Dicotyledon",NA,"Benth.","Hatschbach, G.","Paraná","Piraquera","Rio Irai.",NA,NA,NA,NA,"EAC0013392",NA,NA,"1985",NA,NA,NA,NA,"04",NA,NA,NA,NA
"134","2020-03-03 15:59:03-03","UFSM","SMDB","5634","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Alvarez, AF; et al.","s.n.","1993","06","15",NA,"Brasil",NA,NA,"A primeira determinação foi Inga uruguensis Hook. & Arn.","SMDB005634",NA,NA,"Benth.","Figueira, M","RS","Santa Maria","São Geraldo - Propriedade de Eugênia Rossi","-53.8069000244141","-29.6842002868652",NA,NA,NA,"37819","auto","2014",NA,NA,NA,NA,"05","07",NA,NA,NA
"135","2019-11-25 12:11:58-03","UFSM","SMDB","7274","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Barbosa, E; Cruz, JM; Poliquese, CB","206","1998","11","06",NA,"Brasil",NA,NA,NA,"SMDB007274",NA,NA,"Benth.","Hatschbach, G","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,"25228","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-25 12:11:58-03","UFSM","SMDB","1881","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Marchiori, JNC","s.n.","1980","11","06",NA,"Brasil",NA,NA,NA,"SMDB001881",NA,NA,"Benth.","Figueira, M","Rio Grande do Sul","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,"25060","auto","2014",NA,NA,NA,NA,"05","07",NA,NA,NA
"137","2019-11-25 12:11:58-03","UFSM","SMDB","122","S","Plantae","Fabaceae","Inga","virescens","Inga virescens","Rau, G","s.n.","1935","11","14",NA,"Brasil",NA,NA,NA,"SMDB000122",NA,NA,"Benth.","Rambo, B","Rio Grande do Sul","Santa Maria","Chácara Livek","-53.8069000244141","-29.6842002868652",NA,NA,NA,"37819","auto","1935",NA,NA,NA,NA,"11",NA,NA,NA,NA
"138","2020-12-21 16:26:48-03","MBM","MBM","171901","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Imaguire, N.","5243",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM171901",NA,NA,"Benth.","Hatschbach, G.","Paraná","Curitiba","Rio Barigui","-49.2731018066406","-25.4277992248535",NA,NA,"MBM171901","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:26:48-03","MBM","MBM","156864","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Vicentini, A.; Ziller, S.R.; Ziller, S.R.","153",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM156864",NA,NA,"Benth.",NA,"Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM156864","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:26:48-03","MBM","MBM","186940","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","1544",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM186940",NA,NA,"Benth.","Pennington, T.D.","Paraná","Ponta Grossa","Itaiacoca","-50.1618995666504","-25.0949993133545",NA,NA,"MBM186940","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:26:48-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Saueressig, D.","2045","2013","06","11","Southern America","Brazil",NA,NA,"Árvore.","IFN000739",NA,NA,"Benth.","Brotto, M.L.","Paraná","Pinhão",NA,"-51.300003","-25.920003",NA,NA,NA,NA,NA,"2013",NA,"-51.300003","-25.920003",NA,"08","16",NA,NA,NA
"142","2020-12-21 16:26:48-03","MBM","MBM","84874","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Anderson, W.R.","10812",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM084874",NA,NA,"Benth.","Grimes, J.","Pará",NA,"Alto Tapajós, Rio Cururu",NA,NA,NA,NA,"MBM084874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:26:48-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Dalmaso, C.A.","467","2013","07","11","Southern America","Brazil",NA,NA,"Árvore.","IFN000693",NA,NA,"Benth.","Brotto, M.L.","Paraná","General Carneiro",NA,"-51.300003","-26.280006",NA,NA,NA,NA,NA,"2013",NA,"-51.300003","-26.280006",NA,"08","16",NA,NA,NA
"144","2020-12-21 16:26:48-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Saueressig, D.","1970","2013","05","02","Southern America","Brazil",NA,NA,"Árvore.","IFN000325",NA,NA,"Benth.","Barboza, E.","Paraná","Rio Bonito do Iguaçu",NA,"-52.740003","-25.560006",NA,NA,NA,NA,NA,"2013",NA,"-52.740003","-25.560006",NA,"06","03",NA,NA,NA
"145","2020-12-21 16:26:48-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Francisco, M.","108","2013","05","07","Southern America","Brazil",NA,NA,"Árvore.","IFN000108",NA,NA,"Benth.","Barboza, E.","Paraná","Laranjeiras do Sul",NA,"-52.380003","-25.200003",NA,NA,NA,NA,NA,"2013",NA,"-52.380003","-25.200003",NA,"06","10",NA,NA,NA
"146","2020-12-21 16:26:48-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Moura Junior, F.A.","112","2013","05","04","Southern America","Brazil",NA,NA,"Árvore.","IFN000450",NA,NA,"Benth.","Brotto, M.L.","Paraná","Laranjeiras do Sul",NA,"-52.380003","-25.200003",NA,NA,NA,NA,NA,"2013",NA,"-52.380003","-25.200003",NA,"06","28",NA,NA,NA
"147","2020-12-21 16:26:48-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Francisco, M.","72","2013","04","30","Southern America","Brazil",NA,NA,"Árvore.","IFN000243",NA,NA,"Benth.","Barboza, E.","Paraná","Palmital",NA,"-52.200003","-24.840003",NA,NA,NA,NA,NA,"2013",NA,"-52.200003","-24.840003",NA,"06","10",NA,NA,NA
"148","2020-12-21 16:26:48-03","MBM","MBM","220219","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Dombrowski, L.T.","661",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM220219",NA,NA,"Benth.","Burkart, A.","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:26:48-03","MBM","MBM","220218","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Dombrowski, L.T.","6647",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM220218",NA,NA,"Benth.","Cowan, R.S.","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:26:48-03","MBM","MBM","169637","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Silva, J.M.","1401",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM169637",NA,NA,"Benth.","Hatschbach, G.","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,"MBM169637","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:26:48-03","MBM","MBM","155806","PreservedSpecimen","Plantae","Fabaceae","Inga","virescens","Inga virescens","Silva, J.M.; Barboza, E.; Barboza, E.","1169",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM155806",NA,NA,"Benth.","Hatschbach, G.","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,"MBM155806","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
