"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"99","2020-12-21 16:36:28-03","MBM","MBM","390340","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Bonaldi, R.A.","839","2013","12","27","Southern America","Brazil","Paraná","Paranaguá","Tinguçú","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore de 7 m de altura.; Floresta Ombrófila Densa das Terras Baixas.","MBM390340","MBM390340","Bonaldi, R.A.","24916","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:36:28-03","MBM","MBM","57420","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Occhioni, P.","8209","1977","05",NA,"Southern America","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"MBM057420","MBM057420","Sobral, M.","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:36:28-03","MBM","MBM","304239","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Pessoa, S.V.A.; et al.; et al.","476","1989","08","29","Southern America","Brazil","Rio de Janeiro","Nova Friburgo","Estação Ecológica Municipal de Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"MBM304239","MBM304239",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:36:28-03","MBM","MBM","193694","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Farney, C.; et al.; et al.","s.n.","1986","09","18","Southern America","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Biológica de Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"MBM193694","MBM193694",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:36:28-03","MBM","MBM","244544","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Ivanauskas, N.M.; et al.; et al.","1046","1995","11","27","Southern America","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"MBM244544","MBM244544","Ivanauskas, N.M.","17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:36:28-03","MBM","MBM","116647","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Britez, R.M.","s.n.","1985","10","27","Southern America","Brazil","Paraná","Paranaguá","Morro do Meio, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM116647","MBM116647","Sobral, M.","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:36:28-03","MBM","MBM","399496","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Bonaldi, R.A.","992","2014","12","27","Southern America","Brazil","Paraná","Paranaguá","Tinguçú","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore de 7 m de altura.; Floresta Ombrófila Densa das Terras Baixas.","MBM399496","MBM399496","Bonaldi, R.A.","24916","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:36:28-03","MBM","MBM","121027","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Martinelli, G.; et al.; et al.","10362","1984","11","20","Southern America","Brazil","Rio de Janeiro","Magé","Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"MBM121027","MBM121027","Sobral, M.","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:36:28-03","MBM","MBM","269229","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Souza, F.M.; et al.; et al.","226","2001","04","17","Southern America","Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"MBM269229","MBM269229","Mazine, F.F.","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:36:28-03","MBM","MBM","32507","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Occhioni, P.","6669","1972","12",NA,"Southern America","Brazil","Rio de Janeiro","Limoeiro","Rio Serra dos Órgãos",NA,NA,NA,NA,NA,NA,"MBM032507","MBM032507","Sobral, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:36:28-03","MBM","MBM","397319","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Caxambu, M.G.","4860","2013","10","31","Southern America","Brazil","São Paulo","Cananéia","Propriedade do Sr. Flávio","-47.861639","-24.80825","33","33",NA,"Árvore ca. 10, heliófita, ripária. Flores alvas.; Floresta Ombrófila Densa Submontana. Relevo ondulado.","MBM397319","MBM397319","Cordeiro, J.",NA,NA,"2014","-47.861639","-24.80825",NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:36:28-03","MBM","MBM","148505","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Hatschbach, G.; Silva, J.M.; Silva, J.M.","56122","1991","12","04","Southern America","Brazil","Paraná","Guaraqueçaba","Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM148505","MBM148505","Sobral, M.","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:36:28-03","MBM","MBM","172956","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Ziller, S.R.; et al.; et al.","577","1994","11","08","Southern America","Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM172956","MBM172956","Hatschbach, G.","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:36:28-03","MBM","MBM","193647","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Martinelli, G.; et al.; et al.","11941","1986","11","27","Southern America","Brazil","Rio de Janeiro","Nova Friburgo","Rio das Flores","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"MBM193647","MBM193647","Barroso, G.M.","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:36:28-03","MBM","MBM","234166","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Silva, J.M.; Ferreira, L.A.; Abe, L.M.; Ferreira, L.A.; Abe, L.M.","2864","1999","01","15","Southern America","Brazil","São Paulo","Barra do Turvo","Ribeirão do Meio","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"MBM234166","MBM234166","Sobral, M.","38172","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:36:28-03","MBM","MBM","347725","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Staggemeier, V.G.","60","2005","12","20","Southern America","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818","10","10",NA,"Porte arbustivo, raramente arbóreo. os frutos maduros são de coloração vermelha. Fenologia: floração em outubro; frutos verdes em novembro; frutos maduros com maior intensidade em dezembro. Esta exsicata contém frutos maduros. Flores","MBM347725","MBM347725","Sobral, M.","37574","auto","2007",NA,NA,"11",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:36:28-03","MBM","MBM","317700","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Baitello, J.B.","26","1981","11","10","Southern America","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"MBM317700","MBM317700","Aguiar, O.T.","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:36:28-03","MBM","MBM","240083","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Kozera, C.; et al.; et al.","883","1999","01","13","Southern America","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"MBM240083","MBM240083","Mazine, F.F.","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:36:28-03","MBM","MBM","170425","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Sobral, M.; et al.; et al.","7603","1993","10",NA,"Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"MBM170425","MBM170425","Sobral, M.","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:36:28-03","MBM","MBM","227558","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Cordeiro, I.; et al.; et al.","1516","1994","06","22","Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica Juréia - Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"MBM227558","MBM227558","Kawasaki, M.L.","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:36:30-03","MBM","MBM","413933","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Völtz, R.R.","1621","2018","02","02","Southern America","Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.320833","-25.175833","80","80",NA,"Arvoreta 3 m alt.; folhas bicolores, verde adaxialmente e dourado abaxialmente; frutos vinosos e avermelhados.; Floresta Ombrófila Densa Submontana; sub-bosque de floresta de encosta.","MBM413933","MBM413933","Ribeiro, C.L.",NA,NA,"2018","-48.320833","-25.175833","07",NA,NA,NA,"17",NA,NA
"120","2020-12-21 16:36:30-03","MBM","MBM","425465","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Martinelli, G.; Maurenza, D.; Negrão, R.; Moraes, M.; Maurenza, D.; Negrão, R.; Moraes, M.","19371","2016","08","10","Southern America","Brazil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima, Nascente do Rio das Flores, acima do Sítio Sophronitis","-42.521944","-22.436111","1000","1000",NA,"Arvoreta, 6 m, ciófila; folhas verdes, discolores; flores com pedicelo e cálice ferrugíneo; pétalas e estames alvos; botões florais ferrugíneos; frutos imaturos de cor verde-amarelado.; Mata Atlântica de Altitude.","MBM425465",NA,"Souza, M.C.",NA,NA,"2017","-42.521944","-22.436111","04",NA,NA,NA,"12",NA,NA
"121","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7745","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","J.M. Freire; R.R. Oliveira; B.L. Rosendo","471","2009","08","13",NA,"Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 6.8","-42.818583","-22.657583",NA,NA,NA,"Árvore com ca. de 7 m de altura, com 18 cm de CAP. Tronco com estrias verticais.","FCAB007745",NA,"M. Souza",NA,NA,NA,"-42.818583","-22.657583",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:28:28-03","PUC-RIO","FCAB","4235","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","J.C. Siqueira","2280","1987","11","23",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cascatinha, reserva da EMHSA","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Árvore de flores alvas, em encostas da mata.","004235",NA,"M.C. Souza","33190","auto","2016",NA,NA,"05",NA,NA,NA,"25",NA,NA
"123","2019-11-01 15:28:28-03","PUC-RIO","FCAB","5286","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","H.C. Lima","3402","1988","11","07",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nasc","-42.5311012268066","-22.2819004058838",NA,NA,NA,"&nf;; Parc. 1A. Microp. 8a, Ind. 1496, DAP 10cm, alt. 9m. Fuste 8m.&nf;Ind.: P01496. DAP: 10.00. Altura: 9.00.","005286",NA,"M.C. Souza","33190","auto","2016",NA,NA,"05",NA,NA,NA,"25",NA,NA
"124","2015-09-29 13:44:04-03","MNHN","RECOLNAT_MNHN_P","P00723734","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Mattos","Riedel, L.",NA,"1823","10",NA,NA,"Brésil",NA,NA,"Mandiocca",NA,NA,NA,NA,"hb","1859 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723734' target='other'> <mi>dwc_moreinfo</mi></a>","P00723734","P00723734_01","Bünger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2016-03-09 17:11:56-03","MNHN","RECOLNAT_MNHN_P","P00849609","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Almeida-Scabbia, R.J.|Indriunas, A.|Dias, R.|Evangelista, E.",NA,"2007","12","13",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Pomba Correio","-46.44222","-23.77917",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00849609' target='other'> <mi>dwc_moreinfo</mi></a>","P00849609","P00849609_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5215",NA
"126","2016-03-09 17:11:55-03","MNHN","RECOLNAT_MNHN_P","P00849610","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Almeida-Scabbia, R.J.",NA,"2007","12","13",NA,"Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Pombo Correio","-46.44222","-23.77917",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00849610' target='other'> <mi>dwc_moreinfo</mi></a>","P00849610","P00849610_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5215",NA
"127","2020-10-01 14:24:02-03","JBB","HEPH","34133","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Bünger, MO; Souza, MC","634","2012","11","30","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta Nacional da Tijuca, trilha do Bico de Papagaio","-43.293611","-22.942778",NA,NA,NA,NA,NA,NA,"Bünger, MO",NA,NA,"2012","-43.293611","-22.942778","11",NA,NA,NA,"30",NA,NA
"128","2020-10-01 14:24:02-03","JBB","HEPH","34136","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Bünger, MO; Moura-Júnior, EG","625","2012","10","28","Southern America","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.929722","-25.096389","8","8",NA,NA,NA,NA,"Bünger, MO",NA,NA,"2012","-47.929722","-25.096389","10",NA,NA,NA,"28",NA,NA
"129","2020-12-11 11:39:08-03","UFMG","BHCB","24419","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Peron, M; et al.","888","1989","09","25","Southern America","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores","-42.05","-22",NA,NA,NA,"Árvore, 6m, DAP 9cm, fuste 3m. Folhas verde escuro concolores; pedúnculo, brácteas e cálice verde claro, globo petalífero branco.","BHCB015144","BHCB015144",NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:39:08-03","UFMG","BHCB","171637","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Lima, HC de; et al.","3425","1988","10","04","Southern America","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites, nascente do rio das flores.","-43.538889","-22.458333",NA,NA,NA,"Árvore, ca 15m. de altura, folhas discolores. DAP 18. Fuste 6","BHCB016318",NA,NA,NA,NA,NA,"-43.538889","-22.458333",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:39:08-03","UFMG","BHCB","161469","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Bünger, MO; Lucas, S","625","2012","10","28","Southern America","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, mata de encost","-47.929806","-25.096417",NA,NA,NA,"Arvoreta ca. 4m. Flores brancas, frutos imaturos verdes.",NA,NA,NA,NA,NA,"2012","-47.929806","-25.096417","10",NA,NA,NA,"28",NA,NA
"132","2020-12-11 11:39:08-03","UFMG","BHCB","161478","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Bünger, MO; Souza, MC","634","2012","11","30","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta Nacional da Tijuca, trilha do Bico do Pap","-43.293611","-22.942778",NA,NA,NA,"Arvore ca. 12m. Flores com sépalas e bractéolas verde-claro.",NA,NA,NA,NA,NA,"2012","-43.293611","-22.942778","11",NA,NA,NA,"30",NA,NA
"133","2020-12-11 11:39:08-03","UFMG","BHCB","24557","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:39:08-03","UFMG","BHCB","24558","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:39:08-03","UFMG","BHCB","24559","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-11 11:39:08-03","UFMG","BHCB","75956","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Galetti, M","1466",NA,NA,NA,"Southern America","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:39:08-03","UFMG","BHCB","161466","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O.Berg) Nied.","Bünger, MO; Lucas, S","622","2012","10","27","Southern America","Brasil","São Paulo","Sete Barras","Parque Estadual de Intervales, trilha amarela.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Arvoreta ca. 4m.",NA,NA,NA,"34059","auto","2012",NA,NA,"10",NA,NA,NA,"27",NA,NA
"138","2020-12-11 11:39:09-03","UFMG","BHCB","170829","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Lombardi, JA; Calazans, LSB; Valadares, RT","10114","2013","10","07","Southern America","Brasil","São Paulo","Cananéia","Morro São João, Entrada na SABESP até o mirante.","-47.925","-25.021667","50","130",NA,"Arvoreta ca. 5 m, folhas papiráceas, cálice verde, pétalas brancas.; Mata atlântica perturbada.","BHCB015523",NA,NA,NA,NA,"2019","-47.925","-25.021667","04",NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:39:09-03","UFMG","BHCB","97345","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","expansa","Eugenia expansa","Spring ex Mart.","Sobral, M; et al.","7603","1993","10",NA,"Southern America","Brasil","São Paulo","Peruíbe","Jureia","-46.9900016784668","-24.3199996948242",NA,NA,NA,"Arvoreta, 3-5m. Flores brancas; Interior de mata","BHCB050461",NA,NA,"21922","auto","2019",NA,NA,"04",NA,NA,NA,NA,NA,NA
"140","2021-02-11 17:20:39-03","UFPR","UPCB","15074","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","Koord. & Valet.","Britez, R.M.",NA,"1985","10","27",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore 5m com flores brancas..",NA,NA,"Sobral, M.","24916","auto","2002",NA,NA,"01",NA,NA,NA,"01",NA,NA
"141","2021-02-11 17:20:39-03","UFPR","UPCB","28497","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","Koord. & Valet.","Athayde, S.F.","221","1995","01","07",NA,"Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Árvore 5m com frutos maduros alaranjados, comum no subosque de capoeirões e da floresta secundária..",NA,NA,"Sobral, M.","37295","auto","2002",NA,NA,"01",NA,NA,NA,"01",NA,NA
"142","2021-02-11 17:20:39-03","UFPR","UPCB","47878","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","Koord. & Valet.","Cervi, A.C.","6798","1998","12","02",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Árvore ca. 6m, flores alvas..",NA,NA,"Silva, S.M.","37295","auto","1998",NA,NA,"12",NA,NA,NA,NA,NA,NA
"143","2021-02-11 17:20:39-03","UFPR","UPCB","24618","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","Koord. & Valet.","Lima, R.X.","131","1993","11","19",NA,"Brasil","Paraná","Guaraqueçaba","Rio Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Árvore de 6m, frutos comestíveis em beira de rio. Nome vulgar: cereja..",NA,NA,"Sobral, M.","37295","auto","2002",NA,NA,"01",NA,NA,NA,"01",NA,NA
"144","2021-02-11 17:20:39-03","UFPR","UPCB","43932","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","Koord. & Valet.","Kozera, C.","676","1998","12","18",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore ca. 4,0m alt., com frutos jovens. Floresta Ombrófila Densa Submontana..",NA,NA,"Sobral, M.","24916","auto","2000",NA,NA,"01",NA,NA,NA,"01",NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","306880","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Mattos","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58997","1987","9","4","South America","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 9","-46.93333","-24.25","560.00000000",NA,NA,NA,NA,NA,"F. F. Mazine, May",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-207","3"
"146","2008-05-27 22:02:00-03","MO","MOBOT","308122","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Mattos","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58929","1987","9","3","South America","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 5","-46.93333","-24.25","560.00000000",NA,NA,NA,NA,NA,"F. F. Mazine, May",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-201","3"
"147","2008-05-27 22:02:00-03","MO","MOBOT","3224856","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Mattos","J.M. Silva","Silva 2864","1999","1","15","South America","Brazil","Paraná",NA,"Ribeirão do Meio (Mun. Barro do Turvo).",NA,NA,NA,NA,NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2009-12-04 16:24:00-02","MO","MOBOT","3191461","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","Gert G. Hatschbach|J.M. Silva","Hatschbach 56122","1991",NA,NA,"South America","Brazil","Paraná",NA,"Salto Murato.",NA,NA,NA,NA,NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","3191595","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cuprea","Eugenia cuprea","(O. Berg) Nied.","Gustavo Martinelli","Martinelli 11941","1986",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Municipio de Nova Friburgo, Macae de Cima, Nascente do Rio Das flroes, flroesta pluvial tropical costera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
