"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber"
"145","2015-09-04 09:10:20-03","MNHN","RECOLNAT_MNHN_P","P00551000","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","Donné par le Muséum Bot. de Berlin, 1864 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551000' target='other'> <mi>dwc_moreinfo</mi></a>","P00551000","P00551000_01 P00551000_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1125",NA,NA
"146","2015-09-17 08:41:16-03","MNHN","RECOLNAT_MNHN_P","P00551001","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Claussen, P.",NA,"1841",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551001' target='other'> <mi>dwc_moreinfo</mi></a>","P00551001","P00551001_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1680",NA,NA
"147","2015-09-17 12:29:10-03","MNHN","RECOLNAT_MNHN_P","P00551002","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Claussen, P.",NA,"1841",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551002' target='other'> <mi>dwc_moreinfo</mi></a>","P00551002","P00551002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1680",NA,NA
"148","2015-09-04 09:10:21-03","MNHN","RECOLNAT_MNHN_P","P00551003","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551003' target='other'> <mi>dwc_moreinfo</mi></a>","P00551003","P00551003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"206",NA,NA
"149","2015-09-04 09:10:21-03","MNHN","RECOLNAT_MNHN_P","P00551004","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"s.c.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Claussa Rio, Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551004' target='other'> <mi>dwc_moreinfo</mi></a>","P00551004","P00551004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2016-01-22 16:02:06-02","MNHN","RECOLNAT_MNHN_P","P00551556","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa","Claussen",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551556' target='other'> <mi>dwc_moreinfo</mi></a>","P00551556","P00551556_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2016-01-22 16:02:06-02","MNHN","RECOLNAT_MNHN_P","P00551557","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa","Claussen",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551557' target='other'> <mi>dwc_moreinfo</mi></a>","P00551557","P00551557_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-12-11 16:50:22-02","MNHN","RECOLNAT_MNHN_P","P05261604","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05261604' target='other'> <mi>dwc_moreinfo</mi></a>","P05261604","P05261604_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1124",NA,NA
"153","2015-09-04 20:48:08-03","MNHN","RECOLNAT_MNHN_P","P05262221","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa","Claussen",NA,"1834","9","1",NA,"Brasil","Minas Gerais",NA,"Brésil. Minas geraes. Caxoeira do Campo. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Donné pa m. Dalefsert. 1843. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262221' target='other'> <mi>dwc_moreinfo</mi></a>","P05262221","P05262221_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109",NA,NA
"154","2020-12-11 11:39:22-03","UFMG","BHCB","63756","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","Kiaersk.",NA,"Salimena, FRG; Nobre, PH","958","2001","11","16","Southern America","Brasil","Minas Gerais","Conceição do Ibitipoca","Estrada para Moreiras",NA,NA,NA,"Arvoreta ca. 80cm. Frutos vermelhos.","BHCB012604","BHCB012604",NA,NA,NA,NA,NA,NA,"2002","08",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:39:22-03","UFMG","BHCB","91932","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","Kiaersk.",NA,"Leoni, LS","4493","2000","09","21","Southern America","Brasil","Minas Gerais","Carangola","Serra da Grama, Parque Estadual do Brigadeiro. Sopé da Pedra do Pato.","-42.0293998718262","-20.7331008911133",NA,"Arbusto, com 2,5-3,0m de altura, corola alvacente.","BHCB012603","BHCB012603",NA,NA,NA,NA,"21913","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:39:28-03","UFMG","BHCB","115612","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Echternacht, LA; Viana, PL; Mota, NFO","1548","2007","11","09","Southern America","Brasil","Minas Gerais","Alagoa","Parque Estadual Serra do Papagaio, Serra dos Costas, próximo ao bairro Capão Redondo. Borda de floresta ombrófila mista secundária.","-22.262778","-44.721944",NA,"Arbusto ca. 1,5m; cálice verde avermelhado, corola branca.","BHCB013000","BHCB013000","179","179","-22.262778","-44.721944",NA,NA,"2007","11",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:39:28-03","UFMG","BHCB","111967","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Melo, E; França, F; Gonçalves, JM; Moraes, AO; Rocha, D","4829","2007","06","29","Southern America","Brasil","Bahia","Morro do Chapéu","Fazenda Guariba, Nascente do rio Salitre","-41.193889","-11.438056",NA,"Arbusto copado, ca. 1-2m de latura. Folhas coriáceas discolores. Frutos maduros vináceos","BHCB050025",NA,"1056","1056","-41.193889","-11.438056",NA,NA,"2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:39:28-03","UFMG","BHCB","136787","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Santos, MF; Serafim, H","292","2008","03","14","Southern America","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA do Parque Nacional da Serra do Cipó. Margem do córrego Cipó, à meia altura da serra.","-43.431333","-19.414444",NA,"Arvoreta, 4 m . Ramos avermelhados. Folhas brilhantes.verde-escura na face adaxial. Botões florais esverdeados. Material prensado em álcool.",NA,NA,NA,NA,"-43.431333","-19.414444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:39:28-03","UFMG","BHCB","136789","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Santos, MF; Serafim, H","125","2007","05","22","Southern America","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi)., APA. do Parque Nacional da Serra do Cipó. Mata do Cachoeirão, na beira do Rio Preto.","-43.432861","-19.431861",NA,"Árvore, 5 m. Folhas com face adaxial brilhante. Frutos imaturos verdes.",NA,NA,NA,NA,"-43.432861","-19.431861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:39:28-03","UFMG","BHCB","44025","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:39:28-03","UFMG","BHCB","15866","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Braga, MMN; et al.","256","1988","10","07","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:39:28-03","UFMG","BHCB","159695","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Vidal, CV; Mansur, T; Tameirão Neto, E","823","2011","09","06","Southern America","Brasil","Minas Gerais","Nova Lima","Serra da Moeda","-43.983906","-20.107833",NA,"Capão de floresta semidecidual, arbóreo",NA,NA,NA,NA,"-43.983906","-20.107833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:39:28-03","UFMG","BHCB","164407","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Mansur, T","268","2012","08","30","Southern America","Brasil","Minas Gerais","Caeté",NA,"-43.702222","-20.086667",NA,"Floresta semidecidual","BHCB036196","BHCB036196",NA,NA,"-43.702222","-20.086667",NA,NA,"2018","08","02",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:39:28-03","UFMG","BHCB","16766","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Pequeno, PHA; et al.","s.n.","1989","10","04","Southern America","Brasil","Minas Gerais",NA,"Serra da Moeda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:39:28-03","UFMG","BHCB","195756","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Lima, DF; Sobral, M","368","2013","10","23","Southern America","Brasil","Minas Gerais","Ouro Branco","Cristais, Área florestal na beira da estrada para Cristais.","-44.640278","-20.527222",NA,"Árvore 6 m. Frutos imaturos verdes e maduros vermelhos.; Campo Rupestre.","BHCB195756",NA,"1079","1079","-44.640278","-20.527222",NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:39:28-03","UFMG","BHCB","196975","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Rezende, SG; Justo, AG","6681","2018","01","16","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.670833","-20.014444",NA,"Arbóreo; Floresta Estacional em Estágio Avançado de Regeneração - Capão de canga","BHCB196975",NA,"1487","1487","-43.670833","-20.014444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:39:28-03","UFMG","BHCB","171434","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Faria, JEQ; Proença, CEB; Villarroel, D","930","2010","11","09","Southern America","Brasil","Minas Gerais","Diamantina","Campus JK da UFVJM, Parque em frente ao campus II UFVJM.","-43.577778","-18.203333",NA,"Arvoreta ca. 3m de alt. frutos imaturos verde avermelhados.; Mata sobre afloramento","BHCB016059",NA,NA,NA,"-43.577778","-18.203333",NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:39:28-03","UFMG","BHCB","197244","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Castro, RM; Wardil, MV","s.n.","2019","01","17","Southern America","Brasil","Minas Gerais","Mariana",NA,"-43.481167","-20.152694",NA,"Arbórea, 9 metros; Floresta estacional semidecidual","BHCB197244",NA,NA,NA,"-43.481167","-20.152694",NA,NA,"2019","02",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:39:28-03","UFMG","BHCB","197777","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Rezende, SG; Justo, AG","6853","2018","05","30","Southern America","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.665556","-20.1075",NA,"Árvore; Candeial","BHCB197777",NA,"1564","1564","-43.665556","-20.1075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:39:28-03","UFMG","BHCB","53801","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Lombardi, JA","4083","2000","10","18","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.340833","-18.0125",NA,"Cerrado. Arbusto, ca. 1.2 m, folhas cartáceas, frutos imaturos verdes a vermelhos, maduros roxos",NA,NA,NA,NA,"-43.340833","-18.0125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:39:28-03","UFMG","BHCB","71654","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Viana, PL","s.n.","2001","09","12","Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611","-20.093056",NA,"Arbusto. Capão de canga. Flores brancas",NA,NA,"1400","1400","-43.983611","-20.093056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:39:28-03","UFMG","BHCB","75531","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Viana, PL","391","2001","10","17","Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611","-20.093056",NA,"Arbusto. Frotos maduros vermelhos",NA,NA,"1400","1400","-43.983611","-20.093056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:39:28-03","UFMG","BHCB","75534","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Viana, PL","377","2001","11","06","Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611","-20.093056",NA,"Arbusto em capão de canga. Frutos maduros vermelhos",NA,NA,"1400","1400","-43.983611","-20.093056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:39:28-03","UFMG","BHCB","86364","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5640","2004","02","28","Southern America","Brasil","Minas Gerais","Almenara","Fazenda Limoeiro","-40.851056","-16.049722",NA,"Alto de morro (área aberta), e encosta e fundo de vale (mata). Árvore ca. 4 m, folhas coriáceas, frutos imaturos brancos, maduros púrpura. Coordenadas originais: 16°02'59-03'26,4S; 40°51'03,8-19,3W",NA,NA,"741","836","-40.851056","-16.049722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:39:28-03","UFMG","BHCB","87032","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Stehmann, JR; Mota, RC da; Morais, PO; França, GS","3672","2004","02","12","Southern America","Brasil","Minas Gerais","Novo Cruzeiro","estrada Palmeiras para Fazenda Araras","-41.993806","-17.645",NA,"Árvore, ritidoma não escamante; Floresta Estacional Semidecidual Montana; folhas discolores, pétalas brancas. Coordenadas originais: 17°38#?#42,0; 41°59#?#37,7",NA,NA,"810","810","-41.993806","-17.645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:39:28-03","UFMG","BHCB","8998","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Andrade, R; et al.","43","1986","12","12","Southern America","Brasil","Minas Gerais",NA,"Caraça. Cachoeira do Belchior.",NA,NA,NA,"Mata;arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:39:28-03","UFMG","BHCB","109994","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Soeiro, R","84","1989","05","08","Southern America","Brasil","Bahia","Lauro de Freitas",NA,"-38.3272018432617","-12.8943996429443",NA,"Arbusto, ornamental; Dunas litorâneas","BHCB030717",NA,NA,NA,NA,NA,"11011","auto","2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:39:28-03","UFMG","BHCB","75910","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Leoni, LS","2099",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Araponga",NA,"-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:39:28-03","UFMG","BHCB","1985","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Pinheiro-Sobrinho, JM","s.n.","1958",NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,"Arbusto",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:39:28-03","UFMG","BHCB","36032","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:39:28-03","UFMG","BHCB","191081","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Quaresma, AS; Oliveira, CT","872","2017","09","04","Southern America","Brasil","Minas Gerais","Congonhas","Área do Fraile CSN","-43.8577995300293","-20.4997005462646",NA,"Campo sujo","BHCB191081",NA,NA,NA,NA,NA,"16368","auto","2017","09","10",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:39:28-03","UFMG","BHCB","11230","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Horta, MB; et al.","251","1987","09","28","Southern America","Brasil","Minas Gerais","Catas Altas","Caraça.","-43.4075012207031","-20.0746994018555",NA,"Pétalas brancas, sépalas verdes, folhas glabras",NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:39:28-03","UFMG","BHCB","171382","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Faria, JEQ; Sobral, M; Caires, CS","658","2009","10","02","Southern America","Brasil","Minas Gerais","Prados","Coletada na serra de São José, APA de São José, próximo à cidade de Prados. Mata próximo a um campo rupestre.","-44.0797004699707","-21.0575008392334",NA,"Arvoreta ca. de 2,5m de altura, botões claros, flores velhas com hipanto avermelhado, caule estriado, solo argiloso, relevo acidentado.","BHCB015895",NA,NA,NA,NA,NA,"21382","auto","2009","10",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:39:28-03","UFMG","BHCB","190385","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Antunes, K; Matozinhos, CN; Abreu, NL; Souza, FS; Viana, PL","206","2005","11","10","Southern America","Brasil","Minas Gerais","Rio Preto","Funil., Próximo à Gruto do Funil.","-43.8278007507324","-22.0891990661621",NA,"Arbusto, em campo de solo quartizítico. Botões florais e flores passadas. Sépalas verdes.","BHCB190385",NA,NA,NA,NA,NA,"20815","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:39:28-03","UFMG","BHCB","92362","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Mota, RC da; Salino, A; Lívia Andrade","2483","2004","10","10","Southern America","Brasil","Minas Gerais","Aiuruoca","Matutu.","-44.603099822998","-21.9755992889404",NA,"Planta coletada em mata nebular; arvoreta; anteras cremes, corola creme-esverdeada, cálice esverdea",NA,NA,NA,NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:39:28-03","UFMG","BHCB","32634","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Nova Lima","Mina do Tamanduá - MBR.","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:39:28-03","UFMG","BHCB","14564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Andrade, PM de; et al.","998","1987","07","30","Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:39:28-03","UFMG","BHCB","14534","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Andrade, PM de; et al.","851","1986","12","17","Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:39:28-03","UFMG","BHCB","14533","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Andrade, P; Souza, HC","783","1986","10","14","Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-11 11:39:28-03","UFMG","BHCB","152866","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Bünger, MO; Scalon, VR; Silva, JL","MB6","2007","10","29","Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Morro do Cachorro.","-43.5080986022949","-20.2875003814697",NA,"Arvoreta, cálice maculado, pétalas brancas.; Campo rupestre quartzítico.","BHCB048109",NA,NA,NA,NA,NA,"44599","auto","2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-11 11:39:28-03","UFMG","BHCB","135761","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Bünger, MO; Romero, RR; Silva, JL","93","2009","10","22","Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha dos Calais","-43.5080986022949","-20.2875003814697",NA,"Arbóreo ca. 2,5m, frutos imaturos verdes, frutos maduros atrovináceos.","BHCB013101","BHCB013101",NA,NA,NA,NA,"44599","auto","2009","10","22",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-11 11:39:28-03","UFMG","BHCB","17849","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Sobral, M; et al.","5607","1987","09",NA,"Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual Ibiti.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-11 11:39:28-03","UFMG","BHCB","97083","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Kinoshita-Gouvêa, LS; Hayashi, A","s.n.","1998","10","08","Southern America","Brasil","Minas Gerais","Carrancas","Pedreira do Guilherme, afloramento no caminho para Serra de Bicas","-44.6425018310547","-21.4874992370605",NA,"Arbusto, 1,5m, flores brancas.","BHCB049986",NA,NA,NA,NA,NA,"21143","auto","2019","04",NA,NA,NA,NA,NA,NA,NA,NA
