"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"290","2021-04-08 17:40:07-03","EAO","IAN","70441","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Ducke, A","Black, GA","1951","08","16","Brasil","Rio Branco","Boa Vista",NA,NA,NA,NA,"IAN070441",NA,"12625","Campo de aviaçao.",NA,NA,"Arbusto.","1954","09",NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-04-08 17:40:07-03","EAO","IAN","70468","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Ducke, A","Black, GA","1951","08","17","Brasil","Rio Branco","Boa Vista",NA,NA,NA,NA,"IAN070468",NA,"12653","Capoeira.",NA,NA,"Arbusto; flor rosea.","1953",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-04-08 17:40:07-03","EAO","IAN","71963","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Ducke, A","Black, GA","1951","09","22","Brasil","Roraima",NA,NA,NA,NA,NA,"IAN071963",NA,"13712","Antigo território do Rio Branco. Rio Mucajai, nucleo Fernado Costa, capoeira a beira da estrada, km. 4,5 e 8.",NA,NA,"Arbusto do chao, flor rosea.","1953",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-04-08 17:40:07-03","EAO","IAN","74039","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Ducke, A","Black, GA; Ledoux; Stegemann","1952","04","28","Brasil","Pará",NA,NA,NA,NA,NA,"IAN074039",NA,"14310","Rio Ararí, Ilha do Marajó, campo nas redondezas da fazenda Tuiuiú.",NA,NA,"Flor rosea.","1953",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-04-08 17:40:07-03","EAO","IAN","83892","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Rodrigues, WA","Black, GA; Pires, JM; Lima, D","1954","07","09","Brasil","Maranhão","Itapicuru",NA,NA,NA,NA,"IAN083892",NA,"16494",NA,NA,NA,"Ervinha.","1988",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-04-08 17:40:07-03","EAO","IAN","98526","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Rodrigues, WA","Jaccoud, R","1954","08","04","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,"IAN098526",NA,"51","Praca da Saudade.",NA,NA,NA,"1988",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"138090","auto",NA,NA,NA,NA,NA
"296","2021-04-08 17:40:07-03","EAO","IAN","028636","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Ducke, A","Fróes, RL","1947","03","28","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,"IAN028636","IAN028636","22053","Suburb.",NA,NA,"Lund climbing, rose flowers.","1948","09",NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"138090","auto",NA,NA,NA,NA,NA
"297","2021-04-08 17:40:07-03","EAO","IAN","184626","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Araújo, A","2008","05","31","Brasil","Maranhão","Anajatuba","-44.619701385498","-3.26444005966187",NA,NA,"IAN184626",NA,"58","São Benedito",NA,NA,"Planta herbácea, folhas alternas, compostas, inflorescência em glomérulo, numerosos estames.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"26153","auto",NA,NA,NA,NA,NA
"298","2021-04-08 17:40:07-03","EAO","IAN","192762","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Nascimento, EAP","Martins, K","2013","12","28","Brasil","Maranhão","Santa Luzia do Paruá","-45.7750015258789","-2.50056004524231",NA,NA,"IAN192762",NA,"SL08",NA,NA,NA,NA,"2014","08","13","Dicotiledônea",NA,NA,"Southern America",NA,NA,"94303","auto",NA,NA,NA,NA,NA
"299","2021-04-08 17:40:07-03","EAO","IAN","186157","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Oliveira, JCL de","Santos, SM","2010","05","14","Brasil","Maranhão","São Luis","-44.3027992248535","-2.52972006797791",NA,NA,"IAN186157",NA,"02","Estação Ecológica do Rangedor.",NA,NA,"Flores com coloração lilás, altura de 1, 20cm aproximando-se a um arbusto, é um tipo de inflorescência simples, glomérulo, recurso óleo e pólen.","2010","11","24","Dicotiledônea",NA,NA,"Southern America",NA,NA,"33693","auto",NA,NA,NA,NA,NA
"300","2021-04-08 17:40:07-03","EAO","IAN","181366","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Carneiro, LS","2005","05","16","Brasil","Maranhão","Vitória do Mearim","-44.8706016540527","-3.46221995353699",NA,NA,"IAN181366",NA,"39","Área do campo aluvial; solo, bem drenado",NA,NA,"Árvore com 1,5m de altura, flor rosa.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"34512","auto",NA,NA,NA,NA,NA
"301","2021-04-08 17:40:07-03","EAO","IAN","17370","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Ducke, A","Pires, JM; Black, GA","1945","10","06","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN017370","IAN017370","376",NA,NA,NA,"Flores roseo-claras.","1948","09","27","Dicotiledônea",NA,NA,"Southern America",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"302","2021-04-08 17:40:07-03","EAO","IAN","199544","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Mikosz, TR","2019","09","25","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN199544",NA,"40","Área da Embrapa Amazônia Oriental.",NA,NA,"Com flores tipo capitulo na cor rosa com estames amarelos.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"303","2021-04-08 17:40:07-03","EAO","IAN","154933","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Cordeiro, MR","1979","06","05","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN154933",NA,"1626","Area da Embrapa - CPATU.",NA,NA,"Erva pequena, flor rosea, caule com espinhos.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"304","2021-04-08 17:40:07-03","EAO","IAN","167937","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Nitta, A","1996","07","31","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN167937",NA,"17004","Campo da Embrapa/Cpatu.",NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"305","2021-04-08 17:40:07-03","EAO","IAN","168495","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Silva, ASL da","Ferreira, GC; Nascimento, MP do","1999","06","09","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN168495",NA,"534","Capoeira do Black, campus da Embrapa/CPATU.",NA,NA,"Cipo rasteiro, frutos marrons.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"306","2021-04-08 17:40:07-03","EAO","IAN","197427","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Queiroz, ACM de","2018","03","16","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN197427",NA,"1","Coleta realizada na área da Embrapa Amazônia Oriental.",NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"307","2021-04-08 17:40:07-03","EAO","IAN","197445","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Queiroz, ACM de","2018","03","23","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN197445",NA,"19","Coleta realizada na área da Embrapa Amazônia Oriental.",NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"308","2021-04-08 17:40:07-03","EAO","IAN","13226","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Barneby, RC","Silva, A da","1944","02","11","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN013226","IAN013226 IAN013226_e","101","On lands of Instituto Agronomico do Norte, 1/2k. so. of Administration Building.",NA,NA,"Shrub, spiny. Flor rose color.","1991",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"309","2021-04-08 17:40:07-03","EAO","IAN","11936","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica unijuga","(Duchass. & Walp.) Griseb.","Barneby, RC","Archer, WA","1942","07","31","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN011936","IAN011936 IAN011936_e","7531","Souza, suburb. Common along roadside.",NA,NA,"Shrub, 18 in. high, lax branches, sensitive leaves, flor lavender.","1991",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,"unijuga","48462","auto",NA,NA,NA,NA,NA
"310","2021-04-08 17:40:07-03","EAO","IAN","186783","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Nascimento, EAP","Pinto, GS","2011","04",NA,"Brasil","Pará","Belterra","-54.937198638916","-2.63638997077942",NA,NA,"IAN186783",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"74752","auto",NA,NA,NA,NA,NA
"311","2021-04-08 17:40:07-03","EAO","IAN","172566","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Andrade, ACS; Venturieri, GC","2000","10","13","Brasil","Pará","Bragança","-46.7655982971191","-1.05360996723175",NA,NA,"IAN172566",NA,"126",NA,NA,NA,"Erva; flor rósea.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"56429","auto",NA,NA,NA,NA,NA
"312","2021-04-08 17:40:07-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Venturieri, GC; Souza, DCS; Rayol, VF","2002","07","23","Brasil","Pará","Bragança","-46.7655982971191","-1.05360996723175",NA,NA,NA,NA,"s.n.","Sítio da Manoela",NA,NA,"Plantas com flores roseas, coleta de polén.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"56429","auto",NA,NA,NA,NA,NA
"313","2021-04-08 17:40:07-03","EAO","IAN","182570","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Venturieri, GC; Souza, DCS; Rayol, VF","2002","07","24","Brasil","Pará","Bragança","-46.7655982971191","-1.05360996723175",NA,NA,"IAN182570",NA,"2","Sítio da Manoela",NA,NA,"Plantas com flores roseas, coleta de polén.; Plantas com flores róseas.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"56429","auto",NA,NA,NA,NA,NA
"314","2021-04-08 17:40:07-03","EAO","IAN","166113","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Lewis, GP","Cordeiro, MR","1998","05","27","Brasil","Pará","Concórdia do Pará","-47.9496994018555","-2.00166988372803",NA,NA,"IAN166113",NA,"2488","Terra firme.",NA,NA,"Árbusto; frutos verdes.","2001","01",NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"37783","auto",NA,NA,NA,NA,NA
"315","2021-04-08 17:40:07-03","EAO","IAN","166091","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Ferreira, GC; Cordeiro, MR","1998","05","21","Brasil","Pará","Moju","-48.7689018249512","-1.88389003276825",NA,NA,"IAN166091",NA,"470","Campo experimental da Embrapa Amazonia Oriental no Km-30 da rodovia PA-150. Margem da rodovia PA-150, proximo da primeira ponte.",NA,NA,"Arbusto com espinhosno caule; flor lias roseada; frutos maduros.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"316","2021-04-08 17:40:07-03","EAO","IAN","80830","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Ducke, A","Andrade-Lima, D de","1953","05","04","Brasil","Pará","Monte Alegre","-54.0691986083984","-2.00778007507324",NA,NA,"IAN080830",NA,"1291","C.A.N.P. Beira das estradas.",NA,NA,"Erva mais ou menos rastejante, comum. flores roseas.","1953",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"279177","auto",NA,NA,NA,NA,NA
"317","2021-04-08 17:40:07-03","EAO","IAN","188557","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.",NA,"Lucas, FCA","2011","10",NA,"Brasil","Pará","Ourém","-47.1143989562988","-1.55193996429443",NA,NA,"IAN188557",NA,"226",NA,NA,NA,"Liana com inflorescência creme.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"25864","auto",NA,NA,NA,NA,NA
"318","2021-04-08 17:40:07-03","EAO","IAN","132992","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Rodrigues, WA","Oliveira, E","1969","08","29","Brasil","Pará","Salvaterra","-48.5167007446289","-0.75333297252655",NA,NA,"IAN132992",NA,"4891","Ilha do Marajo, rio Paracuari, fazenda Paraiso, campo, terra firme.",NA,NA,"Planta rasteira, flor lilas em capitulos, frutos em vagens.","1988",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"52029","auto",NA,NA,NA,NA,NA
"319","2021-04-08 17:40:07-03","EAO","IAN","195155","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Bonadeu, F","Faveri, C","2012","07","05","Brasil","Pará","Vitória do Xingu","-52.0099983215332","-2.88000011444092",NA,NA,"IAN195155",NA,"PSACF518","Sítio Belo Monte (UTM: 9652025N/ 412962E).",NA,NA,"Coletada em Floresta Ombrófila Densa Aluvial. Arbusto, ca. 1m alt., folhas sensitivas.","2013","01","19","Dicotiledônea",NA,NA,"Southern America",NA,NA,"79439","auto",NA,NA,NA,NA,NA
"320","2021-04-08 17:40:07-03","EAO","IAN","158236","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","pudica","Mimosa pudica","L.","Cordeiro, MR","Rodrigues, IA","1981","10","12","Brasil","Rondônia","Guajará-mirim","-65.3394012451172","-10.7827997207642",NA,NA,"IAN158236",NA,"972","Serra dos Parecis, estrada da Teleron. Campo; solo argiloso.",NA,NA,"Cipo; fruto marrom.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,"205539","auto",NA,NA,NA,NA,NA
"321","2013-07-03 10:59:31-03","EBDA","BAH","800","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2013-07-03 10:59:31-03","EBDA","BAH","9157","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2013-07-03 10:59:31-03","EBDA","BAH","8511","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Ana Simone S. S. da Silva","Armando brito Pereira,","1987","08","21","Brasil","Bahia","Lençóis","-41.39","-12.5631",NA,NA,NA,NA,"6","Fazenda Ginipapo, Lençois - Bahia",NA,NA,"IMPORT. PLANTA: Planta invasora muito comum em pastagem. Tóxica se engerida em dose elevada.","1987","08",NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA
"324","2013-07-03 10:59:31-03","EBDA","BAH","2731","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Souza, H.F.","Oliveira, E.L.P.G. de","1981","07","15","Brasil","Bahia","Alagoinhas","-38.4192","-12.1356",NA,NA,NA,NA,"322","Aramarí BA. Pasto da cisterna.",NA,NA,"Erva com sementes globosas, lilás clara. Muito frequente.","1981","07",NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA
"325","2013-07-03 10:59:31-03","EBDA","BAH","5015","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Oliveira, E.L.P.G. de","Barbosa, M.M da S.","1983","09","15","Brasil","Bahia","Nilo Peçanha","-39.1069","-13.5994",NA,NA,NA,NA,"21","Faz. Retiro.",NA,NA,"Erva de flor lilás, caule muito espinhoso, coletada na plantação de cacau. Muito frequente.","1984","03",NA,NA,NA,NA,NA,NA,NA,"39303","auto",NA,NA,NA,NA,NA
"326","2013-07-03 10:59:31-03","EBDA","BAH","6658","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","1985","04","18","Brasil","Bahia","Ipirá","-39.7372","-12.1583",NA,NA,NA,NA,"776","Faz. Barriguda, Ipirá, BA.",NA,NA,"Subarbusto de cor rosea, fruto verde, pouco frequente, frutos e caules espinhosos.","1985","09",NA,NA,NA,NA,NA,NA,NA,"44834","auto",NA,NA,NA,NA,NA
"327","2013-07-03 10:59:31-03","EBDA","BAH","3000","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Scardino, Noblick, Paranhos, Guedes, C. Queiroz, Paganucci, Nascimento, N. Suely, Quaglia","Go. Pedra do Cavalo","1980","06",NA,"Brasil","Bahia","Cachoeira","-38.9558","-12.6183",NA,NA,NA,NA,"195","Barragem de Bananeiras - BA.",NA,NA,"Arbusto com folhas digitadas com quatro pinas, flores em capítulos globosos, lilás-roseo.","1980","06",NA,NA,NA,NA,NA,NA,NA,"26884","auto",NA,NA,NA,NA,NA
"328","2013-07-03 10:59:31-03","EBDA","BAH","5032","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Oliveira, E.L.P.G. de","Barbosa, M.M da S.","1983","09","13","Brasil","Bahia","Ituberá","-39.1492","-13.7322",NA,NA,NA,NA,"22","Faz. Boa Vista, Ituberá - BA.",NA,NA,"Erva de flor rosea, fruto verde, espinhosa; muito frequente. próximo à estrada.","1984","03",NA,NA,NA,NA,NA,NA,NA,"22399","auto",NA,NA,NA,NA,NA
"329","2013-07-03 10:59:31-03","EBDA","BAH","6106","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","1984","07","19","Brasil","Bahia","Ipirá","-39.7372","-12.1583",NA,NA,NA,NA,"753","Faz. Lagoa dos Coatis - João Velho - Ipirá Bahia",NA,NA,"Planta herbácea, um pouco lenhosa, prostrada, espinhosa, ramificada, inflorescências axilares em capítulos, flores de cor rosa-claro, ou lilás, folhas compostas. Pouco frequente.","1985","01",NA,NA,NA,NA,NA,NA,NA,"44834","auto",NA,NA,NA,NA,NA
"330","2013-07-03 10:59:31-03","EBDA","BAH","8237","S","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","G. C. P. Pinto","Moruz, C.V.A.","1988","02","04","Brasil","Bahia","Lençóis","-41.39","-12.5631",NA,NA,NA,NA,"68","Lençois - Bahia",NA,NA,"Coloração da flor, lilás, anteras brancas, folhas compostas, apresenta pelos e espinhos no caule. Visitada por abelha, (vide listagem do coletor).","1988","04",NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA
"331","2020-01-20 14:40:30-03","UPM","MACK","303","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","A. V. G. Sousa","F. A. R. Motta","2005","04","04","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"1","Jardim do Mackenzie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"332","2020-10-22 10:34:28-03","EPAMIG","PAMG","18761","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","O.J. Pereira","O.J. Pereira; L.C. Fabris; L.D. Thomaz, 84","1987","10","26","Brasil","Espírito Santo","Vitória","-40.338056","-20.322222","40° 20' 17W","20° 19' 20S",NA,NA,"1229","Campus da UFES","4","4","Planta ruderal de flor lilás. Doação do Herbário Central da UFES, Vitória, ES (HC 2125). Unicata","1987",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-10-22 10:34:28-03","EPAMIG","PAMG","14102","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","M.L. Gavilanes","M.L. Gavilanes","1987","02","18","Brasil","Minas Gerais","Lavras","-44.968333","-21.328889","44° 58' 6W","21° 19' 44S",NA,NA,"2707","Próximo a Avenida Perimetral","900","900","Nome popular: Dormideira. Em terreno baldio. Erva de base lenhosa com 1,1 m de altura, flores lilases. Unicata",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-11-06 15:26:57-03","EPAMIG","PAMG","51734","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","L.S.B. Jordão","M. Brandão",NA,NA,NA,"Brasil","Minas Gerais","Betim","-44.199167","-19.9675","44° 11' 57W","19° 58' 3S",NA,NA,"22358","Citrolândia, Fazenda São Judas Tadeu","817","817","Unicata","2015","10","27",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-10-22 10:34:28-03","EPAMIG","PAMG","57969","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","M.F. Santos","M.F. Santos","2016","01","10","Brasil","Minas Gerais","Lavras","-44.972778","-21.235278","44° 58' 22W","21° 14' 7S",NA,NA,NA,"Horto de Plantas Medicinais da UFLA, DAG","900","900","Nomes populares: Dormideira, mimosa, sensitiva e dorme-maria. Erva cultivada, de 60 cm de altura, com flor rósea. Duas duplicatas","2016","01","10",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-11-06 15:26:57-03","EPAMIG","PAMG","55387","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.","L.S.B. Jordão","J.F. Macedo","2004","05","18","Brasil","Minas Gerais","Leopoldina","-42.6431007385254","-21.5319004058838","W","S",NA,NA,"4440","Fazenda da EPAMIG",NA,NA,"Nome popular: Malícia. Subarbusto espinhento, flores arroxeadas em área úmida. Unicata","2015","10","27",NA,"Fabales",NA,NA,NA,NA,"26325","auto",NA,NA,NA,NA,NA
"337","2020-10-22 10:34:28-03","EPAMIG","PAMG","17036","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica","L.",NA,"M. Brandão","1987","08","28","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451667","-22.759722","43° 27' 6W","22° 45' 35S",NA,NA,"13077",NA,"31","31","Unicata",NA,NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-10-22 10:34:28-03","EPAMIG","PAMG","42466","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica var. hispida","Brenan","V.F. Dutra","J.F. Macedo","1994","01","13","Brasil","Minas Gerais","Belo Horizonte","-43.954167","-19.815833","43° 57' 15W","19° 48' 57S",NA,NA,"2091","Estação Ecológica da UFMG","767","767","Unicata","2008","02","12",NA,"Fabales",NA,NA,NA,"var. hispida",NA,NA,NA,NA,NA,NA,NA
"339","2020-10-22 10:34:28-03","EPAMIG","PAMG","54121","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica var. hispida","Brenan","V.F. Dutra","J.F. Macedo","2000","03","01","Brasil","Minas Gerais","Abaeté","-45.447778","-19.159167","45° 26' 52W","19° 9' 33S",NA,NA,"3682",NA,"644","644","Em cultura de milho. Unicata","2008","02","12",NA,"Fabales",NA,NA,NA,"var. hispida",NA,NA,NA,NA,NA,NA,NA
"340","2020-10-22 10:34:28-03","EPAMIG","PAMG","50687","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica var. hispida","Brenan","V.F. Dutra","J.F. Macedo","1999","11","23","Brasil","Minas Gerais","Lagoa da Prata","-45.488333","-19.978889","45° 29' 18W","19° 58' 44S",NA,NA,"3615",NA,"655","655","Em cultura de milho. Unicata","2008","02","12",NA,"Fabales",NA,NA,NA,"var. hispida",NA,NA,NA,NA,NA,NA,NA
"341","2020-10-22 10:34:28-03","EPAMIG","PAMG","28196","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica var. hispida","Brenan","A.F. Silva","J.P. Laca-Buendia","1991","05","10","Brasil","Minas Gerais","Belo Horizonte","-43.954167","-19.815833","43° 57' 15W","19° 48' 57S",NA,NA,"1179","Serra do Curral","767","767","Unicata","2016","02","24",NA,"Fabales",NA,NA,NA,"var. hispida",NA,NA,NA,NA,NA,NA,NA
"342","2020-10-22 10:34:28-03","EPAMIG","PAMG","44800","PreservedSpecimen","Plantae","Fabaceae","Mimosa","pudica","Mimosa pudica var. hispida","Brenan","V.F. Dutra","J.F. Macedo","1998","06","25","Brasil","Minas Gerais","Lagoa da Prata","-45.488333","-19.978889","45° 29' 18W","19° 58' 44S",NA,NA,"2800",NA,"655","655","Unicata","2008","02","12",NA,"Fabales",NA,NA,NA,"var. hispida",NA,NA,NA,NA,NA,NA,NA
