"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"112","2019-02-15 11:33:51-02","IPA","IPA","53146","S","Plantae","Plantae",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Rita Pereira","Guedes, F.","160",NA,NA,NA,"Southern America","Brasil","Pernambuco","E.E. do IPA.","-35.9761009216309","-8.28332996368408",NA,NA,"IPA0053146",NA,NA,NA,"Caruaru","35136","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-07-26 11:39:23-03","IPA","IPA","87224","S","Plantae","Plantae",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Rita Pereira","Hutzler, R.; Irapuan, J.; Rita Pereira; Irapuan, J.; Rita Pereira","87224","2010","09","08","Southern America","Brasil","Pernambuco","Sítio Bayern, Jaguaribe.","-34.8731002807617","-7.94083023071289",NA,"Arbusto.; Fragmento de Mata Atlântica. São Bento.","IPA0087224",NA,NA,NA,"Paulista","17375","auto","2010","09","16",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-02-15 11:33:51-02","IPA","IPA","51480","S","Plantae","Plantae",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Rita Pereira","Rita Pereira","271","1988","04","13","Southern America","Brasil","Pernambuco","Próximo a um pequeno açude, em direção a Afrânio. Solo argiloso.","-40.5008010864258","-9.39861011505127",NA,NA,"IPA0051480",NA,NA,NA,"Petrolina","90462","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-02-15 11:33:51-02","IPA","IPA","90256","S","Plantae","Plantae",NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Rita Pereira","Torquato, T.G.M.","75","2004","08","29","Southern America","Brasil","Piauí","Quilombo Olho D'água dos Pires","-42.378889","-3.863333",NA,"Subarbusto 1,50m, flor amarela; frutos imaturos verdes.; Substrato arenoso. Ambiente de transição.","IPA0090256",NA,NA,NA,"Esperantina",NA,NA,"2015","05","25","-42.378889","-3.863333",NA,NA,NA,NA,NA,NA
"116","2019-02-15 11:33:51-02","IPA","IPA","19364","S","Plantae","Plantae",NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth",NA,"Academia Brasileira de Ciências","483","1971","05","04","Southern America","Brasil","Pernambuco","Margem da estrada Lagoa-Ouricuri.","-40.0816993713379","-7.88250017166138",NA,"Erva ereta 50 cm; flores em capítulos verdes; flósculos amarelos.","IPA0019364",NA,NA,NA,"Ouricuri","56078","auto","1979","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-07-26 11:39:23-03","IPA","IPA","83822","S","Plantae","Plantae",NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","Rita Pereira","Ferreira, C.","83822","2008","05","09","Southern America","Brasil","Pernambuco","Estação Experimental do IPA, Guiné.","-38.2983016967773","-7.99194002151489",NA,"Erva, flor amarela.; Caatinga. Material em estudo pelo pesquisador do IPA, Dr. Antonio Timóteo","IPA0083822","IPA0083822",NA,NA,"Serra Talhada","55090","auto","2008","07","08",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-08-27 13:27:09-03","IAP","PACA-AGP","97694","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Bidens","bipinnata","Bidens bipinnata","L.","C. Mondin","J. Larocca",NA,"1995","01","24",NA,"Brasil","RS","Litoral.",NA,NA,NA,"HASU 10257.&nf;Conferido por Cláudio A. Mondin em 2003.","PACA097694",NA,NA,NA,"Quintão",NA,NA,"2003",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"119","2019-08-27 13:27:09-03","IAP","PACA-AGP","31315","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Bidens","bipinnata","Bidens bipinnata","L.","Emrich-Rambo","Rambo, B.",NA,"1946","02","24",NA,"Brasil","RS","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,"Habitat: in dumetosis secundariis Fenofase: flor e fruto","PACA031315",NA,NA,NA,"Caxias do Sul","49662","auto","1954","06","06",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"120","2019-08-27 13:27:09-03","IAP","PACA-AGP","43754","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Bidens","bipinnata","Bidens bipinnata","L.","Emrich-Rambo","Rambo, B.",NA,"1949","10","05",NA,"Brasil","RS","Morro do Sabia","-51.2299995422363","-30.0331001281738",NA,"Habitat: ad viam in alte dumetosis Fenofase: flor e fruto","PACA043754",NA,NA,NA,"Porto Alegre","29946","auto","1954","06","06",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"121","2019-08-27 13:27:09-03","IAP","PACA-AGP","4634","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Bidens","malmei","Bidens malmei","Sherff","Emrich-Rambo","Rambo, B.",NA,"1941","12","10",NA,"Brasil","RS","Montserrat","-51.2299995422363","-30.0331001281738",NA,"Habitat: ad viam in incultis Fenofase: flor","PACA004634",NA,NA,NA,"Porto Alegre","29946","auto","1954","06","06",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"122","2019-08-27 13:27:09-03","IAP","PACA-AGP","2323","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Bidens","malmei","Bidens malmei","Sherff","Emrich-Rambo","Rambo, B.",NA,"1936","08","25",NA,"Brasil","RS","Estação Azevedo","-51.4611015319824","-29.6886005401611",NA,"SEM MATERIAL Habitat: in incultis Fenofase: flor e fruto","PACA002323",NA,NA,NA,"Montenegro","21601","auto","1954","06","06",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"123","2019-08-27 13:27:09-03","IAP","PACA-AGP","42838","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Bidens","malmei","Bidens malmei","Sherff","Emrich-Rambo","Rambo, B.",NA,"1949","08","10",NA,"Brasil","RS","Morretes","-51.2299995422363","-30.0331001281738",NA,"Habitat: ad viam ferream in graminosis Fenofase: flor e fruto","PACA042838",NA,NA,NA,"Porto Alegre","29946","auto","1954","06","06",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"124","2019-08-27 13:27:09-03","IAP","PACA-AGP","34909","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Bidens","malmei","Bidens malmei","Sherff","Emrich-Rambo","Rambo, B.",NA,"1947","01","06",NA,"Brasil","RS","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,"Habitat: ad viam in incultis Fenofase: flor","PACA034909",NA,NA,NA,"Vacaria","63451","auto","1954","06","06",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"125","2019-11-21 14:31:32-03","UFJF","CESJ","12525","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","R.P.Nésio","L. Krieger; Marilene","CESJ12525","1973","02","09","América do Sul","Brasil","Amazonas",NA,"-64.7114028930664","-3.35417008399963",NA,"Erva alta, arbustiva, flores alaranjadas, os arquênios pegam na roupa.","CESJ012525","CESJ012525",NA,NA,"Tefé","340205","auto","1977","10","27",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 14:31:32-03","UFJF","CESJ","51069","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","L.C.Pereira","R.M. Castro","1473","2008","05",NA,"América do Sul","Brasil","Mato Grosso","Mineração Morrinho e adjacências",NA,NA,NA,"Subarbusto ca. 1,5m alt. Interior de mata. Flores amarelas","CESJ051069","CESJ051069",NA,NA,"Nossa Sra do Livramento",NA,NA,"2012","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 14:31:32-03","UFJF","CESJ","12699","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","R.P.Nésio","L. Krieger; Eliana","CESJ12699","1974","02","03","América do Sul","Brasil","Amazonas","Solimões - Fazenda N. Sra.do Perpétuo Socorro","-64.7114028930664","-3.35417008399963",NA,"Ruderal, até 2 m de altura, flores amarelas. Frutos aderentes à roupa. N.V: Picão.","CESJ012699","CESJ012699",NA,NA,"Tefé","340205","auto","1977","10","27",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 14:31:32-03","UFJF","CESJ","41774","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","L.C.Pereira","W.C. Carvalho; et al.","s.n.,","2003","04","04","América do Sul","Brasil","Minas Gerais","Mata da Candeia","-43.3502998352051","-21.7642002105713",NA,"N.V: Picão. Planta herbáceae, 90 cm de altura e inflorescência branca.","CESJ041774","CESJ041774",NA,NA,"Juiz de Fora","36144","auto","2012","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 14:31:32-03","UFJF","CESJ","43283","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","H.Robison","J.A. Lombardi","4327","2001","02","15","América do Sul","Brasil","Minas Gerais","Biribiri","-43.6002998352051","-18.2493991851807",NA,"Campo rupestre, ao longo de trilha. Erva, folhas papiráceas, brácteas verdes, flores e lacínios amarelos.","CESJ043283","CESJ043283",NA,NA,"Diamantina","101169","auto","2001","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-04-07 11:41:17-03","UFMS","CGMS","58532","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","cynapiifolia","Bidens cynapiifolia","Kunth","A. Pott","A. Pott","11244","2003","07","01",NA,"Brasil","Mato Grosso do Sul","Embrapa Gado de Corte.","-54.6769445","-20.4238889",NA,"Flor branca e amarela. Habitat: Pastagem em áreas de cerradão de Brachiaria decumbens. Solo argiloso vermelho. Relevo ondulado. Esparsa. Habito: Erva ereta. 1m de altura.","CGMS003973",NA,"500","500","Campo Grande",NA,NA,"2003",NA,NA,"-54,6769445","-20,4238889",NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:23:30-03","UNICAMP","UEC","2429","S","Plantae","Magnoliopsida",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Koch, I","Semir, J","s.n","1976","03","18",NA,"Brazil","Goiás","28 Km depois de Alto Paraízo.",NA,NA,NA,"Arbusto 1,00 m a mais de altura. Capítulos amarelos.; Campo rupestre","UEC113866","UEC113866",NA,NA,"Chapada dos Viadeiros",NA,NA,"1992","04","22",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-25 09:27:02-03","UNICAMP","UEC","113448","S","Plantae","Magnoliopsida",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Reis-Silva, GA","Souza, LC","285","1998","03","11",NA,"Brazil","São Paulo","Estação Experimental","-48.018953","-23.938314",NA,"Herbácea, flores laranja; Campo","UEC124382","UEC124382",NA,NA,"Itapetininga",NA,NA,"2017","03",NA,"-48.018953","-23.938314",NA,NA,NA,NA,NA,NA
"133","2019-11-19 14:04:51-03","UFRPE","PEUFR","22234","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","L.C. Gomes","L.C. Gomes","97","1990","06","05",NA,"Brasil","Pernambuco","Nova Cruz",NA,NA,NA,"Arbusto 90-1,20 m de altura; folhas opostas bipinadas; flores amarelas","PEUFR022234",NA,NA,NA,"Igarasu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-19 14:04:51-03","UFRPE","PEUFR","43325","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","R. Pereira","A.M.S. Reis; K.A. Silva; E.L. Araújo","23","2002","06","21",NA,"Brasil","Pernambuco","IPA","-35.920278","-8.231667",NA,NA,"PEUFR043325",NA,"638","638","Caruaru",NA,NA,NA,NA,NA,"35°55'13''W","08°13'54''S",NA,NA,NA,NA,NA,NA
"135","2019-11-19 14:04:51-03","UFRPE","PEUFR","49837","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","R. Pereira","L.G. Sousa; J.G. Mello; L.L. Santos","150","2007","07","15",NA,"Brasil","Pernambuco","Comunidade de Carão","-36.092778","-8.586944",NA,"40 cm de altura","PEUFR049837",NA,"468","468","Altinho",NA,NA,"2007","10","11","36°05'34''W","08°35'13''S",NA,NA,NA,NA,NA,NA
"136","2019-11-19 14:04:51-03","UFRPE","PEUFR","29519","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","M.R. Ritter","A.A. Oliveira","50","1999","09","29",NA,"Brasil","Pernambuco","Engenho Magaipe","-35.0349998474121","-8.28666973114014",NA,"Subarbusto cerca de 80 cm de altura; inflorescência com flores brancas","PEUFR029519",NA,NA,NA,"Cabo de Santo Agostinho","25282","auto","2012","04","18",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-05-09 17:17:20-03","UFPB","JPB","1898","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.",NA,"Coutinho, AB","JPB1898","1958","08","04","Southern America","Brasil","Paraíba","Mata do buraquinho","-34.863056","-7.115",NA,NA,NA,NA,"47","47","João Pessoa",NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA
"138","2020-07-11 16:42:40-03","UFPB","JPB","26307","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.",NA,"Lourenço, CEL; Carneiro, L","4","2000","07","20","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São José da Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-04-22 16:17:43-03","UFPB","JPB","31529","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.","Lima, IB","Lima, IB; Quirino, ZG; Lima, JR","110","2003","05","31","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Lagedo para Pedra da Bola.","-36.888889","-7.466389",NA,"; DESC: Erva ca. 1,4 m de alt.,",NA,NA,"630","630","São José dos Cordeiros",NA,NA,"2004","09",NA,"-36.888889","-7.466389",NA,NA,NA,NA,NA,NA
"140","2020-04-22 16:17:43-03","UFPB","JPB","32549","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.",NA,"Gadelha Neto, PC","899","2003","05","21","Southern America","Brasil","Paraíba","Vale dos Dinossauros.","-38.228056","-6.759444",NA,"; DESC: Herbáceo. Flor amarela.",NA,NA,"220","220","Sousa",NA,NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA
"141","2020-04-22 16:17:43-03","UFPB","JPB","37087","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.","Lima, IB","Lima, IB; Barbosa, MR; Lima, JR; Carneiro-Torres, DS; Silva-Castro, MM","658","2007","05","11","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Manga do Cardoso.","-36.898222","-7.470556",NA,"; DESC: Erva ereta ca. de 40cm de alt. flores amarelas. Presente no banco de sementes.",NA,NA,"600","600","São José dos Cordeiros",NA,NA,"2010","11","26","-36.898222","-7.470556",NA,NA,NA,NA,NA,NA
"142","2020-04-22 16:17:43-03","UFPB","JPB","37090","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.","Lima, IB","Lima, IB; Barbosa, MR; Lima, JR; Carneiro-Torres, DS; Silva-Castro, MM","661","2007","05","11","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Manga do Cardoso.","-36.898222","-7.470556",NA,"; DESC: Erva erata. Flores amarelas.",NA,NA,"600","600","São José dos Cordeiros",NA,NA,"2010","11","26","-36.898222","-7.470556",NA,NA,NA,NA,NA,NA
"143","2020-04-22 16:17:43-03","UFPB","JPB","47382","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.",NA,"Gadelha Neto, PC; Pessoa, MC; Araújo, CMLR; Silva, CS","3021","2011","08","04","Southern America","Brasil","Paraíba","Millennium Inorganic Chemicals Mineração Ltda","-34.976944","-6.502222",NA,"; HABITAT: Mata Ciliar; DESC: Erva ereta. Folhas simples, opostas, pinatipartidas. Flores amarelas reunidas em capítulos terminais. Substrato areno-argiloso.","JPB0047382",NA,NA,NA,"Mataraca",NA,NA,NA,NA,NA,"-34.976944","-6.502222",NA,NA,NA,NA,NA,NA
"144","2020-05-29 19:12:57-03","UFPB","JPB","4980","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.",NA,"Sousa, MA; et al.","1167","1982","04","23","Southern America","Brasil","Paraíba","São Gonçalo - Nazarezinho","-38.31608","-6.830256",NA,"; DESC: Erva",NA,NA,"260","280","Sousa",NA,NA,NA,NA,NA,"-38.31608","-6.830256",NA,NA,NA,NA,NA,NA
"145","2020-06-03 21:51:52-03","UFPB","JPB","5269","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.",NA,"Sousa, MA; et al.","1272","1982","07","30","Southern America","Brasil","Paraíba",NA,"-38.228056","-6.759444",NA,NA,NA,NA,"220","220","Sousa",NA,NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA
"146","2020-04-22 16:17:43-03","UFPB","JPB","726","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.",NA,"Espínola, MC","JPB726","1942","08","07","Southern America","Brasil","Paraíba",NA,"-34.863056","-7.115",NA,NA,NA,NA,"47","47","João Pessoa",NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA
"147","2020-04-22 16:17:43-03","UFPB","JPB","39100","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.",NA,"Melo, AS; Lima, IB; Lima, JR; Gadelha Neto, PC","58","2007","04","29","Southern America","Brasil","Paraíba","Fazenda Brandão","-36.7131004333496","-6.99666976928711",NA,"; DESC: Erva. Inflorescencia amarela.",NA,NA,NA,NA,"Junco do Seridó","19304","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-04-22 16:17:43-03","UFPB","JPB","28643","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.","Lourenço, CEL","Lourenço, CEL; Carneiro, MC","234","2001","07","29","Southern America","Brasil","Paraíba","Fazenda Ipuarana","-35.8535995483398","-7.17082977294922",NA,"; DESC: Erva ca. 80cm de alt.; folhas apostas; flores amarelas.",NA,NA,NA,NA,"Lagoa Seca","10323","auto","2001","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-06-04 14:48:40-03","UFPB","JPB","5898","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.",NA,"Agra, MF","475","1984","05","16","Southern America","Brasil","Paraíba",NA,"-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,NA,NA,"Patos","26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-04-22 16:17:43-03","UFPB","JPB","39107","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.",NA,"Melo, AS; Lima, IB; Lima, JR; Gadelha Neto, PC","65","2007","04","30","Southern America","Brasil","Paraíba","Serra da Flecha","-36.4707984924316","-6.75778007507324",NA,"; DESC: Erva. Flores pardas.",NA,NA,NA,NA,"Pedra Lavrada","25974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-04-22 16:17:43-03","UFPB","JPB","37289","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Bidens","bipinnata","Bidens bipinnata","Baill.","Reis, S","Lemos, JR","148","2000","08","01","Southern America","Brasil","Pernambuco","São Pedro, Solo areno-argiloso.","-36.6796989440918","-9.16971969604492",NA,"; DESC: Subarbusto, ca. de 70cm de altura. Inflorescência de cor amarelo-ouro.",NA,NA,NA,NA,"Bom Conselho","25241","auto","2004","09","24",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-05 16:43:43-03","UFOP","OUPR","5076","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-42.9085998535156","-20.4164009094238",NA,"Beira de estrada. Erva. Flores amarelas",NA,NA,NA,NA,"Ponte Nova","16921","auto","1972","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 09:58:58-03","FURB","FURB","50740","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Funez, L.A.","Funez, L.A.","4986","2015","12","12",NA,"Brasil","Santa Catarina","Bairro Collato.","-52.3875","-26.8730556",NA,NA,"FURB50740","FURB50740","829","829","Xanxerê",NA,NA,"2016",NA,NA,"-52.3875000","-26.8730556",NA,NA,NA,NA,NA,NA
"154","2020-10-14 09:58:58-03","FURB","FURB","61136","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Schwirkowski, P.","Schwirkowski, P.","3058","2018","09","07",NA,"Brasil","Santa Catarina","Bairro Serra Alta. Linha férrea, próximo à rua José Augustin.","-49.3702778","-26.2783334",NA,"FOM. Heliófita. Cálice verde, corola branca Habitat: Na linha férrea, solo seco. Habito: Árvore","FURB61136","FURB61136","850","850","São Bento do Sul",NA,NA,"2018","09","07","-49.3702778","-26.2783334",NA,NA,NA,NA,NA,NA
"155","2020-10-14 09:58:58-03","FURB","FURB","65124","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"Funez, L.A.; Costa-Rezende, Monteiro, M., Lemes, G.","8916","2019","04","25",NA,"Brasil","Santa Catarina","Santa Bárbara, próximo ao alojamento. Parque Nacional de São Joaquim","-49.6352777","-28.1402777",NA,"Flores amarelas Habitat: Borda da floresta Habito: Erva","FURB65124","FURB65124","1360","1360","Urubici",NA,NA,NA,NA,NA,"-49.6352777","-28.1402777",NA,NA,NA,NA,NA,NA
"156","2020-10-14 09:58:58-03","FURB","FURB","58270","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Funez, L.A.","Funez, L.A.; Zermiani, A.E.","7491","2018","03","16",NA,"Brasil","Santa Catarina","Estrada principal para Bom Jardim, próximo ao portal da cidade.","-49.624698638916","-28.3369007110596",NA,"Lígulas amareladas Habitat: Borda da floresta Habito: Erva","FURB58270","FURB58270",NA,NA,"Bom Jardim da Serra","32577","auto","2018","03","16",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-06-29 09:29:27-03","UFRRJ","RBR","9520","S","Plantae",NA,NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.",NA,"H. Monteiro","181","1932","06",NA,NA,"Brasil","Pernambuco","Torre.","-34.8810997009277","-8.05389022827148",NA,NA,"RBR00009520","RBR00009520",NA,NA,"Recife","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-21 19:32:48-03","UFC","EAC","37948","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Fernandes, A.; et al.","Figueiredo, M.A.; Lima-Verde, L.W.; et al.","s.n.","1996","04","25","Southern America","Brasil","Ceará","Estação Ecológica de Aiuaba-Volta do Meio.","-41.333333","-6.616667",NA,"Erva 0,8m; flor amarela.; Caatinga arbustivo arbórea.","EAC0037948","EAC0037948","400","400","Aiuaba",NA,NA,"1996","05",NA,"-41.333333","-6.616667",NA,NA,NA,NA,NA,NA
"159","2021-03-21 19:32:48-03","UFC","EAC","49361","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Lima-Verde, L.W.","Lima-Verde, L.W.; et al.","3624","2009","05","30","Southern America","Brasil","Ceará","Sítio Salva-Vidas, Lixão, Sotavento.","-38.992083","-4.254444",NA,"Herbáceo, terófito, flor amrela.; Mata seca","EAC0049361","EAC0049361","690","690","Guaramiranga",NA,NA,NA,NA,NA,"-38.992083","-4.254444",NA,NA,NA,NA,NA,NA
"160","2021-03-21 19:32:48-03","UFC","EAC","49362","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Lima-Verde, L.W.","Lima-Verde, L.W.; et al.","361308","2009","05","28","Southern America","Brasil","Ceará","Mata do Machado, Sítio Labirinto dos Taveiros, Barlavento.","-38.916056","-4.304889",NA,"Herbáceo, terófito, flor amrela.; Mata úmida","EAC0049362","EAC0049362","685","685","Baturité",NA,NA,"2009","05","28","-38.916056","-4.304889",NA,NA,NA,NA,NA,NA
"161","2021-03-21 19:32:48-03","UFC","EAC","49772","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Lima-Verde, L.W.","Bezerra, A.C.","36","2009","04","04","Southern America","Brasil","Ceará","Povoado do Pendanga","-38.982861","-4.194778",NA,"Flor amarela.; Caatinga","EAC0049772","EAC0049772",NA,NA,"Caridade",NA,NA,NA,NA,NA,"-38.982861","-4.194778",NA,NA,NA,NA,NA,NA
"162","2021-03-21 19:32:48-03","UFC","EAC","49993","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Lima-Verde, L.W.","Magalhães, H.","254","1999","05",NA,"Southern America","Brasil","Ceará","Estação Ecológica do Pecém, Substrato arenoso.","-38.816667","-3.566667",NA,"Terófito.; Dunas litorâneas","EAC0049993","EAC0049993",NA,NA,"São Gonçalo do Amarante",NA,NA,"1999","08",NA,"-38.816667","-3.566667",NA,NA,NA,NA,NA,NA
"163","2021-03-21 19:32:48-03","UFC","EAC","50140","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Bidens","bipinnata","Bidens bipinnata","L.","Lima-Verde, L.W.","Magalhães, H.","201","1999",NA,NA,"Southern America","Brasil","Ceará","Estação Ecológica do Pecém, Substrato arenoso.","-38.816667","-3.566667",NA,"Terófito.; Dunas litorâneas","EAC0050140","EAC0050140",NA,NA,"São Gonçalo do Amarante",NA,NA,"1999",NA,NA,"-38.816667","-3.566667",NA,NA,NA,NA,NA,NA
