"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","fieldNumber","individualCount"
"49","2020-09-12 05:00:02-03","US","US","1570399","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B. Sm. & Downs","Knapp, S. D.",NA,NA,NA,"P. K. Dusén","1903",NA,NA,"Brazil","Paraná",NA,"sin. loc.",NA,NA,NA,NA,NA,NA,"US00982974","US00982974_01 US00982974_02",NA,NA,"Solanales","3215","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"50","2020-09-12 05:00:02-03","US","US","2758215","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B. Sm. & Downs",NA,NA,NA,NA,"R. Reitz & D. Klein","1965","12","11","Brazil","Santa Catarina","Mafra","Potreiro Grande","-49.8053016662598","-26.111400604248",NA,NA,"750",NA,"US01932326","US01932326_01 US01932326_02",NA,NA,"Solanales","17424","South America - Neotropics",NA,NA,"66490","auto","Dicotyledonae",NA,NA,NA,"1"
"51","2020-09-12 05:00:02-03","US","US","2323197","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B. Sm. & Downs",NA,NA,NA,NA,"R. Reitz","1958","12","30","Brazil","Santa Catarina",NA,"Alto Matador, Rio do Sul.",NA,NA,NA,NA,NA,NA,"US00027774","US00027774_01",NA,NA,"Solanales","4092","South America",NA,"Holotype",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"52","2020-09-12 05:00:02-03","US","US","2758216","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B. Sm. & Downs",NA,NA,NA,NA,"R. Reitz & D. Klein","1965","12","11","Brazil","Santa Catarina","Mafra","Potreiro Grande","-49.8053016662598","-26.111400604248",NA,NA,NA,NA,"US01932325","US01932325_01 US01932325_02",NA,NA,"Solanales","17422","South America - Neotropics",NA,NA,"66490","auto","Dicotyledonae",NA,NA,NA,"1"
"53","2019-12-09 17:30:59-03","UFPR","EFC","11245","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Saueressig, D.","2011","12","02","Saueressig, D.; Henke, J.M.","2011","11","19","Brasil","Paraná","Lapa","Lapa/PR","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"EFC011245",NA,"Árvore lucífera de 12 metros de altura __COMMOM_NAME__: fumeiro",NA,NA,"1641",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"54","2019-11-13 11:32:18-03","USP","SPF","122768","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Mentz, LA","1996",NA,NA,"Hatschbach, G","1995","12","06","Brasil","Paraná","Rio Branco do Sul","Serra do Caeté","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"SPF00122768","SPF00122768",NA,NA,NA,"60015",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"55","2021-03-25 13:53:45-03","UNIVILLE","JOI","479","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","O.S. Ribas","2004","10","30","F.C.S. Vieira","2003","10","16","Brasil",NA,"Brasil",NA,NA,NA,NA,NA,"10","10","JOI000479",NA,"; HABITAT: terrestre; HABITO: Árvore; TIPO VEGETACIONAL: terras baixas",NA,NA,"96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-03-07 08:32:09-03","F","FMNH-SEEDPLANTS","V0146115F","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0146115F","V0146115F_01",NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"57","2015-03-07 08:32:09-03","F","FMNH-SEEDPLANTS","V0146116F","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0146116F","V0146116F_01",NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"58","2015-03-07 08:32:09-03","F","FMNH-SEEDPLANTS","V0146117F","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0146117F","V0146117F_01",NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"59","2020-11-04 17:30:55-03","UEM","HUEM","5380","S","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","Smith & Downs","M.C. Dias","1997",NA,NA,"Chagas-Silva, F; et al.","1991","08",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"HUEM000013162",NA,"Árvore com cerca de 16 m. de altura; CAP: 58 cm.; número 2952; área de estudo",NA,NA,"s.n.",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"60","2020-11-12 17:03:39-03","UEL","FUEL","20268","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Dias, MC","1997",NA,NA,"Francisco das Chagas e Silva; et al.",NA,NA,NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","s.n.",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"61","2020-11-12 17:03:39-03","UEL","FUEL","11621","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Mentz, LA","1997",NA,NA,"Lima, IP","1992","11","23","Brasil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","11",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"62","2020-11-12 17:03:39-03","UEL","FUEL","17649","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Mentz, LA","1997",NA,NA,"Francisco das Chagas e Silva; et al.","1991","09","08","Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","s.n.",NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA
"63","2020-11-12 17:03:39-03","UEL","FUEL","11849","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Stehmann, JR","2000",NA,NA,"Francisco das Chagas e Silva; et al.","1993","01","08","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","s.n.",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"64","2020-11-12 17:03:39-03","UEL","FUEL","7802","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Mentz, LA","1997",NA,NA,"Francisco das Chagas e Silva; et al.","1989","12","04","Brasil","Paraná","Tibagi","Proximo a sede da Fazenda","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","s.n.",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"65","2020-08-20 20:42:19-03","UFSC","FLOR","30844","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Mentz, L.A.","1996",NA,NA,"Hatschbach, G.","1976","11","19","Brasil","Paraná","Quatiguá","Rod. PR-092.","-49.9136009216309","-23.5671997070312",NA,NA,NA,NA,"FLOR0030844",NA,"arvoreta, flor alva, 4m altura",NA,"Solanales","39251",NA,NA,NA,"12279","auto",NA,NA,NA,NA,NA
"66","2020-08-20 20:42:19-03","UFSC","FLOR","27520","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Mentz, L.A.","1996",NA,NA,"Hatschbach, G.; Landrum, L. & Kawasaki, M.L.","1995","12","06","Brasil","Paraná","Rio Branco do Sul","Serra do Caetê.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"FLOR0027520",NA,"arbusto, flor alva, anteras amarelas, 3m altura",NA,"Solanales","64015",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"67","2020-08-20 20:42:19-03","UFSC","FLOR","1222","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Smith, L.B.","1964",NA,NA,"Reitz, R.","1958","12","30","Brasil","Santa Catarina","Rio do Sul","Alto Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"800","800","FLOR0001222",NA,"árvore, flor branca, 8m altura. isotypus Solanum reitzii. Foto em preto",NA,"Solanales","4092",NA,NA,"Isotypus","15163","auto",NA,NA,NA,NA,NA
"68","2021-03-04 15:46:49-03","IF","SPSF","22811","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii",NA,NA,NA,NA,NA,"F. Chagas e Silva","1991","08","01","Brasil","PR","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales",NA,"América do Sul",NA,NA,"35166","auto","Magnoliopsida",NA,NA,NA,NA
"69","2021-02-08 12:45:58-03","UFRGS","ICN","124866","S","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","Smith & Downs","Mentz, LA; Vendruscolo, GS","2006","07","11","Luz, C","2002","10","02","Brasil","RS","São Leopoldo","Mata do Campus da Unisinos","-51.1472015380859","-29.7602996826172",NA,NA,"50","50","ICN00037876",NA,"Arbusto, com 1,5m","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,"10287","auto",NA,NA,NA,NA,NA
"70","2021-02-08 12:45:58-03","UFRGS","ICN","120006","S","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","Smith & Downs","Mentz, LA; Vendruscolo, GS","2006","07","11","Jarenkow, JA","1987","09","25","Brasil","SC","Piratuba","Volta Grande","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,"ICN00038004",NA,"Arbusto com ca. de 2,5m em borda de mata, flores brancas.","Dicotyledon",NA,"745","América do Sul",NA,NA,"13675","auto",NA,NA,NA,NA,NA
"71","2021-02-08 12:45:58-03","UFRGS","ICN","185457","S","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","Smith & Downs","Mentz, LA","1998","07","09","Chagas; Silva, F","1991","08","27","Brasil","PR","Londrina","Floresta Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"ICN00037877",NA,"Doação FUEL 9382; Árvore 9m altura, frutos imaturos verdes, quando maduros escuros; Pouco frequente","Dicotyledon",NA,"1410","América do Sul",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"72","2021-02-08 12:45:58-03","UFRGS","ICN","101866","S","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","Smith & Downs","Mentz, LA","1995","08","18","Záchia, RA","1991","11","10","Brasil","RS","Sapucaia do Sul","Fazenda dos prazeres","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"ICN00037878",NA,"Arbusto; Matinha secundária","Dicotyledon",NA,"465","América do Sul",NA,NA,"7291","auto",NA,NA,NA,NA,NA
"73","2020-08-26 10:50:58-03","MCN-FZBRS","HAS","94775","PreservedSpecimen","Plantae","Solanaceae","Solanum","cf. reitzii","Solanum cf. reitzii","Smith & Downs","Dias, M.C.","1997",NA,NA,"Chagas, F.","1991","08",NA,"Brasil","Paraná","Palmeira","Fazenda Capão Bonito","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"HAS0094775",NA,"Árvore 16m alt; CAP 58 cmç n 2952, área de estudo. Herbário Fuel n 20268","Magnoliophyta",NA,"s.n.",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"74","2020-08-26 10:50:59-03","MCN-FZBRS","HAS","5397","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B. Sm. & Downs","Mentz, L.A.","1997","01","27","Ungaretti, I.","1977","10",NA,"Brasil","Rio Grande do Sul","Montenegro","Polo Petroquímico","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"HAS0005397",NA,"exemplar com inflorescência; mata; Faz. Chaleira Preta","Magnoliophyta",NA,"740",NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA
"75","2020-08-26 10:50:59-03","MCN-FZBRS","HAS","5363","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B. Sm. & Downs","Mentz, L.A.","1997","01","27","Ungaretti, I.","1977","09",NA,"Brasil","Rio Grande do Sul","Montenegro","Polo Petroquímico","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"HAS0005363",NA,"área EMN24; mato","Magnoliophyta",NA,"701",NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA
"76","2020-08-26 10:50:59-03","MCN-FZBRS","HAS","4661","PreservedSpecimen","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B. Sm. & Downs","Mentz, L.A.","1997","01","20","Ungaretti, I.","1977","06",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquimico","-51.3856695","-29.885741","-51,3856695","-29,8857410",NA,NA,"HAS0004661",NA,"area BMN 5 ; canela-mole ou seca","Magnoliophyta",NA,"397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-06 10:42:13-03","IBt","SP","319155","S","Plantae","Solanaceae","Solanum","reitzii","Solanum reitzii","L.B.Sm. & Downs","Knapp, S","2013",NA,NA,"Hatschbach, G; et al.","1995","12","06","Brasil","Paraná","Rio Branco do Sul","Serra do Caetê","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"SP117036","SP117036",NA,NA,NA,"60015",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
