"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"205","2012-04-12 05:11:00-03","MO","MOBOT","2282089","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","A. Fuentes (LPB)","F. Miranda|Alejandro Araujo M.|A.S. Poma C.|A. Antezana|Fidel Escobar|Nayda Flores","Miranda Aviles 425","2004","5","21","South America","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Wayrapata, aprox. 1 Km NE del caserio. Bosque yungueño subandino pluvial con Lauraceae spp, Rubiaceae spp.y Protium altsonii; ladera W, pendiente 40%. Parcela evaluacion epifitas 5.","-68.48944","-15.08472",NA,NA,NA,NA,"1294.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-05","1",NA,NA
"206","2011-02-22 06:43:00-03","MO","MOBOT","2294045","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Kiesling, R.","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno|M. Mattioni","Biganzoli 304","1998","9","21","South America","Argentina","Misiones","Cainguás","Predio UNLP : valle del arroyo Cuña Pirú. Picada por ladera del cerro frente al balneario de A. del Valle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2011-03-02 00:00:00-03","MO","MOBOT","2294075","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Schinini, A., //","Ricardo O. Vanni|Victor Maruñak|Aurelio Schinini","Vanni 3378","1995","8","8","South America","Argentina","Misiones","Iguazú","Parque Nacional Iguazu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2011-03-02 00:00:00-03","MO","MOBOT","2294097","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Schinini, A., //","Ricardo O. Vanni|Victor Maruñak|Aurelio Schinini","Vanni 3419","1995","8","9","South America","Argentina","Misiones","Iguazú","Parque Nacional Iguazu. Sendero Jacaratia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2017-08-25 05:21:00-03","MO","MOBOT","2405654","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Kiesling, R., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|G.E. Pieszko|V. Revilla|F. Robledo|S. Valenzuela|O. Vebra","Tressens 5626","1996","8","23","South America","Argentina","Misiones","Guaraní","Predio Guaraní. Picada al arroyo Soberbio. Borde de selva, sobre picada","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2009-07-27 09:22:00-03","MO","MOBOT","2425746","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Kiesling, R.","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 7021","1999","5","28","South America","Argentina","Misiones","San Pedro","Ruta Prov. 21, 32 km de Ruta Nac. 14, desvío a 8 km de la ruta","-54.13333","-26.91666",NA,NA,NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2009-07-27 09:22:00-03","MO","MOBOT","2428757","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Kiesling, R.","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6827","1999","2","23","South America","Argentina","Misiones","Guaraní","Ruta Prov. 21, 30 km de Paraíso, camino a 7 km al W de la ruta","-54.13333","-26.91666",NA,NA,NA,NA,"470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-08-25 05:21:00-03","MO","MOBOT","2428769","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Kiesling, R., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo|W. Vebra","Tressens 6348","1999","8","31","South America","Argentina","Misiones","Guaraní","Predio Guaraní. Selva con helechos arborescentes frente a tramo I","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2009-10-25 08:46:00-02","MO","MOBOT","2488495","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"L.C. Stutz","Stutz de Ortega 1848",NA,NA,NA,"South America","Paraguay","Alto Paraná",NA,"Centre forestier du Haut Paraná, 12 km a l'ouest de Ciudad del Este",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2012-03-06 05:13:00-03","MO","MOBOT","294532","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","David R. Brunner|William R. Buck","Brunner 850","1984","10","10","South America","Paraguay","Itapúa",NA,"Cerca Pirapo. Sitio de plantaciones experimentales de CEDEFO. Bosque semi-humedo, 25-30 m de altura. Bosque degredado entre algunas chacras. Lomas unduladas, suelo arilloso.","-55.81666","-26.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-3","3",NA,NA
"215","2014-04-14 16:54:00-03","MO","MOBOT","294621","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","N.P. Taylor (K)","David R. Brunner|Reinilda Duré|William R. Buck","Brunner 880","1984","10","12","South America","Paraguay","Itapúa",NA,"Salto Tembey. Alrededores del salto, cerca de Yatytey. Bosque humedo de 30 m de altura en el valle del Río Tembey. Suelo arsilloso.","-54.95","-26.6333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-5","10",NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","294640","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","William J. Hahn|et al.","Hahn 973","1982","12","16","South America","Paraguay","Canindeyú",NA,"Guadalupe, 30 km from road to Puerto Adela. Tall forest to 25 m. Dense understory. Rolling hills. Soil red clay.","-54.5","-24.5",NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-18","4",NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","294690","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","N.P. Taylor (K)","William J. Hahn","Hahn 1655","1983","9","10","South America","Paraguay","Alto Paraná",NA,"Forestry Technical School.","-54.66666","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-63","6",NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","294695","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","James C. Solomon","Solomon 8806","1982","11","12","South America","Bolivia","La Paz","Nor Yungas","4.6 km below Yolosa, then 19.1 km on road up the Río Huarinilla. Moist forest with little disturbance.","-67.88333","-16.2",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-36","3",NA,NA
"219","2013-10-09 05:40:00-03","MO","MOBOT","294835","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 15097","1989","10","16","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 8 kms S of route to Coronel Oviedo on the road to Cantera Jhú. Gallery forest along Chorro Creek.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"157","5",NA,NA
"220","2013-10-09 05:40:00-03","MO","MOBOT","294902","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 8955","1988","12","17","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest along western slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-136","4",NA,NA
"221","2012-05-17 14:59:00-03","MO","MOBOT","295090","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|Isabel Basualdo|Mirtha Ortiz","Zardini 3012","1987","9","10","South America","Paraguay","Caazapá",NA,"Distrito Yuty. Desvio a Tres de Mayo. Compañia Capitindy. In forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-30","4",NA,NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","295146","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 13444","1989","7","14","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, 6 kms N of Antena.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"123","4",NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","295331","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 7465","1988","10","21","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Gallery forest along Arroyo Minas, on trail to Salto Guaraní.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-98","3",NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","295346","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59352","1987","9","25","South America","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil.","-55.53333","-24.13333",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-253","4",NA,NA
"225","2008-05-27 22:02:00-03","MO","MOBOT","295415","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","A. Aguayo","Aguayo 399","1989","6","12","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque ribereño arroyo Mina, cercanias dique de La Rosada.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","5",NA,NA
"226","2019-06-18 11:23:00-03","MO","MOBOT","295472","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Leongino Guerrero","Zardini 36444","1993","7","9","South America","Paraguay","Cordillera",NA,"Arroyo Yhacá. Gallery forest.","-56.8666667","-25.6166667",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"832","5",NA,NA
"227","2011-06-09 17:35:00-03","MO","MOBOT","295512","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Tulio Tillería","Zardini 37014","1993","8","26","South America","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"844","4",NA,NA
"228","2011-06-09 17:35:00-03","MO","MOBOT","295552","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Tulio Tillería","Zardini 37018","1993","8","26","South America","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"844","4",NA,NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","295572","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|V. Jara","Zardini 37057","1993","8","26","South America","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2 , km 158-159. Gallery forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"845","4",NA,NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","295579","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|A. Aguayo","Zardini 8492","1988","12","10","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo, on road to Polilla. Forest on Eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-123","4",NA,NA
"231","2011-06-09 17:35:00-03","MO","MOBOT","295611","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Tulio Tillería","Zardini 37135","1993","11","9","South America","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"847","4",NA,NA
"232","2011-06-09 17:35:00-03","MO","MOBOT","295620","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Tulio Tillería","Zardini 37136","1993","11","9","South America","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"847","4",NA,NA
"233","2013-10-09 05:40:00-03","MO","MOBOT","295654","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13942","1989","9","9","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, near antena. Tall forest.","-56.16666","-25.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132","4",NA,NA
"234","2009-01-12 09:34:00-02","MO","MOBOT","295674","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 7736","1988","10","29","South America","Paraguay","Caazapá",NA,"Tavaí. Tall forest 1 km N of Hospital.","-55.45","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-106","6",NA,NA
"235","2014-07-31 11:45:00-03","MO","MOBOT","295687","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 12690","1989","6","4","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. 5 kms N of administration area.","-56.8166667","-26.0166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103","3",NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","295696","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 14772","1989","9","27","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú, road to Cantera Jhú, 8 kms S of route to Coronel Oviedo. Gallery forest along Chorro Creek.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"149","4",NA,NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","295853","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 7837","1988","10","30","South America","Paraguay","Caazapá",NA,"Tavaí. Five kms S of Destacamento, on Constancio Trociuk Ranch. Tall forest.","-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-109","4",NA,NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","295983","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini","Zardini 7922","1988","11","1","South America","Paraguay","Caazapá",NA,"Tavaí. East of Destacamento. Small (100 has.) patch of tall forest.","-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-110","4",NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","296263","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","A. Aguayo","Aguayo 65","1989","1","15","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Bosque, sendero a la Laguna.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5",NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","296363","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling (SI)","Elsa M. Zardini|et al.","Zardini 10289","1989","1","27","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Forest near Arroyo Mina, 3 kms N of Salto Cristal.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","5",NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","3163797","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R.K.","Roberto Kiesling","Kiesling 7219","1989",NA,NA,"South America","Paraguay","Alto Paraná",NA,"Itabo, reserva biologica de Itaipu. Selva cerca del rio Itabo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","3164022","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Aurelio Schinini","Schinini Cacace 28750","1994",NA,NA,"South America","Argentina","Misiones","Guaraní","Limite del predio Guarani con rumbo al Ayo. Paraiso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","3164248","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","N.P. Taylor","J.M. Silva","Silva 644","1989",NA,NA,"South America","Brazil","Paraná",NA,"Rodovia BR-376, próximo ao trevo para Tibagi (mun. Tibagi). Em paredões rochosos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","3164320","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Nélida Soria","Soria Rey 2938","1988",NA,NA,"South America","Paraguay",NA,NA,"Epifito. Orillas de bosque.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2009-12-04 16:36:00-02","MO","MOBOT","3164411","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","N.P. Taylor & D.C. Zappi","Gert G. Hatschbach|Armando C. Cervi","Hatschbach 50635","1986","10","12","South America","Brazil","Paraná",NA,"Parque Nacional do Iguaçu, Poço Preto (mun. Foz do Iguaçu). Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2009-10-14 20:08:00-03","MO","MOBOT","3164443","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Rosa Degen","Degen 890","1988",NA,NA,"South America","Paraguay","Caazapá",NA,"Tavai, Bosque cercano al hospital. En el bosque. Epifita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2008-05-27 22:02:00-03","MO","MOBOT","3164566","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Nélida Soria","Soria Rey 2428","1988",NA,NA,"South America","Paraguay","Caazapá",NA,"Cerro Tupasy. en la ladera.",NA,NA,NA,NA,NA,NA,"250.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","3164573","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","N. Taylor, 20.9.","Boris A. Krukoff","Krukoff 10508","1939","7","1","South America","Bolivia","La Paz","Sud Yungas","Basin of Rio Bopi, San Bartolome (near Calisaya).","-67.25","-15.68333",NA,NA,NA,NA,"750.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","3164576","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Nélida Soria","Soria Rey 2428","1988",NA,NA,"South America","Paraguay","Caazapá",NA,"Tavai, Cerro Tupasy. en la ladera.55'77'00 S.",NA,NA,NA,NA,NA,NA,"250.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2008-05-27 22:02:00-03","MO","MOBOT","3164608","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kielsing","Nélida Soria","Soria Rey 2948","1988",NA,NA,"South America","Paraguay","Guairá",NA,"En el bosque.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2009-10-17 07:00:00-03","MO","MOBOT","3164671","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Nélida Soria","Soria Rey 2648",NA,NA,NA,"South America","Paraguay","Guairá",NA,"Prop de Raud Alvarenza.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2009-07-10 17:57:00-03","MO","MOBOT","3164718","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Troels M. Pedersen","Pedersen 15065","1988",NA,NA,"South America","Paraguay","Caaguazú",NA,"Dense Woodland. ABout 10 km south of Yhu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","3164813","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Isabel Basualdo","Basualdo 1853","1988",NA,NA,"South America","Paraguay","Guairá",NA,"En el bosque.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","3164910","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Isabel Basualdo","Basualdo 1664","1988",NA,NA,"South America","Paraguay",NA,NA,"Tavai-Bosque del Hospital. En el sotobosque.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2009-10-17 07:00:00-03","MO","MOBOT","3164973","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Nélida Soria","Soria Rey 2837","1988",NA,NA,"South America","Paraguay","Guairá",NA,"Arroyo Pelilla. A. Orillas de curso de agua","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2011-03-24 16:52:00-03","MO","MOBOT","3165130","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","A. Schinini","Ricardo O. Vanni|M. Silvia Ferrucci|G. López","Vanni 2968","1991","12","18","South America","Argentina","Misiones","Iguazú","Parque Nacional Iguazú. 8 Km E de Pto. de las Canoas. Borde de camino, selva marginla del río Iguazú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
