"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","eventTime","sex"
"534","2019-11-21 14:45:03-03","UFJF","CESJ","69539","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A.L. de Gasper","S. Dreveck; A.L. de Gasper; F.E. Carneiro","499","2009","01","20","Brasil","Santa Catarina","Concórdia",NA,"-52.019722","-27.179722","-52.019722","-27.179722","CESJ069539",NA,"768","768","2009","01","20",NA,"Florística IFFSC 487 (Arbórea). Floresta Estacional Decidual. Árvore, no interior de fragemento.",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-11-12 17:28:37-03","UFJF","CESJ","33155","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington","G. Hatschbach; M. Hatschbach; J.M. Silva","60178","1994","02","09","Brasil","Goiás","São João d'Aliança","Córrego das Brancas, próximo a Barra do Jacaré","-47.5247001647949","-14.7055997848511",NA,NA,"CESJ033155",NA,NA,NA,"2001",NA,NA,"91641","Arbusto, 1,50m, flor creme. Orla da mata de galeria; zona do cerrado.","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-21 14:45:03-03","UFJF","CESJ","51100","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"R.M. Castro","1644","2008","05",NA,"Brasil","Mato Grosso","Nossa Senhora do Livramento","Mineração Morrinho e adjacências","-56.3456001281738","-15.7749996185303",NA,NA,"CESJ051100",NA,NA,NA,NA,NA,NA,"89753","Árvore, borda de mata, flores passando.","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-21 14:45:03-03","UFJF","CESJ","32366","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","L.F. Lima","L.C.S. Assis","3","2001","02","27","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"CESJ032366",NA,NA,NA,"2016","08","12","7934","Fanerófita com 5m, encontrada na borda da mata. Cálice pardo, corola amarelo esverdeada. Tem cheiro forte e atrativo para os insetos. Apresenta látex nas folhas. Tronco acinzentado com leves sulcos. É comum no local.","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-21 14:45:03-03","UFJF","CESJ","34853","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","L.F. Lima","R.C. Forzza; L.C.S. Assis; A.S.M. Valente; M.C.M. Garcia","1909","2001","10","20","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"CESJ034853",NA,NA,NA,"2016","08","12","7934","Árvore em borda de mata, ca. 4m alt. Folhas discolores. Frutosa verdes passando a atro-purpúreos.","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-21 14:45:03-03","UFJF","CESJ","41209","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","L.C.S. Assis","L.C.S. Assis; M. S. Guimarães","865","2003","07","26","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"CESJ041209",NA,NA,NA,"2004",NA,NA,"7934","Árvore ca. 3m da borda da mata. Frutos verdes imaturos.","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-21 14:45:03-03","UFJF","CESJ","52683","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A.S.M. Valente","M.G. Rezende; A.S.M. Valente; F.S. Souza; R.C.L. Elias; T.M. Machado","332","2009","01","23","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pedreira Califórnia Brown&nf;Fuso 23 K 0357748 E 7571631 N","-46.386100769043","-21.9235992431641",NA,NA,"CESJ052683",NA,NA,NA,"2009","01","23","25710","Arbusto na Frente de mineração 3. indumento ferrugíneo, sépala pilosa, corola esverdeada em botões.","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-21 14:45:03-03","UFJF","CESJ","62258","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","D.A.Estevan","D.A.Estevan; et al.","CESJs.n.","2009","06","09","Brasil","Paraná","Assaí","Café Forte. Biera do Tibagi","-50.8414001464844","-23.3733005523682",NA,NA,"CESJ062258",NA,NA,NA,"2009",NA,NA,"20909","Arvoreta, 7,5m; pétalas e estames amarelo-esverdeados.","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-11-21 14:45:03-03","UFJF","CESJ","32193","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","L.F. Lima","C.B. Poliquesi; E. Barbosa","274","1995","06","21","Brasil","Paraná","Rio Bonito do Iguaçu","Rio Iguaçu","-52.5257987976074","-25.4906005859375",NA,NA,"CESJ032193",NA,NA,NA,"2016","08","12","26511","Arbusto, 1,50m, flor creme. Mata baixa, próxima ao rio.","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-11-21 14:45:03-03","UFJF","CESJ","40745","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","L.F. Lima","F.T. Farah; A.G. Nave","1189","2000","03","24","Brasil","São Paulo","Adamantina","Usina Branco Peres Álcool","-51.0699996948242","-21.6800003051758",NA,NA,"CESJ040745",NA,NA,NA,"2016","08","12","31214","Nome popular: Maçaranduba.","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-11-21 14:45:03-03","UFJF","CESJ","52871","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum","tomentosum","Chrysophyllum marginatum tomentosum","(Miq.) T.D. Penn.","F.S. Souza","F.S. Souza; M.G. Rezende; R.C.L. Elias; T.M. Machado","671","2009","02","10","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pedreira Granito Marrom Imperial&nf;Datum Sad 69 N 7574120 E 354448 23 Sul","-46.386100769043","-21.9235992431641",NA,NA,"CESJ052871",NA,NA,NA,NA,NA,NA,"25710","Árvore ca. 5m no afloramento na borda da mata. Folhas discolores com face abaxial com tricomas castanhos. Flores brancas.","auto","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-04-07 11:48:47-03","UFMS","CGMS","78238","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","G.A.Damasceno-junior","K.S.P. Raposo; G.D. Montanha.","24","2018","10","13","Brasil","Mato Grosso do Sul","Campo Grande","RPPN, UFMS. Reserva natural localizada na Universidade Federal de Mato Grosso do Sul.","-54.5961111","-20.5377777","-54,5961111","-20,5377777","CGMS1111249",NA,"532","532",NA,NA,NA,NA,"Fruto verde imaturo, pequeno e redondo; folha coreácea com nervuras evidentes e apresenta nervura coletora. Habitat: Cerradão Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-04-07 11:48:46-03","UFMS","CGMS","16673","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","V.J. Pott; A. Pott","J.M. Longo; C. Aoki; S. Boff","91","2004","04","15","Brasil","Mato Grosso do Sul","Paranaíba","Fazenda Nova Ponte.","-51.0891666","-19.3047222","-51,0891666","-19,3047222","CGMS1045973",NA,NA,NA,NA,NA,NA,NA,"Flor esverdeada. odor forte desagradável Habitat: Borda de mata. Habito: Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2021-04-07 11:48:47-03","UFMS","CGMS","74295","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"E.G. Arguelho; F.M. Alves","57","2016","01","26","Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556","-54,6155556","-20,5080556","CGMS1107161",NA,NA,NA,NA,NA,NA,NA,"Presença de flor Habitat: Cerrado Habito: Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-04-07 11:48:46-03","UFMS","CGMS","33835","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"G.A. Damasceno-Junior; J.S. Velasques","2492","2002","02","17","Brasil","Mato Grosso do Sul","Ladário","Fazenda Paraíso, Morro Santa Cruz.","-57.6","-19.1975","-57,6","-19,1975","CGMS1063232",NA,"800","800",NA,NA,NA,NA,"Fruto verde. Fitossociologia 71. Habitat: Mata semidecídua. Solo litólico e rico em ferro. Morro. Habito: Arvoreta. 4,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-04-07 11:48:47-03","UFMS","CGMS","35636","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"C. Faxina","171","2009","09","25","Brasil","Mato Grosso do Sul","Naviraí","Córrego do Touro.","-54.2166667","-23.0652778","-54,2166667","-23,0652778","CGMS1065039",NA,NA,NA,NA,NA,NA,NA,"Fruto verde. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo alagado. Relevo plano. Habito: Arbusto. 4,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-04-07 11:48:47-03","UFMS","CGMS","59452","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","F.M. Alves","S. Torrecilha; J.L.C.S. Almeida; G.P. Freitas; M.G.G. Carrijo","148","2015","11","19","Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual Nascentes do Taquari.","-53.3052778","-18.2380555","-53,3052778","-18,2380555","CGMS1089365",NA,"752","752","2015","11","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-04-07 11:48:47-03","UFMS","CGMS","35643","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"C. Faxina","178","2009","10","24","Brasil","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2","-23.1361111","-54,2","-23,1361111","CGMS1065047",NA,NA,NA,NA,NA,NA,NA,"Fruto roxo. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo seco. Relevo plano. Habito: Árvore. 5,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-04-07 11:48:46-03","UFMS","CGMS","13810","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","S. Aragaki","S. Aragaki; D.R. Espírito Santo","1015","2004","04","09","Brasil","Mato Grosso do Sul","Chapadão do Sul","Fazenda Pedra Branca, Sítio 4, Ponto 3.","-52.7811111","-19.1875","-52,7811111","-19,1875","CGMS1043264",NA,NA,NA,"2004","04","09",NA,"Cálice marrom. Corola amarela. Mesófita. Ripária. Presença de látex. Habitat: Córrego Pedra Branca. Relevo plano com drenagem. Habito: Árvore. 5,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2021-04-07 11:48:46-03","UFMS","CGMS","25107","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A. Pott","R.B. Rodrigues; C.F. Zucca; D.R.C. Padilha; D. Verçosa; L.F.B. Cattani","13","2009","05","06","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Alegria, sub-região da Nhecolândia, Pantanal.","-56.7452777","-19.0616667","-56,7452777","-19,0616667","CGMS1054531",NA,"94","94",NA,NA,NA,NA,"Flor amarela. Habitat: Cerradão. Habito: Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-04-07 11:48:46-03","UFMS","CGMS","21185","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A.L. Minari","A.L. Minari","17","2007","04","04","Brasil","Mato Grosso do Sul","Campo Grande","Reserva Particular do Patrimônio Natural da Universidade Federal do Mato Grosso do Sul.","-54.6136111","-20.5088889","-54,6136111","-20,5088889","CGMS1050589",NA,NA,NA,NA,NA,NA,NA,"Flor branca. Presença de látex, flores com odor desagradável. Habitat: Cerradão. Habito: Arbusto. 3,50m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-04-07 11:48:47-03","UFMS","CGMS","67637","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"A. Pott; V.J. Pott","13050","2005","08","16","Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Centenário, sub-região da Nhecolândia, Pantanal.","-56.0811111","-19.5361111","-56,0811111","-19,5361111","CGMS1100596",NA,NA,NA,NA,NA,NA,NA,"Flor ausente. Fruto preto. Habitat: Cerradão pouco denso. Solo arenoso. Relevo plano convexo. Frequente. Habito: Árvore 3-12m de alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2021-04-07 11:48:47-03","UFMS","CGMS","48762","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.R.F. Sinani","T.R.F. Sinani; T.C. Piva; N.F. Silva; J.R. Fabri; A.L.B. Sartori","353","2014","12","10","Brasil","Mato Grosso do Sul","Dois Irmãos do Buriti","Estrada vicinal, próximo a 1,3 km da Rodovia MS-162.","-55.3216667","-20.6741667","-55,3216667","-20,6741667","CGMS1078712",NA,"282","282","2014","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-04-07 11:48:46-03","UFMS","CGMS","12002","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"Flávia M.",NA,"1999","04","23","Brasil","Mato Grosso do Sul","Mato Grosso do Sul","Beira de Estrada.",NA,NA,NA,NA,"CGMS1041386",NA,NA,NA,NA,NA,NA,NA,"Flor esverdeada. Muitos botões secando. Habitat: Cerrado. Habito: Arbusto. 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2021-04-07 11:48:47-03","UFMS","CGMS","77245","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"Ana Paula S. A. Franco; Carina de Araujo; Fernanda N. Martins; Karina S. P. Raposo","11","2018","09","29","Brasil","Mato Grosso do Sul","Bonito","Eco Parque Museu Cultural. Eco Parque Museu Cultural","-56.4527778","-21.1338889","-56,4527778","-21,1338889","CGMS1110233",NA,NA,NA,NA,NA,NA,NA,"Fruto verde Habitat: Floresta estacional, borda de morro. Habito: Subarbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2021-04-07 11:48:47-03","UFMS","CGMS","46416","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","K.M. Silva","K.M. Silva; S.F. Marcondes; Y.S.B. Taveira; M.L. Mendonça; N.O. Arakaki","2","2014","10","11","Brasil","Mato Grosso do Sul","Sidrolândia","Área 01.","-54.9525","-20.9144444","-54,9525","-20,9144444","CGMS1076385",NA,"511","511","2014","10","11",NA,"Flor ausente. Fruto roxo. Látex,Presença de estreias, caule suberoso. Habitat: Cerradão decidual. Habito: Árvore. 5,00 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-04-07 11:48:47-03","UFMS","CGMS","39729","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A. Pott; G.A. Damasceno-Junior","L.M.M. Arakaki; A.P. Costa; I.P.P.Araújo; M.F. Barros","53","2012","10","18","Brasil","Mato Grosso do Sul","Bonito","Parque Estadual da Serra da Bodoquena. Fazenda Boqueirão.","-59.8","-21.1216667","-59,8","-21,1216667","CGMS1069108",NA,"518","518","2012","10","18",NA,"Flor ausente. Fruto verde. Habitat: Floresta Estacional Semidecidual (Mata Atlantica de interior). Mata ciliar do rio Perdido. Solo argiloso calcimorforfico. Relevo ondulado. Habito: Árvore. 7,00 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-04-07 11:48:47-03","UFMS","CGMS","49606","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"A. Pott; V.J. Pott","12627","2005","02","22","Brasil","Mato Grosso do Sul","Corumbá","Mineração Corumbaense Reunida S.A., Serra do Urucum.","-57.5575","-19.2238889","-57,5575","-19,2238889","CGMS1079538",NA,"667","667",NA,NA,NA,NA,"Flor creme-amarelada. Fruto ausente. Habitat: Floresta semidecidual montana, com Attalea phalerata. Solo argiloso preto de ferro. Relevo encosta (25°) médio superior. Esparsa. Habito: Árvore. 5,00 - 16,00 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2021-04-07 11:48:47-03","UFMS","CGMS","35570","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"C. Faxina","100","2009","07","18","Brasil","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2166667","-23.1044444","-54,2166667","-23,1044444","CGMS1064972",NA,NA,NA,NA,NA,NA,NA,"Apresenta látex leitoso. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo úmido. Relevo plano. Habito: Arbusto. 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-04-07 11:48:46-03","UFMS","CGMS","24885","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","M.L. Bueno","M.L. Bueno; A.F. Souza; E.O. Rocha-Júnior; D.R.M. Neves","706","2008","01","19","Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6166667","-20.45","-54,6166667","-20,45","CGMS1054309",NA,"541","541","2008","01","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2021-04-07 11:48:46-03","UFMS","CGMS","33848","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","G.A. Damasceno-Junior","G.A. Damasceno-Junior","3222","2001","01","01","Brasil","Mato Grosso do Sul","Ladário","Fazenda Paraíso, Vale do Paraíso, Morro Santa Cruz, próximo à nascente do córrego Band#?#alta.","-57.5833333","-19.1886111","-57,5833333","-19,1886111","CGMS1063245",NA,"800","800",NA,NA,NA,NA,"Fitossociologia 1027. Habitat: Bancada laterítica. Solo litólico. Relevo plano. Habito: Arvoreta. 4,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2021-04-07 11:48:46-03","UFMS","CGMS","14364","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A. Sciamarelli","A. Sciamarelli; F.G. Kuhn; C.S.C. Arruda.","1976","2004","04","22","Brasil","Mato Grosso do Sul","Inocência",NA,"-51.9091667","-19.5725","-51,9091667","-19,5725","CGMS1043837",NA,NA,NA,NA,NA,NA,NA,"Flor esverdeada. Planta em brotamento e floração. Heliófita. Mesófita. Habitat: Solo ondulado com drenagem. Habito: Árvore. 3,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2021-04-07 11:48:47-03","UFMS","CGMS","74298","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"E.G. Arguelho; F.M. Alves","61","2017","09","27","Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556","-54,6155556","-20,5080556","CGMS1107164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2021-04-07 11:48:47-03","UFMS","CGMS","67641","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A. Pott","A. Pott; V.J.Pott; A. L.B.Sartori","8571","2001","03","13","Brasil","Mato Grosso do Sul","Campo Grande","Área da ResErva, Embrapa Gado de Corte.","-54.7211111","-20.4336111","-54,7211111","-20,4336111","CGMS1100600",NA,NA,NA,"2008",NA,NA,NA,"Flor esverdeada. Habitat: Cerradão. Solo areno-argiloso. Relevo quase plano. Frequente. Habito: Árvore 4m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2021-04-07 11:48:46-03","UFMS","CGMS","14103","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A. Pott","E.L. Jacques; A. Sciamarelli; A. Cavalcante; C.S.C. Arruda; F.G. Kuhn","1304","2004","04","16","Brasil","Mato Grosso do Sul","Paranaíba","Fazenda Nova Ponte.","-51.0891666","-19.3047222","-51,0891666","-19,3047222","CGMS1043561",NA,NA,NA,"2005","05","30",NA,"Flor esverdeada. Habitat: Frequência Rara. Habito: Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-04-07 11:48:47-03","UFMS","CGMS","35621","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"C. Faxina","156","2009","09","24","Brasil","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2166667","-23.1205556","-54,2166667","-23,1205556","CGMS1065024",NA,NA,NA,NA,NA,NA,NA,"Fruto verde. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo seco. Relevo plano. Habito: Arbusto. 4,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2021-04-07 11:48:47-03","UFMS","CGMS","8336","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"A. Amaral-Júnior; J.O. Medonça, S.B. Barbosa, C.J. Campos","562","1999","04","12","Brasil","Mato Grosso do Sul","Bataguassu","À jusante da ponta de Presidente Epitácio, margem direita do rio Paraná.","-52.1888889","-21.7697223","-52,1888889","-21,7697223","CGMS1018019",NA,NA,NA,NA,NA,NA,NA,"Com botões. DOAÇÃO BOTU. Habitat: Área a ser inundada. Habito: Arbusto de 2,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-04-07 11:48:47-03","UFMS","CGMS","39492","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","E.M. Francisco","E.M. Francisco","386","2010","09","16","Brasil","Paraná","Santa Fé","Salto Bandeirate.","-51.8333333","-22.9833333","-51,8333333","-22,9833333","CGMS1068871",NA,NA,NA,"2010","09","16",NA,"Fruto imaturos verdes. Doação FUEL. Coordenadas originais 22°59#?#95,00'S 51°50#?#84,00'W Habitat: Beira do Rio Bandeirante. Habito: 4,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2021-04-07 11:48:47-03","UFMS","CGMS","35616","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"C. Faxina","149","2009","09","05","Brasil","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2","-23.1361111","-54,2","-23,1361111","CGMS1065019",NA,NA,NA,NA,NA,NA,NA,"Fruto roxo. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo seco. Relevo plano. Habito: Árvore. 5,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2021-04-07 11:48:47-03","UFMS","CGMS","67639","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A. Pott","A. Pott; V.J. Pott","13352","2005","09","06","Brasil","Mato Grosso do Sul","Bonito","Rio Perdido, divisa de municípios e das Fazendas Boqueirão e Laudejá, entorno noroeste do Parque Nacional da Serra da Bodoquena.","-56.7558333","-21.1177778","-56,7558333","-21,1177778","CGMS1100598",NA,"520","520","2005","08","31",NA,"Látex branco. Habitat: Floresta ripária baixa. Solo orgânico calcário, hidromórfico. Relevo vale plano amplo. Frequente. Habito: Arvoreta. 3,50 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
