"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","infraspecificEpithet","previousCatalogNumber","sex"
"401","2010-12-01 17:55:00-02","MO","MOBOT","3208158","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","G. Jolochin (MVFA)",NA,NA,NA,"Aurelio Schinini|H.J. Pueyo","1972","9","3","Argentina","Corrientes","Capital",NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 5153","South America","Riachuelo, 10 Km S de Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"402","2016-11-15 05:15:00-02","MO","MOBOT","3208294","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","G. Jolochin (MVFA)",NA,NA,NA,"Carmen L. Cristóbal|Antonio C. Krapovickas","1978","9","10","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,"Cristóbal 1756","South America","Ayo. Chimiray, ruta 40.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"403","2012-02-29 13:36:00-03","MO","MOBOT","3208809","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","L. Landrum",NA,NA,NA,"José E. Montes","1955","8","18","Argentina","Misiones","Eldorado",NA,NA,NA,NA,NA,NA,NA,NA,"Montes 14764","South America","Habitat interior selva marginal, en galeria, lugar alto, escaso.",NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2015-08-23 05:45:00-03","MO","MOBOT","3400968","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","E. Lucas & L. Jennings, 4/",NA,NA,NA,"S.A. Renvoize|C.M. Wilmot-Dear|Fernando O. Zuloaga","1978","10","5","Argentina","Entre Ríos","Federación",NA,NA,NA,NA,NA,NA,NA,NA,"Renvoize 2931","South America","Santa Ana. Sand dunes near R. Uruguay.",NA,NA,NA,NA,"30.00000000",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","806378","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","L.R. Landrum (ASU)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1992","7","6","Paraguay","Guairá",NA,"-56.36666","-25.71666",NA,NA,NA,NA,NA,NA,"Zardini 32449","South America","Mbocayaity-Melgarejo. 4 km E of Mbocayaity Forest.",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"699",NA,NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","969846","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","N. Snow (GREE)",NA,NA,NA,"Elsa M. Zardini|A. Ramirez","1994","10","14","Paraguay","Concepción",NA,"-57.34972","-22.67222",NA,NA,NA,NA,NA,NA,"Zardini 41367","South America","Parque Nacional San Luis de la Sierra. Arroyo Tagatiyá-Guazú. Gallery forest on limestone.",NA,NA,NA,NA,"270.00000000",NA,NA,NA,"5",NA,NA,"967",NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","308974","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","M. Sobral (ICN)",NA,NA,NA,"William J. Hahn","1984","8","4","Paraguay","Alto Paraguay",NA,"-57.16666","-26.16666",NA,NA,NA,NA,NA,NA,"Hahn 2719","South America","35 km N of Caapucu. Arroyo Apichapa. Riparian forest and surrounding shrubs in valley of open grassland.",NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,"84-41",NA,NA,NA,NA
"408","2015-05-07 07:14:00-03","MO","MOBOT","1413221","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","L.R. Landrum (ASU)",NA,NA,NA,"Elsa M. Zardini|J. Rodríguez","1999","10","22","Paraguay","Itapúa",NA,"-56.8230556","-27.4486111",NA,NA,NA,NA,NA,NA,"Zardini 51677","South America","Yacyretá Dam Island Reserve: Western area. Collecting area: around two hectares.",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"1181",NA,NA,NA,NA
"409","2018-11-09 10:41:00-02","MO","MOBOT","307848","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|Mirtha Ortiz","1987","9","23","Paraguay","Paraguarí",NA,"-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,"Zardini 3122","South America","Paraguari, Compañía Costa Segunda, Cerro Palacios.",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"87-36",NA,NA,NA,NA
"410","2009-08-21 07:03:00-03","MO","MOBOT","2517894","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","gemmiflora","Myrcia gemmiflora","O. Berg",NA,NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 4214","South America","San Estanislao, matorrales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","29355","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Tomasetto, F.",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","-49.4","-20.883333","-49.4","-20.883333",NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul","Mata dos Macacos",NA,"Árvore, fruto verde imaturo.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33531","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","2008","01","24","Brasil","São Paulo","Turmalina (P4)","-50.43388889","-20.00361111","-50.43388889","-20.00361111",NA,NA,"Tracheophyta","Myrtales","318.0","América do Sul","Fazenda São João",NA,"Árvore P-E 81, I-939. Biota",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33530","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Marcos Sobral",NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","2008","04","25","Brasil","São Paulo","Novo Horizonte (G1)","-49.294722","-21.520833","-49.294722","-21.520833",NA,NA,"Tracheophyta","Myrtales","319.0","América do Sul","Fazenda Serrinha",NA,"Árvore P-B 30, I-221. Biota",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33533","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","2009","05","12","Brasil","São Paulo","Nova Granada (G6)","-49.24638889","-20.54361111","-49.24638889","-20.54361111",NA,NA,"Tracheophyta","Myrtales","316.0","América do Sul","Fazenda São João",NA,"Árvore P-D 61, I-731. Biota",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","33731","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","2010","05","20","Brasil","São Paulo","Palestina (P5)","-49.50027778","-20.28833333","-49.50027778","-20.28833333",NA,NA,"Tracheophyta","Myrtales","440.0","America do Sul","Fazenda Boa Vista",NA,"Árvore, P-D 80, I-1387. Biota",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33529","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Mario José Marques","2009","05","18","Almeida Neto, A. & Ranga, N. T.","2008","10","29","Brasil","São Paulo","Palestina (P6)","-49.50472222","-20.32111111","-49.50472222","-20.32111111",NA,NA,"Tracheophyta","Myrtales","320.0","América do Sul","Fazenda Boa Vista",NA,"Árvore P-B 35, I-295. Biota",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33532","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","2007","12","06","Brasil","São Paulo","Macaubal, distrito de Ida Iolanda (P2)","-49.92916667","-20.74277778","-49.92916667","-20.74277778",NA,NA,"Tracheophyta","Myrtales","317.0","América do Sul","Fazenda Pauã",NA,"Árvore P-C 47, I-898. Biota",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","33842","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Valduga, E.","2010","11","06","Brasil","Rio Grande do Sul","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"Tracheophyta","Myrtales","41.0","America do Sul",NA,NA,NA,"86098","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-07-31 16:50:43-03","UNESP-IBILCE","SJRP","23980","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","M. Sobral","2010",NA,NA,"N.T. Ranga",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul","Avenida José Munia",NA,"Árvore de 17 m, flores brancas;","20305","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-07-31 16:50:43-03","UNESP-IBILCE","SJRP","25865","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","M. Sobral","2010",NA,NA,"Montilha, E.O.",NA,NA,NA,"Brasil","São Paulo","Araçatuba","-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul","Country Club",NA,"Arbórea;","59490","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","00592","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","J. Mattos",NA,NA,NA,"P.N. Camargo",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul","estrada para Mirassol",NA,"Flores brancas;","20305","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-07-31 16:50:43-03","UNESP-IBILCE","SJRP","20463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","M. Sobral","2010",NA,NA,"Montilha, E.",NA,NA,NA,"Brasil","São Paulo","Birigui","-50.3400001525879","-21.2800006866455",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul","fazenda água branca",NA,"Arbórea, flores brancas;","24456","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","26295","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Guimarães, P.",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul","IBILCE/UNESP",NA,NA,"20305","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-07-31 16:50:43-03","UNESP-IBILCE","SJRP","11719","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","M. Sobral","2010",NA,NA,"M.R. Pietrobom-Silva",NA,NA,NA,"Brasil","Mato Grosso do Sul","Brasilândia","-52.0368995666504","-21.2558002471924",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul","lagoa machado",NA,"Arbórea 3,5 m, botão verde-rosa, fruto verde; outra especimes Ruprechtia laxiflora Meisn.","124730","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","20016","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Ionária, I, Pedrão",NA,NA,NA,"Brasil","São Paulo","Potirendaba","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul","ribeirão borá",NA,"Árvore 6 m, flores brancas;","17988","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","25312","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"J.C. de Souza",NA,NA,NA,"Brasil","São Paulo","Potirendaba","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul","ribeirão cubatão",NA,"Árvore 7 m, flor branca;","17988","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","23880","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Almella, D.",NA,NA,NA,"Brasil","São Paulo","Potirendaba","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,"América do Sul","sítio são pedro",NA,"Árvore 6 m, frutos imaturos de cor verde;","17988","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-03-29 10:41:33-03","UFSM","HDCF","5916","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Marchiori, J. N. C.","2008","11","26","Santos, R. S.","2008","11","26","Brasil","Rio Grande do Sul","Barra do Quaraí","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,NA,NA,NA,"América","Mata ciliar do Rio Uruguai",NA,"Árvore com 6 metros, frutas maduras, casca rugosa com fissuras estreitas - Madeira coletada","42332","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-03-29 10:41:33-03","UFSM","HDCF","4081","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Figueira, M.","2015","04","02","Machado, P. F. S.","1989","09",NA,"Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,NA,NA,NA,"América","Perau São Xico",NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-03-29 10:41:33-03","UFSM","HDCF","5246","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Figueira, M.","2015","04","15","Longhi, S. J.","2000","07","07","Brasil","Rio Grande do Sul","Restinga Seca","-53.375","-29.8132991790771",NA,NA,NA,NA,NA,NA,NA,"América","Viveiro da prefeitura",NA,"Flores brancas","31252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-03-29 10:41:33-03","UFSM","HDCF","4899","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand",NA,NA,NA,NA,"Filho, A. A.","1991","10","31","Uruguai",NA,"Artigas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pintado Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-03-29 10:41:33-03","UFSM","HDCF","1813","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Longhi, S. J.","1985","09","10","Londero, C. A.","1985","08","29","Brasil","Rio Grande do Sul","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,NA,"América","Sede da prefeitura",NA,"Frutos comestíveis. Ocorrência restrita à fronteira do Rio Grande do Sul","74636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2016-08-26 09:17:13-03","UFSM","HDCF","1702","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Sobral, M.","1985","12","28","Longhi, S. J.","1984","10","28","Brasil","Rio Grande do Sul","São Luiz Gonzaga","-54.9608001708984","-28.4083003997803",NA,NA,NA,NA,NA,NA,"511","América","Limoeiro, Granja Longhi",NA,"Frutos amarelos comestíveis. Madeira coletada","39496","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2016-08-26 09:17:13-03","UFSM","HDCF","1712","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Sobral, M.","1985","12","28","Longhi, S. J.","1985","03","11","Brasil","Rio Grande do Sul","São Luiz Gonzaga","-54.9608001708984","-28.4083003997803",NA,NA,NA,NA,NA,NA,"518","América","Limoeiro, Granja Longhi",NA,"Amostra de madeira na xiloteca","39496","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2016-08-26 09:17:13-03","UFSM","HDCF","1033","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Sobral, M.","1985","12",NA,"Longhi, S. J.","1981","12","08","Brasil","Rio Grande do Sul","Roque Gonzales","-55.0256004333496","-28.1313991546631",NA,NA,NA,NA,NA,NA,"293","América",NA,NA,"Inventário de nativas (am. 31)","36100","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-12-04 10:55:45-03","UNIOESTE","UNOP","10464","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Sobral, M.","2019","11","18","Viana, A.P.B.","2019","09","21","Brasil","Paraná","Toledo","-53.745083","-24.725278","-53.745083","-24.725278",NA,NA,NA,NA,"3",NA,"Parque Ecológico Diva Paim Barth",NA,"Arbórea, 6m, frutos globosos amarelados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2016-09-15 10:17:27-03","UNIOESTE","UNOP","5580","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Schinemann, D.A.","2016","06","27","Temponi, L.G.; Ribas, O.S.; Poliquesi, C.B.; Ribas, O.S.; Poliquesi, C.B.","2009","10","09","Brasil","Paraná","Céu Azul","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,NA,NA,"586",NA,"Parque Nacional do Iguaçu. Trilha de Educação Ambiental.",NA,"Arbusto, 3,50 m, frutos pretos. Floresta estacional semidecídual.","51148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2016-09-15 10:17:27-03","UNIOESTE","UNOP","5081","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Schinemann, D.A.","2016","06","27","Cordeiro, J.; Cruz, J.M.; Barbosa, E.; Cruz, J.M.; Barbosa, E.","2008","05","16","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,"2960",NA,"Monte crista municipio de garuva santa catarina .",NA,"Arbusto, 2 m, fruto imaturo verde.","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-08-31 09:07:47-03","INPA","INPA","189553","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Haussen, M",NA,NA,NA,"Haussen, M","1990","10","21","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"INPA0189553","INPA0189553 INPA0189553_e","Dicotyledon Com-Clade","Myrtales","1539","Southern America","Parque Est. de Itapuã, Viamão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-01-10 20:47:07-03","INPA","INPA","99690","S","Plantae","Myrtaceae","Myrcianthes","edulis","Myrcianthes edulis","O.Berg","Rodrigues, WA","1981",NA,NA,"Clement, CR","1981","09","23","Brasil","Amazonas",NA,NA,NA,NA,NA,"INPA0099690","INPA0099690 INPA0099690_e","Dicotyledon Com-Clade","Myrtales","INPA99690","Southern America","Estrada Manaus-Porto Velho, Estrada Manaus-Porto Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-06-25 16:06:21-03","FUVATES","HVAT","1827","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","E. Freitas","2006","06","26","E. Mundeleski","2006","02","17","Brasil","Rio Grande do Sul","Vespasiano Correa","-51.859167","-29.0675","51º51'33''W","29º4'3''S","HVAT00001827",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-06-25 16:06:21-03","FUVATES","HVAT","5090","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","E. Freitas; C. R. Orlandi","2017","03","01","E. Freitas","2016","10","27","Brasil","Rio Grande do Sul","Manoel Viana","-55.425278","-29.587222","-55º25'31''W","-29º35'14''S","HVAT00005090",NA,NA,NA,"1097",NA,"RS 377.",NA,"Arbórea.; Beira da rodovia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-06-25 16:06:21-03","FUVATES","HVAT","3130","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","V. Kinupp","2006","12","19","V. F. Kinupp; C. Rodrigues; G. N. Lisbôa","2006","12","19","Brasil","Rio Grande do Sul","Gravataí","-50.991944","-29.944444","-50º59'31''W","-29º56'40''S","HVAT00003130",NA,NA,NA,"3219",NA,"RS 118.",NA,"Duplicata do registro ICN: 146779; Árvore, 5 m, ramos pendentes, flores brancsa (últimas), frutos imaturos verdes com manchas vináceas, pubescente e maduros amarelos; Sítio nos fundos do departamento de Produção vegetal (DPV), borda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-06-25 16:06:21-03","FUVATES","HVAT","4349","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","F. Gonzatti","2012","03","01","E. Valduga","2011","11","27","Brasil","Rio Grande do Sul","Palmares do Sul","-50.345556","-30.384722","-50º20'44''W","-30º23'5''S","HVAT00004349",NA,NA,NA,"187",NA,"Lagoa da Porteira.",NA,"Doação do Herbário HUCS, registro HUCS 38305; Nas margens da lagoa, em borda da mata de restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-12-19 11:19:50-03","UFG","UFG","23128","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Fonseca, A.S.","1994","08","17","Rizzo, J.A.; et al.","1994","08","17","Brasil","Goiás","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,NA,NA,"11630",NA,"Reserva Biológica da Serra Dourada, À 3 km do trevo de Mossâmedes para a cidade de Goiás, à esquerda da rodovia; 3º transecto. Floresta ciliar.",NA,"Arbusto de 1,0 m de altura, flores alvas, estames numerosos.","30139","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-12-19 11:19:50-03","UFG","UFG","15204","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Proença, C.","1994","11","04","Gomes-Klein, V.L.; Guimarães, E.F. & Nogueira, I.S.","1994","08","17","Brasil","Goiás","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,NA,NA,"2488",NA,"Reserva Biológica da Serra Dourada, À esquerda da rodovia Goiânia sentido Goiás, 3 km do trevo para Mossâmedes; 1º transecto. Campo cerrado e formação rupestre.",NA,"1,50 m de altura, folhas discolores, botões alvos, estames alvos.","30139","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-12-19 11:19:50-03","UFG","UFG","9142","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes nana","D. Legrand","Proença, C.","1992",NA,NA,"Rizzo, J.A.","1973","07","23","Brasil","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,"9142",NA,"Serra do Topázio, À 20km antes de Cristalina, rodovia Brasília-Belo Horizonte. Campo rupestre.",NA,"Subarbusto 2 cm. Corola branca.","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nana",NA,NA
"448","2021-01-26 13:56:41-03","IMA","MAC","23516","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","M.Sobral","2017",NA,NA,"A.Macedo","1949","10","31","Brasil","Minas Gerais","Ituiutaba","-49.785278","-19.618611","-49.785278","-19.618611","MAC0023516","MAC0023516",NA,NA,"1990",NA,"Ituiutaba, Santa Terezinha.",NA,"Árvore; Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
