"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","sex"
"45","2020-02-08 09:04:34-03","NBC","NL-BOTANY","U.1592826","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Pedersen TM",NA,"1949","10","22","Southern America","Argentina",NA,"Estancia 'Santa Teresa'Dep. Mburucuya. Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592826 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592826",NA,"Ericales","(A.DC.) Radlk.",NA,"NL-U1592826",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 09:04:34-03","NBC","NL-BOTANY","U.1731046","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Bernardi L",NA,"1978","10","17","Southern America","Paraguay",NA,"Sat frequens in nemore circa La Rosada, Ybicui, Paraguari.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1731046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1731046",NA,"Ericales","(A.DC.) Radlk.",NA,"NL-U1731046",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 09:04:34-03","NBC","NL-BOTANY","U.1731049","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Bernardi L",NA,"1978","11","09","Southern America","Paraguay",NA,"in nemore sat sicco ad ripam altam Rio Paraguay, Curupayty, Humaita, Neembucu.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1731049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1731049",NA,"Ericales","(A.DC.) Radlk.",NA,"NL-U1731049",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:19:43-03","ESALQ","ESA","79333","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Melo, E. et al.","1830.0","1996","11","09",NA,"Brasil","Bahia","Fazenda Santa Terezinha (Eucatex). Borda de remanescente de Floresta Estacional Semidecidual",NA,NA,NA,"ESA079333","Magnoliophyta",NA,"(A.DC.) Radlk.",NA,"ESA079333",NA,NA,"-230.333",NA,NA,"Itatim",NA,"-48,183,333","-230,333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:19:43-03","ESALQ","ESA","84075","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Melo, E. et al.","1980.0","1997","01","26",NA,"Brasil","Bahia",NA,NA,NA,NA,"ESA084075","Magnoliophyta",NA,"(A.DC.) Radlk.",NA,"ESA084075",NA,"-39.6981010437012","-12.7118997573853",NA,NA,"Itatim",NA,NA,NA,NA,NA,"24374","auto",NA,NA,NA,NA,NA
"50","2020-11-04 11:19:43-03","ESALQ","ESA","130676","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35879.0","2013","02","26",NA,"Brasil","Rio de Janeiro","Fragmento 47 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.",NA,NA,"Árvore","ESA130676","Magnoliophyta",NA,"(A.DC.) Radlk.",NA,NA,"Souza, V.C.","-22.5182","-44.5022","480","480","Resende",NA,"-22.5182","-44.5022","2013",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:19:43-03","ESALQ","ESA","78870","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Lourteig, A. et al.","2758.0","1973","11","18",NA,"Argentina","Corrientes",NA,NA,NA,NA,"ESA078870","Magnoliophyta",NA,"(A.DC.) Radlk.",NA,"ESA078870",NA,NA,NA,NA,NA,"Paso de los Libres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:33:33-03","MN","R","12040","PreservedSpecimen","Plantae","Sapotaceae","Lucuma","gardneriana","Lucuma gardneriana","Glaziou, A.F.M.","15195","1887","02","01",NA,"Brasil","Minas Gerais",NA,NA,NA,"Plantas do Brasil Central","R000012040",NA,NA,"A.DC.",NA,"R000012040_001 R000012040_002",NA,"-42.0703010559082","-16.8497009277344",NA,NA,"Arassuai",NA,NA,NA,NA,NA,"46442","auto",NA,NA,NA,NA,NA
"53","2021-04-02 11:40:59-03","UFPI","TEPB","17687","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Melo, E.","2166","1997","05","24",NA,"Brasil","Bahia","Morro do Coité",NA,NA,"árvore de cerca de 5 metros; folha subcrassa discolor. Fruto imaturo verde; semente com arilo branco com odor agradável de iogurte Ambiente: Orla interna da mata de base",NA,NA,NA,"(A. DC.) Radlk.",NA,NA,"França, F.","-39.898333","-12.756667","252","252","Iaçu",NA,"39°53'54W","12°45'24S","1999","08",NA,NA,"01",NA,NA,NA,NA
"54","2021-04-02 11:40:59-03","UFPI","TEPB","5388","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","EMPERAIRE, L.aure",NA,"1985","02","01",NA,"Brasil","Piauí","Sítio do Meio",NA,NA,"6 metros de altura Ambiente: Caatinga arbórea",NA,NA,NA,"(DC.)",NA,NA,"Alves-Araújo, A.","-42.6994018554688","-9.01527976989746",NA,NA,"São Raimundo Nonato",NA,NA,NA,"2009","11","45407","auto","17",NA,NA,NA,NA
"55","2015-07-02 14:04:17-03","JBP","HPL","7230","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","H. Lorenzi","2929","2001","10","29",NA,"Brasil","RS","Coletado nas proximidades do morro do Côco, bem ao nível do lago Guaíba e em terreno úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"H. Lorenzi","-51.23","-30.0331",NA,NA,"Porto Alegre",NA,NA,NA,"2001","10","29946","auto","29",NA,NA,NA,NA
"56","2015-07-02 14:04:17-03","JBP","HPL","6199","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","H. Lorenzi","5965","2005","12","09",NA,"Brasil","RS","Coletado nas margens da Rodovia EEA ( Estação Experimental Agronômica)-UFRG.",NA,NA,NA,NA,NA,NA,"Radlk",NA,NA,"H. Lorenzi","-51.6161","-30.0839",NA,NA,"Eldorado do Sul",NA,NA,NA,"2005","12","33687","auto","09",NA,NA,NA,NA
"57","2019-02-15 11:50:23-02","IPA","IPA","30700","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Zoé Brito","s.n.","1980","12","25","Southern America","Brasil","Rio Grande do Norte",NA,NA,NA,NA,"IPA0030700","Plantae",NA,"(A.DC.)Radlk.",NA,NA,"Cano, O.","-37.2005996704102","-6.71832990646362",NA,NA,"São João do Sabugi",NA,NA,NA,"2004","10","18083","auto","27",NA,NA,NA,NA
"58","2019-02-15 11:50:23-02","IPA","IPA","24219","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Zoé Brito","2","1979","12","09","Southern America","Brasil","Rio Grande do Norte","Serra do Mulungu, 4km ao NE da cidade.",NA,NA,"Árvore 3-5m de altura. Flores esverdeadas. Planta rara. Todo e estrato arbóreo encontrava-se desfolhado devido à seca, com exceção de Luetzelburgia auriculata e do exemplar coletado, demonstrando boa adaptação às condições adversas da","IPA0024219","Plantae",NA,"(A.DC.)Radlk.",NA,NA,"Pires, J.M.","-37.2005996704102","-6.71832990646362",NA,NA,"São João do Sabugi",NA,NA,NA,"1980","02","18083","auto","05",NA,NA,NA,NA
"59","2019-02-15 11:50:23-02","IPA","IPA","74982","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Sobrinho, J.S.","89","1965","09","13","Southern America","Brasil","Rio Grande do Norte","Fazenda Canaã. Serra do Pindoba.",NA,NA,"Árvore de porte médio. Flôres pequenas, verdes.","IPA0074982","Plantae",NA,"(A.DC.)Radlk.",NA,NA,NA,"-36.9206008911133","-5.79943990707397",NA,NA,"São Rafael",NA,NA,NA,NA,NA,"19506","auto",NA,NA,NA,NA,NA
"60","2019-02-15 11:50:23-02","IPA","IPA","24220","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Zoé Brito","1","1979","12","09","Southern America","Brasil","Rio Grande do Norte","Serra do Mulungu, 4km ao NE da cidade.",NA,NA,"Árvore 3-5m de altura. Flores esverdeadas. Planta rara. Todo e estrato arbóreo encontrava-se desfolhado devido à seca, com exceção de Luetzelburgia auriculata e do exemplar coletado, demonstrando boa adaptação às condições adversas da","IPA0024220","Plantae",NA,"(A.DC.)Radlk.",NA,NA,"Pires, J.M.","-37.216667","-6.716667",NA,NA,"São João do Sabugi",NA,"-37.216667","-6.716667","1980","02",NA,NA,"05",NA,NA,NA,NA
"61","2019-02-15 11:50:23-02","IPA","IPA","30482","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Emperaire, L.","646","1979",NA,NA,"Southern America","Brasil","Piauí","Serra da Capivara",NA,NA,NA,"IPA0030482","Plantae",NA,"(A.DC.)Radlk.",NA,NA,"Alves-Araújo, A.",NA,NA,NA,NA,NA,NA,NA,NA,"2009","07",NA,NA,"22",NA,NA,NA,NA
"62","2019-02-15 11:50:23-02","IPA","IPA","64352","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","França, F.; Melo, E.; Correa, C.; Freitas, I.; Vogel, S.; Melo, E.; Correa, C.; Freitas, I.; Vogel, S.","1956","1996","10","27","Southern America","Brasil","Bahia","Morro do Leão",NA,NA,"Árvore ca. 5m de altura. Flores verdes, anteras castanhas.","IPA0064352","Plantae",NA,"(A.DC.)Radlk.",NA,NA,NA,"-39.683333","-12.716667","290","290","Itatim",NA,"-39.683333","-12.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-02-15 11:50:23-02","IPA","IPA","67796","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Silva, S.I. da","s.n.","2002","04","20","Southern America","Brasil","Pernambuco","em interotícios de afloramentos.",NA,NA,NA,"IPA0067796","Plantae",NA,"(A.DC.)Radlk.",NA,NA,"Cruz, J.",NA,NA,NA,NA,"São Caetano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-02-15 11:50:23-02","IPA","IPA","74931","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Ramalho, F.B.","13","1971","09","22","Southern America","Brasil","Bahia","Fazenda Tapagem , na margem de um rio.",NA,NA,"Árvore cerca de 6m de altura , com látex branco. Flôres verdes pequenas, perfumadas. Cauliflora.","IPA0074931","Plantae",NA,"(A.DC.)Radlk.",NA,NA,"Alves-Araújo, A.","-40.19580078125","-10.2638998031616",NA,NA,"Jaguarari",NA,NA,NA,"2009","07","60045","auto","22",NA,NA,NA,NA
"65","2019-02-15 11:50:23-02","IPA","IPA","74939","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Ramalho, F.B.","4","1971","09","17","Southern America","Brasil","Bahia","Fazenda Lagoa de Palha , na margem do Rio Verde.",NA,NA,"Árvore cerca de 5m de altura, com látex branco. Flôres verdes perfumadas, raras. Folhas compridas.","IPA0074939","Plantae",NA,"(A.DC.)Radlk.",NA,NA,"Alves-Araújo, A.","-42.7310981750488","-10.8217000961304",NA,NA,"Xique-Xique",NA,NA,NA,"2009","07","100560","auto","22",NA,NA,NA,NA
"66","2019-02-15 11:50:23-02","IPA","IPA","63568","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Záchia, M.R.; Bicca, E.; Vendrúsculo, G.; Bicca, E.; Vendrúsculo, G.","3076","1998","11","02","Southern America","Brasil","Rio Grande do Sul","Praia do Rio Ibicuí, ponte da Ilha Moreira.",NA,NA,"Árvore na borda da mata ca. 3m de altura. ( A lenha ,se queimada provoca irritação nos olhos).","IPA0063568","Plantae",NA,"(A.DC.)Radlk.",NA,NA,"Alves-Araújo, A.","-54.8250007629395","-29.8836002349854",NA,NA,"Cacequi",NA,NA,NA,"2009","07","52204","auto","22",NA,NA,NA,NA
"67","2019-08-27 13:28:51-03","IAP","PACA-AGP","3024","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Rambo, B.",NA,NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,"Fenofase: fruto novo","PACA003024","Magnoliophyta","Ebenales","(A. DC.) Radlk.",NA,NA,"Emrich-Rambo",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,"1964","09",NA,NA,"17",NA,NA,NA,NA
"68","2019-08-27 13:28:51-03","IAP","PACA-AGP","52202","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Rambo, B.",NA,"1951","12",NA,NA,"Brasil","RS","Lagia dos Patos",NA,NA,"Sem material Habitat: In silvula arenosa Fenofase: flor","PACA052202","Magnoliophyta","Ebenales","(A. DC.) Radlk.",NA,NA,"Emrich-Rambo",NA,NA,NA,NA,"Itapoã","Magnoliatae",NA,NA,"1954","09",NA,NA,"17",NA,NA,NA,NA
"69","2019-08-27 13:28:51-03","IAP","PACA-AGP","72185","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Sehnem, A.","1462","1945","11","03",NA,"Brasil","RS",NA,NA,NA,"Habitat: Arbusto em beira de rio","PACA072185","Magnoliophyta","Ebenales","(A. DC.) Radlk.",NA,NA,"B. Rambo","-51.3974990844727","-29.6382999420166",NA,NA,"Pareci Novo","Magnoliatae",NA,NA,NA,NA,"9951","auto",NA,NA,NA,NA,NA
"70","2019-08-27 13:28:51-03","IAP","PACA-AGP","37978","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Rambo, B.",NA,"1948","11","14",NA,"Brasil","RS","Barra do Ribeiro",NA,NA,"Habitat: In silva riparia Fenofase: flor","PACA037978","Magnoliophyta","Ebenales","(A. DC.) Radlk.",NA,NA,"Emrich-Rambo","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","Magnoliatae",NA,NA,"1954","09","29946","auto","17",NA,NA,NA,NA
"71","2019-08-27 13:28:51-03","IAP","PACA-AGP","41165","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Rambo, B.",NA,"1949","04","22",NA,"Brasil","RS","Ilha das Flores",NA,NA,"Sem material Habitat: In silvula riparia Fenofase: fruto semievoluto","PACA041165","Magnoliophyta","Ebenales","(A. DC.) Radlk.",NA,NA,"Emrich-Rambo","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","Magnoliatae",NA,NA,"1954","09","29946","auto","17",NA,NA,NA,NA
"72","2019-08-27 13:28:51-03","IAP","PACA-AGP","41146","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Rambo, B.",NA,"1949","04","20",NA,"Brasil","RS","Ilha da Pintada",NA,NA,"Habitat: In silva riparia Fenofase: fruto maturo","PACA041146","Magnoliophyta","Ebenales","(A. DC.) Radlk.",NA,NA,"Emrich-Rambo","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","Magnoliatae",NA,NA,"1954","09","29946","auto","17",NA,NA,NA,NA
"73","2019-08-27 13:28:51-03","IAP","PACA-AGP","26878","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Emrich, K.",NA,"1944","02","19",NA,"Brasil","RS","Ipanema",NA,NA,"Habitat: In silvula riparia Fenofase: flor deciso","PACA026878","Magnoliophyta","Ebenales","(A. DC.) Radlk.",NA,NA,"Emrich-Rambo","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","Magnoliatae",NA,NA,"1954","09","29946","auto","17",NA,NA,NA,NA
"74","2019-08-27 13:28:51-03","IAP","PACA-AGP","39102","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Rambo, B.",NA,"1948","12","22",NA,"Brasil","RS","Itapoã",NA,NA,"Sem material Habitat: In silva riparia Fenofase: flor","PACA039102","Magnoliophyta","Ebenales","(A. DC.) Radlk.",NA,NA,"Emrich-Rambo","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre","Magnoliatae",NA,NA,"1954","09","29946","auto","17",NA,NA,NA,NA
"75","2019-08-27 13:28:51-03","IAP","PACA-AGP","94224","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Ohlweiler, A. A.","381","1998","02","02",NA,"Brasil","RS","Beira do rio Caí",NA,NA,"HASU 6512 Habitat: heliófilo, em solo alagadiço próximo ao rio Hábito: arvoreta","PACA094224","Magnoliophyta","Ebenales","(A. DC.) Radlk.",NA,NA,"A. C. Araújo","-51.7181015014648","-29.9433002471924",NA,NA,"Triunfo","Magnoliatae",NA,NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA
"76","2019-08-27 13:28:51-03","IAP","PACA-AGP","93810","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Fernada C. Xavier","56","2004",NA,NA,NA,"Brasil","RS","Rio Jacuí (Ilha))",NA,NA,"Sem n° de HASU","PACA093810","Magnoliophyta","Ebenales","(A. DC.) Radlk.",NA,NA,NA,"-51.7181015014648","-29.9433002471924",NA,NA,"Triunfo","Magnoliatae",NA,NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0046685","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","S. G. Tressens; S. Ferrucci y A. Radovancich","3830","1991","11","12",NA,"Argentina","Corrientes","Dep. Ituzaingo. Ruta 38 y Rio Aguapey.",NA,NA,NA,NA,"Magnoliophyta","Ericales","(A.DC.) Radlk.",NA,NA,"S. G. Treesens","-56.831112","-27.854699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0046684","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","S. G. Tressens; S. Ferrucci and A. Radovancich","3949","1991","11","16",NA,"Argentina","Corrientes","Ituzaingo. Ea. Santa Rita.",NA,NA,NA,NA,"Magnoliophyta","Ericales","(A.DC.) Radlk.",NA,NA,"S. G.Tressens","-56.06667","-27.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-27 13:52:54-03","UFS","ASE","7535","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","E.Melo; F.França; C.Correia; Miranda, ER; D.Carneiro","2166","1997","05","24","Southern America","Brasil","Bahia","Morro do Coité",NA,NA,"Árvore. 5m. . Fruto imaturo verde e semente com arilo branco e com odor agradável de iogurte.; Árvore. 5m. . Fruto imaturo verde e semente com arilo branco e com odor agradável de iogurte.; Orla da Mata","ASE0017546","Magnoliophyta",NA,"A.DC.",NA,"ASE0017546","Alves-Araújo, A","-40.211389","-12.7675",NA,NA,"Iaçu",NA,"-40.211389","-12.7675","2012","07",NA,NA,"17",NA,NA,NA,NA
"80","2021-03-01 16:41:10-03","UNICAMP","UEC","131047","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Melo, E; França, F; Correia, CMB; Oliveira, PP","1980","1997","01","26",NA,"Brazil","Bahia","Interior da mata da base do Inselberg.",NA,NA,"Arbusto ca. 5 m. Folhas membranáceas discolores. Frutos imaturos verde, coberto com pilosidade verde-amarronzada.","UEC031180","Magnoliopsida",NA,"(A.DC.) Radlk.",NA,"UEC031180",NA,"-39.783056","-12.753333","300","300","Itatim",NA,"-39.783056","-12.753333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:41:10-03","UNICAMP","UEC","161073","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Stefani, EJF; Belinello, R; Galvão, J","67","2010","05","29",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar.",NA,NA,"Árvore com 20m. &nf;; Mata Atlântica.","UEC031183","Magnoliopsida",NA,"(A.DC.) Radlk.",NA,"UEC031183","Stefani, EJF","-45.504444","-23.6225","50","90","Caraguatatuba",NA,"-45.504444","-23.6225","2010","12",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:41:10-03","UNICAMP","UEC","167045","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Stefani, EJF; Belinello, R; Galvão, J","307","2011","07","01",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar.",NA,NA,"Árvore com 11m, com frutos verdes.; Mata Atlântica.","UEC031182","Magnoliopsida",NA,"(A.DC.) Radlk.",NA,"UEC031182","Stefani, EJF","-45.535833","-23.589444","800","900","Paraibuna",NA,"-45.535833","-23.589444","2011","11",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:41:10-03","UNICAMP","UEC","55214","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Abruzzi de Oliveira, ML","605","1982","04","06",NA,"Brazil","Rio Grande do Sul","Pólo Carboquímico. Em ponta de terra entre o Arroio do Conde e o Rio Jacuí.",NA,NA,"Árvore de 10 m. de altura, com frutos verdes, abundante no local.","UEC031181","Magnoliopsida",NA,"(A.DC.) Radlk.",NA,"UEC031181","Carneiro, CE","-51.9622001647949","-30.1196994781494",NA,NA,"Butiá",NA,NA,NA,"1996","08","39953","auto",NA,NA,NA,NA,NA
"84","2021-03-01 16:41:10-03","UNICAMP","UEC","8126","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Gibbs, PE; Leitão Filho, HF","29005","1976","09","22",NA,"Brazil","São Paulo","Reserva Florestal da Fazenda Campiniha.",NA,NA,"Árvore até 9m. flores axilares esverdeadas com leves tons amarelados.","UEC092966","Magnoliopsida",NA,"(A.DC.) Radlk.",NA,"UEC092966","Carneiro, CE","-46.9421997070312","-22.372200012207",NA,NA,"Mogi Guaçu",NA,NA,NA,"1996","08","39309","auto",NA,NA,NA,NA,NA
"85","2021-03-01 16:41:10-03","UNICAMP","UEC","8127","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Gibbs, PE; Leitão Filho, HF","2905","1976","09","22",NA,"Brazil","São Paulo","Reserva Florestal da Fazenda Campininha.",NA,NA,"Árvore até 9m; flores auxiliares esverdeadas com leves tons amarelados.","UEC031179","Magnoliopsida",NA,"(A.DC.) Radlk.",NA,"UEC031179","Carneiro, CE","-46.9421997070312","-22.372200012207",NA,NA,"Mogi Guaçu",NA,NA,NA,"1996","08","39309","auto",NA,NA,NA,NA,NA
"86","2019-11-19 14:09:26-03","UFRPE","PEUFR","28606","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","F.B. Ramalho","13","1971","09","22",NA,"Brasil","Bahia","Fazenda Tapagem",NA,NA,"Árvore com aproximadamente 6m de altura. Flores verdes pequenas, perfume agradável.","PEUFR028606",NA,NA,"(A. DC.) Radlk.",NA,NA,"A. Alves-Araújo","-40.19580078125","-10.2638998031616",NA,NA,"Jaguarari",NA,NA,NA,"2008","06","60045","auto","05",NA,NA,NA,NA
"87","2019-11-19 14:09:26-03","UFRPE","PEUFR","31432","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","F.B. Ramalho","13","1971","09","22",NA,"Brasil","Bahia","Fazenda Tapagem",NA,NA,"Árvore com aproximadamente 6m de altura. Flores verdes pequenas, perfume agradável.","PEUFR031432",NA,NA,"(A. DC.) Radlk.",NA,NA,"A. Alves-Araújo","-40.19580078125","-10.2638998031616",NA,NA,"Jaguarari",NA,NA,NA,"2008","06","60045","auto","05",NA,NA,NA,NA
"88","2019-11-19 14:09:26-03","UFRPE","PEUFR","9253","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","F.B. Ramalho","13","1971","09","22",NA,"Brasil","Bahia","Fazenda Tapagem",NA,NA,"Árvore com aproximadamente 6m de altura. Flores verdes pequenas, perfume agradável.","PEUFR009253",NA,NA,"(A. DC.) Radlk.",NA,NA,"A. Alves-Araújo","-40.19580078125","-10.2638998031616",NA,NA,"Jaguarari",NA,NA,NA,"2008","06","60045","auto","05",NA,NA,NA,NA
"89","2019-11-19 14:09:26-03","UFRPE","PEUFR","9254","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","F.B. Ramalho","4","1971","09","17",NA,"Brasil","Bahia","Fazenda Lagoa da Palha",NA,NA,"Árvore mais ou menos 5m de altura. Látex branco. Flores verdes, perfume agradável.","PEUFR009254",NA,NA,"(A. DC.) Radlk.",NA,NA,"A. Alves-Araújo","-42.7310981750488","-10.8217000961304",NA,NA,"Xique-Xique",NA,NA,NA,"2008","06","100560","auto","05",NA,NA,NA,NA
"90","2020-04-22 16:25:06-03","UFPB","JPB","39313","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Roque, AA","17","2007","03","18","Southern America","Brasil","Rio Grande do Norte","RPPN Stoessel de Britto",NA,NA,"; HABITAT: Caatinga (serra).; DESC: Solo aflaramento rochoso. Árvore. Frutos imaturos. Local muito úmido, próximo a um riacho.",NA,"Angiosperma","Dicotyledon","(A. DC.) Radlk.",NA,NA,"Alves-Araújo, AG","-37.020278","-6.033889",NA,NA,"Jucurutu",NA,"-37.020278","-6.033889","2009","05",NA,NA,"18",NA,NA,NA,NA
"91","2020-04-22 16:25:06-03","UFPB","JPB","49311","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Prata, AP; Gomes, LA; Carregosa-Silva, T; Déda, RM; Santos, E","3449","2011","08","09","Southern America","Brasil","Sergipe","RPPN Mata do Crasto, Borda da mata das mangueiras. Solo arenoso.",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 5m de altura. Frutos imaturos verdes.","JPB0049311","Angiosperma","Dicotyledon","(A. DC.) Radlk.",NA,NA,"Gomes, LA","-37.428611","-11.399444",NA,NA,"Santa Luzia do Itanhy",NA,"-37.428611","-11.399444","2011","09",NA,NA,NA,NA,NA,NA,NA
