"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"103","2020-10-14 10:02:59-03","FURB","FURB","20048","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","2010","01","25","Dreveck, S.; Carneiro, F.E.","1805","2009","05","20","Brasil","Santa Catarina","Angelina","Rio do Meio.","-49.2277778","-27.5391666","-49.2277778","-27.5391666","809","809","Fito IFFSC 346 /N/15 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arvoreta;","FURB30121","FURB30121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 10:02:59-03","FURB","FURB","23455","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Meyer, FS","2010","03",NA,"Korte, A.; Kniess, A.","727","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão.","-49.2305556","-27.4502778","-49.2305556","-27.4502778","850","850","Florística IFFSC 384 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto;","FURB30122","FURB30122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:02:59-03","FURB","FURB","23954","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2010","04","28","Verdi, M.; Souza, N.L. de & Klemz, G.","4121","2010","03","30","Brasil","Santa Catarina","Orleans","Barracão.","-49.3191667","-28.2608333","-49.3191667","-28.2608333","314","314","Florística IFFSC 119 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto;","FURB30110","FURB30110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:02:59-03","FURB","FURB","24017","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2010","04","26","Korte, A.; Kniess, A.","2774","2010","04","14","Brasil","Santa Catarina","José Boiteux","Rio Laeisz.","-49.5886111","-26.9119444","-49.5886111","-26.9119444","823","823","Florística IFFSC 688 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; flor botão floral","FURB30111","FURB30111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:02:59-03","FURB","FURB","26499","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2010","06","22","Korte, A.; Kniess, A.","3649","2010","06","08","Brasil","Santa Catarina","Santa Terezinha","Imbuial.","-49.9505556","-26.6402777","-49.9505556","-26.6402777","626","626","Florística IFFSC 852 (Arbusto) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; flor botão floral","FURB30123","FURB30123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:02:59-03","FURB","FURB","29138","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2010","09","28","Korte, A.; Kniess, A.","751","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão.","-49.2305556","-27.4502778","-49.2305556","-27.4502778","850","850",NA,"FURB30118","FURB30118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 10:02:59-03","FURB","FURB","29748","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2010","10","04","Korte, A.; Kniess, A.","4225","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho","Cerro Azul.","-49.5905555","-26.6402777","-49.5905555","-26.6402777","957","957","Florística IFFSC 856 (Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Avançado; interior do fragmento Habito: arbustiva;","FURB30117","FURB30117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-08 08:53:24-03","FURB","FURB","32351","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2010","11","24","Verdi, M.; Caglioni, E. & Martins, E.M.","5292","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5016667","-27.36","-49.5016667","-27.3600000","708","708",NA,"FURB30116","FURB30116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:02:59-03","FURB","FURB","32887","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2010","12",NA,"Dreveck, S.","186","2010","05","14","Brasil","Santa Catarina","Benedito Novo","Alta Santa Maria.","-49.4075","-26.7275","-49.4075000","-26.7275000","560","560","Fito IFFSC 803 /L/16 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB30119","FURB30119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:02:59-03","FURB","FURB","46278","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2015","02","27","Oliveira, A.A. de","1237","2015","02","27","Brasil","Santa Catarina","Ipumirim","Linha Silvano.","-52.1997222","-26.9997222","-52.1997222","-26.9997222","874","874","Regeneração IFFSC 602 /O/19 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbustiva;","FURB30112","FURB30112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:02:59-03","FURB","FURB","46510","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2015","04","06","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","104","2014","08","20","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Iatajaí.","-49.2075","-27.1238889","-49.2075000","-27.1238889","653","653","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbusto;","FURB30115","FURB30115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:02:59-03","FURB","FURB","46638","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2015","04","06","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","85","2014","03","24","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2127778","-27.1180556","-49.2127778","-27.1180556","651","651","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbustiva;","FURB30113","FURB30113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-14 10:02:59-03","FURB","FURB","46682","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, AA de","2015","04","06","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","55","2014","09","22","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.195","-27.1027778","-49.1950000","-27.1027778","703","703","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;","FURB30114","FURB30114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-08 08:53:24-03","FURB","FURB","54660","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, A.A.","2019","08","13","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","758","2017","08","04","Brasil","Santa Catarina","Santa Terezinha",NA,"-49.9497222","-26.64","-49.9497222","-26.6400000","626","626",NA,"FURB54660","FURB54660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-08 08:53:24-03","FURB","FURB","55925","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Farias, D.M.","2017","11","24","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1180","2017","10","16","Brasil","Santa Catarina","Orleans",NA,"-49.4119444","-28.2597222","-49.4119444","-28.2597222","309","309","flor creme Habitat: interior do fragmento Habito: arbusto","FURB55925","FURB55925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-08 08:53:24-03","FURB","FURB","56344","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, A.A.","2019","08","13","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1803","2018","01","24","Brasil","Santa Catarina","Ituporanga",NA,"-49.41","-27.54","-49.4100000","-27.5400000",NA,NA,"fruto roxo Habitat: interior da U.A. Habito: arbusto","FURB56344","FURB56344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-12-04 15:45:35-03","FURB","FURB","57158","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Farias, D.M.","2018","02","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1775","2018","01","24","Brasil","Santa Catarina","Ituporanga",NA,"-49.41","-27.54","-49.4100000","-27.5400000",NA,NA,"Habitat: interior da unidade amostral Habito: arvoreta","FURB57158","FURB57158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:02:59-03","FURB","FURB","7005","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","2005",NA,NA,"Silva, J.M.; Abe, L.M.","4164","2004","10","26","Brasil","Paraná","Adrianópolis","Fazenda Tanque, Berneck.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,"FURB30108","FURB30108",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"121","2019-11-08 08:53:24-03","FURB","FURB","3432","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R","1999",NA,NA,"Silva, J.M.; Poliquesi, C.B. & Barbosa, E.","1957","1997","09","11","Brasil","Rio Grande do Sul","Tunas","Estrada para o Parque das Lauraceas, prox a sede.","-52.9561004638672","-29.103099822998",NA,NA,NA,NA,NA,"FURB02265","FURB02265",NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"122","2021-03-16 17:53:45-03","UCS","HUCS","13537","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.","1999",NA,NA,"Silva, J.M.","1957","1997","09","11","Brasil","Paraná","Tunas","Estrada para Parque das Lauráceas",NA,NA,NA,NA,NA,NA,"arvoreta 4m, flor alva; Floresta atlântica degradada",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-16 17:53:45-03","UCS","HUCS","50116","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Oliveira, A.A. de","2010","04","28","Verdi, M.","4121","2010","03","30","Brasil","Santa Catarina","Orleans","Barracão","-49.319167","-28.260833","-49.319167","-28.260833","314","314","Florística IFFSC 119 (Arbusto); arbusto; Floresta Ombrófila Densa; Estágio médio de regeneração",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-16 17:53:45-03","UCS","HUCS","32996","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.","2005",NA,NA,"Silva, J.M.","4164","2004","10","26","Brasil","Paraná","Adrianópolis","Fazenda Tanque , Berneck","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"arbusto 3m, flor alva; Floresta Atlântica",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"125","2021-03-16 17:53:45-03","UCS","HUCS","26085","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.","2001",NA,NA,"Ribas, O.S.","3031","2000","01","18","Brasil","Paraná","Adrianópolis","Mato Preto","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"arvoreta 3,5m. , fruto maduro negro; Mata ombrófila Densa",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"126","2021-03-16 17:53:45-03","UCS","HUCS","28320","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.","2005",NA,NA,"Hatschbach, G.","3075","1999","10","04","Brasil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"árvore 5m, pétalas alvas; Floresta Atlântica",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"127","2021-03-16 17:53:45-03","UCS","HUCS","24308","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.","2002",NA,NA,"Silva, J.M.","3458","2000","09","13","Brasil","Paraná","Rio Branco do Sul","Rio Açungui","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"árvore 5m, anteras alvacentas; interior da mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"128","2021-03-16 17:53:45-03","UCS","HUCS","20270","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua glabrata","Wurdack.","Smith, S.F.","2003","05",NA,"Kegler, A.","1450","2003","02","03","Brasil","Rio Grande do Sul","Caxias do Sul","Santa Lúcia do Piaí","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"mata primária",NA,NA,"Angiospermae","Myrtales",NA,NA,"glabrata","49662","auto",NA,NA,NA,NA,NA,NA
"129","2021-03-16 17:53:45-03","UCS","HUCS","25341","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.","2004",NA,NA,"Silva, J.M.","3213","2000","09","22","Brasil","Paraná","Bocaiuva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"arvoreta 3 m. , flor alva; Floresta da encosta da serra",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"130","2019-09-18 11:50:33-03","UTFPR","HCF","29447","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","A.A. de Oliveira","2010","04","28","M. Verdi","4121","2010","03","30","Brasil","SC","Orleans","Barracão","-49.319167","-28.260556","49°19'09 W","28°15'38 S","314","314","arbusto. Estágio médio de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-08-16 08:40:05-03","UTFPR","HCF","15733","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","E. Barboza","2014","07","28","J.M. Silva","8563","2014","05","20","Brasil","PR","São José dos Pinhais","estrada entre Colônia Castelhanos e","-48.981667","-25.774722","48°58'54 W","25°46'29 S","755","755","arbusto de 1 m, frutos lilases. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-08-16 08:40:05-03","UTFPR","HCF","27480","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","R. Goldenberg","2005",NA,NA,"J.M. Silva","4164","2004","10","26","Brasil","PR","Adrianópolis","Fazenda Tanque (BERNECK)","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"arbusto, 3 m, flor alva. Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"133","2019-08-16 08:40:05-03","UTFPR","HCF","11988","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","F.S. Meyer","2013",NA,NA,"E.D. Lozano","769","2011","09","23","Brasil","PR","Guaratuba","BR 101","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"árvore, 8 m, flores alvas. Interior de fragmento. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"134","2019-08-16 08:40:05-03","UTFPR","HCF","27672","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","R. Goldenberg","2005",NA,NA,"G. Hatschbach","3075","1999","10","04","Brasil","PR","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"árvore, 5 m, pétalas alvas. Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"135","2020-06-29 09:31:07-03","UFRRJ","RBR","44988","S","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","B. Valente","2018","10","12","L.A.F. Santos-Filho; J.F.A. Baumgratz, W. Silva, M. Andrade, A.L.O. Moura, M.P. Amorim, S.J. Silva-Neto, A.F.N. Brandes","5","2008","04","20","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia; trilha para os Três Picos, mata de encosta. Tilha para os Três Picos.","-44.5633010864258","-22.4960994720459",NA,NA,"1400","1400",NA,"RBR00044988",NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:34:40-03","MBM","MBM","219606","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","1957",NA,NA,NA,"Brazil","Paraná","Tunas","Estrada para o Parque das Lauráceas, próximo a sede",NA,NA,NA,NA,NA,NA,NA,"MBM219606","MBM219606",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:34:40-03","MBM","MBM","27643","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Wurdack, J.J.",NA,NA,NA,"Handro, O.","816",NA,NA,NA,"Brazil","São Paulo","Jabaquara","Jabaquara",NA,NA,NA,NA,NA,NA,NA,"MBM027643","MBM027643",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:34:40-03","MBM","MBM","390425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Barboza, E.","2014","07","28","Silva, J.M.; Motta, J.T.; Barboza, E.; Motta, J.T.; Barboza, E.","8563","2014","05","20","Brazil","Paraná","São José dos Pinhais","Estrada entre Colônia Castelhanos e usina de Chaminé","-48.981667","-25.774722","-48.981667","-25.774722","755","755","Arbusto de 1m; frutos lilases.; Floresta Ombrófila Densa.","MBM390425","MBM390425",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:34:40-03","MBM","MBM","144745","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Silva, A.F.; et al.; et al.","1480",NA,NA,NA,"Brazil","São Paulo","São José dos Campos","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,"MBM144745","MBM144745",NA,NA,"Southern America",NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:34:40-03","MBM","MBM","155161","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.",NA,NA,NA,"Hoehne, W.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM155161","MBM155161",NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:34:40-03","MBM","MBM","223275","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.",NA,NA,NA,"Hoehne, W.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM223275","MBM223275",NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:34:40-03","MBM","MBM","257908","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.",NA,NA,NA,"Krieger, L.; et al.; et al.","23382",NA,NA,NA,"Brazil","Minas Gerais","Caparaó","Córrego do Inácio, Parque Nacional do Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,"MBM257908","MBM257908",NA,NA,"Southern America",NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:34:40-03","MBM","MBM","251289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Barboza, E.","3213",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM251289","MBM251289",NA,NA,"Southern America",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:34:40-03","MBM","MBM","28707","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","32626",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM028707","MBM028707",NA,NA,"Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:34:40-03","MBM","MBM","385764","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Meyer, F.S.","2013",NA,NA,"Lozano, E.D.; Bochorny, T.; Algusto-Silva, M.; Bochorny, T.; Algusto-Silva, M.","769","2011","09","23","Brazil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 8m, flores alvas.; Floresta Ombrófila Densa Montana.","MBM385764","MBM385764",NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:34:40-03","MBM","MBM","241357","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.",NA,NA,NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","3075",NA,NA,NA,"Brazil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"MBM241357","MBM241357",NA,NA,"Southern America",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:34:40-03","MBM","MBM","425727","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Valente, B.","2018","10","12","Santo, L.A.F.; Baumgratz, J.F.; Silva, W.; Andrade, M.; Moura, A.L.O.; Baumgratz, J.F.; Silva, W.; Andrade, M.; Moura, A.L.O.","5","2008","04","20","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha para os tres picos","-44.5633010864258","-22.4960994720459",NA,NA,"1000","1000","Ramos pardecentos passando a verdes; pecíolos verdes; folhas verdes discolores; infrutescência verde-padacenta; frutos jovens verdes, maduros nigrescentes. Altura; 2,5m.; arvoreta.","MBM425727",NA,NA,NA,"Southern America",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:34:40-03","MBM","MBM","425835","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Santos Filho, L.A.F.; Barberena, F.; Pinheiro, F.; Silva, W.; Barberena, F.; Pinheiro, F.; Silva, W.","110","2009","09","21","Brazil","Rio de Janeiro","Itatiaia","Visconde de Maúa, Maromba, Vale Santa Clara","-44.5633010864258","-22.4960994720459",NA,NA,"1200","1200","Arvoreta. Heliófila. Ramos, pecíolos e inflorescências verde. Folhas verdes discolores. Flores com hipanto verde. Filetes, anteras e estilete alvo-amarelados. Altura: 4 m.","MBM425835",NA,NA,NA,"Southern America",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:34:40-03","MBM","MBM","3649","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua glabrata","Wurdak","Wurdack, J.J.","1961",NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","7051","1958","08","23","Brazil","Santa Catarina","Lauro Müller","Urussanga, Pinhal da Companhia Lauro Muller","-49.3967018127441","-28.3927993774414",NA,NA,"300","300","Pinhal. Arbusto 2m alt. Flor branca; Arbusto 2m, flor branca.; Pinhal.","MBM003649","MBM003649",NA,NA,"Southern America",NA,"glabrata","15992","auto","PARATYPE",NA,NA,NA,NA,NA
"150","2020-12-21 16:34:40-03","MBM","MBM","257911","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Goldenberg, R.",NA,NA,NA,"Krieger, L.; et al.; et al.","9212",NA,NA,NA,"Brazil","Minas Gerais","Lima Duarte","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"MBM257911","MBM257911",NA,NA,"Southern America",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:34:40-03","MBM","MBM","225530","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.",NA,NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","14330",NA,NA,NA,"Brazil","Paraná","Almirante Tamandaré","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,"MBM225530","MBM225530",NA,NA,"Southern America",NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:34:40-03","MBM","MBM","225531","PreservedSpecimen","Plantae","Melastomataceae","Miconia","inconspicua","Miconia inconspicua","Miq.","Wurdack, J.J.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","3705",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM225531","MBM225531",NA,NA,"Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
