"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","stateProvince","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","infraspecificEpithet","sex"
"150","2019-02-22 11:47:11-03","IPA","IPA","27722","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Noblick, L.R.","1655","1980","01","30","Brasil","Tanquinho",NA,"-39.716389","-12.702778","-39.716389","-12.702778",NA,NA,"IPA0027722",NA,"Bahia",NA,NA,NA,"Árvore de pequeno porte, com folhas coriaceas, margens espinhosas e flores alvas","Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-02-22 11:47:11-03","IPA","IPA","68761","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Costa e Silva, M.B.","Alcina Viana; Cantarelli, J.R.; Cantarelli, J.R.","103","2000","10","16","Brasil","São Caetano","Sítio Boqueirãozinho, terreiro de uma residência. Solo areno-argiloso","-36.15","-8.2575","-36.15","-8.2575","579","579","IPA0068761",NA,"Pernambuco","2005","04","19","Em plen floração; flores rósea-claro, cálice verde","Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-02-22 11:47:11-03","IPA","IPA","40165","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Gomes-Silva, A.","Gardner, G.","1408",NA,NA,NA,"Brasil",NA,"Near Maceió",NA,NA,NA,NA,NA,NA,"IPA0040165",NA,"Alagoas",NA,NA,NA,"A large shrub","Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-02-22 11:47:11-03","IPA","IPA","73129","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Rita Pereira","Rita Pereira; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano,; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano, O.; Costa e S","2587","2006","02","21","Brasil","Arcoverde","Serra das Varas, Mata da Torre - na subida da trilha da mata, lado direito da trilha. Freqüência alta.","-37.012056","-8.4285","-37.012056","-8.4285","938","938","IPA0073129",NA,"Pernambuco","2006","02","21","Árvore ca de 10 a 12 m de altura. Frutos verdes claros com espinho na ponta.","Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-02-22 11:47:11-03","IPA","IPA","3961","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Harms","Pickel, B.","1551","1927","09",NA,"Brasil","Itabaiana","Em pleno campo, na pastagem","-35.3325004577637","-7.32860994338989",NA,NA,NA,NA,"IPA0003961",NA,"Paraíba","1935","03",NA,NA,"Plantae",NA,NA,"Southern America",NA,"14247","auto",NA,NA,NA,NA,NA,NA,NA
"155","2019-02-22 11:47:11-03","IPA","IPA","73308","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Bocage, A.","Costa e Silva, M.B.; Bocage, A.; Ferreira, C.; Bocage, A.; Ferreira, C.","2152","2006","03","28","Brasil","Arcoverde","Serra das Varas, Mata João Rosa.","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"IPA0073308",NA,"Pernambuco","2006","08","09","Árvore ca. de 8 m de altura. Frutos verdes.","Plantae",NA,NA,"Southern America",NA,"23066","auto",NA,NA,NA,NA,NA,NA,NA
"156","2019-02-22 11:47:11-03","IPA","IPA","12086","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Ataíde, M.","Andrade-Lima","59-3410","1959","11","14","Brasil","Bonito","Engenho Burarema","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"IPA0012086",NA,"Pernambuco","1981","05","08","Árvore 3 - 4,5 m isolada, restante mata. Copa mais ou menos globosa. Flor róseo-claro","Plantae",NA,NA,"Southern America",NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA
"157","2019-07-26 11:40:30-03","IPA","IPA","52617","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Ataíde, M.","Ataíde, M.","52617","1992","01","30","Brasil","Carpina","Morro da Televisão","-35.2546997070312","-7.850830078125",NA,NA,NA,NA,"IPA0052617",NA,"Pernambuco","1992","01","30",NA,"Plantae",NA,NA,"Southern America",NA,"19558","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-02-22 11:47:11-03","IPA","IPA","11033","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Andrade-Lima","56-2612","1956","11","02","Brasil","Caruaru","Alto do morro do Bom Jesus, ao lado da Igreja","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"IPA0011033",NA,"Pernambuco",NA,NA,NA,"Flor alva","Plantae",NA,NA,"Southern America",NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-02-22 11:47:11-03","IPA","IPA","13938","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Ataíde, M.","Andrade-Lima","66-4505","1966","03","28","Brasil","Limoeiro","Uruçuba, Fazenda Malhada","-35.4502983093262","-7.87472009658813",NA,NA,NA,NA,"IPA0013938",NA,"Pernambuco","1981","05","08","Árvore 3 - 3,5m, estéril","Plantae",NA,NA,"Southern America",NA,"19338","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-02-22 11:47:11-03","IPA","IPA","10931","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Andrade-Lima","56-2505","1956","01","26","Brasil","Castro Alves","Fazenda Vera Cruz, numa ilha no Rio Paraguaçu","-39.4282989501953","-12.7656002044678",NA,NA,NA,NA,"IPA0010931",NA,"Bahia",NA,NA,NA,"Árvore 3-4m; frutos","Plantae",NA,NA,"Southern America",NA,"26883","auto",NA,NA,NA,NA,NA,NA,NA
"161","2019-02-22 11:47:11-03","IPA","IPA","28702","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Rita Pereira","Andrade-Lima","716745","1971","11","09","Brasil","Bezerros","Serra Negra","-35.7969017028809","-8.23332977294922",NA,NA,NA,NA,"IPA0028702",NA,"Pernambuco","1982","05","10",NA,"Plantae",NA,NA,"Southern America",NA,"25699","auto",NA,NA,NA,NA,NA,NA,NA
"162","2019-02-22 11:47:11-03","IPA","IPA","59349","S","Plantae","Leguminosae-Pap.","Zollernia","latifolia","Zollernia latifolia","Benth.","Cestaro, L.A.","Cestaro, L.A.","794","2001","08","02","Brasil","Parnamirim","Mata de Tabuleiro. Mata do CATRE, Ministério da Aeronáutica. Solo arenoso","-35.225","-5.908333","-35.225","-5.908333","45","45","IPA0059349",NA,"Rio Grande do Norte","2001","08","02","Árvore 10m de altura. Ocasional","Plantae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-02-22 11:47:11-03","IPA","IPA","52995","S","Plantae","Leguminosae-Pap.","Zollernia","latifolia","Zollernia latifolia","Benth.","Guedes, M.L.","Guedes, M.L.","2308","1990","02","19","Brasil","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0052995",NA,"Pernambuco",NA,NA,NA,"Árvore ca. 18m de altura e CAP de 0,43 cm. Material estéril, com folhas semicoriáceas discolor","Plantae",NA,NA,"Southern America",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"164","2019-08-27 13:29:19-03","IAP","PACA-AGP","58250","PreservedSpecimen","Plantae","Caesalpinaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","A. Burkart","R. Klein","80","1950","12","20","Brasil","Brusque","Mata da Azambuja.","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA058250",NA,"SC","1951",NA,NA,"HBR 4548. Eq. Ecológica mr. 1. Arvoreta de 8m de altura. Habitat: In silva. Fenofase: fruto","Magnoliophyta","Fagales",NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"165","2019-08-27 13:29:19-03","IAP","PACA-AGP","55522","PreservedSpecimen","Plantae","Caesalpinaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","A. Burkart","Reitz, R.","3116","1949","10","20","Brasil","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA055522",NA,"SC","1951",NA,NA,"Árvore de 6m de altura. Flor roxa. Habitat: In secundaris. Capoeira. Fenofase: flor subaperto Hábito: árvore","Magnoliophyta","Fagales",NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"166","2019-08-27 13:29:19-03","IAP","PACA-AGP","58248","PreservedSpecimen","Plantae","Caesalpinaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","A. Burkart","R. Klein","85","1949","10","20","Brasil","Brusque","Mata do Hoffmann.","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA058248",NA,"SC","1951",NA,NA,"HBR 4547. Arvoreta de 8m de altura. Habitat: In silva. Fenofase: flor","Magnoliophyta","Fagales",NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"167","2019-08-27 13:29:19-03","IAP","PACA-AGP","3261","PreservedSpecimen","Plantae","Caesalpinaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Emrich-Rambo","Rambo, B.",NA,"1938","06",NA,"Brasil","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA003261",NA,"SC","1954","08","11","Habitat: In silvula arenosa. Fenofase: estéril","Magnoliophyta","Fagales",NA,NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"168","2019-08-27 13:29:19-03","IAP","PACA-AGP","71040","PreservedSpecimen","Plantae","Caesalpinaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","H.C. Lima & J. Iganci","Sehnem, A.","9555","1967","10","06","Brasil","Florianópolis","Morro das Pedras.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA071040",NA,"SC","2009","06",NA,"fl. valde mekiferi Habitat: arbustum in dumetis","Magnoliophyta","Fagales",NA,NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"169","2019-08-27 13:29:19-03","IAP","PACA-AGP","31603","PreservedSpecimen","Plantae","Caesalpinaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Emrich-Rambo","Rambo, B.",NA,"1946","02","07","Brasil","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"PACA031603",NA,"SC","1954","08","11","Habitat: In silvula arenosa. Fenofase: fruto submaturo","Magnoliophyta","Fagales",NA,NA,NA,"16515","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"170","2019-08-27 13:29:19-03","IAP","PACA-AGP","58251","PreservedSpecimen","Plantae","Caesalpinaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","A. Burkart","R. Klein","73","1949","12","30","Brasil","Brusque","Mata.","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA058251",NA,"SC","1951",NA,NA,"HBR 4552. Arvoreta de 8m de altura. Habitat: In silva. Fenofase: fruto","Magnoliophyta","Fagales",NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"171","2020-12-20 21:17:53-03","UFV","VIC","4924","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Hatschbach, G.; Koczicki, C.","s.n.","1967","07","06","Brasil","Antonina","Rio Copiuva, Mata pluvial de encosta de morro.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"VIC004924","VIC004924","Paraná",NA,NA,NA,"Árvore, c.a. de 12 metros de altura; tronco de 30 cm; flor rosada.",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-20 21:17:53-03","UFV","VIC","13778","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,"Brasil",NA,"Triângulo Mineiro",NA,NA,NA,NA,NA,NA,"VIC013778","VIC013778","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-20 21:17:53-03","UFV","VIC","17986","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Mansano, V.F. de","Luiza, A.","s.n.","1995","08","14","Brasil",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,"VIC017986","VIC017986","Bahia","2004","07","23","Altura de 32 metros, P4 nº 91.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-20 21:17:53-03","UFV","VIC","14438","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Lisboa, M.L.G.; Silveira, R.G.","s.n.","1994","03",NA,"Brasil","Juiz de Fora","Mata do Morro do Redentor","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"VIC014438","VIC014438","Minas Gerais",NA,NA,NA,"Árvore, c.a. de 7,0 metros de altura.",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-20 21:17:53-03","UFV","VIC","13300","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Silva, A.F. da; Fontes, N.R.L.","1173","1994","05","05","Brasil","Viçosa","Campus da UFV, Mata da Biologia.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC013300","VIC013300","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-20 21:17:53-03","UFV","VIC","13301","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Silva, A.F. da; Fontes, N.R.L.","247","1994","05","05","Brasil","Viçosa","Campus da UFV, Mata da Biologia.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC013301","VIC013301","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-20 21:17:53-03","UFV","VIC","4916","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Hatschbach, G.","Hatschbach, G.","16498","1967","07","01","Brasil","Guaraqueçaba","Serrinha, Mata pluvial de encosta de morro.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"VIC004916","VIC004916","Paraná","1967",NA,NA,"Arvoreta.",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-24 17:09:13-03","UFES","SAMES","6857","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Melo,J.C.","1177",NA,NA,NA,"Brasil","São Francisco do Sul","Parque do Acaraí","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"SAMES06857",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-24 17:09:13-03","UFES","SAMES","8089","PreservedSpecimen","Plantae","Fabaceae","Zollernia","latifolia","Zollernia latifolia","Benth.","Ribeiro,M.","Tressmann,L.K.; Weider,V.;Menezes,L.F.T.;Aoyama,E.M.","57","2017","11","30","Brasil","Conceição da Barra","Área do Quadrado.","-39.7322006225586","-18.5932998657227","-397852777.0","-186625000.0",NA,NA,"SAMES08089",NA,"Espírito Santo","2019","10","08","Árvore, frutos ovais verdes, sem látex. Habitat: Restinga Habito: Restinga Pleistocênica",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"180","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057977","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.)Vogel","G. Lewis","G. Seijo; M. Hatschbach & E. Barbosa","79402","2005","9","21","Brazil",NA,"Curimatai, Rio Preto (Mun. Buenópolís).","-44.172827","-17.869777",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,"Árvore, 6 m, flor rosada.","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:49:53-03","UFJF","CESJ","44375","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","G.S. França","G.S. França","435","2003","10","09","Brasil","Timóteo","Macuco","-42.644401550293","-19.5825004577637",NA,NA,NA,NA,"CESJ044375",NA,"Minas Gerais",NA,NA,NA,"Arbóreo - 20 m, floresta estacional semidecidual.","Angiosperma",NA,NA,"América do Sul",NA,"16391","auto",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:49:53-03","UFJF","CESJ","55284","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","G.Lewis","J.M. Silva; R. Goldenberg; F.Michelangeli","4406","2005","10","17","Brasil","Adrianópolis","João Surra","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"CESJ055284",NA,"Paraná","2006",NA,NA,"Árvore, 4m, fruto imaturo. Floresta atlântica.","Angiosperma",NA,NA,"América do Sul",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:49:53-03","UFJF","CESJ","31824","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","G. Hatschbach","J. Cordeiro","1483","1998","12","18","Brasil","Pontal do Paraná","Balneário Shangri-lá","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"CESJ031824",NA,"Paraná","1999",NA,NA,"Arvoreta, 4 m, flor rosada. Restinga arbórea.","Angiosperma",NA,NA,"América do Sul",NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:49:53-03","UFJF","CESJ","27771","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","J.A.A. Meira-Neto","M.L.G. Lisboa; R.G. Silveira","CESJ27771","1994","03",NA,"Brasil","Juiz de Fora","Mata do Morro do Redentor","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ027771",NA,"Minas Gerais",NA,NA,NA,"Árvore, ca. 7 m de altura.","Angiosperma",NA,NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:49:53-03","UFJF","CESJ","44857","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","J.A. Lombardi","J.A. Lombardi; A. Salino; R.C. Mota","5101","2003","02","20","Brasil","Salto da Divisa","Fazenda Santana, Lat: 16°04'16,2 S. Lon: 40°03'19 W. Alt: 137 m.","-39.9468994140625","-16.002799987793",NA,NA,NA,NA,"CESJ044857",NA,"Minas Gerais","2003","02",NA,"Mata secundária. Árvore, ca. 10 m, folhas coriáceas, frutos imaturos verdes.","Angiosperma",NA,NA,"América do Sul",NA,"38813","auto",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:49:53-03","UFJF","CESJ","55066","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","G.Lewis","J.M. Silva; R. Goldenberg; F.Michelangeli","4496","2005","10","17","Brasil","Adrianópolis","João Surra","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"CESJ055066",NA,"Paraná","2006",NA,NA,"Árvore, 4m, fruto imaturo. Floresta atlântica.","Angiosperma",NA,NA,"América do Sul",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:49:53-03","UFJF","CESJ","11068","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","M. Sobral","L. Krieger","CESJ11068","1971","12","09","Brasil","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"CESJ011068",NA,"Paraná","2003",NA,NA,"Na restinga, árvore pequena, com frutos amarelados.","Angiosperma",NA,NA,"América do Sul",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-27 13:49:30-03","UFS","ASE","20340","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Machado, WJ","Machado, WJ; Farinaccio, MA; Jesus, JB","1098","2010","12","16","Brasil","Poço Redondo","Serra da Guia","-37.684167","-9.805278","-37.684167","-9.805278",NA,NA,"ASE0027523","ASE0027523","Sergipe","2011","01",NA,NA,"Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-27 13:49:30-03","UFS","ASE","777","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Fonseca, MR","Viana, G","ASE777","1980","09","22","Brasil","Nossa Senhora da Glória","Lado esquerdo da SE-208","-37.419861","-10.1035","-37.419861","-10.1035",NA,NA,"ASE0013060","ASE0013060","Sergipe","1981","05","11","árvore. 5. m. copa frondosa, folhas imples alternas com estípulas e bordos espinhosos.; árvore. 5. m. copa frondosa, folhas imples alternas com estípulas e bordos espinhosos.; Caatinga hipoxerófila (agreste)","Magnoliophyta",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-08-20 10:15:26-03","UNICAMP","UEC","114547","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Mansano, VF","?","36","1967","12","21","Brazil","Pontas de Pedra","Engenho Maçaranduba.",NA,NA,NA,NA,NA,NA,NA,NA,"Pernambuco","2002","11",NA,"flor, Árvore 18-20m, três pétalas róseo-claro e duas escuro, estames cremes, ovário castanho claro.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:31:33-03","UNICAMP","UEC","131466","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Mansano, VF","Kuhlmann, JG","222","1939","09","16","Brazil",NA,"Engenheiro Dolabella, ramal de Montes Claros.",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","2002","11","14","Arvoreta de 5 metros de altura, flores rósea. Nome vulgar: Laranjeira do Mato.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:31:33-03","UNICAMP","UEC","131467","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Mansano, VF","Nunes, GM","s.n.","1934",NA,NA,"Brazil",NA,"Posse Avelar.",NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","2002","11","14","Material coletado: 28/11/1993: Ramos e flores, 25/01/1934: ramos e folhas, frutos maduros, 06/04/1934- derrubda, folhas e madeira. Nome vulgar: Maria Preta","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:31:33-03","UNICAMP","UEC","131471","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Mansano, VF","Duarte, AP; Falcão, JIA","3346","1950","12","08","Brazil",NA,"Ilha de Florianópolis",NA,NA,NA,NA,NA,NA,NA,NA,"Santa Catarina","2002","11","13","Pequena arvoreta de remanescência litorânea, frutífera.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-08-20 10:15:26-03","UNICAMP","UEC","147741","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Campos, MCR","Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","604","2006","05","08","Brazil","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","2007","09",NA,"indivíduo E0803, altura 9m","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-08-20 10:15:26-03","UNICAMP","UEC","148919","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Silva, ED","Aranha, BA","440","2007","01","16","Brazil","Ubatuba","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389","-45.084167","-23.366389","380","380",NA,NA,"São Paulo","2008","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:31:33-03","UNICAMP","UEC","163517","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Silva, ED","Silva, ED","893","2007","03","12","Brazil","Ubatuba","Núcleo Picinguaba Parque Estadual da Serra do Mar.","-44.835278","-23.337778","-44.835278","-23.337778","45","45","UEC092295","UEC092295","São Paulo","2007","05",NA,"Árvore 15 m, estéril.; Floresta Ombrófila Densa de Terras Baixas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:31:33-03","UNICAMP","UEC","166933","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, JC","138","2010","06","01","Brazil","Caraguatatuba","Parque Estadual da Serra do Mar.","-45.502222","-23.624722","-45.502222","-23.624722","50","90","UEC018062","UEC018062","São Paulo","2010","12",NA,"Árvore com 8 m.; Mata atlântica.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:31:33-03","UNICAMP","UEC","166948","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, JC","209","2011","06","29","Brazil","Paraibuna","Parque Estadual da Serra do Mar, Mata Atlântica.","-45.533333","-23.606389","-45.533333","-23.606389","800","900","UEC018009","UEC018009","São Paulo","2011","10",NA,"Árvore com 8 m.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
