"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"144","2020-02-08 10:18:53-03","NBC","NL-BOTANY","U.1501442","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black GA","1947","10","30","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1501442","NL-U1501442",NA,"Southern America","Plantas da Amazonia, estado de Para. Belterra, beira do caminho para Pindobal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1501442 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"145","2020-02-08 10:18:53-03","NBC","NL-BOTANY","U.1501452","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Black GA","1947","10","29","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1501452","NL-U1501452",NA,"Southern America","Estado do Para, Belterra, Seringal proximo ao Hospital.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1501452 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"146","2020-02-08 10:18:53-03","NBC","NL-BOTANY","U.1501807","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Wingfield RC","1978","07","16","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1501807","NL-U1501807",NA,"Southern America","Estado Falcon, Sierra San Luis, arriba del Hotel Parador.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1501807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"147","2020-02-08 10:18:53-03","NBC","NL-BOTANY","U.1501808","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Renvoize SA; Cope TA; Beck S","1981","03","11","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1501808","NL-U1501808",NA,"Southern America","Chuquisaca, Hernando Siles, 12 km E of Monteagodo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1501808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"148","2020-02-08 10:18:53-03","NBC","NL-BOTANY","U.1501809","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Smith HH","1898","01","01","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1501809","NL-U1501809",NA,"Southern America","Santa Marta, United States of Colombia.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1501809 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"149","2020-02-08 10:18:53-03","NBC","NL-BOTANY","U.1501810","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Steinbach J","1929","01","01","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1501810","NL-U1501810",NA,"Southern America","Standort Gerolfold, Locotal Prov, Depart. Cochabamba.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1501810 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"150","2020-02-08 10:18:53-03","NBC","NL-BOTANY","U.1517435","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Ellenberg H","1957","09","09","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1517435","NL-U1517435",NA,"Southern America","Vegetation del Peru. Ficus forest on period. inundated river bank, island Muyuy, S of Iquitos. 160m.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1517435 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"151","2020-02-08 10:18:53-03","NBC","NL-BOTANY","L.1279046","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana condensatum",NA,NA,"Parodi LR","1924","02","24","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1279046","NL-L1279046",NA,"Southern America","Fracrán = Oiada á Monteagudo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1279046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales","condensatum",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"152","2020-02-08 10:18:53-03","NBC","NL-BOTANY","L.1279047","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana condensatum",NA,NA,"Parodi LR","1922","01","29","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1279047","NL-L1279047",NA,"Southern America","La Granja - Posadas (Misiones).",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1279047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales","condensatum",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"153","2020-02-08 10:18:53-03","NBC","NL-BOTANY","L.1279048","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana condensatum",NA,NA,"Balansa B","1875","02","19","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1279048","NL-L1279048",NA,"Southern America","Cerro Péron, près de Paraguari.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1279048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales","condensatum",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"154","2020-02-08 10:18:53-03","NBC","NL-BOTANY","L.1279049","PreservedSpecimen","Plantae","Gramineae","Panicum","millegrana","Panicum millegrana condensatum",NA,NA,"Hassler E",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1279049","NL-L1279049",NA,"Southern America","Paraguaria centralis; In regione lacus Ypacaray.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1279049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales","condensatum",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"155","2020-02-08 10:19:04-03","NBC","NL-BOTANY","U.1502127","PreservedSpecimen","Plantae","Gramineae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Pires JM; Black GA","1951","01","19","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1502127","NL-U1502127",NA,"Southern America","Estado de Minas Gerais, Ouro Preto.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1502127 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"156","2020-11-04 12:18:45-03","ESALQ","ESA","93042","PreservedSpecimen","Plantae","Poaceae","Panicum","milegrana","Panicum milegrana","Poir.","Zuloaga, F.O.","Sendulsky, T.",NA,NA,NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA093042","ESA093042","1741.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"157","2020-11-04 12:18:45-03","ESALQ","ESA","93041","PreservedSpecimen","Plantae","Poaceae","Panicum","milegrana","Panicum milegrana","Poir.","Zuloaga, F.O.","Sendulsky, T.",NA,NA,NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA093041","ESA093041","1477.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"158","2020-11-04 12:18:45-03","ESALQ","ESA","13516","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Filgueiras, T.S.","Filgueiras, T.S.","1989","12","15","Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,"ESA013516","ESA013516","1957.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-11-04 12:18:45-03","ESALQ","ESA","35086","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Guglieri, A.","Souza, J.P. ; Souza, V.C.","1996","02","14","Brasil","São Paulo","Teodoro Sampaio","-521.147","-22.291","-521,147","-22,291","300","300","ESA035086","ESA035086","360.0",NA,"5 Km de Teodoro Sampaio em direção a Planalto do Sul. Formação arbóreo-arbustiva com Cereus como elemento de destaque.",NA,NA,"Erva, até 80 cm alt.; espiguetas verdes.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-04 12:18:45-03","ESALQ","ESA","101972","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana",NA,"Scaramuzza, C.A.M.","Scaramuzza, C.A.M.","1993","04","23","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA101972","ESA101972","901.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"2003","10","04","27729","auto",NA,NA,NA,NA,NA
"161","2020-11-04 12:18:45-03","ESALQ","ESA","70063","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sendulsky, T.","Krieger, L.","1972","03","07","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"ESA070063","ESA070063","11579.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"162","2020-11-04 12:18:45-03","ESALQ","ESA","114100","PreservedSpecimen","Plantae","Poaceae","Panicum","multinodosum","Panicum multinodosum",NA,"Moraes, M.D.","Leitão Filho, H.F.","1995","02","09","Brasil","São Paulo","Eldorado Paulista",NA,NA,NA,NA,NA,NA,"ESA114100",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-01-14 15:33:00-03","MN","R","3708","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, F.O.","Freire Allemão, F.; Cysneiros, M.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"R010048545","R010048545_001","1622",NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará",NA,NA,NA,NA,"1994","02",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-01-14 15:33:00-03","MN","R","3740","PreservedSpecimen","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"Freire Allemão, F.; Cysneiros, M.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"R010048546","R010048546_001","1621",NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-22 17:46:25-03","UFPI","TEPB","17824","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poiret",NA,"R.M.Harley","1997","04","20","Brasil","Bahia","Lençois","-41.346667","-12.632778","41°20'48W","12°37'58S",NA,NA,NA,NA,"28617",NA,"Ca. De 11Km após a bifurcação a direita",NA,NA,"Erva ca. 1m, estigmas branco a roxos, frutos castanhos-escuros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-22 17:46:25-03","UFPI","TEPB","19205","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poiret",NA,"R.M.Harley","1997","04","20","Brasil","Bahia","Lençois","-41.346667","-12.632778","41°20'48W","12°37'58S",NA,NA,NA,NA,"28617",NA,"Ca. De 11Km após a bifurcação a direita",NA,NA,"Erva ca. 1m, estigmas branco a roxos, frutos castanhos-escuros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-19 10:24:54-03","CPAP","CPAP","13762","PreserverdSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poiret","F. O. Zuloaga","Hatschbach, G.","1993","02","11","Brasil","MS","Nioaque","-55.8300018310547","-21.1352996826172",NA,NA,NA,NA,NA,NA,"58910",NA,"Rodovia BR-419, 15 km N de Nioaque",NA,NA,". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,"1993",NA,NA,"49299","auto",NA,NA,NA,NA,NA
"168","2016-02-02 14:38:16-02","BGBM","B","B 10 0367283","S","Plantae","Gramineae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100367283","B100367283",NA,"Middle and South America",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100367283 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2016-02-02 14:38:16-02","BGBM","B","B 10 0383435","S","Plantae","Gramineae","Panicum","rugulosum","Panicum rugulosum","Trin.",NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100383435","B100383435","267","Middle and South America","Brasilia; Campos ?.",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100383435 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,"type ?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2014-09-25 12:12:51-03","FEMACT","MIRR","4441","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana",NA,NA,"Silva, E.S.S. da","1986","08","01","Brasil","Roraima","Bonfim","-60.583333","2.833333","-60.583333","2.833333",NA,NA,NA,NA,"608",NA,"Margem da estrada para o Cantá",NA,NA,"Erva. Flores alvas. Solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-02-15 11:48:07-02","IPA","IPA","15170","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sendulsky","Mattos, J.; Mattos, N.; Mattos, N.","1962","03","16","Brasil","Amapá","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,"IPA0015170",NA,"10000","Southern America","Porto Platon, k 100 da estrada Porto Santana - P. Platon.",NA,NA,"Na Savana. Planta com a base dos colmos mais oui menos horizontais.","Plantae",NA,NA,NA,"1977","02","17","225229","auto",NA,NA,NA,NA,NA
"172","2019-02-15 11:48:07-02","IPA","IPA","20396","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sendulsky","Tenório, E.","1969","09","19","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"IPA0020396",NA,"1146","Southern America","Fazenda Ingazeira, Entre a vegetação herbácea.",NA,NA,NA,"Plantae",NA,NA,NA,"1977","02","17","38964","auto",NA,NA,NA,NA,NA
"173","2019-02-15 11:48:07-02","IPA","IPA","1199","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Tenório, E.","Pickel, B.",NA,NA,NA,"Brasil","Pernambuco","Goiana","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"IPA0001199",NA,"3793","Southern America",NA,NA,NA,NA,"Plantae",NA,NA,NA,"1977","02","11","22853","auto",NA,NA,NA,NA,NA
"174","2019-02-15 11:48:07-02","IPA","IPA","2957","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Chase","Pickel, B.","1935","05","30","Brasil","Pernambuco","Goiana","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"IPA0002957",NA,"3793","Southern America","Margem da mata.",NA,NA,NA,"Plantae",NA,NA,NA,"1935","10",NA,"22853","auto",NA,NA,NA,NA,NA
"175","2019-02-15 11:48:07-02","IPA","IPA","2954","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Hitch.","Pickel, B.","1930","01","27","Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"IPA0002954",NA,"2280","Southern America","Debaixo de árvores.",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA
"176","2019-02-15 11:48:07-02","IPA","IPA","2955","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Hitch.","Pickel, B.","1930","01","27","Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"IPA0002955",NA,"2282","Southern America","Entre arbusto do litoral, em pleno sol.",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA
"177","2019-02-15 11:48:07-02","IPA","IPA","14328","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sendulsky","Tenório, E.","1966","08","04","Brasil","Pernambuco","Paulista","-34.8731002807617","-7.94083023071289",NA,NA,NA,NA,"IPA0014328",NA,"157","Southern America","Ao lado da Br 101, Km 7, após a Av. Norte.",NA,NA,"Pouco abundante. Panícula laxa.Espículas diminutas.","Plantae",NA,NA,NA,"1977","02","17","17375","auto",NA,NA,NA,NA,NA
"178","2019-07-26 11:41:00-03","IPA","IPA","184","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Pickel, B.","Vasconcellos Sobrinho","1936","05","30","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0000184",NA,"184","Southern America","Beberibe - Á margem da mata.",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"179","2019-02-15 11:48:07-02","IPA","IPA","9049","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Oliveira, C.R.","Pickel, B.","1940","02","21","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IPA0009049",NA,"4566","Southern America","Horto Florestal, Á sombra, no meio dos arbustos.",NA,NA,NA,"Plantae",NA,NA,NA,"2006","02","14","53584","auto",NA,NA,NA,NA,NA
"180","2019-02-15 11:48:07-02","IPA","IPA","9032","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Pickel, B.","1944","03","10","Brasil","São Paulo","Tremembé","-45.5400009155273","-22.9500007629395",NA,NA,NA,NA,"IPA0009032",NA,"5824","Southern America","Numa cerca.",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,"15984","auto",NA,NA,NA,NA,NA
"181","2019-02-15 11:48:07-02","IPA","IPA","13000","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Tenório, E.","Sarmento, A.","1961","03","27","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"IPA0013000",NA,"399","Southern America","Á margem da estrada para o Crato, cerca de 12km da Est. Experimental. Terrenos abandonados.",NA,NA,"Capim com 40cm de altura.","Plantae",NA,NA,NA,"1977","02","11",NA,NA,NA,NA,NA,NA,NA
"182","2019-02-15 11:48:07-02","IPA","IPA","14334","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sendulsky","Tenório, E.","1966","08","18","Brasil","Pernambuco","Tejipió",NA,NA,NA,NA,NA,NA,"IPA0014334",NA,"162","Southern America","Batalhão de Comunicações, Planta delicada, vegetando em solos areno-barrento.",NA,NA,NA,"Plantae",NA,NA,NA,"1977","02","17",NA,NA,NA,NA,NA,NA,NA
"183","2019-02-15 11:48:07-02","IPA","IPA","22038","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Renvoize","Harley, R.M.","1974","02","01","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"IPA0022038",NA,"15804","Southern America","Serra do Sincorá, Lagoa Encantada, 19km. N.E. of Ibicoara near Brejão. Lakeside marsh with standing water, and disturbed vegetation near cultivation.",NA,NA,NA,"Plantae",NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-02-15 11:48:07-02","IPA","IPA","23144","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sales, M.","Luetzelburg","1935","08",NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,"IPA0023144",NA,"26703","Southern America","São Gonçalo, Varzea.",NA,NA,NA,"Plantae",NA,NA,NA,"1979","07","21",NA,NA,NA,NA,NA,NA,NA
"185","2019-02-15 11:48:07-02","IPA","IPA","2956","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Chase","Goeldi","1920","02",NA,"Brasil","Pará","Marajó",NA,NA,NA,NA,NA,NA,"IPA0002956",NA,"295","Southern America","Soure. Entre arbusto, na margem do caminho na mata.",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-02-15 11:48:07-02","IPA","IPA","47753","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Costa; Silva, M.B.","Luetzelburg","1935","02","11","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"IPA0047753",NA,"26359","Southern America","Serra do Araripe, Taquara, agreste.",NA,NA,NA,"Plantae",NA,NA,NA,"2003","10","29",NA,NA,NA,NA,NA,NA,NA
"187","2019-02-15 11:48:07-02","IPA","IPA","9031","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Chase","Pickel, B.","1940","05","25","Brasil","São Paulo","Casa Verde",NA,NA,NA,NA,NA,NA,"IPA0009031",NA,"4640","Southern America","Na mata.",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-07-26 11:41:00-03","IPA","IPA","9046","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Tenório, E.","Glasaner, F.","1940","02","15","Brasil","São Paulo","Casa Verde",NA,NA,NA,NA,NA,NA,"IPA0009046",NA,"9046","Southern America","No mato.",NA,NA,NA,"Plantae",NA,NA,NA,"1977","02","10",NA,NA,NA,NA,NA,NA,NA
"189","2019-02-15 11:48:07-02","IPA","IPA","18615","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Tenório, E.","Tenório, E.","1969","02","04","Brasil","Paraíba","Alhandra","-34.9143981933594","-7.4386100769043",NA,NA,"1000","1000","IPA0018615",NA,"502","Southern America","Divisa do Município. Proximidades de um riacho; vegetação de sub-cerrado.",NA,NA,NA,"Plantae",NA,NA,NA,"1977","02","17","24339","auto",NA,NA,NA,NA,NA
"190","2019-02-15 11:48:07-02","IPA","IPA","14716","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sendulsky","Tenório, E.","1967","04","24","Brasil","Paraíba","Alhandra","-34.9143981933594","-7.4386100769043",NA,NA,NA,NA,"IPA0014716",NA,"263","Southern America","Km 89 da Br. 101.",NA,NA,"Inflorecência difusa com espículas pequenas e folhas tenras.","Plantae",NA,NA,NA,"1977","02","17","24339","auto",NA,NA,NA,NA,NA
"191","2019-07-26 11:41:00-03","IPA","IPA","47346","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Costa; Silva, M.B.","Luetzelburg","1936","06","16","Brasil","Pernambuco","Exu","-39.7242012023926","-7.51194000244141",NA,NA,NA,NA,"IPA0047346",NA,"47346","Southern America","Serra do Araripe, Carrasco.",NA,NA,NA,"Plantae",NA,NA,NA,"2006","04",NA,"29194","auto",NA,NA,NA,NA,NA
"192","2019-02-15 11:48:07-02","IPA","IPA","2951","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Pickel, B.","1936","01",NA,"Brasil","Pernambuco","Goiana","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"IPA0002951",NA,"31","Southern America","Estação Experimental de Abacaxi, Itapirema.",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,"22853","auto",NA,NA,NA,NA,NA
"193","2019-02-15 11:48:07-02","IPA","IPA","2952","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Chase","Pickel, B.","1921","06",NA,"Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0002952",NA,"75","Southern America","Tapera, São Bento. Campos.",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA
"194","2019-02-15 11:48:07-02","IPA","IPA","9047","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Tenório, E.","Pickel, B.","1940","04","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IPA0009047",NA,"4635","Southern America","Chácara dos Morrinhos, Á sombra da mata.",NA,NA,NA,"Plantae",NA,NA,NA,"1977","02","11","53584","auto",NA,NA,NA,NA,NA
"195","2019-02-15 11:48:07-02","IPA","IPA","14714","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sendulsky","Tenório, E.","1967","04","27","Brasil","Paraíba","Alhandra","-34.9143981933594","-7.4386100769043",NA,NA,NA,NA,"IPA0014714",NA,"261","Southern America","Beira da estrada de Alhandra. Km 89. Em tabuleiro, á sombra.",NA,NA,NA,"Plantae",NA,NA,NA,"1977","02","17","24339","auto",NA,NA,NA,NA,NA
"196","2019-02-15 11:48:07-02","IPA","IPA","18794","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Sendulsky","Tenório, E.","1969","02","26","Brasil","Paraíba","Pedras de Fogo","-35.1164016723633","-7.401939868927",NA,NA,NA,NA,"IPA0018794",NA,"697","Southern America","Próximo a Alhandra. Vegetação de Cerrado.",NA,NA,NA,"Plantae",NA,NA,NA,"1977","02","11","19663","auto",NA,NA,NA,NA,NA
"197","2019-02-15 11:48:07-02","IPA","IPA","48325","S","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Costa; Silva, M.B.","Luetzelburg","2003","10","29","Brasil","Paraíba","Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,"IPA0048325",NA,"26757","Southern America","DNOCS - São Gonçalo, Nordeste.",NA,NA,NA,"Plantae",NA,NA,NA,"2003","10","29","21208","auto",NA,NA,NA,NA,NA
