"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"48","2020-11-04 11:10:58-03","ESALQ","ESA","5471","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Kampf, E.","Kampf, E.","179.0","1989","12","11",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA005471","ESA005471","44778","auto",NA,NA,"1989","12","19",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:10:58-03","ESALQ","ESA","5473","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Kampf, E.","Kampf, E.","229.0","1990","03","30",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA005473","ESA005473","44778","auto",NA,NA,"1990","03","30",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:10:58-03","ESALQ","ESA","7411","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Rodrigues, R.R.","Zandoval, J.A.","26.0","1985","11","08",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA007411","ESA007411","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:10:58-03","ESALQ","ESA","14935","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Rodrigues, R.R.","Barreto, K.D. et al.","1193.0","1993","09","14",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA014935","ESA014935","44778","auto",NA,NA,"1993","09","17",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:10:58-03","ESALQ","ESA","8023","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Souza, V.C.","Souza, V.C.","2111.0","1992","12","02",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA008023","ESA008023","44778","auto",NA,NA,"1992","12","02",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:10:58-03","ESALQ","ESA","10657","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Rodrigues, R.R.","Fernandes, G.D.","194.0","1993","04","01",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA010657","ESA010657","44778","auto",NA,NA,"1993","04","16",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 10:55:49-03","ESALQ","ESA","140856","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Escobar, N.","Andrade, R.C.; Koch, I.; Rodrigues, R.R.; Souza, V.C; Brito, A.C.S.; Cardinelli; L.S.; Le Bourlegat, J.M.G.; Zaniratto, C.P.",NA,"2017","04","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Trilha do Palmito, Base dos Fuzileiros Navais, Ilha do Governador","-43.1625","-22.7783",NA,"Árvore, 5 m","ESA140856",NA,NA,NA,NA,NA,"2017","05","16","-43.1625","-22.7783",NA,NA,NA,NA,NA
"55","2020-11-04 11:10:58-03","ESALQ","ESA","121255","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii",NA,NA,"Braga, J.M.A.","5392.0","1999","08","01",NA,"Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras. Sítio Riacho dos Beija-flores.","-43.3116989135742","-22.7856006622314",NA,NA,"ESA121255",NA,"34388","auto","130","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:10:58-03","ESALQ","ESA","5472","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Kampf, E.","Kampf, E.","146.0","1989","10","20",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA005472","ESA005472","44778","auto",NA,NA,"1989","10","20",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:10:58-03","ESALQ","ESA","21713","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Souza, V.C.","Zandoval, J.A.","121.0","1995","12","03",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA021713","ESA021713","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:10:58-03","ESALQ","ESA","31724","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Mansano, V.","Leitão Filho, H.F.","34700.0","1996","01","29",NA,"Brasil","São Paulo","São Luís do Paraitinga",NA,"-45.310001373291","-23.2199993133545",NA,NA,"ESA031724","ESA031724","27362","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:10:58-03","ESALQ","ESA","119338","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii",NA,"Colletta, G.D. & Pinto, R.B.","Colletta, G.D.","531.0","2011","05","14",NA,"Brasil","São Paulo","Piracicaba","Esalq, em frente ao Herbário ESA","-47.6399993896484","-22.7199993133545",NA,"Árvore, 14m, frutos amarelos","ESA119338",NA,"44778","auto",NA,NA,"2011","05","17",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:10:58-03","ESALQ","ESA","5470","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Kampf, E.","Kampf, E.","170.0","1989","11","06",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA005470","ESA005470","44778","auto",NA,NA,"1989","11","06",NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:10:58-03","ESALQ","ESA","1330","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Ferraz, L.K.","Ferraz, L.K.",NA,"1941","10","14",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA001330","ESA001330","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:10:58-03","ESALQ","ESA","13667","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorfii","Swartzia langsdorfii","Raddi","Capellari Jr., L.","Barreto, K.D.","820.0","1993","07","02",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA013667","ESA013667","44778","auto",NA,NA,"1993","08","02",NA,NA,NA,NA,NA,NA,NA
"63","2021-01-14 15:30:30-03","MN","R","172392","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, V.F.","Andrade, A.G.","1902","1964","12","28",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-14 15:30:30-03","MN","R","26948","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R.S.","Portella, G.","s.n.","1932","07","28",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Estrada de Ferro Central do Brasil. Inspectoria Florestal nº 197.",NA,NA,NA,NA,NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:30:30-03","MN","R","64189","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R.S.","Navarro de Andrade, E.","131",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Serviço Florestal do Estado de São Paulo.",NA,NA,NA,NA,NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:30:30-03","MN","R","8755","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R.S.","Glaziou, A.F.M.","2547","1868","01","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008755","R000008755_001",NA,NA,NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:30:30-03","MN","R","76745","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R.S.","Comatta, A.M.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Mendes",NA,"-43.7327995300293","-22.5266990661621",NA,NA,NA,NA,"9614","auto",NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:30:30-03","MN","R","130932","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Smith, L.B.; McWilliams, E.L.","15351","1968","02","01",NA,"Brasil","Rio de Janeiro","Rio Claro",NA,"-44.1356010437012","-22.7231006622314",NA,NA,NA,NA,"27045","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:30:30-03","MN","R","38436","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R.S.","Velloso, H.P.","308","1943","03","16",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"38539","auto",NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:30:30-03","MN","R","38435","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R.S.","Velloso, H.P.","314","1943","03","16",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"38539","auto",NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:30:30-03","MN","R","64187","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R.S.","Mosén, C.W.H.","3369","1875","01","20",NA,"Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,"Ex herb. Brasil. Regnellian. Musei bot. Stockholm.",NA,NA,"26836","auto",NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:30:30-03","MN","R","130892","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mello Filho, L.E.","Mello Filho, L.E.","3069","1971","01","20",NA,"Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"26836","auto",NA,NA,"1971","05",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:30:30-03","MN","R","187078","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Esteves, R.L.","Esteves, R.L.","885","1995","12","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","São Cristóvão","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,"1996","01",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-14 15:30:30-03","MN","R","43256","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R.S.","Hans, D.","48","1945","11","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","São Cristóvão","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:30:30-03","MN","R","69372","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R.S.","s.col.","945","1872","06","18",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,"Herbier de J. de Saldanha.",NA,NA,"57442","auto",NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-20 21:17:51-03","UFV","VIC","1539","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, V.F. de","Kuhlmann, J.G.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"VIC001539","VIC001539",NA,NA,NA,NA,"2000","04","03",NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:37:14-03","UFJF","CESJ","31094","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"P.C. Zampa","s.n.","2000","03","17","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,"Fruto coletado no interior da mata. Material exclusivo da carpoteca.","CESJ031094",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:37:14-03","UFJF","CESJ","26564","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","V.C. Souza","V.C. Souza","CESJ21111","1992","12","02","América do Sul","Brasil","São Paulo","Piracicaba","Campus ESALQ/USP, em frente ao laboratório de Plantas Medicinais.","-47.6399993896484","-22.7199993133545",NA,"Árvore, ca. 9 m de altura, cálice alvo na antese, corola alv, estames menores com filete amarelo com base alvas e anteras amarelas; estames maiores com filetes alvos co ápice amarelo e anteras creme; ovário alvo com ápice esverdeado.","CESJ026564",NA,"44778","auto",NA,NA,"1992","12","02",NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:44:51-03","UFMS","CGMS","43972","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"H.F. Leitão Filho; R.R. Rodrigues; D.A. Santin; A.G. Nave; M. Sanchez; V. Mansano; C.E.S. Seoane",NA,"1996","01","29",NA,"Brasil","São Paulo","São Luís do Paraitinga","Beira de Estrada próximo a bica.","-45.310001373291","-23.2199993133545",NA,"Papilionoideae. Flor branca. Fruto ausente. Folhas verdes brilhantes. Número em ficha: 34700. Habitat: Alto da Serra. Mata de encosta atlantica Habito: Árvore. 6m de altura.","CGMS1073939",NA,"27362","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-27 13:49:30-03","UFS","ASE","32878","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Carvalho-Sobrinho, JG","Andrade, RS; Landim, MF; Malaquias, EC; Nunes, SS; Pereira, BV; Souza, JO","56","2014","11","25","Southern America","Brasil","Sergipe","Indiaroba","P.A. SEPÉ-TIARAJU II","-37.344713","-11.304369",NA,"Árvore. Ca. 8m. Fruto maduro.; Mata Atlântica.","ASE0004729","ASE0004729",NA,NA,NA,NA,"2015","06","18","-37.344713","-11.304369",NA,NA,NA,NA,NA
"81","2021-03-01 16:31:25-03","UNICAMP","UEC","170015","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Silva, ED","Rochelle, ALC","J17",NA,NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667",NA,"Indivíduo J17 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC000102","UEC000102",NA,NA,"450","450","2008","02",NA,"-45.084167","-23.366667",NA,NA,NA,NA,NA
"82","2021-03-01 16:31:25-03","UNICAMP","UEC","173057","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Pinto, RB","Pinto, RB","338","2012","03","20",NA,"Brazil","São Paulo","Campinas","Campus da UNICAMP, ciclo básico. Cultivada","-47.068889","-22.816667",NA,"Árvore ca. 8m. Frutos imaturos esverdeados. Sementes com arilo amarelo.","UEC084535","UEC084535",NA,NA,NA,NA,"2012","03",NA,"-47.068889","-22.816667",NA,NA,NA,NA,NA
"83","2021-03-01 16:31:25-03","UNICAMP","UEC","179026","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Silva, ED","1115","2008","05","22",NA,"Brazil","São Paulo","Ubatuba","Núcleo Santa Virgínia, P.E.S.M., Rodovia","-45.126944","-23.371389",NA,"Árvore 12 m, frutos imaturos.; Floresta Ombrófila Densa Montana","UEC023356","UEC023356",NA,NA,"975","975",NA,NA,NA,"-45.126944","-23.371389",NA,NA,NA,NA,NA
"84","2021-03-01 16:31:25-03","UNICAMP","UEC","192905","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Antar, GM","Francisco, JNC","68","2015","01","06",NA,"Brazil","São Paulo","Peruíbe","Guaraú. Viela dezesseis. Propriedade particular. sítio da Dona Fátima","-47.031694","-24.412889",NA,"Árvore ca. 12m alt. Cauliflora. Flores alvas; Floresta Ombrófila Densa","UEC129906","UEC129906",NA,NA,NA,NA,"2015","11",NA,"-47.031694","-24.412889",NA,NA,NA,NA,NA
"85","2019-08-20 10:15:14-03","UNICAMP","UEC","82261","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Leitão Filho, HF; Rodrigues, RR; Sanchez, M; Santin, DA; Nave, AG; Mansano, VF; Seoane, CE","34700","1996","01","29",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Beira da estrada, próxima a bica.",NA,NA,NA,"flor, Alto da serra - mata da encosta atlântica. Árvore com 6 metros de altura, floração branca abundante, folhas verdes brilhantes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:15:14-03","UNICAMP","UEC","26307","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Vieira, AOS; Rodrigues, TS","?","56","1981","12","10",NA,"Brazil","Minas Gerais","Lavras","Praça de Esportes, LTC.","-44.999698638916","-21.2453002929688",NA,"fruto, Árvore frondosa com 10 m de altura, folhas de coloração verde intenso, flor branca, fruto alaranjado.",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:15:14-03","UNICAMP","UEC","79523","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Cavalheiro, F","64","1985","12","19",NA,"Brazil","São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,"flor, Cultivada.",NA,NA,"40412","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-20 10:15:14-03","UNICAMP","UEC","61167","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Lieberg, SA","23255","1989","04","24",NA,"Brazil","São Paulo","Brotas","Próximo à cidade.","-48.1199989318848","-22.2800006866455",NA,"fruto, Árvore com frutos.",NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:15:14-03","UNICAMP","UEC","127168","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Tozzi, AMGA; Galvão, JC; Santos, CC","97-54","1997","03","22",NA,"Brazil","São Paulo","Campinas","Fazenda Santa Elisa, Monjolinho.","-47.060001373291","-22.8999996185303",NA,"ori, Árvore de cerca de 5 m de altura, com frutos imaturos verdes. Material testemunho de estudos fitoquímicos. Área cultivada.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:15:14-03","UNICAMP","UEC","127168","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Tozzi, AMGA; Galvão, JC; Santos, CC","9754","1997","03","22",NA,"Brazil","São Paulo","Campinas","Fazenda Santa Elisa, Monjolinho, cultivada.","-47.060001373291","-22.8999996185303",NA,"Árvore de ca. 5,0 m de altura, com frutos imaturos verdes. Material testemunho de estudos fitoquímicos.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-08-20 10:15:14-03","UNICAMP","UEC","70137","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Leitão Filho, HF","Leitão Filho, HF","270","1968","01","05",NA,"Brazil","São Paulo","Campinas","Parque do IAC.","-47.060001373291","-22.8999996185303",NA,"flor, Árvore 5-6 metros, flores brancas, floresce em dezembro e janeiro.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-08-20 10:15:14-03","UNICAMP","UEC","50158","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Leitão Filho, HF; Pagano, SN; Timoni, JL","20778","1988","02","03",NA,"Brazil","São Paulo","Cubatão","Mata preservada do vale e do Rio Pilões.","-46.4199981689453","-23.8899993896484",NA,"flor, Árvore até 12m, flores com pétalas brancas.",NA,NA,"15123","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-08-20 10:15:14-03","UNICAMP","UEC","45241","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Leitão Filho, HF; Souza, VC","18765","1986","11","05",NA,"Brazil","São Paulo","Guarujá","Rodovia GUarujá - Bertioga, km 19, trilh","-46.25","-23.9899997711182",NA,"fruto, Árvore até 12m, frutos verdes.",NA,NA,"18989","auto",NA,NA,"2000","05",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-20 10:15:14-03","UNICAMP","UEC","79011","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Hoehne, W","s.n.","1945","02","14",NA,"Brazil","São Paulo","São Paulo","Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,"folha, Árvore.",NA,NA,"53584","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-08-20 10:15:14-03","UNICAMP","UEC","146615","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Gehrt, A","s.n.","1937","02","09",NA,"Brazil","São Paulo","São Vicente","Jardim Botânico","-46.3899993896484","-23.9599990844727",NA,"Árvore grande; flores alvas, sementes. Cultivada no Jardim Botânico.",NA,NA,"25482","auto",NA,NA,"1996","08","15",NA,NA,NA,NA,NA,NA,NA
"96","2019-08-20 10:15:14-03","UNICAMP","UEC","79010","S","Plantae","Magnoliopsida",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Joly, AB","Joly, AB","s.n.","1948","04","25",NA,"Brazil","São Paulo","São Vicente","Jardim da Biquiuba.","-46.3899993896484","-23.9599990844727",NA,"fruto, Árvore com frutos.",NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-19 14:08:11-03","UFRPE","PEUFR","123","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Pap.","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Vaccari",NA,"1939","02","23",NA,"Brasil","Rio de Janeiro","Petropólis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"PEUFR000123",NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-04 13:19:18-03","UDESC","LUSC","7376","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffi","Swartzia langsdorffi","Raddi",NA,"F.S.Santos","24206","1991","04","07",NA,"Brasil","São Paulo","São Vicente","Morro do Japuí.","-46.3899993896484","-23.9599990844727",NA,NA,"LUSC003873","LUSC003873","25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-04 13:19:18-03","UDESC","LUSC","7207","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffi","Swartzia langsdorffi","Raddi",NA,"F.S.Santos","25706","1991","05","26",NA,"Brasil","São Paulo","São Vicente","Morro do Japuí.","-46.3899993896484","-23.9599990844727",NA,NA,"LUSC003874","LUSC003874","25482","auto",NA,NA,"2013","07","29",NA,NA,NA,NA,NA,NA,NA
"100","2021-02-12 18:12:10-03","UFES","VIES","13289","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Oliveira, D.M.T.","Oliveira, D.M.T.","s.n.","1997","01","19",NA,"Brasil","São Paulo","Botucatu","Fazenda Experimental Lageado - UNESP.","-48.439998626709","-22.8799991607666",NA,NA,"VIES013289","VIES013289","40412","auto",NA,NA,"1997","01","19",NA,NA,NA,NA,NA,NA,NA
"101","2020-06-29 09:30:41-03","UFRRJ","RBR","45135","S","Plantae",NA,NA,"Leguminosae","Swartzia","brasiliensis","Swartzia brasiliensis","Vogel","M. Botelho","L.O.L. Pedreira; M. Botelho","62","2019","02","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca. Barra da Tijuca. Pedra de Itaúna, na baixada ao redor, face Leste, com acesso pelo portão ao lado da guarita de entrada do condomínio.","-43.419722","-23.004444",NA,NA,"RBR00045135",NA,NA,NA,"15","15","2019","02","06","43º25'11''W","23º0'16''S",NA,NA,NA,NA,NA
"102","2020-06-29 09:30:31-03","UFRRJ","RBR","11001","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,NA,"s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Guaratiba","Sítio Roberto Burle Marx",NA,NA,NA,NA,"RBR00011001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
