"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus"
"92","2020-06-30 18:32:37-03","UFJF","CESJ","66365","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","B. Moreira; L.C.D. Dias","11","2014","10","18","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta nebular, atrás do camping","-43.901111","-21.718889",NA,"Árvore,ca. 5m, frutos maduros vermelhos","CESJ066365",NA,"B. Moreira","1380","1380","Lima Duarte",NA,NA,NA,"-43.901111","-21.718889","2014","11",NA,NA,"21",NA,NA,NA
"93","2019-11-21 14:40:35-03","UFJF","CESJ","51124","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","F.R.G. Salimena; J.A. Oliveira; L. Menini Neto; I.C.Almeida; T. Mota; S.M. Dutra; F.S. Souza; S.","2572","2007","12","08","América do Sul","Brasil","Minas Gerais","R.P.P.N. São Lourenço do Funil, 18º36'01,6 S, 43º57'04,2 W. 1139 m.s.m.","-45.951167","-18.600444",NA,"Arbusto, ca. 1,5m alt., flores amarelas.","CESJ051124",NA,"C.N. Matozinhos","1139","1139","Rio Preto",NA,NA,NA,"-45.951167","-18.600444","2010","04",NA,NA,NA,NA,NA,NA
"94","2019-11-21 14:40:35-03","UFJF","CESJ","8962","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","L. Krieger","CESJ8962","1970","07","31","América do Sul","Brasil","Minas Gerais",NA,NA,NA,NA,"Árvore pequena (2-3 m.). Flores amarelas.","CESJ008962",NA,"K.Yamamoto",NA,NA,"Santa Rita do Jacutinga",NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:40:35-03","UFJF","CESJ","802","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","L. Krieger","CESJ802","1943","10","20","América do Sul","Brasil","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,"CESJ000802",NA,NA,NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 14:40:35-03","UFJF","CESJ","14681","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","L. Krieger","CESJ14681","1953","06",NA,"América do Sul","Brasil","Minas Gerais","Serra do Curral, Pico","-43.937801361084","-19.9207992553711",NA,"Árvore baixa do morro seco.","CESJ014681",NA,"K.Yamamoto",NA,NA,"Belo Horizonte",NA,"17082","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 14:40:35-03","UFJF","CESJ","40203","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","Mello Barreto","6168","1934","05","06","América do Sul","Brasil","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,"Campo, arbusto de 1m. Muito frequente e flores amarelas.","CESJ040203",NA,"M. Barreto",NA,NA,"Caeté",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 14:40:35-03","UFJF","CESJ","24268","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","L. Krieger; M.C. Brügger","CESJ24268","1989","10","11","América do Sul","Brasil","Minas Gerais","Cabeceira do Pirapitinga","-43.793098449707","-21.8425006866455",NA,"Árvore pequena, sobre areião. Flores amarelas.","CESJ024268",NA,"K.Yamamoto",NA,NA,"Lima Duarte",NA,"30417","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 14:40:35-03","UFJF","CESJ","49716","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","L. Menini Neto; F.S. Souza; J.A. Oliveira; S.A. Roman; I.C.Almeida; T. Mota; S.M. Dutra; F.R.G","458","2007","12","09","América do Sul","Brasil","Minas Gerais","R.P.P.N. São Lourenço do Funil, 22º01'08,3 S, 43º54'12,9 W. ca. 1100 m.s.m. Areial.","-43.8278007507324","-22.0891990661621",NA,"Árvore, ca. 3,5m alt., no campo rupestre, ambiente arenoso, folhas discolores, flores amarelas.","CESJ049716",NA,"C.N. Matozinhos",NA,NA,"Rio Preto",NA,"20815","auto",NA,NA,"2010","04",NA,NA,NA,NA,NA,NA
"100","2019-11-21 14:40:35-03","UFJF","CESJ","41432","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","F.R.G. Salimena; C.N. Matozinhos; L.C.S. Assis; K. Antunes; A.S.M. Valente; A.J. Fernandes Júnio","1239","2004","02","23","América do Sul","Brasil","Minas Gerais","Serra Negra, Entre Rio Preto e Olaria, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,"Arbusto, ca. 2m alt., frutos maduros pretos, pedúnculos do fruto vermelhos. Campo rupestre, solo arenoso.","CESJ041432",NA,NA,NA,NA,"Rio Preto",NA,"20815","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"101","2019-11-21 14:40:35-03","UFJF","CESJ","41302","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","F.R.G. Salimena; P.H. Nobre; O.J. Bastos Neto","1165","2003","11","15","América do Sul","Brasil","Minas Gerais","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,"Arvoreta, ca. 3m alt., no campo rupestre, flores amarelas, presença de frutos.","CESJ041302",NA,NA,NA,NA,"Rio Preto",NA,"20815","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"102","2019-11-21 14:40:35-03","UFJF","CESJ","42861","PreservedSpecimen","Plantae","Angiosperma",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. et Nees) Engl.","C.N. Matozinhos; O.J. Bastos Neto; B.F.Mello; F.R.G. Salimena; P.H. Nobre","75","2004","09","11","América do Sul","Brasil","Minas Gerais","Serra Negra, Vilarejo do Funil.","-43.8278007507324","-22.0891990661621",NA,"Arbusto, ca. 1,5m alt., em campo rupestre. Flores em botão, verdes a amarelas.","CESJ042861",NA,NA,NA,NA,"Rio Preto",NA,"20815","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"103","2021-04-07 11:46:42-03","UFMS","CGMS","5403","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","A.C. Cervi; A. Uhlmanr","4163","1993","10","27",NA,"Brasil","Paraná","Parque do Cerrado.","-49.7057991027832","-24.2511005401611",NA,"Flor amarela. Fruto com pendunculo róseo. Habitat: Mata ciliar. Habito: Árvore decumbente.","CGMS1015696",NA,"A.C. Cervi",NA,NA,"Jaguariaíva",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-08-20 10:22:10-03","UNICAMP","UEC","103080","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Forzza, RC; Monteiro, RF; Dias-Melo, R; Silva, BR; Menini Neto, L; Válka, R","4152","2005","08","11",NA,"Brazil","Minas Gerais","Campo perto da Gruta dos Tres Arcos","-43.883056","-21.678889",NA,"Arbusto 2m alt., copa arredondada, cálice verde com partes vináceas, corola e estames amarelos.",NA,NA,"Yamamoto, K","1670","1670","Lima Duarte",NA,NA,NA,"-43.883056","-21.678889","2007",NA,NA,NA,NA,NA,NA,NA
"105","2019-08-20 10:22:10-03","UNICAMP","UEC","153362","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","?","s.n.","1969","07","16",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"UEC070770","UEC070770","Rizzini, CT",NA,NA,"Serra do Cipó",NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:37:21-03","UNICAMP","UEC","158560","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Harley, RM; Souza, R","10382","1968","10","01",NA,"Brazil","Mato Grosso","Ca. 2km SE of base camp.","-51.766667","-12.816667",NA,"Shrub to 75cm with coriaceous leaves and unripe green fruit or ripening with bright red receptacle and glacous pale green seeds.; Cerrado.","UEC032836","UEC032836",NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:37:21-03","UNICAMP","UEC","183849","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Ganev, W","908","1992","08","18",NA,"Brazil","Bahia","Brasil, estado da Bahia, município de Piatã: Abaixo da Serra do Ray. Campo rupestre com solo cascalhado com rochas.","-41.9","-13.3",NA,"Arbusto delgado de até 1,2m. Folhas verdes com centro e margem amarelado, pedúnculo amarelo esverdeado, pedicelo vináceo, fruto vináceo, frutículos verdes.; Campo rupestre.","UEC104896","UEC104896","Yamamoto, K","1600","1600","Piatã",NA,NA,NA,"-41.9","-13.3","1999","09",NA,NA,"29",NA,NA,NA
"108","2021-03-01 16:37:21-03","UNICAMP","UEC","161631","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Arzolla, FARDP; Shepherd, GJ; Paula, GCR; Vilela, FESP","1209","2007","11","19",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, Crista da Serra da Pirucaia, Hortolândia.","-46.534272","-23.362139",NA,"Arbusto, 2 metros, botões florais.; Floresta Ombrófila Densa de porte baixo, sobre quartzito.","UEC039085","UEC039085","Arzolla, FARDP","1169","1169","Mairiporã",NA,NA,NA,"-46.534272","-23.362139","2007","11",NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:37:21-03","UNICAMP","UEC","183898","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Ganev, W","1083","1992","09","12",NA,"Brazil","Bahia","caminho engenho-tromba, à beira do riacho, próximo a casa de niquinha","-41.783333","-13.3",NA,"Arbuste de até 2m. Folhas verdes escuras, pendúculo e pendicelo verde, cálece verde amarelado, pétalas amarelas, estames amarelo ouro, estilete amarelo, planta muito perfumada.; carrasco com sono arenoso com rochas","UEC107751","UEC107751",NA,"1000","1000","Abaíra",NA,NA,NA,"-41.783333","-13.3",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:37:21-03","UNICAMP","UEC","52885","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Harley, RM; Hind, DJN; Simão, RC","25871","1988","11","03",NA,"Brazil","Bahia","Pico das Almas. Vertente leste; Campo do Queiroz.","-41.95","-13.533333",NA,"árvore até 4m; sépalas verde-amareladas; pétalas amarelas; estames amarelo-alaranjados.; campo arenoso com afloramento de rocha conglomerada.. Em matinha entre rochas altas.","UEC049669",NA,"Yamamoto, K","1500","1500","Rio de Contas",NA,NA,NA,"-41.95","-13.533333","1991",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:37:21-03","UNICAMP","UEC","153364","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata persistens","(A.St.-Hil.) Engl.","Mattos Filho, A; Rizzini, CT","477","1967","07","06",NA,"Brazil","Minas Gerais","Próximo ao Rio Preto.",NA,NA,NA,"Pequeno arbusto ca. 3m; flores amarelas.","UEC070773","UEC070773","Yamamoto, K",NA,NA,"Serra do Cipó","persistens",NA,NA,NA,NA,"1978","07",NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:37:21-03","UNICAMP","UEC","131735","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Queiroz, LP; et al.","5016","1998","04","19",NA,"Brazil","Bahia","Distrito de Catolés, entre a Mata do Cigano e o Tijuquinho.","-41.6636009216309","-13.2496995925903",NA,"pequeno arbusto até 60cm altura. Folhas coriáceas. Flores voltadas para baixo, com sépalas verdes e pétalas amarelas.; campo rupestre.","UEC049675",NA,"Shimizu, GH",NA,NA,"Abaíra",NA,"26531","auto",NA,NA,"2007","12",NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:37:21-03","UNICAMP","UEC","167431","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Lopes, MA; Andrade, PM","432","1984","06","19",NA,"Brazil","Minas Gerais","Est. Biol. Caratinga Mr. Matão.&nf;Mata Atlântica. (alto de morro, local seco).","-42.1391983032227","-19.7896995544434",NA,"Arbóreo 6 m. Flores amarelas, Arv. nº 4083.","UEC091484","UEC091484","Yamamoto, K",NA,NA,"Caratinga",NA,"49886","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:37:21-03","UNICAMP","UEC","163403","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Yamamoto, LF","1533","2004","05","13",NA,"Brazil","Minas Gerais","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,"Arbusto 1 m. Flor laranja, estame laranja.; Campo de altitude.","UEC013469","UEC013469","Yamamoto, LF",NA,NA,"Extrema",NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:37:21-03","UNICAMP","UEC","163402","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Yamamoto, LF","1964","2005","04","20",NA,"Brazil","Minas Gerais","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,"Campo de altitude.","UEC013468","UEC013468","Yamamoto, LF",NA,NA,"Extrema",NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:37:21-03","UNICAMP","UEC","158877","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Yamamoto, LF","1659","2004","12","02",NA,"Brazil","Minas Gerais","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,"Árvore 6m. Flor amarela.; Campo de altitude.","UEC013470","UEC013470","Yamamoto, LF",NA,NA,"Extrema",NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:37:21-03","UNICAMP","UEC","158670","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Yamamoto, LF","1523","2004","05","13",NA,"Brazil","Minas Gerais","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,"Arvoreta 2m. Fruto vermelho.; Campo de altitude.","UEC013706","UEC013706","Yamamoto, LF",NA,NA,"Extrema",NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-08-20 10:22:10-03","UNICAMP","UEC","158876","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Yamamoto, LF","1768","2004","12","13",NA,"Brazil","Minas Gerais","Serra do Lopo, Trilha Pico do Cume.","-46.3182983398438","-22.854700088501",NA,NA,"UEC013467","UEC013467","Yamamoto, LF",NA,NA,"Extrema",NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:37:21-03","UNICAMP","UEC","61435","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Leitão Filho, HF; Tozzi, AMGA; Tamashiro, JY; Santos, FAM; alunos","27351","1992","12","07",NA,"Brazil","Minas Gerais","Serra do Cipó nas proximidades da Divisa do Parque, rumo a Conceição do Mato-Dentro","-43.7449989318848","-19.513599395752",NA,"Arvoreta, 1 metro frutos vermelhos; Campos Rupestres","UEC049172","UEC049172","Silva, FO",NA,NA,"Jaboticatubas",NA,"31264","auto",NA,NA,"2014","05",NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:37:21-03","UNICAMP","UEC","174231","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Messias, MCTB; Silva, JL; Tonaco, AC; Ataíde, E","1369","2007","05","04",NA,"Brazil","Minas Gerais","Serra Antônio Pereira Samarco. Alegria 7.","-43.5080986022949","-20.2875003814697",NA,"Arbusto de 2m.&nf;Flores amarelas.; Campo rupestre.","UEC026311","UEC026311","Messias, MCTB",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"2008","03",NA,NA,"16",NA,NA,NA
"121","2021-03-01 16:37:21-03","UNICAMP","UEC","174229","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Messias, MCTB; Silva, JL; Tonaco, AC; Ataíde, E","1638","2007","12","05",NA,"Brazil","Minas Gerais","Serra Antônio Pereira Samarco. Alegria 7.","-43.5080986022949","-20.2875003814697",NA,"Arbusto de 1,6m.Flores amarelas, frutos verde- avermelhados.; Campo rupestre.","UEC026316","UEC026316","Messias, MCTB",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"2008","03",NA,NA,"16",NA,NA,NA
"122","2021-03-01 16:37:21-03","UNICAMP","UEC","174232","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Messias, MCTB; Ataíde, E","2171","2008","08","22",NA,"Brazil","Minas Gerais","Serra de antonio pereira. Alegria 7. Samarco Mineração.","-43.5080986022949","-20.2875003814697",NA,"Arbusto, 2,2m. flores amarelas.; Em campos ferruginosos.","UEC026313","UEC026313","Silva, FO",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"2014","05",NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:37:21-03","UNICAMP","UEC","151925","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Marcondes-Ferreira, W; Semir, J; Martins, AB; Miotto, STS; Queiroz, EP; Martins, EF; et al.","235","1990","03","14",NA,"Brazil","Minas Gerais","Colégio do Caraça","-43.4152984619141","-19.959400177002",NA,"Árvore 4,5m de alt.",NA,NA,"Shimizu, GH",NA,NA,"Santa Bárbara",NA,"33136","auto",NA,NA,"2009","09",NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:37:21-03","UNICAMP","UEC","158558","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Pereira, E","7616","1963","06","14",NA,"Brazil","Rio de Janeiro","E. do Rio - Serra de Itatiaia","-44.5633010864258","-22.4960994720459",NA,"Arbusto de 1-1,5m; flores alvascente-amarelada.","UEC032810","UEC032810",NA,"1800","2000","Itatiaia",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:37:21-03","UNICAMP","UEC","158284","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Rodrigues, RR; Soares, MT; Andrade, CA; Carneiro, PHM; Lagoa, A; et al.","359","1995","10","07",NA,"Brazil","São Paulo","Pico do Gavião","-46.7900009155273","-21.9599990844727",NA,"Arvoreta de borda, 4 m alt.; flores com pétalas e estames amarelos, com frutos.","UEC015318","UEC015318","Chacon, RG",NA,NA,"São João Da Boa Vista",NA,"17205","auto",NA,NA,"2009","09",NA,NA,"28",NA,NA,NA
"126","2021-03-01 16:37:21-03","UNICAMP","UEC","153364","S","Plantae","Magnoliopsida",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata persistens","(A.St.-Hil.) Engl.","Mattos Filho, A; Rizzini, CT","477","1967","07","06",NA,"Brazil","Minas Gerais","Próximo ao Rio Preto.",NA,NA,NA,"Pequeno arbusto ca. 3m; flores amarelas.","UEC070773","UEC070773","Yamamoto, K",NA,NA,"Serra do Cipó","persistens",NA,NA,NA,NA,"1978","07",NA,NA,NA,NA,NA,NA
"127","2019-11-06 09:56:45-03","UFOP","OUPR","26295","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Cardoso, R.C.; Da Silva, T.C.","104","2012","05","03",NA,"Brasil","Minas Gerais","Serra de Ouro Preto, Campo rupestre quartzítico","-43.520556","-20.363889",NA,"Árvore, flores amarelas, cerca de 2,5m de altura",NA,NA,NA,NA,NA,"Ouro Preto",NA,NA,NA,"-43.520556","-20.363889",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-12-18 15:50:53-03","UFOP","OUPR","26560","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Silva, T.C. da; Cardoso, R.C.","117","2012","07","12",NA,"Brasil","Minas Gerais","Serra da Brígida","-43.517","-20.365056",NA,"Arbusto, ca.1,20cm, flores amarelas. Campo rupestre, ferruginoso, de alta incidência de luz.",NA,NA,NA,"1586","1586","Ouro Preto",NA,NA,NA,"-43.517","-20.365056",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-12-18 15:50:53-03","UFOP","OUPR","29758","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Eduardo, D.F.","s.n.","2017","07","09",NA,"Brasil","Minas Gerais","Serra da Brígida","-43.503056","-20.359722",NA,"Campo rupestre ferruginoso.",NA,NA,"Eduardo, D.F.","1470","1470","Ouro Preto",NA,NA,NA,"-43.503056","-20.359722",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-06 09:56:45-03","UFOP","OUPR","24353","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Baeta-Neves, A.T.","s.n.","1910","06",NA,NA,"Brasil","Minas Gerais","Pico de Itabirito, (=Pico de Itabira do Campo)","-43.801399230957","-20.2532997131348",NA,"Ex Herb. da Escola de Minas n. 1801",NA,NA,NA,NA,NA,"Itabirito",NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-06 09:56:45-03","UFOP","OUPR","24352","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Badini, J.","s.n.","1971","04",NA,NA,"Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,"Arbusto, flores amarelas. Cerrado",NA,NA,"Badini, J.",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-06 09:56:45-03","UFOP","OUPR","20592","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Ataíde, E.S.","79","2007","07","19",NA,"Brasil","Minas Gerais","Antônio Pereira, Samarco - Alegria 7","-43.5080986022949","-20.2875003814697",NA,"Arbusto. Flor alaranjada, fruto roxo. Campo ferruginoso.",NA,NA,"Messias, M.C.T.B.",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-06 09:56:45-03","UFOP","OUPR","24351","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Morro São Sebastião","-43.5080986022949","-20.2875003814697",NA,"Ex Herb. Escola de Minas n. 863",NA,NA,NA,NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-06 09:56:45-03","UFOP","OUPR","1372","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Messias, M.C.T.B.; Roschel, M.B. & Silva, J.L.","s.n.","1994","04","14",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Estrada para a Fazenda do Manso","-43.5080986022949","-20.2875003814697",NA,"Árvore 5m, flores amarelas. Mata de galeria",NA,NA,"Messias, M.C.T.B.",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"1994","05",NA,NA,"20",NA,NA,NA
"135","2019-11-06 09:56:45-03","UFOP","OUPR","20646","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1638","2007","12","05",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Samarco, Alegria 7","-43.5080986022949","-20.2875003814697",NA,"Arbusto ca. 1,6m, flores amarelas, frutos verde-avermelhados. Em campo rupestre, campo sujo sobre itabirito",NA,NA,"Messias, M.C.T.B.",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"2008","03",NA,NA,"16",NA,NA,NA
"136","2019-11-06 09:56:45-03","UFOP","OUPR","20537","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1369","2007","05","04",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Samarco, Alegria 7","-43.5080986022949","-20.2875003814697",NA,"Arbusto ca. 2m, flores amarelas. Em campos rupestres",NA,NA,"Messias, M.C.T.B.",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"2008","03",NA,NA,"16",NA,NA,NA
