"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"363","2020-12-21 16:47:40-03","MBM","MBM","215228","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","França, F.; et al.; et al.","1995","07","09","Southern America","Brazil",NA,NA,NA,"MBM215228","1258","Bahia",NA,NA,"Pohl",NA,"Caminho Boa Vista para Bicota","-41.6636009216309","-13.2496995925903",NA,NA,"MBM215228","Abaíra",NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-12-21 16:47:40-03","MBM","MBM","254487","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Hind, D.J.N.; et al.; et al.","1992","01","08","Southern America","Brazil",NA,NA,NA,"MBM254487","50026","Bahia",NA,NA,"Pohl","França, F.","Campo do Ouro Fino","-41.6636009216309","-13.2496995925903",NA,NA,"MBM254487","Abaíra",NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-12-21 16:47:40-03","MBM","MBM","172043","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Carvalho, A.M. de; et al.; et al.","1993","02","20","Southern America","Brazil",NA,NA,NA,"MBM172043","4213","Bahia",NA,NA,"Pohl","França, F.","Monte Tabor","-40.5182991027832","-11.1806001663208",NA,NA,"MBM172043","Jacobina",NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-12-21 16:47:40-03","MBM","MBM","172044","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Hage, J.L.; et al.; et al.","1990","08","29","Southern America","Brazil",NA,NA,NA,"MBM172044","2295","Bahia",NA,NA,"Pohl",NA,"Rod. BA-052","-40.5182991027832","-11.1806001663208",NA,NA,"MBM172044","Jacobina",NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-12-21 16:47:40-03","MBM","MBM","236687","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","França, F.; et al.; et al.","1999","05","02","Southern America","Brazil",NA,NA,NA,"MBM236687","2846","Bahia",NA,NA,"Pohl","França, F.","Morro das Pedras Duas Irmãs","-41.1561012268066","-11.5500001907349",NA,NA,"MBM236687","Morro do Chapéu",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-12-21 16:47:40-03","MBM","MBM","58999","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Hatschbach, G.","1977","01","15","Southern America","Brazil",NA,NA,NA,"MBM058999","39361","Bahia",NA,NA,"Pohl","Yamamoto, K.","Morro do Chapéu, arredores","-41.1561012268066","-11.5500001907349",NA,NA,"MBM058999","Morro do Chapéu",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-12-21 16:47:40-03","MBM","MBM","172042","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Mattos Silva, L.A.; et al.; et al.","1989","05","19","Southern America","Brazil",NA,NA,NA,"MBM172042","2773","Bahia",NA,NA,"Pohl","França, F.","Nova Rodovia para Andaraí","-41.3708000183105","-13.0052995681763",NA,NA,"MBM172042","Mucugê",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-12-21 16:47:40-03","MBM","MBM","99654","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1984","06","16","Southern America","Brazil",NA,NA,NA,"MBM099654","47966","Bahia",NA,NA,"Pohl","França, F.","Rio Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,"MBM099654","Mucugê",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-12-21 16:47:40-03","MBM","MBM","275431","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Loureiro, D.M.; et al.; et al.","2002","03","30","Southern America","Brazil",NA,NA,NA,"MBM275431","569","Bahia",NA,NA,"Pohl","Guedes, M.L.","Caminho para Estivas","-44.9733009338379","-12.3633003234863",NA,NA,"MBM275431","São Desidério",NA,NA,"175149","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-12-21 16:47:40-03","MBM","MBM","195442","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Cordeiro, I.; Mamede, M.C.H.; Sajo, M.G.; Varanda, E.; Mamede, M.C.H.; Sajo, M.G.; Varanda, E.","1987","11","21","Southern America","Brazil",NA,NA,"Árvore ca. 3,0m alt., corola amarela, pedicelos e epalices amarelo-esverdeados.; Entre rochas.","MBM195442","468","Goiás",NA,NA,"Pohl","Kawasaki, M.L.","Rod. GO-118, 5km N da cidade","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Alto Paraíso de Goiás",NA,NA,"44724","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-12-21 16:47:40-03","MBM","MBM","266095","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Black, G.; et al.; et al.","1942","12","18","Southern America","Brazil",NA,NA,NA,"MBM266095","1083","Minas Gerais",NA,NA,"Pohl","Barreto, M.","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"MBM266095","Belo Horizonte",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-12-21 16:47:40-03","MBM","MBM","68263","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Irwin, H.S.; et al.; et al.","1969","02","18","Southern America","Brazil",NA,NA,NA,"MBM068263","23521","Minas Gerais",NA,NA,"Pohl","Balslev, H.","Ca. 15km N de Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"MBM068263","Grão Mogol",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-12-21 16:47:40-03","MBM","MBM","350464","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Souza, V.C.; et al.; et al.","1995","03","08","Southern America","Brazil",NA,NA,"Árvore, 2,5 - 3m alt.; frutos imaturos verdes com manchas vinho- escuro. Campo Rupestre","MBM350464","7896","Minas Gerais",NA,NA,"Pohl","Shimizu, G.H.","Serra de Ouro Branco. Estrada Velha Ouro Branco-Ouro Preto.","-43.6918983459473","-20.5207996368408","1200","1200","MBM350464","Ouro Branco",NA,NA,"13809","auto","2008","10",NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-12-21 16:47:40-03","MBM","MBM","55102","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Duarte, L.","1966","10","26","Southern America","Brazil",NA,NA,NA,"MBM055102","879","Minas Gerais",NA,NA,"Pohl","Vianna, M.C.","Presidente Olegário","-46.418098449707","-18.4178009033203",NA,NA,"MBM055102","Presidente Olegário",NA,NA,"77040","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-12-21 16:47:40-03","MBM","MBM","41964","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Yamamoto, K.","1974","10","25","Southern America","Brazil",NA,NA,NA,"MBM041964","s.n.","Minas Gerais",NA,NA,"Pohl",NA,"Santana do Riacho, arredores","-43.7144012451172","-19.1688995361328",NA,NA,"MBM041964","Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-12-21 16:47:40-03","MBM","MBM","105111","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Hoehne, W.","1950","01","23","Southern America","Brazil",NA,NA,NA,"MBM105111","s.n.","São Paulo",NA,NA,"Pohl","Hoehne, W.","Pastos do Retiro","-50.5400009155273","-20.2600002288818",NA,NA,"MBM105111","Jales",NA,NA,"16486","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2015-09-05 05:19:51-03","MNHN","RECOLNAT_MNHN_P","P04726536","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Blanchet","1844","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726536' target='other'> <mi>dwc_moreinfo</mi></a>","P04726536",NA,"Bahia",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726536_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"258",NA,NA,NA,NA
"380","2015-09-05 05:19:51-03","MNHN","RECOLNAT_MNHN_P","P04726537","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Blanchet","1841","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726537' target='other'> <mi>dwc_moreinfo</mi></a>","P04726537",NA,"Bahia",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726537_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3411",NA,NA,NA,NA
"381","2015-09-05 05:19:55-03","MNHN","RECOLNAT_MNHN_P","P04726560","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Claussen","1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726560' target='other'> <mi>dwc_moreinfo</mi></a>","P04726560",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726560_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"479",NA,NA,NA,NA
"382","2015-09-05 05:19:53-03","MNHN","RECOLNAT_MNHN_P","P04726545","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Glaziou, A.",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726545' target='other'> <mi>dwc_moreinfo</mi></a>","P04726545",NA,"Minas Gerais",NA,NA,"Pohl",NA,"Araripe",NA,NA,NA,NA,"P04726545_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10736",NA,NA,NA,NA
"383","2015-09-05 05:19:53-03","MNHN","RECOLNAT_MNHN_P","P04726547","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Riedel",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726547' target='other'> <mi>dwc_moreinfo</mi></a>","P04726547",NA,NA,NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2015-09-05 05:19:51-03","MNHN","RECOLNAT_MNHN_P","P04726533","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Blanchet",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726533' target='other'> <mi>dwc_moreinfo</mi></a>","P04726533",NA,"Bahia",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726533_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3411",NA,NA,NA,NA
"385","2015-09-05 05:19:55-03","MNHN","RECOLNAT_MNHN_P","P04726559","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Allemao, F.",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726559' target='other'> <mi>dwc_moreinfo</mi></a>","P04726559",NA,"Ceará",NA,NA,"Pohl",NA,"Encosta do Araripe",NA,NA,NA,NA,"P04726559_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"592",NA,NA,NA,NA
"386","2015-09-05 05:19:51-03","MNHN","RECOLNAT_MNHN_P","P04726538","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Blanchet","1845","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726538' target='other'> <mi>dwc_moreinfo</mi></a>","P04726538",NA,"Bahia",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726538_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3411",NA,NA,NA,NA
"387","2015-09-05 05:19:52-03","MNHN","RECOLNAT_MNHN_P","P04726540","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Blanchet",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726540' target='other'> <mi>dwc_moreinfo</mi></a>","P04726540",NA,"Bahia",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726540_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2015-09-05 05:19:52-03","MNHN","RECOLNAT_MNHN_P","P04726542","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Ule, E.","1892","11","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726542' target='other'> <mi>dwc_moreinfo</mi></a>","P04726542",NA,NA,NA,NA,"Pohl",NA,"Prov. de Goyaz. Serra dos Pyreneos",NA,NA,NA,NA,"P04726542_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"350",NA,NA,NA,NA
"389","2015-09-05 05:19:53-03","MNHN","RECOLNAT_MNHN_P","P04726544","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Weddell, H.A.","1844","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726544' target='other'> <mi>dwc_moreinfo</mi></a>","P04726544",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726544_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1577",NA,NA,NA,NA
"390","2015-09-05 05:19:53-03","MNHN","RECOLNAT_MNHN_P","P04726546","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Glaziou, A.",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726546' target='other'> <mi>dwc_moreinfo</mi></a>","P04726546",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726546_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13806",NA,NA,NA,NA
"391","2015-09-05 05:19:53-03","MNHN","RECOLNAT_MNHN_P","P04726548","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Glaziou, A.","1893","12","23",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 Prélèvement Pollen pour Melle M.P. LEDRU (I.P.H. Paris) M. Malplanche 1988 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726548' target='other'> <mi>dwc_moreinfo</mi></a>","P04726548",NA,"Minas Gerais",NA,NA,"Pohl",NA,"Cachoeiro do Campo",NA,NA,NA,NA,"P04726548_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20299",NA,NA,NA,NA
"392","2015-09-05 05:19:53-03","MNHN","RECOLNAT_MNHN_P","P04726549","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Glaziou, A.","1894","11","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726549' target='other'> <mi>dwc_moreinfo</mi></a>","P04726549",NA,NA,NA,NA,"Pohl",NA,"Goyaz. Entre Sobradinho et Lagoa do Mestre d´Arma",NA,NA,NA,NA,"P04726549_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20692",NA,NA,NA,NA
"393","2015-09-05 05:19:53-03","MNHN","RECOLNAT_MNHN_P","P04726550","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Glaziou, A.",NA,NA,NA,NA,"Brasil","hb",NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726550' target='other'> <mi>dwc_moreinfo</mi></a>","P04726550",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12665",NA,NA,NA,NA
"394","2015-09-05 05:19:54-03","MNHN","RECOLNAT_MNHN_P","P04726552","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Glaziou, A.","1883","1","1",NA,"Brasil","hb",NA,"Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726552' target='other'> <mi>dwc_moreinfo</mi></a>","P04726552",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14693",NA,NA,NA,NA
"395","2015-09-05 05:19:54-03","MNHN","RECOLNAT_MNHN_P","P04726554","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Claussen","1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726554' target='other'> <mi>dwc_moreinfo</mi></a>","P04726554",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2015-09-05 05:19:54-03","MNHN","RECOLNAT_MNHN_P","P04726555","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Claussen, P.","1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726555' target='other'> <mi>dwc_moreinfo</mi></a>","P04726555",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726555_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"480",NA,NA,NA,NA
"397","2015-09-05 05:19:54-03","MNHN","RECOLNAT_MNHN_P","P04726556","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Dupré","1842","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726556' target='other'> <mi>dwc_moreinfo</mi></a>","P04726556",NA,NA,NA,NA,"Pohl",NA,"Brasil meridional",NA,NA,NA,NA,"P04726556_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2015-09-05 05:19:55-03","MNHN","RECOLNAT_MNHN_P","P04726557","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gardner",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726557' target='other'> <mi>dwc_moreinfo</mi></a>","P04726557",NA,"Ceará",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726557_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1596",NA,NA,NA,NA
"399","2015-09-05 05:19:55-03","MNHN","RECOLNAT_MNHN_P","P04726558","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Gardner",NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726558' target='other'> <mi>dwc_moreinfo</mi></a>","P04726558",NA,"Ceará",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726558_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1596",NA,NA,NA,NA
"400","2015-09-05 05:19:51-03","MNHN","RECOLNAT_MNHN_P","P04726535","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.","1974","3","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726535' target='other'> <mi>dwc_moreinfo</mi></a>","P04726535",NA,"Bahia",NA,NA,"Pohl",NA,"16 km NW of Lagoinha (which is 5,5 km SW of Delfino) on side road to Minas do Mimoso","-41.33333","-10.36667","950","1000","P04726535_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16998",NA,NA,NA,NA
"401","2015-09-05 05:19:55-03","MNHN","RECOLNAT_MNHN_P","P04726561","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Claussen","1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726561' target='other'> <mi>dwc_moreinfo</mi></a>","P04726561",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04726561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"480",NA,NA,NA,NA
"402","2015-09-05 07:40:01-03","MNHN","RECOLNAT_MNHN_P","P04776083","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Buchinger","1879","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04776083' target='other'> <mi>dwc_moreinfo</mi></a>","P04776083",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,"P04776083_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2015-09-05 07:40:01-03","MNHN","RECOLNAT_MNHN_P","P04776102","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Harley, R.M.|Ganev, W.|Giulietti, A.M.|Queiroz, R.F.|Fierro, A.F.","1992","1","7",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04776102' target='other'> <mi>dwc_moreinfo</mi></a>","P04776102",NA,"Bahia",NA,NA,"Pohl",NA,"Estrada Piatã - Abaíra, 4 km após Piatã","-41.78333","-13.15","1200","1300","P04776102_01","Piatã",NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 50684",NA,NA,NA,NA
"404","2015-09-05 05:19:51-03","MNHN","RECOLNAT_MNHN_P","P04726534","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Blanchet","1845","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726534' target='other'> <mi>dwc_moreinfo</mi></a>","P04726534",NA,"Bahia",NA,NA,"Pohl",NA,NA,"-40.5182991027832","-11.1806001663208",NA,NA,"P04726534_01","Jacobina",NA,NA,"62396","auto",NA,NA,NA,NA,NA,"3569",NA,NA,NA,NA
"405","2015-09-05 05:19:53-03","MNHN","RECOLNAT_MNHN_P","P04726551","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Claussen","1843","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726551' target='other'> <mi>dwc_moreinfo</mi></a>","P04726551",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,"-43.8067016601562","-19.8864002227783",NA,NA,"P04726551_01","Sabará",NA,NA,"18805","auto",NA,NA,NA,NA,NA,"56",NA,NA,NA,NA
"406","2015-09-05 05:19:54-03","MNHN","RECOLNAT_MNHN_P","P04726553","PreservedSpecimen",NA,"Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Glaziou, A.","1887","10","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04726553' target='other'> <mi>dwc_moreinfo</mi></a>","P04726553",NA,"Minas Gerais",NA,NA,"Pohl",NA,NA,"-44.2616996765137","-21.1355991363525",NA,NA,"P04726553_01","São João del Rei",NA,NA,"39093","auto",NA,NA,NA,NA,NA,"16762",NA,NA,NA,NA
"407","2020-10-01 14:24:30-03","JBB","HEPH","1095","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Ferreira, MB","1971","12","05","Southern America","Brasil",NA,NA,NA,NA,"1056","Distrito Federal","Dicotyledon","Myrtales","Pohl","Franca, F",NA,NA,NA,NA,NA,NA,"Sobradinho",NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-10-01 14:24:30-03","JBB","HEPH","12387","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Boaventura, M","1996","12","02","Southern America","Brasil",NA,NA,"Sem cheiro",NA,"359","Distrito Federal","Dicotyledon","Myrtales","Pohl","Boaventura, M","Jardim Botânico de Brasília","-47.85","-15.866667","1020","1020",NA,"Brasília","-47.85","-15.866667",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-10-01 14:24:30-03","JBB","HEPH","19325","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Oliveira, ECL de","2002","10","21","Southern America","Brasil",NA,NA,"Folha cartacea glabra de cor verde claro",NA,"54","Distrito Federal","Dicotyledon","Myrtales","Pohl","Shimizu, GH","Clube da Embrapa","-47.961944","-15.914167","1050","1050",NA,"Brasília","-47.961944","-15.914167",NA,NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-10-01 14:24:30-03","JBB","HEPH","21108","S","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","Salles, AEH","2004","11","13","Southern America","Brasil",NA,NA,NA,NA,"3309","Minas Gerais","Dicotyledon","Myrtales","Pohl","Shimizu, GH","Serra do Cipó","-43.5475","-19.267778","125","125",NA,"Conceição do Mato Dentro","-43.5475","-19.267778",NA,NA,"2018","02",NA,NA,NA,NA,NA,NA,NA,NA
