"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","class","order","imagecode","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","minimumElevationInMeters","maximumElevationInMeters"
"54","2008-05-27 22:02:00-03","MO","MOBOT","2974951","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Lewis|Stella M. Pire","Lewis 869","South America","Argentina","Santa Fé","Nuevas Tierras Bajos submeridionales. Dto. Vera",NA,NA,NA,NA,NA,"(Kunth) Pilg.","E.G. Nicara",NA,NA,NA,"1979",NA,NA,"Vera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2009-07-10 17:57:00-03","MO","MOBOT","2975104","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Troels M. Pedersen","Pedersen 8700","South America","Argentina","Corrientes","Estancia  La Yela. Grassland on low ground, soil clay.",NA,NA,NA,NA,NA,"(Kunth) Pilg.","TMP",NA,NA,NA,"1967",NA,NA,"Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","2975176","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","BLANCO","BLANCO 978","South America","Argentina","Santa Fé","Lugares bajos.",NA,NA,NA,NA,NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1973",NA,NA,"San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2011-02-28 18:04:00-03","MO","MOBOT","2975342","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Nélida S. Troncoso|Nélida M. Bacigalupo|Elisa G. Nicora","Troncoso 2381","South America","Argentina","Entre Ríos","Brazo Largo.",NA,NA,NA,NA,NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1978",NA,NA,"Gualeguaychú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","2975398","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Perrone, V.","Perrone 6270","South America","Argentina","Buenos Aires","Punta Lara. Altra's de la Alameda, afuera del monte húmedo",NA,NA,NA,NA,NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1947",NA,NA,"Ensenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2010-05-25 21:45:00-03","MO","MOBOT","2978815","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Anonymous","Anonymous 37105","South America","Chile","Santiago","Puerto Montt.",NA,NA,NA,NA,NA,"(Kunth) Pilg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2014-01-13 13:31:00-02","MO","MOBOT","2978828","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Anonymous","Anonymous 6270","South America","Argentina","Buenos Aires","Punta Lara",NA,NA,NA,NA,NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1947","11","16","Ensenada","-58","-34.91666",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"61","2016-01-21 11:57:00-02","MO","MOBOT","236059","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Elsa M. Zardini|R. Velázquez","Zardini 24097","South America","Paraguay","Guairá","15 km N of Tebicuary.",NA,NA,NA,NA,NA,"(Kunth) Pilg.","Gerrit Davidse (MO)",NA,NA,NA,"1990","11","16",NA,"-56.6666667","-25.6666667",NA,NA,NA,NA,NA,NA,NA,"4","467",NA,NA
"62","2019-03-29 10:41:37-03","UFSM","HDCF","7174","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Silveira, D.",NA,"América","Brasil","Rio Grande do Sul",NA,NA,NA,"RS-780-1-1-1H",NA,NA,"(Kunth) Pilg.","Canto-Dorow, T. S.","2016","01","06","2015","11","24","Jaguarão","-53.46","-32.4",NA,NA,NA,NA,NA,"-53.46","-32.4",NA,NA,NA,NA
"63","2020-09-12 05:00:02-03","US","US","843552","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","J. Scouler","s.n.","South America","Chile","Valparaíso (V)","Juan Fernandez Islands",NA,NA,"ex herb Trin, fragmentary materials, not a type collection",NA,NA,"Kunth","Soreng, R. J., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Cyperales",NA,NA,NA,"1",NA,NA,NA
"64","2020-09-02 16:37:43-03","Cenargen","CEN","66406","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Aécio Amaral-Santos","2788",NA,"Brasil","RS","Atrás do britador da UHE Barra Grande.","Exsicatas",NA,NA,"CEN00066406",NA,"(Kunth) Pilg.","J. F. M. Valls","2016","02",NA,"2005","11","30","PINHAL DA SERRA","-51.196388","-27.783333",NA,NA,NA,NA,"CEN00066406","-51.196388","-27.783333","4",NA,"595","595"
"65","2020-09-02 16:37:43-03","Cenargen","CEN","10479","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","José Francisco Montenegro Valls","2774",NA,"Brasil","RS","Km 190 da BR-290. no campo não pastoreado à margem da estrada, na faixa de domínio do DNER.","Exsicatas",NA,"Doação - Herb. U.F.R.G.S. - Porto Alegre. ICN nº 24440","CEN00010479",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1973","10","31","CACHOEIRA DO SUL","-52.8939018249512","-30.0391998291016","71201","auto",NA,NA,"CEN00010479",NA,NA,"1",NA,NA,NA
"66","2020-09-02 16:37:43-03","Cenargen","CEN","3567","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","José Francisco Montenegro Valls","2352",NA,"Brasil","RS","Torres - Morro em frente á Lagoa Itapeva, no extremo norte da Lagoa","Exsicatas",NA,"Doação ICN Nº 23151","CEN00003567",NA,"(Kunth) Pilg.","A. N. Kämpf","1974","09",NA,"1972","11","13","TORRES","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,"CEN00003567",NA,NA,"1",NA,NA,NA
"67","2020-09-02 16:37:43-03","Cenargen","CEN","5180","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","José Francisco Montenegro Valls","179",NA,"Brasil","RS","Faculdade de Agronomia e Veterinária da UFRGS. local úmido","Exsicatas",NA,"Local úmido.","CEN00005180",NA,"(Kunth) Pilg.","A. N. Kämpf","1974","09",NA,"1964","11","10","PORTO ALEGRE","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,"CEN00005180",NA,NA,"1",NA,NA,NA
"68","2020-09-02 16:37:43-03","Cenargen","CEN","3566","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","José Francisco Montenegro Valls","3008",NA,"Brasil","RS","Estrada S. Maria - S , São Pedro do Sul, 18 km antes de São Pedro do Sul.","Exsicatas",NA,"Doação - Herbário Depto. Bot. da U.F.R.G.S.- Porto Alegre. Nº ICN 24766","CEN00003566",NA,"(Kunth) Pilg.","A. N. Kämpf","1974","09",NA,"1973","12","03","SANTA MARIA","-53.8069000244141","-29.6842002868652","37819","auto",NA,NA,"CEN00003566",NA,NA,"1",NA,NA,NA
"69","2020-09-02 16:37:43-03","Cenargen","CEN","4163","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","José Francisco Montenegro Valls","2873",NA,"Brasil","RS","São Francisco de Paula-Morro da Era, proximo a vertente canalizada a beira da RS-2","Exsicatas",NA,"Doação do Herbário Depto. Bot. da U.F.R.G.S. - Porto Alegre.ICN: 024851","CEN00004163",NA,"(Kunth) Pilg.","J. F. M. Valls","2015","01",NA,"1973","11","15","SAO FRANCISCO DE PAULA","-50.5835990905762","-29.4480991363525","76715","auto",NA,NA,"CEN00004163",NA,NA,"1",NA,NA,NA
"70","2019-01-25 15:44:51-02","IAC","IAC","49704","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","J.L.S. Tannus","1084",NA,"Brasil","São Paulo","Unidade de Pesquisa e Desenvolvimento de Itararé",NA,NA,"Coordenadas do material: 24°16#?#06#?#S, 49°12#?#19#?#W",NA,NA,"(Kunth) Pilg.","J.L.S. Tannus","2006","06","20","2006","01","20","Itararé","-49.3317","-24.1125",NA,NA,NA,NA,NA,"-49.3317","-24.1125",NA,NA,NA,NA
"71","2021-03-29 11:47:57-03","URICER","HPBR","7898","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","BUTZKE, A.",NA,NA,"Brasil","RS",NA,NA,NA,"1m de altura","HPBR007898",NA,"(Kunth) Pilg.","BUTZKE, A.","1995","11","15","1995","11","15","Erechim","-52.2738990783691","-27.6341991424561","46790","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
"72","2021-03-02 11:50:04-03","URICER","HPBR","7516","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","BUTZKE, A. et al",NA,NA,"Brasil","RS","LINHA TONELLO",NA,NA,"1m de altura","HPBR007516",NA,"(Kunth) Pilg.","BUTZKE, A.","1994","11","21","1994","11","21","Gaurama","-52.0942001342773","-27.5841999053955","11998","auto",NA,NA,NA,NA,NA,"1",NA,NA,NA
"73","2019-11-12 17:15:01-03","URICER","HPBR","5941","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","DALL'AGNOL, C.",NA,NA,"Brasil","RS",NA,NA,NA,"Cerca de 7km abaixo do Estreito Augusto César, na margem gaúcha do Rio Uruguai, Lagoa 1","HPBR005941",NA,"(Kunth) Pilg.",NA,NA,NA,NA,"1992","10","05","Marcelino Ramos","-51.9063987731934","-27.4617004394531","18635","auto",NA,NA,NA,NA,NA,"3",NA,NA,NA
"74","2020-08-20 14:59:56-03","UFSC","FLOR","17367","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Avi, R.C.","s.n.",NA,"Brasil","Santa Catarina","Propriedade de Nestor Meviz (atrás da casa).",NA,NA,"herbáceo","FLOR0017367",NA,"(Kunth) Pilg.","Avi, R.C.","2011","12","21","2011","10","31","Agrolândia","-49.827778","-27.411389",NA,NA,NA,"Poales",NA,"49º49'40''W","27º24'41''S",NA,NA,"394","394"
"75","2020-08-20 14:59:56-03","UFSC","FLOR","17376","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Avi, R.C.","638",NA,"Brasil","Santa Catarina","Propriedade de Nestor Meriz (atrás da casa).",NA,NA,"herbácea","FLOR0017376",NA,"(Kunth) Pilg.","Avi, R.C.","2011","12","21","2011","10","31","Agrolândia","-49.827778","-27.411389",NA,NA,NA,"Poales",NA,"49º49'40''W","27º24'41''S",NA,NA,"394","394"
"76","2020-08-20 20:41:41-03","UFSC","FLOR","48997","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Bardelli-Silva, M.Y.","118",NA,"Brasil","Paraná","REPAR.",NA,NA,"erva ereta, 1,4m altura. Formação pioneira com influência flúvio-lacustre.","FLOR0048997",NA,"(Kunth) Pilg.","Trevisan, R.","2013",NA,NA,"2011","12","16","Araucária","-49.4103012084961","-25.5930995941162","21346","auto",NA,"Poales",NA,NA,NA,NA,NA,"890","890"
"77","2020-08-20 20:41:41-03","UFSC","FLOR","19609","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Sacco, J.C.","429",NA,"Brasil","Rio Grande do Sul","I. A. S.",NA,NA,NA,"FLOR0019609",NA,"(Kunth) Pilg.","Normann, A.N.","1972",NA,NA,"1955","11","18","Pelotas","-52.3424987792969","-31.771900177002","51462","auto",NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"78","2020-08-20 14:59:56-03","UFSC","FLOR","47644","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Campestrini, S.","145",NA,"Brasil","Santa Catarina","bairro Vila Nova. próximo ao cemitério municipal.",NA,NA,"erva cespitosa, 0,9m altura","FLOR0047644",NA,"(Kunth) Pilg.","Campestrini, S.","2012","11","18","2012","11","26","Laurentino","-49.7331008911133","-27.2166996002197","8342","auto",NA,"Poales",NA,NA,NA,NA,NA,"350","350"
"79","2021-02-08 12:54:18-03","UFRGS","ICN","116623","S","Plantae","Poaceae","Polypogon","cf. chillensis","Polypogon cf. chillensis","Carneiro, AM","221","América do Sul","Brasil","RS","Santo Amaro",NA,NA,"ruderal",NA,"Monocotyledon","(Kunth) Pilger","Boldrini, II",NA,NA,NA,"1996","12","10","General Câmara","-51.7602996826172","-29.9050006866455","33939","auto",NA,NA,NA,NA,NA,NA,NA,"20","20"
"80","2021-02-08 12:54:18-03","UFRGS","ICN","026038","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Krapovickas, A; et al.","16910","América do Sul","Argentina","Corrientes, Santo Tomé","Rodovia nacional 14, 7km S de Gdor Virasoro.",NA,NA,NA,NA,"Monocotyledon","(Kunth) Pilg.","Rosenguitt, B","1971",NA,NA,"1970","12","02","Gdor Virasoro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-08 12:54:18-03","UFRGS","ICN","049136","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Winge, H; et al.","1394","América do Sul","Argentina","Buenos Aires, Entre Rios","Est. Brazo Largo",NA,NA,"Cerca de 80cm de altura.; Beira de estrada mexida, exposta ao sol.",NA,"Monocotyledon","(Kunth) Pilg.","Longhi-Wagner, HM",NA,NA,NA,"1980","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-08 12:54:18-03","UFRGS","ICN","127644","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Longhi-Wagner, HM","3710","América do Sul","Brasil","SC","19 km após ao acesso a Campina Alegre - Curitiba",NA,NA,"campo na beira do córrego",NA,"Monocotyledon","(Kunth) Pilg.","Longhi-Wagner, HM",NA,NA,NA,"1997","01","23","Campina da Alegria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-08 12:54:18-03","UFRGS","ICN","134624a","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Windisch, PG; et al.","9345","América do Sul","Brasil","RS","Morro da Embratel",NA,NA,"platô do morro",NA,"Monocotyledon","(Kunth) Pilg.","Longhi-Wagner, HM","2015","02","10","1999","10","31","Morro Reuter","-51.066667","-29.533333",NA,NA,NA,NA,NA,"-51.066667","-29.533333",NA,NA,NA,NA
"84","2021-02-08 12:54:18-03","UFRGS","ICN","160260","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Amaral, L","222","América do Sul","Brasil","RS","RS 734",NA,NA,NA,NA,"Monocotyledon","(Kunth) Pilg.","Lerina, R",NA,NA,NA,"2005","01","19","Rio Grande para Cassino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-08 12:54:18-03","UFRGS","ICN","189820","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Boldrini, II; Trevisan, R; Garcia, E","1244","América do Sul","Brasil","RS","Corredor dos Senandes,5 km da entrada.",NA,NA,NA,NA,"Monocotyledon","(Kunth) Pilg.","Boldrini, II",NA,NA,NA,"2004","11","25","Rio Grande","-52.233056","-32.180556",NA,NA,NA,NA,NA,"-52.233056","-32.180556",NA,NA,NA,NA
"86","2021-02-08 12:54:18-03","UFRGS","ICN","130126","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Cordeiro, J","979","América do Sul","Brasil","PR","Parque Náutico do Iguaçu",NA,NA,"doação MBM",NA,"Monocotyledon","(Kunth) Pilg.","Longhi-Wagner, HM; Amaral, L",NA,NA,NA,"1992","12","16","Curitiba","-49.2731018066406","-25.4277992248535","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-08 12:54:18-03","UFRGS","ICN","024440","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Valls, JFM; et al.","2774","América do Sul","Brasil","RS","km 190 da BR290",NA,NA,"No campo não pastoreado à margem da estrada, na faixa de domínio do DNER",NA,"Monocotyledon","(Kunth) Pilg.","Valls, JFM",NA,NA,NA,"1973","10","31","Cachoeira do Sul","-52.8939018249512","-30.0391998291016","71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-08 12:54:18-03","UFRGS","ICN","048286","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Bueno, O","212","América do Sul","Brasil","RS","Morro do Côco, entrada pela beira da mata.",NA,NA,NA,NA,"Monocotyledon","(Kunth) Pilg.","Longhi-Wagner, HM",NA,NA,NA,"1976","11","08","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-08 12:54:18-03","UFRGS","ICN","066544","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Brack, P","s.n.","América do Sul","Brasil","RS","Morro Santana.",NA,NA,NA,NA,"Monocotyledon","(Kunth) Pilg.","Zanin, A",NA,NA,NA,"1984","11","25","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-08 12:54:18-03","UFRGS","ICN","138056","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Boldrini, II; Trevisan; Garcia","1244","América do Sul","Brasil","RS","Corredor dos Senandes Km da estrada do corredor",NA,NA,"Solo melhor drenado",NA,"Monocotyledon","(Kunth) Pilg.","Boldrini, II",NA,NA,NA,"2004","11","25","Rio Grande","-52.0985984802246","-32.0349998474121","82892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-08 12:54:18-03","UFRGS","ICN","014335","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Dutra, J","335","América do Sul","Brasil","RS","Aredores da cidade.",NA,NA,NA,NA,"Monocotyledon","(Kunth) Pilg.",NA,NA,NA,NA,"1901","10",NA,"São Leopoldo","-51.1472015380859","-29.7602996826172","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-08 12:54:18-03","UFRGS","ICN","062962","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Arzivenco, L","628","América do Sul","Brasil","RS","Em banhado, meio campo N.",NA,NA,NA,NA,"Monocotyledon","(Kunth) Pilg.","Longhi-Wagner, HM","1985","06",NA,NA,NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793","38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-08 12:54:18-03","UFRGS","ICN","024033","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","H.S.A","26","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Monocotyledon","(Kunth) Pilg.","Valls, J","1973","03","26","1932","10",NA,"Montenegro","-51.4611015319824","-29.6886005401611","21601","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-08 12:54:18-03","UFRGS","ICN","131380","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Longhi-Wagner, HM","5021","América do Sul","Brasil","RS",NA,NA,NA,"baixada úmida",NA,"Monocotyledon","(Kunth) Pilg.","Silva, LN da","2018","08","29","1998","11","27","Pelotas","-52.3424987792969","-31.771900177002","51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-08 12:54:18-03","UFRGS","ICN","148233","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Longhi-Wagner, HM; Welker, CAD","9862","América do Sul","Brasil","RS","Morro Santana",NA,NA,NA,NA,"Monocotyledon","(Kunth) Pilg.","Welker, CAD",NA,NA,NA,"2005","11","09","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-08 12:54:18-03","UFRGS","ICN","151749","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Setubal, R; Bassi, J","251","América do Sul","Brasil","RS","morro São Pedro Econsciência Espaço de Conservação",NA,NA,"herbácea; em campo seco de topo de morro",NA,"Monocotyledon","(Kunth) Pilg.","Boldrini, II",NA,NA,NA,"2006","01","02","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,"145","145"
"97","2021-02-08 12:54:18-03","UFRGS","ICN","041399","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Smith, LB; Klein, RM","15490","América do Sul","Brasil","SC","14km a N de Curitibanos.",NA,NA,NA,NA,"Monocotyledon","(Kunth) Pilg.","Smith, LB","1977",NA,NA,"1971","11","29","Curitibanos","-50.584400177002","-27.2828006744385","25987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-05-19 11:39:22-03","FEPAGRO","BLA","8665","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","P. Sarli","29",NA,"Argentina","Chaco","La Floresta",NA,NA,"Ex BAA.","BLA008665","Spermatophyta","(Kunth) Pilg.",NA,NA,NA,NA,"1964","11","17","La Aurora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-05-19 11:39:22-03","FEPAGRO","BLA","8644","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","P. Sarli","11",NA,"Argentina","Chaco",NA,NA,NA,"Ex BAA.","BLA008644","Spermatophyta","(Kunth) Pilg.",NA,NA,NA,NA,"1964","11","11","La Escandida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-22 16:23:45-03","FEPAGRO","BLA","7232","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf",NA,NA,"Brasil","Santa Catarina",NA,NA,NA,"Habitat: Em terreno arenoso.","BLA007232","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1970","11","18","Morro dos Conventos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-05-19 11:39:22-03","FEPAGRO","BLA","8645","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis",NA,NA,NA,"Argentina","Buenos Aires","Quinta Lara",NA,NA,"Ex BAA 6270.","BLA008645","Spermatophyta","(Kunth) Pilg.",NA,NA,NA,NA,"1947","11","16","Ensenado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-29 16:52:49-03","FEPAGRO","BLA","17409","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","B. Rosengurtt","B 1125",NA,"Uruguai","San José",NA,NA,NA,"Ex BLA 5816b.","BLA017409","Spermatophyta","(Kunth) Pilg.","B. Rosengurtt",NA,NA,NA,"1934","11","18","Arazatí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-22 16:23:45-03","FEPAGRO","BLA","7254","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","J. F. M. Valls","624",NA,NA,NA,NA,NA,NA,"Coleta sem local e data definidos.","BLA007254","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-05-19 11:39:22-03","FEPAGRO","BLA","8666","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","L. R. Parodi","9497",NA,"Argentina","Entre Rios",NA,NA,NA,"Ex BAA.","BLA008666","Spermatophyta","(Kunth) Pilg.",NA,NA,NA,NA,"1930","12","02","Médanos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-22 16:23:45-03","FEPAGRO","BLA","7418","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf","296",NA,"Brasil","Santa Catarina",NA,NA,NA,"Data de determinação: 1973.","BLA007418","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1970","11","18","Morro dos Conventos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-29 16:52:49-03","FEPAGRO","BLA","1118","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","I. L. Barreto",NA,NA,"Brasil","Rio Grande do Sul","Aparados da Serra",NA,NA,"Data de Coleta: 12/1954.Habitat: Em banhados.","BLA001118","Spermatophyta","(Kunth) Pilg.","I. L. Barreto",NA,NA,NA,NA,NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203","55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-29 16:52:49-03","FEPAGRO","BLA","713","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","I. L. Barreto",NA,NA,"Brasil","Rio Grande do Sul","Estrada p/ Chuvisca",NA,NA,"Data de Coleta: 01/1953.Habitat: Campo alto e seco.","BLA000713","Spermatophyta","(Kunth) Pilg.","M. Machado & J. F. M. Valls","1964","12","29",NA,NA,NA,"Camaquã","-51.812198638916","-30.8511009216309","49429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-18 17:09:26-03","FEPAGRO","BLA","4582","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","J. F. M. Valls & A. Kappel",NA,NA,"Brasil","Rio Grande do Sul","Estrada p/ Gaurama, Km 12",NA,NA,"Habitat: Campo alto, seco, argiloso. Vegetação pobre.","BLA004582","Spermatophyta","(Kunth) Pilg.","A. Kappel & J. F. M. Valls",NA,NA,NA,"1964","12","12","Erechim","-52.2738990783691","-27.6341991424561","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-22 16:23:45-03","FEPAGRO","BLA","8377","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","L. A. Arzivenco",NA,NA,"Brasil","Rio Grande do Sul","Centro Agronômico",NA,NA,"Data de determinação: 1973Habitat: Beira de restinga do arroio Colombo.","BLA008377","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1972","01","21","Guaíba","-51.3250007629395","-30.113899230957","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-22 16:23:45-03","FEPAGRO","BLA","5604","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. A. Araújo","71",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Data de Coleta: 10/1932.","BLA005604","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf","1969","09","08",NA,NA,NA,"Montenegro","-51.4611015319824","-29.6886005401611","21601","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
