"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"601","2011-06-09 17:29:00-03","MO","MOBOT","54172","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Vlastimil Zak|Jaime L. Jaramillo","Zak 2695","1987","9","3","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Nees","J. Rohwer, 1990 (HBG)","Bolívar",NA,"-79.08333","-1.91666",NA,"Carretera Chillanes- Tiquibuso. En restos de vegetación y sembríos en vegetación de borde de carretero, en el sector de San José de Guayabal.","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-30",NA,"23",NA
"602","2008-05-27 22:02:00-03","MO","MOBOT","54215","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51164","1985","7","23","South America","Peru",NA,NA,NA,NA,NA,NA,"Nees",NA,"Madre de Dios","Tambopata","-69.71666","-12.81666",NA,"Tambopata Tourist Camp at junction of Ríos Tambopata and La Torre. Tree Plot. Terra Firme.","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-268",NA,"3",NA
"603","2008-05-27 22:02:00-03","MO","MOBOT","54266","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51187","1985","7","23","South America","Peru",NA,NA,NA,NA,NA,NA,"Nees","Reynel","Madre de Dios","Tambopata","-69.71666","-12.81666",NA,"Tambopata Tourist Camp at junction of Ríos Tambopata and La Torre. Tree Plot. Terra Firme.","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-268",NA,"1",NA
"604","2008-05-27 22:02:00-03","MO","MOBOT","54530","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","B. Rodrígues","Rodrígues 166","1976","11","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Nees","Henk van der Werff (MO)","Santa Cruz",NA,NA,NA,NA,"Prov. Ayacucho.: País.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"605","2008-05-27 22:02:00-03","MO","MOBOT","54538","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","B. Rodrígues","Rodrígues 168","1976","11","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Nees","Henk van der Werff (MO)","Santa Cruz",NA,NA,NA,NA,"Prov. Ayacucho: País.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"606","2008-05-27 22:02:00-03","MO","MOBOT","54631","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57916","1987","5","30","South America","Peru",NA,NA,NA,NA,NA,NA,"Nees","C. Reynel","Madre de Dios","Tambopata","-69.28333","-12.83333",NA,"Tambopata Nature Reserve; junction of Ríos La Torre and Tambopata. Swamp Tree Plot.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-118",NA,"2",NA
"607","2008-05-27 22:02:00-03","MO","MOBOT","54736","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57961","1987","5","31","South America","Peru",NA,NA,NA,NA,NA,NA,"Nees","C. Reynel","Madre de Dios","Tambopata","-69.28333","-12.83333",NA,"Tambopata Nature Reserve; junction of Ríos La Torre and Tambopata. Swamp Tree Plot.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-120",NA,"2",NA
"608","2011-06-09 17:29:00-03","MO","MOBOT","54799","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Vlastimil Zak|Jaime L. Jaramillo","Zak 2930","1987","9","11","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Nees","J. Rohwer, 1990 (HBG)","Bolívar",NA,"-79.08333","-1.91666",NA,"carretera Chillanes- Tiquibuzo-Bucay, desvio hacia Torreloma. En el sector La Escuela, en borde de pastizal. Vegetación representativa de Rosaceae, Arecaceae, Clusia, Oreopanax, Monnina, Lauraceae, etc.","2300.00000000","2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-38",NA,"20",NA
"609","2018-04-04 05:23:00-03","MO","MOBOT","55663","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","David N. Smith|Willi Brack E.|Angel Pretel","Smith 1672","1982","5","24","South America","Peru",NA,NA,NA,NA,NA,NA,"Nees","J. Rohwer (MO)","Pasco","Oxapampa","-75.53333","-10.36666",NA,"vicinity of Huancabamba. Hacienda Yanachaga. Pasture edge & fence rows.","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-59",NA,"8",NA
"610","2008-05-27 22:02:00-03","MO","MOBOT","56210","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Alwyn H. Gentry|Percy Núñez V.","Gentry 54178","1986","6","6","South America","Peru",NA,NA,NA,NA,NA,NA,"Nees","C. Reynel","Madre de Dios","Tambopata","-69.28333","-12.83333",NA,"T. Camp, junction of Ríos La Torre and Tambopata. Terra Firme Tree Plot.","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-52",NA,"2",NA
"611","2011-03-31 13:22:00-03","MO","MOBOT","56400","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","David N. Smith","Smith 8678","1984","10","4","South America","Peru",NA,NA,NA,NA,NA,NA,"Nees","J. Rohwer (MO)","Pasco","Oxapampa","-75.38333","-10.53333",NA,"Palmazú. Primary high montane forest. Forestry study.","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-89",NA,"4",NA
"612","2008-05-27 22:02:00-03","MO","MOBOT","56566","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Alwyn H. Gentry","Gentry 74130","1991","5","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Nees","Henk van der Werff","Santa Cruz","Ichilo","-63.6","-17.58333",NA,"15 km SSE of Buena Vista, Estancia San Rafael de Amboro, humid tropical forest.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"637",NA,"6",NA
"613","2018-10-16 07:45:00-03","MO","MOBOT","56837","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 45671","1984","2","19","South America","Peru",NA,NA,NA,NA,NA,NA,"Nees","C. Reynel","Madre de Dios","Tambopata","-69.3","-12.8166667",NA,"Along Río Tambopata.","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-226",NA,"3",NA
"614","2014-04-04 05:41:00-03","MO","MOBOT","57222","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 45780","1984","2","19","South America","Peru",NA,NA,NA,NA,NA,NA,"Nees","C. Reynel","Madre de Dios","Tambopata","-69.3","-12.8166667",NA,"Tropical moist forest, on alluvial soil along Río Tambopata. Alluvial tree plot.","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-228",NA,"3",NA
"615","2011-03-14 14:08:00-03","MO","MOBOT","791331","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","S. Defler","Defler 204","1986",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"Nees","H. van der Werff (MO)","Vaupés",NA,"-69.8166667","-1",NA,"Estación Biológica Caparú. (within 3 km of the north bank of Lago Taraira).","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"2",NA
"616","2013-02-13 05:33:00-02","MO","MOBOT","1702646","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mario Saldias P.|et al.","Saldias Paz 4498","1996","7","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Nees","H. van der Werff (MO)","Santa Cruz","Manuel Maria Caballero","-64.75","-17.75",NA,"Loc. Cerro Verde, cerca de 1 km N de K'arawasi. Selva yunguena, húmeda, pluviestacional, con : Juglans boliviana, Cedrela lilloi, Tabebuia lapacho; dosel 20-25 m de altura.","1930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2010-10-15 12:11:00-03","MO","MOBOT","2396344","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Elbert L. Little|Robert G. Dixon","Little 21254","1965","10","20","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Nees",NA,"Esmeraldas","Quinindé","-78.75","0.21666",NA,"Guayllabamba - Chirapi, 66 km NO [NW] de Quito. Bosque húmedo primario.","870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2008-05-27 22:02:00-03","MO","MOBOT","1802892","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Robin B. Foster|et al.","Foster 12530","1988","11","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Nees","H. van der Werff (MO)","Beni","Yacuma","-66.46666","-15.16666",NA,"E. of San Borja; Bolivian Mahogany concession; about 50km S. of Triunfo sawmill. High, mixed, well-drained lowland forest.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2009-11-16 09:40:00-02","MO","MOBOT","1803244","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","C.A. Cid Ferreira|et al.","Cid Ferreira 8074","1986","9","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Nees","J.G. Rohwer (HBG)","Amazonas",NA,"-59.5","-1.5",NA,"Mun. Pres. Figueredo. Canteiro de obras da UHE de Balbina, vicinal ES-6, área do reservatório, a 14 km da obra. Mata terra firme, solo arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2013-01-12 05:18:00-02","MO","MOBOT","1814295","PreservedSpecimen","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Peter Clausen","Clausen 448","1840",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Meisn.","C. Mez, 1887/88","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","29383","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Tomasetto, F.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, flor creme.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","São José do Rio Preto","-49.4","-20.883333",NA,"Mata dos Macacos","400","400",NA,"-49.4","-20.883333",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"622","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10086","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, fruto imaturo, cálice avermelhado.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Estação Ecológica de Paulo de Faria",NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"623","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","34098","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Soares-Silva, J.P.","75.0","2018","02","15","América do Sul","Brasil",NA,NA,"Árvore de 10 metros, sem látex.",NA,"Tracheophyta","Laurales","Nees","Soares-Silva, J. P.","São Paulo","São José do Rio Preto","-49.3544506","-20.77694506",NA,"Bosque e Zoológico Municipal",NA,NA,NA,"-49.3544506","-20.77694506","2018","07","17",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"624","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10089","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, botão e flor de cor branca.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Estação Ecológica de Paulo de Faria",NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"625","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10095","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, fruto.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Estação Ecológica de Paulo de Faria",NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"626","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","29579","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Rezende,A.A.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Paulo de Faria","-49.51666667","-19.916666667",NA,"Estação Ecológica de Paulo de Faria",NA,NA,NA,"-49.51666667","-19.916666667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"627","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","34287","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Soares-Silva, J.P.","263.0","2019","11","05","América do Sul","Brasil",NA,NA,"Árvore de 12 metros, borda de mata, fruto imaturo verde.",NA,"Tracheophyta","Laurales","Nees","Soares-Silva, J.P.; Sampaio, D.","São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Estação Ecológica de Paulo de Faria",NA,NA,NA,"-49.516667","-19.916667","2019","11","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"628","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32695","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2373.0","2008","08","07","América do Sul","Brasil",NA,NA,"Árvore, 11m, botão esverdeado. Biota",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Palestina (P6)","-49.50472222","-20.32111111",NA,"Fazenda Boa Vista",NA,NA,NA,"-49.50472222","-20.32111111",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"629","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10102","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, fruto imaturo, cálice avermelhado.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Estação Ecológica de Paulo de Faria",NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"630","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","18882","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","N. T. Ranga & J. Merlotti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore com 4 metros e flores de cor creme.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","São José do Rio Preto","-49.4","-20.883333",NA,"Mata dos Macacos",NA,NA,NA,"-49.4","-20.883333",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"631","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","22897","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Valéria Stranguetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 2 m, flor creme.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","São José do Rio Preto","-49.380556","-20.81",NA,"Estação Ecológica do Noroeste Paulista",NA,NA,NA,"-49.380556","-20.81",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"632","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32677","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2375.0","2007","11","24","América do Sul","Brasil",NA,NA,"Árvore, 8m, flor branca, fruto imaturo. Biota",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Novo Horizonte (G1)","-49.294722","-21.520833",NA,"Fazenda Serrinha",NA,NA,NA,"-49.294722","-21.520833",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"633","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32683","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2381.0","2007","08","10","América do Sul","Brasil",NA,NA,"Árvore, 7m, flor branca. Biota",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Planalto (G3)","-49.97388889","-21.00138889",NA,"Fazenda Taperão",NA,NA,NA,"-49.97388889","-21.00138889",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"634","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","26561","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","F. Tomasetto",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 8m, frutos imaturos cor verde, interior da mata;",NA,"Tracheophyta","Laurales","Nees","Dr João Baitello","São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Estação Ecológica de Paulo de Faria",NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"635","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","24262","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","F.D. Arantes",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 4 m, fruto imaturo de cor verde.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","São José do Rio Preto","-49.380556","-20.81",NA,"Estação Ecológica do Noroeste Paulista",NA,NA,NA,"-49.380556","-20.81",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"636","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","13948","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Karina G. Melzi & Edlaine R. Avelino",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 50 m, flores esbranquiçadas;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","São José do Rio Preto","-49.3544444","-20.77694444",NA,"Bosque Municipal",NA,NA,NA,"-49.3544444","-20.77694444",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"637","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10088","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, flor branca.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Estação Ecológica de Paulo de Faria",NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"638","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32694","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2372.0","2008","10","16","América do Sul","Brasil",NA,NA,"Árvore, 6m, fruto imaturo verde, com receptáculo vermelho. Biota",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Barretos (P7)","-48.75166667","-20.63722222",NA,"Fazenda Floresta",NA,NA,NA,"-48.75166667","-20.63722222",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"639","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32676","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2374.0","2008","06","21","América do Sul","Brasil",NA,NA,"Árvore, 12m, botão creme. Biota",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","São João de Iracema (G5)","-50.29333333","-20.47361111",NA,"Fazenda São Francisco",NA,NA,NA,"-50.29333333","-20.47361111",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"640","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32679","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2377.0","2007","05","30","América do Sul","Brasil",NA,NA,"Árvore, 3,5m, flor com cálice vermelho, fruto imaturo esverdeado. Biota",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Novo Horizonte (G1)","-49.294722","-21.520833",NA,"Fazenda Serrinha",NA,NA,NA,"-49.294722","-21.520833",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"641","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","23947","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Almella, D.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, flores brancas.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Potirendaba","-49.377222","-21.042778",NA,"um fragmento florestal do sítio São Pedro",NA,NA,NA,"-49.377222","-21.042778",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"642","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","23946","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Almella, D.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, flores brancas, borda da mata.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Potirendaba","-49.377222","-21.042778",NA,"um fragmento florestal do sítio São Pedro",NA,NA,NA,"-49.377222","-21.042778",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"643","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","34187","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Soares-Silva, J.P.","86.0","2018","02","15","América do Sul","Brasil",NA,NA,"Árvore de 25 metros, com látex.",NA,"Tracheophyta","Laurales","Nees","Soares-Silva, J. P.","São Paulo","São José do Rio Preto","-49.3544532","-20.77694532",NA,"Bosque e Zoológico Municipal",NA,NA,NA,"-49.3544532","-20.77694532","2018","07","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"644","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32681","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2379.0","2006","10","05","América do Sul","Brasil",NA,NA,"Árvore, 3m, fruto imaturo verde. Biota",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Planalto (G3)","-49.97388889","-21.00138889",NA,"Fazenda Taperão",NA,NA,NA,"-49.97388889","-21.00138889",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"645","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32678","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2376.0","2007","11","24","América do Sul","Brasil",NA,NA,"Árvore, 5m, fruto imaturo. Biota",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Novo Horizonte (G1)","-49.294722","-21.520833",NA,"Fazenda Serrinha",NA,NA,NA,"-49.294722","-21.520833",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"646","2020-06-22 14:18:29-03","UNESP-IBILCE","SJRP","32682","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2380.0","2006","10","05","América do Sul","Brasil",NA,NA,"Árvore, 15m, flores creme. Biota",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Planalto (G3)","-49.97388889","-21.00138889",NA,"Fazenda Taperão",NA,NA,NA,"-49.97388889","-21.00138889",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"647","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","24261","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","F.D. Arantes & V. Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, com flores.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","São José do Rio Preto","-49.380556","-20.81",NA,"Estação Ecológica do Noroeste Paulista",NA,NA,NA,"-49.380556","-20.81",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"648","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","10090","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 20 m, flor branca.;",NA,"Tracheophyta","Laurales","Nees",NA,"São Paulo","Paulo de Faria","-49.516667","-19.916667",NA,"Estação Ecológica de Paulo de Faria",NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
