"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","eventTime"
"1867","2014-03-24 11:30:00-03","MO","MOBOT","100684694","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Stephan G. Beck","Beck 1789","1979","7","17","Bolivia","La Paz","Nor Yungas","Arriba de Puente Villa, Tarila Altó, 30° SW",NA,NA,NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","2014-03-24 11:44:00-03","MO","MOBOT","100686343","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"G. Mérida","Mérida 3","1987","10","19","Bolivia","Cochabamba","Ayopaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869","2014-03-24 11:44:00-03","MO","MOBOT","100686787","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Nur Ritter","Ritter 3952","1996","12","4","Bolivia","Santa Cruz","Nuflo de Chavez",NA,NA,NA,NA,NA,"485.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870","2014-03-24 11:57:00-03","MO","MOBOT","100687279","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Moises de Blanquis Bertoni","Bertoni 3701","1948","7","10","Argentina","San Juan",NA,"Gob. Misiones, Matto Quemado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871","2014-03-24 11:57:00-03","MO","MOBOT","100687330","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Émile Hassler","Hassler 11247a","1912","6",NA,"Paraguay","Amambay",NA,"In region Sierra de Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","2014-03-24 11:57:00-03","MO","MOBOT","100687332","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Itaipú Binacional","Itaipú Binacional 455","1979","8","1","Paraguay","Alto Paraná",NA,"Puerto Palma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","2014-03-24 11:57:00-03","MO","MOBOT","100687333","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Itaipú Binacional","Itaipú Binacional 725","1980","6","4","Paraguay","Alto Paraná",NA,"Puerto Palma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","2014-03-24 11:57:00-03","MO","MOBOT","100687365","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Per Dusén","Dusén 8111","1909","5","11","Brazil","Paraná",NA,"Alexandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","2014-03-24 11:57:00-03","MO","MOBOT","100687366","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Per Dusén","Dusén 8336","1909","5","21","Brazil","Paraná",NA,"Roea Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","2014-03-24 11:57:00-03","MO","MOBOT","100687368","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Smith, Loren Bartlett","Smith 12770","1964","10","20","Brazil","Santa Catarina",NA,"Canela Gaucha, 8 km NW of São Miguel do Oeste","-53.56666","-26.66666",NA,NA,"700.00000000","750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877","2014-03-24 12:02:00-03","MO","MOBOT","100688202","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (MO),",NA,NA,NA,"Pedro Acevedo-Rodríguez","Acevedo-Rodríguez 4555","1991","8","13","Bolivia","Santa Cruz","Florida","Road along oil pipeline, 5.6 km from Pampa Grande, Altos de Mairana",NA,NA,NA,NA,"2060.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878","2014-03-24 12:02:00-03","MO","MOBOT","100688263","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Stephan G. Beck","Beck 12826","1986","9","25","Bolivia","Beni",NA,"Estación Biológica del Beni, ca. a Porvenir, 50 km al E de San Borja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879","2014-03-24 12:02:00-03","MO","MOBOT","100688264","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Stephan G. Beck","Beck 16401","1988","5","24","Bolivia","Beni","Gral. Ballivian","Al S de la Misión Fatima",NA,NA,NA,NA,"2134.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880","2014-03-24 12:02:00-03","MO","MOBOT","100688266","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Stephan G. Beck","Beck 20730","1991","10","23","Bolivia","Beni","Gral. Ballivian","Santa Rosa, a 7 km hacia Reyes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881","2014-03-24 12:02:00-03","MO","MOBOT","100688267","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Stephan G. Beck","Beck 22843","1997","6","7","Bolivia","La Paz","Sud Yungas","Zona La Florida, abajo del desvío a Yanacachi","-67.73333","-16.38333",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882","2014-03-24 12:02:00-03","MO","MOBOT","100688524","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Ariel Lliully","Lliully 516","2005","10","22","Bolivia","Chuquisaca","Luis Calvo","10 km al SE de la comunidad de Chuya Yaco","-63.89083","-19.76333",NA,NA,"1697.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883","2014-03-24 11:57:00-03","MO","MOBOT","100687249","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"E. Rivero","Rivero 122","1994","11","8","Bolivia","Beni",NA,"Borde Provincia Gral. José Ballivian y Yacuma: Estación Biológica del Beni","-66.61666","-14.5",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884","2014-03-24 12:02:00-03","MO","MOBOT","100688555","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Émile Hassler","Hassler 11736a","1913","5",NA,"Paraguay","Central",NA,"Paraguaria Centralis, in regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885","2014-03-24 12:02:00-03","MO","MOBOT","100688556","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Émile Hassler","Hassler 11789a","1913","6",NA,"Paraguay","Central",NA,"Paraguaria Centralis, in regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886","2014-03-24 12:02:00-03","MO","MOBOT","100688557","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Émile Hassler","Hassler 2116","1897",NA,NA,"Paraguay","Central",NA,"Paraguaria Centralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887","2014-03-24 12:02:00-03","MO","MOBOT","100688564","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Rosa Degen","Degen 2022","1991","7","11","Paraguay","Concepción",NA,"Rancho Esperanza, Potrero Ñ Poí, NE de la casa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888","2014-03-24 12:02:00-03","MO","MOBOT","100688565","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Isabel Basualdo","Basualdo 3631","1991","10","23","Paraguay","Concepción",NA,"Estacia Potrerito, Potrero Islas Malvinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889","2014-03-24 12:02:00-03","MO","MOBOT","100688566","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Nélida Soria","Soria Rey 2804","1988","12","14","Paraguay","Guairá",NA,"Tororo, Arroyo Polilla","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890","2014-03-24 12:02:00-03","MO","MOBOT","100688567","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Nélida Soria","Soria Rey 4990a","1991","12","10","Paraguay","Amambay",NA,"Estancia Carmen de la Sierra Potrero Lili",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891","2014-03-24 12:02:00-03","MO","MOBOT","100688568","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Nélida Soria","Soria Rey 6837","1995","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, Parcela labo B, cerca del Cerro Muralla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892","2014-03-24 12:02:00-03","MO","MOBOT","100688569","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Nélida Soria","Soria Rey 6914","1995","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, Parcela labo B, cerca del Cerro Muralla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1893","2014-03-24 12:02:00-03","MO","MOBOT","100688570","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Nélida Soria","Soria Rey 7071","1995","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, Parcela labo B, cerca del Cerro Muralla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894","2014-03-24 12:02:00-03","MO","MOBOT","100688571","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Nélida Soria","Soria Rey 7144","1995","1",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, Parcela labo B, cerca del Cerro Muralla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895","2014-03-24 12:02:00-03","MO","MOBOT","100688572","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Elbert L. Little","Little 40119","1984","2","2","Paraguay","Alto Paraná",NA,"Centro Forestal Alto Paraná, 12 km O de Puerto Punte Stroessner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896","2014-03-24 12:02:00-03","MO","MOBOT","100688574","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Rodolphe E. Spichiger","Spichiger 1579","1985","9","25","Paraguay","Paraguarí",NA,"Région du Parc National d'Ybicuí, 170 km d'Asuncion","-56.75","-25.98333",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897","2014-03-24 12:02:00-03","MO","MOBOT","100688575","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"L.C. Stutz","Stutz de Ortega 1757","1983","5",NA,"Paraguay","Paraguarí",NA,"C.F.A.P., Puerto Stroessner, km 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","2014-03-24 12:02:00-03","MO","MOBOT","100688576","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Lidia Pérez de Molas","Pérez de Molas 864","1986","7","25","Paraguay","Caazapá",NA,"Parque Nacional Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899","2014-07-24 10:58:00-03","MO","MOBOT","100688577","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Pedro Jörgensen","Jörgensen 4597","1931","6",NA,"Paraguay",NA,NA,"Ihichi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"1900","2014-03-24 12:02:00-03","MO","MOBOT","100688578","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Belén Jiménez","Jiménez 1387","1996","8","15","Paraguay","Canindeyú",NA,"Reserva Natural del Bosque Mbaracayú, Lagunita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901","2014-03-24 12:02:00-03","MO","MOBOT","100688579","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Belén Jiménez","Jiménez 2038","1998","2","19","Paraguay","Canindeyú",NA,"Reserva Natural del Bosque Mbaracayú, Aguara ñu, camino a la comunidad Tckoha Ryapu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902","2014-03-24 12:02:00-03","MO","MOBOT","100688580","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"F. Javier Fernández Casas","Fernández Casas 3561","1980","11","13","Paraguay","Paraguarí",NA,"Paraque Nacional de Ybycuí, a 4 km de la casa forestal en el camino de La Colmena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1903","2014-03-24 12:02:00-03","MO","MOBOT","100688581","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"F. Javier Fernández Casas","Fernández Casas 7484","1982","12","13","Paraguay","Caaguazú",NA,"Cerca y al S de Yhú, no lejos de la desviación a San Joaquín, en cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","2014-03-24 12:02:00-03","MO","MOBOT","100688582","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Luciano Bernardi","Bernardi 18047","1978","10","15","Paraguay","Paraguarí",NA,"Reserva Forestal Ybicuí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","2014-03-24 12:02:00-03","MO","MOBOT","100688583","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Luciano Bernardi","Bernardi 18252","1978","10","28","Paraguay","Canindeyú",NA,"Sat frequens in silva viciniore Guadelupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906","2014-03-24 12:02:00-03","MO","MOBOT","100688584","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Jon Ricketson (MO),",NA,NA,NA,"Luciano Bernardi","Bernardi 18777","1978","11","17","Paraguay","Paraguarí",NA,"Tebicuary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907","2014-03-24 12:02:00-03","MO","MOBOT","100689034","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"David R. Hunt","Hunt 6186","1966","6","26","Brazil","Goiás",NA,"Jataí - Caiaponia road, 40 km from Caiaponia",NA,NA,NA,NA,"600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","2014-03-24 12:02:00-03","MO","MOBOT","100689035","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"David R. Hunt","Hunt 6633","1966","7","14","Brazil","Distrito Federal",NA,"Jardim Zoológico, Brasilia",NA,NA,NA,NA,"900.00000000","1150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909","2014-03-24 12:02:00-03","MO","MOBOT","100689036","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"David R. Hunt","Hunt 6713","1966","7","21","Brazil","Distrito Federal",NA,"Planaltina",NA,NA,NA,NA,"900.00000000","1150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910","2014-03-24 12:02:00-03","MO","MOBOT","100689037","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"David R. Hunt","Hunt 6717","1966","7","22","Brazil","Distrito Federal",NA,"Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911","2014-03-24 12:02:00-03","MO","MOBOT","100689039","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (US),",NA,NA,NA,"Apparicio P. Duarte","Duarte 4845","1959","6","16","Brazil","Rio de Janeiro",NA,"Vista Chinesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","2014-03-24 12:02:00-03","MO","MOBOT","100689040","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Apparicio P. Duarte","Duarte 5241","1960","6",NA,"Brazil","Rio de Janeiro",NA,"Alto da Vista Chinesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913","2014-03-24 12:02:00-03","MO","MOBOT","100689046","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"S. Romaniuc Neto","Romaniuc Neto 885","1989","7","26","Brazil","Minas Gerais",NA,"Serra do Caraça, Seminário do Caraça, caminho para a Cascatinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","2014-03-24 12:02:00-03","MO","MOBOT","100689038","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"S.V.A. Pessoa","Pessoa 532","1990","6","3","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Río Macaé","-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","2014-03-24 12:02:00-03","MO","MOBOT","100689055","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Howard S. Irwin","Irwin 21996","1969","1","15","Brazil","Minas Gerais",NA,"Serra do Espinhapo, ca. 28 km SW of Diamantina in road to Gouveia",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","2014-03-24 12:02:00-03","MO","MOBOT","100689056","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Howard S. Irwin","Irwin 17446","1966","6","19","Brazil","Mato Grosso",NA,"Drainage of the upper Río Araguaia, ca. 70 S of Xavantina",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917","2014-03-24 12:02:00-03","MO","MOBOT","100689057","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Howard S. Irwin","Irwin 12679","1966","2","12","Brazil","Goiás",NA,"Chapada dos Veadeiros, ca. 15 km W of Veadeiros","-47","-14",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918","2014-03-24 12:02:00-03","MO","MOBOT","100689058","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Howard S. Irwin","Irwin 12684","1966","2","12","Brazil","Goiás",NA,"Chapada dos Veadeiros, ca. 15 km W of Veadeiros","-47","-14",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919","2014-03-24 12:02:00-03","MO","MOBOT","100689059","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Howard S. Irwin","Irwin 18308","1966","7","21","Brazil","Goiás",NA,"Near São Gabriel, ca. 50 km N of Planaltina, D.F., on road to Veadeiros",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920","2014-03-24 12:02:00-03","MO","MOBOT","100689060","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Howard S. Irwin","Irwin 6154","1964","9","12","Brazil","Distrito Federal",NA,"Catetinho, ca. 15 km SW of Brasília",NA,NA,NA,NA,"700.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921","2014-03-24 12:02:00-03","MO","MOBOT","100689061","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Howard S. Irwin","Irwin 15905","1966","5","18","Brazil","Distrito Federal",NA,"Immediately S of Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","2014-03-24 12:02:00-03","MO","MOBOT","100689062","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Howard S. Irwin","Irwin 18079","1966","7","8","Brazil","Distrito Federal",NA,"Río Torto, ca. 10 km N of Brasília",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923","2014-03-24 12:02:00-03","MO","MOBOT","100689063","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Howard S. Irwin","Irwin 18183","1966","7","13","Brazil","Distrito Federal",NA,"Côrrego Samambaia, near Taguatinga, ca. 20 km W of Brasília",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","2014-03-24 12:02:00-03","MO","MOBOT","100689064","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","John J. Pipoly (NY),",NA,NA,NA,"Ezechias P. Heringer","Heringer 2223","1979","10","10","Brazil","Distrito Federal",NA,"Brasília, Bacia do Río São Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
