"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","eventTime","fieldNumber","individualCount","previousCatalogNumber","infraspecificEpithet"
"49","2020-12-11 11:41:58-03","UFMG","BHCB","180879","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Mota, RC da; Cardoso, FF","3653","2015","12","16","Southern America","Brasil","Minas Gerais","Catas Altas","Chapada de Canga","-43.388889","-20.125556","917","917",NA,"Subarbusto aquático; flores acastanhadas com manchas verdes ou vice-versa.; Coletada na borda de lagoa perene.","BHCB035919",NA,NA,NA,NA,"2015","12","20","-43.388889","-20.125556",NA,NA,NA,NA,NA,NA
"50","2020-12-11 11:41:58-03","UFMG","BHCB","180919","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Paucar, JOA; Stehmann, JR; Mota, RC da; Bragioni, TLS","10","2016","03","08","Southern America","Brasil","Minas Gerais","Catas Altas",NA,"-43.385278","-20.129167","1012","1012",NA,"Macrófita aquática, com aproximadamente 50 cm de altura, flores amarelas arroxeadas; Chapada de Canga, en lagoa permanente.","BHCB035068",NA,NA,NA,NA,"2016","03","08","-43.385278","-20.129167",NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:41:58-03","UFMG","BHCB","180920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Paucar, JOA; Stehmann, JR; Mota, RC da; Bragioni, TLS","11","2016","03","08","Southern America","Brasil","Minas Gerais","Catas Altas",NA,"-43.385278","-20.129167","1012","1012",NA,"Marcófita aquática com aproximadamente 50 cm. de altura, flores amarelas, arroxeadas.; Chapada de Canga, en lagoa permanente.","BHCB035069",NA,NA,NA,NA,"2016","03","08","-43.385278","-20.129167",NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:41:58-03","UFMG","BHCB","180930","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Mota, RC da","s.n.","2015","11","26","Southern America","Brasil","Minas Gerais","Catas Altas","Chapada de Canga","-43.389167","-20.125278","958","958",NA,"Porte herbácea, aquática, flor arroxeada.; Lagoa perene sobre Canga","BHCB035080",NA,NA,NA,NA,"2015","11","27","-43.389167","-20.125278",NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:41:58-03","UFMG","BHCB","180926","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Paucar, JOA; Stehmann, JR; Mota, RC da; Bragioni, TLS","18","2016","03","08","Southern America","Brasil","Minas Gerais","Catas Altas",NA,"-43.4075012207031","-20.0746994018555","1012","1012",NA,"Macrófita aquática, com aproximadamente 50 cm de altura, flores amarelas arroxeadas; Chapada de Canga, Lagoa sazonal","BHCB035075",NA,NA,"11966","auto","2016","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:41:58-03","UFMG","BHCB","180928","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Paucar, JOA; Stehmann, JR; Mota, RC da; Bragioni, TLS","21","2016","03","08","Southern America","Brasil","Minas Gerais","Catas Altas",NA,"-43.4075012207031","-20.0746994018555","1012","1012",NA,"Macrófita aquática, com aproximadamente 50 cm de altura, flores amarelas arroxeadas; Chapada de Canga, Lagoa sazonal","BHCB035078",NA,NA,"11966","auto","2016","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:41:58-03","UFMG","BHCB","180927","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Paucar, JOA; Stehmann, JR; Mota, RC da; Bragioni, TLS","20","2016","03","08","Southern America","Brasil","Minas Gerais","Catas Altas",NA,"-43.4075012207031","-20.0746994018555","1012","1012",NA,"Macrófita aquática, com aproximadamente 50 cm de altura, flores amarelas arroxeadas; Chapada de Canga, Lagoa sazonal","BHCB035077",NA,NA,"11966","auto","2016","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:41:58-03","UFMG","BHCB","180925","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Paucar, JOA; Stehmann, JR; Mota, RC da; Bragioni, TLS","17","2016","03","08","Southern America","Brasil","Minas Gerais","Catas Altas",NA,"-43.4075012207031","-20.0746994018555","1012","1012",NA,"Macrófita aquática, com aproximadamente 50 cm de altura, flores amarelas arroxeadas; Chapada de Canga, Lagoa sazonal","BHCB035074",NA,NA,"11966","auto","2016","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:41:58-03","UFMG","BHCB","180931","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Paucar, JOA; Stehmann, JR; Mota, RC da; Bragioni, TLS","19","2016","03","08","Southern America","Brasil","Minas Gerais","Catas Altas",NA,"-43.4075012207031","-20.0746994018555","1012","1012",NA,"Macrófita aquática, com aproximadamente 50 cm de altura, flores amarelas arroxeadas; Chapada de Canga, Lagoa sazonal","BHCB035076",NA,NA,"11966","auto","2016","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:41:58-03","UFMG","BHCB","170575","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Krieger, L","21373","1986","12","31","Southern America","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,"No meio do brejo, ensolarado, ereta. Frequente no local. Flores esverdeadas, faces escuras.; Brejo","BHCB015244",NA,NA,"46557","auto","2015","01","02",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:41:58-03","UFMG","BHCB","36642","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Stehmann, JR; Lombardi, JA; Temponi, LG","2241","1997","04","19","Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Em lagoa próx. cascatinha","-43.4152984619141","-19.959400177002",NA,NA,NA,"Erva aquática emergente, flores amarelo pálido, frutos maduros escuros","BHCB028114",NA,NA,"33136","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:41:58-03","UFMG","BHCB","73833","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Pirani, JR; Furlan, A; Rossi, L; Cordeiro, I; Chukr, NS","s.n.","1981","01","10","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 123 ao longo da Rodovia Belo Horizonte- Conceição do Mato Dentro MG-010.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"FLORA DA SERRA DO CIPÓ; Erva 50 cm alt., flores creme arroxeadas.; Campo rupestre, solo brejoso.","BHCB034833","BHCB034833",NA,"26557","auto","1985","03","29",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-11 17:21:49-03","UFPR","UPCB","10370","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Hatschbach, G.","Hatschbach, G.","31174","1973","01","22",NA,"Brasil","Rio Grande do Sul","Rio Grande","Cochilha","-52.0985984802246","-32.0349998474121",NA,NA,NA,"Erva, flor creme esverdeada, ápice vinoso. Brejo da borda de lagoa..",NA,NA,NA,"82892","auto","1973","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-11 17:21:49-03","UFPR","UPCB","30774","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Hatschbach, G.","Hatschbach, G.","5475","1959","01","29",NA,"Brasil","Paraná","Tibagi","Estrada Castro- Tibagi, Fazenda Palmito","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Flor verde-amarelada, interior do tubo levemente vinoso. Brejo, campo..",NA,NA,NA,"56988","auto","1959","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-11 17:21:49-03","UFPR","UPCB","1685","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Hatschbach, G.","Hatschbach, G.","5475","1959","01","29",NA,"Brasil","Paraná","Tibagi","Estrada Castro- Tibagi, Fazenda Palmito","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Flor verde-amarelada, interior do tubo levemente vinoso. Brejo, campo..",NA,NA,NA,"56988","auto","1959","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-11 17:21:49-03","UFPR","UPCB","82354","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Barbosa, E.","Sousa, L.P.","4","2009","12","21",NA,"Brasil","Paraná","Ponta Grossa","Nascente do Rio Caracará, afluente do Rio Tibagi. Campo de Altitude Hidrófilo (Estepe Gramíneo-Lenhosa), Organosolo Háplico; 6 há","-50.1618995666504","-25.0949993133545","860","860",NA,NA,NA,NA,NA,"46557","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-11 17:21:49-03","UFPR","UPCB","6322","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Smith, L.B. & Smith, S.F.","Hatschbach, G.","15963","1967","02","03",NA,"Brasil","Paraná","Curitiba","Rio Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Flor creme, parte mediana int. vinosa. Cavas artificiais cheias de água, crescendo ao lado de Eichornia..",NA,NA,NA,"25180","auto","1967","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-09-12 05:00:02-03","US","US","2918837","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22543","1969","1","24","South America - Neotropics","Brazil","Minas Gerais",NA,"The Panalto do Brasil. Serra do Espinhaço. Campo bordering meadow and slow creek, with adjacent outcrops, vicinity of Datas.",NA,NA,"1300",NA,NA,NA,"US02848671","US02848671_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"67","2020-09-12 05:00:02-03","US","US","1616713","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"F. C. Hoehne","2788","1919","1","10","South America - Neotropics","Brazil","Minas Gerais",NA,"Cascatinha, Caldas Minas Geraes.",NA,NA,NA,NA,NA,NA,"US02848679","US02848679_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"68","2020-09-12 05:00:02-03","US","US","1570424","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"P. K. Dusén","2433","1903",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"US02848683","US02848683_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"69","2020-09-12 05:00:02-03","US","US","2688644","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"A. Krapovickas, C. L. Cristóbal & V. Maruñak","23105","1973","2","2","South America","Brazil","Paraná",NA,"5 Km E de Curitiba, BR-116.",NA,NA,NA,NA,NA,NA,"US02848672","US02848672_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"70","2020-09-12 05:00:02-03","US","US","201154","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"A. Regnell & A. Henschen","359","1864","11","18","South America - Neotropics","Brazil","Minas Gerais",NA,"Prov. Minas Geraes, Caldas.",NA,NA,NA,NA,NA,NA,"US02848680","US02848680_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"71","2020-09-12 05:00:02-03","US","US","2536640","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"G. Hatschbach","15963","1967","2","3","South America","Brazil","Paraná",NA,"Rio Iguaçu (mun. Curitiba).",NA,NA,NA,NA,NA,NA,"US02848681","US02848681_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"72","2020-09-12 05:00:02-03","US","US","1616765","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"A. C. Brade & F. C. Hoehne","6038/6889","1912","11",NA,"South America - Neotropics","Brazil","São Paulo",NA,"Sta. Ana.",NA,NA,NA,NA,NA,NA,"US02848676","US02848676_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"73","2020-09-12 05:00:02-03","US","US","1616819","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"A. Loefgren & F. C. Hoehne","1195",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"Estação Visconde Rio Claro S. Paulo.",NA,NA,NA,NA,NA,NA,"US02848675","US02848675_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"74","2020-09-12 05:00:02-03","US","US","2123316","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"R. Reitz","4938","1952","12","19","South America","Brazil","Santa Catarina",NA,"Campo Massiambú, Palhoça.",NA,NA,"5",NA,NA,NA,"US02848674","US02848674_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"75","2020-09-12 05:00:02-03","US","US","1616670","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"F. C. Hoehne","1079",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,"Butantan.",NA,NA,NA,NA,NA,NA,"US02848678","US02848678_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"76","2020-09-12 05:00:02-03","US","US","1335476","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"-- Widgren","s.n.","1845",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,"US02848677","US02848677_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"77","2020-09-12 05:00:02-03","US","US","1570319","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Schwacke","282","1880","11","11","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"US02848682","US02848682_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"78","2020-09-12 05:00:02-03","US","US","2406263","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"G. Hatschbach","9725","1963","2","17","South America","Brazil","Paraná",NA,"Mun. Fóz do Iguaçu. Póz do Iguaçu.",NA,NA,"160",NA,NA,NA,"US02848673","US02848673_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"79","2021-03-15 18:30:14-03","USP","SPF","211773","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Pirani, JR","Ceccantini, GCT; Angyalossy, V; Oliveira, E","3627","2012","04","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.551806","-13.255361","452","452",NA,"Área paludosa. Cerrado.","SPF00211773","SPF00211773",NA,NA,NA,"2013","11","29","-43.551806","-13.255361",NA,NA,NA,NA,NA,NA
"80","2019-11-13 11:32:09-03","USP","SPF","23089","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Carvalho, LAF","Rossi, L","CFCR1167","1981","04","17",NA,"Brasil","Minas Gerais","Joaquim Felício",NA,"-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"SPF00023089",NA,NA,"37503","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-13 11:32:09-03","USP","SPF","76400","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Souza, VC","Pirani, JR","CFSC6905","1981","01","10",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00076400","SPF00076400",NA,"26557","auto","1985","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-13 11:32:09-03","USP","SPF","10568","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Toledo, JF","Gehrt, A","s.n.","1930","12","09",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00010568",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2014-04-04 18:28:41-03","PNFM","IRAI","7226","S","Plantae","Magnoliophyta",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Gonzatti, F.","Valduga, E.","297","2012","01","11",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Fazenda Martin","-50.494167","-30.268889","10","10",NA,"Banhado","IRAI00007226",NA,NA,NA,NA,"2012","03",NA,"-50.494167","-30.268889",NA,NA,NA,NA,NA,NA
"84","2019-10-07 09:18:11-03","UEFS","HUEFS","68151","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Pirani, J.R.","CFSC6905","1981","01","10",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 123 ao longo da Rodovia Belo Horizonte-Conceição do Mato Dentro MG-010.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Campo rupestre, solo brejoso.","HUEFS0068151","HUEFS0068151","Asteranae","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-12-20 18:46:51-03","UFSJ","HUFSJ","3209","S","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Stehmann, JR","Sobral, M","14616","2011","12","30",NA,"Brasil","Minas Gerais","São Vicente de Minas","Córrego Monjolinho","-44.422778","-21.655556",NA,NA,NA,"Erva em brejo; flores com corola creme, ocasionalmente com tons arroxeados.","HUFSJ003209","HUFSJ003209_v00 HUFSJ003209_v01 HUFSJ003209_v02 HUFSJ003209_v03 HUFSJ003209_v04 HUFSJ003209_v05 HUFSJ003209_v06 HUFSJ003209_v07 HUFSJ003209_v08",NA,NA,NA,"2016","07","05","-44.422778","-21.655556",NA,NA,NA,NA,NA,NA
"86","2016-08-23 10:22:57-03","NHMLondon","NHM-LONDON-BOT","BM000994923","S","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","2433","1903","12","12",NA,"Brasil","Paraná",NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5454514",NA
"87","2020-11-12 17:03:35-03","UEL","FUEL","49738","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Gonzatti, F","Valduga, E","297","2012","01","11",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Fazenda do Martin, no banhado","-50.494167","-30.268889","10","10",NA,NA,NA,NA,NA,NA,NA,"2012","03",NA,"-50.494167","-30.268889",NA,NA,NA,NA,NA,NA
"88","2020-11-12 17:03:35-03","UEL","FUEL","54457","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Demeda, C","Demeda, C","12","2014","11","28",NA,"Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.186944","-29.868889","6","6",NA,NA,"OK",NA,NA,NA,NA,"2014","12","15","-50.186944","-29.868889",NA,NA,NA,NA,NA,NA
"89","2020-08-20 15:00:38-03","UFSC","FLOR","57670","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Demeda, C.","Demeda, C.","12","2014","11","28",NA,"Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras.","-50.186944","-29.868889","6","6",NA,"erva","FLOR0057670",NA,NA,NA,NA,"2014","12","15","50º11'13''W","29º52'8''S",NA,NA,NA,NA,NA,NA
"90","2020-08-20 15:00:38-03","UFSC","FLOR","41430","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Stehmann, J.R.","Silva Filho, F.A. da; Reis, A.","12","1984","02","22",NA,"Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Estação Ecológica do Taim.","-53.3680992126465","-33.5189018249512","2","2",NA,"erva, flor creme por fora e roxa por dentro, Fruto Imaturo, verde; maduro amarelo","FLOR0041430",NA,NA,"130170","auto","1984","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-08-20 20:42:15-03","UFSC","FLOR","16879","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Falkenberg, D.B.; Sobral, M.","Falkenberg, D.B.; Berry, P.E. & Brako, L.","4040","1987","01","08",NA,"Brasil","Santa Catarina","Sombrio","Estrada secundária entre a SC 485 e a localidade de Palmeiras.","-49.61669921875","-29.113899230957","10","10",NA,"erva delicada, pétalas amarronzadas, 0,2m altura","FLOR0016879",NA,NA,"16515","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-01-31 10:39:43-03","IFAM","EAFM","6847","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora",NA,"Gonzatti, F.","Valduga, E.","297","2012","01","11",NA,"Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.5097007751465","-30.2577991485596",NA,NA,NA,"; HABITAT: No banhado.; DESC: 10 m.",NA,NA,NA,"31350","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.",NA,"Riedel, L","Herb. Petr1617",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"In paludosis S. Joze prov. S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora tweediana","Benth.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in humidis prope Maldonado, Octobri florens",NA,NA,NA,NA,NA,"Pl. Oreas, Napaea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tweediana"
"95","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Schwenckia","ovalifolia","Schwenckia ovalifolia","Schmidt",NA,"Lindberg, GA","Herb. M.s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"In paludosis prope oppidum Caldas, prov. Minarum",NA,NA,NA,NA,NA,"Pl. Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-08 12:45:42-03","UFRGS","ICN","016678","S","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Rambo, B","Rambo, B","45237","1950","01","04","América do Sul","Brasil","RS","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,"Campo arenoso e úmido","ICN00031198",NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-08 12:45:42-03","UFRGS","ICN","063761","S","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Stehmann, JR","Stehmann, JR","74","1983","02","25","América do Sul","Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,"Erva, corola arroxeada; Campo úmido","ICN00031197",NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-02-08 12:45:42-03","UFRGS","ICN","176049","S","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Bonilha, CL","Bonilha, CL","438","2011","09","22","América do Sul","Brasil","RS","São Lourenço do Sul","Fazenda Cordilheira","-51.9782981872559","-31.3652992248535",NA,NA,NA,"Flores roxas.; Espécie coletada em campo bem conservado sobre Neossolos quartzarênico.","ICN00031199",NA,NA,"48842","auto","2012","03","24",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-08 12:45:42-03","UFRGS","ICN","173277","S","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Silva Filho, PJS","Silva Filho, PJS","1480",NA,NA,NA,"América do Sul","Brasil","RS","Viamão","Assentamento Filhos de Sepé. -30.109939,-50.89471","-50.894722","-30.11",NA,NA,NA,"Campo úmido, beira da mata","ICN00031201",NA,NA,NA,NA,NA,NA,NA,"-50.894722","-30.11",NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:45:42-03","UFRGS","ICN","191015","S","Plantae","Dicotyledon",NA,"Solanaceae","Schwenckia","curviflora","Schwenckia curviflora","Benth.","Silva Filho, PJS","Silva Filho, PJS","1808","2012","11","07","América do Sul","Brasil","RS","Santa Vitória do Palmar","caminho para Praia do Hermenegildo","-53.278333","-33.654722",NA,NA,NA,"Campo úmido e arenoso","ICN00031200",NA,NA,NA,NA,NA,NA,NA,"-53.278333","-33.654722",NA,NA,NA,NA,NA,NA
