"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"113","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224905","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Granville J-J de",NA,"1985","09","07","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224905 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224905",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS",NA,NA,"NL-U1224905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130838",NA,NA,NA
"114","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224906","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Loubry D",NA,"1992","07","17","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224906 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224906",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS",NA,NA,"NL-U1224906",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"05","01","Magnoliopsidae","U 0130211",NA,NA,NA
"115","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224907","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Forest Department (Guyana)",NA,"1952","03","01","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224907 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224907",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS",NA,NA,"NL-U1224907",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"05","01","Magnoliopsidae","U 0130213",NA,NA,NA
"116","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224908","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Gillespie LJ; Tiwari S",NA,"1989","10","03","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224908 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224908",NA,"Malpighiales","(Aubl.) Choisy","Pipoly JJ","Cuyuni-Mazaruni",NA,"NL-U1224908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0144983",NA,NA,NA
"117","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224910","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Hoff M",NA,"1990","04","08","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224910",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS",NA,NA,"NL-U1224910",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"05","01","Magnoliopsidae","U 0130215",NA,NA,NA
"118","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224911","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Clarke HD; Mori SA; Heald S",NA,"1997","03","26","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224911 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224911",NA,"Malpighiales","(Aubl.) Choisy","Pipoly JJ","Potaro-Siparuni",NA,"NL-U1224911",NA,"-58.8","4.333333",NA,NA,NA,NA,"-58.8","4.333333",NA,NA,NA,NA,"Magnoliopsidae","U 0060175",NA,NA,NA
"119","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224912","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Chanderbali A; Gopaul D",NA,"1995","05","06","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224912 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224912",NA,"Malpighiales","(Aubl.) Choisy","Cuello Alvarado NL","Cuyuni-Mazaruni",NA,"NL-U1224912",NA,"-58.733333","5.766667",NA,NA,NA,NA,"-58.733333","5.766667",NA,NA,NA,NA,"Magnoliopsidae","U 0158723",NA,NA,NA
"120","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224913","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Hahn WJ; Tiwari S",NA,"1989","01","23","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224913 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224913",NA,"Malpighiales","(Aubl.) Choisy","Pipoly JJ","Cuyuni-Mazaruni","Region Cuyuni - Mazaruni, Kartabo, Willems Timber concession.","NL-U1224913",NA,"-58.833333","6.35",NA,NA,NA,NA,"-58.833333","6.35",NA,NA,NA,NA,"Magnoliopsidae","U 0087409",NA,NA,NA
"121","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224965","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia",NA,NA,"1966","12","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224965 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224965",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS",NA,NA,"NL-U1224965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0135564",NA,NA,NA
"122","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224966","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Madison MT; et al.",NA,"1978","10","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224966 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224966",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS","Amazonas",NA,"NL-U1224966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0135565",NA,NA,NA
"123","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224967","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Schulz JP",NA,"1961","11","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224967 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224967",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS","Para",NA,"NL-U1224967",NA,"-54.966667","5.416667",NA,NA,NA,NA,"-54.966667","5.416667",NA,NA,NA,NA,"Magnoliopsidae","U 0135568",NA,NA,NA
"124","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224968","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Oldeman RAA",NA,"1967","07","15","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224968 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224968",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS",NA,NA,"NL-U1224968",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"05","01","Magnoliopsidae","U 0130218",NA,NA,NA
"125","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224969","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Krukoff BA",NA,"1933","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224969 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224969",NA,"Malpighiales","(Aubl.) Choisy",NA,"Amazonas",NA,"NL-U1224969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0135567",NA,NA,NA
"126","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224970","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Oldeman RAA",NA,"1967","12","07","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224970 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224970",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS",NA,NA,"NL-U1224970",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"05","01","Magnoliopsidae","U 0130219",NA,NA,NA
"127","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224971","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Tutin TG",NA,"1933","07","17","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224971",NA,"Malpighiales","(Aubl.) Choisy","Bánki OS",NA,NA,"NL-U1224971",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"05","01","Magnoliopsidae","U 0130217",NA,NA,NA
"128","2020-02-08 09:54:05-03","NBC","NL-BOTANY","U.1224972","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Lanjouw J; Lindeman JC",NA,"1948","11","25","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1224972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1224972",NA,"Malpighiales","(Aubl.) Choisy",NA,NA,"(Moengo-tapoe)","NL-U1224972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130216",NA,NA,NA
"129","2020-02-08 09:54:05-03","NBC","NL-BOTANY","WAG.1550150","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Leeuwenberg AJM",NA,"1978","02","15","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1550150 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1550150",NA,"Malpighiales","(Aubl.) Choisy",NA,NA,"Camp des Annamites, near Crique Anguille, SW of Cayenne.","NL-WAG1550150",NA,"-52.516667","4.816667",NA,NA,NA,NA,"-52.516667","4.816667",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"130","2020-02-08 09:54:05-03","NBC","NL-BOTANY","WAG.1550151","PreservedSpecimen","Plantae","Guttiferae","Vismia","sessilifolia","Vismia sessilifolia","Leeuwenberg AJM",NA,"1978","02","15","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1550151 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1550151",NA,"Malpighiales","(Aubl.) Choisy",NA,NA,"Camp des Annamites, near Crique Anguille, SW of Cayenne.","NL-WAG1550151",NA,"-52.516667","4.816667",NA,NA,NA,NA,"-52.516667","4.816667",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"131","2020-11-04 11:11:17-03","ESALQ","ESA","13941","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","34336.0","1974","04","28",NA,"Brasil",NA,NA,NA,"ESA013941","Magnoliophyta",NA,"A.St.-Hil.","Robson, N.","Paraná",NA,"ESA013941","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"132","2021-01-14 15:31:15-03","MN","R","7518","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rufescens","Hypericum rufescens","Glaziou, A.F.M.","15854","1886","03","03",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000007518",NA,NA,"Klotzsch ex Reichardt in Martius",NA,"São Paulo",NA,"R000007518_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-08-27 13:33:40-03","IAP","PACA-AGP","35246","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Rambo, B.",NA,"1947","02","14",NA,"Brasil",NA,NA,"Habitat: in dumetosis subhumidis Fenofase: flor e fruto","PACA035246","Magnoliophyta","Theales","A. St.-Hil.","C. Vogel Ely","RS","Serra da Rocinha",NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,"2013",NA,NA,"55856","auto","10","10","Magnoliatae",NA,NA,NA,NA
"134","2019-08-27 13:33:40-03","IAP","PACA-AGP","28773","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Emrich, K.",NA,"1945","03","16",NA,"Brasil",NA,NA,"Habitat: in dumetosis humidis Fenofase: flor e fruto","PACA028773","Magnoliophyta","Theales","A. St.-Hil.","C. Vogel Ely","RS","Caracol",NA,"Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,"2013",NA,NA,"16452","auto","10","10","Magnoliatae",NA,NA,NA,NA
"135","2019-08-27 13:33:40-03","IAP","PACA-AGP","2542","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Rambo, B.",NA,"1937","01","14",NA,"Brasil",NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA002542","Magnoliophyta","Theales","A. St.-Hil.","C. Vogel Ely","RS",NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"2013",NA,NA,"76715","auto","10","10","Magnoliatae",NA,NA,NA,NA
"136","2019-08-27 13:33:40-03","IAP","PACA-AGP","54662","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Rambo, B.",NA,"1954","01","01",NA,"Brasil",NA,NA,"Habitat: in paludosis alte dumetosis Fenofase: flor e fruto","PACA054662","Magnoliophyta","Theales","A. St.-Hil.","B. Rambo SJ","RS","Fazenda Englert",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA
"137","2019-08-27 13:33:40-03","IAP","PACA-AGP","37271","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.",NA,"1947","03","07",NA,"Brasil",NA,NA,"Habitat: in dumetosis subhumidis Fenofase: flor","PACA037271","Magnoliophyta","Theales","A. St.-Hil.","Emrich-Rambo","PR",NA,NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,"1954",NA,NA,"45291","auto","08","04","Magnoliatae",NA,NA,NA,NA
"138","2019-08-27 13:33:40-03","IAP","PACA-AGP","34782","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Rambo, B.",NA,"1947","01","03",NA,"Brasil",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor e fruto","PACA034782","Magnoliophyta","Theales","A. St.-Hil.","C. Vogel Ely","RS","Fazenda da Ronda",NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,"2013",NA,NA,"55856","auto","10","10","Magnoliatae",NA,NA,NA,NA
"139","2019-08-27 13:33:40-03","IAP","PACA-AGP","32397","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Rambo, B.",NA,"1946","02","28",NA,"Brasil",NA,NA,"Habitat: in campestribus turfosis Fenofase: flor e fruto","PACA032397","Magnoliophyta","Theales","A. St.-Hil.","Emrich-Rambo","RS","Serra da Rocinha",NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,"1954",NA,NA,"55856","auto","08","04","Magnoliatae",NA,NA,NA,NA
"140","2019-08-27 13:33:40-03","IAP","PACA-AGP","32287","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rigidum","Hypericum rigidum","Rambo, B.",NA,"1946","02","16",NA,"Brasil",NA,NA,"Habitat: in dumetosis campestribus Fenofase: flor e fruto","PACA032287","Magnoliophyta","Theales","A. St.-Hil.","C. Vogel Ely","RS","Tainhas",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"2013",NA,NA,"76715","auto","10","10","Magnoliatae",NA,NA,NA,NA
"141","2019-08-27 13:33:40-03","IAP","PACA-AGP","33697","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rufescens","Hypericum rufescens","Hatschbach, G.",NA,"1946","03","04",NA,"Brasil",NA,NA,"Habitat: in humidis dumetosis Fenofase: flor e fruto","PACA033697","Magnoliophyta","Theales","Klotzsch.","Emrich-Rambo","PR",NA,NA,NA,NA,NA,NA,NA,NA,"1954",NA,NA,NA,NA,"08","04","Magnoliatae",NA,NA,NA,NA
"142","2019-08-27 13:33:40-03","IAP","PACA-AGP","53111","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rufescens","Hypericum rufescens","Rambo, B.",NA,"1952","11","20",NA,"Brasil",NA,NA,"Habitat: in humidis dumetosis Fenofase: flor e fruto","PACA053111","Magnoliophyta","Theales","Klotzsch.","Emrich-Rambo","RS","Cerro Largo",NA,"São Luiz das Missões",NA,NA,NA,NA,NA,"1954",NA,NA,NA,NA,"08","04","Magnoliatae",NA,NA,NA,NA
"143","2019-08-27 13:33:40-03","IAP","PACA-AGP","45587","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rufescens","Hypericum rufescens","Rambo, B.",NA,"1950","01","30",NA,"Brasil",NA,NA,"SEM MATERIAL Habitat: in humidis dumetosis Fenofase: flor e fruto","PACA045587","Magnoliophyta","Theales","Klotzsch.","Emrich-Rambo","RS","Taimbezinho",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,"1954",NA,NA,"76715","auto","08","04","Magnoliatae",NA,NA,NA,NA
"144","2019-08-27 13:33:40-03","IAP","PACA-AGP","53586","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rufescens","Hypericum rufescens","Rambo, B.",NA,"1953","01","10",NA,"Brasil",NA,NA,"Habitat: in dumetosis Fenofase: flor e fruto","PACA053586","Magnoliophyta","Theales","Klotzsch.","Emrich-Rambo","PR",NA,NA,"Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,"1954",NA,NA,"47841","auto","08","04","Magnoliatae",NA,NA,NA,NA
"145","2019-08-27 13:33:40-03","IAP","PACA-AGP","28798","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rufescens","Hypericum rufescens","Emrich, K.",NA,"1945","02",NA,NA,"Brasil",NA,NA,"SEM MATERIAL Habitat: in dumetosis Fenofase: flor e fruto","PACA028798","Magnoliophyta","Theales","Klotzsch.","Emrich-Rambo","RS","Caracol",NA,"Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,"1954",NA,NA,"16452","auto","08","04","Magnoliatae",NA,NA,NA,NA
"146","2019-08-27 13:33:40-03","IAP","PACA-AGP","44713","PreservedSpecimen","Plantae","Guttiferae","Hypericum","rufescens","Hypericum rufescens","Rambo, B.",NA,"1949","12","03",NA,"Brasil",NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA044713","Magnoliophyta","Theales","Klotzsch.","Emrich-Rambo","RS","Vila Oliva",NA,"Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,"1954",NA,NA,"49662","auto","08","04","Magnoliatae",NA,NA,NA,NA
"147","2020-02-07 19:03:02-03","UFJF","CESJ","45931","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","J.M. Cruz; J. Cordeiro; E. Barbosa","248","2000","04","28","América do Sul","Brasil",NA,NA,"Arbusto, 1m alt., flor amarela. Em brejo.","CESJ045931","Angiosperma",NA,"A. St.-Hil.","C. Vogel-Ely","Paraná","Parque Iguaçu",NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"2019",NA,NA,"25180","auto","03","19",NA,NA,NA,NA,NA
"148","2021-03-01 16:31:51-03","UNICAMP","UEC","170784","S","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","9893","2009","03","21",NA,"Brazil",NA,NA,"Shrub to 3 dm tall. Corolla yelowish orange. Ocasional.; Open boggy vegetation with low shrub and rocks. Growing in margins of low wet areas with Gunnera.","UEC059046","Magnoliopsida",NA,"A.St.-Hil.",NA,"Santa Catarina","Serra do Rio do Rastro. About 11 Km beyound Bom Jardim da Serra en route to Lauro Muller.","UEC059046",NA,"-49.922556","-28.671444",NA,"1413","1413",NA,"-49.922556","-28.671444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:31:51-03","UNICAMP","UEC","202991","S","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Vogel Ely; Bordignon, S","C435","2015","11","13",NA,"Brazil",NA,NA,"Vala úmida na beira da estrada em simpatria com H. carinatum e H. denudatum.","UEC161485","Magnoliopsida",NA,"A.St.-Hil.","Vogel Ely","Rio Grande do Sul","Divisa Canela","UEC161485","São Francisco de Paula","-50.793611","-29.300556",NA,"774","774","2015","-50.793611","-29.300556",NA,NA,"11","13",NA,NA,NA,NA,NA
"150","2019-12-12 11:16:10-03","UNICAMP","UEC","48944","S","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Britez, RM; Souza, WS","1619","1987","06","26",NA,"Brazil",NA,NA,"Flores, Subarbusto de flores amarelas, coletada em local alagado no campo de inundação do Rio Iguaçu.","UEC114190","Magnoliopsida",NA,"A.St.-Hil.",NA,"Paraná","Faz. do Durgo","UEC114190","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"151","2019-08-20 10:15:52-03","UNICAMP","UEC","184218","S","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Kuhlmann, M","2199","1949","11","26",NA,"Brazil",NA,NA,NA,"UEC106263","Magnoliopsida",NA,"A.St.-Hil.","Handro, O","São Paulo","Fazenda da Guarda.","UEC106263","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"1600","1600","1950",NA,NA,"21048","auto","07",NA,NA,NA,NA,NA,NA
"152","2019-11-06 09:55:50-03","UFOP","OUPR","7626","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Badini, J.","s.n.","1977","11","24",NA,"Brasil",NA,NA,"Erva, flores amarelas. Campo",NA,NA,NA,"A.St.-Hil.","Badini, J.","Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"1978",NA,NA,"44599","auto","02","15",NA,NA,NA,NA,NA
"153","2019-11-06 09:55:50-03","UFOP","OUPR","7628","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Badini, J.","s.n.","1977","11","20",NA,"Brasil",NA,NA,"Erva, flores amarelas. Barrancos xistosos",NA,NA,NA,"A.St.-Hil.","Badini, J.","Minas Gerais","Falcão",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"1978",NA,NA,"44599","auto","02","15",NA,NA,NA,NA,NA
"154","2019-11-06 09:55:50-03","UFOP","OUPR","7625","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Badini, J.","s.n.","1977","11","20",NA,"Brasil",NA,NA,"Erva, flores amarelas. Beira da estrada",NA,NA,NA,"A.St.-Hil.","Badini, J.","Minas Gerais","Rancharia",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"1978",NA,NA,"44599","auto","02","15",NA,NA,NA,NA,NA
"155","2019-11-06 09:55:50-03","UFOP","OUPR","7627","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Badini, J.","s.n.","1982","12","14",NA,"Brasil",NA,NA,"Subarbusto, flores amarelas. Campos áridos",NA,NA,NA,"A.St.-Hil.","Badini, J.","Minas Gerais","Rodrigo Silva",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"1982",NA,NA,"44599","auto","12","14",NA,NA,NA,NA,NA
"156","2019-01-17 11:26:18-02","PUCRS","MPUC","18607","S","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum",NA,NA,"1995","09","30","South America","Brasil",NA,NA,NA,NA,NA,"Malpighiales","A. St.-Hil.","C. Vogel Ely","RS","CPCN Pró-Mata",NA,"São Francisco de Paula","-50.1744444","-29.4808333",NA,NA,NA,"2013","-50.1744444000","-29.4808333000",NA,NA,"01","01","Magnoliopsida",NA,"1",NA,NA
"157","2020-10-14 10:01:59-03","FURB","FURB","35739","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Korte, A.","5934","2011","02","16",NA,"Brasil",NA,NA,"Florística IFFSC 1023 (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Estágio Inicial Habito: erva terrícola; flor amarela","FURB04916",NA,NA,"A.St.-Hil.","Vogel Ely, C","Santa Catarina","Rio Vermelho.","FURB04916 FURB04916_1","São Bento do Sul","-49.32","-26.28",NA,"835","835","2013","-49.3200000","-26.2800000",NA,NA,"09","26",NA,NA,NA,NA,NA
"158","2020-10-14 10:01:59-03","FURB","FURB","60679","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Engels, M.E.; Lozano, E.D.","2149","2013","12","12",NA,"Brasil",NA,NA,"ca. 2m. Caule castanho ferrugíneo, folhas verdes, flores amarelas. Habitat: Floresta Ombrófila Mista, banhado. Habito: Arbusto","FURB60679",NA,NA,"A.St.-Hil.","Barboza, E.","Paraná","Rodovia RB 373.","FURB60679","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,"2015",NA,NA,"53832","auto","02","12",NA,NA,NA,NA,NA
"159","2021-03-16 17:53:21-03","UCS","HUCS","46894","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Gonzatti, F.","4188","2018","02","24",NA,"Brasil",NA,NA,"arbusto ca. 40-60 cm de altura; em banhado de altitude",NA,"Angiospermae","Malpighiales","A. St.-Hil.","Ely, C.V.","Rio Grande do Sul","Cânion Josafaz - Trilha da Tajuva para a Cachoeira",NA,"São Francisco de Paula","-50.032764","-29.350542",NA,"925","925","2018","-50.032764","-29.350542",NA,NA,"04","06",NA,NA,NA,NA,NA
"160","2021-03-16 17:53:21-03","UCS","HUCS","41565","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Vogel-Ely, C.","112","2012","11","15",NA,"Brasil",NA,NA,"Herbário ICN 177377.; endêmica dos campos do Bioma Mata Atlântica.",NA,"Angiospermae","Malpighiales","A. St.-Hil.","Vogel-Ely, C.","Rio Grande do Sul",NA,NA,"São José dos Ausentes","-49.958361","-28.663139",NA,"1223","1223","2014","-49.958361","-28.663139",NA,NA,"05","13",NA,NA,NA,NA,NA
