"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","dayIdentified","locality","decimalLongitude","decimalLatitude","phylum","continentOcean","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","order","preparationType","fieldNumber","individualCount","relatedCatalogItem"
"99","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576180","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Glaziou, A.",NA,"1884","2","24","Brasil","Minas Gerais",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576180' target='other'> <mi>dwc_moreinfo</mi></a>","P05576180",NA,"Agua Limpa",NA,NA,NA,NA,NA,NA,"P05576180_01",NA,NA,NA,NA,"hb",NA,NA,NA
"100","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576182","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Pissis",NA,"1842","1","1","Brasil","Minas Gerais",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576182' target='other'> <mi>dwc_moreinfo</mi></a>","P05576182",NA,NA,NA,NA,NA,NA,NA,NA,"P05576182_01",NA,NA,NA,NA,"hb","10",NA,NA
"101","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576183","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Burchell, W.J.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,"Donné en 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576183' target='other'> <mi>dwc_moreinfo</mi></a>","P05576183",NA,"s.loc.",NA,NA,NA,NA,NA,NA,"P05576183_01 P05576183_02",NA,NA,NA,NA,"hb","3730",NA,NA
"102","2015-11-06 21:43:31-02","MNHN","RECOLNAT_MNHN_P","P00723857","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723857' target='other'> <mi>dwc_moreinfo</mi></a>","P00723857",NA,"Province de Minas Geraes : près Villa Rica, campos",NA,NA,NA,NA,NA,NA,"P00723857_01",NA,NA,NA,NA,"hb","B1 158",NA,NA
"103","2014-11-13 10:55:15-02","MNHN","RECOLNAT_MNHN_P","P00723858","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723858' target='other'> <mi>dwc_moreinfo</mi></a>","P00723858",NA,"Province de Minas Geraes : près Villa Rica, campos",NA,NA,NA,NA,NA,NA,"P00723858_01",NA,NA,NA,NA,"hb","B1 158",NA,NA
"104","2017-10-27 11:49:20-02","MNHN","RECOLNAT_MNHN_P","P00723860","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723860' target='other'> <mi>dwc_moreinfo</mi></a>","P00723860",NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"P00723860_01",NA,NA,NA,NA,"hb",NA,NA,NA
"105","2015-11-06 21:43:43-02","MNHN","RECOLNAT_MNHN_P","P00723861","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723861' target='other'> <mi>dwc_moreinfo</mi></a>","P00723861",NA,"Province de Minas Geraes : Sierra de Carassa",NA,NA,NA,NA,NA,NA,"P00723861_01",NA,NA,NA,NA,"hb",NA,NA,NA
"106","2015-11-06 21:43:45-02","MNHN","RECOLNAT_MNHN_P","P00723862","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723862' target='other'> <mi>dwc_moreinfo</mi></a>","P00723862",NA,"Province de Minas Geraes : Sierra de Carassa",NA,NA,NA,NA,NA,NA,"P00723862_01",NA,NA,NA,NA,"hb",NA,NA,NA
"107","2014-09-02 16:33:21-03","MNHN","RECOLNAT_MNHN_P","P00723863","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,NA,NA,"Dedit A. de St. Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723863' target='other'> <mi>dwc_moreinfo</mi></a>","P00723863",NA,"Province de Minas Geraes : Sierra de Carassa",NA,NA,NA,NA,NA,NA,"P00723863_01",NA,NA,NA,NA,"hb",NA,NA,NA
"108","2015-11-06 21:43:50-02","MNHN","RECOLNAT_MNHN_P","P00723864","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Glaziou, A.",NA,"1881","1","8","Brésil",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723864' target='other'> <mi>dwc_moreinfo</mi></a>","P00723864",NA,"Rio de Janeiro : Nova Friburgo",NA,NA,NA,NA,NA,NA,"P00723864_01",NA,NA,NA,NA,"hb","13587",NA,NA
"109","2014-09-23 14:46:26-03","MNHN","RECOLNAT_MNHN_P","P00723865","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Glaziou, A.",NA,"1881","1","8","Brésil",NA,NA,NA,NA,"Reçu le 16 juillet 1883 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723865' target='other'> <mi>dwc_moreinfo</mi></a>","P00723865",NA,"Rio de Janeiro : Nova Friburgo",NA,NA,NA,NA,NA,NA,"P00723865_01",NA,NA,NA,NA,"hb","13587",NA,NA
"110","2015-08-24 15:35:12-03","MNHN","RECOLNAT_MNHN_P","P00723866","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Riedel, L.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,"Reçu le 16 avril 1880 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723866' target='other'> <mi>dwc_moreinfo</mi></a>","P00723866",NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00723866_01",NA,NA,NA,NA,"hb","349",NA,NA
"111","2014-06-10 14:29:06-03","MNHN","RECOLNAT_MNHN_P","P00723867","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Riedel, L.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723867' target='other'> <mi>dwc_moreinfo</mi></a>","P00723867",NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00723867_01",NA,NA,NA,NA,"hb","349",NA,NA
"112","2015-11-06 23:02:18-02","MNHN","RECOLNAT_MNHN_P","P00723868","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Glaziou, A.",NA,"1883","1","20","Brésil",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723868' target='other'> <mi>dwc_moreinfo</mi></a>","P00723868",NA,"Rio de Janeiro : Petropolis, au Morin",NA,NA,NA,NA,NA,NA,"P00723868_01",NA,NA,NA,NA,"hb","13589",NA,NA
"113","2015-11-06 21:44:03-02","MNHN","RECOLNAT_MNHN_P","P00723869","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Glaziou, A.",NA,"1883","1","20","Brésil",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723869' target='other'> <mi>dwc_moreinfo</mi></a>","P00723869",NA,"Rio de Janeiro : Petropolis, au Morin",NA,NA,NA,NA,NA,NA,"P00723869_01",NA,NA,NA,NA,"hb","13589",NA,NA
"114","2014-11-13 10:53:15-02","MNHN","RECOLNAT_MNHN_P","P00723870","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Glaziou, A.",NA,"1883","1","20","Brésil",NA,NA,NA,NA,"Reçu le 16 juillet 1888 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723870' target='other'> <mi>dwc_moreinfo</mi></a>","P00723870",NA,"Rio de Janeiro : Petropolis, au Morin",NA,NA,NA,NA,NA,NA,"P00723870_01",NA,NA,NA,NA,"hb","13589",NA,NA
"115","2016-11-09 10:46:37-02","MNHN","RECOLNAT_MNHN_P","P01061896","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Marquete",NA,NA,"Marquete, R.|et, al.",NA,"2015","11","28","Brésil",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01061896' target='other'> <mi>dwc_moreinfo</mi></a>","P01061896",NA,"Minas Gerais, Buenopolis","-44.24194","-17.92389",NA,NA,NA,"632","P01061896_01",NA,NA,NA,NA,"hb","4533",NA,NA
"116","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576176","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Martius",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576176' target='other'> <mi>dwc_moreinfo</mi></a>","P05576176",NA,NA,NA,NA,NA,NA,NA,NA,"P05576176_01",NA,NA,NA,NA,"hb",NA,NA,NA
"117","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576179","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman",NA,NA,"Glaziou, A.",NA,"1881","1","8","Brésil",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576179' target='other'> <mi>dwc_moreinfo</mi></a>","P05576179",NA,"Rio de Janeiro : Nova Friburgo",NA,NA,NA,NA,NA,NA,"P05576179_01 P05576179_02",NA,NA,NA,NA,"hb","13587",NA,NA
"118","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576184","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Claussen",NA,"1841","1","1","Brasil","Minas Gerais",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576184' target='other'> <mi>dwc_moreinfo</mi></a>","P05576184",NA,NA,NA,NA,NA,NA,NA,NA,"P05576184_01",NA,NA,NA,NA,"hb","10",NA,NA
"119","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576187","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Glaziou, A.",NA,"1883","1","1","Brasil",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576187' target='other'> <mi>dwc_moreinfo</mi></a>","P05576187",NA,"Environs de Rio- de-Janeiro et D Ouro Preto- Brésil",NA,NA,NA,NA,NA,NA,"P05576187_01",NA,NA,NA,NA,"hb","14549",NA,NA
"120","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576188","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576188' target='other'> <mi>dwc_moreinfo</mi></a>","P05576188",NA,NA,NA,NA,NA,NA,NA,NA,"P05576188_01",NA,NA,NA,NA,"hb","13588",NA,NA
"121","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576193","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Glaziou, A.",NA,"1882","12","22","Brasil","Rio de Janeiro",NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576193' target='other'> <mi>dwc_moreinfo</mi></a>","P05576193",NA,"Morro da Carangola au Retiro, près de Petrópolis",NA,NA,NA,NA,NA,NA,"P05576193_01",NA,NA,NA,NA,"hb","13588",NA,NA
"122","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576194","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Glaziou, A.",NA,"1882","12","22","Brasil","Rio de Janeiro",NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576194' target='other'> <mi>dwc_moreinfo</mi></a>","P05576194",NA,"Morro da Carangola, au retrus, près de Petropolis",NA,NA,NA,NA,NA,NA,"P05576194_01",NA,NA,NA,NA,"hb","13588",NA,NA
"123","2015-09-05 09:18:21-03","MNHN","RECOLNAT_MNHN_P","P05576195","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Claussen",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576195' target='other'> <mi>dwc_moreinfo</mi></a>","P05576195",NA,NA,NA,NA,NA,NA,NA,NA,"P05576195_01",NA,NA,NA,NA,"hb",NA,NA,NA
"124","2015-09-05 09:16:28-03","MNHN","RECOLNAT_MNHN_P","P05576192","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Regnell",NA,"1860","1","1","Brasil","Minas Gerais","Caldas",NA,NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576192' target='other'> <mi>dwc_moreinfo</mi></a>","P05576192",NA,NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"P05576192_01","25710","auto",NA,NA,"hb","III 228",NA,NA
"125","2015-09-05 09:16:28-03","MNHN","RECOLNAT_MNHN_P","P05576191","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Glaziou",NA,"1884","2","12","Brasil","Minas Gerais","Ouro Preto",NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576191' target='other'> <mi>dwc_moreinfo</mi></a>","P05576191",NA,"Campo de S. Sebastião","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"P05576191_01","44599","auto",NA,NA,"hb","14549",NA,NA
"126","2015-09-05 09:16:28-03","MNHN","RECOLNAT_MNHN_P","P05576190","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Glaziou, A.",NA,"1884","2","12","Brasil","Minas Gerais","Ouro Preto",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576190' target='other'> <mi>dwc_moreinfo</mi></a>","P05576190",NA,"Campo de S. Sebastião","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"P05576190_01","44599","auto",NA,NA,"hb","14549",NA,NA
"127","2015-11-06 21:45:15-02","MNHN","RECOLNAT_MNHN_P","P05576178","PreservedSpecimen",NA,"Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Reitz|Klein",NA,"1966","7","25","Brasil","Santa Catarina","Botuverá",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576178' target='other'> <mi>dwc_moreinfo</mi></a>","P05576178",NA,"Morro do Barão","-49.0746994018555","-27.1993999481201",NA,NA,"1100",NA,"P05576178_01","20562","auto",NA,NA,"hb","17988",NA,NA
"128","2021-02-11 17:18:49-03","UFPR","UPCB","17058","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schultz","Plowman, T.","1988","01","Cordeiro, J.","384","1986","12","11","Brasil","Paraná","São José dos Pinhais",NA,NA,"Arbusto, 1,5m, flor alva, fruto vermelho..",NA,"01","Coronel Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:18:49-03","UFPR","UPCB","27063","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schultz","Pirani, J.R.","1990","01","Salimena-Pires, F.R.","10810","1987","12","12","Brasil","Minas Gerais","Santana do Riacho",NA,NA,"Subarbusto 1,5m, flor alva. Mata Ciliar..",NA,"01","Estrada Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:18:49-03","UFPR","UPCB","27062","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schultz","Pirani, J.R.","1990","01","Salimena-Pires, F.R.","10810","1987","12","12","Brasil","Minas Gerais","Santana do Riacho",NA,NA,"Subarbusto, 1,5m, flor alva. Mata Ciliar..",NA,"01","Estrada Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"131","2021-02-11 17:18:49-03","UFPR","UPCB","34155","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schultz","Santos, E.P.","1998","05","Fernandes, H.M.","60","1997","12","05","Brasil","Paraná","Guaratuba",NA,NA,"Arbusto de 1,7m, flores creme. Borda de mata nebular, 1250m..",NA,NA,"Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"132","2021-02-11 17:18:49-03","UFPR","UPCB","27061","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schultz","Plowman, T.","1986","01","Harley, R.M.","5982","1984","11","14","Brasil","Minas Gerais","Santana do Riacho",NA,NA,"Arbusto, 2m, folha brilhante, flor branca. Entre pedras..",NA,"01","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:18:49-03","UFPR","UPCB","26673","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schultz","Sobral, M.","1983","08","Mattos, J.","14907","1966","10","10","Brasil","São Paulo","Itararé",NA,NA,"Arbusto. Capoeira. Alt.: 1000m..",NA,NA,"Campos de São Pedro, Fazenda Ventania, Boca da Serra de Bom Sucesso","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"134","2021-02-11 17:18:49-03","UFPR","UPCB","3455","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schultz","Amaral Jr, A. & Mendonça, J.O.","1997","04","Hatschbach, G.","8544","1961","11","15","Brasil","Paraná","São José dos Pinhais",NA,NA,"Arbusto, flor creme. Limite da mata pluvial com os campos das encostas de morros..",NA,"15","Rodovia Governador Lupion, Rio pequeno","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"135","2021-01-26 14:12:34-03","CPACT","ECT","1239","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","S.F.Smith","2006","10","R.Wasum; L.Scur | S.Maboni | M.Sartori","3460","2006","01","18","Brasil","Paraná","Lapa","49º42'6''W","25º45'33''S",NA,"ECT0001239","01","Pedra da Gruta do Monge. Habitat: em orla da mata, junto aos rochedos. Coordenadas geográficas obtidas a partir dos dados de localidade, Gruta do Monge.","-49.701667","-25.759167","Embryophyta",NA,"888","888","ECT0001239",NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-09-02 16:24:22-03","Cenargen","CEN","106016","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","B. M. T. Walter","2018","08","Anderson Cássio Sevilha","7144","2018","03","01","Brasil","MG","RIO PARDO DE MINAS","-42.463055","-15.499166",NA,"CEN00106016",NA,"RDS - Nascentes Geraizeiras. Areião.","-42.463055","-15.499166",NA,NA,"973","973","CEN00106016",NA,NA,NA,NA,"Exsicatas",NA,"4",NA
"137","2020-09-02 16:24:22-03","Cenargen","CEN","106154","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","B. M. T. Walter","2018","08","Anderson Cássio Sevilha","7282","2018","03","08","Brasil","MG","MONTEZUMA","-42.451388","-15.283333",NA,"CEN00106154",NA,"Vargem de Salinas.","-42.451388","-15.283333",NA,NA,"924","924","CEN00106154",NA,NA,NA,NA,"Exsicatas",NA,"4",NA
"138","2020-09-02 16:24:22-03","Cenargen","CEN","79978","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","B. M. T. Walter","2018","01","Jair Eustáquio Quintino de Faria Jr.","1232","2011","05","21","Brasil","MG","CAETE","-43.686666","-19.823333","Arbusto ca. 1 m de altura, flores brancas. HERBÁRIO UB - Minas Gerais","CEN00079978",NA,"Brasil - Minas Gerais - Caetés, Alto de Nossa Senhora da Piedade, na Margem da estrada entre Caetes e a BR - 381, Ambiente Rupestre . Alt. 1520 m.","-43.686666","-19.823333",NA,NA,"1520","1520","CEN00079978",NA,NA,NA,NA,"Exsicatas",NA,"1",NA
"139","2020-09-02 16:24:22-03","Cenargen","CEN","92701","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"M. A. Pena","581","2007","11","12","Brasil","MG","MORRO DO PILAR","-43.510555","-19.246944","Folhas concolores verde escuro. Sépalas verdes. Doação Universidade de São Paulo - Herbário SPF.","CEN00092701",NA,"Parque Nacional da Serra do Cipó. Acesso pelo Km 123 da rodovia MG 010, afloramento de velózias gigantes.","-43.510555","-19.246944",NA,NA,"1265","1265","CEN00092701",NA,NA,NA,NA,"Exsicatas",NA,"1",NA
"140","2020-09-02 16:24:22-03","Cenargen","CEN","88696","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","B. M. T. Walter","2016","08","Taciana Barbosa Cavalcanti","3961","2015","02","11","Brasil","MG","CONCEICAO DO MATO DENTRO","-43.507222","-19.229722","Folhas nítidas na face adaxial, glaucas na face abaxial. Dentro do capão de mata.","CEN00088696",NA,"Estrada Conceição do Mato Dentro - Serra do Cipó, a 125,5 km de Conceição do Mato Dentro. (MG 010)","-43.507222","-19.229722",NA,NA,"1358","1358","CEN00088696",NA,NA,NA,NA,"Exsicatas",NA,"8",NA
"141","2019-12-09 17:29:50-03","UFPR","EFC","12570","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Vieira, R.S.","2014","11","Blum, C.T.","1257","2013","12","25","Brasil","Paraná","Tijucas do Sul","-49.0667","-25.8172","Epífita à 1,5m, flores brancas, interior de estágio médio.","EFC012570","04","Represa do Vossoroca","-49.0667","-25.8172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-15 09:53:51-03","UFPR","EFC","17588","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Souza, I.","2018","11","Simão, C.",NA,"2000","11","29","Brasil","Paraná","Balsa Nova","-49.6894","-25.4637","Arbusto 70cm, flor amarela e laranja em Refúgio Vegetacional Altomontano, 1.100m s.n.m.","EFC017588","27","Escarpa DEVONIANA","-49.6894","-25.4637",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-12-09 17:29:50-03","UFPR","EFC","8999","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Hatschbach, G.","1999","12","Ziller, S.R.; Maschio, W.","1946","1999","10","20","Brasil","Paraná","Ponta Grossa",NA,NA,"Arvoreta em capão com araucária sobre cambissolo.","EFC008999","01",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
