"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","class","relatedCatalogItem","monthIdentified","fieldNumber","verbatimLongitude","verbatimLatitude","dayIdentified","individualCount","sex"
"49","2020-09-02 16:35:44-03","Cenargen","CEN","85242","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","M. Carvalho-Silva",NA,"Jair Eustáquio Quintino de Faria Jr.","2459","2012","03","23",NA,"Brasil","DF","BRASILIA","Brasil, Distrito Federal, Brasília, Santuário do Morro da Pedreira.","-47.960277","-15.51","Exsicatas","Inflorescência verde. Doação - Herbário UB-Brasil, Distrito Federal.","CEN00085242","CEN00085242",NA,NA,"766","766","2015",NA,NA,"07",NA,"-47.960277","-15.51",NA,"1",NA
"50","2020-09-02 16:35:44-03","Cenargen","CEN","46206","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","M. Carvalho-Silva",NA,"Micheline Carvalho-Silva","187","2002","03","06",NA,"Brasil","DF","BRASILIA","DF - 330 direção á Comunidade Rio do Ouro, 200 m após a fazenda Valdemar.","-47.9296989440918","-15.7797002792358","Exsicatas","Espigas eretas, folhas discolores.","CEN00046206","CEN00046206","70570","auto","1010","1010","2002",NA,NA,"03",NA,"-4795222.0","-1558250.0",NA,"2",NA
"51","2020-09-02 16:35:44-03","Cenargen","CEN","36986","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","E. G. Gonçalves",NA,"Eduardo G. Gonçalves","635","2000","12","21",NA,"Brasil","DF","BRASILIA","FERCAL, Pedreira na margem da DF-205.","-47.9296989440918","-15.7797002792358","Exsicatas","Rupícola ou terrestre, espigas verdes, folhas verde-fosco adaxialmente, brancas abaxialmente. Doação.","CEN00036986","CEN00036986","70570","auto",NA,NA,"2000",NA,NA,"12",NA,NA,NA,NA,"1",NA
"52","2020-09-02 16:35:44-03","Cenargen","CEN","53391","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"José Floriano Barêa Pastore","438","2003","03","06",NA,"Brasil","GO","CAVALCANTE","Estrada para Cavalcante.","-47.4583015441895","-13.7974996566772","Exsicatas",NA,"CEN00053391","CEN00053391","92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"53","2019-11-13 11:28:19-03","USP","SPF","144110","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Gonçalves, EG",NA,"Gonçalves, EG","635","2000","07","21",NA,"Brasil","Distrito Federal",NA,"Fercal, Pedreira na margem da DF-205.",NA,NA,NA,NA,"SPF00144110","SPF00144110",NA,NA,NA,NA,"2000",NA,NA,"07",NA,NA,NA,NA,NA,NA
"54","2019-11-13 11:28:19-03","USP","SPF","48587","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Pirani, JR","1959A","1987","02","12",NA,"Brasil","Tocantins","Dianópolis",NA,"-46.8205986022949","-11.627799987793",NA,NA,"SPF00048587","SPF00048587","77760","auto",NA,NA,"2001",NA,NA,"06",NA,NA,NA,NA,NA,NA
"55","2019-10-07 09:23:23-03","UEFS","HUEFS","185316","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Faria, J.E.Q.","837","2010","04","22",NA,"Brasil","Goiás","Niquelândia","Na estrada entre Niquelândia-Muquém. Coletado em morro calcário, solo rochosos, relevo acidentado.","-48.311389","-14.451944",NA,NA,"HUEFS0185316","HUEFS0185316",NA,NA,"569","569",NA,"Magnolianae",NA,NA,NA,"48W18'41''","14S27'7''",NA,NA,NA
"56","2019-10-07 09:23:23-03","UEFS","HUEFS","51952","PreservedSpecimen","Plantae","Angiospermae","Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Gonçalves, E.G.","635","2000","12","21",NA,"Brasil","Distrito Federal",NA,"FERCAL, Pedreira na margem da DF-205.",NA,NA,NA,NA,"HUEFS0051952","HUEFS0051952",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-07-09 14:05:23-03","F","FMNH-SEEDPLANTS","V0454189F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana",NA,NA,NA,"H. S. Irwin & et al.","19108","1968","1","24","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0454189F","V0454189F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-07-09 14:05:23-03","F","FMNH-SEEDPLANTS","V0454190F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana",NA,NA,NA,"H. S. Irwin & et al.","12023","1966","1","26","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0454190F","V0454190F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-05 11:39:22-03","F","FMNH-SEEDPLANTS","V0468202F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana",NA,NA,NA,"E. F. Poeppig","2322",NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0468202F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-07-23 12:17:58-03","CEPLAC","CEPEC","601","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana",NA,"E. F. Guimarães",NA,"R. P. Belém","14","1964","12","10",NA,"Brasil","Distrito Federal","BRASÍLIA","Fercal.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,"30/12/2008",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-17 11:30:18-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Simon, M.F.; Balslev, H.",NA,"Heringer, E.P.; Faria, J.E.Q.","837","2010","04","22","Southern America","Brasil","Goiás","Niquelândia","Na estrada entre Niquelândia - Muquém.","-48.311389","-14.451944",NA,"Erva crescendo sobre rocha, inflorescência verde, folha verde com nervura clara.; Coletado em morro calcário, solo rochoso, relevo acidentado",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,"-48.311389","-14.451944",NA,NA,NA
"62","2020-02-17 11:30:18-03","UEG","HUEG","11324","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M.",NA,"Oliveira, D.E.","291","2006","03","03","Southern America","Brasil","Goiás","Jaraguá",NA,"-49.334400177002","-15.7568998336792",NA,NA,"HUEG011324",NA,"39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-01 15:07:51-03","UnB","UB","113510","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Gonçalves, EG",NA,"Heringer, EP","7488","1960","03","31","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Funil 6km de Paraopeba",NA,NA,NA,"0,1m; .",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"09",NA,NA,NA,"06",NA,NA
"64","2019-11-01 15:07:51-03","UnB","UB","152327","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Faria, JEQ; Oliveira, MIU; Villarroel, D","837","2010","04","22","Southern America","Brasil","Goiás","Niquelândia","Na estrada entre Niquelândia - Muquém.","-48.311389","-14.451944",NA,"Erva crescendo sobre rocha, inflorescência verde, folha verde com nervura clara.; Coletado em morro calcário, solo rochoso, relevo acidentado",NA,NA,NA,NA,"569","569","2010",NA,NA,"04",NA,"-48.311389","-14.451944",NA,NA,NA
"65","2019-11-01 15:07:51-03","UnB","UB","181984","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Oliveira, DE; Melo, MS; Faria, JEQ; Carrijo, T; Hall, CF","557","2006","04","09","Southern America","Brasil","Goiás","Jaraguá ","Serra de Jaraguá","-49.350278","-15.808333",NA,"Mata de Galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.350278","-15.808333",NA,NA,NA
"66","2019-11-01 15:07:51-03","UnB","UB","191567","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Machado-Silva, T",NA,"Faria, JEQ; Zanatta, MRV","2459","2012","03","23","Southern America","Brasil","Distrito Federal","Brasília","Santuário do Morro da Pedreira","-47.960278","-15.51",NA,"Erva rupícola, inflorescência verde; Mata sobre afloramento calcáreo",NA,NA,NA,NA,"766","766","2017",NA,NA,"09",NA,"-47.960278","-15.51","12",NA,NA
"67","2019-11-01 15:07:51-03","UnB","UB","209475","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Faria, JEQ; Zanatta, MRV; Castro, BM","4577","2015","05","23","Southern America","Brasil","Distrito Federal","Brasília","Margem da estrada chegando no morro da Pedreira","-47.949722","-15.508889",NA,"Erva prostrada, espiguetas verdes eretas com frutos maduros marrons; Mata seca sempre verde, crescendo em barrando em borda de córrego",NA,NA,NA,NA,"854","854","2015",NA,NA,"05",NA,"-47.949722","-15.508889",NA,NA,NA
"68","2019-11-01 15:07:51-03","UnB","UB","28080","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Mendonça, RC","4714","2002","03","13","Southern America","Brasil","Goiás","Corumbá de Goiás","Corumbá de Goiás","-48.795278","-15.901944",NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"04",NA,"-48.795278","-15.901944",NA,NA,NA
"69","2019-11-01 15:07:51-03","UnB","UB","181983","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Oliveira, DE; Melo, MS; Faria, JEQ; Carrijo, T; Hall, CF","291","2006","03","03","Southern America","Brasil","Goiás","Jaraguá ","Serra de Jaraguá","-49.350278","-15.808333",NA,"Mata de Galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.350278","-15.808333",NA,NA,NA
"70","2019-11-01 15:07:51-03","UnB","UB","28370","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Gonçalves, EG",NA,"Gonçalves, EG","635","2000","12",NA,"Southern America","Brasil","Distrito Federal","Sobradinho","FERCAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-01 15:07:51-03","UnB","UB","28371","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Kirkbride Junior, JH","4741","1982","04","27","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Queima-Lençol","-47.85","-15.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.85","-15.533333",NA,NA,NA
"72","2019-11-01 15:07:51-03","UnB","UB","28372","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Kirkbride Junior, JH","3933","1981","02","26","Southern America","Brasil","Distrito Federal","Brasília","Rio Salinas","-47.95","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.95","-15.516667",NA,NA,NA
"73","2019-11-01 15:07:51-03","UnB","UB","28373","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Belém, RP","14","1964","12","10","Southern America","Brasil","Distrito Federal","Sobradinho","FERCAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-01 15:07:51-03","UnB","UB","28374","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Irwin, HS","19108","1968","01","24","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,"02",NA,NA,NA,NA,NA,NA
"75","2019-11-01 15:07:51-03","UnB","UB","28375","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Irwin, HS","12023","1966","01",NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-01 15:07:51-03","UnB","UB","184488","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Amaral, AC; Amaral, JP; Augusto, MM; Gayoso, ZJ","19","2006","01","31","Southern America","Brasil","Distrito Federal","Brasília","APA da Cafuringa próximo a entrada da Caverna dos Morcegos","-47.9296989440918","-15.7797002792358",NA,"Epífita sobre rocha. Flor verde; Floresta estacional decidual. Relevo ondulado. Afloramente calcário",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-01 15:07:51-03","UnB","UB","28369","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Carvalho-Silva, M",NA,"Smith, LB","A6","1965","03","08","Southern America","Brasil","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2017-09-11 17:12:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Tejuco",NA,NA,NA,NA,NA,"P04P1N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2017-09-11 17:12:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Gardner, G","3430",NA,NA,NA,"Southern America","Brazil",NA,NA,"Crescit in provincia Goyaz",NA,NA,NA,"Hb. Hook",NA,"P04P1N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-30 06:59:08-03","CAS","CAS-BOT","593168","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Irwin, H. S.; Maxwell, H.; Wasshausen, D. C.","19108","1968","1",NA,"South America","Brazil","Goiás",NA,"Serra dos Pirineus. 50km N. of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão.",NA,NA,NA,"Fleshy herb with short ascending stems, the light green inflorescences to 15 cm tall. Common.",NA,NA,NA,NA,"800",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-30 06:59:05-03","CAS","CAS-BOT","593167","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.",NA,NA,"Mexia, Ynes","5501","1931","4",NA,"South America","Brazil","Minas Gerais",NA,"Districto Corinto. Fazenda do Diamante. Olhos de Agua.",NA,NA,NA,"Herb, common locally.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 10:14:15-03","IBt","SP","137791","S","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","Ichaso, CL",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","19108","1968","01","24",NA,"Brasil","Goiás","Corumbá de Goiás","Serra dos Pirineus, 50 km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão.","-48.8086013793945","-15.9236001968384",NA,NA,"SP010988","SP010988","41388","auto","800","800","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-04-15 15:26:52-03","GH","HU-HERB","GH 01982143","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miquel",NA,NA,"Y. E. J. Mexia","5501","1931","4","1","South America","Brazil","Minas Gerais",NA,"District Corinto. Fazenda do Diamante. Olhos de Agua",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5501",NA,NA,NA,NA,"undetermined"
"84","2019-04-15 15:27:31-03","GH","HU-HERB","GH 01982144","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miquel",NA,NA,"Lyman B. Smith","15026","1965","3","5","South America","Brazil","Distrito Federal",NA,"Fercal","-47.8833333333","-15.5666666667","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15026",NA,NA,NA,NA,"undetermined"
"85","2019-04-15 15:29:26-03","GH","HU-HERB","GH 01982145","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miquel",NA,NA,"C. A. M. Lindman","2923","1894","4","23","South America","Brazil","Mato Grosso",NA,"Serra do [illegible]",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2923",NA,NA,NA,NA,"undetermined"
"86","2014-09-23 10:59:08-03","G","G","G00438651","S","Plantae",NA,NA,"Piperaceae","Peperomia","gardneriana","Peperomia gardneriana","Miq.","?","HOLOTYPUS of Peperomia gardneriana Miq.","Gardner, G.","3430","1841",NA,"00","AMERIQUE DU SUD","Brazil","Goias",NA,NA,"-49.56972222","-15.81194444",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00438651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.56972222","-15.81194444",NA,NA,NA
