"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","order","individualCount","fieldNumber","relatedCatalogItem"
"247","2020-10-14 10:02:22-03","FURB","FURB","60212","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Gonzatti, F.",NA,"Brasil",NA,NA,NA,NA,"FURB60212","Rio Grande do Sul",NA,"(Sw.) Nees","Peralta, D. .F.","3069","2016","12","07","FURB60212","-50.1747223","-29.4805556","867","867","São Francisco de Paula",NA,"-50.1747223","-29.4805556","2017","05",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-10-14 10:02:22-03","FURB","FURB","36393","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Wasum, R.",NA,"Brasil","Pq. Aldeia do Imigrante.",NA,NA,"Sobre troncos","FURB04928","Rio Grande do Sul",NA,"(Sw.) Nees","Yano, O","4604","2010","02","23","FURB04928","-51.1143989562988","-29.3763999938965","500","500","Nova Petrópolis",NA,NA,NA,"2011","03","14669","auto",NA,NA,NA,NA,NA,NA
"249","2021-03-16 17:56:06-03","UCS","HUCS","45876","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Gonzatti, F.",NA,"Brasil","Centro de Pesquisa Pró-Mata/PUC",NA,NA,"Musgo epífito em floresta altomontana; mata seca.",NA,"Rio Grande do Sul","Bryophyta","(Sw.) Nees","Peralta, D.F.","3069","2016","12","07",NA,"-51.154639","-29.172833","867","867","São Francisco de Paula",NA,"-51.154639","-29.172833","2017","05",NA,NA,NA,NA,"Porellales",NA,NA,NA
"250","2021-03-16 17:56:06-03","UCS","HUCS","11007","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Warren, S.D.",NA,"Nicarágua","Cerro Quiabá=Cerro Las Brisas",NA,NA,"Missouri Botanical Garden Herbarium - MO; elfin and cloud forest immediately below grassy summit",NA,"Esteli","Bryophyta","(Sw.) Nees","Whittemore, A.T.","16300","1979","11","24",NA,"-86.416667","13.1","16100","16100",NA,NA,"-86.416667","13.1","1995",NA,NA,NA,NA,NA,"Porellales",NA,NA,NA
"251","2021-03-16 17:56:06-03","UCS","HUCS","33289","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Rodriguez, E.",NA,"Peru","Cordillera Huarango (parte sur de la Cordillera del Cóndor)",NA,NA,"Missouri Botanical Garden Herbarium - MO",NA,"Cajamarca","Bryophyta","(Sw.) Nees","Churchill, S.P.","3112","2006","05","03",NA,"-78.704444","-5.276389","1880","1880","San Ignacio",NA,"-78.704444","-5.276389","2008",NA,NA,NA,NA,NA,"Porellales",NA,NA,NA
"252","2021-03-16 17:56:06-03","UCS","HUCS","35268","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Inturias, Y.",NA,"Bolívia","Limite entre San Lorenzo y Monte Paulo",NA,NA,"Missouri Botanical Garden Herbarium - MO; sobre tronco",NA,"Santa Cruz","Bryophyta","(Sw.) Nees","Churchill, S.P.","78","2008","08","27",NA,"-63.923611","-18.665833","2200","2200","Vallegrande",NA,"-63.923611","-18.665833","2008",NA,NA,NA,NA,NA,"Porellales",NA,NA,NA
"253","2021-03-16 17:56:06-03","UCS","HUCS","41412","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Gonzatti, F.",NA,"Brasil","Mata do Batista",NA,NA,"interior da mata",NA,"Rio Grande do Sul","Bryophyta","(Sw.) Nees","Bordin, J.","832","2013","09","09",NA,"-49.838683","-29.385611","26","26","Dom Pedro de Alcântara",NA,"-49.838683","-29.385611","2014","02",NA,NA,"11",NA,"Porellales",NA,NA,NA
"254","2021-03-16 17:56:06-03","UCS","HUCS","41423","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Gonzatti, F.",NA,"Brasil",NA,NA,NA,"interior da mata paludosa - epífito",NA,"Rio Grande do Sul","Bryophyta","(Sw.) Nees","Bordin, J.","850","2013","09","09",NA,"-49.866153","-29.394744","11","11","Dom Pedro de Alcântara",NA,"-49.866153","-29.394744","2014","02",NA,NA,"11",NA,"Porellales",NA,NA,NA
"255","2021-03-16 17:56:06-03","UCS","HUCS","42782","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Gonzatti, F.",NA,"Brasil",NA,NA,NA,"Musgo epífito em interior de mata paludosa",NA,"Rio Grande do Sul","Bryophyta","(Sw.) Nees","Peralta, D.F.","1146","2014","04","15",NA,"-49.833575","-29.331925","9","9","Dom Pedro de Alcântara",NA,"-49.833575","-29.331925","2019","07",NA,NA,NA,NA,"Porellales",NA,NA,NA
"256","2021-03-16 17:56:06-03","UCS","HUCS","45915","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Gonzatti, F.",NA,"Brasil","RPPN Frei Caneca, Mata do Quengo",NA,NA,"epífito em troncos caídos. Principalmente nos ramos do ápice. Topo de morro.",NA,"Pernambuco","Bryophyta","(Sw.) Nees","Peralta, D.F.","3524","2017","04","13",NA,"-35.850333","-8.717389","753","753","Jaqueira",NA,"-35.850333","-8.717389","2017","05",NA,NA,NA,NA,"Porellales",NA,NA,NA
"257","2021-03-16 17:56:06-03","UCS","HUCS","45917","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Gonzatti, F.",NA,"Brasil","RPPN Frei Caneca, Mata do Quengo",NA,NA,"epífita em troncos caídos e pendente em arvoretas, interior da mata ombrófila.",NA,"Pernambuco","Bryophyta","(Sw.) Nees","Peralta, D.F.","3525","2017","04","13",NA,"-35.850333","-8.717389","753","753","Jaqueira",NA,"-35.850333","-8.717389","2017","05",NA,NA,NA,NA,"Porellales",NA,NA,NA
"258","2021-03-16 17:55:54-03","UCS","HUCS","47044","PreservedSpecimen","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Yano, O.",NA,"Brasil","Fazenda Caruaru",NA,NA,"sobre tronco e galhos de árvore viva, na mata úmida da Serra",NA,"Pernambuco","Bryophyta","(Sw.) Nees","Yano, O.","2777","1980","08","29",NA,"-35.976111","-8.283333","560","560","Caruaru",NA,"-35.976111","-8.283333",NA,NA,NA,NA,NA,NA,"Jungermanniales",NA,NA,NA
"259","2021-03-16 17:55:54-03","UCS","HUCS","47276","PreservedSpecimen","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.",NA,"Brasil",NA,NA,NA,"On a small area of forest",NA,"Paraná","Bryophyta","(Sw.) Nees","Peralta, D.F.","10576","1982","07","14",NA,"-49.463611","-24.112778","620","620","Sengés",NA,"-49.463611","-24.112778","2017","12",NA,NA,NA,NA,"Jungermanniales",NA,NA,NA
"260","2021-03-16 17:56:06-03","UCS","HUCS","50417","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Jaramillo, J.L.",NA,"Equador","Reserva floristica-Ecologica Rio Qualito, Km 59 de la Carretera antigua Quito-Sto. Domingo de los Colorados, a 3,5 km al NE de la carretera.",NA,NA,"Doação Missouri Botanical Garden Herbarium - MO; Estribaciones occidentales del Volcán Pichincha",NA,"Pichincha","Bryophyta","(Sw.) Nees","Whittemore, A.T.","704","1985","10","13",NA,"-78.802778","-0.231389","2200","2200",NA,NA,"-78.802778","-0.231389","1998",NA,NA,NA,NA,NA,"Porellales",NA,NA,NA
"261","2021-03-16 17:56:06-03","UCS","HUCS","50447","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Araquistain, M.",NA,"Nicaragua","Falda noroeste del Cerro Musún, ao lado del Río Bilampi, 4 km suroeste de Wanawás",NA,NA,"Doação Missouri Botanical Garden Herbarium - MO; Mixed with Orthostichella pachygastrella",NA,"Matagalpa","Bryophyta","(Sw.) Nees","Atwood, J.J.","2612C","1980","05","15",NA,"-85.233333","13.016667","500","500",NA,NA,"-85.233333","13.016667","2016",NA,NA,NA,NA,NA,"Porellales",NA,NA,NA
"262","2021-03-31 19:17:48-03","UCS","HUCS","3436","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Gelain, V.",NA,"Brasil","cascata da Usina",NA,NA,"sobre rochedos",NA,"Rio Grande do Sul","Bryophyta","(Sw.) Nees","Buck, W.","s.n.","1987","10","24",NA,"-51.6100006103516","-28.783899307251","750","750","Nova Prata",NA,NA,NA,"2010",NA,"18634","auto",NA,NA,"Porellales",NA,NA,NA
"263","2021-03-16 17:56:06-03","UCS","HUCS","36479","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Wasum, R.A.",NA,"Brasil","Parque Aldeia do Imigrante",NA,NA,"sobre troncos",NA,"Rio Grande do Sul","Bryophyta","(Sw.) Nees","Yano, O.","4604","2010","02","23",NA,"-51.1143989562988","-29.3763999938965","500","500","Nova Petrópolis",NA,NA,NA,"2011","03","14669","auto",NA,NA,"Porellales",NA,NA,NA
"264","2021-03-16 17:56:06-03","UCS","HUCS","31692","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Marchett, F.",NA,"Brasil","Praia do Mariscal",NA,NA,"sobre troncos - interior da mata",NA,"Santa Catarina","Bryophyta","(Sw.) Nees","Peralta, D.F.","599","2007","09","22",NA,"-48.5169982910156","-27.1380004882812",NA,NA,"Bombinhas",NA,NA,NA,"2011","12","11943","auto",NA,NA,"Porellales",NA,NA,NA
"265","2021-03-16 17:56:06-03","UCS","HUCS","23713","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","fruticulosa","Bryopteris fruticulosa",NA,"Wasum, R.A.",NA,"Brasil","Floresta Nacional - área I",NA,NA,"sobre tronco - interior da mata",NA,"Rio Grande do Sul","Bryophyta","T. Taylor","Yano, O.","s.n.","1996","01","10",NA,"-50.5835990905762","-29.4480991363525","830","830","São Francisco de Paula",NA,NA,NA,"2004","08","76715","auto","16",NA,"Porellales",NA,NA,NA
"266","2021-03-16 17:56:06-03","UCS","HUCS","29455","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","fruticulosa","Bryopteris fruticulosa",NA,"Marchett, F.",NA,"Brasil","Morro São Pedro",NA,NA,"sobre rochedso - interior da mata",NA,"Rio Grande do Sul","Bryophyta","T. Taylor","Yano, O.","528","2006","05","20",NA,"-51.2299995422363","-30.0331001281738","50","50","Porto Alegre",NA,NA,NA,"2006","12","29946","auto","06",NA,"Porellales",NA,NA,NA
"267","2021-03-16 17:56:06-03","UCS","HUCS","2908","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","trinitensis","Bryopteris trinitensis",NA,"Wasum, R.A.",NA,"Brasil","cascata da Usina",NA,NA,"sobre rochedos",NA,"Rio Grande do Sul","Bryophyta","(Lehm. & Lindenb.) Lehm. & Lindenb.","Buck, W.","s.n.","1987","05","30",NA,"-51.6100006103516","-28.783899307251","750","750","Nova Prata",NA,NA,NA,"1988",NA,"18634","auto",NA,NA,"Porellales",NA,NA,NA
"268","2021-03-16 17:56:06-03","UCS","HUCS","2305","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","trinitensis","Bryopteris trinitensis",NA,"Wasum, R.A.",NA,"Brasil","Fortaleza",NA,NA,"sobre troncos",NA,"Rio Grande do Sul","Bryophyta","(Lehm. & Lindenb.) Lehm. & Lindenb.","Buck, W.","s.n.","1986","11","08",NA,"-50.1446990966797","-29.0478000640869","1050","1050","Cambará do Sul",NA,NA,NA,"1987","05","30776","auto",NA,NA,"Porellales",NA,NA,NA
"269","2021-02-12 18:12:11-03","UFES","VIES","46008","S","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Valadares, R.T.",NA,"Brasil","Região do Galo.",NA,NA,NA,"VIES046008","Espírito Santo",NA,"(Sw.) Nees","Silva, L.T.P.","s.n.","2009","06","25","VIES046008","-40.6591987609863","-20.3633003234863",NA,NA,"Domingos Martins",NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA
"270","2020-04-27 16:10:14-03","UFES","VIES","3435","S","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Behar, L.; et al.",NA,"Brasil","Sítio Almir Bressan. Mata sombria com trechos planos.",NA,NA,NA,"VIES003435","Espírito Santo",NA,"(Sw.) Nees","Behar, L.","182","1988","07","21","VIES003435","-40.6831016540527","-20.4127998352051",NA,NA,"Marechal Floriano",NA,NA,NA,"1988","07","23038","auto","21",NA,NA,NA,NA,NA
"271","2019-12-03 19:20:05-03","UFES","VIES","45929","S","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Silva, L.T.P.",NA,"Brasil","Sítio Werther.",NA,NA,NA,"VIES045929","Espírito Santo",NA,"(Sw.) Nees","Silva, L.T.P.","78","2008","03","07","VIES045929","-40.6831016540527","-20.4127998352051",NA,NA,"Marechal Floriano",NA,NA,NA,NA,NA,"23038","auto",NA,NA,NA,NA,NA,NA
"272","2019-08-16 08:39:46-03","UTFPR","HCF","4634","S","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"A.R. Silva",NA,"Brasil","Mananciais da Serra",NA,NA,"epífita de coloração verde-escura, ciófila, cobrindo o tronco do forófito.",NA,"PR",NA,"(Sw.) Nees","J. Cordeiro & E. Barboza","138","2006","11","18",NA,"-48.981111","-25.497778","1021","1021","Piraquara",NA,"48°58'52 W","25°29'52 S","2007","02",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:31:27-03","MBM","MBM","172769","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Imaguire, N.","Southern America","Brazil","Serra do Ibitiraquire, lomba oeste do Morro Caratuva",NA,NA,"Epífita, frequente. Sobre troncos das árvores; locais sombrios","MBM172769","Paraná",NA,"(Sw.) Nees","Ziffer Berger, J.","1014","1973","06","17",NA,"-49.0553016662598","-25.3055992126465","1400","1400","Campina Grande do Sul",NA,NA,NA,"2005","12","55154","auto",NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:31:27-03","MBM","MBM","189619","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Ribas, O.S.; Santos, E.P.; Pereira, L.B.; Santos, E.P.; Pereira, L.B.","Southern America","Brazil","Serra Marumbi, picada ao Facãozinho",NA,NA,"Sobre tronco de árvore à beira do caminho. Mata atlântica","MBM189619","Paraná",NA,"(Sw.) Nees","Ziffer Berger, J.","817","1995","10","23",NA,"-48.834400177002","-25.476900100708","1000","1000","Morretes",NA,NA,NA,"2005","12","30514","auto",NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:31:27-03","MBM","MBM","138224","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Silva, J.M.; Rauscher, I.; Rauscher, I.","Southern America","Brazil","Parque Estadual de Vila Velha",NA,NA,NA,"MBM138224","Paraná",NA,"(Sw.) Nees","D. Griffin, I.I.I.","897","1990","08","15",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:31:27-03","MBM","MBM","192960","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Ribas, O.S.","Southern America","Brazil","Fazenda do Cardoso",NA,NA,"Sobre tronco podre no interior da mata de galeria","MBM192960","Santa Catarina",NA,"(Sw.) Nees","Ziffer Berger, J.","1278","1996","02","11",NA,"-50.121898651123","-27.4831008911133",NA,NA,"Otacílio Costa",NA,NA,NA,"2005","12","48988","auto",NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:31:27-03","MBM","MBM","181148","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Dombrowski, L.T.","Southern America","Brazil","Serra",NA,NA,NA,"MBM181148","Paraná",NA,"(Sw.) Nees","D. Griffin, I.I.I.","2907","1968","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:31:27-03","MBM","MBM","231999","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Dombrowski, L.T.","Southern America","Brazil","Mananciais da Sera",NA,NA,NA,"MBM231999","Paraná",NA,"(Sw.) Nees","D. Griffin, I.I.I.","2907","1968","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:31:27-03","MBM","MBM","384161","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Ristow, R.; et al.; et al.",NA,"Brasil","Estrada da Graciosa, próximo à Polícia Florestal",NA,NA,"Corticícola. Margem da estrada","MBM384161","Paraná",NA,"(Sw.) Nees","Peralta, D.F.; Ristow, R.","1235",NA,NA,NA,NA,"-48.867639","-25.379111",NA,NA,"Morretes",NA,"-48.867639","-25.379111","2011","07",NA,NA,"28",NA,NA,NA,NA,NA
"280","2020-12-21 16:31:27-03","MBM","MBM","384193","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Ristow, R.; Ferreira, G.T.; Ferreira, W.T.; Schenoveber, D.; Ferreira, G.T.; Ferreira, W.T.; Schenoveber, D.",NA,"Brasil","Estrada da Graciosa, Recanto Grota Funda",NA,NA,"Corticícola. Floresta Ombrófila Densa","MBM384193","Paraná",NA,"(Sw.) Nees","Peralta, D.F.","1538",NA,NA,NA,NA,"-48.89475","-25.340194","700","700","Morretes",NA,"-48.89475","-25.340194","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:31:27-03","MBM","MBM","131230","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Nicolack, V.; Ribas, O.S.; Ribas, O.S.","Southern America","Brazil","Rod. BR-277, Viaduto dos Padres",NA,NA,NA,"MBM131230","Paraná",NA,"(Sw.) Nees","D. Griffin, I.I.I.","51","1989","09","05",NA,"-48.834400177002","-25.476900100708",NA,NA,"Morretes",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:31:28-03","MBM","MBM","181434","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","trinitensis","Bryopteris trinitensis",NA,"Kuniyoshi, Y.S.","Southern America","Brazil","Mananciais da Serra",NA,NA,NA,"MBM181434","Paraná",NA,"(Lehm. & Lindenb.) Lehm. & Lindenb.",NA,"3848","1976","07",NA,NA,"-49.0633010864258","-25.4416999816895",NA,NA,"Piraquara",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"283","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","223201","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Giancotti, C.","Southern America","BRASIL","Serra da Mantiqueira",NA,NA,"Sobre tronco de árvore viva ao longo da estrada","SP092524","São Paulo",NA,"(Sw.) Nees","Peralta, D.F.","2","1985","10","12",NA,"-44.5735","-23.0447","1300","1300","Cunha",NA,"-44.5735","-23.0447","2016","07",NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086002","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"s.col.","Southern America","BRASIL",NA,NA,NA,NA,"SP060588","São Paulo",NA,"(Sw.) Nees",NA,"s.n.",NA,NA,NA,NA,"-46.636111","-23.5475","760","760","São Paulo",NA,"-46.636111","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086003","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Hoehne, F.C.","Southern America","BRASIL","Parque do Jabaquara",NA,NA,NA,"SP060589","São Paulo",NA,"(Sw.) Nees",NA,"1","1920","09",NA,NA,"-46.636111","-23.5475","760","760","São Paulo",NA,"-46.636111","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086562","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL","Parque Estadual de Caraguatatuba",NA,NA,"sobre tronco de árvore na mata virgem","SP060819","São Paulo",NA,"(Sw.) Nees",NA,"320","1965","01","26",NA,"-45.43","-23.62","10","10","Caraguatatuba",NA,"-45.43","-23.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086729","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL","Serra da Cantareira",NA,NA,"sobre troncos de árvores na mata virgem","SP061100","São Paulo",NA,"(Sw.) Nees",NA,"549","1966","01","13",NA,"-46.636111","-23.5475","760","760","São Paulo",NA,"-46.636111","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086856","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL","Parque Nacional do Itatiaia",NA,NA,"Sobre pedras da cachoeira","SP061226","Rio de Janeiro",NA,"(Sw.) Nees",NA,"789","1966","04","01",NA,"-44.563333","-22.496111","1120","1120","Itatiaia",NA,"-44.563333","-22.496111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","086963","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,NA,"growing on a trunk of a little shurub, near the mambucaba river","SP061446","Rio de Janeiro",NA,"(Sw.) Nees",NA,"974","1966","07","26",NA,"-44.025","-23.025","2","2","Mambucaba",NA,"-44.025","-23.025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","088062","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,NA,"Growing ca. 2m up on a living tree trunk in a virgin and very humid forest","SP062464","São Paulo",NA,"(Sw.) Nees","Yano, O.","2240","1973","04","19",NA,"-48.84","-24.51","920","920","Apiaí",NA,"-48.84","-24.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","126641","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL","Serra do mar",NA,NA,"Sobre tronco grosso, 1m do solo","SP067900","São Paulo",NA,"(Sw.) Nees",NA,"4776","1974","10","23",NA,"-45.071111","-23.433889","5","5","Ubatuba",NA,"-45.071111","-23.433889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","131705","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL",NA,NA,NA,"on rocks, under trees","SP068338","Santa Catarina",NA,"(Sw.) Nees","Vital, D.M.","5652","1976","03","11",NA,"-50.326111","-27.816111","880","880","Lages",NA,"-50.326111","-27.816111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","131757","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL","BR 277 - km 321",NA,NA,"Hanging from trunks and branches of a trees","SP068390","Paraná",NA,"(Sw.) Nees",NA,"5776","1976","03","14",NA,"-52.878056","-25.100833","920","920","Guaraniaçu",NA,"-52.878056","-25.100833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","132335","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL","Ilha do Cardoso",NA,NA,"On tree trunk, in a margin forest","SP068961","São Paulo",NA,"(Sw.) Nees","Peralta, D.F.","6798","1977","01","11",NA,"-47.939722","-25.016389","20","20","Cananéia",NA,"-47.939722","-25.016389","2008","04",NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","132353","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL","Ilha do Cardoso",NA,NA,"On rocky cliffs, in a low, dense regatation on mountain top. Associado a Plagochila sp.","SP068979","São Paulo",NA,"(Sw.) Nees","Vital, D.M.","6820","1977","01","11",NA,"-47.939722","-25.016389","830","830","Cananéia",NA,"-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","132576","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Yano, O.","Southern America","BRASIL","Ilha do Cardoso",NA,NA,"sobre tronco de árvore viva, formando tufos","SP069201","São Paulo",NA,"(Sw.) Nees","Peralta, D.F.","764","1977","07","29",NA,"-47.939722","-25.016389","20","20","Cananéia",NA,"-47.939722","-25.016389","2009","12",NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","132961","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Yano, O.","Southern America","BRASIL","Ilha do Cardoso",NA,NA,"sobre tronco vivo, formando tufos, mata da ilha","SP069596","São Paulo",NA,"(Sw.) Nees","Peralta, D.F.","995","1978","04","05",NA,"-47.939722","-25.016389","20","20","Cananéia",NA,"-47.939722","-25.016389","2009","10",NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-05-02 10:52:30-03","IBt","SP-BRYOPHYTA","133966","S","Plantae","Bryopteridaceae","Bryopteris","filicina","Bryopteris filicina",NA,"Vital, D.M.","Southern America","BRASIL","Ilha do Cardoso",NA,NA,"sobre tronco de um cipó bem groso, na mata de encosta, na encosta do morro Três irmãos","SP070753","São Paulo",NA,"(Sw.) Nees","Peralta, D.F.","9759","1981","01","24",NA,"-47.939722","-25.016389","20","20","Cananéia",NA,"-47.939722","-25.016389","2009","10",NA,NA,NA,NA,NA,NA,NA,NA
