"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"450","2015-08-12 05:57:00-03","MO","MOBOT","1079731","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D. Neill (MO)","H. Balslev|William C. Steere","Balslev 3130","1982","9","17","South America","Ecuador","Esmeraldas",NA,"Carretera Chontaduro-Río Verde km 3-10. Selva Tropical y pastizales.","-79.48333","1.03333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2018-12-28 16:22:00-02","MO","MOBOT","1080392","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","A. Rudas (COL)","Adriana Prieto","Prieto 173","1991","11","17","South America","Colombia","Amazonas","Leticia","Río Amazonas Isla de Mocagua. Trocha diagonal a Macedonia, costado noroccidental. Restinga.","-70.25","-3.85","110.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1",NA
"452","2015-01-28 05:47:00-02","MO","MOBOT","110371","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","J. Pipoly (MO)","John James Pipoly, III|Agustin Rudas L.|et al.","Pipoly 15153","1991","4","9","South America","Colombia","Amazonas",NA,"Parque Nacional Natural Amacayacu; Centro Administrativo Amacayacu-INDERENA; a la orilla del Río Amacayacu; vegetación dominada por Bothriospora.","-70.25","-3.78333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","10",NA
"453","2009-10-26 11:48:00-02","MO","MOBOT","111371","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Brigitte Marazzi (ARIZ)","M. Alexiades|A. Byrne","Alexiades 869","1989","7","22","South America","Peru","Madre de Dios","Tambopata","Confluence of rivers Tambopata and Chuncho.","-69.58333","-13.08333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","3",NA
"454","2011-11-01 21:48:00-02","MO","MOBOT","1130882","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Liesner (MO)","Randall J. Evans|Sylva Koemar","Evans 2583","1996","11","21","South America","Suriname","Paramaribo",NA,"Bakboord farm and lake property, just within NE corner of Paramaribo city limits, ca. 1 km N of Kwattaweg, ca. 1/2 km E of Henri Fernandesweg.","-55.21666","5.85","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"352","10",NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","1146717","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby (NY)","Dino Tuberquia|Gustavo Gómez","Tuberquia 34","1991","10","13","South America","Colombia","Antioquia","Amalfi","Mina La vetilla, margen derecha quebrada Vetillita.","-74.91666","7.06666","500.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2011-11-01 21:48:00-02","MO","MOBOT","1387137","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Randall J. Evans|Sylva Koemar","Evans 3188","1999","12","5","South America","Suriname","Paramaribo",NA,"Bakboord farm & lake property, just within NE corner of Paramaribo city limits, ca. 1 km N of Kwattaweg, ca. 1/2 km E of Henri Fernandesweg.","-55.21944","5.85555","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"479","6",NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","1392881","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill","Thomas B. Croat|et al.","Croat 83261","1999","10","13","South America","Ecuador","Esmeraldas",NA,"Lita-San Lorenzo Road, 25.1 Km E of Río Tululbí, 0.6 Km W of El Durango.","-78.62277","1.05055","146.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"895","2",NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","1441200","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Barneby","Alwyn H. Gentry|et al.","Gentry 25779","1979","3","18","South America","Peru","Loreto",NA,"Seasonally inundated shruberry along banks of Rio Amazonas below Tamshiyaca.",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1788","4",NA
"459","2008-05-27 22:02:00-03","MO","MOBOT","1527854","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","M. Nee","Michael H. Nee","Nee 50241",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-02-01 04:34:00-03","MO","MOBOT","1783846","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R.L.Liesner (MO)","Ramiro Fonnegra G.|Francisco J. Roldán|Julio C. Betancur B.|Eyder Ortiz M.","Fonnegra G. 2438","1988","8","23","South America","Colombia","Antioquia","Andes","Vereda La Pava, 14 Kms. carretera Andes hacia La Vereda El Líbano, Financió: COLCIENCIAS - U. de A.",NA,NA,"1620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2008-05-27 22:02:00-03","MO","MOBOT","1783850","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Beatriz Madrigal","Madrigal 734","1989","11","24","South America","Colombia","Nariño","Tumaco",NA,"-78.5","1.75","35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2017-01-28 05:27:00-02","MO","MOBOT","1783852","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R.Barneby (NY)","Enrique Rentería A.|C. Estrada Mesa|Jorge Brand|Álvaro Cogollo P.","Rentería Arriaga 1916","1979","10","30","South America","Colombia","Antioquia",NA,"Casabe,",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2012-04-30 13:16:00-03","MO","MOBOT","1783855","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R.L.Liesner (MO)","Diego Giraldo-Cañas","Giraldo-Cañas 560","1991","9","26","South America","Colombia","Antioquia","Cocorná","vereda La Piñuela, carretera a San Francisco; bmh-T/bp-PM","-75.13333","6.03333","900.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2013-08-23 04:12:00-03","MO","MOBOT","1783862","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Ricardo Callejas","Callejas Posada 7318","1989","3","3","South America","Colombia","Antioquia","Betania","Vía Betania-Andes, Veredas La Cascajosa-Santa Ana, zona cafetera,","-75.75","5.75","1300.00000000","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2013-10-05 06:34:00-03","MO","MOBOT","1845838","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Gerrit Davidse|Ángel C. González","Davidse 19265","1981","11","20","South America","Venezuela","Sucre",NA,"Distrito Sucre: El Guaybito, along the Río Guayebo at its juncture with the Río Zumbador (future basin of Represa Neverí). Forested river bank inerspersed with clearings.","-64.2833333","10.1666667","230.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1430","1",NA
"466","2013-10-05 06:34:00-03","MO","MOBOT","1849556","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Gerrit Davidse|Ángel C. González","Davidse 14752","1978","3","3","South America","Venezuela","Apure",NA,"Distrito Muñoz, Caño Caicara, 11 airline km W of Mantecal; gallery forest.","-69.25","7.56666","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1306",NA,NA
"467","2008-05-27 22:02:00-03","MO","MOBOT","1863279","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Alcides Serato","Serato 112","1995","9","8","South America","Bolivia","La Paz","Abel Iturralde","Alta - Marani Tacana; en la senda para ir a la parcela permanente de Buena Vista.","-67.56666","-14.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","1866630","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. de Michel, 1996, rev.R. Barneby","Genevieve Bourdy","Bourdy 1627","1995","9","30","South America","Bolivia","La Paz","Abel Iturralde","Ixiamas Tacana; al lado de la carretera, entrando en Ixiamas. Zona de vegetación muy alterada, isolación fuerte","-68.13333","-13.76666","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","3259191","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Ghillean T. Prance","Prance 13394","1971","6","19","South America","Brazil","Amazonas",NA,"Rio Purus, between Campina and Tambaqui. Flooded river bank.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","1867107","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. de Michel, 1996, rev.R. Barneby","Genevieve Bourdy","Bourdy 1840","1996","8","29","South America","Bolivia","La Paz","Abel Iturralde","Localización Macahua Tacana. Al lado del camino carretero, para ir a Macahua, barbecho (Vernonia patens, Solanum, Cecropia)","-68.05","-13.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2014-02-18 21:56:00-03","MO","MOBOT","1952628","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","F. J. Roldan","Enrique Rentería A.|Curso de Fitogeografía","Rentería Arriaga 3972","1985","4","27","South America","Colombia","Antioquia","Turbo","Cienagas de Tumarado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2008-05-27 22:02:00-03","MO","MOBOT","1952629","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","F. J. Roldan","SANTA","SANTA 66","1976","12","3","South America","Colombia","Antioquia","Nariño","Vereda Morro azul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2014-02-18 21:56:00-03","MO","MOBOT","1952630","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","F. J. Roldan","Enrique Rentería A.|Curso de Fitogeografía","Rentería Arriaga 4946","1986",NA,NA,"South America","Colombia","Antioquia","Venecia","salida al valle del Rio Cauca. bs-T",NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2015-01-31 15:56:00-02","MO","MOBOT","1967537","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Hno. Daniel","Daniel 281","1934","4","28","South America","Colombia","Antioquia","Copacabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2012-04-13 15:43:00-03","MO","MOBOT","2380414","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Gabriela Moya|Nelson Miranda-Moyano","Moya 574","2004","6","25","South America","Ecuador","Sucumbíos","Shushufindi","Parroquia San Roque. Comunidad Siona de Aboquëhuira, a 20 minutos de Posa Onda, aguas abajo. Bosque muy húmedo Tropical. Bosque intervenido. Suelo arcilloso rojizo. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.4333333","-0.2166667","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"476","2010-01-01 06:17:00-02","MO","MOBOT","2463129","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Carlos Játiva|Carl C. Epling","Játiva 2154","1967","8","5","South America","Ecuador","Esmeraldas",NA,"very common in second growth near BORBON","-78.96666","1.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2013-07-28 05:59:00-03","MO","MOBOT","2463131","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Gunnar Wilhelm Harling","Harling 4285","1959","2","25","South America","Ecuador","Esmeraldas","San Lorenzo",NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2010-03-17 06:15:00-03","MO","MOBOT","2463132","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Erik Asplund","Asplund 15284","1955","1","30","South America","Ecuador","Guayas",NA,"Nobol, edge of thicket","-80","-1.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2010-06-24 10:21:00-03","MO","MOBOT","2463135","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Erik Asplund","Asplund 16507","1955","5","29","South America","Ecuador","Esmeraldas",NA,"Timbre","-78.8058333","0.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"480","2013-07-28 05:59:00-03","MO","MOBOT","2463137","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Gunnar Wilhelm Harling","Harling 64","1947","1","17","South America","Ecuador","Los Ríos",NA,"Hacienda Clementina, swamp ground, on river side","-79.33333","-1.65","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2012-05-02 08:52:00-03","MO","MOBOT","2469487","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Walter A. Palacios","Palacios Cuenca 12830","1994","9","15","South America","Ecuador","Pastaza","Pastaza","Ciudad de Puyo","-78.03333","-1.53333","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2011-01-17 10:20:00-02","MO","MOBOT","2469499","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Benkt Sparre","Sparre 17930","1967","8","6","South America","Ecuador","Los Ríos",NA,"Hacienda Clementina, between Babahoyo and Montalve, secondary monsoon forest and cultivated land, +/- 20 m","-79.33333","-1.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2011-01-17 10:20:00-02","MO","MOBOT","2469500","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Benkt Sparre","Sparre 15418","1967","4","11","South America","Ecuador","Esmeraldas",NA,"Hacienda Timbre, +/- 25 km S Esmeraldas, cultivated land and secondary forest vegetation.","-79.5925","0.76833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2015-11-19 07:32:00-02","MO","MOBOT","2469574","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Lasse Werling|Søren Leth-Nissen","Werling 564","1981","10","23","South America","Ecuador","Pichincha","Santo Domingo de Los Colorados","Sto. Domingo-Quevedo-road Km 35. Hacienda Margarita. Along small river and field edges.","-79.36027","-0.475","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2013-02-01 06:28:00-02","MO","MOBOT","2495599","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","D. Yumbo","Yumbo 194","1995","3","25","South America","Ecuador","Napo",NA,"San Pablo, Archidona, alrededores del Pueblo. Bosque pluvial tropical, cultivado en las jardines como ornamental.","-77.8","-0.95","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2013-02-13 05:33:00-02","MO","MOBOT","2512821","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","D.A. Neill (MO)","Mario Saldias P.","Saldias Paz 1420","1991","8","2","South America","Bolivia","Santa Cruz","Ichilo","Loc: Faja Norte, 2 km NE de Comando (Yapacaní); Area habitada en bosque húmedo tropical.","-63.88333","-17.38333","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2011-09-18 01:26:00-03","MO","MOBOT","3259266","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Daniel F. Austin|Paulo B. Cavalcante","Austin 4159","1969","6","9","South America","Brazil","Pará",NA,"Rivers Mojú and Acará, south of Belem. Varzea do Rio Guama, nr. Agron. School.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2009-10-23 17:28:00-02","MO","MOBOT","2761711","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Brigitte Marazzi (ARIZ), Oct.","Leslie R. Landrum|Amy Trauth-Nare|E. Gilbert","Landrum 10845","2003","6","24","South America","Ecuador","Napo",NA,"Cotococha; about 1 km west of Venecia and 25 km east of Tena; on the south side of the Napo River. Tropical rain forest with approximately 4 m precipitation annually. Along road W of Cotococha Reserve cabins. Associated spp.: Araceae, Melastomataceae, Piperaceae, Rubiaceae, Cyclanthaceae.","-77.70194","-1.04583","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2009-08-25 05:45:00-03","MO","MOBOT","3005712","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. L. Liesner","Calaway H. Dodson|P.M. Dodson","Dodson 11227","1981","9","15","South America","Ecuador",NA,NA,"Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest.",NA,NA,"20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130",NA,NA
"490","2020-07-22 20:13:00-03","MO","MOBOT","3105543","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Carolina Romero (MO)","Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|M. Cornejo|E. Ticona|O. Valdes","Araujo Murakami 3101","2006","9","26","South America","Bolivia","La Paz","Abel Iturralde","Área Natural de Manejo Integrado Madidi, laguna Chalalan, río Yariapo.","-67.7567111","-14.535375","275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-18","5",NA
"491","2009-10-25 07:08:00-02","MO","MOBOT","3253454","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","B. Marazzi (ARIZ)","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B734","1987","8","6","South America","Brazil","Amazonas",NA,"SWW from Manaus. En route from Cacau Pirera to Manacapuru, along the Rt. AM-070. Road side. Sunny place.",NA,NA,"50.00000000","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2010-02-09 21:36:00-02","MO","MOBOT","3257875","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","B. Marazzi (ARIZ)","Luis E. Forero|Nelly Hernández","Forero Pinto 1600","1983","11","21","South America","Colombia","Valle del Cauca",NA,"Cali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2010-01-29 14:11:00-02","MO","MOBOT","3258419","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R.L. Liesner","Elias Meneces","Meneces 905","1979","8","16","South America","Bolivia","Pando",NA,"Prov. Manuripi, cerca al rio Tahuamanu (3 km antes de la carretera) en bajial y arroyos. Bosque húmedo tropical.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2014-02-28 21:45:00-03","MO","MOBOT","3258470","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","João Murça Pires","Pires 7521",NA,NA,NA,"South America","Brazil","Pará",NA,"Belem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2016-03-15 13:40:00-03","MO","MOBOT","3258573","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R.C. Kennedy (UMO)","Robin C. Kennedy","Kennedy 1-90-5-6","1990","1","8","South America","Ecuador","Manabí",NA,"Collected from north side of the Rio Jama at Pechichal crossing, -1 km N of Pechichal. Convento topo map 1:50,000, cuadricula (block) N64 E88.","-80.2","-0.3166667","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"496","2008-05-27 22:02:00-03","MO","MOBOT","3258739","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","David G. Campbell","Campbell 8989","1986","10","13","South America","Brazil","Acre",NA,"Mun. Mâncio Lima: Margin of Rio Azul.","-73.65","-7.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2012-03-07 17:42:00-03","MO","MOBOT","3258912","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","John M. Gillett","Gillett 16484","1974","2","25","South America","Colombia","Amazonas",NA,"Banks of teh Amazon River. River flood plain.","-69.96666","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2011-03-01 12:21:00-03","MO","MOBOT","3259003","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","R. Romero Castañeda","Romero Castañeda 547","1947","12",NA,"South America","Colombia",NA,NA,"Bajagua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2009-08-21 06:34:00-03","MO","MOBOT","3259020","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. L. Liesner","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B820","1987","8","8","South America","Brazil","Amazonas",NA,"River side and small islets of Rio Amazonas. From Manaus to 100 km lower reaches. Collected by boat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2013-05-31 17:11:00-03","MO","MOBOT","3259051","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R.L. Liesner","Claudia Knab-Vispo","Knab-Vispo 309","1994",NA,NA,"South America","Venezuela","Bolívar",NA,"Nichare, orilla del Rio Nichare, afluente izquierdo del Río Caura.","-64.9","6.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2008-05-27 22:02:00-03","MO","MOBOT","3259114","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","R. Barneby","Boris A. Krukoff","Krukoff 5754","1933","9","3","South America","Brazil","Acre",NA,"Near mouth of Rio Macauhan (tributary of Rio Yaco), on terra firma.","-69","-9.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
