"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","scientificNameAuthorship","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","monthIdentified","minimumDepthInMeters","typeStatus","dayIdentified"
"134","2008-05-27 22:02:00-03","MO","MOBOT","313309","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5218","1992","10","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","27","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"170","6",NA,NA,NA,NA
"135","2019-05-09 16:20:00-03","MO","MOBOT","313316","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5227","1992","10","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.2591667","-3.8413889",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","27","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"170","5",NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","313330","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5251","1992","10","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","28","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"171","5",NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","313427","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5444","1992","10","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","31","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"174","7",NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","313434","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5445","1992","10","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","31","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"174","7",NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","313449","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5468","1992","10","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","31","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"174","7",NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","313456","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5471","1992","10","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","31","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"174","6",NA,NA,NA,NA
"141","2014-11-11 13:18:00-02","MO","MOBOT","313539","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|H. Horna|A. Díaz|Antonio Peña","Díaz Santibáñez 5616","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.2591667","-3.8413889",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","R. D. Stone (CAS)","5","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"179","11",NA,NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","313555","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5734","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","6","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"180","4",NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","313563","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5741","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","6","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"180","7",NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","313579","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5801","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","7","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"181","6",NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","313623","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5860","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","9","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"182","6",NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","313630","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5871","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","9","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"182","8",NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","313637","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5873","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","9","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"182","5",NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","313644","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5874","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","9","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"182","6",NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","313684","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5958","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","10","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"183","6",NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","313752","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6026","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela de evaluación florística (2mt. x 500 m) paralela a la parcela V, orientación Este-Oeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","12","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"185","6",NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","313766","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6058","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela de evaluación florística (2mt. x 500 m) paralela a la parcela V, orientación Este-Oeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","12","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"185","5",NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","313795","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6160","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela de evaluación florística (2mt. x 500 m) paralela a la parcela V, orientación Este-Oeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","12","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"185","5",NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","313803","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6187","1992","11","South America","Peru","Tumbes","Zarumilla","Matapalo. Parcela de evaluación florística (2mt. x 500 m) paralela a la parcela V, orientación Este-Oeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","13","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"186","6",NA,NA,NA,NA
"154","2011-06-21 05:15:00-03","MO","MOBOT","313811","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6202","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcelas de evaluación permanente (Eval. florística) de 340 m a 420 m. Parcela 2 x 500 m. E-W. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","9","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"187","8",NA,NA,NA,NA
"155","2011-06-21 05:15:00-03","MO","MOBOT","313819","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6206","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcelas de evaluación permanente (Eval. florística) de 340 m a 420 m. Parcela 2 x 500 m. E-W. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","9","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"187","8",NA,NA,NA,NA
"156","2011-06-21 05:15:00-03","MO","MOBOT","313983","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6336","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","12","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"190","9",NA,NA,NA,NA
"157","2015-07-02 10:39:00-03","MO","MOBOT","317708","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","James C. Solomon|Sara Urcullo","Solomon 14108","1985","8","South America","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró. Ca. 15 km (SE) up the Río Pitasama from the Río Surutú. Sandstone.","-63.6666667","-17.7333333",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","T. Morley (MINN)","28","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"85-90","5",NA,NA,NA,NA
"158","2016-10-13 05:56:00-03","MO","MOBOT","320366","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","David A. Neill|Walter A. Palacios","Neill 6666","1985","8","South America","Ecuador","Pastaza",NA,"Río Curaray, costado sur, alrededores de la Laguna Garzayacu. Bosque Húmedo Tropical. Bosque primario, suelo aluvial, de mal drenaje.","-76.65","-1.48333",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","T. Morley (MIN)","20","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"85-3","12",NA,NA,NA,NA
"159","2016-10-13 05:56:00-03","MO","MOBOT","321066","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","David A. Neill|R.C. Quevedo","Neill 9427","1990","8","South America","Bolivia","Santa Cruz",NA,"Provincia de Ichilo. Río Ibabo. Reserva Forestal Choré. Bosque Experimental Elias Meneces. Bosque húmedo Subtropical. Campamento Arroyo Perdido; bosque primario, vega del río.","-64.58333","-16.53333",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","T. Morley (MINN)","20","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"90-8","5",NA,NA,NA,NA
"160","2014-04-04 05:44:00-03","MO","MOBOT","321616","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|Rodolfo Vásquez","Díaz Santibáñez 3094","1988","10","South America","Peru","Tumbes","Zarumilla","Entre los campamentos de vigilancia Campo Verde y Cabo Cotrina.",NA,NA,NA,NA,NA,NA,"parvifolia","(Benth.) Morley","T. Morley (MIN)","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-37","8",NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","323582","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Timothy J. Killeen","Killeen 3901","1992","5","South America","Bolivia","Pando","Madre de Dios","Concesión de Mobil Oil, 30 km al Sur del Río Madre de Dios. Bosque amazonico de tierra firme. Sobre suelos rojos y arcillosos. Muestras preservadas en alcohol.","-67.41666","-11.66666",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","T. Morley (MIN)","21","165.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"41","9",NA,NA,NA,NA
"162","2011-04-06 08:24:00-03","MO","MOBOT","326514","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast","Lewis 14412","1988","12","South America","Peru","Loreto","Loreto","Pampa Hermosa, río Corrientes. Rainø forest, mostly terra firma with scattered white sand.","-75.8333333","-3.25",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","T. Morley","9","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"17","2",NA,NA,NA,NA
"163","2020-08-15 17:34:00-03","MO","MOBOT","3428862","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","F. Bascopé|Freddy Zenteno|J. Roca|C. Soria|F. Justiniano","Bascopé Sarué 592","2004","6","South America","Bolivia","Santa Cruz","Sara","Conseción Forestal aserradero San Pedro al N de la prov. Sarah. Bosque Húmedo de Tierras Bajas, Bosque humedo amazonico estacional.","-63.9","-16.6166667",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","F. Bascopé & F. Zenteno","2","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","792165","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4722","1992","7","South America","Peru","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","8","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"153","6",NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","792669","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4859","1992","7","South America","Peru","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","15","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"158","5",NA,NA,NA,NA
"166","2013-03-19 13:42:00-03","MO","MOBOT","792675","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4860","1992","7","South America","Peru","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","R. D. Stone (CAS)","15","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"158","7",NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","792700","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4864","1992","7","South America","Peru","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","15","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"158","4",NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","793266","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4989","1992","7","South America","Peru","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","20","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"163","7",NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","793284","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 4994","1992","7","South America","Peru","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","20","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"163","3",NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","793380","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 5010","1992","7","South America","Peru","Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","21","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"164","3",NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","959938","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 7421","1995","1","South America","Peru","Tumbes","Zarumilla","Matapalo. El Caucho-Campo Verde, parcela de evaluación permanente E.",NA,NA,NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","16","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"223","6",NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","959954","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 7437","1995","1","South America","Peru","Tumbes","Zarumilla","Matapalo. El Caucho-Campo Verde, parcela de evaluación permanente E.","-80.25916","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","19","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"225","6",NA,NA,NA,NA
"173","2020-08-31 09:07:11-03","INPA","INPA","83934","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Silva, MG da","3315","1977","07","Southern America","Brasil","Mato Grosso",NA,"Rio Juruena, aeroporto, Rio Juruena, arredores do Aeroporto","-59.1","-10",NA,NA,"INPA0083934","INPA0083934 INPA0083934_e",NA,"(Sw.) Poir.","Corrêa, AL","10",NA,NA,"2015",NA,NA,"-59.1","-10",NA,NA,NA,NA,"03",NA,NA,NA
"174","2020-08-31 09:07:11-03","INPA","INPA","282967","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Costa, FM","914","2010","08","Southern America","Brasil","Amazonas","Barcelos","Serra do Aracá, Arredores da serra.","-63.475204","0.477026",NA,NA,"INPA0282967",NA,NA,"(Sw.) Poir.","Costa, FM","13",NA,NA,NA,NA,NA,"-63.475204","0.477026",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-08-31 09:07:11-03","INPA","INPA","134845","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Silva, MG da","3315","1977","07","Southern America","Brasil","Mato Grosso",NA,"Rio Juruena, aeroporto, Rio Juruena, arredores do Aeroporto","-59.1","-10",NA,NA,"INPA0134845","INPA0134845 INPA0134845_e",NA,"(Sw.) Poir.","Corrêa, AL","10",NA,NA,"2015",NA,NA,"-59.1","-10",NA,NA,NA,NA,"03",NA,NA,NA
"176","2020-08-31 09:07:11-03","INPA","INPA","36197","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Schunke-Vigo, J","4621","1971","01","Southern America","Peru","San Martín","Mariscal Caceres","Tocache Nuevo. Puerto Pizana (margen derecha del rio Huallaga)",NA,NA,NA,NA,"INPA0036197","INPA0036197 INPA0036197_e","parvifolia","(Benth.) Morley","Lamlein, SJ","06",NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-09-12 05:00:02-03","US","US","USw40439","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","J. Schunke Vigo et al.","3634",NA,NA,"South America - Neotropics","Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,"parvifolia","(Benth.) Morley",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"178","2020-09-12 05:00:02-03","US","US","64363","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","M. Bang","1206","1891",NA,"South America - Neotropics","Bolivia",NA,NA,"Espirito Santo.",NA,NA,NA,NA,"US02955659",NA,"parvifolia","(Benth.) Morley",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"179","2020-09-12 05:00:02-03","US","US","2583145A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","F. J. Breteler","4820","1965","11","South America - Neotropics","Venezuela","Amazonas",NA,"Fed. Terr. of Amazonas. Orinoco R. Isla de Araguato near Isla del Ratón.","-67.77","5.03",NA,NA,"US02955663",NA,"parvifolia","(Benth.) Morley",NA,"24","90",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US","3144038","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","R. Callejas, R. Fonnegra, J. Betancur, D. C. Daly & O. Marulanda","4993","1987","8","South America - Neotropics","Colombia","Antioquia",NA,"Municipio Turbo: Corregimiento Currulao, vía Currulao Nueva Antioquia E-NE de Turbo, 11 kms. de Currulao.",NA,NA,NA,NA,"US02955646",NA,"parvifolia","(Benth.) Morley",NA,"3","45",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
