"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"46","2015-07-02 14:01:15-03","JBP","HPL","4285","S","Plantae",NA,NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","K. Schum","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","149","1998","07","23",NA,"Brasil","ES","Coletada na fazenda Lorenzoni, crescendo nas lajes.",NA,NA,NA,NA,"São Gabriel da Palha","-40.5356","-19.0175",NA,NA,"24907","auto","1998","07",NA,NA,"23",NA,NA,NA,NA,NA
"47","2015-07-02 14:02:42-03","JBP","HPL","4286","S","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","K.Schum.","H. Lorenzi","H. Lorenzi","1560","1994","05","30",NA,"Brasil","SP","Coletada no parque da UNICAMP.",NA,NA,NA,NA,"Campinas","-47.06","-22.9",NA,NA,"23900","auto","1994","05",NA,NA,"30",NA,NA,NA,NA,NA
"48","2019-02-15 11:35:13-02","IPA","IPA","88763","S","Plantae","Plantae",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","MOBOT","Semir, J.","30755","1994","03","08","Southern America","Brasil","São Paulo","Fazenda Santa Elisa-Monjolinho",NA,"Árvore ca. 6-7m de altura, flores com pétalas rosa médio; polén amarelo-vivo.","IPA0088763",NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-02-15 11:35:13-02","IPA","IPA","41429","S","Plantae","Plantae",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.",NA,"Pohl","s.n.","1837","11",NA,"Southern America","Brasil",NA,"Funchal",NA,NA,"IPA0041429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-02-15 11:35:13-02","IPA","IPA","40821","S","Plantae","Plantae",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.",NA,"Pohl","1777",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,"IPA0040821",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-07-26 11:39:33-03","IPA","IPA","25842","S","Plantae","Plantae",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","Bocage, A.","Andrade-Lima; Ferreira, F.; Rita Pereira; Ferreira, F.; Rita Pereira","25842","1980","08","28","Southern America","Brasil","Paraíba","Cultivada em frente do posto de gasolina, na beira da pista. Solo arenoso.",NA,"Árvore ca. 20m de altura. Pétalas brancas com o centro róseo-escuro.","IPA0025842",NA,"Sapé","-35.2327995300293","-7.09638977050781",NA,NA,"20077","auto","1982","02",NA,NA,"01",NA,NA,NA,NA,NA
"52","2019-07-26 11:39:33-03","IPA","IPA","25841","S","Plantae","Plantae",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","Bocage, A.","Andrade-Lima; Ferreira, F.; Rita Pereira; Ferreira, F.; Rita Pereira","25841","1980","08","28","Southern America","Brasil","Paraíba","Cultivada em frente do posto de gasolina, na beira da pista. Solo arenoso.",NA,"Árvore ca. 20m de altura. Pétalas brancas com o centro róseo-escuro.","IPA0025841",NA,"Sapé","-35.2327995300293","-7.09638977050781",NA,NA,"20077","auto","1982","02",NA,NA,"01",NA,NA,NA,NA,NA
"53","2019-02-15 11:35:13-02","IPA","IPA","88762","S","Plantae","Plantae",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","MOBOT","Semir, J.","30756","1994","03","08","Southern America","Brasil","São Paulo","Fazenda Santa Elisa-Monjolinho",NA,"Árvore ca. 6m de altura, flores creme-claro com base creme mais forte.","IPA0088762",NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-02-15 11:35:13-02","IPA","IPA","88764","S","Plantae","Plantae",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","MOBOT","Semir, J.","30757","1994","03","08","Southern America","Brasil","São Paulo","Fazenda Santa Elisa-Monjolinho",NA,"Árvore ; flores com pétalas creme erva branca no ápice, com base creme forte.","IPA0088764",NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:16:19-03","UFV","VIC","1138","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.",NA,"Mexia, Y.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"VIC001138","VIC001138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:16:19-03","UFV","VIC","23527","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","Carvalho-Sobrinho, J.G.","Bortoluzzi, R.L.C.; et al.","657","1999","05","20",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce (PERD), Ponte queimada. Próximo à trilha da garapa torta.",NA,"Árvore com c.a. de 8,0 metros de altura, nas margens do Rio Doce. Caducifolia com botões e flores brancas; frutos verdes imaturos.","VIC023527","VIC023527",NA,NA,NA,NA,NA,NA,NA,"2011","05",NA,NA,"13",NA,NA,NA,NA,NA
"57","2021-03-24 17:09:22-03","UFES","SAMES","1183","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.",NA,"Menezes, L.F.T.; Pinto Junior, H.V.; Covre, C.","2196","2015","07","29",NA,"Brasil","Espírito Santo","Região do Três Pontões de Águia Branca, afloramento dissertação Herval.",NA,"Árvore de 15 m de altura com flores vermelhas coletada na sede da secretaria municipal de Águia Branca.","SAMES01183",NA,"Águia Branca","-40.7402992248535","-18.9831008911133",NA,NA,"19701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-24 17:09:22-03","UFES","SAMES","1212","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.",NA,"Pinto Junior, H.V.","200","2015","07","29",NA,"Brasil","Espírito Santo","Secretaria do Meio Ambiente. NULL.",NA,"Flores vermelho escuro.","SAMES01212",NA,"Águia Branca","-40.7402992248535","-18.9831008911133",NA,NA,"19701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0032566","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Bixaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","P. E. Gibbs","G. Hatschbach; J. M. Silva, F. Deodato","65281","1986","8","8",NA,"Brazil","Espirito Santo","Empossado (Mun. Afonso Cláudio).",NA,"Arbusto, 3 m, flor alvacenta, tendendo ao bege, pétalas vinosas do lado interno.",NA,NA,NA,"-41.120928","-20.074371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0032565","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Bixaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","S. F. Smith","G. Hatschbach; M. Hatschbach, O. S. Ribas, J. Carneiro","75770","2003","6","26",NA,"Brazil","Bahia","Rodovia Milagres-laçu, entre km 30-40 (Mun. laçu).",NA,"Pequena árvore, 5 m, flor alva, pétalas com centro purpúreo.",NA,NA,NA,"-39.851186","-12.870608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-07-02 18:54:26-03","UFJF","CESJ","42382","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","M.C.Duarte","L.P. de Queiroz; N.S.Nascimento","4002","1994","06","18","América do Sul","Brasil","Bahia","Ca. 9 Km W do entroncamento para Irecê, na BA-052 ( estrada do feijão). Caatinga arbustiva com emergentes arbóreos. Solo argiloso com afloramento rochoso graníticos.",NA,"Árvore de ca. 15m, copada, a copa ca. 12m de diâmetro. Tronco abaulado, dilatado e aculeado. Folhas membranáceas. Flores perfumadas com cálice carnoso, rosado e pétalas brancas a róseas (variando entre indivíduos) com estrias vináceas, tornando-se mais i","CESJ042382",NA,"Irecê","-41.8558006286621","-11.3042001724243",NA,NA,"19644","auto","2007","02",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-07-02 18:54:26-03","UFJF","CESJ","44811","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","P.Gibbs","R.M.Harley; A.M. Giulietti","54045","2000","06","14","América do Sul","Brasil","Bahia","Perto de João Correa, Estrada para Mucugê. 13°19' S 41°33' W. Caatinga.",NA,"Arvoreta até 4m. Tronco com ritidoma muito rugosa. Ramos espinhosos. Folhas com ca. 4 folíolos verdes, discolores um pouco glaucas mais claras, na face interior. Botões redondos, elípticos, verdes. Cálice verde. Pétalas externamente pilosas, brancas, int","CESJ044811",NA,"Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,"52493","auto","2002","05",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:38:49-03","UFJF","CESJ","42381","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","M.C.Duarte","L.P. de Queiroz; N.S.Nascimento","4564","1996","08","23","América do Sul","Brasil","Bahia","Ca. 7-12 Km NW de Cipó, na estrada para Tucano, entrando a ca. 4 Km N de Cipó, a partir da BR 110.",NA,"Árvore com tronco dilatado. Fortemente armado por grandes acúleos cônicos no tronco e ramos. Folhas papiráceas. Flores com cálice verde-esbranquiçada, pétalas brancas com listas vináceas na base.","CESJ042381",NA,"Tucano","-38.7867012023926","-10.9631004333496",NA,NA,"55392","auto","2007","02",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:26:48-03","UNICAMP","UEC","170372","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Garcia, LC","Garcia, LC","11","2008","05","16",NA,"Brazil","São Paulo","Reserva de abastecimento público, mata ciliar em processo de restauração desde 1987, Mata Atlântica, Floresta Estacional Semidecídua.",NA,"Árvore plantada, flores.","UEC010417","UEC010417","Iracemápolis","-47.875303","-22.968303","608","608",NA,NA,NA,NA,"-47.875303","-22.968303",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:26:48-03","UNICAMP","UEC","41335","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.",NA,"Queiróz, LP","963","1986","10","04",NA,"Brazil","Bahia","Fazenda Recreio. Estrada do feijão, Km 43. Mata estacional.",NA,"fruto, Arbusto, frutos verdes; 1,80 m de altura, coletado em beira de rio.; Árvore com cerca de 3,0 m de altura com tronco cinzento revestido de espinhos cônicos. Folhas membranáceas discolores. Flores alvas. Algumas plantas completame","UEC002484","UEC002484","Ipirá","-38.683333","-12.366667",NA,NA,NA,NA,NA,NA,"-38.683333","-12.366667",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:26:48-03","UNICAMP","UEC","162252","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Ferreira, CDM","Martines, LR; Fornari, ARS","s.n.","2005","08","15",NA,"Brazil","São Paulo","Barão de Geraldo, 900 m². Paisagismo Universidade Estadual de Campinas.",NA,"Árvore 17 m. Indivíduo com flores pistiladas, estames perfeitos morfologicamente; flores brancas.","UEC024434","UEC024434","Campinas","-47.068611","-22.820278",NA,NA,NA,NA,"2018","03","-47.068611","-22.820278","05",NA,NA,NA,NA,NA
"67","2021-03-01 16:26:48-03","UNICAMP","UEC","193694","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Monge, M","Monge, M; Meireles, LD; Saavedra, MM","2746","2014","03","22",NA,"Brazil","Rio de Janeiro","Pontal do talaia, Descida do Pontal do Atalaia p Praia Brava, trilha fechada",NA,"Subarbusto, 50 cm de altura.&nf;Na frente da rocha.; restinga muito densa","UEC149047","UEC149047","Arraial do Cabo","-42.233333","-22.966111",NA,NA,NA,NA,NA,NA,"-42.233333","-22.966111",NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:26:48-03","UNICAMP","UEC","194120","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Monge, M","Monge, M; Meireles, LD; Saavedra, MM","2740","2014","03","22",NA,"Brazil","Rio de Janeiro","Pontal do Atalaia, vertente p oceano.",NA,"Árvore, 5 m de altura, botões verdes, pétalas albas, centro amorronzado, filete vermelho.; Restinga fdeencosta, densa, nas rochas.","UEC141282","UEC141282","Arraial do Cabo","-42.233333","-22.966111",NA,NA,NA,NA,NA,NA,"-42.233333","-22.966111",NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:26:48-03","UNICAMP","UEC","131343","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Carvalho-Sobrinho, JG","Bortoluzzi, RLC","657","1999","05","20",NA,"Brazil","Minas Gerais","Parque Estadual do Rio Doce, Ponte Queimada, margens do Rio Doce.",NA,"Árvore, ca. de 8m alt. Sem folhas, botões verdes, pedicelos vermelhos, pétalas brancas, internamente com base rosa, filetes rosados, anteras amarelas.; Mata Atlântica, margem do Rio.","UEC002481","UEC002481","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,"28215","auto","2011","07",NA,NA,"27",NA,NA,NA,NA,NA
"70","2021-03-01 16:26:48-03","UNICAMP","UEC","50933","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Semir, J","Meirelles, ST","21600","1989","05","23",NA,"Brazil","Rio de Janeiro","Pedra da Urca.",NA,"Arvoreta semelhante a bonsai, cresecendo entre as fendas da rocha de granito. Flores brancas de base vinho.","UEC081576","UEC081576","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:26:48-03","UNICAMP","UEC","80065","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.",NA,"Semir, J","30757","1994","03","08",NA,"Brazil","São Paulo","Fazenda Santa Elisa - Monjolinho.",NA,"Árvore, flores com pétalas creme erva branca no ápice, com base creme forte.","UEC002444","UEC002444","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:26:48-03","UNICAMP","UEC","80071","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.",NA,"Semir, J","30756","1994","03","08",NA,"Brazil","São Paulo","Fazenda Santa Elisa - Monjolinho.",NA,"Árvore, ca. 6m de altura. flores creme-claro com base creme mais forte.","UEC002445","UEC002445","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:26:48-03","UNICAMP","UEC","179257","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.",NA,"Semir, J","31647","1994","03","27",NA,"Brazil","São Paulo","Santa Elisa.",NA,"Árvore com flores brancas, base vinho.","UEC002476","UEC002476","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:26:48-03","UNICAMP","UEC","179254","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Kämpf, E","Kämpf, E","63","1989","05","11",NA,"Brazil","São Paulo","Parque da ESALQ/USP",NA,"Árvore de 15 m de altura. Flores. Fruto sem folhas. Presença de espinho no tronco.","UEC002480","UEC002480","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto","1989","07",NA,NA,"27",NA,NA,NA,NA,NA
"75","2021-03-01 16:26:48-03","UNICAMP","UEC","88161","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Ivanauskas, NM","Kämpf, E","258","1990","06","08",NA,"Brazil","São Paulo","Parque da ESALQ/USP",NA,"Folhas e flores.","UEC002479","UEC002479","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto","1994","06",NA,NA,"08",NA,NA,NA,NA,NA
"76","2021-03-01 16:26:48-03","UNICAMP","UEC","179255","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Kämpf, E","Kämpf, E","249","1989","05","11",NA,"Brazil","São Paulo","Parque da ESALQ/USP",NA,"Árvore frondosa de 15 m de altura, presença de acúleos no caule e ramos. Flores brancas lanuginosas na face externa. Visitada por beija-flores e abelhas.","UEC002482","UEC002482","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto","1989","07",NA,NA,"27",NA,NA,NA,NA,NA
"77","2020-04-27 16:10:21-03","UFES","VIES","38604","S","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Firmino, A.D.","Manhães, V.C.","523","2014","07","13",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES038604","VIES038604","Alegre","-41.5331001281738","-20.763599395752",NA,NA,"26101","auto","2017","11",NA,NA,"09",NA,NA,NA,NA,NA
"78","2020-04-27 16:10:21-03","UFES","VIES","38875","S","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Pena, N.T.L.","Pena, N.T.L.; Alves-Araújo, A. & Miranda, V.S.","669","2016","07","26",NA,"Brasil","Espírito Santo","APA Pedra do Elefante.",NA,NA,"VIES038875","VIES038875","Nova Venécia","-40.4006004333496","-18.710599899292",NA,NA,"42400","auto","2016","07",NA,NA,"26",NA,NA,NA,NA,NA
"79","2020-04-27 16:10:21-03","UFES","VIES","35961","S","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Ferreira, C.D.M.","Cardoso, W.C.","274","2013","06","16",NA,"Brasil","Espírito Santo","Morro do Moreno.",NA,NA,"VIES035961","VIES035961","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"27156","auto","2016","09",NA,NA,"27",NA,NA,NA,NA,NA
"80","2020-04-27 16:10:21-03","UFES","VIES","19891","S","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Ferreira, C.D.M.","Pereira, O.J.; Deus, Y.S. de","7187","2003","06","18",NA,"Brasil","Espírito Santo","Parque Estadual da Fonte Grande.",NA,NA,"VIES019891","VIES019891","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"15291","auto","2016","09",NA,NA,"27",NA,NA,NA,NA,NA
"81","2020-04-27 16:10:21-03","UFES","VIES","40468","S","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Ferreira, C.D.M.","Barbosa-Silva, R.G.; Paula, L.F.A. de & Forzza, R.C.","515","2016","05","21",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES040468","VIES040468","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"35694","auto","2016","05",NA,NA,"22",NA,NA,NA,NA,NA
"82","2019-09-27 18:05:15-03","UFES","VIES","41150","S","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Pena, N.T.L.","Pena, N.T.L.; Souza, W.O.","268","2015","06","18",NA,"Brasil","Espírito Santo","APA Pedra do Elefante.",NA,NA,"VIES041150","VIES041150","Nova Venécia","-40.4006004333496","-18.710599899292",NA,NA,"42400","auto","2016","10",NA,NA,"10",NA,NA,NA,NA,NA
"83","2021-02-12 18:12:15-03","UFES","VIES","417","S","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Ferreira, C.D.M.","Curso de Taxonomia Vegetal","s.n.","1984","06","28",NA,"Brasil","Espírito Santo","Morro do Moreno.",NA,NA,"VIES000417","VIES000417","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"27156","auto","2016","09",NA,NA,"27",NA,NA,NA,NA,NA
"84","2019-06-27 10:25:31-03","UFES","VIES","40463","S","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.",NA,"Ferreira, C.D.M.; Fraga, F.R.M. & Feliz, P.","389","2016","09","28",NA,"Brasil","Espírito Santo",NA,NA,NA,"VIES040463","VIES040463","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-21 19:36:40-03","UFC","EAC","31923","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","França, F.","Melo, E.; et al.","1343","1995","10","29","Southern America","Brasil","Bahia","Morro do Cruzeiro, 3km W da cidade, na estrada p/, Encosta do Inselberg",NA,"Árvore, 4m, tronco com espinhos, fruto imaturo verde, painha branca","EAC0031923","EAC0031923","Santa Teresinha","-39.533333","-12.8",NA,NA,NA,NA,NA,NA,"-39.533333","-12.8",NA,NA,NA,NA,NA,NA
"86","2021-03-21 19:36:40-03","UFC","EAC","48984","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.","Carvalho-Sobrinho, J.G.","Ferreira, R.G.","s.n.","2011","04","10","Southern America","Brasil","Ceará","Distrito do Pecém, Substrato arenoso",NA,"Fruto marrom; Tabuleiro litorâneo","EAC0048984","EAC0048984","São Gonçalo do Amarante","-38.9682998657227","-3.6072199344635",NA,NA,"39107","auto","2016","09",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:33:07-03","MBM","MBM","22805","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","Santos, E.","Pabst, G.","5606","1961","05","27","Southern America","Brazil","Rio de Janeiro","Barra da Tijuca",NA,NA,"MBM022805","MBM022805","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:33:07-03","MBM","MBM","201005","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","Gibbs, P.E.","Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65281","1966","08","08","Southern America","Brazil","Espírito Santo","Empossado",NA,NA,"MBM201005","MBM201005","Afonso Cláudio","-41.1239013671875","-20.0741996765137",NA,NA,"25110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:33:07-03","MBM","MBM","417959","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","Guedes, M.L.","Guedes, M.L.; Barros, J.S.H.; Sales, C.; Barreto, T.S.; Barros, J.S.H.; Sales, C.; Barreto, T.S.","25842","2017","08","02","Southern America","Brazil","Bahia","Povoado Peixe",NA,"Árvore. Tronco com acúleos. Folhas digitadas. Botões verdes, flores com pétalas alvas, vilosas.; Caatinga.","MBM417959","MBM417959","Capim Grosso","-39.95","-11.402778",NA,NA,NA,NA,"2017","09","-39.95","-11.402778",NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:33:07-03","MBM","MBM","290876","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","Smith, S.F.","Hatschbach, G.; et al.; et al.","75770","2003","06","26","Southern America","Brazil","Bahia","Rodovia Milagres - Iaçu, km 30-40",NA,NA,"MBM290876","MBM290876","Iaçu","-40.2117004394531","-12.7672004699707",NA,NA,"50006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:33:07-03","MBM","MBM","145688","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K. Schum.","Carvalho Sobrinho, J.G.","Teixeira, L.C.","466","1984","11","24","Southern America","Brazil","Minas Gerais","Urro da Onça",NA,NA,"MBM145688","MBM145688","Jaíba","-43.6744003295898","-15.3382997512817",NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-05 18:09:18-03","UESC","UESC","92","S","Plantae","Angiospermae","Florideophycidae","Malvaceae","Ceiba","erianthos","Ceiba erianthos","Schum","L.A.Mattos-Silva","L.A.Mattos Silva","2079","1986","05","02",NA,"Brasil","Bahia",NA,NA,"Região de Mata Higrófila Sul Baiana.; Árvore jovem, aproximadamente 5 m x 15 cm. Estéril.; Presença de espinho em toda a extensão do caule e dos ramos.","UESC0000092",NA,"Ilhéus","-39.0494003295898","-14.7889003753662","40","40","61245","auto","1996","07",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"93","2020-11-05 18:09:18-03","UESC","UESC","907","S","Plantae","Angiospermae","Florideophycidae","Malvaceae","Ceiba","erianthos","Ceiba erianthos","Schum",NA,"L.A.Mattos Silva","3445","1996","07","15",NA,"Brasil","Bahia",NA,NA,"Solo argiloso.; Árvore, aproximadamente 12 m x 90 cm de altura.; Cultivada como ornamental.","UESC0000907",NA,"Ilhéus","-39.166667","-14.8","40","40",NA,NA,NA,NA,"39W10'0''","14S48'0''",NA,"Dicotyledoneae",NA,NA,NA,NA
"94","2015-09-04 19:31:31-03","MNHN","RECOLNAT_MNHN_P","P06645017","PreservedSpecimen",NA,NA,NA,"Malvaceae","Ceiba","erianthos","Ceiba erianthos","(Cav.) K.Schum.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06645017' target='other'> <mi>dwc_moreinfo</mi></a>","P06645017","P06645017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12453",NA,NA,NA
