"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"49","2020-11-11 16:42:18-03","UNICAMP","UEC","144225","S","Plantae","Magnoliopsida",NA,"Fabaceae","Zornia","pardina","Zornia pardina pardina","Mohlenbr.","Fortuna-Perez, AP","Pott, A; Ratter, JA; Milliken, W; Poii, VJ; Damasceno Junior, GA; Gabrielli","12535","2005","02","15",NA,"Brazil","Mato Grosso do Sul","Corumbá","Mineração Corumbaense Reunida S.A., Serra do Urucum. Área de mineiração em campo sujo do cerrado.Solo litossolo de Fe. Relevo enconsta superior de serra.","-57.592222","-19.201389",NA,"Erva prostada. Mancha ocasional. Flor amarela.",NA,NA,"pardina","1000","1000","2006","04","-57.592222","-19.201389",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-08-20 10:15:30-03","UNICAMP","UEC","89563","S","Plantae","Magnoliopsida",NA,"Fabaceae","Zornia","pardina","Zornia pardina vichadana","Mohlenbr.","Fortuna-Perez, AP","Coradin, L; Souza, FB; Silva, G; Pilar, M; Gianluppe, V","4924","1981","11","24",NA,"Brazil","Roraima","Boa Vista","Rodovia Boa Vista - Alto Alegre, km 19","-60.866667","2.783333",NA,"fruto, Campo tipo cerrado - latossolo vermelho amarelo - hábito de crescimento prostrado - flor amarela - fruto marrom. Viagem realizada em cooperação CENARGEN, CPATU, CPAC e NPARoraima.",NA,NA,"vichadana",NA,NA,"2008","11","-60.866667","2.783333",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:31:37-03","UNICAMP","UEC","44920","S","Plantae","Magnoliopsida",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Fortuna-Perez, AP","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A","824","1986","03","25",NA,"Brazil","São Paulo","Botucatu","À margem da Rodovia João Melão, que liga São Manuel a Avaré, no Km 296.","-48.733333","-22.566667",NA,"Quilha verde, alas e estandarte amarelos, sem odor.; Campo cerrado.",NA,NA,NA,NA,NA,"2009","04","-48.733333","-22.566667",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-20 10:15:30-03","UNICAMP","UEC","9240","S","Plantae","Magnoliopsida",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Sciamarelli, A","U, JF, G A, C; UB","s.n.","1977","03","25",NA,"Brazil","Minas Gerais","Jacutinga","Fazenda Rio Manso","-46.6122016906738","-22.2856006622314",NA,"fruto, Campo - Herbáceo, decumbemte. Apresentando Nodulação.",NA,NA,NA,NA,NA,"1992","08",NA,NA,NA,NA,NA,"16511","auto",NA,NA,NA
"53","2021-03-01 16:31:37-03","UNICAMP","UEC","150430","S","Plantae","Magnoliopsida",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Mattos, NF","Silveira, N","996","1984","02","07",NA,"Brazil","Rio Grande do Sul","Torres","Próximo ao Mampituba","-49.7268981933594","-29.3353004455566",NA,"Em terreno arenoso.",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA
"54","2021-03-16 17:52:23-03","UCS","HUCS","2396","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Zornia","pardina","Zornia pardina","Mohl.","Mattos, N.","Rambo, B.","s.n.","1955","01","19",NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,"solo arenoso","HUCS007433",NA,NA,NA,NA,"1986","07",NA,NA,NA,NA,NA,"20837","auto","isotype",NA,NA
"55","2021-03-21 19:36:18-03","UFC","EAC","16742","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Schinini, A.; Vanni, R.; Anderson, W.; Johnson, D.","s.n.","1982","02","04","Southern America","Argentina","Concepción","Misiones","Alrededores de Concepción, Ruta 2",NA,NA,NA,"En tomada de tierra colorada.","EAC0016742","EAC0016742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-21 19:36:18-03","UFC","EAC","16747","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Schinini, A.; Vanni, R.; Anderson, W.; Johnson, D.","s.n.","1982","02","06","Southern America","Argentina","San Ignácio","Misiones","Teyú",NA,NA,NA,"En palmar de Allagoptera;&nf;Ramas floríferas decumbentes.","EAC0016747","EAC0016747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-25 12:12:04-03","UFSM","SMDB","1665","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina pardina","Mohlenbr.","Vanni, R","Alvarez, A.F.","340","1979","02","05",NA,"Brasil","Rio Grande do Sul","Santa Maria","Bairro de Camobi - Campus da UFSM - Tambo","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB001665",NA,"pardina",NA,NA,"1980","12",NA,NA,"01",NA,NA,"37819","auto",NA,NA,NA
"58","2020-12-21 16:28:30-03","MBM","MBM","140499","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R.","Vanni, R.; et al.; et al.","1366",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"MBM140499","MBM140499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:28:30-03","MBM","MBM","236307","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Liesner, R.","Casas, J.F.; et al.; et al.","6019",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"MBM236307","MBM236307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:28:30-03","MBM","MBM","45837","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R.","Krapovickas, A.; et al.; et al.","28672",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM045837","MBM045837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:28:30-03","MBM","MBM","79852","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R.","Hatschbach, G.","46189",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Amambai","Rio Paduí","-55.2257995605469","-23.1042003631592",NA,NA,"MBM079852","MBM079852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73676","auto",NA,NA,NA
"62","2020-12-21 16:28:30-03","MBM","MBM","13722","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina crinita","Mohlenbr.","Vanni, R.","Hatschbach, G.","23713",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Terenos","Terenos",NA,NA,NA,NA,"MBM013722","MBM013722","crinita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:28:30-03","MBM","MBM","140497","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina crinita","Mohlenbr.","Perez, A.P.F.","Arbo, M.M.; et al.; et al.","3153",NA,NA,NA,"Southern America","Brazil","Goiás","Cristalina","Rod. BR-050, 45-55km S de Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"MBM140497","MBM140497","crinita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA
"64","2020-12-21 16:28:30-03","MBM","MBM","262341","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina crinita","Mohlenbr.","Perez, A.P.F.","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","34502","1979","02","10","Southern America","Brazil","Mato Grosso do Sul","Campo Grande","Rodovia para Sidrolândia","-54.6464004516602","-20.4428005218506",NA,NA,"MBM262341","MBM262341","crinita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA
"65","2020-12-21 16:28:30-03","MBM","MBM","85105","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina pardina","Mohlenbr.",NA,"Krapovickas, A.; et al.; et al.","38466",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul",NA,"Rod. BR-101, km 6",NA,NA,NA,NA,"MBM085105","MBM085105","pardina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:28:30-03","MBM","MBM","132544","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina pardina","Mohlenbr.","Perez, A.P.F.","Krapovickas, A.; et al.; et al.","42907",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Paracatu","Rod. BR-040, 3,3km SE do Rio São Marcos","-46.874698638916","-17.2222003936768",NA,NA,"MBM132544","MBM132544","pardina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"72344","auto",NA,NA,NA
"67","2020-12-21 16:28:30-03","MBM","MBM","264587","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina pardina","Mohlenbr.","Perez, A.P.F.","Mello Barreto","11098","1940","11","05","Southern America","Brazil","Minas Gerais","Poços de Caldas","Country Club","-46.5614013671875","-21.7877998352051",NA,NA,"MBM264587","MBM264587","pardina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA
"68","2020-12-21 16:28:30-03","MBM","MBM","79863","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina crinita","Mohlenbr.","Vanni, R.","Hatschbach, G.","46134",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Ponta Porã","Ponta Porã, 30km O","-55.7256011962891","-22.5361003875732",NA,NA,"MBM079863","MBM079863","crinita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"102608","auto",NA,NA,NA
"69","2020-12-21 16:28:30-03","MBM","MBM","70949","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina crinita","Mohlenbr.",NA,"Krapovickas, A.; et al.; et al.","33068",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Frutal","Rod. BR-153, 13km N de Frutal","-48.940601348877","-20.0247001647949",NA,NA,"MBM070949","MBM070949","crinita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46367","auto",NA,NA,NA
"70","2020-12-21 16:28:30-03","MBM","MBM","70957","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina crinita","Mohlenbr.",NA,"Krapovickas, A.","34273",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"MBM070957","MBM070957","crinita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-16 16:54:05-03","MNHN","RECOLNAT_MNHN_P","P00631812","PreservedSpecimen",NA,NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Fortuna-Perez","Hassler, E.",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"Cordillera de Altos, in campis, lect. Jan.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00631812' target='other'> <mi>dwc_moreinfo</mi></a>","P00631812","P00631812_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2981",NA
"72","2015-09-04 02:41:02-03","MNHN","RECOLNAT_MNHN_P","P00758407","PreservedSpecimen",NA,NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Fortuna-Perez","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758407' target='other'> <mi>dwc_moreinfo</mi></a>","P00758407","P00758407_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 348",NA
"73","2015-09-04 02:41:52-03","MNHN","RECOLNAT_MNHN_P","P00758408","PreservedSpecimen",NA,NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758408' target='other'> <mi>dwc_moreinfo</mi></a>","P00758408","P00758408_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 348",NA
"74","2015-09-04 02:41:52-03","MNHN","RECOLNAT_MNHN_P","P02937162","PreservedSpecimen",NA,NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Fortuna-Perez","Riedel, L.",NA,"1824","9","1",NA,"Brasilia","Minas Gerais",NA,"S. da Lapa, M. Ger.",NA,NA,"hb","Reçu le 8 octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02937162' target='other'> <mi>dwc_moreinfo</mi></a>","P02937162","P02937162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"878",NA
"75","2017-05-04 10:40:05-03","MNHN","RECOLNAT_MNHN_P","P02937164","PreservedSpecimen",NA,NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Fortuna-Perez","Riedel, L.",NA,"1826","2","1",NA,"Brasilia","Sao Paolo","Itapeninga","Itapininga",NA,NA,"hb","Reçu le 8 Octobre 1892. Prélèvement de pollen pour Ledru (IPH), avril 1986 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02937164' target='other'> <mi>dwc_moreinfo</mi></a>","P02937164","P02937164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"197",NA
"76","2015-09-04 02:18:11-03","MNHN","RECOLNAT_MNHN_P","P00312279","PreservedSpecimen",NA,NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina crinata","Mohlenb.","Mohlenbrock","Fereira",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00312279' target='other'> <mi>dwc_moreinfo</mi></a>","P00312279","P00312279_01","crinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2013-11-08 10:08:53-02","MNHN","RECOLNAT_MNHN_P","P02142439","PreservedSpecimen",NA,NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina pardina","Mohlenbr.","Mohlenbrock Jr","Hassler, E.",NA,NA,NA,NA,NA,"Paraguay",NA,NA,"Cordillera de Altos, in campis, lect. Jan.",NA,NA,"hb","reçu le 02 octobre 1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142439' target='other'> <mi>dwc_moreinfo</mi></a>","P02142439","P02142439_01","pardina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2981",NA
"78","2021-02-11 17:19:07-03","UFPR","UPCB","7185","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vouni, R.","Reitz, P.R.","4321","1952","01","24",NA,"Brasil","Santa Catarina","Chapecó","Capetinga","-52.6183013916016","-27.096399307251",NA,"Campo..",NA,NA,NA,"1000","1000","1985","01",NA,NA,"01",NA,NA,"22671","auto",NA,NA,NA
"79","2021-02-11 17:19:07-03","UFPR","UPCB","1742","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vouni, R.","Reitz, P.R.","4321","1952","01","24",NA,"Brasil","Santa Catarina","Chapecó","Capetinga","-52.6183013916016","-27.096399307251",NA,"Campo..",NA,NA,NA,"1000","1000","1985","01",NA,NA,"01",NA,NA,"22671","auto",NA,NA,NA
"80","2021-02-11 17:19:07-03","UFPR","UPCB","33674","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vouni, R.","Reitz, P.R.","4321","1952","01","24",NA,"Brasil","Santa Catarina","Chapecó","Capetinga","-52.6183013916016","-27.096399307251",NA,"Campo..",NA,NA,NA,"1000","1000","1985","01",NA,NA,"01",NA,NA,"22671","auto",NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","89694","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Ronald L. Liesner (MO)","Elsa M. Zardini|et al.","Zardini 4102","1988","1","6","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Cerrado camino al Cerro Muralla.","-57.96666","-22.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-4","3"
"82","2013-07-10 14:42:00-03","MO","MOBOT","100610419","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","R. Janni (CTES)","G.J. Seijo|V.G. Solís Neffa|Aurelio Schinini|R. Almada","Seijo 3056","2004","1","28","South America","Bolivia","Santa Cruz","Chiquitos","Camino de San Jose a Roboré, a 9 km W de Las Toperas.","-60.3077778","-17.9675",NA,NA,NA,NA,NA,"426.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"83","2008-05-27 22:02:00-03","MO","MOBOT","1265078","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","R. Fortunato (BAB)","Elsa M. Zardini|Leongino Guerrero","Zardini 47981","1998","1","15","South America","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Cerrado scrub.","-55.27916","-24.18777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1128","4"
"84","2014-08-22 10:35:00-03","MO","MOBOT","1580068","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","R. Fortunato (BAB)","Elsa M. Zardini|A. Acosta","Zardini 56090","2001","2","27","South America","Paraguay","Amambay",NA,"Around Cerro Corá.","-55.9883333","-22.6647222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1228","4"
"85","2010-04-30 10:26:00-03","MO","MOBOT","2194721","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R. O.","C.L. Spegazzini","Spegazzini 19000","1907","2","12","South America","Argentina","Misiones","Cainguás","Campo Grande","-54.98333","-27.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2009-07-31 05:57:00-03","MO","MOBOT","2194746","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R. O.","José E. Montes","Montes 15479","1952","2","17","South America","Argentina","Misiones","Candelaria","Loreto","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2009-07-15 12:23:00-03","MO","MOBOT","2255471","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R. O.","Renée H. Fortunato","Fortunato 297","1983","11","7","South America","Argentina","Formosa","Matacos","15 km al S de Ing. Guillermo N. Juárez, por ruta 39.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2011-03-27 11:51:00-03","MO","MOBOT","2255707","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R. O.","Aurelio Schinini|et al.","Schinini Cacace 21856","1982","2","4","South America","Argentina","Misiones","Concepción","ruta 2, alrededores de Concepción de la Sierra","-55.51666","-27.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2016-11-15 05:15:00-02","MO","MOBOT","2255713","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R. O.","Antonio C. Krapovickas|et al.","Krapovickas 28672","1976","1","11","South America","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2011-03-27 11:51:00-03","MO","MOBOT","2255745","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R. O.","Aurelio Schinini|et al.","Schinini Cacace 21902","1982","2","6","South America","Argentina","Misiones","San Ignacio","Teyucuaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2009-10-18 08:02:00-02","MO","MOBOT","2257000","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R. O.","F. M. Rodríguez","Rodríguez 280","1910","4","17","South America","Argentina","Misiones","Candelaria","Santa Ana","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2011-04-03 21:11:00-03","MO","MOBOT","2344660","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R. O., //","A. Di Giácomo","Di Giácomo 457","2000","1","15","South America","Argentina","Formosa","Laishí","Reserva Ecológica El Bagual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2011-04-03 21:11:00-03","MO","MOBOT","2396209","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R. O., //","A. Di Giácomo","Di Giácomo 457","2000","1","15","South America","Argentina","Formosa","Laishí","Reserva Ecológica El Bagual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2011-03-13 16:46:00-03","MO","MOBOT","2457651","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Izaguirre de Artuccio, P.","Balduino Rambo","Rambo 56482","1955","1","19","South America","Brazil","Rio Grande do Sul",NA,"Prope litus in arenosis semimobilibus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"1"
"95","2011-03-16 18:03:00-03","MO","MOBOT","2518567","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Izaguirre de Artuccio, P.","Daniel Bayce","Bayce 23479",NA,NA,NA,"South America","Uruguay","Artigas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2010-04-02 20:17:00-03","MO","MOBOT","3219664","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Aurelio Schinini|Eugenia Bordas","Schinini Cacace 20471","1980","8","20","South America","Paraguay","Amambay",NA,"Colonia Yvypyté.","-56.0009267","-23.0009706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2009-07-31 17:16:00-03","MO","MOBOT","3219798","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","M.B. Ferriera","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20201","1968","2","16","South America","Brazil","Minas Gerais",NA,"Hillside campo. Gallery forest and adjacent cerrado and campo slopes, Serra do Cipo, km 1322 (ca. 153 m N. of Belo Horizonto).",NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2010-10-07 15:27:00-03","MO","MOBOT","3219960","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","M.B. Ferriera","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 14701","1966","4","13","South America","Brazil","Bahia",NA,"Campinas, ca. 10 km. S. of Rio Piau, ca. 150 km. S.W. of Barreiras.",NA,NA,NA,NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2016-11-15 05:15:00-02","MO","MOBOT","3220019","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 34273","1979","1","16","South America","Paraguay","Concepción",NA,"Ruta 3, 36 km S de Ruta. Matorral secundario al borde del camino.","-56.46666","-23.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2011-09-09 09:09:00-03","MO","MOBOT","3220161","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","M.B. Ferreira","José Steinbach","Steinbach G. 5164","1920","12","4","South America","Bolivia","Santa Cruz","Sara","Campos arenosos.",NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"101","2013-09-10 14:24:00-03","MO","MOBOT","3220420","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","A. P. Fortuna-Perez","Troels M. Pedersen","Pedersen 5792","1961","2","16","South America","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa. Sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","2008-05-27 22:02:00-03","MO","MOBOT","3223003","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Ezechias P. Heringer","Heringer 6111","1981","2","2","South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2012-05-02 10:03:00-03","MO","MOBOT","3223105","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Ronald Liesner","F. Javier Fernández Casas|J. Molero","Fernández Casas 6019","1982","2","7","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, base del Cerro Muralla.",NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
