"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","scientificNameAuthorship","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"440","2020-09-02 16:36:34-03","Cenargen","CEN","39931","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Taciana Barbosa Cavalcanti","2643","2000","10","04",NA,"Brasil","GO","Fazenda Fortuna.","320","Exsicatas","Espiguetas. Na beira do rio Tocantins. Área de influência da AHE Cana Brava, influência direta (lago).","CEN00039931","CEN00039931","J. F. M. Valls","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"MINACU","320",NA,"2016","01","-4819306.0","-1344028.0",NA,NA,NA,NA,NA,NA,"4",NA,NA
"441","2020-09-02 16:36:34-03","Cenargen","CEN","106443","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Vali Joana Pott","5008","2001","11","19",NA,"Brasil","MS","Reserva Acurizal, Rio Paraguai, em frente a Sede.",NA,"Exsicatas","Ilha formada com depósito de areia, no período de água baixa. Doação Herbário HMS nº807","CEN00106443","CEN00106443","V. J. Pott","(Lam.) Britton, Sterns & Poggenb.","-57.553333","-17.830555","CORUMBA",NA,NA,"2001","11","-57.553333","-17.830555",NA,NA,NA,NA,NA,NA,"1",NA,NA
"442","2020-09-02 16:36:34-03","Cenargen","CEN","90270","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","José Francisco Montenegro Valls","12823","1991","03","20",NA,"Brasil","RS","Margem do rio Uruguai, na granja Santo Ângelo (entrada a 11 km a sudoeste do corredor do Matapi).","70","Unicata","Estolonífera. Estolhos muito proliferados.","CEN00090270","CEN00090270","J. F. M. Valls","(Lam.) Britton, Sterns & Poggenb.","-57.566666","-31.183333","URUGUAIANA","70",NA,"1991","03","-57.566666","-31.183333",NA,NA,NA,NA,NA,NA,"1",NA,NA
"443","2020-09-02 16:36:34-03","Cenargen","CEN","70230","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","José Francisco Montenegro Valls","9100","1985","10","11",NA,"Brasil","MS","Beira do rio Paraguai, em Morrinho. Banco de areia 100 m ao sul do sopé do morro.","100","Exsicatas","Estolonífera","CEN00070230","CEN00070230","S. C. Boechat","(Lam.) Britton, Sterns & Poggenb.","57.4316666","-19.506944","CORUMBA","100",NA,"1994","07","57.4316666","-19.506944",NA,NA,NA,NA,NA,NA,"4",NA,NA
"444","2020-09-02 16:36:34-03","Cenargen","CEN","8599","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Irina Delanova Gemtchujnicov","77","1979","12","22",NA,"Brasil","AM",NA,"70","Exsicatas","Igarapé. àrea inundável. Doação Flora do Brasil. Estado do Amazonas","CEN00008599","CEN00008599","S. C. Boechat","(Lam.) Britton, Sterns & Poggenb.","-63.166666","-7.5166666","HUMAITA","70",NA,"1995","02","-63.166666","-7.5166666",NA,NA,NA,NA,NA,NA,"1",NA,NA
"445","2020-09-02 16:36:34-03","Cenargen","CEN","34987","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Glocimar Pereira-Silva","339","1982","09","20",NA,"Brasil","AM","Rio Madeira, Fazenda Igarapé-Açu.","50","Exsicatas",NA,"CEN00034987","CEN00034987","J. F. M. Valls","(Lam.) Britton, Sterns & Poggenb.","-61.3003005981445","-5.80916976928711","MANICORE","50",NA,"2016","01","-6125000.0","-575000.0","344308","auto",NA,NA,NA,NA,"2",NA,NA
"446","2020-09-02 16:36:34-03","Cenargen","CEN","2464","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Antônio Costa Allem","2260","1978","10","29",NA,"Brasil","MS","Fazenda Rio Negro.",NA,"Exsicatas","5cm de altura, frequente em locais com água empoçada no campo à beira de vazante.","CEN00002464","CEN00002464","J. F. M. Valls","(Lam.) Britton, Sterns & Poggenb.","-55.7872009277344","-20.4710998535156","AQUIDAUANA",NA,NA,"1979","07",NA,NA,"212961","auto",NA,NA,NA,NA,"1",NA,NA
"447","2020-09-02 16:36:34-03","Cenargen","CEN","2436","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Antônio Costa Allem","2232","1978","10","28",NA,"Brasil","MS","Fazenda Bodoquena. Carandazal.",NA,"Exsicatas","Erva estolonífera, débil, abundante no solo arenoso em locais com cobertura vegetal esparsa.","CEN00002436","CEN00002436","J. F. M. Valls","(Lam.) Britton, Sterns & Poggenb.","-57.6533012390137","-19.0091991424561","CORUMBA",NA,NA,"1979","07",NA,NA,"295160","auto",NA,NA,NA,NA,"1",NA,NA
"448","2020-09-02 16:36:34-03","Cenargen","CEN","49601","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Michael Schessl",NA,"1991","10","25",NA,"Brasil","MT","Serra das Araras, along the highway Nr. 160, about 30 km north of the Posto 120 service station. Near the IBAMA field station at about 400 metres altitude.",NA,"Exsicatas","Coll.-nr.: 251091-1-3. Doação Pantanal Ecology Project.","CEN00049601","CEN00049601 CEN00049601_1",NA,"(Lam.) Britton, Sterns & Poggenb.","-56.3456001281738","-15.7749996185303","NOSSA SENHORA DO LIVRAMENTO",NA,NA,NA,NA,NA,NA,"89753","auto",NA,NA,NA,NA,"1",NA,NA
"449","2020-09-02 16:36:34-03","Cenargen","CEN","4349","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Antônio Costa Allem","2576","1979","10","09",NA,"Brasil","MT","Fazenda Santa Izabel.",NA,"Exsicatas","Erva anual.","CEN00004349","CEN00004349","A. C. Allem","(Lam.) Britton, Sterns & Poggenb.","-56.6227989196777","-16.2567005157471","POCONE",NA,NA,"1979","10",NA,NA,"200792","auto",NA,NA,NA,NA,"1",NA,NA
"450","2020-09-02 16:36:34-03","Cenargen","CEN","7602","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Maria de Lourdes Abruzzi","630","1982","05","18",NA,"Brasil","RS","Pólo Carboquímico. Porto do Conde.",NA,"Unicata","Doação HAS. HAS nº 14378","CEN00007602","CEN00007602","T. Strehl","(Lam.) Britton, Sterns & Poggenb.","-51.7221984863281","-29.9591999053955","SAO JERONIMO",NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,"1",NA,NA
"451","2020-09-02 16:36:34-03","Cenargen","CEN","2420","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Antônio Costa Allem","2216","1978","10","27",NA,"Brasil","MS","Faz. Bodoquena. Carandazal.",NA,"Exsicatas","Erva rasteira, débil, restrita à beira do açude do acurizal, formando pequenas manchas de até 30 cm.","CEN00002420","CEN00002420","J. F. M. Valls","(Lam.) Britton, Sterns & Poggenb.","-57.6533012390137","-19.0091991424561","CORUMBA",NA,NA,"1979","07",NA,NA,"295160","auto",NA,NA,NA,NA,"1",NA,NA
"452","2020-09-02 16:36:34-03","Cenargen","CEN","52042","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Arnildo Pott","2071","1985","08","22",NA,"Brasil","MS","Fazenda São Vicente. Pantanal da Nhecolândia. Próximo as Pimenteiras.",NA,"Unicata",NA,"CEN00052042","CEN00052042","S. C. Boechat","(Lam.) Britton, Sterns & Poggenb.","-57.6533012390137","-19.0091991424561","CORUMBA",NA,NA,"1994","07",NA,NA,"295160","auto",NA,NA,NA,NA,"1",NA,NA
"453","2020-09-02 16:36:34-03","Cenargen","CEN","2655","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Antônio Costa Allem","2452","1978","11","06",NA,"Brasil","MT","Faz. Descalvados.",NA,"Exsicatas","Erva débil, ocasional em local sujeiro à inundação em beira de estrada de campo.","CEN00002655","CEN00002655","J. F. M. Valls","(Lam.) Britton, Sterns & Poggenb.","-57.6789016723633","-16.0706005096436","CACERES",NA,NA,"1978","11",NA,NA,"172193","auto",NA,NA,NA,NA,"1",NA,NA
"454","2019-11-13 11:28:47-03","USP","SPF","14765","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Moldenke, HN","20482","1949","08","11",NA,"Estados Unidos","Pennsylvania","Selingrove",NA,NA,NA,"SPF00014765","SPF00014765","Anônimo","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Snyder County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-13 11:28:47-03","USP","SPF","66125","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Fernández, JG","1027","1986","02","14","Southern America","Argentina","Corrientes","Paso Luceno.",NA,NA,NA,"SPF00066125","SPF00066125","Anônimo","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-13 11:28:47-03","USP","SPF","10261","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Hoehne, W","320","1934","07","11",NA,"Brasil","São Paulo","Rio Tietê.",NA,NA,NA,"SPF00010261","SPF00010261","Hoehne, W","(Lam.) Britton, Sterns & Poggenb.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"457","2019-10-07 09:21:54-03","UEFS","HUEFS","758","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Grupo Pedra do Cavalo","82","1980","05",NA,NA,"Brasil","Bahia",NA,"120",NA,NA,"HUEFS0000758","HUEFS0000758",NA,"(Lam.) Britton, Sterns & Poggenb.","-39.083333","-12.533333","Cachoeira","40",NA,NA,NA,"39W5'","12S32'",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"458","2019-10-07 09:21:54-03","UEFS","HUEFS","221818","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Moura-Júnior, E.G.","13","2015","10","19",NA,"Brasil","Pernambuco","Captação PISF (eixo Leste)","302",NA,"Savana Estépica. Neossolo Quartzarênico Órtico","HUEFS0221818","HUEFS0221818",NA,"(Lam.) Britton, Sterns & Poggenb.","-38.426389","-8.806111","Floresta","302",NA,NA,NA,"38W25'35''","8S48'22''",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"459","2019-10-07 09:21:54-03","UEFS","HUEFS","2034","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Noblick, L.R.","2579","1983","02","17",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0002034","HUEFS0002034",NA,"(Lam.) Britton, Sterns & Poggenb.","-38.3","-12.483333","Camaçari",NA,NA,NA,NA,"38W18'","12S29'",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"460","2019-10-07 09:21:54-03","UEFS","HUEFS","165000","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Roque, A.A.","356","2007","12","26",NA,"Brasil","Rio Grande do Norte","RPPN Stoessel de Britto.",NA,NA,NA,"HUEFS0165000","HUEFS0165000",NA,"(Lam.) Britton, Sterns & Poggenb.","-37.0203018188477","-6.03388977050781","Jucurutu",NA,NA,NA,NA,NA,NA,"24072","auto",NA,NA,"Lilianae",NA,NA,NA,NA
"461","2019-06-11 13:49:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","V. J. Pott","3692","1998","8","2","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,"-55","-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae","3692",NA,NA,NA
"462","2019-06-11 13:49:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","D. D. Soejarto","888","1963","9","17","South America","Peru","Loreto",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae","888",NA,NA,NA
"463","2017-09-29 17:13:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","F. Mereles","7136","1997","9","18","South America","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,"-57","-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae","7136",NA,NA,NA
"464","2017-04-21 08:59:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","M. Rimachi Y.","4676","1979","10","30","South America","Peru","Loreto",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae","4676",NA,NA,NA
"465","2019-10-03 14:20:41-03","IAC","IAC","10879","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","I. Morel","1625","1946","11","13",NA,"Argentina","Formosa","estrada 11 Clorinda a Pilcomayo no km 9",NA,NA,NA,NA,NA,"J.R. Swallen","(Lam.) Britton, Sterns & Poggenb.","-58","-25.1667","Pilcomayo",NA,NA,"1946","11","-58.0000","-25.1667",NA,NA,NA,"13",NA,NA,NA,NA,NA
"466","2019-10-03 14:20:41-03","IAC","IAC","10975","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","T.S. Ibarrola","3517","1945","11","15",NA,"Argentina","Corrientes","Pueblo",NA,NA,NA,NA,NA,"J.R. Swallen","(Lam.) Britton, Sterns & Poggenb.","-57.6","-27.75","General Paz",NA,NA,"1945","11","-57.6000","-27.7500",NA,NA,NA,"15",NA,NA,NA,NA,NA
"467","2019-01-25 15:36:03-02","IAC","IAC","13001","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","G.A. Black","4159","1936",NA,NA,NA,"Estados Unidos","California","Sudeste da California",NA,NA,NA,NA,NA,"G.A. Black","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,"1936","06",NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA
"468","2019-01-25 15:36:03-02","IAC","IAC","13002","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","G.A. Black","4166","1936","08","15",NA,"Estados Unidos","Illinois",NA,NA,NA,NA,NA,NA,"G.A. Black","(Lam.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,"1936","08",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA
"469","2019-01-25 15:36:03-02","IAC","IAC","16810","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Julian A. Steyermark","46149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Julian A. Steyermark","(Lam.) Britton, Sterns & Poggenb.",NA,NA,"Cerro Ceibal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-01-25 15:36:03-02","IAC","IAC","2734","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","J.E. Rombouts","223","1938","10","08",NA,"Brasil","São Paulo","Porto Tibiriça",NA,NA,"Conf.: s.C. boechat em, 12/02/1996",NA,NA,"A. Gehrt","(Lam.) Britton, Sterns & Poggenb.","-51.3889","-22.1256","Presidente Prudente",NA,NA,"1939","08","-51.3889","-22.1256",NA,NA,NA,"30",NA,NA,NA,NA,NA
"471","2019-01-25 15:36:03-02","IAC","IAC","31060","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","L.C. Bernacci","2172","1995","11","18",NA,"Brasil","São Paulo","Clube Campestre",NA,NA,NA,NA,NA,"S.C. Boechat","(Lam.) Britton, Sterns & Poggenb.","-48.4964","-21.2611","Monte Alto",NA,NA,"1998","07","-48.4964","-21.2611",NA,NA,NA,"18",NA,NA,NA,NA,NA
"472","2020-07-23 12:18:31-03","CEPLAC","CEPEC","47906","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","R. M. Harley","25862","1988","01","01",NA,"Brasil","Bahia","8Km ao W da cidade. Lagoa Vargem de Dentro. Beira da lagoa.",NA,NA,NA,NA,NA,"M. Alves",NA,"-41.783333","-13.633333","livramento do brumado",NA,NA,NA,NA,"41W47'","13S38'",NA,NA,NA,NA,NA,NA,NA,"28/02/2000",NA
"473","2020-07-23 12:18:31-03","CEPLAC","CEPEC","73045","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","M. L. Guedes","3078","1997","12","29",NA,"Brasil","Bahia","Margem da lagoa de Itaparica.",NA,NA,NA,NA,NA,"M. Alves",NA,"-42.763333","-11.0175","MARACAJÚ",NA,NA,NA,NA,"42W45'48","11S1'3",NA,NA,NA,NA,NA,NA,NA,"28/02/2000",NA
"474","2020-11-04 17:30:21-03","UEM","HUEM","5759","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ma.C.Souza; colaboradores","841","1993","12","12",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico",NA,NA,"Herbácea. Inflorescência com flores coloração verde clara. Coordenada aproximada: Google Earth.; Herbácea. Inflorescência com flores coloração verde clara.","HUEM000022394",NA,"Filgueiras, T","(Lam.) Britton, Sterns & Poggenb.","-53.264572","-22.756897","Porto Rico",NA,NA,"2001",NA,"-53.264572","-22.756897",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-11-04 17:30:21-03","UEM","HUEM","5769","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","K.Kawakita; e col.","179","1997","09","24",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico, lagoa Figueira",NA,NA,"Herbácea; inflorescência coloração pálea; ausente em épocas de águas mais altas.","HUEM000022392",NA,"K.Kawakita","(Lam.) Britton, Sterns & Poggenb.","-53.2668991088867","-22.7721996307373","Porto Rico",NA,NA,"1998","02",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"476","2020-11-04 17:30:21-03","UEM","HUEM","15417","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","K.Kawakita; Garcia, JM; Harthman, VC; Santos, LS; Soares, A","981","2008","12","03",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico, lagoa Figueira, margem esquerda",NA,NA,NA,"HUEM000022391",NA,"K.Kawakita","(Lam.) Britton, Sterns & Poggenb.","-53.2668991088867","-22.7721996307373","Porto Rico",NA,NA,"2013","09",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"477","2020-11-04 17:30:21-03","UEM","HUEM","27198","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ma.C.Souza","1646","2001","12","13",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico, lagoa Figueira (seca)",NA,NA,"Herbácea; inflorescência coloração bege; rara na área. Solo seco. Aparece quando a lagoa fica com baixos níveis de água, o sedimento da lagoa exposto e seco - gretas de contração.","HUEM000022393",NA,"K.Kawakita","(Lam.) Britton, Sterns & Poggenb.","-53.2668991088867","-22.7721996307373","Porto Rico",NA,NA,"2002","09",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA
"478","2016-12-19 13:51:32-02","PERD","PERD","780","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Pivari, MO; Viana, PL","613","2007","09","30",NA,"Brasil","Minas Gerais","Refúgio da Natureza - Rio Pandeiros","471",NA,"Toda planta amarela, solo arenoso.",NA,NA,"Viana, PL","(Lam.) Britton, Stern & Poggonb","-44.629722","-15.663056","Januária","471",NA,"2009","09","-44.629722","-15.663056",NA,NA,NA,"17",NA,NA,NA,NA,NA
"479","2020-11-12 17:02:36-03","UEL","FUEL","32260","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Fotius, G; Sá, IB","3895","1984","10","17",NA,"Brasil","Pernambuco","Ao sul de Bodocó e perto da Barragem Lopez II - Ma, solo argiloso úmido de baixada",NA,NA,NA,NA,NA,"Fotius, G","(Lam.) Britton, Sterns & Poggenb.","-40.559167","-8.297222","Bodocó",NA,NA,NA,NA,"-40.559167","-8.297222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-10-16 14:14:26-03","UEL","FUEL","48552","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Francisco, EM","434","2010","10","25",NA,"Brasil","Paraná","Café Forte, Bordado rio Tibagi",NA,NA,NA,NA,NA,"Trevisan, R","(Lam.) Britton, Sterns & Poggenb.","-50.9955","-23.390556","Assaí",NA,NA,"2013","06","-50.9955","-23.390556",NA,NA,NA,"05",NA,NA,NA,NA,NA
"481","2019-11-01 15:16:11-03","UnB","UB","183241","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Silva, RH","59","2007","12","24","Southern America","Brasil","Mato Grosso do Sul",NA,NA,NA,"Erva; Campo inundável próximo à margem do Rio Paraguai","UB0017882","UB0017882","Guglieri, A","(Lam.) Britton, Stern & Poggenb.","-57.623333","-18.9725","Corumbá",NA,NA,"2009","04","-57.623333","-18.9725",NA,NA,NA,"26",NA,NA,NA,NA,NA
"482","2019-11-01 15:16:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Skvortzov, B","17","1962","11","04","Southern America","Brasil","São Paulo","6.5 - 7.0 km SW of center of São Paulo (Praça da Sé). Along Rio Pinheiros, opposite Jockey Club",NA,NA,"Dry sandy open field","UB0017886","UB0017886","Boechat, SC","(Lam.) Britton, Stern & Poggenb.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1996","02",NA,NA,"53584","auto",NA,"12",NA,NA,NA,NA,NA
"483","2019-11-01 15:16:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Skvortzov, B","300","1964","06","10","Southern America","Brasil","São Paulo","Grounds of the Instituto de Botânica, Parque do Estado, 10.0 km S of center of city of São Paulo",NA,NA,"Original vegetation of this area was tall evergreen forest; Growing spontaneously in open ground on lake shore","UB0017884","UB0017884","Boechat, SC","(Lam.) Britton, Stern & Poggenb.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,"1996","02",NA,NA,"53584","auto",NA,"12",NA,NA,NA,NA,NA
"484","2020-08-20 20:41:27-03","UFSC","FLOR","26155","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Matzenbacher, N.I.","s.n.","1974","03","23",NA,"Brasil","Rio Grande do Sul","Fazendo do Sr. Nelson Matzenbacher.",NA,NA,NA,"FLOR0026155",NA,"Valls, J.F.M.","(Lam.) Britton, Sterns & Poggenb.","-51.3250007629395","-30.113899230957","Guaíba",NA,NA,"1974",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"485","2021-02-12 18:59:32-03","UFMT","UFMT","22698","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","SchessI, M.; Gottsberg, G.","147","1991","09","16",NA,"Brasil","Mato Grosso","Chacaroré lagoon near Porto São Benedito","140",NA,"sandy beach of the western margin of the lagoon; alluvial sediments; annual weeds.&nf;prostate grass, very abundant.","UFMT00022698",NA,"SchessI, M.","(Lam.) Britton, Stern & Poggenb","-56.916667","-16.216667","Barão de Melgaço","140",NA,"1992","06","-56.916667","-16.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-04-15 17:39:21-03","UFMT","UFMT","22692","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","?","148","1991","10","25",NA,"Brasil","Mato Grosso","Planalto Central;Serra das Araras, about 120 Km east of Cuiabá, near the ecological station.","250",NA,NA,"UFMT00022692",NA,"Castro-Boechat, S. de","(Lam.) Britton, Stern & Poggenb","-57","-15.75","Nossa Senhora do Livramento","250",NA,"1994","08","-57","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2015-04-17 16:12:24-03","UFMT","UFMT","21284","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Prado, A.L.","s.n.","1997","06","15",NA,"Brasil","Mato Grosso","Estrada Poconé-Porto Cercado. Próximo Rodovia Transpantaneira.",NA,NA,"Herbácea prostrada; inflorescência verde acinzentada; solo argiloso.; campo ; solo argiloso.","UFMT00021284",NA,"Pott.A","(Lam.) Britton, Stern & Poggenb","-56.6227989196777","-16.2567005157471","Poconé",NA,NA,"2006","07",NA,NA,"200792","auto",NA,"21",NA,NA,NA,NA,NA
"488","2015-04-17 16:12:24-03","UFMT","UFMT","583","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Macedo, M.; Assumpção; Duarte","1327","1979","09","06",NA,"Brasil","Mato Grosso","Estrada Transpantaneira próximo ao Posto Fiscal.",NA,NA,"herbáceo, flores amarelas.; solo arenoso inundável.","UFMT00000583",NA,"Valls, J.F.M.","(Lam.) Britton, Stern & Poggenb","-56.6227989196777","-16.2567005157471","Poconé",NA,NA,"1989","01",NA,NA,"200792","auto",NA,"27",NA,NA,NA,NA,NA
"489","2018-10-03 21:33:32-03","UFMT","UFMT","40292","S","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Strussmann, C.","17","1985","07","16",NA,"Brasil","Mato Grosso","Km 115- Transpantaneira.",NA,NA,NA,"UFMT00040292",NA,NA,"(Lam.) Britton, Stern & Poggenb","-56.6227989196777","-16.2567005157471","Poconé",NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
