"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"96","2020-02-10 17:51:04-03","UNICAMP","UEC","151067","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Torres, RB; Figueiredo, N","387","1987","10","08","Brazil","São Paulo","Buri","Estação Experimental do Instituto Florestal. Mata","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,"Árvore 17 m. Beira da mata, na estrada. Córtex cinza, liso. Flores brancas, com perfume.","UEC122008","UEC122008",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"28249","auto",NA,NA,NA
"97","2021-03-01 16:25:58-03","UNICAMP","UEC","198315","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Cielo-Filho, R; Iamamoto, M","440","2005","08","09","Brazil","São Paulo","Caieiras","Condomínio parque suiça, rua queluz, lote 67","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"Árvore de 8m, borda de mata secundária; Borda de mata secundária","UEC017359","UEC017359",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","10",NA,"9448","auto",NA,NA,NA
"98","2021-03-01 16:25:58-03","UNICAMP","UEC","49688","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Semir, J","Baldassari, IB; Monteiro Filho, E","15111","1983","08","31","Brazil","São Paulo","Campinas","Fazenda Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbusto com capítulos alvos; Mata","UEC136832","UEC136832",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","10",NA,"23900","auto",NA,NA,NA
"99","2021-03-01 16:25:58-03","UNICAMP","UEC","85864","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Franco, GADC; Kawasaki, ML","1261","1994","08","18","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Capítulos imaturos verde claros.; Pedreira.","UEC136827","UEC136827",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"38855","auto",NA,NA,NA
"100","2021-03-01 16:25:58-03","UNICAMP","UEC","74627","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Baitello, JB; Pastore, JA","785","1995","07","28","Brazil","São Paulo","Ibiuna","Parque Estadual de Jurupará, caminho para a fazenda Tucano, na orla da mata.","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"Arvoreta 3m de altura, início de floração.","UEC136858","UEC136858",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"43112","auto",NA,NA,NA
"101","2021-03-01 16:25:58-03","UNICAMP","UEC","119359","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Kuhlmann, M","1947","1949","08","03","Brazil","São Paulo","Igaratá","Mata da Fazenda do Sr. Barbosa","-46.1500015258789","-23.2000007629395",NA,NA,NA,NA,"Madeira n° 108","UEC136846","UEC136846",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"24798","auto",NA,NA,NA
"102","2021-03-01 16:25:58-03","UNICAMP","UEC","3334","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Santos Filho, D","6057","1977","09","21","Brazil","São Paulo","Itapecerica da Serra",NA,"-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,"árvore até 10m, flores brancas.; nativo em mata secundária.","UEC136862","UEC136862",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"12011","auto",NA,NA,NA
"103","2021-03-01 16:25:58-03","UNICAMP","UEC","109743","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Semir, J","Leitão Filho, HF","878","1969","09","29","Brazil","São Paulo","Jacareí","Estrada São Paulo - Jacareí. Nativa a beira da rodovia Presidente Dutra.","-45.9599990844727","-23.2999992370605",NA,NA,NA,NA,"Árvore; 4 metros; flores brancas. Floresce em setembro/ outubro.","UEC136830","UEC136830",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"19066","auto",NA,NA,NA
"104","2021-03-01 16:25:58-03","UNICAMP","UEC","67265","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Semir, J","Leitão Filho, HF","878","1969","09","29","Brazil","São Paulo","Jacareí","Estrada São Paulo - Jacareí. Nativa a beira da rodovia Presidente Dutra.","-45.9599990844727","-23.2999992370605",NA,NA,NA,NA,"Árvore; 4 metros; flores brancas. Floresce em setembro/ outubro.","UEC136826","UEC136826",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"19066","auto",NA,NA,NA
"105","2021-03-01 16:25:58-03","UNICAMP","UEC","50241","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Oliveira, JT","20751","1988","09","19","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Arbusto, 1,5m,","UEC136841","UEC136841",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"17840","auto",NA,NA,NA
"106","2021-03-01 16:25:58-03","UNICAMP","UEC","74629","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Aguiar, OT; Pastore, JA","585","1995","08","11","Brazil","São Paulo","Miracatu","Parque Estadual de Jurupará; Ribeirão do Mico, na margem da estrada.","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Árvore ca. 5m de altura; botões jovens esverdiados. Nome popular VASSOURÃO","UEC136833","UEC136833",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"43974","auto",NA,NA,NA
"107","2020-02-10 17:51:04-03","UNICAMP","UEC","119413","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Teixeira, BC","80","1966","09","21","Brazil","São Paulo","São Paulo","Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"UEC136844","UEC136844",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"53584","auto",NA,NA,NA
"108","2021-03-01 16:25:58-03","UNICAMP","UEC","96142","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Hoehne, FC","s.n.","1931","09","25","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"árvore com flores alvas","UEC136853","UEC136853",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"53584","auto",NA,NA,NA
"109","2021-03-01 16:25:58-03","UNICAMP","UEC","88734","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Hoehne, W","3668","1951","05","28","Brazil","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"árvore alta; cerrado.","UEC136843","UEC136843",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"53584","auto",NA,NA,NA
"110","2021-03-01 16:25:58-03","UNICAMP","UEC","198389","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Esteves, RL; Sousa, RC; Pereira, HF; Garcia, RLM","247","2007","09","24","Brazil","São Paulo","São Paulo","parque estadual do Jaraguá, trilha das garças, SAD69, 23K, 46W 46'18 23S 28'20","-46.6300010681152","-23.5400009155273",NA,NA,"780","780","árvore, 10m, flores creme","UEC155888","UEC155888",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","10",NA,"53584","auto",NA,NA,NA
"111","2021-03-01 16:25:58-03","UNICAMP","UEC","165701","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Semir, J; Monge, M","Honda, S; et al.","s.n.","1987","10","30","Brazil","São Paulo","São Paulo","Parque Guarapiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 10-12m de altura, flores creme","UEC092102","UEC092102",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2010",NA,NA,"53584","auto",NA,NA,NA
"112","2021-03-01 16:25:58-03","UNICAMP","UEC","145642","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Rossi, L; et al.","s.n.","1985","10","08","Brazil","São Paulo","São Paulo","Parque previdência","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"árvore, 5m de altura, DAP 15cm, papus alvo","UEC045121","UEC045121",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1990","03","09","53584","auto",NA,NA,NA
"113","2021-03-01 16:25:58-03","UNICAMP","UEC","224740","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Dias, AC","12677","1980","09","15","Brazil","São Paulo","São Paulo","VIla Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flores creme, árvore ca. de 5m.","UEC136848","UEC136848",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"53584","auto",NA,NA,NA
"114","2021-03-01 16:25:58-03","UNICAMP","UEC","101518","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Semir, J","Zipparro, VB; et al.","812","1944","11","08","Brazil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha azul antes do ponto 0","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"árvore, flores bege, folhas bem pilosas. Na fen. 9A.","UEC136847","UEC136847",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1998","06",NA,"34059","auto",NA,NA,NA
"115","2021-03-01 16:25:58-03","UNICAMP","UEC","119357","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","A.DC.","Monge, M","Kuhlmann, M; Kuhn, E","1207","1942","05","09","Brazil","São Paulo","Socorro","margem do Rio do Peixe.","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,"Árvore","UEC136845","UEC136845",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2015","11",NA,"17674","auto",NA,NA,NA
"116","2019-11-05 16:46:05-03","UFOP","OUPR","27029","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Ramos, M.B.C.","94","2013","02","14","Brasil","Minas Gerais","Ouro Branco","Parque Estadual Serra do Ouro Branco, Coletada próximo ao balneário do PESOB","-43.675689","-20.491722","-43.675689","-20.491722","1246","1246","Arbusto. 1.8 metros de altura. Papus rosea e púrpura. Mata Ripária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-05 16:46:05-03","UFOP","OUPR","3847","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Almeida, G.; Soares, P.N.","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Taquaral","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Arbusto. Flores amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA
"118","2020-10-14 09:59:31-03","FURB","FURB","61515","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Cordeiro, J.","Julkoski, D.","763","2015","08","13","Brasil","Paraná","Matelândia",NA,"-53.82","-25.38","-53.8200000","-25.3800000",NA,NA,NA,"FURB61515","FURB61515",NA,NA,NA,NA,NA,NA,NA,"2015","11","06",NA,NA,NA,NA,NA
"119","2021-03-16 17:51:12-03","UCS","HUCS","34200","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Dematteis, M.","Silva, J.M.","5026","2006","11","13","Brasil","Paraná","Rio Branco do Sul","Serra do Bromado","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Herbario MBM",NA,NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"2007",NA,NA,"37352","auto",NA,NA,NA
"120","2021-03-16 17:51:15-03","UCS","HUCS","04077","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Hatschbach, G.","Cervi, A.C.","2366","1986","09","12","Brasil","Paraná","Antonia","Reserva Ecológica de Sapitanduva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"1988",NA,NA,NA,NA,NA,NA,NA
"121","2019-06-27 10:24:11-03","UFES","VIES","1995","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Pereira, O.J.","1347","1987","10","29","Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"VIES001995","VIES001995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA
"122","2019-08-16 08:38:40-03","UTFPR","HCF","9685","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","M.G. Caxambu","E.L. Siqueira","453","2011","09","22","Brasil","PR","Tuneiras do Oeste","Reserva Biológica das Perobas - estrada","-52.751833","-23.860278","52°45'06,6 W","23°51'37 S","530","530","árvore, heliófita, ca. 12 m. Flores alvas, odorífereas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","10","20",NA,NA,NA,NA,NA
"123","2019-12-09 18:39:11-03","UTFPR","HCF","13294","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"E.P. Heringer","15250","1975","09","26","Brasil","MG","Marliéria","along road between Timóteo and Dionísio,","-42.6","-19.7","42°36'00 W","19°42'00 S",NA,NA,"Mountainous country with pasture and clumps of low secundary trees. Tree in open grassy pastured steep slope, 4 m tall, hemispherical crown. heavily flowered, visited by bees.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-08-16 08:38:40-03","UTFPR","HCF","9658","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","M.G. Caxambu","M.G. Caxambu","3431","2011","09","01","Brasil","PR","Luiziana","Estação Ecológica Luiziana","-52.461778","-24.520722","52°27'42,4 W","24°31'14,6 S","635","635","árvore ca. 6 m, heliófita. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","09","22",NA,NA,NA,NA,NA
"125","2019-08-16 08:38:40-03","UTFPR","HCF","8207","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","M.G. Caxambu","E.L. Siqueira","291","2009","10","01","Brasil","PR","Campo Mourão","RPPN Ana Tramujas - Propriedade do Sr.","-52.433478","-24.247536","52°26'00,52 W","24°14'51,13 S",NA,NA,"árvore ca. 6 m, heliófita. Flores alvascentas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11","03",NA,NA,NA,NA,NA
"126","2019-08-16 08:38:40-03","UTFPR","HCF","11184","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","M.G. Caxambu","E.L. Siqueira","601","2012","09","27","Brasil","PR","Guarapuava","estrada de terra próxima à Polícia","-51.262556","-25.3685","51°15'45,2 W","25°22'06,6 S","1209","1209","árvore heliófita ca. 5 m. Capítulos alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","10","18",NA,NA,NA,NA,NA
"127","2019-12-09 18:39:11-03","UTFPR","HCF","5708","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","M.G. Caxambu","M.G. Caxambu","1660","2007","08","17","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.318667","-24.105611","52°19'07,2 W","24°06'20,2 S","638","638","árvore heliófita, entre 8-9 m de altura. Em pré-floração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","09","05",NA,NA,NA,NA,NA
"128","2019-12-09 18:39:11-03","UTFPR","HCF","26503","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","E. Barboza","M.G. Caxambu","8549","2018","09","14","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Corredor das","-51.843417","-25.946083","51°50'36,3 W","25°56'45,9  S","947","947","árvore ca. 12 m, heliófita. Capítulos creme. Casca interna alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","10","01",NA,NA,NA,NA,NA
"129","2019-12-09 18:39:11-03","UTFPR","HCF","3080","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","M.G. Caxambu","H.H.B. Andrade",NA,"2005","10","12","Brasil","PR","Luiziana","Chácara Senhor Bom Jesus","-52.2757987976074","-24.2861003875732",NA,NA,NA,NA,"arbórea, dossel pendente, piloso, heliófita, com flores brancas e inflorescência em cacho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","11","30","34664","auto",NA,NA,NA
"130","2019-12-09 18:39:11-03","UTFPR","HCF","1311","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","J. Cordeiro & O.S. Ribas","M.G. Caxambu","545","2004","08","06","Brasil","PR","Tuneiras do Oeste","Fazenda Porangatu","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"árvore com 6 m de altura. Em área alterada, em beira de estrada. Folhas alternas, espiraladas, pilosas. Inflorescências terminais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","09",NA,"24014","auto",NA,NA,NA
"131","2019-08-16 08:38:40-03","UTFPR","HCF","10060","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","M.G. Caxambu","L. Iwakura",NA,"2011","10","10","Brasil","SP","Mogi das Cruzes","Parque Natural Municipal Francisco","-46.1883010864258","-23.5228004455566",NA,NA,"800","800","árvore ca. 6 m, heliófita. Capítulos de cor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","02","15","28666","auto",NA,NA,NA
"132","2020-06-29 09:29:37-03","UFRRJ","RBR","46064","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","M. Gomes","D.P. Leonarczyk","s/n","2015","11","24","Brasil","Rio de Janeiro","Resende","Serra do Falcão. Solo marrom, afloramento rochoso, substrato superior.","-44.28","-22.32","44º16'48''W","22º19'12''S","952","952",NA,"RBR00046064",NA,NA,NA,NA,NA,NA,NA,NA,"2018","03","28",NA,NA,NA,NA,NA
"133","2020-06-29 09:29:37-03","UFRRJ","RBR","15696","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","S. Nunes","S. Nunes","114","1979","05","27","Brasil","Minas Gerais","Passa Quatro","Distrito de Pinheirinhos, estrada da Fazenda São Bento, cerca de 1300m s.n.m.","-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,"RBR00015696","RBR00015696",NA,NA,NA,NA,NA,NA,NA,"1979","06",NA,"17293","auto",NA,NA,NA
"134","2020-06-29 09:29:37-03","UFRRJ","RBR","15697","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"C.M.B. Correia",NA,"1990","08","09","Brasil","Rio de Janeiro","Nova Friburgo","Parcela 2b. Microp 5d, ind. 3864, alt. 30m, fuste 6m, cap 76cm, botões verdes.","-42.503611","-22.388333","42º30'13''W","22º23'18''S",NA,NA,NA,"RBR00015697","RBR00015697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:17:43-03","MBM","MBM","191869","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"?","s.n.",NA,NA,NA,"Brazil","Paraná",NA,"Monte Alegre",NA,NA,NA,NA,NA,NA,NA,"MBM191869","MBM191869",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:17:43-03","MBM","MBM","400982","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Barboza, E.","Augusto-Silva, M.","85","2012",NA,NA,"Brazil","Santa Catarina","Joinville","Linha de transmissão elétrica","-48.895","-26.174444","-48.895","-26.174444",NA,NA,"Arbórea com 8 m de altura.; Beira de estrada.","MBM400982",NA,NA,"Southern America",NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:17:43-03","MBM","MBM","401118","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Cordeiro, J.","Julkoski, D.","763","2015","08","13","Brazil","Paraná","Matelândia","Conglomerado: 386; subunidade: 4; subparcela: 5; indivíduo: 37","-53.82","-25.38","-53.82","-25.38",NA,NA,"Árvore 13 m; flores verde claro.","MBM401118","MBM401118",NA,"Southern America",NA,NA,NA,NA,NA,"2015","11","06",NA,NA,NA,NA,NA
"138","2020-12-21 16:17:43-03","MBM","MBM","56774","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Dematteis, M.","Gibbs, E.P.; et al.; et al.","6658","1977","09","29","Brazil","São Paulo",NA,"Rodovia Juquiá - Piedade",NA,NA,NA,NA,NA,NA,NA,"MBM056774","MBM056774",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:17:43-03","MBM","MBM","44777","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Barroso, G.M.","Hatschbach, G.","8285","1961","09","27","Brazil","Paraná","Antonina","Rio São Jerônimo, Joãozinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM044777","MBM044777",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA
"140","2020-12-21 16:17:43-03","MBM","MBM","26979","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Hatschbach, G.","Hatschbach, G.","30547","1972","10","25","Brazil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM026979","MBM026979",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA
"141","2020-12-21 16:17:43-03","MBM","MBM","175317","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Hatschbach, G.","Ferrari Tomé, M.V.","95","1994","09","17","Brazil","Paraná","Bandeirantes","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,NA,"MBM175317","MBM175317",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"19645","auto",NA,NA,NA
"142","2020-12-21 16:17:43-03","MBM","MBM","419854","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Blum, C.T.","Tiepolo, G.; Svolenski, A.C.; Svolenski, A.C.","356","1997","01","14","Brazil","Paraná","Campo Magro","Caverna de Sumidouro","-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,"Arvoreta com 2 metros, em beira de estrada, com flores brancas.; Floresta Ombrófila Mista Montana.","MBM419854",NA,NA,"Southern America",NA,NA,NA,NA,NA,"2013","10","03","24260","auto",NA,NA,NA
"143","2020-12-21 16:17:43-03","MBM","MBM","251667","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"Dusén, P.","13133","1911","10","06","Brazil","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM251667",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA
"144","2020-12-21 16:17:43-03","MBM","MBM","131720","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"Soares, L.H.; et al.; et al.","262","1989","10","06","Brazil","Paraná","Londrina","Floresta do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM131720","MBM131720",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA
"145","2020-12-21 16:17:43-03","MBM","MBM","297425","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Cordeiro, J.; Ribas, O.S.","Caxambú, M.G.","445","2004","07","06","Brazil","Paraná","Tuneiras do Oeste","Fazenda Porangatu","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,NA,"MBM297425","MBM297425",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"24014","auto",NA,NA,NA
"146","2020-12-21 16:17:43-03","MBM","MBM","44778","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Cabrera, A.L.","Klein, R.","1738","1955","11","03","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM044778","MBM044778",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA
"147","2020-12-21 16:17:43-03","MBM","MBM","319733","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Cordeiro, J.","Leandro, C.","s.n.","1999","10","19","Brazil","Santa Catarina","Blumenau","FURB","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"MBM319733",NA,NA,"Southern America",NA,NA,NA,NA,NA,"2018",NA,NA,"34291","auto",NA,NA,NA
"148","2020-12-21 16:17:43-03","MBM","MBM","399218","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Barboza, E.","Savarais, M.","515","2014","11","15","Brazil","Santa Catarina","Chapecó","Linha Caravagio","-52.618903","-27.047728","-52.618903","-27.047728","698","698",NA,"MBM399218","MBM399218",NA,"Southern America",NA,NA,NA,NA,NA,"2015","07","20",NA,NA,NA,NA,NA
