"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","relatedCatalogItem","monthIdentified","dayIdentified","relationshipType","eventTime","individualCount","fieldNumber"
"50","2020-12-21 16:37:41-03","MBM","MBM","124608","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Koczicki, C.","318","1988","09","28","Southern America","Brazil","Paraná","Curitiba","Vista Alegre","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM124608","MBM124608",NA,"Landrum, L.R.","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:37:42-03","MBM","MBM","40041","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Hatschbach, G.","9467","1962","11","10","Southern America","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM040041","MBM040041",NA,"Legrand, D.","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:37:42-03","MBM","MBM","419276","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Queiroz, D.L.","599","2013","11","21","Southern America","Brazil","Paraná","Marumbi",NA,"-51.6394004821777","-23.7061004638672",NA,NA,NA,"MBM419276",NA,NA,"Queiroz, D.L.","19566","auto","2013",NA,NA,NA,NA,NA,"11","21",NA,NA,NA,NA
"53","2020-12-21 16:37:42-03","MBM","MBM","2398","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Hatschbach, G.","15289","1966","11","29","Southern America","Brazil","Paraná","Morretes","Prainha","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM002398","MBM002398",NA,"Landrum, L.R.","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:37:42-03","MBM","MBM","230868","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kuniyoshi, Y.S.","455","1979","03",NA,"Southern America","Brazil","Paraná","Piraí do Sul","Mananciais da serra","-49.948600769043","-24.5261001586914",NA,NA,NA,"MBM230868","MBM230868",NA,"Hatschbach, G.","37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:37:41-03","MBM","MBM","135981","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kuniyoshi, Y.S.","4722","1983","11","18","Southern America","Brazil","Paraná","Piraquara","Mananiciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM135981","MBM135981",NA,"Landrum, L.R.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:37:42-03","MBM","MBM","283282","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Lacerda, A.","147","1998","11","18","Southern America","Brazil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM283282","MBM283282",NA,"Sobral, M.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:37:42-03","MBM","MBM","78131","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kummrow, R.","2068","1982","11","04","Southern America","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM078131","MBM078131",NA,"Hatschbach, G.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:37:42-03","MBM","MBM","27589","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Hatschbach, G.","32555","1973","09","21","Southern America","Brazil","Paraná","São Mateus do Sul","Tesoura","-50.3828010559082","-25.8742008209229",NA,NA,NA,"MBM027589","MBM027589",NA,"Hatschbach, G.","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:37:42-03","MBM","MBM","140595","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Poliquesi, C.B.; Silva, J.M.; Silva, J.M.","27","1990","10","27","Southern America","Brazil","Paraná","Tijucas do Sul","Ambrósios","-49.1988983154297","-25.9281005859375",NA,NA,NA,"MBM140595","MBM140595",NA,"Hatschbach, G.","25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:37:41-03","MBM","MBM","130760","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Klein, R.; et al.; et al.","10607","1972","12","15","Southern America","Brazil","Santa Catarina","Anitápolis","Ca. 5km ao norte de Anitápolis","-49.1286010742188","-27.9018993377686",NA,NA,NA,"MBM130760","MBM130760",NA,"Legrand, D.","20462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:37:41-03","MBM","MBM","139773","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Klein, R.; et al.; et al.","10946","1973","03","27","Southern America","Brazil","Santa Catarina","Imaruí","Águas Mornas","-48.8199996948242","-28.3414001464844",NA,NA,NA,"MBM139773","MBM139773",NA,"Legrand, D.","29971","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:37:42-03","MBM","MBM","406293","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Ferreira, P.C.; Ariati, V.; Marinero, F.; Völtz, R.R.; Hening, G.; Pfeffer, R.A.; Ariati, V.; Marinero, F.; Völtz, R.R.; Hening, G.; Pfeffer, R.A.","168","2016","04","21","Southern America","Brazil","Paraná","Campina Grande do Sul","Trilha para o Morro Ciririca","-48.831667","-25.284722","1672",NA,"Arbusto, 2,5m; flores alvas.; Campo de Altitude.","MBM406293","MBM406293",NA,"Ferreira, P.C.",NA,NA,"2016","-48.831667","-25.284722","1672",NA,NA,"04","25",NA,NA,NA,NA
"63","2020-12-21 16:37:42-03","MBM","MBM","425032","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","3262","2019","03","03","Southern America","Brazil","Paraná","São José dos Pinhais","Bacia do Rio Miringuava","-49.055278","-25.673889","943",NA,"Árvore com 14 m de altura; frutos imaturos verdes.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM425032",NA,NA,"Oliveira, I.J.G.",NA,NA,"2019","-49.055278","-25.673889","943",NA,NA,"10","05",NA,NA,NA,NA
"64","2020-12-21 16:37:42-03","MBM","MBM","427306","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Schwirkowski, P.","3259","2018","12","17","Southern America","Brazil","Santa Catarina","São Bento do Sul","Sertãozinho, Estrada Saraiva, sentido Estrada dos Bugres","-49.351111","-26.311944","600",NA,"Árvore, heliófita. Cálice verde, corola branca; Área de transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa. Borda da mata.","MBM427306",NA,NA,"Schwirkowski, P.",NA,NA,"2018","-49.351111","-26.311944","600",NA,NA,"12","17",NA,NA,NA,NA
"65","2020-12-21 16:37:42-03","MBM","MBM","65763","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Rotta, E.","s.n.","1979","01","04","Southern America","Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,"MBM065763","MBM065763",NA,"Hatschbach, G.","13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:37:42-03","MBM","MBM","6571","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Hatschbach, G.","18265","1968","02","21","Southern America","Brazil","Paraná","Piraquara","Mananiciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM006571","MBM006571",NA,"Landrum, L.R.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:37:41-03","MBM","MBM","134181","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","846","1990","03","27","Southern America","Brazil","Paraná","Tijucas do Sul","Ambrósios","-49.1988983154297","-25.9281005859375",NA,NA,NA,"MBM134181","MBM134181",NA,"Landrum, L.R.","25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:37:42-03","MBM","MBM","40040","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Hatschbach, G.","11707","1964","10","08","Southern America","Brazil","Paraná","Adrianópolis","Sitinho","-48.9911003112793","-24.6571998596191",NA,NA,NA,"MBM040040","MBM040040",NA,"Legrand, D.","49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:37:42-03","MBM","MBM","40061","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Hatschbach, G.","3578","1956","12","08","Southern America","Brazil","Paraná","Campina Grande do Sul","Estrada entre Araçatuba e","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM040061","MBM040061",NA,"Legrand, D.","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:37:42-03","MBM","MBM","40039","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Hatschbach, G.","9572","1962","12","18","Southern America","Brazil","Paraná","Campina Grande do Sul","Mandassaia","-49.0553016662598","-25.3055992126465",NA,NA,NA,"MBM040039","MBM040039",NA,"Legrand, D.","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:37:42-03","MBM","MBM","169962","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Imaguire, N.","5344","1978","12","08","Southern America","Brazil","Paraná","Curitiba","Mata do Pedro, Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM169962","MBM169962",NA,"Kawasaki, M.L.","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:37:41-03","MBM","MBM","112837","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kuniyoshi, Y.S.","4842","1985","02","22","Southern America","Brazil","Paraná","Guaraqueçaba","Fazenda Madezatti, rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM112837","MBM112837",NA,"Silveira, N.","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:37:42-03","MBM","MBM","230967","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Dombrowski, L.T.","13742","1980","09",NA,"Southern America","Brazil","Paraná","Palmeira","Palmeira, arredores","-50.0064010620117","-25.4293994903564",NA,NA,NA,"MBM230967","MBM230967",NA,"Hatschbach, G.","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:37:42-03","MBM","MBM","40038","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Hatschbach, G.","9545","1962","12","05","Southern America","Brazil","Paraná","Piên","Campina dos Crispim","-49.42919921875","-26.0981006622314",NA,NA,NA,"MBM040038","MBM040038",NA,"Legrand, D.","19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:37:42-03","MBM","MBM","40037","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Reitz, R.; Klein, R.M.; Klein, R.M.","2255","1954","11","04","Southern America","Brazil","Santa Catarina","Luiz Alves","Braço Joaquim","-48.9328002929688","-26.7206001281738","350",NA,"Mata. Árvore 30m alt. Flor branca; Árvore 30m, flor branca.; Mata.","MBM040037","MBM040037","ISOTYPE","Legrand, D.","16079","auto","1960",NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-10-01 14:24:23-03","JBB","HEPH","11085","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Martins, RC","101","1995","04","11","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1020",NA,"CAP.20,0.T4-16-239.",NA,NA,NA,"Proença, CEB",NA,NA,"1995","-47.85","-15.866667","1020",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-10-01 14:24:23-03","JBB","HEPH","13168","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Nóbrega, MGG","836","1997","10","07","Southern America","Brasil","Distrito Federal","Brasília","FAL Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,"Carpoteca n° 108",NA,NA,NA,"Stadnik, A","70570","auto","2015",NA,NA,NA,NA,NA,"03","11",NA,NA,NA,NA
"78","2020-12-11 11:39:40-03","UFMG","BHCB","43544","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:39:40-03","UFMG","BHCB","102447","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Wasum, R","3424","2006","01","17","Southern America","Brasil","Paraná","Paula Freitas","Em orla da mata.","-50.9380989074707","-26.2082996368408","78",NA,NA,"BHCB014612","BHCB014612",NA,NA,"23054","auto","2006",NA,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:20:48-03","UFPR","UPCB","14224","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","C.D.Legrand","Souza, W.S.","319","1986","09","17",NA,"Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"Árvore, 15m, flor branca. Floresta alterada..","UPCB0027492","UPCB0027492",NA,"Barroso, G.M.","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:20:48-03","UFPR","UPCB","14326","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","C.D.Legrand","Silva, S.M.","797","1986","10","14",NA,"Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"Árvore, 8m, fruto em desenvolvimento. Freqüente em floresta alterada..","UPCB0027487","UPCB0027487",NA,"Barroso, G.M.","31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-11 17:20:48-03","UFPR","UPCB","55487","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","C.D.Legrand","Reginato, M.","376","2005","04",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"Arbórea 8m, fruto vermelho..","UPCB0027449","UPCB0027449",NA,"Reginato, M.","12577","auto","2005",NA,NA,NA,NA,NA,"01","01",NA,NA,NA,NA
"83","2021-02-11 17:20:48-03","UFPR","UPCB","4449","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","C.D.Legrand","Hatschbach, G.","9572","1962","12","18",NA,"Brasil","Paraná","Campina Grande do Sul","Mandassaia","-49.0553016662598","-25.3055992126465",NA,NA,"Árvore, 6m, flor alva. Mata..","UPCB0027485","UPCB0027485",NA,"Legrand, C.D.","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-11 17:20:48-03","UFPR","UPCB","39786","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","C.D.Legrand","Lacerda, A.","147","1998","11","18",NA,"Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"Flores odoríferas alvas..","UPCB0027448","UPCB0027448",NA,"Sobral, M.","12577","auto","1999",NA,NA,NA,NA,NA,"01","01",NA,NA,NA,NA
"85","2021-02-11 17:20:48-03","UFPR","UPCB","30293","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","C.D.Legrand","Kozera, C.","548","1997","03","23",NA,"Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,"Árvore, ca. 4m, fruto vermelho..","UPCB0027421","UPCB0027421",NA,"Silva, S.M. & Kozera, C.","25180","auto","1997",NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA
"86","2021-02-11 17:20:48-03","UFPR","UPCB","6076","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","C.D.Legrand","Hatschbach, G.","16276","1967","04","09",NA,"Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"Árvore, 10m, fruto creme. Mata..","UPCB0027450","UPCB0027450",NA,"Hatschbach, G.","55154","auto","1967",NA,NA,NA,NA,NA,"01","01",NA,NA,NA,NA
"87","2021-02-11 17:20:48-03","UFPR","UPCB","5598","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","C.D.Legrand","Hatschbach, G.","15250","1966","11","23",NA,"Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"Árvore, 10m, flor alva. Mata..","UPCB0027451","UPCB0027451",NA,"Hatschbach, G.","55154","auto","1966",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"88","2021-02-11 17:20:48-03","UFPR","UPCB","4433","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","C.D.Legrand","Hatschbach, G.","5390","1958","11","23",NA,"Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"Árvore. Mata higrófila..","UPCB0027452","UPCB0027452",NA,"Legrand, C.D.","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2018-06-22 05:25:00-03","MO","MOBOT","2478182","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","Pe. Raulino Reitz|Roberto M. Klein","Reitz 2255","1954","11","4","South America","Brazil","Santa Catarina",NA,"Luís Alves. Braço Joaquim",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","3214521","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","J.M. Silva","Silva 846","1990",NA,NA,"South America","Brazil","Paraná",NA,"Ambrosio. Mun.Tijucas do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,"L.R. Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","3214665","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","C. Koczicki","Koczicki 318","1988",NA,NA,"South America","Brazil","Paraná",NA,"Vista Alegre. mun. Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,"L.R. Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-01-26 14:12:44-03","CPACT","ECT","1635","PreservedSpecimen","Plantae","Embryophyta",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","R.Wasum","3424","2006","01","17",NA,"Brasil","Paraná","Paula de Freitas","Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.931111","-26.208889","771",NA,NA,"ECT0001635","ECT0001635",NA,"M.Sobral",NA,NA,"2006","50º55'52''W","26º12'32''S","771",NA,NA,"04","01",NA,NA,NA,NA
"93","2021-02-25 10:13:10-03","CVRD","CVRD","5647","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Folli, D.A.","2950","1997","03","05","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Araçá da mata","CVRD005647",NA,NA,"Marcos Sobral","48094","auto","2007",NA,NA,NA,"Magnoliopsida",NA,"02","10",NA,NA,NA,NA
"94","2021-02-25 10:13:10-03","CVRD","CVRD","4861","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Folli, D.A.","2237","1994","03","07","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Araçá da mata","CVRD004861",NA,NA,"Marcos Sobral","48094","auto","2007",NA,NA,NA,"Magnoliopsida",NA,"02","10",NA,NA,NA,NA
"95","2021-02-25 10:13:10-03","CVRD","CVRD","14394","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Folli, D.A.","7033","2013","03","25","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","60",NA,"<ll>dwc_commonname:</ll> Araçá da mata","CVRD014394","CVRD014394",NA,"Domingos A. Folli","48094","auto","2013",NA,NA,"60","Magnoliopsida",NA,"03","25",NA,NA,NA,NA
"96","2021-02-25 10:13:10-03","CVRD","CVRD","11135","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Folli, D.A.","5993","2008","03","26","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Araçá da mata","CVRD011135",NA,NA,"Domingos A. Folli","48094","auto","2008",NA,NA,NA,"Magnoliopsida",NA,"03","26",NA,NA,NA,NA
"97","2021-02-25 10:13:10-03","CVRD","CVRD","9454","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Folli, D.A.","5197","2006","02","28","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"Transição entre mussununga e tabuleiro <ll>dwc_commonname:</ll> Araçá da mata","CVRD009454","CVRD009454",NA,"Marcos Sobral","48094","auto","2007",NA,NA,NA,"Magnoliopsida",NA,"02","10",NA,NA,NA,NA
"98","2021-02-25 10:13:10-03","CVRD","CVRD","8613","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Folli, D.A.","4762","2004","03","10","América do Sul","BRASIL","ES","Linhares","Arboreto","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Araçá da mata","CVRD008613",NA,NA,"Marcos Sobral","48094","auto","2007",NA,NA,NA,"Magnoliopsida",NA,"02","10",NA,NA,NA,NA
"99","2020-09-12 05:00:02-03","US","US","2403004","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","R. Reitz & R. M. Klein","2255","1954",NA,NA,"South America","Brazil","Santa Catarina",NA,"Bracojuaquim, Luis Alves.",NA,NA,NA,NA,NA,"US00117666","US00117666_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","3233000","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","C. Poliquesi & J. M. Silva","27","1990","11","27","South America - Neotropics","Brazil","Paraná","Tijucas do Sul","Ambrosio","-49.1988983154297","-25.9281005859375",NA,NA,NA,"US01889689","US01889689_01 US01889689_02",NA,NA,"25228","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","2403172","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","R. Reitz & D. Klein","6322","1958","1","28","South America - Neotropics","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867","750",NA,NA,"US01889693","US01889693_01 US01889693_02",NA,NA,"21797","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"102","2020-09-12 05:00:02-03","US","US","3176710","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","C. Koczicki","318","1988","9","28","South America - Neotropics","Brazil","Paraná","Curitiba","Vista Alegre","-49.2731018066406","-25.4277992248535",NA,NA,NA,"US01889691","US01889691_01 US01889691_02",NA,NA,"25180","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
