"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","locality","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"44","2019-10-09 11:20:57-03","UFBA","ALCB","059777","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Guedes, ML; et al.","9798","Southern America","Brasil",NA,NA,"Folhas coriáceas, discolores, com aface abaxial com tomentos ferrugíneos.; Mata secundária, parcela nº 8.","ALCB004711","Dicotyledon",NA,"(A.DC.) Warb.","Guedes, ML","2002","Extremo Sul, Mata secundária","ALCB004711","02","04","Bahia","Caravelas","-39.754444","-17.735278",NA,NA,NA,NA,"-39.754444","-17.735278",NA,"2002","03",NA,NA,NA,NA
"45","2019-10-09 11:20:57-03","UFBA","ALCB","102037","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Guedes, ML; Gomes, FS","19046","Southern America","Brasil",NA,NA,"de ca 9 m de altura Folhas cartáceas, discolores. Material estéril.; Estágio Secundário","ALCB004684","Dicotyledon",NA,"(A.DC.) Warb.","Guedes, ML; Silva, LM; Akita, AST","2011","Litoral Sul, Fazenda Plantas & Jardim","ALCB004684","10","09","Bahia","Ilhéus","-39.083056","-14.793611",NA,NA,NA,NA,"-39.083056","-14.793611",NA,"2011","11",NA,NA,NA,NA
"46","2019-10-09 11:20:57-03","UFBA","ALCB","112964","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Silva, MCR; Santos, MS; Souza, VF; Filho, WLSA","04","Southern America","Brasil",NA,NA,"Folhas discolores. Fruto maduro alaranjado, arilo vermelho intenso.","ALCB004679","Dicotyledon",NA,"(A.DC.) Warb.","Guedes, ML","2013","Serra da Jibóia.","ALCB004679","11","23","Bahia","Elísio Medrado","-39.475556","-12.862778","697","697",NA,NA,"-39.475556","-12.862778",NA,"2014","03",NA,NA,NA,NA
"47","2019-10-09 11:20:57-03","UFBA","ALCB","15703","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Hage, JL; Santos, EB dos","1779","Southern America","Brasil",NA,NA,"25m x 80cm de altura. Frutos imaturos verdes.; Hiogrófila Sul Baiana.","ALCB004680","Dicotyledon",NA,"(A.DC.) Warb.",NA,"1985","Litoral Sul, Área do CEPEC (Centro de Pesquisas do Cacau), Km 22 da Rodvia Ilhéus/Itabuna (BR-415)","ALCB004680","07","18","Bahia","Ilhéus","-39.033333","-14.783333",NA,NA,NA,NA,"-39.033333","-14.783333",NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:20:57-03","UFBA","ALCB","64713","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Meyer, LMN; Bispo, RB; Guedes, ML; Loureiro, DM; Magalhães, LO","13","Southern America","Brasil",NA,NA,"4m. Folhas membranáceas, vilosas, face abaxial com tomentos ferrugíneos.; Estádio médio.","ALCB004713","Dicotyledon",NA,"(A.DC.) Warb.","Guedes, ML","2003","Litoral Sul, Sítio Rodotec, Comunidade do Forte","ALCB004713","12","21","Bahia","Igrapiúna","-39.133333","-13.816667",NA,NA,NA,NA,"-39.133333","-13.816667",NA,"2004","01",NA,NA,NA,NA
"49","2019-10-09 11:20:57-03","UFBA","ALCB","75421","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Valadão, RM; Guedes, ML","167","Southern America","Brasil",NA,NA,"Árvore de ca. 7m de altura, CAP de 18,5cm. Folhas coriáceas, discolores, com a face adaxial verde intenso e abaxial com tomento ferrugíneo, principalmente nas nervuras.; Arbórea.","ALCB004698","Dicotyledon",NA,"(A.DC.) Warb.","Guedes, ML; Valadão, RM","2006","Litoral Sul, Faz. da Mishellin, fragmento da Pancada Grande. Parcela 06, Nº 710","ALCB004698","01","24","Bahia","Ituberá","-39.133333","-13.716667",NA,NA,NA,NA,"-39.133333","-13.716667",NA,"2007","01",NA,NA,NA,NA
"50","2019-10-09 11:20:57-03","UFBA","ALCB","78143","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Lima, STC; Queiroz, EP","69","Southern America","Brasil",NA,NA,"folhas cartáceas, concolores, face abaxial com nervura impressae pêlos ferrugíneos. Material estéril.","ALCB004700","Dicotyledon",NA,"(A.DC.) Warb.","Queiroz, EP","2007","Região Metropolitana Salvador, Jardim Botânico de Salvador","ALCB004700","05","03","Bahia","Salvador","-38.5","-12.966667",NA,NA,NA,NA,"-38.5","-12.966667",NA,"2007","05",NA,NA,NA,NA
"51","2019-10-09 11:20:57-03","UFBA","ALCB","78739","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Valadão, RM; Guedes, ML","526","Southern America","Brasil",NA,NA,"de ca. 20,0m de altura. Folhas coriáceas discolores, com a nevura proeminente na face abaxial. Inflorescência axilar com flores amarelas.; Arbórea.","ALCB004702","Dicotyledon",NA,"(A.DC.) Warb.","Guedes, ML; Valadão, RM","2006","Litoral Sul, Fazenda Biriba","ALCB004702","09","23","Bahia","Ituberá/Grapiúna",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","01",NA,NA,NA,NA
"52","2019-10-09 11:20:57-03","UFBA","ALCB","88054","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Passos Júnior, LA; Paixão, JL da; Braga, AJ; Jardim, JG; Santos, JA","594","Southern America","Brasil",NA,NA,"Individuo nº 307. DAP. 5,9m. Material estéril; Sob influência fluvial sazonal. Projeto Mata Atlântica Nordeste- Subprojeto estudos ecologicos em Mata ciliar no Sul da Bahia, Rebio de Una.","ALCB004704","Dicotyledon",NA,"(A.DC.) Warb.","Jardim, JG","2001","Litoral Sul, Reserva Biologica de Una trilha do Rio Maruim","ALCB004704","09","25","Bahia","Una","-39.0675","-15.167778","40","40",NA,NA,"-39.0675","-15.167778",NA,"2001","10",NA,NA,NA,NA
"53","2019-10-09 11:20:57-03","UFBA","ALCB","88055","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Passos Júnior, LA; Paixão, JL da; Braga, AJ; Jardim, JG; Santos, JA","637","Southern America","Brasil",NA,NA,"individuo nº 373. DAP. 18,8cm. Material estéril.; Sob influência fluvial sazonal. Projeto Mata Atlântica Nordeste- Subprojeto estudos ecologicos em Mata ciliar no Sul da Bahia, Rebio de Una.","ALCB004714","Dicotyledon",NA,"(A.DC.) Warb.","Jardim, JG","2001","Litoral Sul, Reserva Biologica de Una trilha do Rio Maruim","ALCB004714","09","25","Bahia","Una","-39.0675","-15.167778","40","40",NA,NA,"-39.0675","-15.167778",NA,"2001","10",NA,NA,NA,NA
"54","2019-10-09 11:20:57-03","UFBA","ALCB","88056","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Passos Júnior, LA; Paixão, JL da; Braga, AJ; Jardim, JG; Santos, JA","625","Southern America","Brasil",NA,NA,"Individuo nº 316.DAP. 21,0 cm. Alt. 17,0m. Material estéril. Exudato vermelho-sangue abundante.; Sob influência fluvial sazonal. Projeto Mata Atlântica Nordeste- Subprojeto estudos ecologicos em Mata ciliar no Sul da Bahia, Rebio de U","ALCB004705","Dicotyledon",NA,"(A.DC.) Warb.","Jardim, JG","2001","Litoral Sul, Reserva Biologica de Una trilha do Rio Maruim","ALCB004705","09","25","Bahia","Una","-39.0675","-15.167778","40","40",NA,NA,"-39.0675","-15.167778",NA,"2001","10",NA,NA,NA,NA
"55","2019-10-09 11:20:57-03","UFBA","ALCB","88057","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Passos Júnior, LA; Paixão, JL da; Braga, AJ; Jardim, JG; Santos, JA","608","Southern America","Brasil",NA,NA,"Individuo nº 316.DAP. 21,0 cm. Alt.17,0m. Material estéril. Exudato vermelho-sangue abundante.; Sob influência fluvial sazonal. Projeto Mata Atlântica Nordeste- Subprojeto estudos ecologicos em Mata ciliar no Sul da Bahia, Rebio de Un","ALCB004707","Dicotyledon",NA,"(A.DC.) Warb.","Jardim, JG","2001","Litoral Sul, Reserva Biologica de Una trilha do Rio Maruim","ALCB004707","09","25","Bahia","Una","-39.0675","-15.167778","40","40",NA,NA,"-39.0675","-15.167778",NA,"2001","10",NA,NA,NA,NA
"56","2019-10-09 11:20:57-03","UFBA","ALCB","88059","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Passos Júnior, LA; Paixão, JL da; Braga, AJ; Jardim, JG; Santos, JA","580","Southern America","Brasil",NA,NA,"Individuo. nº 281. DAP. 7,2cm. Alt.8,0m. Material estéril.exudado vermelho.; Sob influência fluvial sazonal. Projeto Mata Atlântica Nordeste- Subprojeto estudos ecologicos em Mata ciliar no Sul da Bahia, Rebio de Una.","ALCB004703","Dicotyledon",NA,"(A.DC.) Warb.","Jardim, JG","2001","Litoral Sul, Reserva Biologica de Una trilha do Rio Maruim","ALCB004703","09","25","Bahia","Una","-39.0675","-15.167778","40","40",NA,NA,"-39.0675","-15.167778",NA,"2001","10",NA,NA,NA,NA
"57","2019-10-09 11:20:57-03","UFBA","ALCB","88071","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Passos Júnior, LA; Paixão, JL da; Braga, AJ; Jardim, JG; Santos, JA","585","Southern America","Brasil",NA,NA,"Individuo nº 291. DAP. 17,9 cm. Alt. 15,0m. Material esteril. Exudato vermelho.; Sob influência fluvial sazonal. Projeto Mata Atlântica Nordeste- Subprojeto estudos ecologicos em Mata ciliar no Sul da Bahia, Rebio de Una.","ALCB004683","Dicotyledon",NA,"(A.DC.) Warb.","Jardim, JG","2001","Litoral Sul, Reserva Biologica de Una trilha do Rio Maruim","ALCB004683","09","25","Bahia","Una","-39.0675","-15.167778","40","40",NA,NA,"-39.0675","-15.167778",NA,"2001","10",NA,NA,NA,NA
"58","2019-10-09 11:20:57-03","UFBA","ALCB","88058","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Passos Júnior, LA; Paixão, JL da; Braga, AJ; Santos, JA","600","Southern America","Brasil",NA,NA,"Indiv. nº 316. DAP. 21,0 cm. Alt. 17,0 m. Material estéril. Exsudado vermelho-sangue. Abundante.; sob influência fluvial sazonal.","ALCB004706","Dicotyledon",NA,"(A.DC.) Warb.","Jardim, JG","2001","Litoral Sul, Reserva Biológica de Una. Trilha do Rio Maruim.","ALCB004706","09","25","Bahia","Una","-39.716667","-15.166667","40","40",NA,NA,"-39.716667","-15.166667",NA,"2001","10",NA,NA,NA,NA
"59","2019-10-09 11:20:57-03","UFBA","ALCB","101680","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Oliveira, RB; Silva, MD; Queiroz, MVM","30","Southern America","Brasil",NA,NA,"Alt. (m): 25. Odor de louro às 14h. Botões e sépelas verdes. Fragmento de Pancada grande. Rio, ninho de Scaptotrigona xant., trilha do rumo, seu raimundo.","ALCB004701","Dicotyledon",NA,"(A.DC.) Warb.","Oliveira, RB","2010","Litoral Sul, Igrapiúna, Reserva Ecológica Michelin","ALCB004701","09",NA,"Bahia","Ituberá","-39.1492004394531","-13.7321996688843",NA,NA,"22399","auto",NA,NA,NA,"2010","09",NA,NA,NA,NA
"60","2020-02-08 09:44:48-03","NBC","NL-BOTANY","L.1072894","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Unknown",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072894 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072894",NA,"Magnoliales","(A.DC.) Warb.",NA,NA,NA,"NL-L1072894",NA,NA,"Bahía",NA,"-42.733333","-11.133333",NA,NA,NA,NA,"-42.733333","-11.133333","Magnoliopsidae",NA,NA,"CEPECw12",NA,NA,NA
"61","2020-11-04 11:14:15-03","ESALQ","ESA","128791","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Bettinardi, M.L.","63.0",NA,"Brasil",NA,NA,"FOTO","ESA128791","Magnoliophyta",NA,NA,NA,"2013","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da Pedreira","ESA128791","04","03","São Paulo","Tapiraí","-47.37243","-24.02862","571","571",NA,NA,"-47.37243","-24.02862",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:15-03","ESALQ","ESA","75326","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","164.0",NA,"Brasil",NA,NA,"Árvore, ca. 20m alt. Frutos imaturos verdes.","ESA075326","Magnoliophyta",NA,"Warb.",NA,"2001","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu.","ESA075326","04","16","São Paulo","Itanhaém","-468.181",NA,"30","30",NA,NA,"-468,181","-24,047,694",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:15-03","ESALQ","ESA","29603","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Ivanauskas, N.M.","1115.0",NA,"Brasil",NA,NA,NA,"ESA029603","Magnoliophyta",NA,"(A.DC.) Warb.","Ivanauskas, N.M.","1995",NA,"ESA029603","10","01","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:15-03","ESALQ","ESA","109658","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29260.0",NA,"Brasil",NA,NA,NA,"ESA109658","Magnoliophyta",NA,NA,"Lima, R.A.F.",NA,"Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","ESA109658",NA,NA,"São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:15-03","ESALQ","ESA","85773","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Magalhães, G.M.","5218.0",NA,"Brasil",NA,NA,NA,"ESA085773","Magnoliophyta",NA,"(A.DC.) Warb.","Lombardi, J.A.","1940",NA,"ESA085773","06","20","Minas Gerais","Araxá","-46.940601348877","-19.5932998657227",NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:15-03","ESALQ","ESA","123830","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Souza, V.C. ; Flores, T.B.","34931.0",NA,"Brasil",NA,NA,"Árvore, ca. 7 m alt. Vegetativo.","ESA123830","Magnoliophyta",NA,NA,"Souza, V.C.","2013","Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.","ESA123830","04","30","São Paulo","Tapiraí","-47.5","-23.9599990844727",NA,NA,"41034","auto",NA,NA,NA,"2013",NA,NA,NA,NA,NA
"67","2020-11-04 11:14:15-03","ESALQ","ESA","28932","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Ivanauskas, N.M.","473.0",NA,"Brasil",NA,NA,NA,"ESA028932","Magnoliophyta",NA,"(A.DC.) Warb.",NA,"1996",NA,"ESA028932","10","01","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:15-03","ESALQ","ESA","28933","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Ivanauskas, N.M.","698.0",NA,"Brasil",NA,NA,NA,"ESA028933","Magnoliophyta",NA,"(A.DC.) Warb.",NA,"1996",NA,"ESA028933","01","20","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:15-03","ESALQ","ESA","73088","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Sztutman, M. ; Valmir","77.0",NA,"Brasil",NA,NA,NA,"ESA073088","Magnoliophyta",NA,"(A.DC.) Warb.","Franco, G.A.D.C. & Sztutman, M.","1998",NA,"ESA073088","11","24","São Paulo","Pariquera-açú","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:15-03","ESALQ","ESA","123770","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Colletta, G.D. ; Ferreira, M.A.P.","1158.0",NA,"Brasil",NA,NA,"Árvore, 25m, caule descamante, látex avermelhado","ESA123770","Magnoliophyta",NA,NA,"Ivanauskas, N.M.","2013","Reserva Particular da Votorantim (CBA), UHE Alecrim, trilha da Chaminé, beira do Ribeirão do Veado.","ESA123770","05","02","São Paulo","Tapiraí","-47.5","-23.9599990844727",NA,NA,"41034","auto",NA,NA,NA,"2013","05",NA,"02",NA,NA
"71","2015-07-02 14:03:05-03","JBP","HPL","13671","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"J.G. Jardim","5463",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"2009","BR-101, plantação de café ca. 7 km do entrocamento de Jussari. CEPLAC-126243.",NA,"01","31","BA","Arataca","-39.4144","-15.2633",NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-02-15 11:46:07-02","IPA","IPA","75501","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Monteiro, M.T.","22654","Southern America","Brasil",NA,NA,"Florespequenas, amarelas com pouco perfume de odor agradável. Frutos redondos.","IPA0075501","Plantae",NA,"(A. DC.) Warb.","Mercês, P.F.F.","1968","Rio do Largo, Fazenda Campina",NA,"07","30","Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","01",NA,"17",NA,NA
"73","2019-02-15 11:46:07-02","IPA","IPA","76395","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Monteiro, M.T.","22777","Southern America","Brasil",NA,NA,"Flores pequenas, amarelas com pouco perfume. Latex vermelho.","IPA0076395","Plantae",NA,"(A. DC.) Warb.","Tavares, S.","1968","Fazenda Rosário",NA,"09","29","Alagoas","São Miguel do Tapuio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969","09",NA,"10",NA,NA
"74","2019-02-15 11:46:07-02","IPA","IPA","83479","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Silva, R.K.S.; Lima, R.B.A.; Lima, R.B.A.","06","Southern America","Brasil",NA,NA,"Árvore ca. 12m de altura. Flor amarelo ferrugíneo. CAP: 49cm; Floresta Ombrófila Densa de Terras Baixas.","IPA0083479","Plantae",NA,"(A. DC.) Warb.","Cano, O.; Silva, R.K.S.; Barbosa, J.I.S.","2009","Engenho Buranhém, Usina Trapiche, Coletada em área de nascente.",NA,"03","27","Pernambuco","Sirinhaém","-35.1825","-8.576278","49","49",NA,NA,"-35.1825","-8.576278",NA,"2009","06",NA,"16",NA,NA
"75","2019-02-15 11:46:07-02","IPA","IPA","11024","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Andrade-Lima","56-2603","Southern America","Brasil",NA,NA,NA,"IPA0011024","Plantae",NA,"(A. DC.) Warb.",NA,"1956","Usina São José, mata.",NA,"10","21","Pernambuco","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-02-15 11:46:07-02","IPA","IPA","1676","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Andrade-Lima","50-496","Southern America","Brasil",NA,NA,"Árvore grande, casca com porções salientes se despregando. Folha amarelo-ocre. Madeira vermelha, boa.","IPA0001676","Plantae",NA,"(A. DC.) Warb.","Andrade-Lima","1950","Dois Irmãos, chã.",NA,"06","12","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto",NA,NA,NA,"1950","06",NA,"12",NA,NA
"77","2019-02-15 11:46:07-02","IPA","IPA","1366","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Andrade-Lima","40-350","Southern America","Brasil",NA,NA,"Árvore muito grande. Madeira oca, vermelha.","IPA0001366","Plantae",NA,"(A. DC.) Warb.","Ducke, A.","1949","Dois Irmãos",NA,"10","11","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:46:07-02","IPA","IPA","1979","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Andrade-Lima","50-742","Southern America","Brasil",NA,NA,"Árvore grande na parte posterior da mata. Folhas avermelhadas.","IPA0001979","Plantae",NA,"(A. DC.) Warb.","Andrade-Lima","1950","Dois Irmãos, mata.",NA,"12","26","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto",NA,NA,NA,"1950","12",NA,"26",NA,NA
"79","2020-12-20 21:18:34-03","UFV","VIC","2137","PreservedSpecimen","Plantae","Myrsinaceae","Virola","gardneri","Virola gardneri",NA,"Kuhlmamn","s.n.",NA,"Brasil",NA,NA,NA,"VIC002137",NA,NA,NA,NA,"1935","Fazenda São João","VIC002137","12","19","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:18:34-03","UFV","VIC","18012","PreservedSpecimen","Plantae","Myrsinaceae","Virola","gardneri","Virola gardneri",NA,"Ana Luiza","s.n.",NA,"Brasil",NA,NA,NA,"VIC018012",NA,NA,NA,NA,"1995","FLONA Rio Preto","VIC018012","08","09","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:18:34-03","UFV","VIC","7258","PreservedSpecimen","Plantae","Myrsinaceae","Virola","gardneri","Virola gardneri",NA,"Silva, A.F. da","097s.n.",NA,"Brasil",NA,NA,"Árvore com cerca de 25 metros de altura, botões florais, ferrugíneos.","VIC007258",NA,NA,NA,NA,"1978","Estação Experimental","VIC007258","12","20","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-10-20 14:17:51-03","UFOPA","HSTM","2463","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Suemitsu, C.","1031",NA,"Brasil",NA,NA,NA,"HSTM002463",NA,NA,"(A.DC.) Warb.","Suemitsu, C.","2007","Tapará Mirim.","HSTM002463","07","05","Pará","Santarém","-54.708056","-2.443333","51","51",NA,NA,"54º42'29''W","2º26'36''S",NA,NA,NA,NA,NA,NA,NA
"83","2020-10-20 14:17:51-03","UFOPA","HSTM","2457","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Suemitsu, C.","1025",NA,"Brasil",NA,NA,NA,"HSTM002457",NA,NA,"(A.DC.) Warb.","Suemitsu, C.","2006","Aracampina.","HSTM002457","06","07","Pará","Santarém","-54.708056","-2.443333","51","51",NA,NA,"54º42'29''W","2º26'36''S",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-24 17:09:28-03","UFES","SAMES","9974","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Ribeiro, M.","1633",NA,"Brasil",NA,NA,"Planto com 5,5 m alt. x 8 cm CAP, exsudato ralo e vermelho. Estéril. Transecto 3 planta 17 Habitat: Floresta de Tabuleiro Habito: Árvore","SAMES09974",NA,NA,"(A.DC.) Warb.","Ribeiro, M.; Siqueira, G.","2011","Floresta Alta, km 4 na estrada que circunda a reserva, trecho conservado, sub-bosque sombreado.",NA,"04","30","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto","-398194445.0","-182555556.0",NA,"2018",NA,NA,NA,NA,NA
"85","2021-03-24 17:09:28-03","UFES","SAMES","7579","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Saporetti,A.M.J.","55",NA,"Brasil",NA,NA,"CAP 38,1 cm. Tronco com exsudado avermelhado escorrendo após corte.Frutos imaturos verdes. Habito: Árvore","SAMES07579",NA,NA,"(A.DC.) Warb.",NA,"2017","Propriedade particular situada atrás da residência da Sra Zilma.",NA,"04","15","Espírito Santo","Jaguaré","-40.076099395752","-18.9055995941162",NA,NA,"43085","auto","-399033333.0","-189519444.0",NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:39:59-03","UFJF","CESJ","X-012","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"?","s.n.",NA,"?",NA,NA,"Nome vulgar: Bicuiba vermelha.Árvore dióica, de 30 a 35m de altura e mais de 1m de diâmetro.Madeira pesada e dura, não empena.De Pernambuco ao Rio de Janeiro,na floresta pluial.","CESJ00X012","Angiosperma",NA,"(A.DC.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:35:58-03","UNICAMP","UEC","121653","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC; et al.","164",NA,"Brazil",NA,NA,"Árvore, ca. 20m alt. Frutos imaturos verdes.; Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu",NA,"Magnoliopsida",NA,"(A.DC.) Warb.",NA,"2001","Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,"04","16","São Paulo","Itanhaém","-46.81825","-24.047694","30","100",NA,NA,"-46.81825","-24.047694",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:35:58-03","UNICAMP","UEC","144422","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Silva, MJ; Dias, AS; Camargo, R","934",NA,"Brazil",NA,NA,"Árvore, ca. de 8m alt, frutos com arilo avermelhado.",NA,"Magnoliopsida",NA,"(A.DC.) Warb.","Dias, AS; Silva, MJ","2006","Fazenda Folha Larga, Trilha no interior da mata, solo argiloso. Floresta Ombrófila Densa.",NA,"11","20","São Paulo","Cananéia","-47.916667","-24.883333",NA,NA,NA,NA,"-47.916667","-24.883333",NA,"2006","12",NA,"09",NA,NA
