"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","previousCatalogNumber"
"54","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","14689",NA,"Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Epífta. Flores brancas com calo amarelo.","Fraga/Nov.-2002",NA,NA,NA,NA,"Rchb.f.","L. Kollmann","3252","2000",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"MBML014689",NA,"11","14","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"55","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","23213",NA,"Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Epífita; florida em 07/11/2003. Flores c/ pétalas e sépalas brancas, labelo branco c/ centro amarelo.","A. P. Fontana/12-05-2005",NA,NA,NA,NA,"Rchb.f.","A. P. Fontana; et al","370","2002",NA,"Brasil","A.P.P. São Lourenço",NA,"MBML023213",NA,"06","09","Espírito Santo","Santa Teresa","-40.620278","-19.923889",NA,NA,"40W37'13","19S55'26",NA,NA,NA,NA
"56","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","25595",NA,"Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Epífita na meia sombra. Flores brancas, calos amarelos.","L. Kollmann/17-11-2005",NA,NA,NA,NA,"Rchb.f.","L. Kollmann","8443","2005",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"MBML025595",NA,"11","17","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"57","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","38432",NA,"Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Epífita sob Coffea arabica L. Pétalas e sépalas brancas rosadas; Labelo branco com quilha amarela. Cafezais antigos (30 anos) Sr. João Batista Massini.","D.R.Couto- 14/11/2004","2004","11","14",NA,"Rchb.f.","D.R. Couto","207","2004",NA,"Brasil","Santa Luzia- Conceição de Muqui",NA,"MBML038432",NA,"11","13","Espírito Santo","Mimoso do Sul","-41.3664016723633","-21.0641994476318","29430","auto",NA,NA,"720","720",NA,NA
"58","2020-06-17 15:25:21-03","UNESP-RC","HRCB","9520","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,"Rchb. f.","Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,NA,NA
"59","2020-06-17 15:25:21-03","UNESP-RC","HRCB","9522","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,"Rchb. f.","Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,NA,NA
"60","2020-06-17 15:25:21-03","UNESP-RC","HRCB","11320","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,"Rchb. f.","Furlan, A.",NA,NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,NA,NA
"61","2020-06-17 15:25:21-03","UNESP-RC","HRCB","11425","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,"Rchb. f.","Garcia, F. C. P.",NA,NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,NA,NA
"62","2020-06-17 15:25:21-03","UNESP-RC","HRCB","13288","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,"Rchb. f.","Furlan, A.",NA,NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,NA,NA
"63","2020-06-17 15:25:21-03","UNESP-RC","HRCB","9625","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,"Rchb. f.","Furlan, A.",NA,NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,NA,NA
"64","2020-06-17 15:25:21-03","UNESP-RC","HRCB","9784","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"J. E. L. S. Ribeiro",NA,NA,NA,NA,"Rchb. f.","Garcia, F. C. P.",NA,NA,NA,"Brasil","Picinguaba",NA,NA,NA,NA,NA,"São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,NA,NA
"65","2021-02-25 10:11:27-03","CVRD","CVRD","12069","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Próximo ao estacionamento. <ll>dwc_commonname:</ll> Orquídea cacho branco","Domingos A. Folli","2009","01","21",NA,"Rchb. f.","Folli, D.A.","6294","2009","América do Sul","BRASIL",NA,NA,"CVRD012069",NA,"01","21","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","auto",NA,NA,NA,NA,NA,NA
"66","2021-02-25 10:11:27-03","CVRD","CVRD","4218","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","<ll>dwc_commonname:</ll> Orquídea cacho branco","C. N. Fraga & L. Menini Neto","2004","12","10",NA,"Rchb. f.","Folli, D.A.","1790","1993","América do Sul","BRASIL","Erva epífita, próxima a Casa da Vigilância.",NA,"CVRD004218","CVRD004218","01","12","ES","Linhares","-40.0722007751465","-19.3910999298096","48094","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-25 13:53:06-03","UNIVILLE","JOI","5089","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","; HABITO: epífita, aéreo; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","Mancinelli, W. S.","2006","01","10",NA,"Rchb.f.","Mancinelli, W.S.","272","2006",NA,"Brasil","Ilha dos Barcos.",NA,"JOI005089",NA,"01","10","Santa Catarina","Araquari","-48.7221984863281","-26.3700008392334","25329","auto",NA,NA,"2","2",NA,NA
"68","2021-03-25 13:53:06-03","UNIVILLE","JOI","7189","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","F. Beilke","2008","02","29",NA,"Rchb.f.","M.C. Bartz","9","2008",NA,"Brasil","BR-280.",NA,"JOI007189",NA,"01","17","Santa Catarina","Schroeder","-49.0731010437012","-26.4125003814697","13299","auto",NA,NA,"96","96",NA,NA
"69","2019-11-12 16:42:59-03","URICER","HPBR","1003","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Arbusto, flores vermelhas, altura de 3 metros.","VANZO,M.A.",NA,NA,NA,"1","Linn","VANZO,M.A.",NA,"1986",NA,"Brasil","FAPES",NA,"HPBR001003",NA,"03","14","RS","Erechim","-52.2738990783691","-27.6341991424561","46790","auto",NA,NA,NA,NA,NA,NA
"70","2019-11-13 16:04:59-03","UNISANTA","HUSC","1447","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Espífita, Pétalas brancas, labelo com riscos amarelos.; Floresta de restinga úmida","Catharino, E.L.M.","1999","03","26",NA,"Rchb.f.","Sampaio, P.S.P.; Rossi, L.","125","1998",NA,"Brasil","Fazenda da Família Pinto.",NA,NA,NA,"11","17","São Paulo","Bertioga","-46.138599395752","-23.8544006347656","37616","auto",NA,NA,NA,NA,NA,NA
"71","2019-11-13 16:04:59-03","UNISANTA","HUSC","8017","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Epífita com flores.; Floresta ombrofila densa.","P.S.P Sampaio","2012",NA,NA,NA,"Rchb.f.","R. Guandalini","30","2011",NA,"Brasil","Serra do Guararu, condomínio Iporanga, área B.",NA,NA,NA,"11","03","São Paulo","Guarujá","-46.25","-23.9899997711182","18989","auto",NA,NA,NA,NA,NA,NA
"72","2019-11-13 16:04:59-03","UNISANTA","HUSC","8016","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Botões florais brancos.; Floresta ombrofila densa.","P.S.P Sampaio",NA,NA,NA,NA,"Rchb.f.","G. V. Martins; D. Costa","02","2011",NA,"Brasil","Serra do Guararu, condomínio Iporanga, área B, entre a parcela 22 e o rio.",NA,NA,NA,"11","03","São Paulo","Guarujá","-46.25","-23.9899997711182","18989","auto",NA,NA,NA,NA,NA,NA
"73","2019-11-13 16:04:59-03","UNISANTA","HUSC","8021","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Epífita com fruto.; Floresta ombrofila densa.","M.Magenta; R. Guandalini","2014","06",NA,NA,"Rchb.f.","R. Guandalini","37","2012",NA,"Brasil","Serra do Guararu, condomínio Iporanga, área B, parcela 13.",NA,NA,NA,"08","17","São Paulo","Guarujá","-46.25","-23.9899997711182","18989","auto",NA,NA,NA,NA,NA,NA
"74","2019-11-13 16:04:59-03","UNISANTA","HUSC","10171","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Epífita crescendo sobre árvore.; Floresta Baixa de Restinga","Kayasima, M.,.","2007","01",NA,NA,"Rchb.f.","Boldin, A.H.L.; et al.","376","2007",NA,"Brasil","Sítio Sandi",NA,NA,NA,"01",NA,"São Paulo","Santos","-46.3300018310547","-23.9599990844727","26836","auto",NA,NA,NA,NA,NA,NA
"75","2019-11-13 16:04:59-03","UNISANTA","HUSC","10173","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Epífita crescendo sobre árvore; Floresta Baixa de Restinga","Boldrin, A.H.L.","2009","06",NA,NA,"Rchb.f.","Boldrin, A.H.L.; et al.","488","2009",NA,"Brasil","Sítio Sandi",NA,NA,NA,"06",NA,"São Paulo","Santos","-46.3300018310547","-23.9599990844727","26836","auto",NA,NA,NA,NA,NA,NA
"76","2019-11-13 16:04:59-03","UNISANTA","HUSC","10172","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Epífita crescendo sob sombra; Floresta baixa de restinga","Kayasima, M.,.","2007","02",NA,NA,"Rchb.f.","Boldin, A.H.L.; et al.","389",NA,NA,"Brasil","Sítio Sandi",NA,NA,NA,NA,NA,"São Paulo","Santos","-46.3300018310547","-23.9599990844727","26836","auto",NA,NA,NA,NA,NA,NA
"77","2016-08-23 09:45:46-03","NHMLondon","NHM-LONDON-BOT","BM000533790","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","John Miers; b.1789; d.1879; Miers","s.n.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:4651101"
"78","2016-08-23 09:45:46-03","NHMLondon","NHM-LONDON-BOT","BM000533789","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","A.R. Endres; d.1877; Endres","s.n.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:4651100"
"79","2021-03-04 15:42:07-03","IF","SPSF","25217","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,NA,NA,NA,NA,"M.Sztutman","89","1999","América do Sul","Brasil","P.E.Pariquera Abaixo",NA,NA,NA,"01","05","SP","Pariquera Açu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-04 15:42:07-03","IF","SPSF","38408","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","COLETA: Procedente de cultivo.&nf;Preparada em 02/12/2003; GEOGRAFIA: Estrada de acesso à parcela.;",NA,NA,NA,NA,NA,"Rchb.f.","T.B.Breier & R.B.Singer","1049","2003","América do Sul","Brasil","Parque Estadual Carlos Botelho - Núcleo Sete Barras",NA,NA,NA,"05","14","SP","Sete Barras","-47.931944","-24.169444",NA,NA,NA,NA,NA,NA,NA,NA
"81","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Comm. Geogr.Geol. S. Paulo","2864?",NA,"Southern America","Brazil","in prov. S. Paulo supra arbores ad Iguape",NA,NA,"P03P6N0040",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Peckolt, T","575",NA,"Southern America","Brazil","ad Canta Gallo",NA,NA,"P03P6N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Martius, CFP","563?",NA,"Southern America","Brazil","in Brasilia austro-orientali locis haud indicatis",NA,NA,"P03P6N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Descourtilz, ME","12?",NA,"Southern America","Brazil","Habitat supra arbores in districtu Morro-Quemado et Macahé, et prope Jesu de Bananal prov. Minas Geraes",NA,NA,"P03P6N0040",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Miers, J","s.n.",NA,"Southern America","Brazil","in prov. S. Paulo ad Itaguahy",NA,NA,"P03P6N0040",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Comm. Geogr.Geol. S. Paulo","2864",NA,"Southern America","Brazil","in prov. S. Paulo supra arbores ad Iguape",NA,NA,"P03P6N0040",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","in herb. Kew",NA,NA,NA,NA,NA,"Rchb.f.","Descourtilz, ME","83",NA,"Southern America","Brazil","in Brasilia austro-orientali locis haud indicatis",NA,NA,"P03P6N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Martius, CFP","563",NA,"Southern America","Brazil","in Brasilia austro-orientali locis haud indicatis",NA,NA,"P03P6N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","in herb. Kew",NA,NA,NA,NA,NA,"Rchb.f.","Descourtilz, ME","83?",NA,"Southern America","Brazil","in Brasilia austro-orientali locis haud indicatis",NA,NA,"P03P6N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Floret Januario ad Maium",NA,NA,NA,NA,NA,"Rchb.f.","Glaziou, AFM","18520",NA,"Southern America","Brazil","in Brasilia austro-orientali locis haud indicatis",NA,NA,"P03P6N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","Floret Januario ad Maium",NA,NA,NA,NA,NA,"Rchb.f.","Glaziou, AFM","18520?",NA,"Southern America","Brazil","in Brasilia austro-orientali locis haud indicatis",NA,NA,"P03P6N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Miers, J","s.n.",NA,"Southern America","Brazil","in prov. S. Paulo ad Itaguahy",NA,NA,"P03P6N0040",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Descourtilz, ME","12",NA,"Southern America","Brazil","Habitat supra arbores in districtu Morro-Quemado et Macahé, et prope Jesu de Bananal prov. Minas Geraes",NA,NA,"P03P6N0040",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2017-09-11 17:12:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Peckolt, T","575?",NA,"Southern America","Brazil","ad Canta Gallo",NA,NA,"P03P6N0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-08 12:52:22-03","UFRGS","ICN","164135","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","flores brancas com parte do labelo amarelo-ouro, odor adocicado (manhã); epífita","Singer, RB",NA,NA,NA,NA,"Rchb. f.","Dettke, GA","405","2009","América do Sul","Brasil","P.E. Guaraqueçaba PR-346",NA,"ICN00041122",NA,"10","15","PR","Guaraqueçaba","-48.3288993835449","-25.3066997528076","37295","auto",NA,NA,NA,NA,NA,NA
"96","2021-03-03 22:00:02-03","FLAS","FLAS","218857","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","[Label note:] Living accession 99284. --[Label footing:] Voucher for NSF Grant Systematics of Maxillariinae (Orchidaceae): Generic Delimitation, Pollinator Rewards, and Pollination",NA,NA,NA,NA,NA,"Rchb.f.","Mark Whitten","3002",NA,NA,"Ecuador",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-03 22:00:02-03","FLAS","FLAS","219045","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta","[Label note:] Voucher for DNA study (N320). Living accession number 99284. --[Label footing:] Voucher for NSF Grant Molecular Systematics of Subtribe Oncidiinae.",NA,NA,NA,NA,NA,"Rchb.f.","Mark Whitten","3480",NA,NA,"Ecuador",NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 10:13:48-03","IBt","SP","168426","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"Bicalho, HD","1962","02","12",NA,"Rchb.f.","Bicalho, HD","s.n.","1961",NA,"Brasil","Município de margens do rio São Lourencinho",NA,NA,NA,"09","28","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 10:13:48-03","IBt","SP","24521","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"Hoehne, FC",NA,NA,NA,NA,"Rchb.f.","Hoehne, FC","s.n.","1929",NA,"Brasil","Xiririca",NA,NA,NA,"11","22","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 10:13:48-03","IBt","SP","37058","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"Kuhlmann, M",NA,NA,NA,NA,"Rchb.f.","Mazzini, E","4","1934",NA,"Brasil",NA,NA,NA,NA,"12","04","Espírito Santo","Itabapoana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-21 10:13:48-03","IBt","SP","25649","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"Hoehne, FC",NA,NA,NA,NA,"Rchb.f.","Spannagel, C","2","1929",NA,"Brasil","Areal",NA,NA,NA,"10",NA,"Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","36524","auto",NA,NA,NA,NA,NA,NA
"102","2019-11-21 10:13:48-03","IBt","SP","25646","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"Hoehne, FC",NA,NA,NA,NA,"Rchb.f.","Hoehne, FC","s.n.","1926",NA,"Brasil",NA,NA,NA,NA,"10","08","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516","21675","auto",NA,NA,NA,NA,NA,NA
"103","2019-11-21 10:13:48-03","IBt","SP","334655","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"Catharino, ELM","1999","03","25",NA,"Rchb.f.","Sampaio, PSP; et al.","125","1998",NA,"Brasil","Fazenda da Família Pinto",NA,NA,NA,"11","17","São Paulo","Bertioga","-46.138599395752","-23.8544006347656","37616","auto",NA,NA,NA,NA,NA,NA
"104","2019-11-21 10:13:48-03","IBt","SP","27258","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Loefgren, A; Edwall, G","CGG2864","1895",NA,"Brasil","Em cultivo da Comissão",NA,"SP029850","SP029850","01",NA,"São Paulo","Iguape","-47.5499992370605","-24.7000007629395","55628","auto",NA,NA,NA,NA,NA,NA
"105","2019-11-21 10:13:48-03","IBt","SP","47563","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,NA,NA,NA,NA,NA,"Rchb.f.","Sobral, J","2","1942",NA,"Brasil",NA,NA,NA,NA,"12","09","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758","26998","auto",NA,NA,NA,NA,NA,NA
"106","2019-11-21 10:13:48-03","IBt","SP","42290","S","Plantae",NA,NA,NA,"Orchidaceae","Rodriguezia","venusta","Rodriguezia venusta",NA,"Gehrt, A",NA,NA,NA,NA,"Rchb.f.","Sáes, OC","2","1940",NA,"Brasil",NA,NA,NA,NA,"02","15","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758","17840","auto",NA,NA,NA,NA,NA,NA
