"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"120","2020-02-08 08:58:53-03","NBC","NL-BOTANY","L.2598267","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.",NA,NA,NA,NA,"Dusén PKH",NA,"1908","09","09","Brazil",NA,NA,"Parana: Serra do Mar, Ypiranga, in silva prim.",NA,NA,NA,NA,NA,NA,"NL-L2598267","NL-L2598267","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2598267 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Cornales","itatiaiae",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"121","2020-02-08 08:58:53-03","NBC","NL-BOTANY","U.1340083","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","07","03","Brazil",NA,NA,"Rio de Janeiro. Parque Nacional do Itatiaia, just below top of Prateleiras between 2 large boulders.",NA,NA,NA,NA,NA,NA,"NL-U1340083","NL-U1340083","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1340083 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Cornales","itatiaiae",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"122","2020-02-08 08:58:53-03","NBC","NL-BOTANY","U.1340084","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.",NA,NA,NA,NA,"Brade AC; Segadas-Vianna F",NA,"1950","05","01","Brazil",NA,NA,"Estado do Rio-Itatiaia aubida as Agulhas Negras.",NA,NA,NA,NA,NA,NA,"NL-U1340084","NL-U1340084","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1340084 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Cornales","itatiaiae",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"123","2020-02-08 08:58:53-03","NBC","NL-BOTANY","U.1340086","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.","Dillon MO; Muñoz Schick M",NA,NA,NA,"Klein RM",NA,"1956","05","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1340086","NL-U1340086","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1340086 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Cornales","itatiaiae",NA,NA,"Magnoliopsidae","U 0097097",NA,NA,NA,NA
"124","2020-02-08 08:58:53-03","NBC","NL-BOTANY","WAG.1417477","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia itatiaiae","(Wawra) Taub.",NA,NA,NA,NA,"Rambo B",NA,"1949","12","18","Brazil",NA,NA,"Estado Ro C. do Sul, San Francisco de Paula.",NA,NA,NA,NA,NA,NA,"NL-WAG1417477","NL-WAG1417477","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1417477 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Cornales","itatiaiae",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"125","2020-11-04 10:55:50-03","ESALQ","ESA","142053","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Gissi, D.S.","2016","01","07","Toledo, C. A. P.; Flores, T. B. Gayoso; Coelho, R. G. & Colleta, D. C.","306.0","2015","10","09","Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina. Ao longo da estrada de acesso à Pedra da Macela.","-44.815278","-23.141111","44°48'55W","23°08'28S","1760","1760","ESA142053",NA,NA,NA,NA,"Arbusto escandente, ca. 3 m alt., frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-04 11:11:16-03","ESALQ","ESA","69168","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,NA,NA,NA,NA,"Krieger, L.","14340.0","1976","09","26","Brasil","Minas Gerais","Ibitipoca",NA,NA,NA,NA,NA,NA,NA,"ESA069168","ESA069168",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-04 11:05:28-03","ESALQ","ESA","81781","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.",NA,NA,NA,NA,"Stehmann, J.R.","2979.0","2001","09","20","Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"ESA081781",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"128","2020-11-04 11:11:16-03","ESALQ","ESA","13976","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,NA,NA,NA,NA,"Cordeiro, J.","351.0","1986","08","28","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"ESA013976","ESA013976",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"129","2020-11-04 11:11:16-03","ESALQ","ESA","53506","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,NA,NA,NA,NA,"Lucas, E.J. et al.","506.0","2006","11","19","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"ESA053506","ESA053506",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"130","2020-11-04 11:11:16-03","ESALQ","ESA","39818","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,NA,NA,NA,NA,"Jarenkow, J.A. et al.","3226.0","1997","05","01","Brasil","Rio Grande do Sul","Morrinhos do Sul",NA,"-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"ESA039818","ESA039818",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
"131","2020-11-04 11:11:16-03","ESALQ","ESA","73197","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos.) Taub.","Souza, V.C.","2009",NA,NA,"Barreto, K.D. et al.","1218.0","1993","09","22","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"ESA073197","ESA073197",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"132","2020-11-04 11:05:28-03","ESALQ","ESA","101328","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,"Breier, T.B.",NA,NA,NA,"Breier, T.B.","297.0","2002","06","30","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA101328","ESA101328",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"133","2020-11-04 11:11:16-03","ESALQ","ESA","101441","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,NA,NA,NA,NA,"Oriani, A.","711.0","2005","03","01","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA101441","ESA101441",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"134","2020-11-04 11:11:16-03","ESALQ","ESA","55426","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos.)Taub.","Souza, V.C.","2007","04","04","Sanches, J.H.","84.0","2007","04","04","Brasil","Santa Catarina","Urupema","Fazenda Farofa. Campo de Altitude","-49.8731002807617","-27.9528007507324",NA,NA,"1669","1669","ESA055426","ESA055426",NA,NA,NA,"Liana.","Magnoliophyta",NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA
"135","2020-11-04 10:55:50-03","ESALQ","ESA","141776","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Colleta, G.D.","2016","06","09","T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida","2161.0","2015","11","27","Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina - Pedra da Macela - Campo de altitude, próximo a torre de transmissão.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"ESA141776",NA,NA,NA,NA,"Arbusto escandente, frutos imaturos verdes.",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"136","2020-11-04 11:11:16-03","ESALQ","ESA","71964","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,NA,NA,NA,NA,"Cordeiro, J.M. et al.","1781.0","2000","10","24","Brasil",NA,"Serra da Ibitiraquira",NA,NA,NA,NA,NA,NA,NA,"ESA071964","ESA071964",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-04 10:55:50-03","ESALQ","ESA","142110","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Souza, V.C.","2015","09","22","Toledo, C. A. P.; Flores, T. B. Gayoso; Coelho, R. G. & Colleta, D. C.","234.0","2015","09","09","Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina, Pedra da Macela. Campo de altitude.","-44.813889","-23.140278","44°48'50W","23°08'25S","1800","1800","ESA142110",NA,NA,NA,NA,"Arbusto, ca. 0,3 m alt., frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-11-04 11:11:16-03","ESALQ","ESA","31769","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,NA,NA,NA,NA,"Silva, J.M. et al.","1514.0","1995","09","15","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"ESA031769","ESA031769",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"139","2020-11-04 11:11:16-03","ESALQ","ESA","101442","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia",NA,NA,NA,NA,NA,"Oriani, A.","711.0","2005","03","01","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA101442","ESA101442",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"140","2021-01-14 15:31:10-03","MN","R","92636","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Flaster, B.","1970","09","10","Glaziou, A.F.M.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Serra dos Órgãos",NA,NA,NA,NA,NA,NA,"R010064773","R010064773_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-01-14 15:31:10-03","MN","R","9855","PreservedSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia var.itatiaiae","(Wawra) Taub.",NA,NA,NA,NA,"Glaziou, A.F.M.","6696","1869","08","07","Brasil","Rio de Janeiro",NA,"Serra dos Órgãos",NA,NA,NA,NA,NA,NA,"R010052759","R010052759_001",NA,NA,NA,"Plantas do Brasil Central",NA,NA,"var.itatiaiae",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-19 10:23:57-03","CPAP","CPAP","25289","PreserverdSpecimen","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","W. S. Mancinelli","2009","06","19","Mancinelli, W. S.","929","2009","06","19","Brasil","SC","Joinville","Morro da tromba","-48.8456001281738","-26.3043994903564",NA,NA,"960","960",NA,NA,NA,NA,NA,"Floresta Ombrófila Alto Montana. Epífita.",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"143","2015-07-02 14:02:18-03","JBP","HPL","5304","S","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","V.C. Souza","2012","07","20","H. Lorenzi","5720","2005","10","14","Brasil","SC","Bom Jardim da Serra","Coletada no alto da serra do rio de Rastro, em mata de grota.","-49.6247","-28.3369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA
"144","2019-12-19 08:15:20-03","FPS","FPS","2859","MachineObservation","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Mart.) CHing.","Schwirkowski, P.","2017","07","15","Schwirkowski, P.","2286","2017","07","15","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres","-49.054899","-26.224838","-49.054899","-26.224838",NA,NA,"FPS02859,FURB55721","FPS02859_v01 FPS02859_v02 FPS02859_v03 FPS02859_v04 FPS02859_v05 FPS02859_v06 FPS02859_v07 FURB55721",NA,NA,NA,"<ll>dwc_commonname:</ll> Erva-de-passarinho-dos-andes, erva-de-passarinho",NA,NA,NA,NA,NA,NA,"FURB 55721, HUCS 48117","voucher",NA,NA,NA
"145","2019-12-19 08:15:20-03","FPS","FPS","1686","MachineObservation","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Mart.) Ching","Schwirkowski, P.","2011","09","22","Schwirkowski, P.",NA,"2011","09","22","Brasil","Santa Catarina","Campo Alegre","Bateias de Baixo","-49.237916","-26.078358","-49.237916","-26.078358",NA,NA,"FPS01686","FPS01686_v01 FPS01686_v02 FPS01686_v03 FPS01686_v04 FPS01686_v05 FPS01686_v06 FPS01686_v07 FPS01686_v08",NA,NA,NA,"<ll>dwc_commonname:</ll> Erva-de-passarinho-dos-andes, erva-de-passarinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-12-19 08:15:20-03","FPS","FPS","4163","MachineObservation","Plantae","Griseliniaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Mart.) Ching","Schwirkowski, P.","2019","10","26","Schwirkowski, P.; Hantschel, C.R.","3586","2019","10","26","Brasil","Santa Catarina","Campo Alegre","Rio dos Bugres, localidade de São Miguel","-49.191809","-26.200742","-49.191809","-26.200742",NA,NA,"FPS04163,FURB65444","FPS04163_v01 FPS04163_v02 FPS04163_v03 FPS04163_v04 FPS04163_v05 FPS04163_v06 FPS04163_v07 FURB65444",NA,NA,NA,"<ll>dwc_commonname:</ll> Erva-de-passarinho-dos-andes, erva-de-passarinho",NA,NA,NA,NA,NA,NA,"FURB 65444","voucher",NA,NA,NA
"147","2019-08-27 13:28:47-03","IAP","PACA-AGP","37289","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Emrich-Rambo","1954","07","21","Hatschbach, G.",NA,"1947","08","07","Brasil","PR","Piraquara","Banhados","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"PACA037289",NA,NA,NA,NA,"EM PERIGO&nf;l. sicher, 21.7.1954 Habitat: in silva epiphytica","Magnoliophyta","Cornales",NA,"12577","auto","Magnoliatae",NA,NA,NA,NA,NA
"148","2019-08-27 13:28:47-03","IAP","PACA-AGP","67926","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Kummrow","1985",NA,NA,"Kummrow","2475","1984","07","11","Brasil","PR","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"PACA067926",NA,NA,NA,NA,"EM PERIGO Habitat: epifita da matinha nebular","Magnoliophyta","Cornales",NA,"17116","auto","Magnoliatae",NA,NA,NA,NA,NA
"149","2019-08-27 13:28:47-03","IAP","PACA-AGP","32442","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Emrich-Rambo","1954","07","21","Rambo, B.",NA,"1946","01","28","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"PACA032442",NA,NA,NA,NA,"fl. deciso, sicher, 21.7.1954 Habitat: in silvula nebulari epiphytica","Magnoliophyta","Cornales",NA,"55856","auto","Magnoliatae",NA,NA,NA,NA,NA
"150","2019-08-27 13:28:47-03","IAP","PACA-AGP","92738","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.",NA,NA,NA,NA,"J. Larocca",NA,NA,NA,NA,"Brasil","RS","Encruzilhada do Sul",NA,"-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"PACA092738",NA,NA,NA,NA,"HASU 10544.","Magnoliophyta","Cornales",NA,"62084","auto","Magnoliatae",NA,NA,NA,NA,NA
"151","2019-08-27 13:28:47-03","IAP","PACA-AGP","44857","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Emrich-Rambo","1954","07","21","Rambo, B.",NA,"1949","12","18","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA044857",NA,NA,NA,NA,"EM PERIGO&nf;sicher, 21.7.1954.; fr.submaturo Habitat: in araucarieto epiphytica","Magnoliophyta","Cornales",NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"152","2019-08-27 13:28:47-03","IAP","PACA-AGP","4790","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Emrich-Rambo","1954","07","21","Rambo, B.",NA,"1941","02","08","Brasil","RS","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA004790",NA,NA,NA,NA,"EM PERIGO&nf;ster. sicher, 21.7.1954 Habitat: in araucarieto epiphytica","Magnoliophyta","Cornales",NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"153","2019-08-27 13:28:47-03","IAP","PACA-AGP","54727","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","B. Rambo SJ","1954","07","21","Rambo, B.",NA,"1954","01","01","Brasil","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA054727",NA,NA,NA,NA,"EM PERIGO&nf;fr.submaturo.; sicher, 21.7.1954 Habitat: in araucarieto epiphytica","Magnoliophyta","Cornales",NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"154","2019-08-27 13:28:47-03","IAP","PACA-AGP","100278","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","J. Mauhs",NA,NA,NA,"Mauhs, J.",NA,"1994","09","28","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA100278",NA,NA,NA,NA,"HEDU 14155&nf;sobre arbusto Habitat: no charco em meio a mata de araucária","Magnoliophyta","Cornales",NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"155","2019-08-27 13:28:47-03","IAP","PACA-AGP","103629","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","J. Mauhs",NA,NA,NA,"Mauhs, J.",NA,"2002","09","25","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA103629",NA,NA,NA,NA,"Habitat: em mata com araucária","Magnoliophyta","Cornales",NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"156","2019-08-27 13:28:47-03","IAP","PACA-AGP","92737","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","C. Mondin","2002","09",NA,"R. Wasum","1549","2002","09","08","Brasil","RS","São Francisco de Paula","Mata Km 69","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","PACA092737",NA,NA,NA,NA,"HASU 14488. HUCS 19592. Habitat: interior de mata","Magnoliophyta","Cornales",NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"157","2019-08-27 13:28:47-03","IAP","PACA-AGP","70040","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","D. Falkenberg","1987",NA,NA,"D. Falkenberg","4555","1987","11","07","Brasil","SC","Bom Jardim da Serra",NA,"-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"PACA070040",NA,NA,NA,NA,"EM PERIGO&nf;2m. de altura.; Habitat: matinha em beira de precípicio Hábito: trepadeira","Magnoliophyta","Cornales",NA,"32577","auto","Magnoliatae",NA,NA,NA,NA,NA
"158","2019-08-27 13:28:47-03","IAP","PACA-AGP","66041","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Smith","1957",NA,NA,"Reitz, R.","3847","1956","10","11","Brasil","SC","Ibirama","Horto Florestal INP.","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"PACA066041",NA,NA,NA,NA,"EM PERIGO&nf;HBR 14242 Ecossistema: Mata Atlântica","Magnoliophyta","Cornales",NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"159","2019-08-27 13:28:47-03","IAP","PACA-AGP","64722","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Emrich-Rambo","1958","09","22","Mattos",NA,"1958","09","01","Brasil","SC","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"PACA064722",NA,NA,NA,NA,"EM PERIGO&nf;ster. sicher, 22.9.1958 Habitat: in silva","Magnoliophyta","Cornales",NA,"48290","auto","Magnoliatae",NA,NA,NA,NA,NA
"160","2019-08-27 13:28:47-03","IAP","PACA-AGP","102649","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","L. Cappelatti","2008","06","16","L. Cappelatti","112","2008","05","18","Brasil","RS","São Francisco de Paula","Parque Municipal da Ronda.","-50.55","-29.433333","50°33'W","29°26'S",NA,NA,"PACA102649",NA,NA,NA,NA,"Habitat: mata","Magnoliophyta","Cornales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"161","2019-08-27 13:28:47-03","IAP","PACA-AGP","114603","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","L. Cappelatti","2008","05","18","L. Cappelatti","43","2007","07","07","Brasil","RS","São Francisco de Paula","Parque Nacional da Ronda.","-50.545578","-29.448672","50°32'44.08W","29°26'55.22S",NA,NA,"PACA114603",NA,NA,NA,NA,"Habitat: florestal","Magnoliophyta","Cornales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"162","2019-08-27 13:28:47-03","IAP","PACA-AGP","115724","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Korte, A.","2010","10","14","Korte & Kniess","4377","2010","09","17","Brasil","SC","Monte Castelo","Serra da Garganta","-50.223333","-26.8175","50°13'24,00W","26°49'03,00S","1195","1195","PACA115724",NA,NA,NA,NA,"Florística IFFSC 737 (parasita); estádio suces.: avançado; cor/flor: amarela Habitat: floresta ombrófila mista alto montana, interior do fragmento Hábito: parasita","Magnoliophyta","Cornales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"163","2019-08-27 13:28:47-03","IAP","PACA-AGP","36684","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Emrich-Rambo","1954","07","21","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","S. F. de Paula p. Cambará",NA,NA,NA,NA,NA,NA,NA,"PACA036684",NA,NA,NA,NA,"EM PERIGO&nf;fr.immaturo; sicher, 21.7.1954 Habitat: in araucarieto epiphytica","Magnoliophyta","Cornales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"164","2019-08-27 13:28:47-03","IAP","PACA-AGP","45079","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Emrich-Rambo","1954","07","21","Rambo, B.",NA,"1949","12","26","Brasil","RS","Gramado p. Canela",NA,NA,NA,NA,NA,NA,NA,"PACA045079",NA,NA,NA,NA,"EM PERIGO&nf;fr. submaturo.; sicher, 21.7.1954 Habitat: in araucarieto epiphytica","Magnoliophyta","Cornales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"165","2019-08-27 13:28:47-03","IAP","PACA-AGP","49447","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Emrich-Rambo","1954","07","21","Rambo, B.",NA,"1950","12","18","Brasil","RS","S. F. de Paula p. Taimbesinho",NA,NA,NA,NA,NA,NA,NA,"PACA049447",NA,NA,NA,NA,"EM PERIGO&nf;r.submaturo.; sicher, 21.7.1954 Habitat: in araucarieto epiphytica","Magnoliophyta","Cornales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"166","2019-08-27 13:28:47-03","IAP","PACA-AGP","50384","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Emrich-Rambo","1954","07","21","Rambo, B.",NA,"1951","07","20","Brasil","RS","Fachinal p. Biguassú",NA,NA,NA,NA,NA,NA,NA,"PACA050384",NA,NA,NA,NA,"EM PERIGO&nf;ster.sicher, 21.7.1954 Habitat: in araucarieto","Magnoliophyta","Cornales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"167","2019-08-27 13:28:47-03","IAP","PACA-AGP","52185","PreservedSpecimen","Plantae","Cornaceae","Griselinia","ruscifolia","Griselinia ruscifolia","(Clos) Taub.","Emrich-Rambo","1954","07","21","Rambo, B.",NA,"1951","11","05","Brasil","RS","S. F. de Paula p. Taimbesinho",NA,NA,NA,NA,NA,NA,NA,"PACA052185",NA,NA,NA,NA,"EM PERIGO&nf;fl. masc. sicher, 21.7.1954 Habitat: in araucarieto","Magnoliophyta","Cornales",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
