"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"418","2020-12-11 11:32:51-03","UFMG","BHCB","125632","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","1281","2007","10","Southern America","Brasil","Minas Gerais","Serra de Gandarela, C2.",NA,"Plantas do Brasil.; Capão. Afloramento de canga.","BHCB051586",NA,NA,"20","1637","1637","-43.691389","-20.056667","Rio Acima",NA,NA,"2009","03","-43.691389","-20.056667",NA,NA,NA,NA,NA,NA,NA
"419","2020-12-11 11:32:51-03","UFMG","BHCB","110477","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","745","2007","07","Southern America","Brasil","Minas Gerais","Serra de Capanema, C2.",NA,"Borda de capão. Afloramento de canga.","BHCB051574",NA,NA,"12","1807","1807","-43.581167","-20.218806","Itabirito",NA,NA,"2007","08","-43.581167","-20.218806","18",NA,NA,NA,NA,NA,NA
"420","2020-12-11 11:32:51-03","UFMG","BHCB","110469","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","643","2007","06","Southern America","Brasil","Minas Gerais","Serra de Capanema, C2.",NA,"Plantas do Brasil.; Fendas e depressões. Afloramento de canga.","BHCB051573",NA,NA,"04","1807","1807","-43.581111","-20.218889","Itabirito",NA,NA,"2009","03","-43.581111","-20.218889",NA,NA,NA,NA,NA,NA,NA
"421","2020-12-11 11:32:51-03","UFMG","BHCB","10355","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Costa, LVC","15","1987","06","Southern America","Brasil","Minas Gerais","Serra da Canastra, Descida Casca d'Anta.",NA,"Primeira identificação feita por comparação no HCB.; Arbóreo, 2,40m. Com botão.; Transição cerrado - mata ciliar.","BHCB051525",NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-11 11:32:51-03","UFMG","BHCB","110415","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","448","2006","12","Southern America","Brasil","Minas Gerais","Marinho da Serra, C2.",NA,"Plantas do Brasil.; Borda de capão. Afloramento de canga.","BHCB051572",NA,NA,"07","1540","1540","-43.9375","-20.3325","Moeda",NA,NA,"2007","08","-43.9375","-20.3325","18",NA,NA,NA,NA,NA,NA
"423","2020-12-11 11:32:51-03","UFMG","BHCB","110479","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","748","2007","07","Southern America","Brasil","Minas Gerais","Marinho da Serra, C1.",NA,"Plantas do Brasil.; Borda de capão. Afloramento de canga.","BHCB051559",NA,NA,"12","1544","1544","-43.938056","-20.348333","Moeda",NA,NA,"2009","03","-43.938056","-20.348333",NA,NA,NA,NA,NA,NA,NA
"424","2020-12-11 11:32:51-03","UFMG","BHCB","110481","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","750","2007","06","Southern America","Brasil","Minas Gerais","Marinho da Serra, GR1.",NA,"Plantas do Brasil.; Capão. Granito.","BHCB051549",NA,NA,"23","1135","1135","-43.958611","-20.33","Moeda",NA,NA,"2009","03","-43.958611","-20.33",NA,NA,NA,NA,NA,NA,NA
"425","2020-12-11 11:32:51-03","UFMG","BHCB","110550","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","881","2007","08","Southern America","Brasil","Minas Gerais","Marinho da Serra, C2.",NA,"Plantas do Brasil.; Capão. Afloramento de canga.","BHCB051576",NA,NA,"14","1540","1540","-43.9375","-20.3325","Moeda",NA,NA,"2007","08","-43.9375","-20.3325","23",NA,NA,NA,NA,NA,NA
"426","2020-12-11 11:32:51-03","UFMG","BHCB","112517","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","1061","2007","09","Southern America","Brasil","Minas Gerais","Serra do Capanema, C1.",NA,"Plantas do Brasil.; Capão. Afloramento de canga.","BHCB051577",NA,NA,"11","1904","1904","-43.574306","-20.209861","Ouro Preto",NA,NA,"2007","10","-43.574306","-20.209861","16",NA,NA,NA,NA,NA,NA
"427","2020-12-11 11:32:51-03","UFMG","BHCB","118635","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","3070","2008","06","Southern America","Brasil","Minas Gerais","Pico do Itabirito",NA,"Plantas do Brasil.; Capão. Afloramento de canga.","BHCB051579",NA,NA,"18","1570","1570","-43.867222","-20.240556","Itabirito",NA,NA,"2008","08","-43.867222","-20.240556","12",NA,NA,NA,NA,NA,NA
"428","2020-12-11 11:32:51-03","UFMG","BHCB","118636","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","3279","2008","07","Southern America","Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Plantas do Brasil.; Blocos de quartzito.","BHCB051578",NA,NA,"26","1650","1650","-43.482778","-20.417222","Ouro Preto",NA,NA,"2008","08","-43.482778","-20.417222","12",NA,NA,NA,NA,NA,NA
"429","2020-12-11 11:32:51-03","UFMG","BHCB","120917","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1348","2008","06","Southern America","Brasil","Minas Gerais","Parque Nacional das Sempre Vivas, Caminho para a Serra do Mocó, passando pelo córrego do Mocó. Campos rupestres, Campos limpos, Campos sujos, Cerrado sentido restrito e Matas de galeria",NA,"Arbusto no campo rupestre e no campo sujo. Estames e gineceu cor-de-rosa",NA,NA,NA,"19","1267","1267","-43.832333","-17.914","Buenópolis",NA,NA,NA,NA,"-43.832333","-17.914",NA,NA,NA,NA,NA,NA,NA
"430","2020-12-11 11:32:51-03","UFMG","BHCB","120927","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1358","2008","06","Southern America","Brasil","Minas Gerais","Parque Nacional das Sempre Vivas, Caminho para a Serra do Mocó, passando pelo córrego do Mocó. Campos rupestres, Campos limpos, Campos sujos, Cerrado sentido restrito e Matas de galeria",NA,"Arbusto em Cerrado Rupestre. Estames e gineceu brancos",NA,NA,NA,"19","1312","1312","-43.846167","-17.929417","Buenópolis",NA,NA,NA,NA,"-43.846167","-17.929417",NA,NA,NA,NA,NA,NA,NA
"431","2020-12-11 11:32:51-03","UFMG","BHCB","121467","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Souza, DT; Almeida, TE; Echternacht, LA; Viana, MM","467","2008","06","Southern America","Brasil","Minas Gerais","Parque Nacional das Sempre Vivas, Campos de São Domingos, Mocó.",NA,"Arbóreo. Flores velhas.; Cerrado.","BHCB051580",NA,NA,"19","1240","1240","-43.832222","-17.914167","Buenópolis",NA,NA,"2009","03","-43.832222","-17.914167",NA,NA,NA,NA,NA,NA,NA
"432","2020-12-11 11:32:51-03","UFMG","BHCB","123725","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rezende, SG; Pena, FSR; Neves, GS; Mendes, MS","2616","2008","05","Southern America","Brasil","Minas Gerais","Mina de Gongo Soco, Região da Barragem de Rejeito.",NA,"Plantas do Brasil.; Arbóreo.; Floresta Estacional Semidecidual Montana.","BHCB051581",NA,NA,"07","868","868","-43.603056","-19.974722","Barão de Cocais",NA,NA,NA,NA,"-43.603056","-19.974722",NA,NA,NA,NA,NA,NA,NA
"433","2020-12-11 11:32:51-03","UFMG","BHCB","124128","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Kamino, LHY; Maielo Silva, L","1043","2008","07","Southern America","Brasil","Minas Gerais","Santo Antônio do Cruzeiro para Córregos.",NA,"Plantas do Brasil.; Arbóreo. Inflorescência cinza.","BHCB051582",NA,NA,"02",NA,NA,"-43.5525","-18.808333","Conceição do Mato Dentro",NA,NA,NA,NA,"-43.5525","-18.808333",NA,NA,NA,NA,NA,NA,NA
"434","2020-12-11 11:32:51-03","UFMG","BHCB","110539","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","815","2007","07","Southern America","Brasil","Minas Gerais","Serra de Capanema, C1.",NA,"Plantas do Brasil.; Capão. Afloramento de canga.","BHCB051575",NA,NA,"12","1904","1904","-43.574306","-20.209861","Itabirito",NA,NA,"2009","03","-43.574306","-20.209861",NA,NA,NA,NA,NA,NA,NA
"435","2020-12-11 11:32:51-03","UFMG","BHCB","125627","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","990","2007","09","Southern America","Brasil","Minas Gerais","Marinho da Serra, C1.",NA,"Plantas do Brasil.; Capão. Afloramento de canga.","BHCB051584",NA,NA,"08","1544","1544","-43.938056","-20.348333","Moeda",NA,NA,"2009","03","-43.938056","-20.348333",NA,NA,NA,NA,NA,NA,NA
"436","2020-12-11 11:32:51-03","UFMG","BHCB","125629","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","1112","2007","10","Southern America","Brasil","Minas Gerais","Serra de Gandarela, C1.",NA,"Plantas do Brasil.; Borda de capão. Afloramento de canga.","BHCB051583",NA,NA,"11","1624","1624","-43.683056","-20.093889","Rio Acima",NA,NA,"2009","03","-43.683056","-20.093889",NA,NA,NA,NA,NA,NA,NA
"437","2020-12-11 11:32:51-03","UFMG","BHCB","125630","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","1141","2007","10","Southern America","Brasil","Minas Gerais","Serra de Gandarela, C1.",NA,"Plantas do Brasil.; Borda de capão. Afloramento de canga.","BHCB051585",NA,NA,"11","1624","1624","-43.683056","-20.093889","Rio Acima",NA,NA,"2009","03","-43.683056","-20.093889",NA,NA,NA,NA,NA,NA,NA
"438","2020-12-11 11:32:51-03","UFMG","BHCB","125636","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","3478","2008","08","Southern America","Brasil","Minas Gerais","Chapada de Canga",NA,"Plantas do Brasil.; Borda de capão. Afloramento de canga.","BHCB051587",NA,NA,"25","910","910","-43.405278","-20.1375","Catas Altas",NA,NA,"2008","10","-43.405278","-20.1375","15",NA,NA,NA,NA,NA,NA
"439","2020-12-11 11:32:51-03","UFMG","BHCB","125637","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carmo, FF","3481","2008","08","Southern America","Brasil","Minas Gerais","Chapada de Canga",NA,"Plantas do Brasil.; Borda de capão. Afloramento de canga.","BHCB051588",NA,NA,"25","910","910","-43.405278","-20.1375","Catas Altas",NA,NA,"2008","10","-43.405278","-20.1375","15",NA,NA,NA,NA,NA,NA
"440","2020-12-11 11:32:51-03","UFMG","BHCB","135594","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rezende, SG; Santos, MVC; Rezende, EG","3313","2009","08","Southern America","Brasil","Minas Gerais",NA,NA,NA,"BHCB025385",NA,NA,"21","1410","1410","-44.478333","-20.185278","Itabirito",NA,NA,"2015","06","-44.478333","-20.185278",NA,NA,NA,NA,NA,NA,NA
"441","2020-12-11 11:32:51-03","UFMG","BHCB","127482","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rezende, SG; Pena, FSR","2758","2008","07","Southern America","Brasil","Minas Gerais","Mina de Fazendão, Mata entre a cava e o Caraça",NA,"Arbóreo.; Floresta Estacional Semidecidual Baixo-Montana em estágio avançado de regeneração.","BHCB025043",NA,NA,"28","895","895","-43.420833","-20.138333","Catas Altas",NA,NA,"2017","02","-43.420833","-20.138333","07",NA,NA,NA,NA,NA,NA
"442","2020-12-11 11:32:51-03","UFMG","BHCB","129162","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Arruda, LJ; dos Santos, LMM","362","2008","01","Southern America","Brasil","Minas Gerais","Mina do Pico, Cava do Sapecado.",NA,"Árvore ou arbusto de cerca de 3,5m. Madeira aromática. Face abaxial da folha esbranquiçada e pilosa.; Campo rupestre laterítico.","BHCB051589",NA,NA,"29","1515","1515","-43.879764","-20.255969","Itabirito",NA,NA,NA,NA,"-43.879764","-20.255969",NA,NA,NA,NA,NA,NA,NA
"443","2020-12-11 11:32:51-03","UFMG","BHCB","134960","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Souza, DT; Almeida, TE","539","2008","11","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Preto, Chapada do Couto. Região sudoeste do parque.",NA,"Árvore de 8 metros. Inflorescência com flores brancas.; Borda de capão de mata de altitude.","BHCB051590",NA,NA,"03","1550","1550","-43.331389","-18.236111","São Gonçalo do Rio Preto",NA,NA,"2012","03","-43.331389","-18.236111",NA,NA,NA,NA,NA,NA,NA
"444","2020-12-11 11:32:51-03","UFMG","BHCB","135593","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rezende, SG; Santos, MVC; Rezende, EG","3312","2009","08","Southern America","Brasil","Minas Gerais",NA,NA,NA,"BHCB025384",NA,NA,"21","1030","1030","-43.840556","-20.303056","Itabirito",NA,NA,"2015","06","-43.840556","-20.303056",NA,NA,NA,NA,NA,NA,NA
"445","2020-12-11 11:32:51-03","UFMG","BHCB","136401","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","473","2010","03","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha Pico da Bandeira - Terreirão.",NA,"Arvoreta, ca. 2,5m alt., capítulos com flores brancas e lilases.; Campo sobre afloramento.","BHCB025375",NA,NA,"09","2890","2890","-41.795833","-20.434778","Alto Caparaó",NA,NA,"2015","06","-41.795833","-20.434778",NA,NA,NA,NA,NA,NA,NA
"446","2020-12-11 11:32:51-03","UFMG","BHCB","138397","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rezende, SG; Mendes, MS","3652","2009","07","Southern America","Brasil","Minas Gerais","Mina Samarco, Norte de Alegria 1 e 6.",NA,"Transição de Campo Rupestre para Floresta Estacional Semidecidual Alto-Montana.","BHCB051591",NA,NA,"28","1250","1250","-43.514722","-20.154722","Mariana",NA,NA,NA,NA,"-43.514722","-20.154722",NA,NA,NA,NA,NA,NA,NA
"447","2020-12-11 11:32:51-03","UFMG","BHCB","139896","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Kamino, LHY; Maielo Silva, L","1079","2008","07","Southern America","Brasil","Minas Gerais","Serra do Sapo",NA,"Canga.","BHCB051592",NA,NA,"04","800","800","-43.4175","-18.922222","Conceição do Mato Dentro",NA,NA,NA,NA,"-43.4175","-18.922222",NA,NA,NA,NA,NA,NA,NA
"448","2020-12-11 11:32:51-03","UFMG","BHCB","139897","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Kamino, LHY; Maielo Silva, L","787","2008","05","Southern America","Brasil","Minas Gerais",NA,NA,NA,"BHCB051593",NA,NA,"29","800","800","-43.421667","-20.071111","Catas Altas",NA,NA,NA,NA,"-43.421667","-20.071111",NA,NA,NA,NA,NA,NA,NA
"449","2020-12-11 11:32:51-03","UFMG","BHCB","140865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Lemos Filho, JP; Lovato, MB","s.n.","2010","07","Southern America","Brasil","Minas Gerais","Parque Estadual Serra do Rola Moça",NA,"Voucher ref. a trabalho com material genético.","BHCB051594",NA,NA,"04","1300","1300","-44.021111","-20.057778","Brumadinho",NA,NA,"2010","07","-44.021111","-20.057778","04",NA,NA,NA,NA,NA,NA
"450","2020-12-11 11:32:51-03","UFMG","BHCB","140866","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Lemos Filho, JP; Lovato, MB","s.n.","2010","07","Southern America","Brasil","Minas Gerais","Parque Estadual Serra do Rola Moça",NA,"Voucher ref. a trabalho com material genético.","BHCB051595",NA,NA,"04","1300","1300","-44.021111","-20.057778","Brumadinho",NA,NA,"2010","07","-44.021111","-20.057778","04",NA,NA,NA,NA,NA,NA
"451","2020-12-11 11:32:51-03","UFMG","BHCB","142009","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Oliveira, CT; Giacomin, LL","94","2008","08","Southern America","Brasil","Minas Gerais","RPPN Santuário do Caraça, Subida ao Pico Cangerana.",NA,"Arbusto de 3m, capítulos secos.","BHCB025040",NA,NA,"27","1774","1774","-43.513889","-20.131389","Catas Altas",NA,NA,"2017","02","-43.513889","-20.131389",NA,NA,NA,NA,NA,NA,NA
"452","2020-12-11 11:32:51-03","UFMG","BHCB","146505","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rodrigues, FM; Oliveira, JG","347","2008","07","Southern America","Brasil","Minas Gerais","Inhotim, Trilha que leva à mina.",NA,"Árvore. Corola rosada e brácteas do capítulo verde.; Transição de mata semidecídua com cerrado.","BHCB051596",NA,NA,"16","890","890","-44.225278","-20.126944","Brumadinho",NA,NA,"2012","03","-44.225278","-20.126944",NA,NA,NA,NA,NA,NA,NA
"453","2020-12-11 11:32:51-03","UFMG","BHCB","150486","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Vervloet, RR; Bausen, E; Pizziolo, W","760","2002","08","Southern America","Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi, Nova Lombardia, Casa da Pedra, lado direito.",NA,"Arvoreta com 7m de alt., meia encosta, dossel 10m, flores com sépalas verde e pétalas brancas.","BHCB004991",NA,NA,"28","840","840","-40.560278","-19.920556","Santa Teresa",NA,NA,"2015","06","-40.560278","-19.920556",NA,NA,NA,NA,NA,NA,NA
"454","2020-12-11 11:32:51-03","UFMG","BHCB","150516","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Kollmann, L; Pizziolo, W; Bausen, E","4572","2001","09","Southern America","Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi, Lombardia.",NA,"Arvoreta 7m, DAP 22cm. Fuste 2m. Flores brancas.","BHCB004843",NA,NA,"18","800","800","-40.560278","-19.920556","Santa Teresa",NA,NA,"2015","06","-40.560278","-19.920556",NA,NA,NA,NA,NA,NA,NA
"455","2020-12-11 11:32:51-03","UFMG","BHCB","150638","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Esgario, C; Fontana, AP; Brito, RC; Lima, LN","73","2006","08","Southern America","Brasil","Espírito Santo","Alto Misteroso, pedra 4.",NA,"Arbusto 3m, heliófila, flores brancas.; Rupestre.","BHCB051597",NA,NA,"26","1045","1045","-40.775306","-19.799861","São Roque do Canaã",NA,NA,"2007","04","-40.775306","-19.799861","03",NA,NA,NA,NA,NA,NA
"456","2020-12-11 11:32:51-03","UFMG","BHCB","150640","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Fontana, AP; Kollmann, L; Britto, RC","1717","2005","09","Southern America","Brasil","Espírito Santo","Alto Misterioso, pedra 6.",NA,"Arbusto 3m, rupícola, heliófila, flores secas.","BHCB051598",NA,NA,"16","1087","1087","-40.770472","-19.803278","São Roque do Canaã",NA,NA,"2007","11","-40.770472","-19.803278","29",NA,NA,NA,NA,NA,NA
"457","2020-12-11 11:32:51-03","UFMG","BHCB","151538","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Mota, RC da","s.n.","2011","07","Southern America","Brasil","Minas Gerais","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova.",NA,"Árvore.; Floresta Estacional Semidecidual.","BHCB051599",NA,NA,"12",NA,NA,"-43.435556","-20.197778","Mariana",NA,NA,"2011",NA,"-43.435556","-20.197778",NA,NA,NA,NA,NA,NA,NA
"458","2020-12-11 11:32:51-03","UFMG","BHCB","151538","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Mota, RC da","s.n.","2011","07","Southern America","Brasil","Minas Gerais","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova",NA,"Floresta Estacional Semidecidual; Árvore",NA,NA,NA,"12",NA,NA,"-43.435556","-20.197778","Mariana",NA,NA,NA,NA,"-43.435556","-20.197778",NA,NA,NA,NA,NA,NA,NA
"459","2020-12-11 11:32:51-03","UFMG","BHCB","160973","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Souza, FS; Santos, LM; Tomich, S; Oliveira, PP de","1589","2012","08","Southern America","Brasil","Minas Gerais","Serra dos Alves, Cânion Bca da Serra.",NA,"Diagnóstico Ambiental.; Arvoreta 2,5m. Capítulos com flores roxas.; Campo Rupestre Quartzítico.","BHCB051600",NA,NA,"15","1059","1059","-43.473333","-19.492222","Itabira",NA,NA,"2012","12","-43.473333","-19.492222",NA,NA,NA,NA,NA,NA,NA
"460","2020-12-11 11:32:51-03","UFMG","BHCB","161480","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Lima, FWJ","s.n.","2012","10","Southern America","Brasil","Minas Gerais","Parque Estadual do Rola-Moça",NA,"22 cm diametro de tronco. Altura ca. 4m.","BHCB005817",NA,NA,"27","1200","1200","-43.848333","-20.027778","Nova Lima",NA,NA,"2015","06","-43.848333","-20.027778",NA,NA,NA,NA,NA,NA,NA
"461","2020-12-11 11:32:51-03","UFMG","BHCB","161960","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Fernandes, AC; Bünger, MO; Borsali, EF; Machado, TM","123","2010","09","Southern America","Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha para o pico, próximo à lagoa seca.",NA,"Arbusto, 2m altura.; Campo rupestre.","BHCB032576",NA,NA,"30","1442","1442","-43.496389","-20.431944","Ouro Preto",NA,NA,"2016","01","-43.496389","-20.431944",NA,NA,NA,NA,NA,NA,NA
"462","2020-12-11 11:32:51-03","UFMG","BHCB","163175","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Tameirão Neto, E; Vidal, CV","5087","2012","08","Southern America","Brasil","Minas Gerais",NA,NA,"Arbóreo.; Campo rupestre sobre formação ferrífera.","BHCB051601",NA,NA,"14",NA,NA,"-43.399722","-19.003611","Conceição do Mato Dentro",NA,NA,"2013","02","-43.399722","-19.003611",NA,NA,NA,NA,NA,NA,NA
"463","2020-12-11 11:32:51-03","UFMG","BHCB","183708","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Sanín, D; Leroy, CJL; Duarte, MO; Cruz-Lustre, GM","6757","2016","09","Southern America","Brasil","Espírito Santo","Parque Nacional do Caparaó, Pedra Menina.",NA,"Arbusto de 2m de altura, pedúnculo verde claro, capítulo grosso, papus pardo claro.","BHCB051604",NA,NA,"15",NA,NA,"-41.819389","-20.468556","Dores do Rio Preto",NA,NA,"2016","09","-41.819389","-20.468556","15",NA,NA,NA,NA,NA,NA
"464","2020-12-11 11:32:51-03","UFMG","BHCB","169658","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Sobral, M; Barbosa, AM; Gontijo, D","14962","2012","09","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore, 3m; capítulos maduros.; Beira de estrada.","BHCB014022",NA,NA,"04","965","965","-44.762222","-21.087778","Ibituruna",NA,NA,"2015","06","-44.762222","-21.087778",NA,NA,NA,NA,NA,NA,NA
"465","2020-12-11 11:32:51-03","UFMG","BHCB","168711","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Duarte, AP","11070","1968","08","Southern America","Brasil","Minas Gerais","Serra do Cipó, Margem do Rio.",NA,NA,"BHCB012864",NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,"2015","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
