"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"223","2020-12-04 13:19:25-03","UDESC","LUSC","5415","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"K.C.Almeida","24","2008","07","18","Brasil","Paraná","Querência do Norte","Caiuá- Ilha Grande, RPPN da Fazenda da Mata.","-53.4844017028809","-23.0835990905762",NA,NA,NA,NA,"Floresta Estacional Semidecidual;flores de coloração creme;;.","LUSC008562","LUSC008562",NA,NA,NA,NA,"31834","auto",NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-01-17 11:27:04-02","PUCRS","MPUC","9242","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","N.I. Matzenbacher",NA,NA,NA,NA,NA,"1996","05","03","Brasil","SC","Florianópolis","Ponta das Canas","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,"27000","auto",NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"225","2019-01-17 11:27:04-02","PUCRS","MPUC","12109","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","P.J.S. Silva Filho","2009","01","01",NA,NA,"2009","08","29","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"226","2019-01-17 11:27:04-02","PUCRS","MPUC","9247","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","P. Brack",NA,NA,NA,NA,NA,"1996","05","03","Brasil","SC","Florianópolis","Ponta das Canas","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,"Sapindales","South America",NA,"27000","auto",NA,"Magnoliopsida",NA,"1",NA,NA,NA,NA
"227","2020-10-14 10:03:08-03","FURB","FURB","1188","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Sevegnani, L.; Boos Jr., H.",NA,"1995","10","04","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,NA,"FURB31112","FURB31112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-10-14 10:03:08-03","FURB","FURB","13688","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Gasper, AL de","2009","07","17","Souza, N.L. de","199","2009","05","23","Brasil","Santa Catarina","Blumenau","Jordão.","-49.0647222","-26.8494444","-49.0647222","-26.8494444",NA,NA,NA,"FURB31111","FURB31111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-08 08:53:34-03","FURB","FURB","154","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Sevegnani, L",NA,NA,NA,"Cristofolini, L.",NA,"1999","10","19","Brasil","Santa Catarina","Blumenau","FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,NA,"FURB31114","FURB31114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-10-14 10:03:08-03","FURB","FURB","17941","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Sobral, M","2010","01","25","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2683","2009","09","24","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","80","80","Florística IFFSC 10 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva;","FURB31113","FURB31113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-10-14 10:03:08-03","FURB","FURB","25271","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Oliveira, AA de","2011","02","09","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2674","2010","05","03","Brasil","Santa Catarina","Itapema","Canto da Praia.","-48.5997222","-27.0894444","-48.5997222","-27.0894444","60","60","Florística IFFSC 584 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbórea; Fruto com fruto; flor botão floral amarelo","FURB31104","FURB31104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-10-14 10:03:08-03","FURB","FURB","29540","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Sobral, M","2010","08","15","Stival-Santos, A.; Silveira, S.","2032","2010","04","03","Brasil","Santa Catarina","Doutor Pedrinho","Bairro Capivari - Cachoeira Paulista.","-49.4930555","-26.73","-49.4930555","-26.7300000","623","623","Florística IFFSC as08 (Arbusto) Habitat: Floresta Ombrófila Densa; interior do fragmento Habito: arbustiva; Fruto verde;","FURB31099","FURB31099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-10-14 10:03:08-03","FURB","FURB","29761","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Sobral, M","2010","08","15","Stival-Santos, A.; Legal, E. & Silveira, S.","2422","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","-48.9600000","-27.5400000","718","718","Florística IFFSC 349 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto verde;","FURB31102","FURB31102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-10-14 10:03:08-03","FURB","FURB","31929","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Sobral, M","2010","10","29","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2849","2010","06","24","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Florística IFFSC e01b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto verde;","FURB31110","FURB31110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-08 08:53:34-03","FURB","FURB","32367","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Oliveira, AA de","2010","11","24","Uller, H.F.","94","2010","09","16","Brasil","Santa Catarina","Penha",NA,"-48.6416666","-26.7677778","-48.6416666","-26.7677778",NA,NA,"Arilo alaranjado / vermelho Habitat: sub-bosque Habito: arvoreta; Fruto deiscente;","FURB31101","FURB31101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-10-14 10:03:08-03","FURB","FURB","45441","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Oliveira, AA de","2015","01","15","Oliveira, A.A. de","846","2015","01","15","Brasil","Santa Catarina","Nova Veneza","São Bento Baixo.","-49.4994444","-28.7108333","-49.4994444","-28.7108333","48","48","Regeneração IFFSC 40 /S/152","FURB31095","FURB31095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-10-14 10:03:08-03","FURB","FURB","5121","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Sevegnani, L","2007","02","05","Verdi, M.; Stival-Santos, A.","837","2006","12","15","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"Projeto de pesquisa.","FURB31097","FURB31097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-24 16:38:37-03","FURB","FURB","51548","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Oliveira, A. A.","2017","08","31","Funez, L.A.","9835","2016","10","29","Brasil","Santa Catarina","Rodeio","Centro, propriedade do Sr. Feler.","-49.3788889","-26.9430555","-49.3788889","-26.9430555","118","118","Flores alvas Habitat: Floresta Habito: Árvore","FURB51548","FURB51548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-08 08:53:34-03","FURB","FURB","5289","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Oliveira, AA de","2011","02","09","Thom; Silva, G.",NA,"2006","10","05","Brasil","Santa Catarina","Blumenau","FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,NA,"FURB31106","FURB31106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-08 08:53:34-03","FURB","FURB","5302","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Oliveira, AA de","2011","02","09","Thom; Silva, G.",NA,"2006","10","02","Brasil","Santa Catarina","Blumenau","FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,NA,NA,"FURB02336","FURB02336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-10-14 10:03:08-03","FURB","FURB","5362","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Sevegnani, L","2007","05","02","Stival-Santos, A.; Verdi, M.","121","2007","02","07","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"Projeto de pesquisa.","FURB31096","FURB31096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-10-14 10:03:08-03","FURB","FURB","5903","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Slusarski III, SR","2004","02","17","Francisco, E.M.; et al.","8","2004","02","17","Brasil","Paraná","Londrina","Fazenda Figueira.","-50.9755556","-23.5408333","-50.9755556","-23.5408333",NA,NA,"Fragmento 27. Habitat: borda da floresta Habito: arbórea; Fruto verde;","FURB31098","FURB31098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-10-14 10:03:08-03","FURB","FURB","60561","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Kassner-Filho, A.","2018","09","25","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3457","2018","09","25","Brasil","Santa Catarina","Apiúna","Ribeirão Vinte.","-49.4108333","-27.09","-49.4108333","-27.0900000","333","333",NA,"FURB60561","FURB60561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-08 08:53:34-03","FURB","FURB","60620","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Kassner-Filho, A.","2018","09","08","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2699","2018","09","08","Brasil","Santa Catarina","Itapema","Canto da Praia.","-48.5997222","-27.0894444","-48.5997222","-27.0894444","60","60","fruto maduro Habitat: borda do fragmento florestal Habito: arvoreta","FURB60620","FURB60620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-10-14 10:03:08-03","FURB","FURB","60631","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Kassner-Filho, A.","2018","09","06","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3388","2018","09","06","Brasil","Santa Catarina","Balneário Camboriú",NA,"-48.6","-27","-48.6000000","-27.0000000",NA,NA,"fruto imaturo Habitat: borda do fragmento florestal Habito: árvore","FURB60631","FURB60631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-10-14 10:03:08-03","FURB","FURB","64150","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Kassner-Filho, A.","2019","04","08","Kassner-Filho, A.","5201","2019","04","08","Brasil","Santa Catarina","Indaial","Warnow.","-49.2705556","-26.9502778","-49.2705556","-26.9502778","110","110","fruto imaturo Habitat: interior do fragmento Habito: arbórea","FURB64150","FURB64150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-10-14 10:03:08-03","FURB","FURB","6457","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Valim, A.C.; Gebien, G.",NA,"2007","08","16","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"Projeto de Pesquisa.","FURB31107","FURB31107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-10-14 10:03:08-03","FURB","FURB","842","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Cordeiro, J","2006",NA,NA,"Sevegnani, L.",NA,"2001","06","16","Brasil","Santa Catarina","Ascurra",NA,"-49.3755989074707","-26.9552993774414",NA,NA,NA,NA,"Projeto Embrapa / FURB. Fazenda Colégio São Paulo.","FURB31100","FURB31100",NA,NA,NA,NA,"11742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-10-14 10:03:08-03","FURB","FURB","8257","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Oliveira, AA de","2011","02","09","Meirelles, J.","51","2007","08","14","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de dentro.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"FURB31105","FURB31105",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-10-14 10:03:08-03","FURB","FURB","14764","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Oliveira, AA de","2011","02","09","Fendrich, T.G.","109","2008","10","28","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Claras.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"FURB31103","FURB31103",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-10-14 10:03:08-03","FURB","FURB","6176","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Barbosa, E","2005","02","24","Bächtold, A.","37","2004","10","04","Brasil","Santa Catarina","São Francisco do Sul","Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","Folha glabra. Habitat: Estágio Secundário; borda da mata Habito: fanerófita; Fruto deiscente com arilo vermelho e seco;","FURB31108","FURB31108",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-10-14 10:03:08-03","FURB","FURB","4650","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Barbosa, E","2005","02","24","Casas, G.","8","2004","05","20","Brasil","Santa Catarina","São Francisco do Sul","Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"1","1","Folha glabra.","FURB31109","FURB31109",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-16 17:54:59-03","UCS","HUCS","48756","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Abreu, F.P.; Dani, J.G.","2018","10","26","Abreu, F.P.; Marschner, G.; Reolon, D.; Elias, D.C.; Haessel, I.M.","37","2018","03","18","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva, Cânion dos Palanquinhos","-51.374722","-29.505556","-51.374722","-29.505556","780","780","Na borda da mata dentro do cânion",NA,NA,"Angiospermae","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-16 17:54:59-03","UCS","HUCS","7500","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Hatschbach, G.","1990",NA,NA,"Hatschbach, G.","48111","1984","07","09","Brasil","Paraná","Cerro Azul","Barra do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"árvore 6m, frutos amarelos; mata ao longo do rio Ribeira",NA,NA,"Angiospermae","Sapindales",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-16 17:54:59-03","UCS","HUCS","33961","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Dias, M.C.","2001",NA,NA,"Ferreira, J.A.","s.n.","2000","11","09","Brasil","Paraná","Primeiro de Maio","Fazenda Santa Rosa 0 Distrito de Ibiaci","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"árvore 3m, flores cremes; borda da mata",NA,NA,"Angiospermae","Sapindales",NA,NA,"18944","auto",NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-16 17:54:59-03","UCS","HUCS","18349","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Hatschbach, G.","1999",NA,NA,"Barbosa, E.","275","1999","05","07","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"arbusto 2,50 m , fruto verde; beira do morro",NA,NA,"Angiospermae","Sapindales",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-16 17:54:59-03","UCS","HUCS","6424","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Hatschbach, G.","1989",NA,NA,"Hatschbach, G.","52283","1988","08","20","Brasil","Paraná","Guaratuba","Morrete","-48.5746994018555","-25.8827991485596",NA,NA,"50","50","árvore 8m; encosta do morro , mata pluvial",NA,NA,"Angiospermae","Sapindales",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-12-06 19:29:55-03","UFES","VIES","28762","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Assis, A.M.; Cribari, R.S. & Santos, J.P.","4477","2018","05","19","Brasil","Espírito Santo","Cariacica","PNM do Mochuara. Acesso ao topo do Mochuara pelo bairro Bubu.","-40.441389","-20.294167","40º26'29''W","20º17'39''S","450","450",NA,"VIES028762","VIES028762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-02-12 18:12:15-03","UFES","VIES","36671","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Gurtler, J.; Alves-Araújo, A.; Miranda, V.","JAC 189","2017","08","03","Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P8).","-40.439722","-18.781111","40º26'23''W","18º46'52''S",NA,NA,NA,"VIES036671","VIES036671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-12 18:12:15-03","UFES","VIES","36688","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Gurtler, J.; Morais, Q.S.; Amaral, R.N.","JAC 206","2017","04","11","Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P8).","-40.439722","-18.781111","40º26'23''W","18º46'52''S",NA,NA,NA,"VIES036688","VIES036688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-02-12 18:12:15-03","UFES","VIES","36708","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Gurtler, J.; Dutra, S.C.; Amaral, R.N.;Souza, W.O.","JAC 226","2017","09","22","Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P2).","-40.442222","-18.784167","40º26'32''W","18º47'3''S",NA,NA,NA,"VIES036708","VIES036708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-12 18:12:15-03","UFES","VIES","36738","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Gurtler, J.; Dutra, S.C.","JAC 256","2017","11","03","Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P9).","-40.439722","-18.783889","40º26'23''W","18º47'2''S",NA,NA,NA,"VIES036738","VIES036738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-12 18:12:15-03","UFES","VIES","36741","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Gurtler, J.; Lirio, G.S.","JAC 259","2017","11","22","Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P10).","-40.439167","-18.783611","40º26'21''W","18º47'1''S",NA,NA,NA,"VIES036741","VIES036741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-04-27 16:10:37-03","UFES","VIES","40146","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Wandekoken, D.T.","2017","02","16","Wandekoken, D.T.","193","2017","02","16","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha.","-40.420556","-20.594167","40º25'14''W","20º35'39''S",NA,NA,"Floresta não-inundável.","VIES040146","VIES040146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-12-06 19:29:55-03","UFES","VIES","44939","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Assis, A.M.; Cribari, R.S.","4403","2017","07","24","Brasil","Espírito Santo","Fundão","Distrito de Minitura.","-40.424722","-19.9825","40º25'29''W","19º58'57''S","70","70",NA,"VIES044939","VIES044939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-12 18:12:15-03","UFES","VIES","48634","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Mariano Neto","2019","04",NA,"Santo, I.E.; Martins, M.E.; Cavassani, C.","s.n.","2020","03","10","Brasil","Espírito Santo","Linhares","São Rafael.","-40.194722","-19.451389","40º11'41''W","19º27'5''S",NA,NA,NA,"VIES048634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-06-27 10:25:42-03","UFES","VIES","20843","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Fontana, A.P.",NA,NA,NA,"Kollmann, L.J.C.; Fontana, A.P.; Couto, D.R. & Manhães, V.C.","11140","2008","07","22","Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,NA,"VIES020843","VIES020843",NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-06-27 10:25:42-03","UFES","VIES","20842","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Fontana, A.P.",NA,NA,NA,"Couto, D.R.; Fontana, A.P.; Kollmann, L.J.C. & Manhães, V.C.","1082","2009","01","28","Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,NA,"VIES020842","VIES020842",NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-06-27 10:25:42-03","UFES","VIES","20840","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Fontana, A.P.",NA,NA,NA,"Fontana, A.P.; et al.","6011","2008","06","26","Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,"271","271",NA,"VIES020840","VIES020840",NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-04-27 16:10:37-03","UFES","VIES","12890","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Flores, T.B.","2016","12",NA,"Assis, M.A. de; Silva, O.A.; Souza, J.R.C. & César, J.E.","951","1997","03","27","Brasil","Espírito Santo","Aracruz","Santa Cruz.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES012890","VIES012890",NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-06-27 10:25:42-03","UFES","VIES","12952","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Assis, M.A. de","1996",NA,NA,"Assis, M.A. de; et al.","666","1995","10","14","Brasil","Espírito Santo","Aracruz","Santa Cruz.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"VIES012952","VIES012952",NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-04-27 16:10:37-03","UFES","VIES","15828","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Flores, T.B.","2016","12",NA,"Saiter, F.Z.","101","2004","07","04","Brasil","Espírito Santo","Cariacica","Sítio Taquaruçú.","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,NA,"VIES015828","VIES015828",NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-04-27 16:10:37-03","UFES","VIES","12137","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Flores, T.B.","2016","12",NA,"Assis, A.M.","656","1998","10","25","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES012137","VIES012137",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-04-27 16:10:37-03","UFES","VIES","12139","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Flores, T.B.","2016","12",NA,"Assis, A.M.; Zambom, O. & Borgo, J.H.","712","1999","07","02","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES012139","VIES012139",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA
