"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus","previousCatalogNumber"
"49","2021-03-30 12:35:47-03","EAO","IAN","148065","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Silva, RR","s.n.","1974","10","18","Southern America","Brasil","Pará","Santarém","Zona Jotoarana Belterra BR 165 km 117 E.","-54.7083015441895","-2.44305992126465",NA,"Árvore: altura comercial 8m.","IAN148065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"50","2021-04-08 17:37:29-03","EAO","IAN","XILO466","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Moacir","s.n.","1974","12","05","Southern America","Brasil","Pará","Santarém","Zona Jotoarana Belterra BR 165km 118 D.","-54.7083015441895","-2.44305992126465",NA,"Árvore: altura comercial 8m.","IANXILO466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:35:47-03","EAO","IAN","148074","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Moacir","s.n.","1974","12","05","Southern America","Brasil","Pará","Santarém","Zona Jotoarana Belterra BR 165km 118 D.","-54.7083015441895","-2.44305992126465",NA,"Árvore: altura comercial 8m.","IAN148074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:35:47-03","EAO","IAN","148008","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Silva, RR","s.n.","1974","10","03","Southern America","Brasil","Pará","Santarém","Zona São Jorge Belterra BR 165 km 91 E.","-54.7083015441895","-2.44305992126465",NA,"Árvore: altura comercial 9m e 50cm.","IAN148008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:37:29-03","EAO","IAN","XILO464","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Silva, RR","s.n.","1974","10","03","Southern America","Brasil","Pará","Santarém","Zona São Jorge Belterra BR 165 km 91 E.","-54.7083015441895","-2.44305992126465",NA,"Árvore: altura comercial 9m e 50cm.","IANXILO464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:11:59-03","UFBA","ALCB","030595","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Guedes, ML","4113","1997","01","14","Southern America","Brasil","Bahia","Eunápolis","Extremo Sul, Alecrim","-39.566667","-16.366667",NA,"Aproximadamente 10m de alt. Fruto seco muricado.",NA,NA,"Guedes, ML",NA,NA,NA,"-39.566667","-16.366667","1997","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 09:58:51-03","NBC","NL-BOTANY","L.3736181","PreservedSpecimen","Plantae",NA,"Malvales","Bixaceae","Bixa","arborea","Bixa arborea","Huber","Maas PJM; et al.",NA,"2009","05","07","Southern America","Brazil",NA,NA,"Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Estrada Flamengo.","-40.05","-19.15",NA,"Edge of mussununga forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736181 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736181","NL-L3736181","Siqueira GS",NA,NA,NA,"-40.05","-19.15",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 09:58:51-03","NBC","NL-BOTANY","U.1153191","PreservedSpecimen","Plantae",NA,"Malvales","Bixaceae","Bixa","arborea","Bixa arborea","Huber","Ducke A",NA,"1926","10","21","Southern America","Brazil",NA,NA,"Procedencia deixebri ad viam ferrcam Belem-Braginca(am Para).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1153191 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1153191","NL-U1153191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-11-04 11:03:28-03","ESALQ","ESA","42090","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Aubl.","Dário, F.R.; Nave, A.G.; Lopes, R.F. Bertani, D.F.","1214.0","1997","06","05",NA,"Brasil","Mato Grosso","Vila Rica","Fazenda Ipê, beira da estrada para o Rio Beleza. Floresta Estacional Aluvial (Floresta Ciliar), beira de riacho","-511.401","-95.555",NA,"Arbóreo. Altura de 6, 0 m e com flor lilás e fruto maduro marrom-avermelhado.","ESA042090","ESA042090_1 ESA042090_2","Lopes, R.F., Bertani, D.F.",NA,NA,NA,"-511,401","-95,555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:03:28-03","ESALQ","ESA","42089","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Árbocz, G.F.; Assis, M.C. Silva, M.R. Zanella, J.","4063.0","1997","07","03",NA,"Brasil","Mato Grosso","Aripuanã","Margem MT-420, 5km da cidade. Floresta Ombrófila alterada. Relevo suave ondulado. Solo tipo Podzólico.","-592.426","-101.229",NA,"Árvore de 15m.; Frutos maduros marrons, sementes negras.","ESA042089","ESA042089","Souza, V.C.",NA,NA,NA,"-592,426","-101,229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:03:28-03","ESALQ","ESA","100652","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bixaceae","Bixa","arborea","Bixa arborea",NA,"Rando, J.G.","150.0","2006","04","04",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA100652","ESA100652","Rando, J.G.",NA,NA,NA,NA,NA,"2006","04","04","48094","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:03:28-03","ESALQ","ESA","115445","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bixaceae","Bixa","arborea","Bixa arborea",NA,"Lima, D.F.","210.0","2011","04","17",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA115445","ESA115445","Carnier, F.E.",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:03:28-03","ESALQ","ESA","42085","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Aubl.","Nave, A.G.; Dário, F.R. , Lopes, R.F. Bertani, D.F.","2024.0","1997","09","09",NA,"Brasil","Mato Grosso","Pontes e Lacerda","Beira de estrada na Mineradora Santa Elina. Floresta Estacional Semidecidual","-594.703","-143.106",NA,"Arbóreo. Altura de 5, 0 m e com fruto marrom com espinhos.","ESA042085","ESA042085","Lopes, R.F.",NA,NA,NA,"-594,703","-143,106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:03:28-03","ESALQ","ESA","48738","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Árbocz, G.F.; Ivanauskas, N.M. Silva, M.M.R.","3939.0","1997","06","01",NA,"Brasil","Mato Grosso","Nova Bandeirantes","Estrada para Fazenda Novo Horizonte. Floresta Ombrófila Aberta. Relevo suave ondulado.Solo tipo Podzólico.","-574.791","-94.643",NA,"Árvore de 20m. Frutos marrons.","ESA048738","ESA048738",NA,NA,NA,NA,"-574,791","-94,643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:03:28-03","ESALQ","ESA","42086","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bixaceae","Bixa","arborea","Bixa arborea","L.","Árbocz, G.F.; Ivanauskas, N.M. Silva, M.M.R.","4413.0","1997","08","01",NA,"Brasil","Mato Grosso","Comodoro","Estrada vicinal à esquerda na BR-174, trecho Vilhena-Comodoro, em frente ao posto fiscal. Floresta Ombrófila Aberta. Relevo suave ondulado. Solo tipo Areia Quartzosa.","-59.7858009338379","-13.6631002426147",NA,"Árvore de 9m. Frutos.","ESA042086","ESA042086","Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,NA,"187708","auto",NA,NA,NA,NA,NA,NA
"64","2015-07-02 14:01:14-03","JBP","HPL","6947","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea",NA,"R. Tsuji, H. lorenzi, et al.","1524","2006","01","25",NA,"Brasil","ES","Soretama","Coletado na Reserva da Vale do Rio Doce, em vegetação ombrófila.","-40.0978","-19.1969",NA,NA,NA,NA,"R. Tsuji, H. lorenzi, et al.",NA,NA,NA,NA,NA,"2006","01","25","33715","auto",NA,NA,NA,NA,NA,NA
"65","2015-07-02 14:01:14-03","JBP","HPL","9916","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea",NA,"A.G. Ribeiro","13","1996","07","17",NA,"Brasil","ES","São Gabriel da Palha","Coletado na estrada entre São Gabriel da Palha e Colatina.","-40.5356","-19.0175",NA,NA,NA,NA,"H. Lorenzi",NA,NA,NA,NA,NA,"1996","07","17","24907","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-20 21:16:17-03","UFV","VIC","18098","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Luiza, A.","s.n.","1995","09","25",NA,"Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,"Altura de 15 metros, P28 nº 01.","VIC018098","VIC018098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-20 21:16:17-03","UFV","VIC","28149","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Lopes, W.P. de","139","1996","10","15",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Restaurante.","-42.7322006225586","-19.7122001647949",NA,"Árvore com cerca de 6,0 metros de altura; frutos secos marrons; casca viva vermelho escuro.","VIC028149","VIC028149","Silva, A.F. da; Lopes, W.P. de",NA,NA,NA,NA,NA,"1997","03",NA,"28215","auto",NA,NA,NA,NA,NA,NA
"68","2020-12-20 21:16:17-03","UFV","VIC","28150","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Lopes, W.P. de","340","1997","02","25",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Região do Vinhático.","-42.7322006225586","-19.7122001647949",NA,"Árvore com cerca de 7,0 metros de altura; flores brancas.","VIC028150","VIC028150","Silva, A.F. da; Lopes, W.P. de",NA,NA,NA,NA,NA,"1997","03",NA,"28215","auto",NA,NA,NA,NA,NA,NA
"69","2020-10-20 14:17:07-03","UFOPA","HSTM","1869","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Suemitsu, C.","282","2011","11","22",NA,"Brasil","Pará","Belterra","BR-163, km 86, Floresta Nacional Tapajós, base lba,.","-54.929167","-3.348056",NA,NA,"HSTM001869",NA,"Suemitsu, C.",NA,NA,NA,"54º55'45''W","3º20'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-10-20 14:17:07-03","UFOPA","HSTM","1459","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Lise, M.","40","2004","07","12",NA,"Brasil","Pará","Belterra","Floresta Nacional do Tapajós, km 83 da BR-163.","-54.958889","-2.856667",NA,NA,"HSTM001459",NA,"Suemitsu, C.","198","198",NA,"54º57'32''W","2º51'24''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-24 17:08:44-03","UFES","SAMES","861","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Ribeiro,M.; Menezes,L.F.T.;Broggio,I.S.","179","2010","06","01",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Estrada, periferia de Mata alta de Floresta Atlântica de Tabuleiro.","-40.2132987976074","-18.3703002929688",NA,"Arvore de sete metros de altura, frutos marrom-avermelhado.","SAMES00861",NA,"Menezes,L.F.T.",NA,NA,NA,NA,NA,NA,NA,NA,"28525","auto",NA,NA,NA,NA,NA,NA
"72","2021-03-24 17:08:44-03","UFES","SAMES","862","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Costa,M.B.","18","2012","10","09",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Floresta de tabuleiro, afetada pelo fogo área em regeneração.","-40.0978012084961","-19.1968994140625",NA,"Árvore de 10m de altura, resina alaranjada no caule. Fruto carpoteca.","SAMES00862",NA,"Costa,M.B.",NA,NA,NA,"-400066667.0","-190038889.0","2012","10","09","33715","auto",NA,NA,NA,NA,NA,NA
"73","2020-01-14 19:13:32-03","UFJF","CESJ","64943","PreservedSpecimen","Plantae","Angiosperma",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","D.F. Lima; E.R. Kotovskier; R.B. Pinto; F.E. Carnier; R.R. Rodrigues; J. Tamashiro; N. Iva","210","2011","04","17","América do Sul","Brasil","Espírito Santo","Linhares","Reserva Natural Vale do Rio Doce., Trecho de mussununga próximo ao nativo do contorno do Roxinho. Mussununga.","-40.0722007751465","-19.3910999298096",NA,"Árvore 10m alt.; frutos imaturos castanhos claros e maduros castanhos escuros.","CESJ064943",NA,"F.E. Carnier",NA,NA,NA,NA,NA,"2011","04","19","48094","auto",NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:32:30-03","UFJF","CESJ","40589","PreservedSpecimen","Plantae","Angiosperma",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","E. Tameirão-Neto","3365","2001","10","22","América do Sul","Brasil","Minas Gerais","Governador Valadares","UHE - Baguari, Rio Doce.","-41.9494018554688","-18.8511009216309",NA,"Floresta semidecidual, arbóreo, ilha da fazenda Bonaparte.","CESJ040589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:26:44-03","UNICAMP","UEC","199306","S","Plantae","Magnoliopsida",NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Prance, GT; et al.","5357","1958","06","29",NA,"Brazil","Amazonas","Rondônia","3-4 km, east of Rio Jaciparaná road to Porto Velho.",NA,NA,NA,"Tree, 8m tall. Fruit cases brown.; Disturbed forest by road.","UEC171657","UEC171657","Ramos, JF",NA,NA,NA,NA,NA,"1995","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-05 16:46:20-03","UFOP","OUPR","26501","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Messias, M.C.T.B.","2450","2012","07","17",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural Vale","-39.916667","-18.55",NA,"Árvore, 5m. Frutos imaturos marrons. Orla de mata.",NA,NA,"Siqueira, G.S.","200","200",NA,"-39.916667","-18.55","2012","07","17",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-02-25 16:35:32-03","UNEMAT","HERBAM","9116","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Soares, C.R.A.; Petini-Benelli, A.; Piva, J.H.; Brito, P.; Cazine, F.F.; Moura, V.; Benetti, E.;","7569Ponto","2012","04","09",NA,"Brasil","Mato Grosso","Carlinda","MT 208, entrada de Carlinda., Terra firme. Margem de estrada.","-55.748333","-10.3825",NA,NA,"HERBAM009116",NA,NA,"281","281",NA,"-55.748333","-10.3825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-02-25 16:35:32-03","UNEMAT","HERBAM","9029","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Soares, C.R.A.; Petini-Benelli, A.; Piva, J.H.; Brito, P.; Cazine, F.F.; Moura, V.; Benetti, E.;","7482Ponto","2012","04","03",NA,"Brasil","Mato Grosso","Carlinda","MT 208, acesso à Balsa Indeco., Terra firme. Margem de estrada.","-55.767778","-9.984444",NA,NA,"HERBAM009029",NA,NA,"266","266",NA,"-55.767778","-9.984444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-03-16 16:29:46-03","UNEMAT","HERBAM","3836","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Bieski, I.G.C.; Silva, J.E. & Silva, A.O.","739BI-11","2011","10","16",NA,"Brasil","Mato Grosso","Aripuanã","Fazenda Agroverde, Mata.","-60.123083","-10.005028",NA,NA,"HERBAM003836",NA,"Silva, DR",NA,NA,NA,"-60.123083","-10.005028","2012","09","08",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-02-25 16:35:32-03","UNEMAT","HERBAM","8942","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Soares, C.R.A.; Petini-Benelli, A.; Piva, J.H.; Brito, P.; Cazine, F.F.; Moura, V.; Benetti, E.;","7395Ponto","2012","03","30",NA,"Brasil","Mato Grosso","Alta Floresta","MT 208, sentido Alta Floresta-Carlinda., Mata ciliar.","-55.877222","-9.95",NA,NA,"HERBAM008942",NA,NA,"247","247",NA,"-55.877222","-9.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-03-16 16:22:53-03","UNEMAT","HERBAM","5666","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Soares, C.R.A.; Cabral, F.F.; Ribeiro, I.L.; Rocha, J.A.; Garcia, M.L.; Meneguzzo, T. & Piva, J.","3773","2011","07","21",NA,"Brasil","Mato Grosso","Apiacás","Parque Nacional do Juruena, Terra firme.","-57.895556","-9.390556",NA,NA,"HERBAM005666",NA,"Piva, JH","246","246",NA,"-57.895556","-9.390556","2011","07","21",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-02-21 19:29:00-03","UNEMAT","HERBAM","4509","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Soares, C.R.A.; Piva, J.H.; Rocha Filho, J.A.; Rodrigues, L.; Melo, J.A.M. & Cabral, F.F.","2344","2009","05","31",NA,"Brasil","Mato Grosso","Paranaíta","UHE São Manoel, Igapó.","-56.772222","-9.444167",NA,NA,"HERBAM004509",NA,"Soares, CRA; Assunção, PACL",NA,NA,NA,"-56.772222","-9.444167","2009","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-04-27 16:08:59-03","UFES","VIES","20102","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Oliveira, R.N.","457","1993","03","16",NA,"Brasil","Espírito Santo","Aracruz","Cachoeirinha.","-40.2733001708984","-19.8202991485596",NA,NA,"VIES020102","VIES020102","Menandro, M.S.",NA,NA,NA,NA,NA,"1993","05","20","37987","auto",NA,NA,NA,NA,NA,NA
"84","2019-07-05 19:08:23-03","UFES","VIES","42878","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Gurtler, J.; Nepomuceno, A.; Sossai, B. G.; Nichio-Amaral, R.; Mello, B. N. Araújo, A. A.","671","2019","04","30",NA,"Brasil","Espírito Santo","Conceição da Barra","Fragmento da Sede abandonada. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042878","VIES042878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"85","2020-04-27 16:08:59-03","UFES","VIES","28532","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Costa, M.B.","18","2012","10","09",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,"VIES028532","VIES028532","Costa, M.B.",NA,NA,NA,NA,NA,"2012","10","09","33715","auto",NA,NA,NA,NA,NA,NA
"86","2019-12-06 19:29:18-03","UFES","VIES","34824","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Peluzio, T.M.O.; Silva, A.G.","4","2015","11","16",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional de Pacotuba.","-41.298889","-20.743889",NA,NA,"VIES034824","VIES034824",NA,NA,NA,NA,"41º17'56''W","20º44'38''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-04-27 16:08:59-03","UFES","VIES","20204","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Neves, J.N.","208","1995","06","05",NA,"Brasil","Espírito Santo","Aracruz","Ao lado do guarabu amarelo.","-40.2733001708984","-19.8202991485596",NA,NA,"VIES020204","VIES020204","Zorzanelli, J.P.F.",NA,NA,NA,NA,NA,"2011","03","30","37987","auto",NA,NA,NA,NA,NA,NA
"88","2019-06-27 10:24:15-03","UFES","VIES","33297","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Moreira, L.N.","59","2007","07","02",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional Pacotuba.","-41.1128005981445","-20.8488998413086",NA,NA,"VIES033297","VIES033297",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA
"89","2020-04-27 16:08:59-03","UFES","VIES","20100","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Acácio, G.","283","1996","02","13",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,"VIES020100","VIES020100","Folli, D.A.",NA,NA,NA,NA,NA,"1996","02","27","35694","auto",NA,NA,NA,NA,NA,NA
"90","2020-04-27 16:08:59-03","UFES","VIES","20101","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Acácio, G.","17","1993","03","05",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,"VIES020101","VIES020101","Folli, D.A.",NA,NA,NA,NA,NA,"1993","06",NA,"35694","auto",NA,NA,NA,NA,NA,NA
"91","2019-06-27 10:24:15-03","UFES","VIES","23379","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Ribeiro, M.; Menezes, L.F.T. & Broggio, I.S.","179","2010","06","01",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica de Córrego do Veado.","-40.2132987976074","-18.3703002929688",NA,NA,"VIES023379","VIES023379","Menezes, L.F.T.",NA,NA,NA,NA,NA,NA,NA,NA,"28525","auto",NA,NA,NA,NA,NA,NA
"92","2021-04-05 11:05:56-03","UNESP-IBB","BOTUW","143","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber.",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce",NA,NA,NA,NA,"BOTUW000143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-08-16 08:38:47-03","UTFPR","HCF","11684","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","M.G. Caxambu","4556","2013","02","02",NA,"Brasil","ES","Sooretama","Reserva Natural da Vale - RNV","-40.068333","-19.141389",NA,"árvore ca. 10 m, heliófita. Flores alvas. Borda de floresta.",NA,NA,"G.S. Siqueira","36","36",NA,"40°04'06 W","19°08'29 S","2013","02","04",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-06-29 09:29:50-03","UFRRJ","RBR","3302","S","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","M.M.T. Rosa","046","1979","04","12",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Estrada 236.","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00003302","RBR00003302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"95","2013-04-01 09:15:22-03","IPT","BCTW","17653","S","Plantae","Magnoliophyta",NA,NA,"Bixa","arborea","Bixa arborea","Huber",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto","Magnoliopsida",NA,NA,NA,NA,NA
"96","2013-04-01 09:15:22-03","IPT","BCTW","2815","S","Plantae","Magnoliophyta",NA,NA,"Bixa","arborea","Bixa arborea","Huber",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Peixe Boi","Estrada de Ferro Bragança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"97","2020-12-21 16:18:35-03","MBM","MBM","146130","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Queiróz, L.P. de","2479","1990","04","26","Southern America","Brazil","Espírito Santo","Linhares","Reserva Florestal da Companhia Vale do Rio Doce","-40.0722007751465","-19.3910999298096",NA,NA,"MBM146130","MBM146130","Queiróz, L.P. de",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:18:35-03","MBM","MBM","276864","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Trameirão Neto, E.","3365","2001","10","22","Southern America","Brazil","Minas Gerais","Governador Valadares","Rio Doce","-41.9494018554688","-18.8511009216309",NA,NA,"MBM276864","MBM276864",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50833","auto",NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:18:35-03","MBM","MBM","238031","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Cid Ferreira, C.A.","8762","1987","04","01","Southern America","Brazil","Rondônia","Costa Marques","Rod. BR-429","-64.2272033691406","-12.4449996948242",NA,NA,"MBM238031","MBM238031","Ramos, J.",NA,NA,NA,NA,NA,NA,NA,NA,"114221","auto",NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:18:35-03","MBM","MBM","108682","PreservedSpecimen","Plantae",NA,NA,"Bixaceae","Bixa","arborea","Bixa arborea","Huber","Freitas, C.A.A.; et al.; et al.","16","1983","02","06","Southern America","Brazil","Rondônia","Porto Velho","Estrada Porto Velho - Cuiabá","-63.9039001464844","-8.76194000244141",NA,NA,"MBM108682","MBM108682","Coelho, L.",NA,NA,NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA
