"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","sex"
"97","2019-08-27 13:26:54-03","IAP","PACA-AGP","32145","PreservedSpecimen","Plantae","Compositae","Baccharis","brevifolia","Baccharis brevifolia","Rambo, B.","1946","02","14",NA,"Brasil",NA,NA,"Confirmado por A.S. de Oliveira em 04.04.2006. Habitat: in campestribus dumetosis Fenofase: fruto","PACA032145","Magnoliophyta","Asterales","DC.",NA,"RS","São Francisco de Paula","Serra do Fachinal","-50.5835990905762","-29.4480991363525",NA,"Emrich-Rambo",NA,NA,NA,NA,NA,"76715","auto","Magnoliatae","1954","06",NA,"05",NA,NA,NA
"98","2019-08-27 13:26:54-03","IAP","PACA-AGP","32162.1","PreservedSpecimen","Plantae","Compositae","Baccharis","brevifolia","Baccharis brevifolia","Rambo, B.","1946","02","14",NA,"Brasil",NA,NA,"Habitat: In campestribus dumetosis. Fenofase: estéril","PACA032162-1","Magnoliophyta","Asterales","DC.",NA,"RS","São Francisco de Paula","Taimbesinho","-50.5835990905762","-29.4480991363525",NA,"Emrich-Rambo",NA,NA,NA,NA,NA,"76715","auto","Magnoliatae","1954","06",NA,"05",NA,NA,NA
"99","2019-08-27 13:26:54-03","IAP","PACA-AGP","50112","PreservedSpecimen","Plantae","Compositae","Baccharis","brevifolia","Baccharis brevifolia","Rambo, B.","1951","02","21",NA,"Brasil",NA,NA,"Confirmado por A.S. de Oliveira em 04.04.2006. Habitat: in campestribus dumetosis Fenofase: flor masculina","PACA050112","Magnoliophyta","Asterales","DC.",NA,"RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"G. M. Barroso",NA,NA,NA,NA,NA,"76715","auto","Magnoliatae","1972",NA,NA,NA,NA,NA,NA
"100","2019-08-27 13:26:54-03","IAP","PACA-AGP","51206","PreservedSpecimen","Plantae","Compositae","Baccharis","brevifolia","Baccharis brevifolia","Rambo, B.","1952","04","14",NA,"Brasil",NA,NA,"SEM MATERIAL Habitat: in campestribus graminosis Fenofase: flor masculina","PACA051206","Magnoliophyta","Asterales","DC.",NA,"RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"Emrich-Rambo",NA,NA,NA,NA,NA,"76715","auto","Magnoliatae","1954","06",NA,"05",NA,NA,NA
"101","2019-08-27 13:26:54-03","IAP","PACA-AGP","54076","PreservedSpecimen","Plantae","Compositae","Baccharis","brevifolia","Baccharis brevifolia","Rambo, B.","1953","02","20",NA,"Brasil",NA,NA,"Confirmado por A.S. de Oliveira em 04.04.2006. Habitat: in humidis graminosis Fenofase: flor feminina","PACA054076","Magnoliophyta","Asterales","DC.",NA,"RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"Olinda Bueno",NA,NA,NA,NA,NA,"76715","auto","Magnoliatae","1995","07",NA,"07",NA,NA,NA
"102","2020-12-20 21:15:41-03","UFV","VIC","22086","PreservedSpecimen","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Almeida, G.S.S.; Coser, T.","2007","06","27",NA,"Brasil",NA,NA,"Arbusto 1,8m; capitulos 10-14 flores, creme. Cletada em capões de encosta secda/ campo rupestre.","VIC022086",NA,NA,"DC.","725","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha da estrada de cima","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-20 21:15:41-03","UFV","VIC","22088","PreservedSpecimen","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Almeida, G.S.S.; et al.","2007","06","27",NA,"Brasil",NA,NA,"Subarbusto 1m; capitulos com flores amareladas; papilho alvo. Coletada em campos de afloramentos rochosos/ campo rupestre.","VIC022088",NA,NA,"DC.","729","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha da estrada de cima","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-20 21:15:41-03","UFV","VIC","22087","PreservedSpecimen","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Almeida, G.S.S.; Coser, T.","2007","06","27",NA,"Brasil",NA,NA,"Arbusto 1,8m; capitulos 10-12 flores, cremes. Coletada em capões de encosta seca/ campo rupestre.","VIC022087",NA,NA,"DC.","726","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha da estrada de cima","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-20 21:15:41-03","UFV","VIC","4999","PreservedSpecimen","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Hatschbach, G.; Guimarães, O.","1966","09","05",NA,"Brasil",NA,NA,"Xilopedífera; capítulos creme.","VIC004999",NA,NA,"DC.","14642","Paraná","Ponta Grossa","Anfiteatro, Campo seco.","-50.1618995666504","-25.0949993133545","VIC004999","Hatschbach, G.",NA,NA,NA,NA,NA,"46557","auto",NA,"1967","10",NA,NA,NA,NA,NA
"106","2019-11-21 14:31:28-03","UFJF","CESJ","62922","PreservedSpecimen","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","D.S. Santiago; J.H.C. Ribeiro","2013","05","30","América do Sul","Brasil",NA,NA,"Arbusto, ca. 1 m, capítulos creme.","CESJ062922","Angiosperma",NA,"DC.","544","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Campo","-44.8899993896484","-21.9589004516602",NA,"G. Heiden",NA,NA,NA,NA,NA,"29865","auto",NA,"2013","09",NA,NA,NA,NA,NA
"107","2019-11-21 14:31:28-03","UFJF","CESJ","61076","PreservedSpecimen","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","D.S. Santiago; L. Menini Neto; S.G. Furtado","2012","12","07","América do Sul","Brasil",NA,NA,"Arbusto, ca. 50 cm. Pappus alvos.","CESJ061076","Angiosperma",NA,"DC.","329","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, No campo próximo a Mata (Serra do Cambuí).","-44.8899993896484","-21.9589004516602",NA,"G. Heiden",NA,NA,NA,NA,NA,"29865","auto",NA,"2013","09",NA,NA,NA,NA,NA
"108","2019-11-21 14:31:28-03","UFJF","CESJ","56577","PreservedSpecimen","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","L. Menini Neto; F.R.G. Salimena; V.A.O. Dittrich; F.S. Souza; L.C.Pereira; R.Macedo; P.H. Nobre","2010","07","25","América do Sul","Brasil",NA,NA,"Arbusto na transição do campo de altitude com a floresta de Araucaria e Podocarpus. Capítulos alvos.","CESJ056577","Angiosperma",NA,"DC.","794","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, 22º 08.357S, 44º 43.703W. 1645 m.s.m.","-44.736194","-22.14325",NA,"G. Heiden","1645","1645",NA,"-44.736194","-22.14325",NA,NA,NA,"2013","09",NA,NA,NA,NA,NA
"109","2019-11-21 14:31:28-03","UFJF","CESJ","7171","PreservedSpecimen","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","L. Krieger","1969","10",NA,"América do Sul","Brasil",NA,NA,"No campo, flores creme, arbusto de 2 m.","CESJ007171","Angiosperma",NA,"DC.","CESJ7171","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525","CESJ007171","L. Krieger",NA,NA,NA,NA,NA,"39093","auto",NA,"1977","10",NA,"27",NA,NA,NA
"110","2019-11-21 14:31:28-03","UFJF","CESJ","37845","PreservedSpecimen","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","E. Barbosa; et al.","2001","10","23","América do Sul","Brasil",NA,NA,"Arbusto, 1,50 m, capítulo creme. Alto do Morro.","CESJ037845","Angiosperma",NA,"DC.","692","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465","CESJ037845","O.S. Ribas",NA,NA,NA,NA,NA,"55154","auto",NA,"2001",NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:23:11-03","UNICAMP","UEC","127898","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Souza, VC; Souza, JP; Capellari Jr, L; Elias, SI; Forster, W","1998","04","05",NA,"Brazil",NA,NA,"Arbusto, ca 1.2m alt., capítulos creme.","UEC101851","Magnoliopsida",NA,"A.DC.","20915","Minas Gerais","Gouveia","Rodovia Curvelo-Diamantina, ca. 37km de Gouveia em direção a Curvelo.","-43.963889","-18.894167","UEC101851",NA,NA,NA,NA,"-43.963889","-18.894167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:23:11-03","UNICAMP","UEC","111856","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Nakajima, JN; Romero, R; Guilherme, FAG","1994","04","17",NA,"Brazil",NA,NA,"Arbusto, ca. 1m. Brácteas, Corolea e Estames creme.","UEC101859","Magnoliopsida",NA,"A.DC.","292","Minas Gerais","Serra da Canastra","Centro de Visitantes, PARNA.",NA,NA,"UEC101859","Heiden, G",NA,NA,NA,NA,NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA
"113","2021-03-01 16:23:11-03","UNICAMP","UEC","164161","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Nunes, JA; Neto, JOC; Cordeiro, TR","2007","08","31",NA,"Brazil",NA,NA,"Subarbusto cespitoso, cc. 30 cm, capítulos creme.","UEC068134","Magnoliopsida",NA,"A.DC.","3295","Minas Gerais","Passa Quatro",NA,"-44.841944","-22.425917","UEC068134","Heiden, G",NA,NA,NA,"-44.841944","-22.425917",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:23:11-03","UNICAMP","UEC","164163","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Nunes, JA; Neto, JOC; Cordeiro, TR","2005","05","15",NA,"Brazil",NA,NA,"Subarbusto cespitoso, cc. 30 cm, capítulos creme.","UEC068132","Magnoliopsida",NA,"A.DC.","1638","Minas Gerais","Passa Quatro","2087-2445 msm, Campo de Altitude - 1º Pico.","-44.847778","-22.413889","UEC068132","Heiden, G",NA,NA,NA,"-44.847778","-22.413889",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:23:11-03","UNICAMP","UEC","164164","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Nunes, JA; Neto, JOC; Cordeiro, TR","2007","08","31",NA,"Brazil",NA,NA,"Subarbusto com capitulos creme.","UEC068129","Magnoliopsida",NA,"A.DC.","3296","Minas Gerais","Passa Quatro","2664-2792 msm","-44.841944","-22.425833","UEC068129","Heiden, G",NA,NA,NA,"-44.841944","-22.425833",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:23:11-03","UNICAMP","UEC","164169","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Nunes, JA","2005","08","09",NA,"Brazil",NA,NA,"Arbusto, bastante ramificado, inflorescência creme.","UEC068138","Magnoliopsida",NA,"A.DC.","1910","Minas Gerais","Passa Quatro","1575-2042 msm, Campo Quartzítico.","-44.896944","-22.449444","UEC068138","Heiden, G",NA,NA,NA,"-44.896944","-22.449444",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:23:11-03","UNICAMP","UEC","164170","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Nunes, JA","2005","08","09",NA,"Brazil",NA,NA,"Arbusto com capítulos creme.; Campo Quartzíco.","UEC068140","Magnoliopsida",NA,"A.DC.","1911","Minas Gerais","Passa Quatro",NA,"-44.896944","-22.449444","UEC068140","Heiden, G",NA,NA,NA,"-44.896944","-22.449444",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:23:11-03","UNICAMP","UEC","181631","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Scatigna, AV; Monge, M","2012","09","14",NA,"Brazil",NA,NA,"Arbusto ca. 60 cm. Flores amarelas com cheiro de mel. Planta masculina","UEC078666","Magnoliopsida",NA,"A.DC.","241","Rio de Janeiro","São José do Vale do Rio Preto","Serra do Capim. Campo de altitude acima da Pedra das Flores","-42.87","-22.154722","UEC078666","Heiden, G",NA,NA,NA,"-42.87","-22.154722",NA,NA,NA,"2017","10",NA,"18",NA,NA,NA
"119","2021-03-01 16:23:11-03","UNICAMP","UEC","79356","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","05","15",NA,"Brazil",NA,NA,"Sub-arbusto, altura 0,4m, flor Branca.","UEC101847","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Antena",NA,"-44.65","-22.666667","UEC101847","Heiden, G",NA,NA,NA,"-44.65","-22.666667",NA,NA,NA,"2010","11",NA,NA,NA,NA,NA
"120","2021-03-01 16:23:11-03","UNICAMP","UEC","79340","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","05","15",NA,"Brazil",NA,NA,"Sub-arbusto, 0,40m alt. flores brancas.","UEC101857","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Antena","Serra da Bocaina.","-44.65","-22.666667","UEC101857","Heiden, G",NA,NA,NA,"-44.65","-22.666667",NA,NA,NA,"2010","11",NA,NA,NA,NA,NA
"121","2021-03-01 16:23:11-03","UNICAMP","UEC","43510","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Lewinsohn, TM; Monteiro, RF","1985","05","24",NA,"Brazil",NA,NA,"Subarbusto, flor creme. Planta feminina.","UEC101837","Magnoliopsida",NA,"A.DC.","18192","Rio de Janeiro",NA,"Estrada de entrada às Agulhas Negras, km 8.",NA,NA,"UEC101837","Heiden, G",NA,NA,NA,NA,NA,NA,NA,NA,"2010","09",NA,NA,NA,NA,NA
"122","2021-03-01 16:23:11-03","UNICAMP","UEC","79350","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","07","10",NA,"Brazil",NA,NA,"Sub arbusto altura 0,6m. flor Branca.","UEC101860","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Antena","Serra da Bocaina.","-44.65","-22.666667","UEC101860","Heiden, G",NA,NA,NA,"-44.65","-22.666667",NA,NA,NA,"2010","11",NA,"03",NA,NA,NA
"123","2021-03-01 16:23:11-03","UNICAMP","UEC","79339","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","05","15",NA,"Brazil",NA,NA,"Sub arbusto, 0,40m de altura, flores brancas.","UEC101854","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Antena","Serra da Bocaina.","-44.65","-22.666667","UEC101854","Heiden, G",NA,NA,NA,"-44.65","-22.666667",NA,NA,NA,"2010","11",NA,NA,NA,NA,NA
"124","2021-03-01 16:23:11-03","UNICAMP","UEC","74695","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Nunes, JA","2006","07","28",NA,"Brazil",NA,NA,"Subarbusto com capitulos creme.","UEC068133","Magnoliopsida",NA,"A.DC.","2487","Minas Gerais","Passa Quatro",NA,"-44.896944","-22.449444","UEC068133","Heiden, G",NA,NA,NA,"-44.896944","-22.449444",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:23:11-03","UNICAMP","UEC","79322","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","02","13",NA,"Brazil",NA,NA,"Sub-arbusto, 0,5m alt. flores brancas.","UEC101858","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Antena","Serra da Bocaina.","-44.65","-22.666667","UEC101858",NA,NA,NA,NA,"-44.65","-22.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:23:11-03","UNICAMP","UEC","79330","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","05","15",NA,"Brazil",NA,NA,"Sub-arbusto, 0,40m alt. flores brancas.","UEC101856","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Antena","Serra da Bocaina.","-44.65","-22.666667","UEC101856","Heiden, G",NA,NA,NA,"-44.65","-22.666667",NA,NA,NA,"2010","11",NA,NA,NA,NA,NA
"127","2021-03-01 16:23:11-03","UNICAMP","UEC","79348","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","02","13",NA,"Brazil",NA,NA,"Sub arbusto, 0,5m altura, flor branca.","UEC101836","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Antena","Serra da Bocaina. 1200m de altitude.","-44.65","-22.666667","UEC101836","Heiden, G",NA,NA,NA,"-44.65","-22.666667",NA,NA,NA,"2010","09",NA,NA,NA,NA,NA
"128","2021-03-01 16:23:11-03","UNICAMP","UEC","79353","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","07","10",NA,"Brazil",NA,NA,"Sub arbusto, 0,4m altura, flor branca.","UEC101835","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Antena","Serra da Bocaina. 1200m de altitude.","-44.65","-22.666667","UEC101835","Heiden, G",NA,NA,NA,"-44.65","-22.666667",NA,NA,NA,"2010","09",NA,NA,NA,NA,NA
"129","2021-03-01 16:23:11-03","UNICAMP","UEC","1490","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Cruz, ND; Shepherd, GJ; et al.","1977","11","17",NA,"Brazil",NA,NA,"Sub-arbusto até 70 cm. Capítulos brancos.","UEC101843","Magnoliopsida",NA,"A.DC.","6248","Minas Gerais","Belo Horizonte","Serra do Caraça, ca. 70 km Suleste de Belo Horizonte.","-43.937801361084","-19.9207992553711","UEC101843","Barroso, GM",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:23:11-03","UNICAMP","UEC","79351","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","04","10",NA,"Brazil",NA,NA,"Erva com base lenhosa, altura 0,3m, flor Branca.","UEC101834","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Ingaí","Ingai-Itumirim, Serra da Bocaina","-44.9171981811523","-21.4011001586914","UEC101834","Heiden, G",NA,NA,NA,NA,NA,"16664","auto",NA,"2010","09",NA,NA,NA,NA,NA
"131","2021-03-01 16:23:11-03","UNICAMP","UEC","79347","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","02","20",NA,"Brazil",NA,NA,"Sub arbusto, 0,90m de altura, flores creme.","UEC101855","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Lavras","Serra da Bocaina.","-44.999698638916","-21.2453002929688","UEC101855","Heiden, G",NA,NA,NA,NA,NA,"20044","auto",NA,"2010","11",NA,NA,NA,NA,NA
"132","2021-03-01 16:23:11-03","UNICAMP","UEC","49482","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","DAC; et al.","1987","05","29",NA,"Brazil",NA,NA,"Arbusto, 1,50m altura, flor branca.","UEC101829","Magnoliopsida",NA,"A.DC.","s.n.","Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, altitude 1100 m.","-44.999698638916","-21.2453002929688","UEC101829","Heiden, G",NA,NA,NA,NA,NA,"20044","auto",NA,"2010","09",NA,NA,NA,NA,NA
"133","2021-03-01 16:23:11-03","UNICAMP","UEC","164165","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Nunes, JA","2005","08","11",NA,"Brazil",NA,NA,"Arbusto com capítulos creme.","UEC068130","Magnoliopsida",NA,"A.DC.","2033","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324","UEC068130","Heiden, G",NA,NA,NA,NA,NA,"17293","auto",NA,"2009",NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:23:11-03","UNICAMP","UEC","164167","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Nunes, JA","2005","08","11",NA,"Brazil",NA,NA,"Arbusto com capitulos creme.","UEC068136","Magnoliopsida",NA,"A.DC.","2030","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324","UEC068136","Heiden, G",NA,NA,NA,NA,NA,"17293","auto",NA,"2009",NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:23:11-03","UNICAMP","UEC","164168","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Nunes, JA","2005","08","11",NA,"Brazil",NA,NA,"Arbusto, até 30 cm, capitulos creme.","UEC068137","Magnoliopsida",NA,"A.DC.","2032","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324","UEC068137","Heiden, G",NA,NA,NA,NA,NA,"17293","auto",NA,"2009",NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:23:11-03","UNICAMP","UEC","164162","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Nunes, JA","2005","08","11",NA,"Brazil",NA,NA,"Arbusto com capitulos creme.","UEC068131","Magnoliopsida",NA,"A.DC.","2031","Minas Gerais","Passa Quatro","Campo de altitude.","-44.9667015075684","-22.3903007507324","UEC068131","Heiden, G",NA,NA,NA,NA,NA,"17293","auto",NA,"2009",NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:23:11-03","UNICAMP","UEC","164166","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Meireles, LD; Monge, M; Nunes, JA","2006","07","28",NA,"Brazil",NA,NA,"Subarbusto com capítulos creme.; campo de nifelina.","UEC068135","Magnoliopsida",NA,"A.DC.","2488","Minas Gerais","Passa Quatro","msm 1974-2037","-44.9667015075684","-22.3903007507324","UEC068135","Heiden, G",NA,NA,NA,NA,NA,"17293","auto",NA,"2009",NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:23:11-03","UNICAMP","UEC","58376","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Gabrielli, AC; et al.","1980","11","05",NA,"Brazil",NA,NA,"Subarbusto 80 cm. capítulos brancos.","UEC101844","Magnoliopsida",NA,"A.DC.","369","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051","UEC101844","Leitão Filho, HF",NA,NA,NA,NA,NA,"23696","auto",NA,"1983","08",NA,"11",NA,NA,NA
"139","2021-03-01 16:23:11-03","UNICAMP","UEC","25660","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Leitão Filho, HF; Gouvêa, LSK; Martins, FR; Tamashiro, JY; et al.","1981","10","30",NA,"Brazil",NA,NA,"Arbusto cerca de 1m. Flores creme.","UEC101845","Magnoliopsida",NA,"A.DC.","1353","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051","UEC101845","Leitão Filho, HF",NA,NA,NA,NA,NA,"23696","auto",NA,"1983","08",NA,"11",NA,NA,NA
"140","2021-03-01 16:23:11-03","UNICAMP","UEC","24248","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Yamamoto, K; et al.","1981","07","16",NA,"Brazil",NA,NA,"Herbáceo até 20 cms, capítulos com flores brancas.","UEC101848","Magnoliopsida",NA,"A.DC.","1095","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051","UEC101848","Heiden, G",NA,NA,NA,NA,NA,"23696","auto",NA,"2010","11",NA,NA,NA,NA,NA
"141","2021-03-01 16:23:11-03","UNICAMP","UEC","1493","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Hatschbach, G","1971","10","04",NA,"Brazil",NA,NA,"Subarbusto, capitulos cremes, do topo pedregoso de morro.","UEC101846","Magnoliopsida",NA,"A.DC.","27088","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672","UEC101846","Barroso, GM",NA,NA,NA,NA,NA,"61623","auto",NA,"1973",NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:23:11-03","UNICAMP","UEC","77575","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Stehmann, JR; Semir, J","1995","02","02",NA,"Brazil",NA,NA,"Arbusto, com xilopódio, flores creme, pistiladas.","UEC101833","Magnoliopsida",NA,"A.DC.","2155","Paraná","Palmeira","Recanto dos papagaios.","-50.0064010620117","-25.4293994903564","UEC101833","Heiden, G",NA,NA,NA,NA,NA,"35166","auto",NA,"2010","09",NA,NA,NA,NA,NA
"143","2021-03-01 16:23:11-03","UNICAMP","UEC","77576","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Stehmann, JR; Semir, J","1995","02","02",NA,"Brazil",NA,NA,"Arbusto, com xilopódio, flores creme, pistiladas.","UEC101832","Magnoliopsida",NA,"A.DC.","2156","Paraná","Palmeira","Recanto dos papagaios.","-50.0064010620117","-25.4293994903564","UEC101832","Heiden, G",NA,NA,NA,NA,NA,"35166","auto",NA,"2010","09",NA,NA,NA,NA,NA
"144","2021-03-01 16:23:11-03","UNICAMP","UEC","124784","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Kajiki, FO","2002","05","13",NA,"Brazil",NA,NA,"Planta com 15 - 40 cm de altura, flores de cor creme, levemente aromatizada","UEC118761","Magnoliopsida",NA,"A.DC.","s.n.","Rio de Janeiro","Itatiaia","Km 13 da Estrada que da acesso ao Pico das Agulhas Negras (Parque Nacional de Itatiaia) - beira de estrada.","-44.5633010864258","-22.4960994720459","UEC118761","Heiden, G",NA,NA,NA,NA,NA,"19648","auto",NA,"2017","10",NA,"17",NA,NA,NA
"145","2021-03-01 16:23:11-03","UNICAMP","UEC","070023","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Sciamarelli, A; et al.","1992","06","09",NA,"Brazil",NA,NA,"Herbácea, flores brancas. Indivíduos feminos e indvíduo masculino.","UEC101862","Magnoliopsida",NA,"A.DC.","26551","São Paulo","Campos do Jordão","Pico do Itapeva.","-45.5900001525879","-22.7299995422363","UEC101862",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-01 16:23:11-03","UNICAMP","UEC","073199","S","Plantae","Asteraceae","Baccharis","brevifolia","Baccharis brevifolia","Yamamoto, K; et al.","1992","06","09",NA,"Brazil",NA,NA,"Subarbusto ca. 0,4m de altura; flores estaminadas creme. campo de altitude.","UEC101861","Magnoliopsida",NA,"A.DC.","26714","São Paulo","Campos do Jordão","Pico do Itapeva.","-45.5900001525879","-22.7299995422363","UEC101861","Heiden, G",NA,NA,NA,NA,NA,"21048","auto",NA,"2010","11",NA,NA,NA,NA,NA
