"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","class","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber","sex"
"104","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328958","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Rosenstock","Glaziou, A.",NA,"1874","7","8",NA,"Brésil",NA,"Rio de Janeiro (Environs)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328958' target='other'> <mi>dwc_moreinfo</mi></a>","P01328958","P01328958_01 P01328958_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7351",NA,NA,NA,NA
"105","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328959","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Glaziou, A.",NA,"1874","7","8",NA,"Brésil",NA,"Rio de Janeiro (Environs)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328959' target='other'> <mi>dwc_moreinfo</mi></a>","P01328959","P01328959_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7351",NA,NA,NA,NA
"106","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328966","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Wacket",NA,NA,NA,NA,NA,"Brasil",NA,"S. Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328966' target='other'> <mi>dwc_moreinfo</mi></a>","P01328966","P01328966_01 P01328966_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153",NA,NA,NA,NA
"107","2016-11-28 14:52:05-02","MNHN","RECOLNAT_MNHN_P","P01328967","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Silveira, A.",NA,"1896","7","1",NA,"[Brésil]",NA,"In saxis quartzitosis. Morro de S. Sebastiao. O. Preto",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328967' target='other'> <mi>dwc_moreinfo</mi></a>","P01328967","P01328967_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1523",NA,NA,NA,NA
"108","2016-11-28 14:52:06-02","MNHN","RECOLNAT_MNHN_P","P01328968","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Magalhaes Gomes, C.T.",NA,"1896","10","24",NA,"Brésil",NA,"In arenosis ad M. de S. Sebastiao (O. Preto)",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328968' target='other'> <mi>dwc_moreinfo</mi></a>","P01328968","P01328968_01 P01328968_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2220",NA,NA,NA,NA
"109","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328969","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Schwacke, C.A.W.",NA,"1894","7","23",NA,"Brasil",NA,"Morro de S. Sebastiao bei Ouro Preto",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328969' target='other'> <mi>dwc_moreinfo</mi></a>","P01328969","P01328969_01 P01328969_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10574",NA,NA,NA,NA
"110","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328970","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Schwacke",NA,"1893","9","28",NA,"Brasil",NA,"Serra de Ouro Preto",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328970' target='other'> <mi>dwc_moreinfo</mi></a>","P01328970","P01328970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9478",NA,NA,NA,NA
"111","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328971","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Schwacke, C.A.W.",NA,"1892","2",NA,NA,"Brésil",NA,"Minas Geraes, Serra de Ouro Preto",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328971' target='other'> <mi>dwc_moreinfo</mi></a>","P01328971","P01328971_01 P01328971_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9390",NA,NA,NA,NA
"112","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328972","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Ule, E.",NA,"1892","2",NA,NA,"Brésil",NA,"Em pedras de area na Serra de Ouro Preto em M. Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328972' target='other'> <mi>dwc_moreinfo</mi></a>","P01328972","P01328972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328980","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Gr. do Sul. Mun. Soledade, Serrinha, ad ripas saxosa subumbrosas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328980' target='other'> <mi>dwc_moreinfo</mi></a>","P01328980","P01328980_01 P01328980_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328981","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Gr. do Sul. Mun. Soledade, Serrinha, ad ripas saxosa subumbrosas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328981' target='other'> <mi>dwc_moreinfo</mi></a>","P01328981","P01328981_01 P01328981_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2015-09-04 17:49:07-03","MNHN","RECOLNAT_MNHN_P","P01328982","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Gr. do Sul. Mun. Soledade, Serrinha, ad ripas saxosa subumbrosas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328982' target='other'> <mi>dwc_moreinfo</mi></a>","P01328982","P01328982_01 P01328982_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328983","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, L.C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Gr. do Sul. Mun. Soledade, Serrinha, ad ripas saxosa subumbrosas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328983' target='other'> <mi>dwc_moreinfo</mi></a>","P01328983","P01328983_01 P01328983_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01328997","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Grande do Sul, S. Cruz, Serra do Joao Rodriguez, ad rupes humidas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328997' target='other'> <mi>dwc_moreinfo</mi></a>","P01328997","P01328997_01 P01328997_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2016-11-28 14:52:12-02","MNHN","RECOLNAT_MNHN_P","P01328998","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Grande do Sul, S. Cruz, Serra do Joao Rodriguez, ad rupes humidas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328998' target='other'> <mi>dwc_moreinfo</mi></a>","P01328998","P01328998_01 P01328998_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2016-11-28 14:52:13-02","MNHN","RECOLNAT_MNHN_P","P01328999","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Grande do Sul, S. Cruz, Serra do Joao Rodriguez, ad rupes humidas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328999' target='other'> <mi>dwc_moreinfo</mi></a>","P01328999","P01328999_01 P01328999_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01329000","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Grande do Sul, S. Cruz, Serra do Joao Rodriguez, ad rupes humidas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01329000' target='other'> <mi>dwc_moreinfo</mi></a>","P01329000","P01329000_01 P01329000_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01329001","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Grande do Sul, S. Cruz, Serra do Joao Rodriguez, ad rupes humidas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01329001' target='other'> <mi>dwc_moreinfo</mi></a>","P01329001","P01329001_01 P01329001_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01329002","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Grande do Sul, S. Cruz, Serra do Joao Rodriguez, ad rupes humidas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01329002' target='other'> <mi>dwc_moreinfo</mi></a>","P01329002","P01329002_01 P01329002_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2016-11-24 11:38:28-02","MNHN","RECOLNAT_MNHN_P","P01329003","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Jürgens, C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Grande do Sul, S. Cruz, Serra do Joao Rodriguez, ad rupes humidas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01329003' target='other'> <mi>dwc_moreinfo</mi></a>","P01329003","P01329003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2015-09-04 17:47:59-03","MNHN","RECOLNAT_MNHN_P","P01329004","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Rosenstock, E.",NA,NA,NA,NA,NA,"Brasil",NA,"S. Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01329004' target='other'> <mi>dwc_moreinfo</mi></a>","P01329004","P01329004_01 P01329004_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-09-04 17:48:00-03","MNHN","RECOLNAT_MNHN_P","P01329008","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Jürgens, C.",NA,"1906",NA,NA,NA,"Brésil",NA,"Est. Rio Grande do Sul, S. Cruz, Serra do Joao Rodriguez, ad rupes humidas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01329008' target='other'> <mi>dwc_moreinfo</mi></a>","P01329008","P01329008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-09-04 17:42:34-03","MNHN","RECOLNAT_MNHN_P","P01470826","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Glaziou, A.",NA,"1869","5","26",NA,"Brésil",NA,"Serra os Orgaos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01470826' target='other'> <mi>dwc_moreinfo</mi></a>","P01470826","P01470826_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3347",NA,NA,NA,NA
"127","2015-09-04 17:42:34-03","MNHN","RECOLNAT_MNHN_P","P01470827","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Glaziou, A.",NA,"1869","6",NA,NA,"Brésil",NA,"Serra os Orgaos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01470827' target='other'> <mi>dwc_moreinfo</mi></a>","P01470827","P01470827_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3348",NA,NA,NA,NA
"128","2015-09-04 17:42:38-03","MNHN","RECOLNAT_MNHN_P","P01470829","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Glaziou, A.",NA,"1869","8","8",NA,"Brésil",NA,"Haut des Orgues",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01470829' target='other'> <mi>dwc_moreinfo</mi></a>","P01470829","P01470829_01 P01470829_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3593",NA,NA,NA,NA
"129","2015-09-03 18:11:01-03","MNHN","RECOLNAT_MNHN_P","P01533148","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Schwacke, C.A.W.",NA,"1894","7","23",NA,"Brasil",NA,"Morro de S. Sebastiao bei Ouro Preto",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01533148' target='other'> <mi>dwc_moreinfo</mi></a>","P01533148","P01533148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10565",NA,NA,NA,NA
"130","2016-11-17 15:12:44-02","MNHN","RECOLNAT_MNHN_P","P01328718","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","sampaioanum","Hymenophyllum sampaioanum","Brade & Rosenst.","Brade","Brade, A.C.",NA,"1940","7","11",NA,"Brésil",NA,"Serra dos Orgaos, Toca des caçadares",NA,NA,"1400",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01328718' target='other'> <mi>dwc_moreinfo</mi></a>","P01328718","P01328718_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16340",NA,NA,NA,NA
"131","2020-09-29 14:53:26-03","UFPR","UPCB","69415","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Pereira, J.B.S.","Pereira, J.B.S.","43","2007","09","29",NA,"Brasil","Paraná","Parque Estadual Pico Paraná.","-48.833333","-25.25","1300","1300",NA,"Epífita. Interior da mata.Trilha para o cume, entre o início da cela e o acampamento 1. Floresta Ombrófila Densa Altomontana..","UPCB0005341","UPCB0005341","Campina Grande do Sul",NA,NA,NA,NA,"2008","-48.833333","-25.25",NA,"01","01",NA,NA,NA,NA,NA
"132","2013-05-07 06:03:00-03","MO","MOBOT","2070611","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","R. Nunez C.","Rosángela Núñez C.","Núñez Cabrera 662","2004","4","9","South America","Bolivia","Santa Cruz","Protected due to name conservation status","-64.73","-17.84","2974.00000000",NA,NA,NA,NA,NA,"Manuel Maria Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2013-05-07 06:03:00-03","MO","MOBOT","1894156","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","M. Sundue","Rosángela Núñez C.|H. Huaylla","Núñez Cabrera 153","2003","6","17","South America","Bolivia","Santa Cruz","Protected due to name conservation status","-64.72","-17.8","2364.00000000",NA,NA,NA,NA,NA,"Manuel Maria Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"134","2013-05-07 06:03:00-03","MO","MOBOT","2066760","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","A.R. Smith (UC)","Rosángela Núñez C.","Núñez Cabrera 718","2003","4","22","South America","Bolivia","Santa Cruz","Protected due to name conservation status","-64.72","-17.29","2169.00000000",NA,NA,NA,NA,NA,"Manuel Maria Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2013-05-07 06:03:00-03","MO","MOBOT","2070673","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","R. Nunez C.","Rosángela Núñez C.","Núñez Cabrera 438","2003","11","28","South America","Bolivia","Santa Cruz","Protected due to name conservation status","-64.69","-17.83","2499.00000000",NA,NA,NA,NA,NA,"Manuel Maria Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-05-16 16:32:00-03","MO","MOBOT","100215092","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","A.R. Smith (UC)","H. Huaylla|Alfredo F. Fuentes|A. Pareja","Huaylla 2652","2008","6","10","South America","Bolivia","La Paz","Protected due to name conservation status","-68.99","-14.77","2372.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-09","5",NA,NA,NA
"137","2020-05-16 17:31:00-03","MO","MOBOT","100215598","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","A.R. Smith (UC)","H. Huaylla|Alfredo F. Fuentes|A. Pareja","Huaylla 2594","2008","6","8","South America","Bolivia","La Paz","Protected due to name conservation status",NA,NA,"2372.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-06","4",NA,NA,NA
"138","2012-04-12 05:10:00-03","MO","MOBOT","100218412","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","A.R. Smith (UC)","H. Huaylla|Alfredo F. Fuentes","Huaylla 2938","2008","6","13","South America","Bolivia","La Paz","Protected due to name conservation status","-68.98","-14.76","2160.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-23","3",NA,NA,NA
"139","2020-04-22 03:28:00-03","MO","MOBOT","100341723","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","B. Leon (BRIT)","L. Cayola|D. Alanes|P. Calvi|D. Rodas|L. Machaca|P. Machaca","Cayola Pérez 3747","2010","5","18","South America","Bolivia","La Paz","Protected due to name conservation status","-68.88","-15.13","2696.00000000",NA,NA,NA,NA,NA,"Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-05","7",NA,NA,NA
"140","2019-03-18 04:33:00-03","MO","MOBOT","1215794","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","L. Pacheco","F.W.H.A. von Humboldt|A.J.A. Bonpland","Humboldt s.n.",NA,NA,NA,"South America","Venezuela",NA,"Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","14105","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","A.R. Smith (UC)","Alice Fay|Louis Fay","Fay 2962A","1990","8","8","South America","Bolivia","La Paz","Protected due to name conservation status","-67.83","-16.28","3200.00000000",NA,NA,NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","3",NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","1715206","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","A. Smith (UC)","Israel G. Vargas C.|E. Vargas","Vargas Caballero 695","1990","9","3","South America","Bolivia","Santa Cruz","Protected due to name conservation status","-63.8","-18.67","1500.00000000",NA,NA,NA,NA,NA,"Vallegrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","1747314","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Morton","* STANISLAS","STANISLAS 1685",NA,NA,NA,"South America","Colombia","Antioquia","Protected due to name conservation status","-75.47","6.13",NA,NA,NA,NA,NA,NA,"Medellín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2012-04-12 05:10:00-03","MO","MOBOT","1755344","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","M. Kessler","Alfredo F. Fuentes|et al.","Fuentes Claros 4684","2002","6","30","South America","Bolivia","La Paz","Protected due to name conservation status","-68.25","-14.5","1850.00000000","2000.00000000",NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-26","2",NA,NA,NA
"145","2017-11-18 05:19:00-02","MO","MOBOT","1851010","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Smith A.R. & Kessler M.","Iván Jiménez","Jiménez Pérez 730","2001","10","31","South America","Bolivia","La Paz","Protected due to name conservation status","-68.95","-14.62","2420.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-11-18 05:19:00-02","MO","MOBOT","1851011","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Jiménez I.","Iván Jiménez","Jiménez Pérez 767","2001","4","11","South America","Bolivia","La Paz","Protected due to name conservation status","-68.95","-14.62","2280.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1860389","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Robert S. Williams","Williams 2606",NA,NA,NA,"South America","Bolivia","La Paz","Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","1861399","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Marko Lewis","Lewis 881754","1988","11","18","South America","Bolivia","La Paz","Protected due to name conservation status","-69","-14.75","2500.00000000","2650.00000000",NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","1861800","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Marko Lewis","Lewis 881683","1988","11","14","South America","Bolivia","La Paz","Protected due to name conservation status","-69.02","-14.77","2500.00000000","2650.00000000",NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","1867046","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Smith A.R.","M. Kessler","Kessler 10508","1997","7","2","South America","Bolivia","La Paz","Protected due to name conservation status","-68.77","-15.18","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","1867065","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Smith A.R.","M. Kessler","Kessler 10515","1997","7","2","South America","Bolivia","La Paz","Protected due to name conservation status","-68.77","-15.18","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
