"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","sex"
"315","2020-12-11 11:31:21-03","UFMG","BHCB","54827","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Barreto, HLM","6","1933","03","09","Southern America","Brasil",NA,NA,"Muito frequente.; Herbácea 0,7m. Flor amarela.; Cerrado.","BHCB054700","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,"BHCB054700","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-11 11:31:21-03","UFMG","BHCB","54845","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Magalhães, GM","1420","1942","02","16","Southern America","Brasil",NA,NA,"Muito frequente.; Herbácea.; Canga.","BHCB054695","Dicotyledon",NA,"Mart.",NA,"Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,"BHCB054695","17082","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-11 17:17:47-03","UFPR","UPCB","11311","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Hatschbach, G.","41281","1978","04","21",NA,"Brasil",NA,NA,"Erva flor alvecente, solo arenoso da planície próximo ao rio..",NA,NA,NA,"Mart.","Pedersen, T.M.","Minas Gerais","Grão Mogol","Rio Itacambiruçu","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,"1980","01","01",NA,NA,NA,NA,NA,NA,NA
"318","2020-05-25 15:13:54-03","FSU","FSU","000073655","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","J. W. Grear, H. S. Irwin, R. Souza, R. Reis dos Santos",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"Mart",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2009-06-08 09:23:00-03","MO","MOBOT","100193210","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","S.F. Conceição","Conceição 320","2005","10","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","L.R. Senna","Bahia",NA,"Senhor do Bonfim: Serra do Barro Amarelo.","-40.3183334","-10.5433333","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"320","2010-11-03 13:10:00-02","MO","MOBOT","100319417","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","M.L. Guedes","Guedes 15105","2009","5","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","M.L. Guedes","Bahia",NA,"Chapada Diamantina, Piatã, Caminho para Três Morros Ponto 04.","-41.8941666","-13.08","1391.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"321","2017-07-20 14:56:00-03","MO","MOBOT","100989041","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19872","1968","2","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","K. Becker",NA,NA,"Serra do Itabirito, Minas Gerais, ca. 45 km SE of Belo Horizonte.",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","1396716","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","A.M. Carrión|E. Ramos|M. Chive","Carrión Cuellar 683","1998","11","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.","C. Antezana (BOLV)","Santa Cruz","Angel Sandoval","Provincia German Busch. Area natural de manejo integrado y Parque Nacional Otuquis; Estancia Quebracho, en las lajas. Suelos arenosos.","-58.09833","-19.35833","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2016-11-15 05:15:00-02","MO","MOBOT","2458811","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Antonio C. Krapovickas","Krapovickas 30176","1963","2","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","Pedersen, T. M., //","Bahia",NA,"36 Km SW de Correntina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","3409619","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","William R. Anderson","Anderson 8565","1973","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","T. Pedersen","Minas Gerais",NA,"Serra do Espinhaço. 6 km by road N of Gouvêia on road to Diamantina; gallery forest along stream and slopes above, one side being rocky (quartzite) with sandy soil, the other side having an area of grassy cerrado on red clay.",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2015-08-13 05:50:00-03","MO","MOBOT","3421767","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","R.M. Harley","Harley 19966","1977","3","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","T.M. Pedersen","Bahia",NA,"Ca 1 km south of small town of Mato Grosso on the road to Vila do Rio de Contas. Sandstone rock outcrops with small area of disturbed marsh at base, and nearby river with lush vegetation along margins.","-41.81666","-13.48333","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2015-08-13 05:50:00-03","MO","MOBOT","3423872","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","R.M. Harley","Harley 21332","1980","4","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","J.C. Siqeuira","Bahia",NA,"Serra Geral de Caitité. 9.5 km S of Caitité on road to Brejinhos das Ametistas. By small reservoir and stream. Scrub among rocks by stream, & with nearby woodland. This plant growing in cerrado.","-42.5","-14.11666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2009-10-26 23:35:00-02","MO","MOBOT","3423910","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Ludwig Riedel","Riedel 2229",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","J.C. Siqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","3423942","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","W. Wayt Thomas","Thomas 10048","1993","10","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","T. Pedersen","Bahia",NA,"Mun. Alcobaça. West side BA 001; 1.6 km south of junction with road from Teixeira de Freitas to Alcobaça. Restinga and restinga forest.","-39.25","-17.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2010-10-07 15:39:00-03","MO","MOBOT","3423972","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 8212","1965","9","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","J.C. Siqueira","Distrito Federal",NA,"Burned-over campo and cerrado, summit of Chapada da Contagem, ca 10 km NE of Brasilia, D.F.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2017-07-12 16:35:00-03","MO","MOBOT","3423996","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 21410","1968","3","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","J.C. Siqueira","Goiás",NA,"Northern Goiás. Cerrado. Gallery forest and adjacent cerrado, 10 km S of Guará, Goiás.",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"331","2010-12-19 22:05:00-02","MO","MOBOT","3423998","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Jacques S. Blanchet","Blanchet 2595","1836",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"Montagnes de la jacobina près Bahia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2009-11-20 06:16:00-02","MO","MOBOT","3424027","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Gert G. Hatschbach|R. Kummrow","Hatschbach 46614","1983","6","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","J.C. Siqueira","Goiás",NA,"Serra dos Cristais (mun. Cristalina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","3424045","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Gert G. Hatschbach","Hatschbach 46543","1983","5","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","J. Siqueira","Bahia",NA,"Rio de Contas, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-08-31 09:17:48-03","INPA","INPA","126811","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Hatschbach, GG","4614","1983","06","23","Southern America","Brasil",NA,NA,NA,"INPA0126811","Dicotyledon Superasterids","Caryophyllales","Mart.","Siqueira, JC de","Goiás","Cristalina","Serra dos Cristais","-47.6133","-16.7686",NA,NA,"INPA0126811 INPA0126811_e",NA,NA,"-47.6133","-16.7686","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-08-31 09:17:48-03","INPA","INPA","220459","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Nunes, TS","177","2000","10","23","Southern America","Brasil",NA,NA,NA,"INPA0220459","Dicotyledon Superasterids","Caryophyllales","Mart.","Senna, LR","Bahia","Lençóis","Mucugezinho, subida em direção a Serra da Chapadinha. Campo rupestre.","-41.419444","-12.457222","792","792","INPA0220459 INPA0220459_e",NA,NA,"-41.419444","-12.457222","2005","05",NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-01-04 11:29:28-03","UEMA","SLUI","4918","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Saraiva, R. V. C.",NA,"2017","04","07",NA,"Brasil",NA,NA,NA,"SLUI004918","Angiospermae",NA,"Mart.",NA,"Maranhão","Carolina","Parque Nacional da Chapada das Mesas","-47.037167","-7.280417",NA,NA,NA,NA,NA,"47°02'13.8W","07°16'49.5S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-01-04 11:29:28-03","UEMA","SLUI","5150","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Saraiva, R. V. C.","176","2017","04","06",NA,"Brasil",NA,NA,NA,"SLUI005150","Angiospermae",NA,"Mart.",NA,"Maranhão","Carolina","Parque Nacional da Chapada das Mesas","-47.370622","-6.946308",NA,NA,NA,NA,NA,"47°22'14.24W","06°56'46.71S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-06-15 15:28:13-03","UNESP-RC","HRCB","3436","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Pirani, J.R.","874","1981","04","14",NA,"Brasil",NA,NA,"Erva de 1m, flores creme.",NA,NA,NA,"Mart.","Furlan, A.","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-06-15 15:28:13-03","UNESP-RC","HRCB","24670","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Assis, M.A. de","868","1996","10","23",NA,"Brasil",NA,NA,"Erva, 40cm altura, botões ápice vinho, sépalas verdes com mancha na região mediana.",NA,NA,NA,NA,NA,"São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-06-15 15:28:13-03","UNESP-RC","HRCB","3440","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rossi, L.","1098","1981","04","17",NA,"Brasil",NA,NA,"Erva em roseta, 1m, flores creme a vinho , tubo estaminal amarelo.",NA,NA,NA,"Mart.","Furlan, A.","Minas Gerais","Joaquim Felicio",NA,"-44.1721992492676","-17.7574996948242",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-06-15 15:28:13-03","UNESP-RC","HRCB","30200","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Folli, D.A.","3211","1998","08","03",NA,"Brasil",NA,NA,"Botão amarelo. Flor amarela.Exsudação incolor. Terrestre. Herbáceo. Exsudação de seiva. <ll>dwc_commonname:</ll> Perpétua amarela",NA,NA,NA,"Mart.","Furlan, A.","Espírito Santo","Linhares","Reserva Florestal de Linhares.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto",NA,NA,"1999","03","16",NA,NA,NA,NA,NA,NA,NA
"342","2020-06-15 15:28:13-03","UNESP-RC","HRCB","18013","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Silva, M.A. da","2180","1994","07","20",NA,"Brasil",NA,NA,"Erva ca. 1,20m de altura, flores de cor amarela-caro com ápice amarelo",NA,NA,NA,"Mart.","Furlan, A.","Goiás",NA,"Chapada dos Veadeiros.",NA,"-14.165278",NA,NA,NA,NA,NA,"47º35'68W","14º09'55S","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-06-15 15:28:13-03","UNESP-RC","HRCB","14348","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Arbo, M.M.","3565","1990","02","03",NA,"Brasil",NA,NA,"Flores brancas.",NA,NA,NA,"Mart.","Furlan, A.","Goiás",NA,NA,NA,NA,"600","600",NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-06-15 15:28:13-03","UNESP-RC","HRCB","17350","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Zappi, D.C.","12924","1990","06","14",NA,"Brasil",NA,NA,"Ervas em solo arenoso seco, heliófilas. Espigas alvas, ápice do tubo estaminal amarelo.",NA,NA,NA,"Mart.",NA,"Minas Gerais","Grão Mogol",NA,"-42.916667","-16.6","670","670",NA,NA,NA,"42º55'W","16º36'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-06-15 15:28:13-03","UNESP-RC","HRCB","17351","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Sano, P.T.","12393","1989","12","10",NA,"Brasil",NA,NA,"Erva em sistema subterrâneo espessado, folhas bassais em roseta, brácteas paleáceas, tubo estaminal amarelo.",NA,NA,NA,"Mart.",NA,"Minas Gerais","Grão Mogol",NA,"-42.916667","-16.5","750","750",NA,NA,NA,"42º55'W","16º30'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-06-15 15:28:13-03","UNESP-RC","HRCB","17352","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Zappi, D.C.","12035","1998","05","28",NA,"Brasil",NA,NA,"Erva semi ereta. Inflorescência creme com anteras amarelas.",NA,NA,NA,"Mart.",NA,"Minas Gerais","Grão Mogol","Margem direita do rio Itacambiruçu","-42.9","-16.595",NA,NA,NA,NA,NA,"42º54'W","16º35'42S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-06-15 15:28:13-03","UNESP-RC","HRCB","17353","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Oliveira, A.A.","12896","1990","06","13",NA,"Brasil",NA,NA,"Erva em solo arenoso, heliófila. Brácteas alvas, tubo estaminal róseo estames amarelos.",NA,NA,NA,"Mart.",NA,"Minas Gerais","Grão Mogol",NA,"-42.966667","-16.6","750","750",NA,NA,NA,"42º58'W","16º36'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-06-15 15:28:13-03","UNESP-RC","HRCB","33654","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Pirani, J.R.","4344","1998","05","15",NA,"Brasil",NA,NA,"Ervas até 1m alt. Em solo arenoso entre pedras, caule avermelhado na base, flores brancas, tubo estaminal amarelo.",NA,NA,NA,"Mart.","Furlan, A.","Minas Gerais","Grão Mogol","Fazenda Vargem Redonda","-42.883056","-16.493611","780","780",NA,NA,NA,"42º52'59W","16º29'37S","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-06-15 15:28:13-03","UNESP-RC","HRCB","3445","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Furlan, A.","8357","1982","04","21",NA,"Brasil",NA,NA,"Subarbusto em solo arenoso. Flores creme pouco odoríferas.",NA,NA,NA,"Mart.","Furlan, A.","Minas Gerais","Congonhas do Norte","Serra do Cipó.","-43.75","-18.85",NA,NA,NA,NA,NA,"43º45'W","18º51'S","1983","04","12",NA,NA,NA,NA,NA,NA,NA
"350","2020-06-15 15:28:13-03","UNESP-RC","HRCB","3450","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Hensold, N.","3121","1982","04","08",NA,"Brasil",NA,NA,"Erva Flores alvas, tubo amarelado.",NA,NA,NA,"Mart.","Siqueira, J.C.","Minas Gerais","Diamantina",NA,"-43.616667","-18.166667",NA,NA,NA,NA,NA,"43º37'W","18º10'S","1982","06","04",NA,NA,NA,NA,NA,NA,NA
"351","2020-06-15 15:28:13-03","UNESP-RC","HRCB","35234","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Araújo, F.S.","23","2001","02","09",NA,"Brasil",NA,NA,"Folhas cinérias, planta em solo arenoso, próximo ao aceiro do parque setor noroeste. Material prensado em álcool.",NA,NA,NA,"Mart.","Furlan, A.","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.907694","-21.705694",NA,NA,NA,NA,NA,"43º54'27.7W","21º42'20,5S","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-06-15 15:28:13-03","UNESP-RC","HRCB","41127","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Gomes, B.M.","29","2000","05","19",NA,"Brasil",NA,NA,"Arbusto 0,5m; flor creme-amarelado",NA,NA,NA,"Mart.","Proença, C.","Distrito Federal","Brasília","Parque Ecológico do Gama","-48.05","-16.033333",NA,NA,NA,NA,NA,"48º3'0W","16º2'0S","2000","07","11",NA,NA,NA,NA,NA,NA,NA
"353","2020-06-15 15:28:13-03","UNESP-RC","HRCB","3465","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Menezes, N.L.","126","1980","07","18",NA,"Brasil",NA,NA,"Erva 70cm, flores alvas, em cerrado.",NA,NA,NA,"Mart.","Furlan, A.","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,"1980","07","18",NA,NA,NA,NA,NA,NA,NA
"354","2020-06-15 15:28:13-03","UNESP-RC","HRCB","3422","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Semir, J.","217","1980","07","20",NA,"Brasil",NA,NA,"Erva 1,30m, folhas e caule velho avermelhados, flores alvas.",NA,NA,NA,"Mart.","Furlan, A.","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-06-15 15:28:13-03","UNESP-RC","HRCB","3435","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Furlan, A.","6666","1980","10","13",NA,"Brasil",NA,NA,"Erva 30cm. Flores, estames amarelos. Terreno arenoso.",NA,NA,NA,"Mart.","Furlan, A.","Minas Gerais","Santana do Riacho","Alto do Palácio","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"1983","04","12",NA,NA,NA,NA,NA,NA,NA
"356","2019-06-07 18:04:50-03","UFLA","ESAL","31204","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Arruda, I A C; Martins, C P V; Biondi, M; Massensini Jr.; A.","514","2016","03","15",NA,"Brasil",NA,NA,"Erva, 1m, brácteas creme-acastanhadas e cálice amarelo.; Campo Rupestre, entremeio.",NA,NA,NA,"Mart.","Arruda, I A C","Minas Gerais","Itutinga","Serra do Ouro Grosso","-44.661111","-21.307194","985","985",NA,NA,NA,"-44.661111","-21.307194","2016","12",NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-06-07 18:04:50-03","UFLA","ESAL","31218","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Arruda, I A C; Martins, C P V","654","2016","04","26",NA,"Brasil",NA,NA,"Subarbusto, 70cm, brácteas creme e flores amarelas.; Cerrado Rupestre c/ solo arenoso coberto por serrapilheira.",NA,NA,NA,"Mart.","Arruda, I A C","Minas Gerais","Itutinga","Serra do Ouro Grosso","-44.616583","-21.305167","961","961",NA,NA,NA,"-44.616583","-21.305167","2016","12",NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-12-19 11:16:55-03","UFG","UFG","3622","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rizzo, J.A.","9100","1973","06","28",NA,"Brasil",NA,NA,NA,"UFG0003622",NA,NA,"Mart.","Siqueira, J.C.","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,"UFG0003622","85457","auto",NA,NA,"1979","12","17",NA,NA,NA,NA,NA,NA,NA
"359","2019-12-19 11:16:55-03","UFG","UFG","11771","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rizzo, J.A.","10390","1984","03","22",NA,"Brasil",NA,NA,NA,"UFG0011771",NA,NA,"Mart.","Siqueira, J.C.","Goiás","Novo Goiás",NA,NA,NA,NA,NA,"UFG0011771",NA,NA,NA,NA,"1988","09","25",NA,NA,NA,NA,NA,NA,NA
"360","2019-12-19 11:16:55-03","UFG","UFG","43750","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","A.E. Ramos; et al.","1733","2009","08","06",NA,"Brasil",NA,NA,NA,"UFG0043750",NA,NA,"Mart.","J.B.; Bingel Jr.","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"UFG0043750","70570","auto",NA,NA,"2009","08",NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-12-19 11:16:55-03","UFG","UFG","2635","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rizzo, J.A.; Barbosa, A.","1952","1968","08","07",NA,"Brasil",NA,NA,NA,"UFG0002635",NA,NA,"Mart.","Siqueira, J.C.","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG0002635","25250","auto",NA,NA,"1988","09","25",NA,NA,NA,NA,NA,NA,NA
"362","2019-12-19 11:16:55-03","UFG","UFG","20334","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rizzo, J.A.; Hashimoto, M.Y.; et al.","11409","1994","06","16",NA,"Brasil",NA,NA,NA,"UFG0020334",NA,NA,"Mart.",NA,"Goiás","Mossâmedes",NA,"-50.2150001525879","-16.1266994476318",NA,NA,"UFG0020334","30139","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-12-19 11:16:55-03","UFG","UFG","18582","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Ferreira, H.D.; et al.","3263","1993","05","01",NA,"Brasil",NA,NA,NA,"UFG0018582",NA,NA,"Mart.","Lutz, B.E.","Goiás","Paraúna",NA,"-50.448600769043","-16.9477996826172",NA,NA,"UFG0018582","62630","auto",NA,NA,"1996","07","09",NA,NA,NA,NA,NA,NA,NA
"364","2019-12-19 11:16:55-03","UFG","UFG","9526","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rizzo, J.A.","9526","1974","01","10",NA,"Brasil",NA,NA,NA,"UFG0009526",NA,NA,"Mart.","Siqueira, J.C.","Tocantins","Natividade",NA,"-47.7233009338379","-11.7096996307373",NA,NA,"UFG0009526","59394","auto",NA,NA,"1988","09","25",NA,NA,NA,NA,NA,NA,NA
"365","2019-12-19 11:16:55-03","UFG","UFG","9707","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rizzo, J.A.","9707","1974","03","18",NA,"Brasil",NA,NA,NA,"UFG0009707",NA,NA,"Mart.","Siqueira, J.C.","Tocantins","Nazaré",NA,"-47.6640014648438","-6.37200021743774",NA,NA,"UFG0009707","44409","auto",NA,NA,"1988","09","25",NA,NA,NA,NA,NA,NA,NA
"366","2019-12-19 11:16:55-03","UFG","UFG","7987","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Rizzo, J.A.","7820","1972","03","15",NA,"Brasil",NA,NA,NA,"UFG0007987",NA,NA,"Mart.","Siqueira, J.C.","Tocantins","Araguatins",NA,"-48.1244010925293","-5.65111017227173",NA,NA,"UFG0007987","51189","auto",NA,NA,"1988","09","25",NA,NA,NA,NA,NA,NA,NA
"367","2020-11-18 11:39:48-03","UERJ","HRJ","1292","PreservedSpecimen","Plantae","Asteraceae","Gomphrena","agrestis","Gomphrena agrestis","L. Duarte","s.n.","1972","07","13",NA,"Brasil",NA,NA,NA,"HRJ00001293",NA,NA,"Mart.",NA,"Minas Gerais","Minas Gerais",NA,NA,NA,"1570","1570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
