"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"567","2013-09-19 12:52:00-03","MO","MOBOT","100632139","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Victor M. Badillo","1973","6","13","South America","Venezuela",NA,NA,NA,NA,"Badillo Franceri 6325",NA,NA,"(Bonpl.) DC.","J. Wurdack","Bolívar","Cerca de San Ignacio de Yurnani y el río Yurnani.",NA,NA,NA,NA,NA,"Roscio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"568","2013-09-19 12:55:00-03","MO","MOBOT","100632141","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Otto Huber|Clara Alarcón","1983","6","20","South America","Venezuela",NA,NA,NA,NA,"Huber 7497",NA,NA,"(Bonpl.) DC.","J. Wurdack","Bolívar","Sabanas sobre cerros ondulados a aprox. 3 km al NW de San Ignacio de Yuraní (sector Centro-oriental de la Gran Sabana).","-61.1333333","5.0166667","900.00000000",NA,NA,"Roscio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"569","2013-09-19 12:58:00-03","MO","MOBOT","100632142","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","I. Malave|Hector Canales","1982","7","27","South America","Venezuela",NA,NA,NA,NA,"Malave 005",NA,NA,"(Bonpl.) DC.","J. Wurdack","Monagas","Alto San Juan.","-63.8666667","9.9","200.00000000",NA,NA,"Cedeño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"570","2013-09-19 13:15:00-03","MO","MOBOT","100632144","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","William R. Anderson","1973","4","5","South America","Brazil",NA,NA,NA,NA,"Anderson 8240",NA,NA,"(Bonpl.) DC.","J. Wurdack","Goiás","Ca. 4.5 km by road NE of Cristalina.",NA,NA,"1180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"571","2013-09-19 13:19:00-03","MO","MOBOT","100632145","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Gilberto N. Morillo|M. Ishikawa","1973","9","27","South America","Venezuela",NA,NA,NA,NA,"Morillo 3578",NA,NA,"(Bonpl.) DC.","J. Wurdack","Amazonas","Isla Ratón, 1 km N del pueblo de Ratón, alrededores de poblado Guahibo, límite entre bosque y sabana.",NA,NA,"100.00000000",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"572","2013-09-19 13:23:00-03","MO","MOBOT","100632146","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Robert J.A. Goodland","1967",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Goodland 729",NA,NA,"(Bonpl.) DC.","J. Wurdack","Minas Gerais","Triángulo region. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"573","2013-09-19 13:24:00-03","MO","MOBOT","100632147","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Robert J.A. Goodland","1982","2","17","South America","Brazil",NA,NA,NA,NA,"Goodland 647",NA,NA,"(Bonpl.) DC.","J. Wurdack","Minas Gerais","Serra do Cipó.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"574","2013-09-23 10:54:00-03","MO","MOBOT","100632736","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J. Guevara|et al.","1984","4","21","South America","Venezuela",NA,NA,NA,NA,"Guevara 631",NA,NA,"(Bonpl.) DC.","J. Wurdack","Bolívar","Ecotono Sabana bosque, alrededores de Puerto Lancha.",NA,NA,NA,NA,NA,"Heres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"575","2013-12-10 15:29:00-02","MO","MOBOT","100658657","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Otto Huber","1984","11","14","South America","Venezuela",NA,NA,NA,NA,"Huber 9761",NA,NA,"(Bonpl.) DC.","J. Wurdack","Bolívar","Sabanas y bosques de galería entre Wonkén Viejo (Río Karuay inferior) y el Río Arauac, afluente occidental del Río Karuay, SE del Cerro Acopán.","-61.8333333","5.1166667","900.00000000",NA,NA,"Piar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"576","2013-12-10 15:31:00-02","MO","MOBOT","100658659","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","João Murça Pires","1974","9","28","South America","Brazil",NA,NA,NA,NA,"Pires 14889",NA,NA,"(Bonpl.) DC.","J. Wurdack","Pará","R. Marapí, acima da junção com o Rio Parú do Oeste.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"577","2017-11-18 13:28:00-02","MO","MOBOT","101010939","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Heriberto David|Dino Tuberquia|Carolina Robles","2007","6","15","South America","Colombia",NA,NA,NA,NA,"David 1965",NA,NA,"(Bonpl.) DC.","H. David (HUA)","Antioquia","Vereda El Tapón, Finca La Esmeralda.","-75.1333333","6.0666667","1050.00000000",NA,NA,"Gómez Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"578","2012-04-12 05:10:00-03","MO","MOBOT","1196468","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Alfredo F. Fuentes|et al.","1997","4","25","South America","Bolivia",NA,NA,NA,NA,"Fuentes Claros 1794",NA,NA,"(Bonpl.) DC.","S. Renner (MO)","Santa Cruz","Valle de Sunsas-Serranía Bella Boca, 30 km en linea recta al oeste de Santo Corazón. Complejo del Cerrado, en cimas de serranía; desde bosques bajos con Callisthene hassleri y Qualea spp, pasando por campos rupestres con compuestas y Erythroxylum suberosum, hasta campos limpos dominados por gramineas.","-59.02583","-17.96472","750.00000000",NA,NA,"Angel Sandoval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2013-01-25 11:05:00-02","MO","MOBOT","1361352","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ronald L. Liesner","1980","1","25","South America","Venezuela",NA,NA,NA,NA,"Liesner 8745",NA,NA,"(Bonpl.) DC.","F. A. Michelangeli (NY)","Amazonas","0-1.5 km NW and N of San Carlos de Rio Negro.","-67.05","1.85","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"168","1",NA,NA
"580","2013-01-28 05:13:00-02","MO","MOBOT","1396910","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","René Guillén V.|Lupita Sánchez A.|S. Ortiz|L. Surubí","1999","11","26","South America","Bolivia",NA,NA,NA,NA,"Guillén Villarroel 4778",NA,NA,"(Bonpl.) DC.","S. Renner (MO)","Santa Cruz","Serranía Santiago, sobre la meseta con afloramientos de roca.","-59.5716667","-18.3280556","650.00000000",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"581","2015-01-28 05:48:00-02","MO","MOBOT","1422064","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Agustin Rudas L.|et al.","1998","3","25","South America","Colombia",NA,NA,NA,NA,"Rudas Lleras 7318",NA,NA,"(Bonpl.) DC.","A. Prieto C.","Guainía","Mpio. Puerto Inirida, comunidad El Remanso, Cerro de Mavicure, sobre roca granitica.","-67.96666","3.45","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2008-05-27 22:02:00-03","MO","MOBOT","1732294","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Isidoro Cabrera","1971",NA,NA,"South America","Colombia",NA,NA,NA,NA,"Cabrera 1075",NA,NA,"(Bonpl.) DC.",NA,"Antioquia","Sector Porce","-75.31666","6.43333",NA,NA,NA,"Barbosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2008-05-27 22:02:00-03","MO","MOBOT","1864501","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J.R.I. Wood","1999","12","12","South America","Bolivia",NA,NA,NA,NA,"Wood 15291",NA,NA,"(Bonpl.) DC.","D. Griffin, III","La Paz","ca. 20 km al S de Apolo sobre el camino a Correo y Charazani.","-68.51666","-14.71666","1400.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2014-04-13 05:22:00-03","MO","MOBOT","1874298","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Gerrit Davidse|Fany Llanos","1973","12","25","South America","Colombia",NA,NA,NA,NA,"Davidse 5182",NA,NA,"(Bonpl.) DC.","R. Liesner","Vichada","Ca. 12 km E of Las Gaviotas along the unimproved dirt road to Santa Rita. Small rock outcrop in Trachypogon savanna, with a few scattered small trees.",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"907",NA,NA,NA
"585","2013-12-26 20:55:00-02","MO","MOBOT","1937720","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","L.S. Espinal T.|et al.","1964","2","7","South America","Colombia",NA,NA,NA,NA,"Espinal T. 1516",NA,NA,"(Bonpl.) DC.","L. Uribe","Antioquia",NA,NA,NA,"1600.00000000",NA,NA,"Bello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2011-03-02 15:29:00-03","MO","MOBOT","1955769","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","L. Uribe",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,"Uribe Uribe 3764",NA,NA,"(Bonpl.) DC.","Quinones, Bibl. J.J.Triana 15:78","Casanare","Tauramena.","-72.75","5.01666",NA,NA,NA,"Tauramena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2016-03-03 21:20:00-03","MO","MOBOT","1955770","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","W.R. Phillipson",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,"Philipson 2377",NA,NA,"(Bonpl.) DC.","Quinones, Bibl.J.J.Triana 15:78","Meta","Sierra La Macarena, north scarpment.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2008-05-27 22:02:00-03","MO","MOBOT","1955771","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","P. Molina",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,"Molina 41",NA,NA,"(Bonpl.) DC.","Quinones, Bibl. J.J.Triana 15:78","Meta","Villavicencio, Jardin Botanico.",NA,NA,NA,NA,NA,"Villavicencio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2008-05-27 22:02:00-03","MO","MOBOT","2475047","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Thomas B. Croat","1982","7","24","South America","Venezuela",NA,NA,NA,NA,"Croat 54001",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Bolívar","Gran Sabana; along road between El Dorado and Santa Elena, 212 km S of the turnoff to Km 88 (north of El Dorado), 96 km N of Santa Elena near bridge, soil sandy, covered with small rocks.","-61.11666","5.08333","500.00000000",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1442",NA,NA,NA
"590","2008-08-07 03:32:00-03","MO","MOBOT","3159795","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Otto Buchtien","1912","10",NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 3866",NA,NA,"(Bonpl.) DC.","Foster's 1958 catalog notes file","La Paz","Polo-Polo, near Coroico","-67.7269445","-16.1888889","1100.00000000",NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2008-05-27 22:02:00-03","MO","MOBOT","316361","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Thomas B. Croat","1982","8","4","South America","Venezuela",NA,NA,NA,NA,"Croat 54562",NA,NA,"(Bonpl.) DC.","J.J. Wurdack (US)","Yaracuy","Along gravel road east of Salom (west of Valencia, NE of Nirgua) which intersects asphalt highway connecting Montalban and Miranda, 5.2 km from the plaza in Salom; disturbed roadside vegetation; prairie and remnant forest along stream.","-68.41666","10.16666","780.00000000",NA,"790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"396","3",NA,NA
"592","2008-05-27 22:02:00-03","MO","MOBOT","316746","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Hermes Cuadros V.|Alwyn H. Gentry","1986","8","18","South America","Colombia",NA,NA,NA,NA,"Cuadros Villalobos 2881",NA,NA,"(Bonpl.) DC.","J.J. Wurdack (US)","La Guajira","Pueblo de San Antonio. Cuchilla de San Antonio. Alt. 900-1060 m.","-72.714","11.487","900.00000000",NA,"1060.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-4","5",NA,NA
"593","2008-05-27 22:02:00-03","MO","MOBOT","3210003","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Henry H. Rusby",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Rusby 2298",NA,NA,"(Bonpl.) DC.","Foster's 1958 catalog notes file",NA,"Mapiri",NA,NA,"1524.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2008-05-27 22:02:00-03","MO","MOBOT","3210011","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Henry H. Rusby",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Rusby 2300",NA,NA,"(Bonpl.) DC.","Foster's 1958 catalog notes file",NA,"Yungas",NA,NA,"1828.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2012-12-02 09:17:00-02","MO","MOBOT","3233349","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Philip A. Silverstone-Sopkin","1986","7","5","South America","Colombia",NA,NA,NA,NA,"Silverstone-Sopkin 2387",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Antioquia","Barrio Calasanz, loma enmalezada detrás del barrio, al este de la Urbanización Altos de del barrio.",NA,NA,"1510.00000000",NA,NA,"Medellín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2008-05-27 22:02:00-03","MO","MOBOT","3233371","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Irwin","1966","2","19","South America","Brazil",NA,NA,NA,NA,"Irwin 13023",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Distrito Federal","Creek margin near waterfall, ca. 25 km. S.W. of Brasília, D.F.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2013-12-05 08:43:00-02","MO","MOBOT","3233495","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Gert G. Hatschbach|Maria M. Hatschbach|D.D. Guimarães","1991",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 55938",NA,NA,"(Bonpl.) DC.","J.J.Wurdack","Goiás","Córrego Piçarrão (mun. Alto Paraíso). Orla da mata de galeria (campo rupestre).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"598","2010-11-22 06:08:00-02","MO","MOBOT","3233847","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Lynn J. Gillespie|Carol L. Kelloff|S. Tiwari","1989","10","29","South America","Guyana",NA,NA,NA,NA,"Gillespie 2511",NA,NA,"(Bonpl.) DC.","J.J. Wurdack",NA,"E. Berbice-Corentyne Region: Digitima Savanna; Canje River (+10 lkm S of Mora, 185 km from mouth of Canje). Forest at savanna edge.","-57.66666","5.55","10.00000000",NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2009-08-26 15:04:00-03","MO","MOBOT","3233912","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J.S. de la Cruz","1922","10","22","South America","Guyana",NA,NA,NA,NA,"de la Cruz 2562",NA,NA,"(Bonpl.) DC.",NA,NA,"Waramuri Mission, Moruka River, Pomeroon District.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2010-10-08 17:37:00-03","MO","MOBOT","3234055","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Lynn J. Gillespie|Vicki A. Funk|Tim McDowell|S. Tiwari","1990","1","19","South America","Guyana",NA,NA,NA,NA,"Gillespie 3081",NA,NA,"(Bonpl.) DC.","J.J. Wurdack",NA,"Upper Demerara - Berbice Region: 16-22 km from Ituni along Ituni - Kwakwani Road. Open scrub on white sand.","-58.16666","5.41666","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2014-02-09 14:55:00-02","MO","MOBOT","3234390","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","E.L. Sette Silva","1986","8","1","South America","Brazil",NA,NA,NA,NA,"Sette Silva 599",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Roraima","Mun. Bomfim. Margem da estrada para o Cantá. Campo savana, solo arenoso.","-60.58333","2.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2018-06-19 08:13:00-03","MO","MOBOT","323448","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Timothy J. Killeen","1992","2","22","South America","Bolivia",NA,NA,NA,NA,"Killeen 3692",NA,NA,"(Bonpl.) DC.","S. S. Renner (MO), Aug.","La Paz","Cerro Pelada, 30 km al N de Palos Blancos hacia Quiquibey. Muestras preservadas en alcohol.","-67.0833333","-15.5","1500.00000000",NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","6",NA,NA
"603","2018-06-19 08:13:00-03","MO","MOBOT","323454","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Timothy J. Killeen","1992","2","22","South America","Bolivia",NA,NA,NA,NA,"Killeen 3693",NA,NA,"(Bonpl.) DC.","S.S. Renner (MO), Aug.","La Paz","Cerro Pelada, 30 km al N de Palos Blancos hacia Quiquibey. Muestras preservadas en alcohol.","-67.0833333","-15.5","1500.00000000",NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","3",NA,NA
"604","2011-11-08 05:06:00-02","MO","MOBOT","3234670","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ricardo Callejas|Orlando Marulanda","1988","8","2","South America","Colombia",NA,NA,NA,NA,"Callejas Posada 6981",NA,NA,"(Bonpl.) DC.","J.Wurdack","Meta","Reserva de la Macarena, 20 km. N O en la vía a Conejos, bosque de galeria.","-73.75","2.25","400.00000000",NA,NA,"La Macarena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2012-11-29 10:06:00-02","MO","MOBOT","3234679","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Jacques S. Blanchet",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Blanchet 3409",NA,NA,"(Bonpl.) DC.","R. Goldenberg",NA,"Moritiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"606","2008-05-27 22:02:00-03","MO","MOBOT","3235034","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Isidoro Cabrera","1981",NA,NA,"South America","Colombia",NA,NA,NA,NA,"Cabrera 6296",NA,NA,"(Bonpl.) DC.","J. Wurdck","Cauca","Se encuentra en los suelos lateriticos de baja producción agricola. Coleccionado entre Jamundí y Suarez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2008-05-27 22:02:00-03","MO","MOBOT","3235234","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Albert C. Smith","1937","11","9","South America","Guyana",NA,NA,NA,NA,"Smith 2475",NA,NA,"(Bonpl.) DC.",NA,NA,"Edge of forest. Bassin of Rupununi River: Isherton.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2011-02-02 06:27:00-02","MO","MOBOT","3235459","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","B. Hoffman","1993","2","12","South America","Guyana",NA,NA,NA,NA,"Hoffman 3704",NA,NA,"(Bonpl.) DC.","J. Wurdack",NA,"Region: U, Takutu-U. Essequibio. NW Kanuku Mtns; 12 km ESE Nappi village in foothills. Relativley undisturbed savanna, occasional bush islands.","-59.48333","3.38333","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-03-29 13:24:00-03","MO","MOBOT","3235623","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","T.M. Sanaiotti","1993","9","16","South America","Brazil",NA,NA,NA,NA,"Sanaiotti 266",NA,NA,"(Bonpl.) DC.","J. Wurdack",NA,"Rodovia BR-174, Boa Vista-Mucajaí, km45 Sul de Boa Vista. Savana dominada por Byrsonima de altura média 3.0m.","-60.8833333","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"610","2013-01-25 11:05:00-02","MO","MOBOT","3235779","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Laurence J. Dorr","1990",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"Dorr 7129",NA,NA,"(Bonpl.) DC.","F. A. Michelangeli (NY)","Táchira","Distr.Uribante. SE sloeps of Cerro El Morro On the old road from pregonero to Potosi. Grassy , savanna-like with scattered small trees on sandstone outcrop.","-71.7","7.95","1150.00000000",NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"611","2012-05-23 14:58:00-03","MO","MOBOT","3235899","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","G. Lozano C.","1987","4","2","South America","Colombia",NA,NA,NA,NA,"Lozano Contreras 5528",NA,NA,"(Bonpl.) DC.","G. Lozano","Santander","Municipio de Herrán. Parque Natural Nacional Tama. Sector Orocue, hacia el Alto del Pesebre.",NA,NA,"2650.00000000",NA,"3020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"612","2008-05-27 22:02:00-03","MO","MOBOT","3236106","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Terry W. Henkel","1994","1","1","South America","Guyana",NA,NA,NA,NA,"Henkel 3649",NA,NA,"(Bonpl.) DC.","T. Hollowell",NA,"U. Takutu-U. Essequibo Region. Bakporwau Creek, E of Maridwautau Mtn.","-59.33333","2.41666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2008-05-27 22:02:00-03","MO","MOBOT","3236146","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ezechias P. Heringer","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Heringer 17252",NA,NA,"(Bonpl.) DC.","J.W. Wurdack","Distrito Federal","Município de Luziania Go. (Ponte do Rio Descoberto) Coletado em cerrado margenado a mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2009-07-17 14:12:00-03","MO","MOBOT","3236237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Howard S. Irwin|R. Souza|R. Reis dos Santos","1966","1","18","South America","Brazil",NA,NA,NA,NA,"Irwin 11706",NA,NA,"(Bonpl.) DC.","J.J. Wurdack",NA,"Campo and cerrado, sandstone summit of Serra Dourada, 20 km. S.E. of Goiás Velho, Goiás.","-50","-14.0003333","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2008-05-27 22:02:00-03","MO","MOBOT","3236579","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Howard S. Irwin","1972","1","17","South America","Brazil",NA,NA,NA,NA,"Irwin 34422",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Goiás","Margin of cerrado near gallery. Galler, cerrado, and periodically inundated islets, Rio and periodically inundanted islets, Rio Corumbá at great falls, ca. 12km N. of Corumbá de Goiás.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2008-05-27 22:02:00-03","MO","MOBOT","3236626","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","B. Dubs","1998",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Dubs 2563",NA,NA,"(Bonpl.) DC.","S. Renner",NA,"Serra dos Parecis, MT-170 between Itamaratí and Campo Novo. Cerrado. Mato Grosso MT.","-57.96666","-13.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2009-07-18 00:26:00-03","MO","MOBOT","3236665","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Otto Huber","1978","8","17","South America","Venezuela",NA,NA,NA,NA,"Huber 2321",NA,NA,"(Bonpl.) DC.","J.Wurdack","Amazonas","Dept Arabpo. Sabana de Cacuri. Sabana ubicada al N de la serrania del Parú y al S del Caño Parú.","-65.45","4.78333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
