"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","day","county","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"614","2009-10-26 23:35:00-02","MO","MOBOT","2113069","PreservedSpecimen","Plantae","Lauraceae","Mespilodaphne","cordata","Mespilodaphne cordata",NA,"Ludwig Riedel","South America","Brazil",NA,NA,NA,NA,NA,NA,"Meisn.","Riedel 2240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2015-08-13 05:50:00-03","MO","MOBOT","1423870","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Irwin 30429","1971","1","Serra do Espinhaço. Upper shrub-covered slopes of Serra da Piedade, with iron-rich rocks and gravel, the soil restricted to crevices and pockets, ca. 35km E. of Belo Horizonte, near BR-31.",NA,"Minas Gerais",NA,NA,NA,"1850.00000000",NA,"H. van der Werff (MO)","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2014-08-23 05:35:00-03","MO","MOBOT","1423875","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Irwin 22640","1969","1","Serra do Espinhaço. Outcrops. Rocky cerrado, ca. 15km N.E. of Diamantina, on road to Mendanha.",NA,"Minas Gerais",NA,NA,NA,"1300.00000000",NA,"H. van der Werff (MO)","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2009-11-20 06:16:00-02","MO","MOBOT","1423879","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Gert G. Hatschbach|R. Kummrow","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Hatschbach 49770","1985","9","Biri-Biri (mun. Diamantina). Campo rupestre, solo arenoso.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2008-05-27 22:02:00-03","MO","MOBOT","1423881","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Hatschbach 29897","1972","8","Serro do Cipó (mun. Jaboticatuba).",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2011-02-17 08:48:00-02","MO","MOBOT","2153939","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Per Dusén","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Dusén 11749","1911","4","Jaguariahyva, in campo cerrado.",NA,"Paraná",NA,NA,NA,NA,NA,"P. Dusén","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2009-10-26 23:35:00-02","MO","MOBOT","3138658","PreservedSpecimen","Plantae","Lauraceae","Ocotea","meyendorffiana","Ocotea meyendorffiana",NA,"Ludwig Riedel","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Riedel 2774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2012-04-16 13:48:00-03","MO","MOBOT","3138847","PreservedSpecimen","Plantae","Lauraceae","Ocotea","meyendorffiana","Ocotea meyendorffiana",NA,"Geraldo M. Magalhães","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Magalhães 2466","1942","11","Caeté-MG. Serra cabeca de Boi.",NA,NA,NA,NA,NA,NA,NA,"Henk v.d. Werff","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2018-05-11 05:21:00-03","MO","MOBOT","100874141","PreservedSpecimen","Plantae","Lauraceae","Ocotea","meyendorffiana","Ocotea meyendorffiana",NA,"Lucia Rossi|M. C. E. Amaral|et al.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Rossi 1126","1981","4","Estr. pela Serra do Cabral. Mun. de Joaquim Felicio.",NA,"Minas Gerais","-44.1721992492676","-17.7574996948242",NA,NA,NA,"H. van der Werff (MO)","17","Joaquim Felício",NA,NA,NA,"37503","auto",NA,NA,NA,NA,"1",NA
"623","2008-05-27 22:02:00-03","MO","MOBOT","1515895","PreservedSpecimen","Plantae","Lauraceae","Ocotea","nummularia","Ocotea nummularia",NA,"Howard S. Irwin|et al.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Irwin 30405","1971","1","Serra do Espinhaco. 35 km E of Belo Horizonte, near BR-31.",NA,"Minas Gerais",NA,NA,NA,"1850.00000000",NA,"H. van der Werff (MO)","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2011-02-28 15:25:00-03","MO","MOBOT","1515898","PreservedSpecimen","Plantae","Lauraceae","Ocotea","nummularia","Ocotea nummularia",NA,"Peter W. Lund","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Meisn.) Mez","Lund 7284","1934","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2020-11-10 04:40:00-03","MO","MOBOT","100636682","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Pedro L. R. de Moraes|J. A. Nunes","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Moraes 3570","2013","2","Serra Fina, subida para o Capim Amarelo, afloramento quartzitico.",NA,"Minas Gerais","-44.9667015075684","-22.3903007507324",NA,NA,NA,"P. Moraes","5","Passa Quatro",NA,NA,NA,"17293","auto",NA,NA,NA,NA,"1",NA
"626","2020-11-10 04:40:00-03","MO","MOBOT","100636811","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Pedro L. R. de Moraes|J. A. Nunes","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Moraes 3576","2013","2",NA,NA,"Minas Gerais","-46.3657989501953","-20.2453002929688",NA,NA,NA,"H. van der Werff (MO)","21","São Roque de Minas",NA,NA,NA,"57119","auto",NA,NA,NA,NA,"1",NA
"627","2018-05-11 05:21:00-03","MO","MOBOT","100933732","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Renato de Mello-Silva|E. M. Nic Lughadha|M.C. Assis","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Mello-Silva 1604","1999","2","São Tomé das Letras: afloramentos rochosos próximos à cidade, ao fim da rua João Batista Neves.",NA,"Minas Gerais","-44.9852981567383","-21.7222003936768",NA,"1300.00000000",NA,"H. van der Werff (MO)","21","São Tomé das Letras",NA,NA,NA,"16076","auto",NA,NA,NA,NA,"1",NA
"628","2015-11-04 15:06:00-02","MO","MOBOT","100874120","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Gert G. Hatschbach|E. Barbosa|E.F. Costa","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Hatschbach 79179","2005","3","Praia da Teresa (Mun. Laguna).",NA,"Santa Catarina",NA,NA,NA,"10.00000000","50.00000000","H. van der Werff (MO)","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"629","2015-11-04 15:11:00-02","MO","MOBOT","100874126","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J.M. Silva|O.S. Ribas","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Silva 4105","2002","9","Morro da Palha (Mun. Campo Magro).",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"630","2015-11-04 15:18:00-02","MO","MOBOT","100874132","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Jan C. Lindeman|et al.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Lindeman 16225","1967",NA,"Serra do Mar, above old road Curitiba-Morretes, near Upper Rio do Corvo in scrub",NA,"Paraná",NA,NA,NA,"1000.00000000",NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"631","2018-05-11 05:21:00-03","MO","MOBOT","100933731","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Renato de Mello-Silva|E. M. Nic Lughadha|M.C. Assis","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Mello-Silva 1636","1999","2","Santa Bárbara do Monte Verde: Fazenda Cachoeira Alta. Sopé da Serra Negra (divisa com Lima Duarte). Entrada pela estrada de Conceição (1 km da estrada Rio Preto-Lima Duarte, MG 353), via Três Cruzes. Ca. de 3 km de Três Cruzes. Areiões de cascalho fino e branco com carrascal.",NA,"Minas Gerais","-43.8166667","-21.9666667",NA,"850.00000000","950.00000000","H. van der Werff (MO)","25","Santa Bárbara do Monte Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"632","2014-12-02 20:33:00-02","MO","MOBOT","1068877","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"W.A. Teixeira","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Teixeira 25117","1994","3","Pico do Itabinito-Itabinito. Campo rupestre.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"Francisco G. Lorea-Hernánez","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"633","2008-05-27 22:02:00-03","MO","MOBOT","1072202","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Elsa M. Zardini|F.V. da Silva","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Zardini 43959","1995","11","Estancia Río Bonito: Forest VI, south of forest III (Río Bonito on western side of swamp). Gallery forest on rocks.",NA,"Alto Paraná","-54.81694","-25.64166",NA,NA,NA,"Henk van der Werff","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1036","4",NA
"634","2016-05-23 14:23:00-03","MO","MOBOT","1420917","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Elsa M. Zardini|R. Brítez","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Zardini 53107","1999","12","Estancia Tapytá of Shell Forestry Ltd. Tall forest patches. Collecting area: around two hectares.",NA,"Caazapá","-55.7688889","-26.2530556",NA,NA,NA,"H. van der Werff (MO)","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1193","4",NA
"635","2008-05-27 22:02:00-03","MO","MOBOT","1542458","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"SUCRE","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","SUCRE 6758","1970","5","Serra de Ibitipoca, Pico de Pião, Arenito da Serie de Lavras.",NA,"Minas Gerais",NA,NA,NA,"1580.00000000","1600.00000000","H. van der Werff (MO)","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2008-05-27 22:02:00-03","MO","MOBOT","1542459","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"SUCRE","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","SUCRE 6757","1970","5","Serra de Ibitipoca, Pico do Pião, Arenito da Serie de Lavras.",NA,"Minas Gerais",NA,NA,NA,"1580.00000000","1600.00000000","H. van der Werff (MO)","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2008-05-27 22:02:00-03","MO","MOBOT","1542460","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Howard S. Irwin|et al.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Irwin 29473","1971","1","Serra do Espinhaco. Cerrado on middle slopes of Pico de Itacolomí, ca. 3km S of Ouro Preto.",NA,"Minas Gerais",NA,NA,NA,"1750.00000000",NA,"H. van der Werff (MO)","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2009-11-20 06:18:00-02","MO","MOBOT","1542461","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"R. Kummrow","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Kummrow 2225","1983","2","Serra do Purunã (mun. Campo Largo).",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2008-07-19 03:32:00-03","MO","MOBOT","1542462","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Alwyn H. Gentry","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Gentry s.n.","1987","1","Pico de Jaragua, near São Paulo.",NA,"São Paulo",NA,NA,NA,NA,NA,"J. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2009-07-09 17:05:00-03","MO","MOBOT","1542463","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Hatschbach 39964","1977","5","Rio das Cinzas (mun. Arapoti).",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2009-07-09 17:05:00-03","MO","MOBOT","1542464","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Hatschbach 19861","1968","3","Barra Rio das Mortes (Mun. Jaguariaiva). Pr.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2008-05-27 22:02:00-03","MO","MOBOT","1542766","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J.M. Silva|Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Silva 502","1988","3","Serra São Luiz (mun. Balsa Nova).",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2008-05-27 22:02:00-03","MO","MOBOT","1542767","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Pereira","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Pereira 985","1993","3","P.N. Serra do Cipó, Sant. do Riacho.",NA,"Minas Gerais",NA,NA,NA,"1400.00000000",NA,"H. van der Werff (MO)","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2008-05-27 22:02:00-03","MO","MOBOT","1542768","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"LUCCA","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","LUCCA 40","1993","4","P.N. Serra do Cipó, Sant. do Riacho.",NA,"Minas Gerais",NA,NA,NA,"1400.00000000",NA,"H. van der Werff (MO)","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2013-08-23 04:12:00-03","MO","MOBOT","1542769","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"P.M. Andrade|et al.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Andrade 932","1987","4","Parque Estadual do Ibitipoca/Lima Duarte.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2008-05-27 22:02:00-03","MO","MOBOT","1542770","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"William R. Anderson|et al.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Anderson 35099","1972","2","Serra do Espinhaco. ca. 35 km SW of Gouveia, Km 243 on M.G. 259.",NA,"Minas Gerais",NA,NA,NA,"1080.00000000",NA,"H. van der Werff (MO)","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2011-03-02 11:02:00-03","MO","MOBOT","1542838","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Renato de Mello-Silva|José R. Pirani|M. Meguro","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Mello-Silva 7828","1985","7","Rio Vermelho, Pedra Menina. Serra do Ambrosio, Morro da Virada do Mato Virgem. No carrascal.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"J.R. Pirani & R. Mello-Silva","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2009-07-09 17:05:00-03","MO","MOBOT","1542843","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Hatschbach 29251","1972","2","S. Antonio, 5 Km ao Norte (mun. Senges).",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2009-12-05 06:02:00-02","MO","MOBOT","1542848","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Gert G. Hatschbach|Luisa Z. Ahumada","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Hatschbach 31282","1973","2","S. Tomé das Letras. Junto as rochas do alto do morro.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2015-08-23 05:45:00-03","MO","MOBOT","1542855","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"R.M. Harley|B.L. Stannard|Hilda M. Longhi-Wagner","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Harley 6133","1984","11","Diamantina. Estrada para Biri-biri a 10 km da cidade.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2018-05-11 05:21:00-03","MO","MOBOT","1542866","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"M. C. E. Amaral|et al.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Amaral 7060","1981","3","Município de Santana do Riacho: km 109 ao longo da rodovia Belo Horizonte - Conceicão do Mato Dentro. Campo rupestre, solo arenoso. Entre pedras.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"J. Rohwer","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2012-02-06 08:39:00-02","MO","MOBOT","1542874","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Antonio Furlan","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Furlan 7504","1981","10","Município de Santana do Riacho: km [] ao longo da rodovia Belo Horizonte - Conceicão do Mato Dentro. Cachoeira de S Nicolau. Rio Indequicé. Alto do Morroi. Perto da Estrada da usina.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"J. Rohwer","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2014-09-01 10:43:00-03","MO","MOBOT","1542883","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"José R. Pirani|Renato de Mello-Silva","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Pirani 11324","1989","3","Mun. Santana do Riacho. Serra do Cipó.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2008-05-27 22:02:00-03","MO","MOBOT","1542890","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"MENEZES","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","MENEZES CFCR7705","1985","3","Rio Vermelho, Pedra Menina Morro do Ambrósio.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"J.R. Pirani","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2011-03-03 13:42:00-03","MO","MOBOT","1542941","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Julio A. Lombardi","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Lombardi 892","1995","7","Furnas, limite Parque Nacional da Serra da Canastra- Usina de Furnas.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2008-05-27 22:02:00-03","MO","MOBOT","1802058","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Gerrit Davidse|T.P. Ramamoorthy","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Davidse 10663","1976","2","17 km E of Cambuquira along Highway 267 to Caxambu. Rocky hill with grasses and scattered low shrubs.",NA,"Minas Gerais",NA,NA,NA,"950.00000000",NA,"H. van der Werff (MO)","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1115",NA,NA
"657","2014-12-01 18:10:00-02","MO","MOBOT","2153637","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"O.S. Ribas|E. Barbosa|E.F. Costa","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Ribas 5081","2003","2","Fazenda Santana (Mun. Ponta Grossa). Campo limpo, seco, junto a afloramentos de arenito.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2014-12-01 18:16:00-02","MO","MOBOT","2153641","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"O.S. Ribas|J. Cordeiro|E.F. Costa","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Ribas 5090","2003","2","Morro da Palha (Mun. Campo Magro). Campo limpo, seco do alto do morro. Solo pedregoso.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2008-05-27 22:02:00-03","MO","MOBOT","2153644","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"FORZZA","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","FORZZA 1830","2001","2","Município de Lima Duarte, arredores do P.F.E. de Ibitipoca, próximo a Lagoa Seca. Em borda de mata ciliar.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2014-11-28 20:05:00-02","MO","MOBOT","2153652","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"O.S. Ribas|J.M. Silva|E.F. Costa","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Ribas 5719","2004","1","Morro do Canal (Mun. Piraquara). Matinha nebular.",NA,"Paraná",NA,NA,NA,"1367.00000000",NA,"H. van der Werff (MO)","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2015-02-01 11:41:00-02","MO","MOBOT","2153682","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"F.S. Araujo|A.S.M. Valente","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Araujo 206",NA,NA,"Município de Lima Duarte, arredores do Parque E. do Ibitipoca, após final do aceiro extremidade norte do parque. Em mata de candeia que se mistura ao campo rupestre.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","2153685","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"LINSINGEN","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","LINSINGEN 285","2000","3","Parque Estadual do Cerrado, Rio Santo António (Mun. Jaguariaíva). Cerrado; próximo ao rio.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","2153699","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"LINSINGEN","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","LINSINGEN 263","2000","1","Parque Estadual do Cerrado, Rio Santo Antônio (Mun. Jaguariaíva). Cerrado; próximo das margens do rio.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2008-05-27 22:02:00-03","MO","MOBOT","2153706","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"PIMENTEL","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","PIMENTEL 37","2001","3","Nova Lima. Capão Xavier.",NA,"Minas Gerais","-43.97861","-20.04861",NA,"1474.00000000",NA,"H. van der Werff (MO)","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
