"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"103","2020-11-04 11:05:29-03","ESALQ","ESA","9179","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Scaramuzza, C.A.M. ; Souza, V.C.","158.0","1989","04","10",NA,"Brasil",NA,NA,NA,"ESA009179","Magnoliophyta",NA,"(Manso) Cogn.","Gomes-Klein, V.L.","São Paulo",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"104","2020-11-04 11:05:29-03","ESALQ","ESA","9553","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Souza, V.C. et al.","2201.0","1993","02","13",NA,"Brasil",NA,NA,NA,"ESA009553","Magnoliophyta",NA,"(Manso) Cogn.","Gomes-Klein, V.L.","São Paulo",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"105","2020-11-04 11:05:29-03","ESALQ","ESA","6433","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Silva, M.A. ; Lopes, E.C.","906.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA006433","Magnoliophyta",NA,"(Manso) Cogn.","Souza, V.C.","Distrito Federal","Fazenda Água Limpa, UnB. Ca. 1km do canto sul da Reserva Ecológica do IBGE",NA,"Brasília","-475.355","-155.754",NA,NA,NA,NA,"-475,355","-155,754",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-11-04 11:05:29-03","ESALQ","ESA","83889","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Krieger, L.",NA,"1997","12","01",NA,"Brasil",NA,NA,NA,"ESA083889","Magnoliophyta",NA,"(Manso) Cogn.","Gomes-Klein, V.L.","Paraná",NA,NA,"Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"107","2020-11-04 11:05:29-03","ESALQ","ESA","78953","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Fonseca, M.L. ; Alvarenga, D.","2248.0","1999","12","27",NA,"Brasil",NA,NA,NA,"ESA078953","Magnoliophyta",NA,"(Manso) Cogn.","Fonseca, M.L.","Distrito Federal","Reserva Ecológica do IBGE",NA,NA,"-47.55","-15.56",NA,NA,NA,NA,"-47.55","-15.56",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-11-04 11:05:29-03","ESALQ","ESA","6997","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Silva, M.A.","430.0","1987","11","23",NA,"Brasil",NA,NA,NA,"ESA006997","Magnoliophyta",NA,"(Manso) Cogn.","Mendonça, R.C.","Distrito Federal","Reserva Ecológica do IBGE",NA,"Brasília","-47.55","-15.56",NA,NA,NA,NA,"-47.55","-15.56",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-11-04 11:05:29-03","ESALQ","ESA","65870","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Lombardi, J.A. Stehmann, J.R.","3186.0","1999","09","10",NA,"Brasil",NA,NA,NA,"ESA065870","Magnoliophyta",NA,"Manso","Gomes-Klein, V.L.","Minas Gerais",NA,NA,"Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"110","2020-11-04 11:05:29-03","ESALQ","ESA","23063","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Giulietti, A.M. et al.",NA,"1994","01","12",NA,"Brasil",NA,NA,NA,"ESA023063","Magnoliophyta",NA,"(Manso) Cogn.","Gomes-Klein, V.L.","Minas Gerais",NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"111","2020-11-04 11:05:29-03","ESALQ","ESA","21316","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Souza, V.C. et al.","7002.0","1994","11","12",NA,"Brasil",NA,NA,NA,"ESA021316","Magnoliophyta",NA,"(Manso) Cogn.","Gomes-Klein, V.L.","São Paulo",NA,NA,"Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,"42926","auto",NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"112","2020-11-04 11:05:29-03","ESALQ","ESA","12651","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Souza, V.C. et al.","4591.0","1993","11","26",NA,"Brasil",NA,NA,NA,"ESA012651","Magnoliophyta",NA,"(Manso) Cogn.","Gomes-Klein, V.L.","São Paulo",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"113","2020-11-04 11:05:29-03","ESALQ","ESA","25388","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Miyagi, P.H. et al.","326.0","1995","02","11",NA,"Brasil",NA,NA,NA,"ESA025388","Magnoliophyta",NA,"(Manso) Cogn.","Gomes-Klein, V.L.","São Paulo",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"114","2020-11-04 11:05:29-03","ESALQ","ESA","22220","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Miyagi, P.H. Souza, J.P.; Zandoval, J.A.","294.0","1995","02","11",NA,"Brasil",NA,NA,"Liana. Frutos alaranjados.","ESA022220","Magnoliophyta",NA,"(Manso) Cogn.","Gomes-Klein, V.L.","São Paulo","Cerrado, beira do rio Verde, divisa com Itararé, próximo à ponte",NA,"Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,"42926","auto",NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"115","2020-11-04 11:05:29-03","ESALQ","ESA","89281","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Souza, V.C.; Tsuji, R.; Rando, J.G.","30108.0","2004","12","17",NA,"Brasil",NA,NA,"Erva rastejante; flores verdes.","ESA089281","Magnoliophyta",NA,"(Manso) Cogn.","Souza, V.C.","São Paulo","Ventania. Campo de altitude.",NA,"Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,"14955","auto","-49,151,389","-24,269,722",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-11-04 11:05:29-03","ESALQ","ESA","26606","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espellina","Cayaponia espellina","Souza, V.C. et al.","7002.0","1994","11","12",NA,"Brasil",NA,NA,NA,"ESA026606","Magnoliophyta",NA,NA,"Gomes-Klein, V.L.","São Paulo",NA,NA,"Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,"42926","auto",NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"117","2020-11-04 10:55:24-03","ESALQ","ESA","137951","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espellina","Cayaponia espellina","Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, M.A.S.S.C.","39898.0","2015","12","18",NA,"Brasil",NA,NA,"Rastejante; flores verde-amareladas.","ESA137951",NA,NA,NA,"Souza, V.C.","Distrito Federal","Estrada para Formosa, cerca de 25 km de Brasília. Saída secundária, em direção a Taguatinga. Cerrado.",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2015","12","18",NA,NA,NA,NA,NA
"118","2020-11-04 11:05:29-03","ESALQ","ESA","71862","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espellina","Cayaponia espellina","Moraes, M.D. Hayashi, A.H.","545.0","2000","11","23",NA,"Brasil",NA,NA,NA,"ESA071862","Magnoliophyta",NA,"(Silva Manso)Cogn.","Gomes-Klein, V.L.","São Paulo",NA,NA,"Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,"2014","06","08",NA,NA,NA,NA,NA
"119","2020-11-04 10:55:24-03","ESALQ","ESA","133894","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espellina","Cayaponia espellina","J.S. Silva; M.F. Silveira; R.T. Queiroz; A.J.C. Silva; L.C. Garcia","721.0","2009","04","22",NA,"Brasil",NA,NA,"Trepadeira com botões verdes","ESA133894",NA,NA,NA,NA,"Paraná","Fazenda Monte Alegre. Campo atrás do centro de integração.",NA,"Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-01-14 15:27:32-03","MN","R","10280","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Glaziou, A.F.M.","20329","1893","12","22",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R010053066",NA,NA,"(Silva Manso) Cogn.","Klein, V.L.G.","Minas Gerais",NA,"R010053066_001 R010053066_002","Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,"1994","07","22",NA,NA,NA,NA,NA
"121","2021-01-14 15:27:38-03","MN","R","98121","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","espelina","Cayaponia espelina","Freire Allemão, F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"R010051779",NA,NA,"(Silva Manso) Cogn.","Gomes-Klien, V.L.","Ceará",NA,"R010051779_001 R010051779_002 R010051779_003 R010051779_004 R010051779_005 R010051779_006 R010051779_007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"122","2020-11-19 10:23:15-03","CPAP","CPAP","10935","PreserverdSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Cervi, A. C.","3477","1991","12","16",NA,"Brasil",NA,NA,"Erva volúvel. FLOR: esverdeada. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,NA,"(Silva Manso) Cogn.","A. C. Cervi","PR","Próximo 2km da cidade",NA,"Jáguariaíva&nf;ag",NA,NA,NA,NA,NA,NA,NA,NA,"1991","12","16",NA,NA,NA,NA,NA
"123","2020-11-19 10:23:15-03","CPAP","CPAP","23189","PreserverdSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Pott, A.","9747","2002","04","23",NA,"Brasil",NA,NA,"Erva prostrada ou Trepadeira. FLOR: ausente. FRUTO: laranja. INTERESSE: Fruto para fauna.. FREQUÊNCIA: Frequente. AMBIENTE: Vegetação secundária de campo cerrado, perturbada.. SUBSTRATO: Solo subsolo regossolo.. RELEVO: encosta superior.",NA,NA,NA,"(Silva Manso) Cogn.","A.Pott","MS","Rodovia BR-267, km 123, 1 km E de Casa Branca.",NA,"Nova Andradina","-53.241944","-21.757778",NA,NA,NA,NA,"53°14'31W","21°45'28S","2002",NA,NA,NA,NA,NA,NA,NA
"124","2015-07-02 14:01:33-03","JBP","HPL","2568","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","H. Lorenzi","3376","2002","10","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cogn","H. Lorenzi","GO","Coletado em cerrado de solo fértil, próximo ao campus da UFGII.",NA,"Goiania","-49.2539","-16.6786",NA,NA,"25250","auto",NA,NA,"2002","10","02",NA,NA,NA,NA,NA
"125","2015-07-02 14:01:33-03","JBP","HPL","2561","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","H. Lorenzi","4203","2003","12","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cogn","H. Lorenzi","SP","Estrada para Bom Sucesso, em área de cerrado, com solo arenoso.",NA,"Itararé","-49.34","-24.11",NA,NA,"27729","auto",NA,NA,"2003","12","08",NA,NA,NA,NA,NA
"126","2015-07-02 14:01:33-03","JBP","HPL","8394","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","R. Tsuji","1956","2006","08","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. Tsuji","SP","Coletado no Viveiro do Helton Muniz.",NA,"Campina do Monte Alegre","-48.47","-23.59",NA,NA,"15046","auto",NA,NA,"2006","08","10",NA,NA,NA,NA,NA
"127","2015-07-02 14:01:33-03","JBP","HPL","10692","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","H. Lorenzi, V.C. Souza & M.A. Farinaccio","4203","2003","12","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. Lorenzi et al.","SP","Coletado na estrada para Bom Sucesso, em área aberta de cerrado, em solo arenoso.",NA,"Itararé","-49.34","-24.11",NA,NA,"27729","auto",NA,NA,"2003","12","08",NA,NA,NA,NA,NA
"128","2016-02-02 14:37:57-02","BGBM","B","B 10 0268372","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","G. Hatschbach","10703",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100268372 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100268372",NA,NA,NA,NA,NA,"Paraná.","B100268372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2016-02-02 14:37:57-02","BGBM","B","B 10 0268371","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","F. C. Hoehne","5480",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100268371 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100268371",NA,NA,NA,NA,NA,"Floriano.","B100268371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2016-02-02 14:37:57-02","BGBM","B","B 10 0268374","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A. C. Brade","6498",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100268374 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100268374",NA,NA,NA,NA,NA,NA,"B100268374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2016-02-02 14:37:57-02","BGBM","B","B 10 0268373","S","Plantae","Cucurbitaceae","Perianthopodus","espelina","Perianthopodus espelina","E. Pereira","8099",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100268373 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100268373",NA,NA,"Silva Manso",NA,NA,NA,"B100268373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-02-15 11:37:12-02","IPA","IPA","87725","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Silva, J.M.; Barbosa, E.; Cunha, E.M.; Barbosa, E.; Cunha, E.M.","5116","2006","10","13","Southern America","Brasil",NA,NA,"Prostrada, flor esverdeada.; Campo.","IPA0087725","Plantae",NA,"(Silva Manso) Cogn.","Hatschbach, G.","Paraná","estrada para o Parque do Cerrado, Pesqueiro.",NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"133","2019-02-15 11:37:12-02","IPA","IPA","10384","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Pickel, B.","4499","1940","01","01","Southern America","Brasil",NA,NA,NA,"IPA0010384","Plantae",NA,"(Silva Manso) Cogn.","Gehrt","São Paulo","Capital (Bosque). No campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-02-15 11:37:12-02","IPA","IPA","41403","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Gardner, G.","1627",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0041403","Plantae",NA,"(Silva Manso) Cogn.",NA,"Ceará","Serra do Araripe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-20 21:16:43-03","UFV","VIC","31518","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Arruda, R.; et al.","242","2003","02","15",NA,"Brasil",NA,NA,"Trepadeira. Frutos alaranjados.","VIC031518",NA,NA,"(Silva Manso) Cogn.",NA,"Minas Gerais","EPDA Galheiro, Macega. Cerrado.","VIC031518","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0042060","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","J. M. Silva","738","1989","11","24",NA,"Brazil",NA,NA,"reptante, flores esverdeadas, zona de campo",NA,"Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","G. Hatschbach","Parana","Buraco do Padre (Mun. Ponta Grossa)",NA,NA,"-50.15","-25.0833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0042061","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","M. S. Ferrucci; A. Schinini, M. Demetteis","1709","1999","12","18",NA,"Paraguay",NA,NA,"Postrada, frutos maduros, anaranjados.",NA,"Magnoliophyta","Cucurbitales","(Silva Manso) Cogn.","A. Schinini","Amambay","1 km S de ruta 5, camino a Colonia Aceite.",NA,NA,"-56.182202","-22.680149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 14:33:42-03","UFJF","CESJ","40799","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","espelina","Cayaponia espelina","F.M. Ferreira; M.O.D. Pivari; D.S. Pimenta","477","2003","11","01","América do Sul","Brasil",NA,NA,"Liana heliófita no campo. Cálice verd, corola esverdeada com bordas alvas, androceu alvo. Tomba.","CESJ040799","Angiosperma",NA,"(Silva Manso) Cogn.","F.M. Ferreira","Minas Gerais","Toca dos Urubus",NA,"Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"29865","auto",NA,NA,"2004","03",NA,NA,NA,NA,NA,NA
"139","2019-11-21 14:33:42-03","UFJF","CESJ","1521","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","espelina","Cayaponia espelina","L. Roth","s.n.","1955","02","27","América do Sul","Brasil",NA,NA,"Cipó escandente da capoeira. Fr. vermelhos uniaxilares.","CESJ001521","Angiosperma",NA,"(Silva Manso) Cogn.","Ger. Mag. / IABH","Minas Gerais","Barreiro",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 14:33:42-03","UFJF","CESJ","67609","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","espelina","Cayaponia espelina","R. Goodland","3817","1967","09","12","América do Sul","Brasil",NA,NA,"Cerrado (xeromorphic scrub). Voucher for phytosociological study, collected at Stand 244. Ground vine, incommon in stand.","CESJ067609","Angiosperma",NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Minas Gerais","68Km west of Uberlândia on highway BR-71.",NA,"Monte Alegre de Minas","-48.8807983398438","-18.8705997467041",NA,NA,"45497","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 14:33:42-03","UFJF","CESJ","19446","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","espelina","Cayaponia espelina","L. Krieger","CESJ19446","1980","12","28","América do Sul","Brasil",NA,NA,"No campo, vipó rasteiro, subindo um pouco nos arbustos. Flores esverdeadas. As masculinas são grandes, caducas; as femininas, pequenas.","CESJ019446","Angiosperma",NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Paraná",NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"142","2019-11-21 14:33:42-03","UFJF","CESJ","11205","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","espelina","Cayaponia espelina","L. Krieger","CESJ11205","1971","12","18","América do Sul","Brasil",NA,NA,"No campo arenoso, rastejante. Fl. amarelo-esverdeadas.","CESJ011205","Angiosperma",NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Paraná","Parque Estadual de Vila Velha",NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"143","2019-11-21 14:33:42-03","UFJF","CESJ","18690","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","espelina","Cayaponia espelina","L. Krieger","CESJ18690","1976","12","19","América do Sul","Brasil",NA,NA,"No campo, cipóp, flores creme.","CESJ018690","Angiosperma",NA,"(Silva Manso) Cogn.","V.L.G. Klein","Paraná","Uvaia",NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,"1996","05","25",NA,NA,NA,NA,NA
"144","2019-11-21 14:33:42-03","UFJF","CESJ","36207","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","espelina","Cayaponia espelina","L.H. Soares; J.C. Silva; F.G.Duval; M.J.Miranda; W. Mendes","816","2001","03","03","América do Sul","Brasil",NA,NA,"Trepadeira. Fruto alaranjado. Frutos imaturos verdes e maduros alaranjados.","CESJ036207","Angiosperma",NA,"(Silva Manso) Cogn.","L.H. Soares; J.C. Silva","Minas Gerais","Sudeste, 16°25'0S 46°25'0W Alt. 936m.",NA,"Riachinho","-45.99169921875","-16.2299995422363",NA,NA,"35230","auto",NA,NA,"2001","03","03",NA,NA,NA,NA,NA
"145","2019-11-21 14:33:42-03","UFJF","CESJ","8129","PreservedSpecimen","Plantae","Curcubitaceae","Cayaponia","espelina","Cayaponia espelina","L. Krieger","CESJ8129","1969","12",NA,"América do Sul","Brasil",NA,NA,"No campo, fl. esverdeadas.","CESJ008129","Angiosperma",NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Paraná","Parque Estadual de Vila Velha",NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto",NA,NA,"2001","08",NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:42:31-03","UFMS","CGMS","46679","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A. Pott","12128","2004","11","03",NA,"Brasil",NA,NA,"Flor amarelo-esverdeada. Fruto imaturo verde. Pétalas amarelado-claro; tricomas internos verdes; estames e estigma amarelo-claro; cálice verde. Habitat: Vegetação secundária de cerrado sensu stricto com Brachiaria spp.. Solo argilo-a","CGMS1076651",NA,NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Mato Grosso do Sul","2 Km leste da rodovia BR-163 em estrada vicinal saindo a 25 Km de Campo Grande.",NA,"Jaraguari","-54.4619444","-20.2505556","720","720",NA,NA,"-54,4619444","-20,2505556",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:42:31-03","UFMS","CGMS","70779","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A. Pott; V.J. Pott; L.C.P. Lima","15239","2008","09","28",NA,"Brasil",NA,NA,"Flor creme e verde; Fruto ausente. Habitat: Remanescente perturbado de campo. Solo argiloso compacto. Relevo quase plano. Habito: Erva prostrada ou trepadeira. Esparsa.","CGMS1103344",NA,NA,"(Silva Manso) Cogn.",NA,"Mato Grosso do Sul","Prudêncio Thomaz, Rodovia BR-163.",NA,"Rio Brilhante","-54.4291667","-21.6569444","454","454",NA,NA,"-54,4291667","-21,6569444",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-04-07 11:42:31-03","UFMS","CGMS","44946","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A. Pott; V.J. Pott; A.L.B. Sartori; L.C.P. Lima","9747","2002","01","23",NA,"Brasil",NA,NA,"Flor ausente. Fruto laranja. Duplicata CPAP. Habitat: Vegetação secundária de campo cerrado, perturbada. Solo subsolo regossolo. Relevo encosta superior. Habito: Erva prostrada ou trepadeira. Frequente.","CGMS1074913",NA,NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Mato Grosso do Sul","Beira da Rodovia BR - 267, Km 123, 1Km E de Casa Branca.",NA,"Casa Branca","-53.2419444","-21.7577778",NA,NA,NA,NA,"-53,2419444","-21,7577778",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:42:31-03","UFMS","CGMS","69310","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A. Pott; V.J. Pott; L.C.P. Lima","15196","2008","09","25",NA,"Brasil",NA,NA,"Flor esverdeada com bordas esbranquiçadas. Fruto ausente. Habitat: Pastagem degradada com regeneração de campo cerrado com Aristida jubata. Solo argiloso, com voçorocas. Relevo topo de forte ondulado. Habito: Erva prostrada ou trepad","CGMS1102268",NA,NA,"(Silva Manso) Cogn.",NA,"Mato Grosso do Sul","Rodovia BR-463, entre Km 83-84, entre Dourados e Ponta Porã.",NA,"Ponta Porã","-55.4891666","-22.4747223","505","505",NA,NA,"-55,4891666","-22,4747223",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:42:31-03","UFMS","CGMS","46862","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","B.A. Coutinho; A.L. Simal; P.P. Vaz; V.H.S. Brito; A. Pott","56","2014","12","01",NA,"Brasil",NA,NA,"Flor ausente. Fruto verde-amarelado. Habitat: Cerrado sensu stricto. Habito: Erva.","CGMS1076836",NA,NA,"(Silva Manso) Cogn.","A. Pott","Mato Grosso do Sul","Reserva ecológica da Fazenda Laranjal, campo com predominância de guavira.",NA,"Nova Andradina","-53.3888889","-22.0613889","395","395",NA,NA,"-53,3888889","-22,0613889","2014","12","01",NA,NA,NA,NA,NA
"151","2021-04-07 11:42:31-03","UFMS","CGMS","46685","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A.C. Cervi; A. Pott; V.J. Pott; A. Dunaiski Jr.; N.C. Bueno; J.M.D. Torezan; C. Bona; J. Cilinski","3477","1991","12","16",NA,"Brasil",NA,NA,"Flores esverdeadas. Habitat: Cerrado. Habito: Erva volúvel.","CGMS1076657",NA,NA,"(Silva Manso) Cogn.","V.L. Gomes-Klein","Paraná","Próximo 2 Km da cidade.",NA,"Jaraguariaiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
