"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet"
"360","2008-05-27 22:02:00-03","MO","MOBOT","960442","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H. Gentry","Camilo Díaz S.|et al.","Díaz Santibáñez 7493","1995","1","24","South America","Peru","Tumbes","Matapalo. Parcelas de evaluación permanente. Colecciones generales.","-80.25916","-3.84138",NA,NA,NA,NA,"Zarumilla","650.00000000",NA,"C. Diaz (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"229","1",NA,NA,NA
"361","2016-02-19 14:40:00-02","MO","MOBOT","1051079","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Marion J. Jansen-Jacobs|et al.","Jansen-Jacobs 2155","1991","1","19","South America","Guyana","Rupununi","Dadanawa, Rupununi River.","-59.5","2.83333",NA,NA,NA,NA,NA,"100.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2016-02-19 13:55:00-02","MO","MOBOT","486574","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry|A. da Silva","Gentry 58734","1987","8","27","South America","Brazil","São Paulo","Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest. Transect 3","-46.08333","-22.86666",NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-183","2",NA,NA,NA
"363","2016-02-19 14:31:00-02","MO","MOBOT","1019535","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Augusto Gehrt","Gehrt s.n.","1930","3","1","South America","Brazil","São Paulo","Itaquaquecetuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2016-02-19 14:32:00-02","MO","MOBOT","1019546","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry","Gentry 21484","1978","1","29","South America","Brazil","São Paulo","Vicinity of Atabaia, disturbed forest remnant.",NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4218",NA,NA,NA,NA
"365","2019-02-19 04:30:00-03","MO","MOBOT","100895479","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","C.F.P. Martius","Martius s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"366","2016-07-08 12:24:00-03","MO","MOBOT","1011796","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Larry R. Noblick","Noblick 3620","1985","3","13","South America","Brazil","Bahia","Iacu, Faz. Suibra (Boa Sorte).","-40.1166667","-12.7166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"367","2016-02-19 14:30:00-02","MO","MOBOT","1014170","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry","Gentry 15151","1975","7","13","South America","Colombia","Cundinamarca","4 km W of La Mesa towards Tocaima, roadside thicket.","-74.477943","4.604113",NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4018",NA,NA,NA,NA
"368","2016-02-19 14:27:00-02","MO","MOBOT","1014178","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","R. Romero Castañeda","Romero Castañeda 11150","1971",NA,NA,"South America","Colombia","Magdalena","Corregimiento de Santa Rosa, entre el caserio y el Río Fundacion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2016-02-19 14:35:00-02","MO","MOBOT","1016565","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Jacques S. Blanchet","Blanchet s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2016-02-19 14:26:00-02","MO","MOBOT","1017750","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gerrit Davidse|Fany Llanos","Davidse 5212","1973","12","26","South America","Colombia","Vichada","Ca. 35 km E of Las Gaviotas along the unimproved dirt road to Santa Rita.",NA,NA,NA,NA,NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"908",NA,NA,NA,NA
"371","2020-07-09 09:14:00-03","MO","MOBOT","1017758","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Armando Dugand","Dugand G. 1104","1937","7",NA,"South America","Colombia","Atlántico","near Juan Mina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"372","2016-02-19 14:31:00-02","MO","MOBOT","1019471","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Byron de Albuquerque|et al.","Albuquerque 1254","1979","1","27","South America","Brazil","Acre","Rio Branco, km 12 betw. Rio Branco & Quinoa Igarape.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2016-02-19 14:37:00-02","MO","MOBOT","1019506","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11474","1976","3","28","South America","Brazil","Minas Gerais","Ca. 27 km SE of Coroaci along Highway MG-109.",NA,NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1359",NA,NA,NA,NA
"374","2016-02-19 14:31:00-02","MO","MOBOT","1019556","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry","Gentry 21501","1978","1","29","South America","Brazil","São Paulo","Weedy second growth at border with Minas Gerais on Itatiba-Paaso Alegre road.",NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4220",NA,NA,NA,NA
"375","2016-02-19 14:36:00-02","MO","MOBOT","1019574","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gert G. Hatschbach","Hatschbach 21926","1969","7",NA,"South America","Brazil","Minas Gerais","Fda. Sta. Cruz, Mpio. Aquidauana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2016-02-19 14:36:00-02","MO","MOBOT","1019592","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gert G. Hatschbach","Hatschbach 47667","1984","4","6","South America","Brazil","Minas Gerais","Mpio. Leopoldina. Rod. BR-116, km 757.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2016-02-19 14:39:00-02","MO","MOBOT","1019604","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gert G. Hatschbach","Hatschbach 42200","1978","3","27","South America","Brazil","Paraná","Mpio. Rio Branco do Sul. Serra do Caete.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2016-02-19 13:55:00-02","MO","MOBOT","1019645","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ezechias P. Heringer","Heringer 15487","1976","3","15","South America","Brazil","Distrito Federal","Brasilia.","-47.91666","-15.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2016-02-19 14:33:00-02","MO","MOBOT","1019683","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Joseph H. Kirkbride, Jr.|Eduardo Lleras","Kirkbride, Jr. 2780","1977","2","14","South America","Brazil","Pará","BR 163, Cuiaba-Santarem road, km 883.",NA,NA,NA,NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2016-02-19 14:33:00-02","MO","MOBOT","1019740","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ynés Mexia","Mexia 4901","1930","7","24","South America","Brazil","Minas Gerais","Vicosa, Agricultural College lands.",NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2016-02-19 14:39:00-02","MO","MOBOT","1019747","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ynés Mexia","Mexia 4443","1930","3","8","South America","Brazil","Minas Gerais","Vicosa.",NA,NA,NA,NA,NA,NA,NA,"690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2016-02-19 14:39:00-02","MO","MOBOT","1019801","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ghillean T. Prance|et al.","Prance 24613","1977","2","27","South America","Brazil","Amazonas","Igarape Camatia, Sao Paulo de Olivenca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2016-02-19 14:38:00-02","MO","MOBOT","1019809","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ghillean T. Prance|et al.","Prance 4166","1967",NA,NA,"South America","Brazil","Roraima","Banks of Rio Apiau, 30 km from mouth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2016-02-19 14:39:00-02","MO","MOBOT","1019812","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ghillean T. Prance|et al.","Prance 25736","1977","11","24","South America","Brazil","Pará","BR 163, km 1399.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2016-02-19 14:36:00-02","MO","MOBOT","1019822","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ghillean T. Prance|et al.","Prance 25319","1977","11","13","South America","Brazil","Pará","BR 163, km 891, Cuiaba-Santarem, n of Rio Para.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2016-02-19 14:36:00-02","MO","MOBOT","1019850","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","E. Santos","Santos 1559","1963","2","9","South America","Brazil","Espírito Santo","Vila Velha, Praia da Costa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"387","2016-02-19 14:32:00-02","MO","MOBOT","1022004","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","PAULA","PAULA 1768","1984","6","2","South America","Brazil","Mato Grosso","Corumba. MS, área dp Pantanal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2016-02-19 14:20:00-02","MO","MOBOT","1023437","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Erik Asplund","Asplund 15639","1955","3","8","South America","Ecuador","Guayas",NA,"-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-07-08 09:06:00-03","MO","MOBOT","1023448","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Douglas C. Daly","Daly 125","1978","8",NA,"South America","Ecuador","El Oro",NA,"-80.08","-3.86",NA,NA,NA,NA,NA,"300.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"390","2016-02-19 14:23:00-02","MO","MOBOT","1023468","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Calaway H. Dodson|Alwyn H. Gentry","Dodson 12513","1982","2","15","South America","Ecuador","Guayas","Capeira. km 21, Guayaquil to Daule.","-79.96666","-2",NA,NA,NA,NA,NA,"20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2016-02-19 14:21:00-02","MO","MOBOT","1023478","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Calaway H. Dodson|Alwyn H. Gentry","Dodson 12613","1982","2","17","South America","Ecuador","Guayas","Capeira","-79.96666","-2",NA,NA,NA,NA,NA,"20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-03-09 16:09:00-03","MO","MOBOT","1023505","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry","Gentry 10001","1974","2","17","South America","Ecuador","Guayas","54 km W of Guayaquil, Km 47 on toll road to Salinas.","-80.3","-2.35",NA,NA,NA,NA,NA,NA,NA,"L.G. Lohmann (SPF)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3375",NA,NA,NA,NA
"393","2016-02-19 14:20:00-02","MO","MOBOT","1023516","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gunnar Wilhelm Harling|Lennart Andersson","Harling 14623","1974","5",NA,"South America","Ecuador","Guayas","Road Guayaquil-Playas.","-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2016-02-19 14:35:00-02","MO","MOBOT","1023519","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gunnar Wilhelm Harling|Lennart Andersson","Harling 18045","1980","4","9","South America","Ecuador","Loja","Celica-Zapotillo road, 1-5 km avove Pindal","-80.1","-4.11",NA,NA,NA,NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2016-02-19 14:21:00-02","MO","MOBOT","1023529","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gunnar Wilhelm Harling|et al.","Harling 15334","1977","2","11","South America","Ecuador","Loja","Road macara-Cariamanga, 10-15 km E of Macara",NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2016-02-19 14:22:00-02","MO","MOBOT","1023565","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Hugh H. Iltis","Iltis E-616","1977","7","27","South America","Ecuador","Guayas","Near top of Cerro Azul, at km 14 on Guayaquil- Salinas road, 1 km before Barcelona, 18 km W of Guayaquil",NA,NA,NA,NA,NA,NA,NA,"200.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2016-02-19 14:22:00-02","MO","MOBOT","1023575","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Hugh H. Iltis|Carolyn M. Iltis","Iltis E-224","1977","10","9","South America","Ecuador","Manabí","5-8 km E from Pacific Ocean, El Recreo, 2 km S from Canoa, 18 km N of Bahia de Caraquez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2016-02-19 14:23:00-02","MO","MOBOT","1023593","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Calaway H. Dodson|Alwyn H. Gentry","Dodson 10100","1980","4","1","South America","Ecuador","Los Ríos","Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.","-79.7","-1.26666",NA,NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA,NA
"399","2016-02-19 14:23:00-02","MO","MOBOT","1023604","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry|Calaway H. Dodson","Gentry 28473","1980","3","27","South America","Ecuador","Los Ríos","Jauneche Forest.",NA,NA,NA,NA,NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1910","1",NA,NA,NA
"400","2016-02-19 14:22:00-02","MO","MOBOT","1023614","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Gunnar Wilhelm Harling|Lennart Andersson","Harling 14314","1974","5",NA,"South America","Ecuador","El Oro",NA,"-79.61","-3.71",NA,NA,NA,NA,NA,"700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2016-02-19 14:23:00-02","MO","MOBOT","1023621","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Carlos Játiva|Carl C. Epling","Játiva 308","1962",NA,NA,"South America","Ecuador","Los Ríos","Near Pichilingue.","-79.48","-1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2016-02-19 14:38:00-02","MO","MOBOT","1026904","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Albert C. Smith","Smith 2219","1937",NA,NA,"South America","Guyana",NA,"Basin of Rupununi River, Karenambo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2016-02-19 14:42:00-02","MO","MOBOT","1027773","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","George S. Bunting","Bunting 5390","1977","9","8","South America","Venezuela","Zulia","Dto. Miranda, Maracaibo-Altagracia, km 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2016-02-19 13:58:00-02","MO","MOBOT","1027783","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","George S. Bunting","Bunting 5430","1977","9","10","South America","Venezuela","Zulia","Perija, Maracaibo-Perija, 24 km SW de La Villa del Rosario, 10 km NE del empalme",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2016-02-19 13:56:00-02","MO","MOBOT","1027793","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","George S. Bunting","Bunting 5744","1977","10","16","South America","Venezuela","Zulia","Dto. Marazaibo-Mara, Las Cuatro Bocas-La Concepcion",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2016-02-19 14:19:00-02","MO","MOBOT","1027803","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","George S. Bunting","Bunting 5909","1977","12","4","South America","Venezuela","Zulia","Dto. Maracaibo, La Concepcion-Las Cuatro Bocas-Carrasquero, entre km 19 y 22",NA,NA,NA,NA,NA,NA,NA,"100.00000000","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2016-02-19 13:57:00-02","MO","MOBOT","1027813","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","George S. Bunting","Bunting 9963","1981","6","26","South America","Venezuela","Zulia","Maracaibo","-71.6405555","10.6316667",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2016-02-19 13:54:00-02","MO","MOBOT","1027858","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry","Gentry 10234","1974","3","6","South America","Venezuela","Guárico","Road from El Sombrero to Calabozo 17 km S of El Sombrero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3404",NA,NA,NA,NA
"409","2016-02-19 14:27:00-02","MO","MOBOT","1027866","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry","Gentry 10305","1974","3","10","South America","Venezuela","Guárico","35 km S of El Sombrero on road to Calabozo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3418",NA,NA,NA,NA
"410","2016-02-19 14:40:00-02","MO","MOBOT","1027875","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry|Paul E. Berry","Gentry 14645","1975","6","30","South America","Venezuela","Bolívar","5-7 km N of Puerto Ayacucho, poorly drained forest along road.",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3957",NA,NA,NA,NA
"411","2016-02-19 13:50:00-02","MO","MOBOT","1027883","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry|Paul E. Berry","Gentry 14421","1975","6","28","South America","Venezuela","Amazonas","Between Puerto Ayuacucho and airport; laja and adjacent flat areas.","-67.6006","5.6356",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3944",NA,NA,NA,NA
"412","2016-02-19 14:42:00-02","MO","MOBOT","1027891","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry|Paul E. Berry","Gentry 14802","1975","7","3","South America","Venezuela","Anzoátegui","Km 227 on Caracas-Barcelona highway, 16 km E of Boca de Uchire. Transect 1.",NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3974",NA,NA,NA,NA
"413","2016-02-19 13:58:00-02","MO","MOBOT","1027899","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry|Paul E. Berry","Gentry 14898","1975","7","5","South America","Venezuela","Monagas","33 km N of Caicara on road to San Antonio, roadside.","-63.60305","10.03888",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3982",NA,NA,NA,NA
"414","2016-02-19 14:41:00-02","MO","MOBOT","1027907","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Alwyn H. Gentry|Paul E. Berry","Gentry 15019","1975","7","6","South America","Venezuela","Bolívar","1-10 km W from Río Grande, E of El Palmar, roadside.","-61.8166667","8.0166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3991","1",NA,NA,NA
"415","2016-02-19 13:57:00-02","MO","MOBOT","1027969","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G. Lohmann","Ronald L. Liesner|Ángel C. González","Liesner 6050","1978","8","9","South America","Venezuela","Falcón","22 km SSE of Puerto Cumarebo. 0 to 6 km N and 0 to 6 km W of Pueblo Zazárida.","-69.2666667","11.3166667",NA,NA,NA,NA,NA,"20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"499","1",NA,NA,NA
