"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","infraspecificEpithet","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","eventTime","sex"
"2044","2020-08-31 09:08:18-03","INPA","INPA","57462","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Ramamoorthy, TP","1980",NA,NA,"Connant, DS","1052","1974","09","18","Brasil","Amazonas","Manaus","Campus I do INPA, Vicinity of Instituto Nacional de Pesquisas da Amazônia.","-59.985833","-3.096111","-59.985833","-3.096111",NA,"INPA0057462",NA,"INPA0057462 INPA0057462_e INPA0057462_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045","2020-08-31 09:08:18-03","INPA","INPA","63226","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","2006","07",NA,"Prance, GT","23853","1976","10","16","Brasil","Amazonas",NA,"Rio Javari, 7 hours above Paumari, Rio Javarí, seven hours above Paumari.","-70.505369","-4.47675","-70.505369","-4.47675",NA,"INPA0063226",NA,"INPA0063226 INPA0063226_e INPA0063226_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046","2020-08-31 09:08:18-03","INPA","INPA","70846","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","2006","07",NA,"Kirkbride Junior, JH","2761","1977","02","14","Brasil","Pará",NA,"BR 163, km 891, Roadside on BR 163, Cuiabá-Santarém, Km 891.","-54.5","-9","-54.5","-9",NA,"INPA0070846",NA,"INPA0070846 INPA0070846_e INPA0070846_e1","230","230","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047","2020-08-31 09:08:18-03","INPA","INPA","71586","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","2008","11",NA,"Rodrigues, WA","9927","1977","10","11","Brasil","Amazonas","São Gabriel da Cachoeira","Encosta do planalto 31 de março., Encosta do planalto 31 de março","-67.08","-0.11","-67.08","-0.11",NA,"INPA0071586",NA,"INPA0071586 INPA0071586_e INPA0071586_e1","1500","2000","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048","2021-01-10 20:47:07-03","INPA","INPA","90038","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","2006","07",NA,"Zarucchi, JL","2567","1979","09","14","Brasil","Amazonas",NA,"BR 174, km 115, Along Manaus-Caracaraí road (BR 174), Km 115. Campina adjacent to igarapé Lajes.","-60.029168","-1.980996","-60.029168","-1.980996",NA,"INPA0090038",NA,"INPA0090038 INPA0090038_e INPA0090038_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049","2020-08-31 09:08:18-03","INPA","INPA","96492","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Zardini, EM","2003",NA,NA,"Ferreira, CAC","2251","1980","09","07","Brasil","Pará","Oriximiná","Rio Paru do Oeste, Rio Parus do Oeste, cachoeira Chuvisco.","-56.604969","-1.203717","-56.604969","-1.203717",NA,"INPA0096492",NA,"INPA0096492_e INPA0096492_e1 INPA0096492_e2 INPA0096492_e3",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2050","2020-08-31 09:08:18-03","INPA","INPA","98697","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","2006","07",NA,"Nelson, BW","1068","1981","03","25","Brasil","Amazonas","Manaus","14 Km NW of Manaus, near Tarumã waterfall., 14 Km NW of Manaus, near Tarumã waterfall.","-60.096261","-2.874326","-60.096261","-2.874326",NA,"INPA0098697",NA,"INPA0098697 INPA0098697_e INPA0098697_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2051","2020-08-31 09:08:18-03","INPA","INPA","99350","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","et al.; Prance, GT; Lowe, J","1981",NA,NA,"Lowe, J","4016","1980","09","27","Brasil","Amazonas",NA,"Praia Dourada, Praia Dourada, c. 12 Km NW of Manaus","-60.160283","-3.037128","-60.160283","-3.037128",NA,"INPA0099350",NA,"INPA0099350_e INPA0099350_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052","2021-01-10 20:47:07-03","INPA","INPA",NA,"S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Ribeiro, JELS","931","1993","06","29","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé Ipiranga.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2053","2021-01-10 20:47:07-03","INPA","INPA","280685","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","França, AL","2018","03","25","França, AL","91","2018","04","10","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Banco de sementes coletado próximo ao igarapé do Tinga","-60.507217","-3.540303","-60.507217","-3.540303",NA,"INPA0280685",NA,NA,"70","70","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2054","2020-08-31 09:08:17-03","INPA","INPA","34779","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Maas, PJM","1972",NA,NA,"Maas, PJM","229","1971","03","22","Brasil","Amazonas","Manaus","Cachoeirinha, Cachoeirinha, roadside","-60.033333","-3.416667","-60.033333","-3.416667",NA,"INPA0034779",NA,"INPA0034779 INPA0034779_e INPA0034779_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055","2020-08-31 09:08:17-03","INPA","INPA","280223","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Holanda, ASS","2012","03","09","Crema, LC","2","2011","05","14","Brasil","Amazonas","Novo Airão","Parque Nacional de Anavilhanas, Lago Nericó","-60.9441986083984","-2.62139010429382",NA,NA,NA,"INPA0280223",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","343315","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2056","2020-08-31 09:08:17-03","INPA","INPA","156152","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Falkenberg, DB","1987",NA,NA,"Hatschbach, GG","43878","1981","05","14","Brasil","Paraná","Paranaguá","Pontal do Poço","-48.5092010498047","-25.5200004577637",NA,NA,NA,"INPA0156152",NA,"INPA0156152 INPA0156152_e","3","5","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2057","2020-08-31 09:08:17-03","INPA","INPA","174790","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","2006","07",NA,"Absy, ML","190","1994","06","29","Brasil","Roraima","Boa Vista","Lago da Fazenda de São Joaquim, Lago da Fazenda de São Joaquim, área ao redor do lago.","-60","3.1","-60","3.1",NA,"INPA0174790",NA,"INPA0174790 INPA0174790_e INPA0174790_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058","2020-08-31 09:08:17-03","INPA","INPA","187225","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Miranda, IS","518","1995","03","26","Brasil","Roraima","Mormandia","Lago Caracaranã, Lago Caracaranã","-59.7","3.8","-59.7","3.8",NA,"INPA0187225",NA,"INPA0187225 INPA0187225_e INPA0187225_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059","2020-08-31 09:08:18-03","INPA","INPA","111682","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis octovalvis","(Benth.) P.H.Raven",NA,NA,NA,NA,"Hage, JL","1680","1983","05","05","Brasil","Bahia","Una","Fazenda Cascata, Km 4 da Rod. Una / Santa Luzia","-39.0752983093262","-15.2932996749878",NA,NA,NA,"INPA0111682","octovalvis","INPA0111682 INPA0111682_e",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2060","2020-08-31 09:08:18-03","INPA","INPA","1003","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis octovalvis","(Benth.) P.H.Raven","Ramamoorthy, TP","1977","12","02","Coêlho, LF","INPA1003","1955","05","04","Brasil","Amazonas","Manaus","Igarapé do Parque 10, Ig. Parque 10","-60.016667","-3.066667","-60.016667","-3.066667",NA,"INPA0001003","octovalvis","INPA0001003 INPA0001003_e INPA0001003_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061","2021-01-10 20:47:07-03","INPA","INPA","108962","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis octovalvis","(Benth.) P.H.Raven","Ramos, JF; Silva, MF da","1983",NA,NA,"Yamakoshi, M","107","1987","02","23","Brasil","Pará","Santarém","Rio Curuá-Una, Rio Curuá-Una, 31 Km acima da barragem da represa hidrelétrica de Curiá-Una","-54.2","-2.8","-54.2","-2.8",NA,"INPA0108962","octovalvis","INPA0108962 INPA0108962_e INPA0108962_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062","2020-08-31 09:08:18-03","INPA","INPA","203793","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis octovalvis","(Benth.) P.H.Raven","Tillett, SS","1998",NA,NA,"Sauna, RL","70","1985",NA,NA,"Venezuela","Miranda","Curiepe","Curiepe, Birongo (Caserío La Capilla), Brión.",NA,NA,NA,NA,NA,"INPA0203793","octovalvis","INPA0203793 INPA0203793_e",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063","2020-08-31 09:08:18-03","INPA","INPA","29982","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis octovalvis","(Benth.) P.H.Raven","Raven, PH","1974",NA,NA,"Prance, GT","11670","1971","03","31","Brasil","Amazonas",NA,"Cachoeira Baixa do Tarumã, Vicinity of Manaus, Cachoeira Baixa Tarumã","-60.168547","-3.333333","-60.168547","-3.333333",NA,"INPA0029982","octovalvis","INPA0029982 INPA0029982_e INPA0029982_e1",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064","2020-08-31 09:08:18-03","INPA","INPA","29885","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis octovalvis","(Benth.) P.H.Raven","Raven, PH","1974",NA,NA,"Prance, GT","11544","1971","03","23","Brasil","Amazonas","Manaus","Mauá Road, Vicinity of Manaus, Mauá road","-61.077741","-2.852532","-61.077741","-2.852532",NA,"INPA0029885","octovalvis","INPA0029885 INPA0029885_e",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2065","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","10696",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1996","1999","02","22","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Country Club","-40.635556","-19.925556","40W38'8","19S55'32","Mata de encosta. Arbusto 2m. Solo úmido. Flores amarelas.","MBML010696",NA,"MBML010696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","20160",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"R.R. Vervloet; et al","2054","2003","03","26","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Planta com 1m, frutos imaturos de cor verde, flores com cálice verde, corola amarela, baixada, brejo.","MBML020160",NA,"MBML020160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","25695",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"L. Kollmann; et al","8642","2006","02","04","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23","Erva 2m no sol, no brejo. Flores amarelas.","MBML025695",NA,"MBML025695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2068","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","26462",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"L. Kollmann; et al","9000","2006","05","04","Brasil","Espírito Santo","Santa Teresa","Goiapaba-Açu","-40.479444","-19.919722","40W28'46","19S55'11","Erva no sol. Flores amarelas.","MBML026462",NA,"MBML026462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","28447",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","767","2006","04","17","Brasil","Espírito Santo","Colatina","Alto Moacir, Pedra do Cruzeiro, propr.: Landislau.","-40.558611","-19.348056","40W33'31","19S20'53","Herbácea, flores amarelas. Área arbustiva brejosa, próximo ao corrego.","MBML028447",NA,"MBML028447","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","33158",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","L. Kollmann/19-12-2007",NA,NA,NA,"L. Kollmann","10216","2007","12","19","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove, terreno de L.Kollmann","-40.645833","-19.981944","40W38'45","19S58'55","Arbusto 1m no sol, no brejo, flores amarelas.","MBML033158",NA,"MBML033158","730","730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","34717",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","L. Kollmann/16-04-2008",NA,NA,NA,"L. Kollmann; A.P. Fontana & K. Brahim","10876","2008","04","16","Brasil","Espírito Santo","Santa Leopoldina","Luxemburgo","-40.605278","-20.114444","40W36'19","20S6'52","Erva no sol no brejo. Flores amarelas, frutos vermelhos.","MBML034717",NA,"MBML034717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","36170",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"L. Kollmann; et al","11223","2008","10","20","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.478333","-20.278889","40W28'42","20S16'44",NA,"MBML036170",NA,"MBML036170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2073","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","36984",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"A. P. Fontana; L. Kollmann & C. Esgario","5648","2008","10","24","Brasil","Espírito Santo","Linhares","Povoação, Reserva de Desenvolvimento Sustentável-RDS, Ilha fluvial do Rio Doce e leito seco","-39.837056","-19.555611","39W50'13,4","19S33'20,2","Arbusto, ca. 1m, no sol. Flores amarelas com ovário roxo.","MBML036984",NA,"MBML036984","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2074","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","37754",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"C. N. de Fraga; R.Goldenberg, P.H.Labiak & M.M.Saavedra","2156","2008","07","20","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Rio Manso. Floresta Ombrófila Densa Montana.","-41.120556","-20.524444","41W7'14","20S31'28","Terrestre em área brejosa, ca. 60cm. Flores com sépalas vermelhas, pétalas amarelas.","MBML037754",NA,"MBML037754","1480","1480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2075","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","38676",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"R. C. Forzza; C.N.Fraga","5551","2009","04","16","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Banhado no meio da área de pasto. Floresta Estacional Semi-decidual.","-40.443889","-18.776944","40W26'38","18S46'37","Arbust ca. 1m alt. Flores com cálice verde; corola e estames amarelos.","MBML038676",NA,"MBML038676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076","2020-09-03 12:03:27-03","MBML","MBML-HERBARIO","40157",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","L.Kollmann & A.P.Fontana","2009","05","12","D.R. Couto; V. Manhães; A.P. Fontana; L.J.C. Kollmann & V. Rocha Leite","576","2008","06","24","Brasil","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Reservatório de Derivação, Ilha pluvial do Rio Braço Norte","-41.496111","-20.668611","41W29'46","20S40'7","Pequeno arbusto muito comum. Flores amarelas, vegetando em local úmido em bordas das ilhas fluviais.","MBML040157",NA,"MBML040157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","43623",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S.Vieira/03-10-2016",NA,NA,NA,"J. L. Hage; H.S. Brito","1791","1986","01","21","Brasil","Bahia","Ilhéus","Área do CEPEC, km 22 da Rodovia Ilhéus/Itabuna (BR 415). Região de Mata Higrófila Sul Baiana. 50m alt. Quadra A. Margem do braço do Rio Cachoeira.","-39.2275","-14.769722","39W13'39","14S46'11","Subarbusto, 1,20m alt., flores amarelas. N.V.: corticeiro-peloso","MBML043623",NA,"MBML043623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2078","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","49314",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"L. Kollmann","13058","2015","09","17","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio nove, Prop. de L.Kollmann","-40.649722","-19.980556","40W38'59","19S58'50","Arbusto no brejo ao sol, flores amarelas.","MBML049314",NA,"MBML049314","755","755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2079","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","4969",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,"W. Boone","754","1985","09","02","Brasil","Espírito Santo","Santa Teresa","Country Club","-40.635556","-19.925556","40W38'8","19S55'32","Arbusto 1,5m, flores de corola amarela, semi-sombra, capoeira.","MBML004969",NA,"MBML004969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2080","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","4971",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,"W. Pizziolo","36","1984","04","17","Brasil","Espírito Santo","Santa Teresa","Entrada para Country Club","-40.635556","-19.925556","40W38'8","19S55'32","Arbustinho de 50cm, flor amarela, solo barro amarelo.","MBML004971",NA,"MBML004971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2081","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","4974",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,"W. Boone","739","1985","09","04","Brasil","Espírito Santo","Santa Teresa","Torre receptora de TV","-40.603611","-19.948611","40W36'13","19S56'55","Arbusto com 1m, flor com corola amarela ramos e frutos vináceos, heliófila.","MBML004974",NA,"MBML004974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2082","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","29868",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","L. Kollmann/11-05-2007",NA,NA,NA,"L. Kollmann","9758","2007","04","27","Brasil","Espírito Santo","Atílio Vivácqua","Moitão","-41.209722","-21.340278","41W12'35","21S20'25","Erva no sol, flores amarelas.","MBML029868",NA,"MBML029868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2083","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","4980",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,"E. Lagasa",NA,"1972","05","05","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica de Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Flor amarela.","MBML004980",NA,"MBML004980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2084","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","4981",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,"W. A. Hoffmann","13","1984","04","05","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Arbusto de 1m, flores amarelas, solo úmido.","MBML004981",NA,"MBML004981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2085","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","4982",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,"R. M. Pizziolo","45","1984","05","03","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611","40W30'38","19S49'25","Arbustivo de 50cm, flores amrelas, fruto jovem, solo barro avermelhado.","MBML004982",NA,"MBML004982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2086","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","49826",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"L. Kollmann","13077","2015","11","17","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga","-39.72425","-19.191667","39W43'27,3","19S11'30","Erva 50 cm ao sol, flores amarelas.","MBML049826",NA,"MBML049826","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","4984",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zardini/2003 (MO)",NA,NA,NA,NA,NA,"1973","01","25","Brasil","Espírito Santo","Castelo","Forno Grande","-41.083333","-20.516667","41W5'","20S31'",NA,"MBML004984",NA,"MBML004984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2088","2020-07-10 09:48:05-03","MBML","MBML-HERBARIO","50196",NA,"Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A.O.S. Vieira/03-10-2016",NA,NA,NA,"A.D. Ferreira; P.J. Coelho","206","2015","03","06","Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da mata beira do asfalto, afloramento rochoso","-40.533333","-19.95","40W32'0","19S57'0","Arbusto de 1m, flores amarelas","MBML050196",NA,"MBML050196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
