"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"199","2015-03-07 08:05:01-03","F","FMNH-SEEDPLANTS","V0236997F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0236997F","V0236997F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"200","2015-03-13 18:26:40-03","F","FMNH-SEEDPLANTS","V0237011F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0237011F","V0237011F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"201","2015-03-07 01:48:43-03","F","FMNH-SEEDPLANTS","V0237009F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0237009F","V0237009F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"202","2019-09-04 19:13:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"203","2015-03-13 19:08:27-03","F","FMNH-SEEDPLANTS","V0248374F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0248374F","V0248374F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"204","2020-02-20 14:37:32-03","IAC","IAC","48167","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","S.L. Jung-Mendaçolli","1989","12","27","R.D.C. Xavier et al.","33","1982","10","28","Brasil","São Paulo","Cananéia","Reserva biológica da Ilha do Cardoso, Rio Tajuba","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"Filotaxia: Oposta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-02-20 14:37:32-03","IAC","IAC","48185","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","S.L. Jung-Mendaçolli","1989","12","27","M.C.B. Attié","10","1982","04","06","Brasil","São Paulo","Cananéia","Parque Estadual da ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"Corola branca,arbusto de ca. 1,5m de alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-02-20 14:37:32-03","IAC","IAC","52634","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","S.L. Jung-Mendaçolli","2007","06","14","R. Castro","18","2001","05","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-02-20 14:37:32-03","IAC","IAC","52718","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","E.L. Cabral","1986","01","30","L.A.C. Rodas","s/nº","1985","05","30","Brasil","Paraná","Londrina","Mata do Godoy","-51.1628","-23.3103","-51.1628","-23.3103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-06-24 08:11:47-03","IAC","IAC","27698","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","laciniata","Psychotria laciniata","Vell.","C.M. Taylor","1997","06","29","O. Yano","s/nº","1977","07","29","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-06-24 08:11:47-03","IAC","IAC","27703","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","laciniata","Psychotria laciniata","Vell.","C.M. Taylor","1997","06","19","M. Sugiyama et al.","s/nº","1986","04","19","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-06-24 08:11:47-03","IAC","IAC","27720","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","laciniata","Psychotria laciniata","Vell.","C.M. Taylor","1997","06","18","S.L. Jung-Mendaçolli","s/nº","1982","08","18","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-06-24 08:11:47-03","IAC","IAC","27735","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","laciniata","Psychotria laciniata","Vell.","C.M. Taylor","1997","06","23","L. Rossi et al.","s/nº","1988","08","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-06-24 08:11:47-03","IAC","IAC","27781","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","laciniata","Psychotria laciniata","Vell.","C.M. Taylor","1997","06","07","C.R.F. Guedes et al.","s/nº","1982","04","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-06-24 08:11:47-03","IAC","IAC","27782","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","laciniata","Psychotria laciniata","Vell.","C.M. Taylor","1997","06","05","M. Goes","s/nº","1978","04","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-06-24 08:11:47-03","IAC","IAC","27903","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","laciniata","Psychotria laciniata","Vell.","C.M. Taylor","1997","06","28","R.D.C. Xavier et al.","s/nº","1982","10","28","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-06-24 08:11:47-03","IAC","IAC","27904","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","laciniata","Psychotria laciniata","Vell.","C.M. Taylor","1997","06","06","M.Cecilia Barduto Attie","s/nº","1982","04","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-06-24 08:11:47-03","IAC","IAC","27905","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","laciniata","Psychotria laciniata","Vell.","C.M. Taylor","1997","06","06","C.B. Toledo; F. Barros & M.M.R.F. Melo","s/nº","1985","03","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-02-27 14:03:37-03","UFSJ","HUFSJ","1122","S","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.","Sobral, M",NA,NA,NA,"Sobral, M; Guimarães, R; Teixeira, LR","13154","2010","04","06","Brasil","Minas Gerais","São João del-Rei","César de Pina",NA,NA,NA,NA,NA,NA,"Arbusto 1 m, em interior de mata; flores brancas, com a fauce da corola amarela.","HUFSJ001122","HUFSJ001122_v00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-13 16:05:05-03","UNISANTA","HUSC","852","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B. Sm. & Downs","Anunciação, E.A.","1999","01","15","Souza, V.C.","s.n.","1998","11","06","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Guaraú.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arvoreta ciófila, 2,5m alt., frutos imaturos verdes, maduros roxos.; Mata do Morro do Arpoador.",NA,NA,"Magnoliophyta",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"219","2020-11-04 17:30:40-03","UEM","HUEM","653","S","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","In Flora do Brasil","2017","11",NA,"Rodas, LAC; et al.","s.n.","1985","05","30","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arvoreta com 3 m. de altura; frutos verdes","HUEM000011932","HUEM000011932",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"220","2020-11-12 17:00:06-03","UEL","FUEL","2130","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs","Paro, FE","1987","06",NA,"Francisco das Chagas e Silva; et al.","s.n.","1986","03","09","Brasil","São Paulo","Iporanga","interior da mata","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"OK",NA,"Tracheophyta","Gentianales",NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"221","2020-11-12 17:00:06-03","UEL","FUEL","55612","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Gonzatti, F","2015","11",NA,"Gonzatti, F; Demeda, C; Gaio, J; Link, O","2122","2015","09","13","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras, no interior da mata paludosa","-50.191111","-29.870833","-50.191111","-29.870833","8","8",NA,"FUEL055612",NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-11-12 17:00:06-03","UEL","FUEL","5672","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.",NA,"2017","10","10","J. da Cruz","89","1988","08","25","Brasil","Paraná","Cascavel","Parque Ecológico Municipal","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,"FUEL006715",NA,"Tracheophyta","Gentianales",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"223","2020-11-12 17:00:06-03","UEL","FUEL","49191","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Sobral, M","2010","08","15","Verdi, M; Souza, NL; Klemz, G","3554","2010","02","01","Brasil","Santa Catarina","Cocal do Sul","Linha Cabral, Floresta Ombrófila Densa; interior do fragmento; Estádio Suces: Médio de regeneração","-49.3258018493652","-28.6011009216309",NA,NA,"61","61",NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"8237","auto",NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:09:39-03","UnB","UB","155078","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B. Sm. & Downs",NA,NA,NA,NA,"Hatschbach, G","19014","1968","04","11","Brasil","Paraná ","Guaraqueçaba","Rio do Cedro.","-48.3288993835449","-25.3066997528076",NA,NA,NA,"50","Arbusto 2.5m, flor creme, tubo int. amarelo, fruto violeta.; Mata pluvial, encosta de morro.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:09:42-03","UnB","UB","155240","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.",NA,NA,NA,NA,"Figueiredo, N; Oliveira, U; Kawasaki, CS","14743","1983","07","20","Brasil","São Paulo","Iguape","Estação Ecológica de Juréia.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta c 2.5m folhas opostas cruzada com frutos verdes. Trilha para a praia.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"55628","auto",NA,NA,NA,NA,NA,NA
"226","2020-08-20 14:56:32-03","UFSC","FLOR","39170","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","kleinii","Psychotria kleinii","L.B.Sm. & Downs",NA,NA,NA,NA,"Queiroz, M.H. de","1","1991","06","14","Brasil","Santa Catarina","Blumenau","Escola Agrícola.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"arbusto, 2,5m altura. Tombo original: 31568a.","FLOR0039170",NA,NA,"Gentianales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"227","2020-08-20 14:56:32-03","UFSC","FLOR","40700","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Sobral, M.","2010","08","15","Stival-Santos, A.; Legal, E. & Silveira, S.","1954","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal Lagoa do Peri, Ilha de Santa Catarina.","-48.5275","-27.7175","48º31'39''W","27º43'3''S","226","226","arbustiva, flor roxo, 2,5m altura. florística IFFSC 8003 (Arbusto); Estádio Suces.: Avançado.","FLOR0040700",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-08-20 14:56:32-03","UFSC","FLOR","40709","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Sobral, M.","2010","08","15","Verdi, M.; Souza, N.L. de & Klemz, G.","3554","2010","11","01","Brasil","Santa Catarina","Cocal do Sul","Linha Cabral.","-49.315556","-28.617778","49º18'56''W","28º37'4''S","61","61","arbustiva, flor branca, Fruto Maduro, roxo, 2m altura. florística IFFSC 50 (Arbusto); Estádio Suces.: Médio de Regeneração.","FLOR0040709",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-08-20 14:56:32-03","UFSC","FLOR","49377","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Mello, A.S.","2011","09","03","Nuernberg, A.; Mello, A.S. & Weber, P.","318","2011","09","03","Brasil","Santa Catarina","Porto Belo","APA da Ponta do Araçá.","-48.515","-27.121944","48º30'54''W","27º7'19''S",NA,NA,"arbustiva, flor cálice persistente verde claro, Fruto Imaturo, verde, 5m altura. beira de riacho.","FLOR0049377",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-08-20 20:39:10-03","UFSC","FLOR","50815","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Stival-Santos, A.","2012",NA,NA,"Stival-Santos, A.; Mancino, L.","3380","2012","02","28","Brasil","Santa Catarina","Içara","Fazenda Esperança, às margens da rodovia BR- 101, km 376.","-49.225278","-28.734167","49º13'31''W","28º44'3''S","17","17","arbusto, flor brancas, as mais velhas amareladas, Fruto Maduro, roxo-azulado, 1,6m altura. Encontrada no fragmento Içara 1, floresta ombrófila densa.","FLOR0050815",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-08-20 14:56:32-03","UFSC","FLOR","51515","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Nuernberg, A.","2012","11","23","Nuernberg, A.","867","2012","11","23","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina, Beira da estrada, perto da sede","-48.429722","-27.5275","48º25'47''W","27º31'39''S","15","15","arbustivo Habitat: Área aberta, perto da estrada","FLOR0051515","FLOR0051515",NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-08-20 14:56:32-03","UFSC","FLOR","54462","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Mello, A.S.","2012","03","08","Nuernberg, A.; Mello, A.S.; Weber, P. & Lufchitz, A.","647","2012","03","08","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875","48º33'9''W","27º11'15''S","2","2","arbustivo, flores presentes. Coordenadas aproximadas.","FLOR0054462",NA,NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-08-20 14:56:32-03","UFSC","FLOR","60250","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Mello, A.S.","2011","05","06","Nuernberg, A.; Mello, A.S.","100","2011","05","06","Brasil","Santa Catarina","Bombinhas","ARIE (Área de Relevante Interesse Ecológico) Costeira de Zimbros.","-48.5625","-27.186667","48º33'45''W","27º11'12''S","2","2","Arbustivo, flor creme. Coordenadas aproximadas.","FLOR0060250","FLOR0060250",NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-08-20 14:56:32-03","UFSC","FLOR","60251","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Mello, A.S.","2011","05","08","Nuernberg, A.; Mello, A.S.","181","2011","05","08","Brasil","Santa Catarina","Bombinhas","ARIE (Área de Relevante Interesse Ecológico) Costeira de Zimbros.","-48.565278","-27.186944","48º33'55''W","27º11'13''S","2","2","Herbáceo, com flores. Coordenadas aproximadas.","FLOR0060251","FLOR0060251",NA,"Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-08-20 20:39:10-03","UFSC","FLOR","1796","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Smith, L.B.","1968",NA,NA,"Klein, R.M.","7276","1967","03","14","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","arbusto, flor branca, 3m altura","FLOR0001796",NA,NA,"Gentianales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"236","2020-08-20 20:39:10-03","UFSC","FLOR","1799","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Bresolin, A.","7299","1967","03","15","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","arvoreta, flor branca, 5m altura","FLOR0001799",NA,NA,"Gentianales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"237","2020-08-20 20:39:10-03","UFSC","FLOR","19255","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Kirkbride Jr, J.H.","1978",NA,NA,"Klein, R.M.; Bresolin, A.","10866","1973","02","20","Brasil","Santa Catarina","Imaruí","Águas Mornas.","-48.8199996948242","-28.3414001464844",NA,NA,"100","100","arbusto, flor branca, 2m altura","FLOR0019255",NA,NA,"Gentianales",NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"238","2020-08-20 14:56:32-03","UFSC","FLOR","54539","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Mello, A.S.","2009","04","16","Mello, A.S.; Daltrini, C. & Aguiar, T.","36","2009","04","16","Brasil","Santa Catarina","Itapema","São Paulinho.","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"arbustiva, presença de flores. Local de diagnóstico para criação de Unidade de Conservação.","FLOR0054539",NA,NA,"Gentianales",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"239","2020-08-20 14:56:32-03","UFSC","FLOR","62339","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","Mello, A.S.",NA,NA,NA,"Mello, A.S.; Daltrini, C.; Aguiar, T.","471","2009","08","23","Brasil","Santa Catarina","Itapema","São Paulinho.","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"Arbusto, fruto roxo","FLOR0062339","FLOR0062339",NA,"Gentianales",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA
"240","2020-08-20 14:56:33-03","UFSC","FLOR","38239","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.",NA,NA,NA,NA,"Lehmkul, Xisto","s.n.","1999","07","13","Brasil","Santa Catarina","Águas Mornas",NA,"-48.823600769043","-27.6938991546631",NA,NA,NA,NA,"L-192.","FLOR0038239",NA,NA,"Gentianales",NA,NA,"26556","auto",NA,NA,NA,NA,NA,NA
"241","2020-08-20 20:39:11-03","UFSC","FLOR","7728","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.","Lessa, A.P.","1996",NA,NA,"Falkenberg, D.B.; Souza, M.L.","764","1983","09","09","Brasil","Santa Catarina","Florianópolis","Cachoeira do Sertão, Trindade, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arvoreta","FLOR0007728",NA,NA,"Gentianales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"242","2020-08-20 14:56:33-03","UFSC","FLOR","39086","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.",NA,NA,NA,NA,"Queiroz, M.H. de","746","1992","02","03","Brasil","Santa Catarina","Florianópolis","Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Tombo original: 31459a.","FLOR0039086",NA,NA,"Gentianales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"243","2020-08-20 14:56:33-03","UFSC","FLOR","64889","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.","Lessa, A.P.","1996","06","26","Lemkhul, X.","1","1996","02","29","Brasil","Santa Catarina","Florianópolis","Reserva Desterro, Saco Grande.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","Árvore de 2,5 metros. Flor amarela (botão). Fruto imaturo e verde. Encontrada em beira de estrada","FLOR0064889","FLOR0064889_1 FLOR0064889_2",NA,"Gentianales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"244","2020-08-20 14:56:33-03","UFSC","FLOR","34290","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.",NA,NA,NA,NA,"Lehmkul, Xisto","s.n.","1996","02","26","Brasil","Santa Catarina","Florianópolis","Unidade de Conservação Ambiental Desterro, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"50","50","1,5m altura","FLOR0034290",NA,NA,"Gentianales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"245","2020-08-20 20:39:11-03","UFSC","FLOR","33871","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.","Reis, A.","1996",NA,NA,"Reis, A.; Cardoso, J. & Nakazono, E.M.","2479","1996","02","02","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"árvore, Fruto Imaturo, verde, 5m altura. p3 - cálice vermelho.","FLOR0033871",NA,NA,"Gentianales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"246","2021-03-04 15:46:08-03","IF","SPSF","44373","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.","S.Honda","2007","05","09","R.J.F.Garcia & P.Amaral & M.Fornari","2989","2007","04","04","Brasil","SC","Jaguaruna","rio Congonhas","-49.0256004333496","-28.6149997711182",NA,NA,"10","10","COLETA: Mata alagada.&nf;Arbusto 2m altura; flores verdes; frutos azulados.; GEOGRAFIA: Jabuticabeira; planície quarternaria.&nf;Voucher de estudo paleo-ambiental (IG/UNICAMP).;",NA,NA,"Magnoliophyta","Rubiales","América do Sul",NA,"25787","auto","Magnoliopsida",NA,NA,NA,NA,NA
"247","2021-03-04 15:46:08-03","IF","SPSF","32373","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.",NA,NA,NA,NA,"L.Gazeta",NA,NA,NA,NA,"Brasil","SP","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Rubiales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"248","2017-09-11 17:13:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Psychotria","laciniata","Psychotria laciniata","Vell.",NA,NA,NA,NA,"Vellozo, JMC","l. c.s.n.",NA,NA,NA,"?",NA,NA,"secus viam, qua e Pharmacopoli ad oppidum Ubatúba ducitur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-09-11 17:13:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in silvis umbrosis prov. Rio de Janeiro ad Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:13:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Psychotria","stenocalyx","Psychotria stenocalyx","Müll.Arg.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
