"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"303","2020-08-31 11:01:00-03","MO","MOBOT","3410363","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","H. David Clarke|C. Watson|R. Williams|C. Perry|J. Clarke|K. Hurtubise","1997","9","29","South America","Guyana",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Clarke 6801",NA,NA,"Region: U. Takutu-U. Essequibo. Rupununi River, betw. Kwattamang Landing & Rewa Village. Semi-disturbed forest on brown sand, with Morea, Maximiliana Semi-disturbed forest on brown sand, with mora,","-58.8675","3.9497222","100.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"304","2020-08-03 14:41:00-03","MO","MOBOT","3411650","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Marion J. Jansen-Jacobs|et al.","1994","2","2","South America","Guyana",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Jansen-Jacobs 3521",NA,NA,"Rupununi Distr., Kanuku Mts., Crabwood Cr., Camp 2.","-59.1","3.1166667","260.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"305","2020-08-31 11:04:00-03","MO","MOBOT","3437411","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","J.F. Molino|D. Sabatier","2007","3","24","South America","French Guiana",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Molino 2427",NA,NA,"Inselbergs de la Haute Wanapi. Parcelle Wanapi 3. No.inv.: WAN3-409. Forêt primaire.","-53.8222223","2.5166667","150.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"306","2019-01-31 12:52:00-02","MO","MOBOT","3470381","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Ivan Linneo","2008","1","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Linneo Foronda 1325","Santa Cruz","Andrés Ibáñez","Localidad de Monumento Natural Espejillos. Precipio del mirador. Bosque de myrtaceas.","-63.4702778","-17.8933333","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"307","2020-08-03 15:04:00-03","MO","MOBOT","3498127","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Aquilino Molina","2007","7","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Molina 290","Santa Cruz","Andrés Ibáñez","Monumento Natural Espejillos. De la catarata principal hacia ariba siguiendo la ribera del río. Bosque chiquitano.","-63.4322223","-17.9019444","525.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"308","2020-08-03 15:03:00-03","MO","MOBOT","3498338","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Aquilino Molina","2007","7","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Molina 338","Santa Cruz","Andrés Ibáñez","Monumento Natural Espejillos. Colectados sobre la senda de la antena hacia las cabañas de espejillos. Vegetación chiquitana, cerrado y sabanas abiertas.","-63.4708334","-17.9044444","1112.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"309","2020-08-03 15:03:00-03","MO","MOBOT","3586761","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Maribel Vargas C.|Y. Inturias|Mary Mendizábal","2007","9","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Vargas Contreras 416","Santa Cruz","Florida","Sendero Ecológico el Cañnadon, a orillas de la quebrada el Limón.","-63.7013889","-18.2408333","1420.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"310","2020-08-26 11:37:00-03","MO","MOBOT","778447","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Alwyn H. Gentry|Marielos Peña","1991","5","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Gentry 73674","Santa Cruz",NA,"Perseverancia, tropical moist forest, NW of Santa Cruz on Río Negro. Transect 2.","-62.6166667","-14.6333333","100.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,"603",NA,"3",NA
"311","2020-08-03 14:38:00-03","MO","MOBOT","933787","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Timothy J. Killeen|Corine Vriesendorp|W. Hawey","1994","10","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Killeen 7022","Santa Cruz","Velasco","Reserva Forestal Bajo Paraguá, Cerro Pelao. Afloramiento de rocas graníticas del escudo Brasilero. Bosque seco y vegetación saxícola.","-61.4922222","-14.5316667","450.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"312","2020-08-03 14:37:00-03","MO","MOBOT","937751","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","R.C. Quevedo|E. Gutiérrez|Bonifacio Mostacedo C.|H. Gonzáles|Fabiana Mamani M.","1994","6","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Quevedo Sopepí 2719","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros; con diferentes tipos de bosque y el más dominante bosque alto, pampas inundadas, con formaciones de cerrado y cerradao.","-60.3958333","-14.8113889","300.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"313","2020-08-26 11:38:00-03","MO","MOBOT","939055","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","René Guillén V.|S. Coria","1994","7","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Guillén Villarroel 2136","Santa Cruz","Velasco","Campamento EL REFUGIO a 7 km al E de la casa, yendo hacia la Serranía Caparuch. Pampa sartenejal, anegada temporalmente. Suelos areno limosos.","-61.0047222","-14.7386111","150.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"314","2020-08-03 14:47:00-03","MO","MOBOT","942142","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Timothy J. Killeen|H. Gonzáles|Fabiana Mamani M.|Pablo Solíz","1994","6","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Killeen 6494","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Serranía de Caparuch. Encima de la meseta cerca a los farallones de Oeste Campo rupestre, Pampa abierta, xerofitico, sin arboles, con algunos arbustos y subarbustos. Rocas grandes comunes","-60.7613889","-14.5583333","750.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA
"315","2020-08-26 11:35:00-03","MO","MOBOT","968583","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","René Guillén V.|R.A. Medina","1994","11","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Guillén Villarroel 2592","Santa Cruz","Nuflo de Chavez","Lomerio, Las Trancas; bosque caducifolio estacional con sotobosque dominado porr Anananas ananasoides. Suelos poco profundos, franco arenoso, con presencia de materia orgánica en descomposición.","-61.8661111","-16.5961111","450.00000000",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,"3",NA
"316","2019-01-31 12:58:00-02","MO","MOBOT","978423","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Antony Jardim|Fabiana Mamani M.","1994","11","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Jardim 1253","Santa Cruz","Nuflo de Chavez","Las Trancas, Lomerio, parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","-61.84805","-16.52166","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-01-31 12:14:00-02","MO","MOBOT","1401468","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Martín Cárdenas","1921","12","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Cárdenas Hermosa 1737","Beni","Gral. Ballivian","Rurrenabaque","-67.5666667","-14.4666667","304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","1",NA
"318","2019-01-31 12:20:00-02","MO","MOBOT","1597176","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Andrés Cruz|F. Medina","1976","11","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Reissek) Biral","Cruz 171","Beni","Gral. Ballivian","Triunfo.","-66.7855555","-13.865","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"319","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","30578","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 15m, fruto imaturo amarelo.;",NA,"Tracheophyta","Celastrales","(Reissek) Biral",NA,"São Paulo","Barretos","Fazenda Floresta","-48.75166667","-20.63722222",NA,NA,NA,NA,NA,"-48.75166667","-20.63722222",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"320","2020-08-31 09:00:20-03","INPA","INPA","206344","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Barros, M","1992","07","03","Southern America","Brasil",NA,NA,NA,"INPA0206344","Dicotyledon Com-Clade","Celastrales","Reissek","2356","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"INPA0206344 INPA0206344_e","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-08-31 09:00:20-03","INPA","INPA","149380","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Pires, MJ","1985","08","22","Southern America","Brasil",NA,NA,NA,"INPA0149380","Dicotyledon Com-Clade","Celastrales","Reissek","648","Pará","Almeirim","Monte Dourado, Monte Dourado, estrada MTD-oeste, área da Água Azul","-52.936267","-1.412919",NA,NA,"INPA0149380 INPA0149380_e",NA,NA,"-52.936267","-1.412919","Silva, NT da",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-08-31 09:00:20-03","INPA","INPA","150036","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Mori, SA","1982","10","17","Southern America","French Guiana",NA,NA,NA,"INPA0150036","Dicotyledon Com-Clade","Celastrales","Reissek","15104",NA,NA,"Saül: Monts La Fumée","-53.2","3.616667",NA,NA,"INPA0150036 INPA0150036_e",NA,NA,"-53.2","3.616667","Mori, SA","1984",NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-08-31 09:00:20-03","INPA","INPA","204815","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Kirkbride, MCG","1980","07","17","Southern America","Brasil",NA,NA,NA,"INPA0204815","Dicotyledon Com-Clade","Celastrales","Reissek","1310","Distrito Federal","Brasília","Este do Córrego Bananal Norte do Ribeirão Buraco e DF-2.","-47.9","-15.583333","920","920","INPA0204815 INPA0204815_e",NA,NA,"-47.9","-15.583333","Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-08-31 09:00:20-03","INPA","INPA","26277","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Prance, GT","1969","01","08","Southern America","Brasil",NA,NA,NA,"INPA0026277","Dicotyledon Com-Clade","Celastrales","Reissek","9144","Roraima","Boa Vista","Ilha São Salvador, Ilha San Salvador, near lake Maiú, 40 Km NW of Boa Vista","-60.960081","3.07941",NA,NA,"INPA0026277 INPA0026277_e INPA0026277_nd",NA,NA,"-60.960081","3.07941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-08-31 09:00:20-03","INPA","INPA","121259","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ferreira, CAC","1984","06","29","Southern America","Brasil",NA,NA,NA,"INPA0121259","Dicotyledon Com-Clade","Celastrales","Reissek","4886","Rondônia","Ouro Preto do Oeste","BR364, km 378, Reserva Ecológica do CNPq-INPA., BR 364, rodovia Cuiabá-Porto Velho, km 378, Reserva Ecológica do CNPq-INPA.","-63.05","-10.183333",NA,NA,"INPA0121259 INPA0121259_e INPA0121259_nd",NA,NA,"-63.05","-10.183333","Carvalho-Okano, RM de","1992","10",NA,NA,NA,NA,NA,NA,NA
"326","2020-08-31 09:00:20-03","INPA","INPA","149113","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Pires, MJ","1986","05","19","Southern America","Brasil",NA,NA,NA,"INPA0149113","Dicotyledon Com-Clade","Celastrales","Reissek","1058","Amapá","Mazagão","Rio Jarí, Margem esquerda do rio Jari, morro do Felipe VI a 36 Km do início da balsa","-51.2893981933594","-0.115000002086163",NA,NA,"INPA0149113 INPA0149113_e","195641","auto",NA,NA,"Silva, NT da",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-04 11:04:49-03","UFRB","HURB","3610","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Souza, L.C.","1997","02","17",NA,"Brasil",NA,NA,NA,"HURB000003610",NA,NA,"Reiss.","218","São Paulo","Itapetininga","Estação Experimental;","-48","-23.566667","645","645",NA,NA,NA,"48°00'00 W","23°34'00 S","L.Biral","2012","02",NA,"06",NA,NA,NA,NA,NA
"328","2020-06-15 15:29:52-03","UNESP-RC","HRCB","56824","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","da Silva, M.A.","1996","05","30",NA,"Brasil",NA,NA,"Árvore ca. 4 m de alt., flores esverdeadas",NA,NA,NA,"Reissek","2998","Goiás","Niquelândia","Angiquinho","-48.4597015380859","-14.4738998413086",NA,NA,NA,"74171","auto",NA,NA,"Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"329","2020-06-15 15:29:52-03","UNESP-RC","HRCB","62618","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Silva, A.F.","2010","10","22",NA,"Brasil",NA,NA,"Arbustos de ca. 5m, com folhas simples e alternas. Frutos imaturos verdes.",NA,NA,NA,"Reiss.","1467","Minas Gerais","Belo Horizonte","Planalto - Parque Lagoa do Nado","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,"Biral, L.","2014","05",NA,NA,NA,NA,NA,NA,NA
"330","2020-06-15 15:29:53-03","UNESP-RC","HRCB","9930","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Tozzi, A.M.A.","1985","11","06",NA,"Brasil",NA,NA,"Árvore até 6m, frutos verdes",NA,NA,NA,"Reissek","s.n.","Mato Grosso do Sul","Selviria","Fazenda Santa Maria","-51.4188995361328","-20.3672008514404",NA,NA,NA,"74358","auto",NA,NA,"Lombardi, J.A.","2007","05",NA,NA,NA,NA,NA,NA,NA
"331","2020-06-15 15:29:52-03","UNESP-RC","HRCB","22863","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Bernacci, L.C.","1995","05","15",NA,"Brasil",NA,NA,"Arvoreta ca. 6m alt., flores esbranquiçadas",NA,NA,NA,"Reissek","1631","São Paulo","Votuporanga","Estação Experimental do IAC","-49.9700012207031","-20.4200000762939",NA,NA,NA,"20562","auto",NA,NA,"Lombardi, J.A.","2007","04",NA,NA,NA,NA,NA,NA,NA
"332","2020-06-15 15:29:52-03","UNESP-RC","HRCB","41191","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Scabbia, R.J.A.","1997","12","03",NA,"Brasil",NA,NA,"Árvore, 8m de alt., frutos verdes",NA,NA,NA,"Reissek","4107","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,"14271","auto",NA,NA,"Lombardi, J.A.","2007","05",NA,NA,NA,NA,NA,NA,NA
"333","2020-06-15 15:29:52-03","UNESP-RC","HRCB","41395","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Tameirão Neto, E.","1998","09","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","2740","Minas Gerais","Ferros","PHC Monjolos","-43.0233001708984","-19.2318992614746",NA,NA,NA,"31564","auto",NA,NA,"Lombardi, J.A.","2007","05",NA,NA,NA,NA,NA,NA,NA
"334","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56893","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Arantes, A.A.","2003","06","20",NA,"Brasil",NA,NA,"Arvoreta, ca. De 3,5m. Flores branco esverdeado",NA,NA,NA,"Reissek","1223","Minas Gerais","Prata","Fazenda Campo Alto","-48.9241981506348","-19.3071994781494",NA,NA,NA,"56565","auto",NA,NA,"Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"335","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56889","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","PROMATA","1997","05","12",NA,"Brasil",NA,NA,"Árvore, ca. De 9m. Flores esverdeadas",NA,NA,NA,"Reissek","16","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,"Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"336","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56890","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Araújo, D.","1994","06","02",NA,"Brasil",NA,NA,"Árvore, 4m. Flor creme",NA,NA,NA,"Reissek","1164","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,"Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"337","2020-06-15 15:29:52-03","UNESP-RC","HRCB","21029","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Barraca, S.A.","1994","10","12",NA,"Brasil",NA,NA,"Arvoreta 4-5 m; frutos amarelo-esverdeados",NA,NA,NA,"Reissek","7","São Paulo","Orindiúva","7 km de Orindiúva em direção a Icém","-49.299333","-20.215333",NA,NA,NA,NA,NA,"49º17'57.6W","20º12'55,2S","Biral, L.","2010","03",NA,NA,NA,NA,NA,NA,NA
"338","2020-06-15 15:29:52-03","UNESP-RC","HRCB","22993","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Kirkbride, M.C.","1980","07","17",NA,"Brasil",NA,NA,"Árvore de 7m. Frutos verdes",NA,NA,NA,"Reissek","1310","Distrito Federal","Brasília","Córrego Bananal","-47.9","-15.583333","920","920",NA,NA,NA,"47º54'W","15º35'S","Biral, L.","2007","04",NA,NA,NA,NA,NA,NA,NA
"339","2020-06-15 15:29:52-03","UNESP-RC","HRCB","41394","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Salino, A.","1997","10","24",NA,"Brasil",NA,NA,"Arvoreta de 3,5 m de alt., folhas cartáceas, frutos maduros alaranjados.",NA,NA,NA,"Reiss.","3652","Minas Gerais","Januária","Veredas depois de Caraibas.","-44.486667","-14.962778",NA,NA,NA,NA,NA,"44º29'12W","14º57'46S","Biral, L.","2013","01",NA,NA,NA,NA,NA,NA,NA
"340","2020-06-15 15:29:52-03","UNESP-RC","HRCB","41405","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lombardi","1997","08","30",NA,"Brasil",NA,NA,"Árvore, ca. 7m. Folhas cartáceas, flores esverdeadas",NA,NA,NA,"Reissek","1954","Minas Gerais","Belo Horizonte","Estação Ecológica UFMG","-43.972222","-19.877778",NA,NA,NA,NA,NA,"43º58'20W","19º52'40S","Lombardi, J.A.","2007","04",NA,NA,NA,NA,NA,NA,NA
"341","2020-06-15 15:29:52-03","UNESP-RC","HRCB","41410","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Salino, A.","1997","07","20",NA,"Brasil",NA,NA,"Arvoreta ca. 3,5m de altura, folhas cartáceas, flores verdes.",NA,NA,NA,"Reiss.","3270","Minas Gerais","Januária","A caminho do Janelão","-44.242778","-15.123056",NA,NA,NA,NA,NA,"44º14'34W","15º07'23S","Biral, L.","2013","01",NA,NA,NA,NA,NA,NA,NA
"342","2020-06-15 15:29:52-03","UNESP-RC","HRCB","41416","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Barreto, M.","1933","08","27",NA,"Brasil",NA,NA,"Arbusto 1m. Pouco frequente",NA,NA,NA,"Reissek","595","Minas Gerais","Conceição","Fazenda Guarany",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lombardi, J.A.","2007","05",NA,NA,NA,NA,NA,NA,NA
"343","2020-06-15 15:29:52-03","UNESP-RC","HRCB","45890","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lombardi",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek",NA,"Mato Grosso","Barra do Garças","BR-070, Barra do Garças/General Carneiro, km 56","-52.663833","-15.714639",NA,NA,NA,NA,NA,"52º39'49.8W","15º42'52.7S","Biral, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-06-15 15:29:52-03","UNESP-RC","HRCB","56740","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Souza, V.C.","1997","05","23",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt. Flores verdes",NA,NA,NA,"Reissek","17003","Mato Grosso","Nobres","Cerca de 2 km SW de Nobres","-56.333333","-14.733333",NA,NA,NA,NA,NA,"56º20'W","14º44'S","Ivanauskas, N.M.","1997",NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-06-15 15:29:52-03","UNESP-RC","HRCB","56741","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Souza, V.C.","1997","05","24",NA,"Brasil",NA,NA,"Arbusto, ca. 2,5 m alt.; botões verdes",NA,NA,NA,"Reissek","17162","Mato Grosso","Nobres","Arredores do Lago Azul. Cerca de 42 km em linha reta de Nobres","-56.2","-14.583333",NA,NA,NA,NA,NA,"56º12'W","14º35'S","Ivanauskas, N.M.","1997",NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56825","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Pereira, B.A.S.","1997","05","11",NA,"Brasil",NA,NA,"Arvoreta ca 4 m de alt. Fruto imaturo cor verde",NA,NA,NA,"Reissek","3393","Goiás","Cristalina","Margem do Rio Preto","-46.5","-17.916667",NA,NA,NA,NA,NA,"46º30'W","17º55'S","Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"347","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56826","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Mendonça, R.","1997","11","30",NA,"Brasil",NA,NA,"Arvoreta ca. 4,5 m de altura e 8 cm de DAP; heliófito; tronco com casca lisa; folhas cartáceas discolor verde; frutos imaturos de cor verde",NA,NA,NA,"Reissek","3316","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas","-45.986111","-15.2625","765","765",NA,NA,NA,"45º59'10W","15º15'45S","Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"348","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56842","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Pereira, B.A.S.","2010","08","17",NA,"Brasil",NA,NA,"Árvore com copa ampla e aberta, ca. 8 m altura e 15 cm DAP. Casca interna vermelha. Folhas glabras. Flores verdes, em inflorescências congestas.",NA,NA,NA,"Reissek","3694","Goiás","Mambaí","Vale do Rio Paranã. Tributário da bacia do Tocantins","-46.091111","-14.543611","689","689",NA,NA,NA,"46º05'28W","14º32'37S","Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"349","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56888","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Parcelas Permanentes em Floresta Estacional Semidecidual","2008","09",NA,NA,"Brasil",NA,NA,"Árvore ca. 5m de alt., e 15 cm de circunferência",NA,NA,NA,"Reissek","467","Minas Gerais","Monte Carmelo",NA,"-47.515278","-18.749167",NA,NA,NA,NA,NA,"47º30'55W","18º44'57S","Biral, L.","2012","03",NA,NA,NA,NA,NA,NA,NA
"350","2020-06-15 15:29:53-03","UNESP-RC","HRCB","65968","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Anderson",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","s/n","Minas Gerais","Cardeal Mota","Ca. 10km S of Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biral, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-06-15 15:29:52-03","UNESP-RC","HRCB","60298","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Cid, C.A.","1984","06","29",NA,"Brasil",NA,NA,"Árvore de 15m de altura x 10cm de diâmetro; botões florais esverdeados.",NA,NA,NA,"Reiss.","4886","Rondônia","Ouro Preto do Oeste","BR 364, rodovia Cuiabá-Porto Velho, Km 378. Solo argiloso",NA,"-10.183333",NA,NA,NA,NA,NA,"62º63'W","10º11'S","Biral, L.","2013","06",NA,NA,NA,NA,NA,NA,NA
"352","2020-06-15 15:29:52-03","UNESP-RC","HRCB","59897","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Biral, L.","2013","04","09",NA,"Brasil",NA,NA,"Árvore, 6 m de altura, folhas cartáceas, estéril. Amostra de DNA.",NA,NA,NA,"Reiss.","835","São Paulo","Analândia","Fazenda Pedra Vermelha",NA,"-22.18",NA,NA,NA,NA,NA,"47º75'91W","22º10'48S","Biral, L.","2013","04",NA,NA,NA,NA,NA,NA,NA
