"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","locality","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"97","2021-03-16 17:56:33-03","UCS","HUCS","37903","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F.","295",NA,"Brasil","Santa Catarina",NA,NA,"terrícola, barrancos do Rio Ouro",NA,"Pteridophyta","Polypodiales","Rosenst.","Gonzatti, F.","2012","Linha Manoel Mayer",NA,"12","24","Quilombo","-52.7206001281738","-26.7261009216309",NA,NA,NA,NA,NA,"13353","auto",NA,"2012","03",NA,NA,NA,NA,NA
"98","2021-03-16 17:56:33-03","UCS","HUCS","22788","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii major","Jürgens, C.","66",NA,"Brasil","Rio Grande do Sul",NA,NA,"Referência. Rosenstock, E. Beitrage zur Pteridophytenflora&nf;Sudbrasiliens.Hedwigia v.46, 57-144, 1907.","HUCS005447","Pteridophyta","Polypodiales","Rosenst.","Rosenstock, E.","1900","Passo da Mangueira am Diegotrilho","HUCS005447",NA,NA,"Santa Cruz do Sul","-52.4258003234863","-29.7175006866455",NA,"major","isolectotype",NA,NA,"38612","auto",NA,"1907",NA,NA,NA,NA,NA,NA
"99","2021-03-16 17:56:33-03","UCS","HUCS","48398","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Bueno, R.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"árvore na beira do arroio",NA,"Pteridophyta","Polypodiales","Rosenst.","Gonzatti, F.","1994","Posto Jacutinga",NA,"01","14","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,NA,"35080","auto",NA,"2017","02",NA,NA,NA,NA,NA
"100","2019-04-23 11:53:39-03","UNEMAT","HERBAM","18683","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F.","66",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"HERBAM018683",NA,NA,"Ros.",NA,"2010",NA,NA,"11","19","Santa Tereza","-51.7352981567383","-29.1688995361328",NA,NA,NA,NA,NA,"10273","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-06-29 09:29:20-03","UFRRJ","RBR","18694","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","P.G. Windisch","8729",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"RBR00018694",NA,NA,"Rosenst.",NA,"1997","São José dos Ausentes. Est. Silveiras a Pico Montenegro.",NA,"04","26","Rio Grande do Sul",NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1300",NA,NA,NA
"102","2020-06-29 09:29:20-03","UFRRJ","RBR","28703","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","C. Spannagel","135",NA,"Brasil","Santa Catarina",NA,NA,NA,"RBR00028703",NA,NA,"Rosenst.",NA,NA,NA,NA,NA,NA,"Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-29 09:29:20-03","UFRRJ","RBR","28441","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","R.C.C. Ferreiro","27",NA,"Brasil","São Paulo",NA,NA,NA,"RBR00028441",NA,NA,"Rosenst.",NA,"1997",NA,NA,"11","10","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-06-29 09:29:20-03","UFRRJ","RBR","18695","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","L.S. Sylvestre; A. Silva-Junior","1394",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"RBR00018695",NA,NA,"Rosenst.",NA,"2000","Picada Verão. Margem esquerda do Rio, proximidades do alojamento da UNISINOS",NA,"03","19","Sapiranga","-51.0069007873535","-29.6380996704102","500",NA,NA,NA,NA,"11711","auto",NA,NA,NA,NA,"500",NA,NA,NA
"105","2020-12-14 16:14:49-03","UFC","EAC","52823","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F.","221","Southern America","Brasil","Rio Grande do Sul",NA,NA,"Terrícola em barranco - próximo ao curso d'água.","EAC0052823","Polypodiopsida",NA,"Rosenst.","Gonzatti, F.","2011","Desvio Rizzo","EAC0052823","10","20","Caxias do Sul","-51.1794013977051","-29.1681003570557","780",NA,NA,NA,NA,"49662","auto",NA,"2012","05",NA,"780",NA,NA,NA
"106","2021-01-07 14:11:04-03","UFSM","SMDB","14411","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","295",NA,"Brasil","Rio Grande do Sul",NA,NA,"Terrícola-barrancos do rio ouro HUCS 37903","SMDB014411",NA,NA,"Rosenst.","Gonzatti, F; Valduga, E; Mynssen, C","2012","Linha Manoel Mayer",NA,"12","24","Quilombo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA
"107","2020-12-21 16:13:49-03","MBM","MBM","393461","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Barboza, E.; Cordeiro, J.; Daniel, V.; Ariati, V.; Cordeiro, J.; Daniel, V.; Ariati, V.","4202","Southern America","Brazil","Rio Grande do Sul",NA,NA,"Rupícola de rio.","MBM393461",NA,NA,"Rosenst.","Cordeiro, J.","2014","Fazenda Potreirinhos, Desnível dos rios","MBM393461","09","25","São José dos Ausentes","-49.9783","-28.606333","1177",NA,NA,"-49.9783","-28.606333",NA,NA,NA,"2014","11","27","1177",NA,NA,NA
"108","2020-12-21 16:13:49-03","MBM","MBM","409762","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Canestraro, B.K.; Tessari, W.; Tessari, W.","764","Southern America","Brazil","Paraná",NA,NA,"Terrícola, ciófila, próxima do rio, flores brancas, comum no sub-bosque.; Floresta Estacional Semidecidual Aluvial.","MBM409762",NA,NA,"Rosenst.","Canestraro, B.K.","2015","próximo ao rio Iguaçu","MBM409762","04","07","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,NA,"14258","auto",NA,"2015","04",NA,NA,NA,NA,NA
"109","2020-12-21 16:13:49-03","MBM","MBM","332987","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Matos, F.B.; et al.; et al.","1275","Southern America","Brazil","Paraná",NA,NA,"Terrestre, próximo à entrada da caverna. gemas presentes no ápice das frondes. Floresta Ombrófila Mista","MBM332987",NA,NA,"Rosenst.","Matos, F.B.","2006","Parque Estadual de Campinhos","MBM332987","12","11","Cerro Azul","-49.261100769043","-24.823600769043","900",NA,NA,NA,NA,"32006","auto",NA,"2006",NA,NA,"900",NA,NA,NA
"110","2020-12-21 16:13:49-03","MBM","MBM","1395","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Hatschbach, G.","14801","Southern America","Brazil","Paraná",NA,NA,NA,"MBM001395",NA,NA,"Rosenst.","Windisch, P.G.","1966","Rio Barigui, Rodovia do Xisto","MBM001395","10",NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:13:49-03","MBM","MBM","388550","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F.","142","Southern America","Brazil","Rio Grande do Sul",NA,NA,"No solo, interior de mata.","MBM388550",NA,NA,"Rosenst.","Sylvestre, L.","2011","Fazenda do Cilho","MBM388550","09","11","Bom Jesus","-50.4166984558105","-28.6678009033203","1000",NA,NA,NA,NA,"55856","auto",NA,"2011",NA,NA,"1000",NA,NA,NA
"112","2020-12-21 16:13:49-03","MBM","MBM","207088","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Jarenkow, J.A.","2400","Southern America","Brazil","Rio Grande do Sul",NA,NA,NA,"MBM207088",NA,NA,"Rosenst.","Bueno, R.M.","1994","Marcelino Ramos","MBM207088","08","28","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:13:49-03","MBM","MBM","251200","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii serratodentatum","Ribas, O.S.; Barboza, E.; Mansano, V.S.; Barboza, E.; Mansano, V.S.","3209","Southern America","Brazil","Paraná",NA,NA,NA,"MBM251200",NA,NA,"Rosenst.","Smith, A.R.","2000","Parque Estadual de Campinhos","MBM251200","08","24","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,"serratodentatum",NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:33:13-03","PUC-RIO","FCAB","7458","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","J. Condack","693",NA,"Uruguai","Maldonado",NA,NA,"Terrícola, mas associada a blocos de rochas. Na subida para o cume.","FCAB007458",NA,"Pteridophyta","Rosenst.",NA,"2011","Cume do Pan de Azúcar",NA,"09","14","Piriápolis","-55.258333","-34.810833","350",NA,NA,"-55.258333","-34.810833",NA,NA,NA,NA,NA,NA,"350",NA,NA,NA
"115","2015-09-24 18:54:39-03","MNHN","RECOLNAT_MNHN_P","P00220235","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Jürgens, L.C.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00220235' target='other'> <mi>dwc_moreinfo</mi></a>","P00220235",NA,NA,"Rosenst.","R. Viane & G. Cremers","1906","Est, Rio Grande do Sul","P00220235_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA
"116","2015-09-24 18:54:45-03","MNHN","RECOLNAT_MNHN_P","P00220236","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Jürgens, L.C.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00220236' target='other'> <mi>dwc_moreinfo</mi></a>","P00220236",NA,NA,"Rosenst.","R. Viane & G. Cremers","1906","Est, Rio Grande do Sul","P00220236_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA
"117","2004-08-09 17:40:00-03","MNHN","RECOLNAT_MNHN_P","P00220237","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Jürgens, L.C.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00220237' target='other'> <mi>dwc_moreinfo</mi></a>","P00220237",NA,NA,"Rosenst.","R. Viane & G. Cremers","1906","Est, Rio Grande do Sul","P00220237_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA
"118","2004-08-09 17:40:00-03","MNHN","RECOLNAT_MNHN_P","P00220238","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Jürgens, L.C.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00220238' target='other'> <mi>dwc_moreinfo</mi></a>","P00220238",NA,NA,"Rosenst.","R. Viane & G. Cremers","1906","Est, Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA
"119","2015-09-04 12:37:21-03","MNHN","RECOLNAT_MNHN_P","P00220239","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Jürgens, L.C.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00220239' target='other'> <mi>dwc_moreinfo</mi></a>","P00220239",NA,NA,"Rosenst.","R. Viane & G. Cremers","1906","Est, Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA
"120","2015-09-03 17:30:08-03","MNHN","RECOLNAT_MNHN_P","P01473891","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Jürgens, L.C.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01473891' target='other'> <mi>dwc_moreinfo</mi></a>","P01473891",NA,NA,"Rosenst.",NA,"1906","Est. Rio Grande do Sul, Arroio Carlilhaminho, ad rupes humidas umbrosas","P01473891_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2015-09-03 17:30:08-03","MNHN","RECOLNAT_MNHN_P","P01473892","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Reineck, E.M.|Czermak, J.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01473892' target='other'> <mi>dwc_moreinfo</mi></a>","P01473892",NA,NA,"Rosenst.",NA,"1899","Südbrasilien. Rio Grande do Sul. Rio Jacuhy: an den Uferböschingen des Rio Jacuhy im Gebüsch selten","P01473892_01","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-09-03 17:30:08-03","MNHN","RECOLNAT_MNHN_P","P01473893","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Kunert",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01473893' target='other'> <mi>dwc_moreinfo</mi></a>","P01473893",NA,NA,"Rosenst.",NA,"1893","S. Brasil Ferromeco","P01473893_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA
"123","2017-02-24 14:19:57-03","MNHN","RECOLNAT_MNHN_P","P01473894","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Kunert",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01473894' target='other'> <mi>dwc_moreinfo</mi></a>","P01473894",NA,NA,"Rosenst.",NA,"1893","S. Brasil Ferromeco","P01473894_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA
"124","2015-09-03 17:30:08-03","MNHN","RECOLNAT_MNHN_P","P01473895","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Ulbricht, L.A.",NA,NA,"Brazil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01473895' target='other'> <mi>dwc_moreinfo</mi></a>","P01473895",NA,NA,"Rosenst.",NA,"1903","Estaçao Toledo, Estado Sao Paulo","P01473895_01 P01473895_02","1","11",NA,NA,NA,"800",NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"125","2015-09-03 17:30:08-03","MNHN","RECOLNAT_MNHN_P","P01473896","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Ule, E.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01473896' target='other'> <mi>dwc_moreinfo</mi></a>","P01473896",NA,NA,"Rosenst.",NA,"1894","s.l.","P01473896_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-09-03 17:30:08-03","MNHN","RECOLNAT_MNHN_P","P01473897","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Jürgens, L.C.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01473897' target='other'> <mi>dwc_moreinfo</mi></a>","P01473897",NA,NA,"Rosenst.",NA,"1905","Est Rio Grande do Sul, S. Cruz, Passo de Mangueira, ad rupes humidas","P01473897_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2015-09-03 17:30:08-03","MNHN","RECOLNAT_MNHN_P","P01473898","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Jürgens, L.C.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01473898' target='other'> <mi>dwc_moreinfo</mi></a>","P01473898",NA,NA,"Rosenst.",NA,"1905","Est Rio Grande do Sul, S. Cruz, Passo de Mangueira, ad rupes humidas","P01473898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2015-09-03 17:30:08-03","MNHN","RECOLNAT_MNHN_P","P01473904","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Dumont d'Urville, J.S.C.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01473904' target='other'> <mi>dwc_moreinfo</mi></a>","P01473904",NA,NA,"Rosenst.","Lellinger",NA,"ad maritinum, montibus humidis","P01473904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-09-03 17:30:08-03","MNHN","RECOLNAT_MNHN_P","P01473905","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii","Jürgens, L.C.",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01473905' target='other'> <mi>dwc_moreinfo</mi></a>","P01473905",NA,NA,"Rosenst.",NA,"1905","Est Rio Grande do Sul, S. Cruz, Passo de Mangueira, ad rupes humidas","P01473905_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-09-24 18:52:18-03","MNHN","RECOLNAT_MNHN_P","P00219883","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii serratodentata","Balansa, B.",NA,NA,"Paraguay",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00219883' target='other'> <mi>dwc_moreinfo</mi></a>","P00219883",NA,NA,"Rosenst.","R. Viane & G. Cremers","1881","Berges ombragées des ruisseaux de Chauri, entre Acaly et Ibisimy","P00219883_01","1",NA,NA,NA,NA,NA,"serratodentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2901",NA,NA
"131","2015-09-24 16:56:09-03","MNHN","RECOLNAT_MNHN_P","P00219884","PreservedSpecimen",NA,"Pteridophyta","Asplenium","ulbrichtii","Asplenium ulbrichtii serratodentata","Balansa, B.",NA,NA,"Paraguay",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00219884' target='other'> <mi>dwc_moreinfo</mi></a>","P00219884",NA,NA,"Rosenst.","R. Viane & G. Cremers","1881","Berges ombragées des ruisseaux de Chauri, entre Acaly et Ibisimy","P00219884_01","1",NA,NA,NA,NA,NA,"serratodentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2901",NA,NA
"132","2020-09-29 14:53:10-03","UFPR","UPCB","57211","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Matos, F.B.","1275",NA,"Brasil","Paraná",NA,NA,"Terrestre, próximo à entrada da caverna. Gemas presentes no ápice das frondes. Floresta Ombrófila Mista..","UPCB0001940","Polypodiophyta",NA,"Rosenst.","Matos, F.B.","2006","Parque Estadual de Campinhos","UPCB0001940","12","11","Cerro Azul","-49.083333","-25.033333","900",NA,NA,"-49.083333","-25.033333",NA,NA,NA,"2006","01","01","900",NA,NA,NA
"133","2020-09-29 14:53:10-03","UFPR","UPCB","32968","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Isernhagen, I.","94",NA,"Brasil","Paraná",NA,NA,"Planta herbácea, cerca de 15cm de altura, fértil, freqüente..","UPCB0001943","Polypodiophyta",NA,"Rosenst.","Sylvestre, L.S.","1997","Rio Jaracatiá (margem direita)","UPCB0001943","07","08","Salto do Lontra","-53.3086013793945","-25.783899307251",NA,NA,NA,NA,NA,"15986","auto",NA,"2000","03",NA,NA,NA,NA,NA
"134","2020-09-29 14:53:10-03","UFPR","UPCB","76793","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Matos, F.B.","2006",NA,"Brasil","Santa Catarina",NA,NA,"Terrestre no interior da mata. Material em sílica..","UPCB0001939","Polypodiophyta",NA,"Rosenst","Matos, F. B.","2012","Snow Valley Adventure Park. Floresta Ombrófila Mista","UPCB0001939","01","08","São Joaquim","-49.868","-28.233",NA,NA,NA,"-49.868","-28.233",NA,NA,NA,"2012","01",NA,NA,NA,NA,NA
"135","2020-09-29 14:53:10-03","UFPR","UPCB","7839","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Hatschbach, G.","21640",NA,"Brasil","Paraná",NA,NA,"Interior de capão, locais pedregosos..","UPCB0001941","Polypodiophyta",NA,"Rosenst.","Sylvestre, L.S.","1969","Fazenda Pe. Inácio","UPCB0001941","06","13","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"35166","auto",NA,"2000","03",NA,NA,NA,NA,NA
"136","2020-09-29 14:53:10-03","UFPR","UPCB","5670","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Hatschbach, G.","14801",NA,"Brasil","Paraná",NA,NA,"Terrícola, vivípara, mata de galeria..","UPCB0001942","Polypodiophyta",NA,"Rosenst.","Sylvestre, L.S.","1966","Rodovia do Xisto, Rio Barigui","UPCB0001942","10","09","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"25180","auto",NA,"2000","03",NA,NA,NA,NA,NA
"137","2013-06-27 09:21:00-03","MO","MOBOT","100607258","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Fernando B. Matos|C. Matos|et al.","Matos 2006","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"Rosenst.","F.B. Matos","2012","São Joaquim. Snow Valley Adventure Park. Rodovia SC-438. Floresta Ombrófila Mista.",NA,"1","8",NA,"-49.8680556","-28.2333333","1305.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","23093","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Elsa M. Zardini","Zardini 14993","South America","Paraguay","Guairá",NA,NA,NA,NA,NA,NA,"Rosenst.","Robbin C. Moran (MO)","1989","Cordillera de Ybytyruzú. Road to Cantera Jhú, 8 kms S of route to Coronel Oviedo. Gallery forest along Chorro Creek.",NA,"10","16",NA,"-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"155","3",NA
"139","2009-06-25 21:30:00-03","MO","MOBOT","3281463","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Anonymous","Anonymous s.n.","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Rosenst.","L. Sylvestre","1805","Rio Grande do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","3282821","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Émile Hassler","Hassler 12247","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1913","Centrailis: Prope Sapucay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2010-01-29 20:51:00-02","MO","MOBOT","3282977","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","W.G. Herter","Herter 8869","South America","Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,"Rosenst.","W. G. Herter","1951","Colonia. Loc. Dict. Salto San Luis.",NA,"6","9",NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2016-11-15 05:15:00-02","MO","MOBOT","3283266","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Antonio C. Krapovickas|Carmen L. Cristóbal|Lidia I. Ferraro|J. Irigoyen|Victor Maruñak|Stella M. Pire|Sara G. Tressens","Krapovickas 20369","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1971","Loc. Ayo. Pay-ubre Grande, camino Mercedes-Bouquerón.",NA,"11","2","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","3283474","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Erik L. Ekman","Ekman 33","South America","Argentina","Misiones",NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1907","Posadas ad ripam rivuli. Umbrosam.",NA,"11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2013-08-23 04:12:00-03","MO","MOBOT","3283644","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","W.G. Herter","Herter 8721","South America","Uruguay","Tacuarembo",NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1928","Hum. soli.",NA,"9",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA
