"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","infraspecificEpithet","individualCount","fieldNumber"
"393","2020-09-12 05:00:02-03","US","US","2588301A","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","A. Sagástegui A., G. Herrera Ch. & P. Castillo","71529","1968","6","8","South America - Neotropics","Peru","Amazonas","Montenegro-Abra Huahuajin, Prov. Bagua","550",NA,NA,"US01283364",NA,NA,NA,NA,NA,"950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"394","2020-09-12 05:00:02-03","US","US","3408703","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","M. Fonseca, F. C. A. Oliveira, M. A. Silva & E. Cardoso","2387","2000","11","3","South America - Neotropics","Brazil","Goias","Mun. Posse. Fazenda Sabonete. Proprietario: Silvio Santos Lacerda","630",NA,NA,"US01283327","US01283327_01",NA,NA,"-46.4875","-14.0647",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"395","2020-09-12 05:00:02-03","US","US","3684227","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","M. d. Llano","106","1958","4",NA,"South America - Neotropics","Colombia","Valle","El Carmen, carrentera al Mar.",NA,NA,NA,"US01339781","US01339781_01","Wurdack, K. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"396","2020-09-12 05:00:02-03","US","US","530936","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. F. Pittier","744","1905","12",NA,"South America - Neotropics","Colombia","Valle del Cauca","Cuesta de Tocota, road from Buenaventura Cali, western Cordillera","1500",NA,NA,"US01283315",NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"397","2020-09-12 05:00:02-03","US","US","1663242","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","W. A. Archer","2617","1934","10","15","South America - Neotropics","Guyana","Demerara-Mahaica","Georgetown, vic.",NA,NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,"-58.16","6.8",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"398","2020-09-12 05:00:02-03","US","US","1190711","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","J. S. de la Cruz","2363","1922","9","22","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Upper Mazaruni R.",NA,NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"399","2020-09-12 05:00:02-03","US","US","2568858","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","J. A. Steyermark","88218","1961","1","8","South America - Neotropics","Venezuela","Bolívar","Altiplanicie de Nuria, E of Miamo","300",NA,NA,"US01936124","US01936124_01 US01936124_02","Christenhusz, M. J. M.",NA,"-61.33","7.66","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"400","2020-09-12 05:00:02-03","US","US","3305263","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","B. Hoffman & L. Roberts","2643","1992","9","15","South America - Neotropics","Guyana","Pomeroon-Supenaam","Pomeroon River watershed; Mapari River, 2-3 km upriver from confluence with Arapiako River",NA,NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,"-58.7","7.18333","10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"401","2020-09-12 05:00:02-03","US","US","3538444","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","P. Mutchnick","1591","1995","6","8","South America - Neotropics","Guyana","Potaro-Siparuni","Northern Pakaraimas; Kato Village","830",NA,NA,NA,NA,NA,NA,"-59.8092","4.66333",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"402","2020-09-12 05:00:02-03","US","US","1663134","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","W. A. Archer","2244","1934","7","11","South America - Neotropics","Guyana","Barima-Waini","Mabaruma Compound, NW Dist.",NA,NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,"-59.78","8.2",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"403","2020-09-12 05:00:02-03","US","US","3449785","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","B. G. Stergios, L. J. Dorr & K. J. Wurdack","20593","2003","9","19","South America - Neotropics","Venezuela","Trujillo","Near Las Mesitas.",NA,NA,"DAV, K, PORT, US",NA,NA,NA,"Mpio Boconó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"404","2020-09-12 05:00:02-03","US","US","1663304","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","W. A. Archer","2765","1934","11","14","South America - Neotropics","Suriname",NA,"Zanderij I",NA,NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,"-55.2","5.45",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"405","2020-09-12 05:00:02-03","US","US","3258401","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","B. M. Boom & D. Gopaul","7270","1987","4","13","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Kamarang vic., upper Mazaruni R.","440",NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,"-60.66","5.83",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"406","2020-09-12 05:00:02-03","US","US","3360204","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","M. J. Jansen-Jacobs, B. Welle, V. James & R. Andrew","4868","1995","8","26","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Shea Rock, Rupununi Dist.","200",NA,NA,NA,NA,"Christenhusz, M. J. M.",NA,"-59.08","2.83",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"407","2021-03-15 18:27:07-03","USP","SPF","226478","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Tavares-da-Silva, P","1","2016","10","14",NA,"Brasil","São Paulo","Butantã. Praça Elis Regina.","768",NA,"Coletada do mesmo indivíduo que a amostra Furlan 10 (quando não reprodutiva); Árvore de até 3 m alt., com látex, folhas opostas, flores pequenas e verdes. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.","SPF00226478",NA,"Tavares-da-Silva, P","São Paulo","-46.729722","-23.575556","768",NA,NA,"2016",NA,NA,"-46.729722","-23.575556",NA,NA,NA,NA,NA,NA
"408","2021-03-15 18:27:07-03","USP","SPF","140253","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Hage, JL","671","1981","05","13",NA,"Brasil","Bahia","Centro de Pesquisas do Cacau, Km 22 da Rod. Ilhéus/Itabuna (BR 415). Região de mata higrófila sul baiana. Quadra B#?#.",NA,NA,"Planta herbácea 3 m de alt. Látex branca. Frutos imaturos, verdes. Cultivada.","SPF00140253",NA,"Cordeiro, I","Ilhéus","-39.0494003295898","-14.7889003753662",NA,"61245","auto","1984","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-15 18:27:07-03","USP","SPF","160744","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Krieger, L","16170","1978","11",NA,NA,"Brasil","Minas Gerais","Universidade Federal de Juiz de Fora, Campus da UFJF.",NA,NA,"Arbusto (4-5 m), cultivado, ornamental, folhas avermelhadas, fl. branco-creme leitosa. Planta tinguijanti - México.","SPF00160744",NA,"Krieger, L","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-03-15 18:27:07-03","USP","SPF","185377","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Martinelli, IG","6","2007","10","17",NA,"Brasil","São Paulo","Bairro Caiapiá, Rua Araguaia.",NA,NA,"Arbusto com ca. 6 m. Folhas cor de vinho, flores amarelas, fruto verde quando imaturo. Presença de látex.","SPF00185377",NA,"Martinelli, IG","Cotia","-46.9099998474121","-23.6000003814697",NA,"23869","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-01-29 10:06:34-03","USP","SPF","177029","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Oliveira, RS","4","2002","01","16",NA,"Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,"SPF00177029",NA,"Oliveira, RS","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto","2002","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-01-29 10:06:34-03","USP","SPF","177030","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Oliveira, RS","5","2002","01","16",NA,"Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,"SPF00177030",NA,"Oliveira, RS","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto","2002","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-03-15 18:27:07-03","USP","SPF","139108","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Fukuzawa, AH","s.n.","1999","10","15",NA,"Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira, Campus da Cidade Universitária (USP). Estacionamento do Instituto de Física, próximo à ala central.",NA,NA,"Arbórea, 4.5 m aprox., pouco povoada (5 espécimes no local), folhas bordô, simples, filotaxia verticilada, flores creme, fruto imaturo verde,presença de substância leitosa, branca.","SPF00139108",NA,"Pirani, JR","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-03-15 18:27:07-03","USP","SPF","61300","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Pedraz, MO","1178","1987","12","23",NA,"Brasil","São Paulo","Parque Previdência",NA,NA,"ARbusto, 3.5 m alt., latescente, folhas vináceas, flores creme.","SPF00061300",NA,"Souza, VC","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto","1987","12","23",NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-03-15 18:27:07-03","USP","SPF","166810","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Honda, S","472","1984","12","26",NA,"Brasil","São Paulo","Viveiro Manequinho Lopes, Viveiro Manequinho Lopes.",NA,NA,"Arvoreta, 2.5 m alt., látex alvo, folhas vinho, inflorescência creme fruto verde.","SPF00166810",NA,"Anônimo","São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-03-15 18:27:07-03","USP","SPF","96809","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinoides","Euphorbia cotinoides","Miq.","Roque, N","CFCR15049","1994","03","15",NA,"Brasil","Minas Gerais","Serra do Pau d'Arco, Entre os municípios de Espinosa e Montezuma, a 35 km. Serra do Pau D#?#Arco. ÁRea de campo rupestre com alguns trechos de mata e de campos arenosos, grande parte. Frequentemente queimado e com grande conc. de Melinis.j","1300",NA,"Arbusto, ca. 1.5 m alt., latescente; folhas ligeiramente glaucas, brácteas do ciátio verdes na superfície adaxial, castanhas na baxial; filete creme, anteras castanhas. Entre rochas.","SPF00096809",NA,"Anônimo",NA,"-42.640833","-15.081944","1400",NA,NA,NA,NA,NA,"-42.640833","-15.081944",NA,NA,NA,NA,NA,NA
"417","2019-10-07 09:31:02-03","UEFS","HUEFS","2722","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Lemos, M.J.S.","28","1983","09","05",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0002722","HUEFS0002722","L.P.de Queiroz","Feira de Santana","-38.966667","-12.25",NA,NA,NA,NA,NA,NA,"38W58'","12S15'","Rosanae",NA,NA,NA,NA,NA
"418","2019-07-09 13:24:47-03","F","FMNH-SEEDPLANTS","V0195631F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana",NA,"J. Cuatrecasas et al.","12340","1941","10","17","South America","Colombia","Norte de Santander",NA,NA,NA,NA,"V0195631F","V0195631F_01",NA,NA,"-73","8",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"419","2019-07-09 13:24:47-03","F","FMNH-SEEDPLANTS","V0195628F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana",NA,"A. Charpin & F. Jacquemoud","13426","1976","9","16","South America","Venezuela",NA,NA,NA,NA,NA,"V0195628F","V0195628F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"420","2019-09-05 16:27:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana",NA,"N. Funck","484",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"421","2019-07-09 13:27:44-03","F","FMNH-SEEDPLANTS","V0195627F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana",NA,"M. Rimachi Y.","2878","1977","3","3","South America","Peru",NA,NA,NA,NA,NA,"V0195627F","V0195627F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"422","2019-07-09 13:24:47-03","F","FMNH-SEEDPLANTS","V0195629F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana",NA,"J. Cuatrecasas","17781","1944","9","9","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"V0195629F","V0195629F_01",NA,NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"423","2019-07-09 13:24:47-03","F","FMNH-SEEDPLANTS","V0195630F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana",NA,"J. Cuatrecasas","7932","1939","12","31","South America","Colombia","Cundinamarca",NA,NA,NA,NA,"V0195630F","V0195630F_01",NA,NA,"-74.1667","5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"424","2019-07-09 13:24:47-03","F","FMNH-SEEDPLANTS","V0195632F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana",NA,"J. A. Steyermark","62792","1945","5","18","South America","Venezuela",NA,NA,NA,NA,NA,"V0195632F","V0195632F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"425","2019-07-09 13:24:47-03","F","FMNH-SEEDPLANTS","V0195633F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana",NA,"E. Pérez Arbeláez & J. Cuatrecasas","8309","1940","3","19","South America","Colombia","Huila",NA,NA,NA,NA,"V0195633F","V0195633F_01",NA,NA,"-75.75","2.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"426","2019-07-09 13:24:47-03","F","FMNH-SEEDPLANTS","V0195634F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana",NA,"A. E. Lawrance","5658",NA,NA,NA,"South America","Colombia","Cauca",NA,NA,NA,NA,"V0195634F","V0195634F_01",NA,NA,"-76.8333","2.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"427","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0195753F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"G. Klug","3917","1934","10",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0195753F","V0195753F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"428","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195699F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"O. O. Miller & J. R. Johnston","235","1901","7","18","South America","Venezuela",NA,NA,NA,NA,NA,"V0195699F","V0195699F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"429","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195700F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. A. Steyermark","88218","1961","1","8","South America","Venezuela",NA,NA,NA,NA,NA,"V0195700F","V0195700F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"430","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195701F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"T. B. Croat","21467A","1973","2","8","South America","Venezuela",NA,NA,NA,NA,NA,"V0195701F","V0195701F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"431","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195702F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"R. L. Liesner & A. González","12053","1981","5","17","South America","Venezuela",NA,NA,NA,NA,NA,"V0195702F","V0195702F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"432","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195703F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"G. Davidse & A. González","19789","1981","12","1","South America","Venezuela",NA,NA,NA,NA,NA,"V0195703F","V0195703F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"433","2019-07-09 13:29:07-03","F","FMNH-SEEDPLANTS","V0195704F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"G. T. Prance et al.","15554","1971","10","23","South America","Brazil",NA,NA,NA,NA,NA,"V0195704F","V0195704F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"434","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195705F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"Ll. Williams","14678","1942","3","7","South America","Venezuela",NA,NA,NA,NA,NA,"V0195705F","V0195705F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"435","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195706F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"R. L. Liesner","13619","1982","4","12","South America","Venezuela",NA,NA,NA,NA,NA,"V0195706F","V0195706F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"436","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195707F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"J. A. Steyermark","62876","1945","5","23","South America","Venezuela",NA,NA,NA,NA,NA,"V0195707F","V0195707F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"437","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195708F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"S. A. Mori et al.","14559","1982","1","13","South America","Venezuela",NA,NA,NA,NA,NA,"V0195708F","V0195708F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"438","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195709F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"B. Trujillo","7735","1967","5","25","South America","Venezuela",NA,NA,NA,NA,NA,"V0195709F","V0195709F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"439","2020-03-12 13:15:07-03","F","FMNH-SEEDPLANTS","V0195744F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"W. D. Stevens","21988","1983","1","2","South America","Peru","Cajamarca","km 37 on Hwy from near Pacasmayo to Cajamarca","500",NA,NA,"V0195744F","V0195744F_01","R. L. Liesner","Contumazá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"440","2019-07-09 13:28:44-03","F","FMNH-SEEDPLANTS","V0195745F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"M. Nee","37974","1989","12","6","South America","Bolivia",NA,NA,NA,NA,NA,"V0195745F","V0195745F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"441","2020-03-12 12:03:04-03","F","FMNH-SEEDPLANTS","V0195746F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"D. R. Simpson & J. Schunke V.","399","1967","12","17","South America","Peru","Tumbes","Dto. Matapalo. Along trail that connets Hito. Figueroa with the El Caucho - Campo Verde road","600",NA,NA,"V0195746F","V0195746F_01","RRC ID Flag","Zarumilla",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"399"
"442","2019-07-09 13:27:47-03","F","FMNH-SEEDPLANTS","V0195747F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"A. Weberbauer","7655","1927","2",NA,"South America","Peru","Tumbes","mountains E of Hacienda Chicama","800",NA,NA,"V0195747F",NA,NA,"Tumbes",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"443","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195748F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"M. J. Jansen-Jacobs & B. J. H. ter Welle","4868","1995","8","26","South America","Guyana",NA,NA,NA,NA,NA,"V0195748F","V0195748F_01",NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"444","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195751F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"A. C. Persaud","46","1922",NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,"V0195751F","V0195751F_01",NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"445","2019-07-09 13:27:22-03","F","FMNH-SEEDPLANTS","V0195752F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia",NA,"B. M. Boom & D. Gopaul","7270","1987","4","13","South America","Guyana",NA,NA,NA,NA,NA,"V0195752F","V0195752F_01",NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
