"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"264","2021-03-15 16:37:00-03","NY","NYBG","00935972","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula","H. S. Irwin","26459","1970","02","21","South America","Brazil","Distrito Federal","Ca. 12 km S. of Planaltina, DF-13","-47.6607","-15.72725",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015946' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935972","Magnoliophyta","Fabales","tremula","(Benth.) Barneby","R. C. Barneby","Brasília","1300","1300","NY00935972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-15 16:37:00-03","NY","NYBG","00935975","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula","G. G. Hatschbach","53914","1990","02","13","South America","Brazil","Goiás","Rod. BR-118, 5-10 km N de Alto Paraiso","-47.5097","-14.1325",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015976' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935975","Magnoliophyta","Fabales","tremula","(Benth.) Barneby","R. C. Barneby","Alto Paraíso de Goiás",NA,NA,"NY00935975_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-15 16:37:00-03","NY","NYBG","00935989","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula","W. R. Anderson","6442","1973","03","06","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 8 km by road N of Alto Paraíso","-47.4658","-14.104",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015983' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935989","Magnoliophyta","Fabales","tremula","(Benth.) Barneby","R. C. Barneby","Alto Paraíso de Goiás","1500","1500","NY00935989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-15 16:37:00-03","NY","NYBG","00935969","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra tremula","H. S. Irwin","23794","1969","02","24","South America","Brazil","Minas Gerais","Serra do Espinhaço, Serra dos Três Irmãos, ca. 31 km west of Montes Claros, road to Agua Boa.","-43.5968","-16.81425",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015942' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935969","Magnoliophyta","Fabales","tremula","(Benth.) Barneby","R. C. Barneby",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2016-09-27 19:34:00-03","NY","NYBG","01452033","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","F. Juárez","1564","1987","03","20","South America","Argentina","Salta","Vaqueros, Arroyo Chaile; depósito de cono y vertiente del I° cerrito",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682391' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452033","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-15 16:37:00-03","NY","NYBG","01452054","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","B. Trujillo","5763","1963","10","20","South America","Venezuela","Carabobo","Cultivada en los alrededores de La Cumbre, vertiente norte. Bejuma",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682439' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452054","Magnoliophyta","Fabales","xanthocentra","Mart.","V. F. Dutra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-15 16:37:00-03","NY","NYBG","00936034","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","A. C. Cervi","2610","1989","01","27","South America","Brazil","Mato Grosso","Rod. Transpantaneira, km 63","-56.6228","-16.2569",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016111' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936034","Magnoliophyta","Fabales","xanthocentra","Mart.","V. F. Dutra","Poconé",NA,NA,"NY00936034_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2016-09-27 04:19:00-03","NY","NYBG","01452040","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","R. H. Fortunato","7204","2001","03","16","South America","Argentina","Salta","14 km al S de Guachipas en direcc. a Pampa Grande",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682400' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452040","Magnoliophyta","Fabales","xanthocentra","Mart.","M. E. Morales-Puentes","Guachipas","1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-15 16:37:00-03","NY","NYBG","00936036","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","E. M. Bacariça","121","1991","02","05","South America","Brazil","Minas Gerais","Est. Ecológica UFMG. 1a estaçao de coleta, trilha C.",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016120' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936036","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby",NA,NA,NA,"NY00936036_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-15 16:37:00-03","NY","NYBG","01452050","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","E. P. Killip","20861","1927","03","19","South America","Colombia","Norte de Santander","Between Chinácota and La Esmeralda",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682421' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452050","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby",NA,"1000","1300","NY01452050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-15 16:37:00-03","NY","NYBG","00936029","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","G. Eiten","4307","1962","04","15","South America","Brazil","Maranhão","Ilha das Balsas region, between the Rios Balsas and Parnaíba. Ca. 200 m S of main house of Fazenda Morros, about 35 Km south of Lorêto. By dammed pond of the brook Grota Grande","-45.07","-7.38",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936029","Magnoliophyta","Fabales","xanthocentra","Mart.","V. F. Dutra","Lorêto","300","300","NY00936029_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-15 16:37:00-03","NY","NYBG","306102","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","M. H. Nee","48468","1998","02","24","South America","Bolivia","Santa Cruz","Along highway from Puerto Pailas to Cotoca, 16 km W of Puerto Pailas, 1.5 km E of La Enconada.","-62.92","-17.72",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=759606' target='other'> <mi>dwc_moreinfo</mi></a>","NY00306102","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby; M. H. Nee","Andrés Ibáñez","325","325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2016-09-30 05:50:00-03","NY","NYBG","01452046","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","T. Sarkinen","2139","2007","04","05","South America","Bolivia","Tarija","Acre, 15 km past Padcaya towards Bermejo","-64.6853","-21.9703",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682409' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452046","Magnoliophyta","Fabales","xanthocentra","Mart.","M. F. Simon; C. E. Hughes",NA,"2150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2016-09-27 19:29:00-03","NY","NYBG","01452051","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","H. García-Barriga","18517","1965","09","17","South America","Colombia","Meta","Puerto Lopez: Río Meta Menegua Hacienda La Conquista",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682425' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452051","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby",NA,"350","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-15 16:37:00-03","NY","NYBG","00936030","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","G. Eiten","4613B","1962","05","19","South America","Brazil","Maranhão","Ilha das Balsas region, between the Rios Balsas and Parnaíba. Ca. 200 m S of main house of Fazenda Morros, about 35 Km south of Lorêto. Along the brook Grota Grande","-45.07","-7.38",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016078' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936030","Magnoliophyta","Fabales","xanthocentra","Mart.","V. F. Dutra","Lorêto","300","300","NY00936030_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-15 16:37:00-03","NY","NYBG","00936010","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","A. G. Fernandes","s.n.","1979","06","02","South America","Brazil","Ceará","Cascatinha (encosta da Serra de Ibiapaba- Tianguá)","-40.9917","-3.7322",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016095' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936010","Magnoliophyta","Fabales","xanthocentra","Mart.","V. F. Dutra","Tianguá",NA,NA,"NY00936010_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2016-09-27 19:34:00-03","NY","NYBG","01452037","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","C. A. O'Donell","2966","1945","04","08","South America","Argentina","Jujuy","De Sala a Lagunas de Yala",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682398' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452037","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-15 16:37:00-03","NY","NYBG","00936007","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","P. Clausen","834",NA,NA,NA,"South America","Brazil","Minas Gerais","Brésil (Minas-Geraes)",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016086' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936007","Magnoliophyta","Fabales","xanthocentra","Mart.","V. F. Dutra",NA,NA,NA,"NY00936007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-15 16:37:00-03","NY","NYBG","01452036","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","T. Meyer","3570","1941","01","09","South America","Argentina","Salta","Mojotoro",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682397' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452036","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby","La Caldera","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-15 16:37:00-03","NY","NYBG","00936012","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","A. G. Fernandes","s.n.","1981","01","30","South America","Brazil","Maranhão","A 9 km da cidade","-42.8367","-5.0944",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016101' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936012","Magnoliophyta","Fabales","xanthocentra","Mart.","V. F. Dutra","Timon",NA,NA,"NY00936012_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-15 16:37:00-03","NY","NYBG","01452047","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","M. Mendoza","2047","2006","03","01","South America","Bolivia","Santa Cruz","Pulquina, entre Pulquina y San Jose, lado de la carretera hacia Saipina","-64.4272","-18.1008",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682412' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452047","Magnoliophyta","Fabales","xanthocentra","Mart.","M. H. Nee","Manuel María Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-15 16:37:00-03","NY","NYBG","00936013","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Y. E. J. Mexia","5681","1931","04","21","South America","Brazil","Minas Gerais","Corinto. Fazenda do Diamante; north of buildings.","-44.4564","-18.3808",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016103' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936013","Magnoliophyta","Fabales","xanthocentra","Mart.","V. F. Dutra","Corinto","590","590","NY00936013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-15 16:37:00-03","NY","NYBG","00936031","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","P. Clausen","834",NA,NA,NA,"South America","Brazil","Minas Gerais","Prov. Minas Geraes",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016079' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936031","Magnoliophyta","Fabales","xanthocentra","Mart.","V. F. Dutra",NA,NA,NA,"NY00936031_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-15 16:37:00-03","NY","NYBG","01452048","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","H. F. Pittier","11328","1923","12","29","South America","Venezuela","Aragua","Between San Juan de los Morros and Uberito",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682418' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452048","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-15 16:37:00-03","NY","NYBG","02642154","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","L. M. Borges","64","2006","02","04","South America","Brazil","Minas Gerais","Serra do Cipó. Trilha entre o Rio Cipó e a pousada Paepalanthus.","-43.7144012451172","-19.1688995361328",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2956572' target='other'> <mi>dwc_moreinfo</mi></a>","NY02642154","Magnoliophyta","Fabales","xanthocentra","Mart.",NA,"Santana do Riacho",NA,NA,"NY02642154_01",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"289","2021-03-15 16:37:00-03","NY","NYBG","00749017","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","C. A. Cid Ferreira","4627","1984","06","19","South America","Brazil","Rondônia","Rodovia Cuiabá-Porto Velho, BR 364, km 188","-61","-11.2",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=887417' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749017","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby","Pimenta Bueno",NA,NA,"NY00749017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-18 09:29:47-03","UNESP-IBB","BOTU","33169","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Tunes, T.P.","13","2017","10","10",NA,"Brasil","São Paulo","Distrito de Rubião Júnior","-48.505278","-22.905833","48°30'19w","22°54'21s",NA,NA,NA,"BOTU033169",NA,NA,NA,"Mart.","Tunes, T.P.","Botucatu",NA,NA,NA,NA,NA,NA,"2017","10","10",NA,NA,NA,NA
"291","2020-11-13 09:19:51-03","UFRJ","RFA","17674","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","E.P. Heringer","15322","1976","01","07",NA,"Brasil","Goiás","Cia. Termas do Rio Quente. No Sapé da Serra de Caldas","-48.625","-17.74169921875",NA,NA,NA,NA,"Planta com 80cm, flores róseas Habitat: Cerrado","RFA14788",NA,NA,NA,"Mart.","Borges, L.M.","Caldas Novas",NA,NA,NA,NA,"36612","auto","2012",NA,NA,NA,NA,NA,NA
"292","2020-11-13 09:19:51-03","UFRJ","RFA","24555","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","F. M. de B. Pereira","39/13","2000","05","24",NA,"Brasil","Rio de Janeiro","5° Distrito, Fazenda Carreira comprida - Areia Branca.","-42.039167","-22.341389","42º2'21''W","22º20'29''S",NA,NA,"Herbáceo, folhas verdes, flor lilás, comum no local.","RFA39463",NA,NA,"subsericea","(Benth.) barneby","Lucas Jordão","Macaé","57","57",NA,NA,NA,NA,"2012","10","05",NA,NA,NA,NA
"293","2020-11-13 09:19:51-03","UFRJ","RFA","14575","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","P. Occhioni","5799","1973","08","06",NA,"Brasil","Mato Grosso do Sul",NA,"-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Arbusto de 1,50m de altura, flor rósea, pouco freqüente","RFA12923",NA,NA,NA,"Mart.","L.M. Borges","Campo Grande",NA,NA,NA,NA,"161190","auto","2012",NA,NA,NA,NA,NA,NA
"294","2021-04-08 17:40:08-03","EAO","IAN","155661","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra subserica","Philcox, D","3373","1967","12","04","Southern America","Brasil","Goiás","Km. 260, Xavantina - Cachimbo Road Cerrado.",NA,NA,NA,NA,NA,NA,"Shrub 1.5m. Flowers mauve incapitula.","IAN155661","Dicotiledônea",NA,"subserica","(Benth.) Barneby","Barneby, RC",NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"295","2021-04-08 17:40:10-03","EAO","IAN","136122","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Ratter, JA; Santos, RR dos; Souza, R; Ferreira, A; Bertolda, J","1580","1968","05","29","Southern America","Brasil","Mato Grosso","2 km. N. of the Base Camp of the Expeditiion. c. 270km. N. of Xavantina.","-51.866667","-12.9","-51.866667","-12.9",NA,NA,"Weedy rothe woody lerb, 1.5m tall.","IAN136122","Dicotiledônea",NA,"xanthocentra","Mart.","Barneby, RC",NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"296","2021-04-08 17:40:10-03","EAO","IAN","144775","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Ratter, JA; Bertolda, J; Castro, RA de; Santos, RR dos; Souza, R","1040","1968","04","12","Southern America","Brasil","Mato Grosso","8km NE of Base Camp of Expedition. Close to the Xavantina - Sao Felix road.","-51.866667","-12.9","-51.866667","-12.9",NA,NA,"Somewhat ligified shosto to 1.2m tall Flowers pale lilac-puple.","IAN144775","Dicotiledônea",NA,"xanthocentra","Mart.","Barneby, RC",NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"297","2021-04-08 17:40:10-03","EAO","IAN","96495","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Black, GA","20128","1957","07","15","Southern America","Brasil","Pará","Rio Maicurú; localidade Cateia.",NA,NA,NA,NA,NA,NA,"Sufrutescente; flor rosea.","IAN096495","Dicotiledônea",NA,"subsericea","(Benth.) Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-04-08 17:40:10-03","EAO","IAN","155655","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra tremula","Philcox, D; Ramos, J; Sousa, R","3179","1967","11","20","Southern America","Brasil","Mato Grosso","2 km. S. of Xavantina on Aragarcas road. Regenerating cerrado.","-52.233333","-14.633333","-52.233333","-14.633333",NA,NA,"Shrub 1m. Flowersd pink - lilac.","IAN155655","Dicotiledônea",NA,"tremula","(Benth.) Barneby","Barneby, RC",NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"299","2021-04-08 17:40:10-03","EAO","IAN","2889","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra tremula","Pohl, RW","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN002889","Dicotiledônea",NA,"tremula","(Benth.) Barneby",NA,NA,NA,NA,"IAN002889_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-04-08 17:40:10-03","EAO","IAN","111642","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Bockermann, W","265","1955","05","19","Southern America","Brasil","Pará","Cachimbo.","-54.883333","-9.333333","-54.883333","-9.333333",NA,NA,NA,"IAN111642","Dicotiledônea",NA,"xanthocentra","Mart.","Barneby, RC",NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"301","2021-04-08 17:40:10-03","EAO","IAN","131480","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Onishi, E; Ferreira, A","915","1969","02","10","Southern America","Brasil","Mato Grosso","4 km do acampamento da Expedicao Inglesa, em direcao Norte na estrada de Rodagem Xavantina - Cachimbo.",NA,NA,NA,NA,NA,NA,"Arbusto de 1,50m de altura. Flores roseas e frutos. Margem da estrada.","IAN131480","Dicotiledônea",NA,"xanthocentra","Mart.","Barneby, RC","Xavantina",NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"302","2021-04-08 17:40:10-03","EAO","IAN","147472","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Anderson, WR","11061","1974","02","18","Southern America","Brasil","Pará","Region of the village of Mouro, 2 hours by launch downstream from Missão Cururú. Sandy soil with shrubby cerrado - like vegetation from river to hilltop above village, and forest beyond.","-57.916667","-0.120833","-57.916667","-0.120833",NA,NA,"Shrub 1m tall; in village.","IAN147472","Dicotiledônea",NA,"xanthocentra","Mart.","Barneby, RC",NA,"150","150",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"303","2021-04-08 17:40:10-03","EAO","IAN","91510","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Pires, JM; Black, GA; Wurdack, JJ","6102","1956","12","12","Southern America","Brasil","Pará","Serra do Cachimbo.",NA,NA,NA,NA,NA,NA,"Planta sensitiva, flores roseas.","IAN091510","Dicotiledônea",NA,"xanthocentra","Mart.","Barneby, RC",NA,"425","425",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"304","2021-04-08 17:40:08-03","EAO","IAN","139270","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Heringer, EP","11411","1967","04","18","Southern America","Brasil","Goiás","Rio Tiquira.","-47.334400177002","-15.5371999740601",NA,NA,NA,NA,"Planta arbustiva, galhos finos, flores roseas, do cerrado.","IAN139270","Dicotiledônea",NA,"subsericea","(Benth.) Barneby","Barneby, RC","Formosa",NA,NA,NA,NA,"113054","auto","1991",NA,NA,NA,NA,NA,NA
"305","2021-04-08 17:40:08-03","EAO","IAN","188647","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra","Martins, K","43","2012","03","31","Southern America","Brasil","Maranhão","Tabocas.","-42.8264007568359","-2.74693989753723",NA,NA,NA,NA,"Rasteira, flor rosa, néctar.","IAN188647","Dicotiledônea",NA,NA,"Mart.","Simon, MF","Barreirinhas",NA,NA,NA,NA,"56843","auto","2012","09","25",NA,NA,NA,NA
"306","2021-04-08 17:40:10-03","EAO","IAN","150236","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","Cordeiro, MR","572","1975","08","22","Southern America","Brasil","Rondônia","Proximo do aeroporto.","-63.9039001464844","-8.76194000244141",NA,NA,NA,NA,"Planta de 50cm, muito comum nesses arredores. Flores em botoes.","IAN150236","Dicotiledônea",NA,"xanthocentra","Mart.","Barneby, RC","Porto Velho",NA,NA,NA,NA,"333357","auto","1991",NA,NA,NA,NA,NA,NA
"307","2021-04-08 17:40:10-03","EAO","IAN","68963","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Black, GA","11119","1951","01","22","Southern America","Brasil","São Paulo","Campo de Itirapina.","-47.8199996948242","-22.25",NA,NA,NA,NA,"FLOR ROSEA.","IAN068963","Dicotiledônea",NA,"subsericea","(Benth.) Barneby","Rodrigues, WA","Itirapina",NA,NA,NA,NA,"22843","auto","1988",NA,NA,NA,NA,NA,NA
"308","2020-11-06 15:26:57-03","EPAMIG","PAMG","7022","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","M. Brandão","7778","1979","01",NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande - Dourados, Km 800","-54.647778","-20.443611","54° 38' 52W","20° 26' 37S",NA,NA,"Uma duplicata",NA,NA,"Fabales",NA,"Mart.","L.M. Borges","Campo Grande","612","612",NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA
