"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"910","2021-03-01 16:36:52-03","UNICAMP","UEC","83147","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Osny; Kawasaki, L","Durigan, G; Metzger, JP","35091","1993","06","18","Brazil","São Paulo","Dourado","Próximo ao Morro Chato, margem do Rio Jacaré-Pepira.","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,"Árvore, material vegetativo, caule parecido com o da goiabeira, avermelhado descamante.&nf;; Floresta.","UEC020212","UEC020212",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"13775","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2021-03-01 16:36:52-03","UNICAMP","UEC","12024","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Lughadha, EN","Giannotti, E","8375","1978","09","12","Brazil","São Paulo","Itirapina","Estação Experimental de Itirapina.","-47.8199996948242","-22.25",NA,NA,NA,NA,"Árvore de 5m, flores brancas.","UEC020215","UEC020215",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"22843","auto","1991","12",NA,NA,NA,NA,NA,NA,NA
"912","2021-03-01 16:36:52-03","UNICAMP","UEC","12183","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.",NA,"Leitão Filho, HF; Gianotti, E; Toledo Filho, DV; Bertoni, JE","6004","1977","08","22","Brazil","São Paulo","Itirapina","Reserva de cerrado da Estação Experimental de Itirapina - Instituto Florestal.","-47.8199996948242","-22.25",NA,NA,NA,NA,"Árvore de 4m, flores brancas.","UEC020321","UEC020321",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2021-03-01 16:36:52-03","UNICAMP","UEC","68706","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Arantes, AA","Silva, SM; Souza, WS","25432","1987","10","22","Brazil","São Paulo","Itu","Área de proteção ambiental.","-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,"Arvoreta de até 2m, flores brancas.&nf;; Cerrado.","UEC020486","UEC020486",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"22309","auto","1997","02",NA,NA,NA,NA,NA,NA,NA
"914","2021-03-01 16:36:52-03","UNICAMP","UEC","68724","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Sobral, M","Silva, SM; Sousa, WS","25435","1987","10","22","Brazil","São Paulo","Itu","Área de proteção ambiental.","-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,"Árvore de cerca de 8,5m, flores creme-amareladas.; Mata ciliar.","UEC020279","UEC020279",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"22309","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"915","2021-03-01 16:36:52-03","UNICAMP","UEC","118553","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Sobral, M","Kinupp, VF; et al.","140","1997","01","04","Brazil","São Paulo","Jundiaí","Parte baixa da Serra do Japi.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore 8-9m; frutos imaturos verdes e maduros arroxeados.","UEC020473","UEC020473",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"17840","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA
"916","2021-03-01 16:36:52-03","UNICAMP","UEC","72369","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Arantes, AA","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","856","1994","11","30","Brazil","São Paulo","Magda","Fazenda São Francisco (CFM), margem do rio São José dos Dourados.","-50.2200012207031","-20.6399993896484",NA,NA,NA,NA,"Arvoreta ca. 3m alt., flores brancas, muito odoríferas.&nf;; Mata com elementos de cerrado. Mata ribeirinha e mata semidecídua.","UEC020528","UEC020528",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"20042","auto","1996","07",NA,NA,NA,NA,NA,NA,NA
"917","2020-02-10 17:56:12-03","UNICAMP","UEC","127167","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Sobral, M","Costa, IR; Costa, JY; Corrêa, AM; Silva, EA; Oliveira, VM","433","2002","09","14","Brazil","São Paulo","Mogi Guaçu","Estação Ecológica e Experimental de Mogi Guaçu, Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"arvore, 4m, folhas grandes e pilosas","UEC020489","UEC020489",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"39309","auto","2003","03",NA,NA,NA,NA,NA,NA,NA
"918","2021-03-01 16:36:52-03","UNICAMP","UEC","12221","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Lima, DF","Yamamoto, K; Tozzi, AMGA","8446","1978","09","17","Brazil","São Paulo","Mogi Guaçu","Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Subarbusto de até 1m de altura, caule cilíndrico delgado, córtex escamado em tiras; flores creme.; Cerradão","UEC011200",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"39309","auto","2016","06",NA,NA,NA,NA,NA,NA,NA
"919","2021-03-01 16:36:52-03","UNICAMP","UEC","32782","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.",NA,"Martins, FR","14300","1982","10","09","Brazil","São Paulo","Mogi Guaçu","Reserva Biológica de Mogi Guaçu.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Arbusto com 4m, cálice verde pétalas brancas.&nf;; Cerrado.","UEC020518","UEC020518",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2021-03-01 16:36:52-03","UNICAMP","UEC","188419","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Lima, DF","Rodrigues, RR; Gandolfi, S","322","1994","10",NA,"Brazil","São Paulo","Paulo de Faria",NA,"-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"Árvore isolada em área de pasto.","UEC101289","UEC101289",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"29574","auto","2016","06",NA,NA,NA,NA,NA,NA,NA
"921","2021-03-01 16:36:52-03","UNICAMP","UEC","75049","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Arantes, AA","Maestro, AL; Silveira, AM","67","1994","10","10","Brazil","São Paulo","Paulo de Faria","10km da cidade em direção a Riolândia. Fazenda Figueira.","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"Árvore, 7m alt., botões alvos.; Mata ciliar com brejo adjacente.","UEC020514","UEC020514",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"29574","auto","1996","07",NA,NA,NA,NA,NA,NA,NA
"922","2021-03-01 16:36:52-03","UNICAMP","UEC","75057","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Arantes, AA","Maestro, AL; Silveira, AM","58","1994","10","10","Brazil","São Paulo","Paulo de Faria","10km da cidade em direção a Riolândia. Fazenda Figueira.","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"Árvore, 4m alt., frutos verdes.; Beira de mata.&nf;Mata ciliar com brejo adjacente.","UEC020484","UEC020484",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"29574","auto","1997","02",NA,NA,NA,NA,NA,NA,NA
"923","2021-03-01 16:36:52-03","UNICAMP","UEC","75051","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Sobral, M","Maestro, AL; Silveira, AM","82","1994","10","11","Brazil","São Paulo","Paulo de Faria","12 km de Paulo de Faria em direção a Orindiúva.","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"Árvore 9m alt; flores creme.&nf;; Cerradão perturbado.","UEC020319","UEC020319",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"29574","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"924","2021-03-01 16:36:52-03","UNICAMP","UEC","94731","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Sobral, M","Marcondes-Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1628","1997","11","06","Brazil","São Paulo","Pedregulho","Estreito, Próximo a faz 3 irmãos.","-47.4700012207031","-20.25",NA,NA,NA,NA,"Árvore ca 3m, flores creme.&nf;; Campo rupestre com mata ciliar em curso de água.","UEC020277","UEC020277",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"27552","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"925","2021-03-01 16:36:52-03","UNICAMP","UEC","40285","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.",NA,"Bertoni, JEA","16879","1981","09","29","Brazil","São Paulo","Porto Ferreira","Reserva Estadual de Porto Ferreira.","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,"Arbusto 4m, flores verde amareladas.","UEC020284","UEC020284",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"13859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2021-03-01 16:36:52-03","UNICAMP","UEC","12179","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Rosa, PO","Leitão Filho, HF; Martins, FR; Semir, J","1525","1975","10","07","Brazil","São Paulo","Porto Ferreira","Reserva Estadual de Porto Ferreira.","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,"Arbusto até 3m; flores brancas. Comum no local.&nf;; Cerrado.","UEC020512","UEC020512",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"13859","auto","2008","03",NA,NA,NA,NA,NA,NA,NA
"927","2021-03-01 16:36:52-03","UNICAMP","UEC","81132","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Arantes, AA","Simão-Bianchini, R; Garcia, RJF; Godoy, SAP; Sordi, SJ","892","1996","01","18","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto 2 m alt., flores alvas.&nf;; Campo.","UEC020511","UEC020511",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto","1997","02",NA,NA,NA,NA,NA,NA,NA
"928","2021-03-01 16:36:52-03","UNICAMP","UEC","81133","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Arantes, AA","Simão-Bianchini, R; Garcia, RJF; Godoy, SAP; Sordi, SJ","906","1996","01","18","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto 2m alt. Casca lisa manchada, flores creme claro.&nf;; Campo.","UEC020482","UEC020482",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto","1997","02",NA,NA,NA,NA,NA,NA,NA
"929","2021-03-01 16:36:52-03","UNICAMP","UEC","81131","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Arantes, AA","Simão-Bianchini, R; Garcia, RJF; Godoy, SAP; Sordi, SJ","938","1996","01","18","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Subarbusto 1m alt., caule esfoliante liso. Frutos imaturos verdes.&nf;; Campo.","UEC020513","UEC020513",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto","1997","02",NA,NA,NA,NA,NA,NA,NA
"930","2021-03-01 16:36:52-03","UNICAMP","UEC","189458","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Goldenberg, R","Goldenberg, R; et al.","189458","2012","02","14","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, conexão entre as trilhas do campo e do mirante","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto 1,5m. Frutos imaturos verdes, com áreas amarelas e avermelhadas; Campos naturais","UEC125838","UEC125838",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"931","2021-03-01 16:36:52-03","UNICAMP","UEC","189459","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Goldenberg, R","Goldenberg, R; et al.","1638","2012","02","14","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, conexão entre as trilhas do campo e do mirante","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto 3m. Flores velhas com pétalas e estiletes bege.; Arbustaria em grota, em meio à vegetação de campo","UEC125837","UEC125837",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"932","2021-03-01 16:36:52-03","UNICAMP","UEC","72364","S","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) A.DC.","Arantes, AA","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","725","1994","11","28","Brazil","São Paulo","Votuporanga","Estação Experimental do IAC.","-49.9700012207031","-20.4200000762939",NA,NA,NA,NA,"Arvoreta ca. 5m alt., caule com ritidoma descamante como goiabeira, frutos imaturos.; Cerrado antropizado, utilizado como pastagem.","UEC020527","UEC020527",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"20562","auto","1996","07",NA,NA,NA,NA,NA,NA,NA
"933","2019-11-19 14:08:31-03","UFRPE","PEUFR","16222","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","bocainensis","Eugenia bocainensis","Mattos","M. Sobral","M.T. Monteiro","23681","1972","05","22","Brasil","Bahia","Prado","Fazenda Candeias","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,"Flores esbranquiçadas com perfume agradável; madeira dura e amarela","PEUFR016222",NA,NA,NA,NA,NA,NA,NA,NA,"53161","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"934","2019-11-19 14:08:34-03","UFRPE","PEUFR","24938","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","G.M.Barroso","M.C. Tschá; D.S.Pimentel; L.F.Silva; F.M.O. Villarouco","616","1996","03","01","Brasil","Caruaru","Brejo dos cavalos","Mata arbórea densa","-36","-8.31","36º00'00W","8º18'36S","1.1","1.1","Arbusto com ca. 5m de altura; frutos imaturos verdes.","PEUFR024938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA
"935","2020-06-29 11:43:04-03","UFRPE","PEUFR","24084","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","D.V.Segarra","M. Alves; M.Costa e Silva; M.Loyola, V.Gomes, F.Gonçalves, J. Jupiassú, F.Lins, D.Oliveira, J.Queiróz.","1303","1997","10","21","Brasil","Bahia","Municipio de Rio das contas",NA,"-41.916667","-13.520556","41º54'60W","13º31'14S",NA,NA,"Arbusto com cerca de 1,7m de altura, frutos esverdeados, rara.","PEUFR024084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"936","2019-11-19 14:08:34-03","UFRPE","PEUFR","18078","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","M.L.Soares","M.L.Soares","118","1994","11","24","Brasil","Pernambuco","Municipio de Bonito",NA,NA,NA,NA,NA,NA,NA,"Árvore cerca de 5m de altura, caule marron, flores alvas, folhas opostas.","PEUFR018078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","11","28",NA,NA,NA,NA,NA,NA
"937","2019-11-19 14:08:34-03","UFRPE","PEUFR","24352","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","J.E.Q.Faria Júniorr","A.Laurênio; M.R.C. Sales de Melo; M.F.A. Lucena","757","1998","02","18","Brasil","Pernambuco","Paraíba","Pedra do Fogo",NA,NA,NA,NA,NA,NA,"Arbusto ca. De 2,8m de altura, frutos alaranjados.","PEUFR024352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA
"938","2019-11-19 14:08:34-03","UFRPE","PEUFR","25143","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","L.L.Lima","L.F.Silva; F.M.O. Villarouco; J.Alves; E.Inácio; S.S.Lira; A.B. Marcon","122","1996","01","08","Brasil","Pernambuco","são Vicente Férrer","Mata do estado","-35.5","-7.583333","35º30'00W","7º35'00S","600","600","SubArbusto com ca. 0,8-1,5m de altura; caule marrom-acinzentado; infl. Em botão verde-claro.","PEUFR025143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","07","17",NA,NA,NA,NA,NA,NA
"939","2019-11-19 14:08:34-03","UFRPE","PEUFR","26379","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","D.V.Segarra","E.M.N.Ferraz; A.G.Bispo.","565","1999","01","21","Brasil","Pernambuco","são Vicente Férrer","Mata do estado","-35.5","-7.583333","35º30'00W","7º35'00S",NA,NA,"Arvoreta ca. De 4m de altura; botões verde-amarelados; flores e estames de alvos a amarelo claro; frutos imaturos verdes.","PEUFR026379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11","13",NA,NA,NA,NA,NA,NA
"940","2019-11-19 14:08:34-03","UFRPE","PEUFR","26434","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","D.V.Segarra","E.M.N.Ferraz; A.G.Bispo; J.Urbano","552","1998","12","16","Brasil","Pernambuco","são Vicente Férrer","Mata do estado","-35.5","-7.583333","35º30'00W","7º35'00S",NA,NA,"Arbusto ca. De 2m de altura; botões imaturos verdes.","PEUFR026434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11","13",NA,NA,NA,NA,NA,NA
"941","2019-11-19 14:08:34-03","UFRPE","PEUFR","28747","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","D.V.Segarra","A.Laurênio; V.Santos","844","1998","03","13","Brasil","Pernambuco","São Lorenço da Mata","Estação ecologica do tapacurá",NA,NA,NA,NA,NA,NA,"Arbusto ca. 1,6m de altura; caule avermelhado; frutos imaturos verdes ou amarelados; ocorrência rara.","PEUFR028747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11","13",NA,NA,NA,NA,NA,NA
"942","2019-11-19 14:08:34-03","UFRPE","PEUFR","29597","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","L.M. Nascimento","F.B. Ramalho","221","1973","07","06","Brasil","Pernambuco","Bahia","Ibotirama",NA,NA,NA,NA,NA,NA,"Árvore ca. 6m de altura; flores esverdeadas; sem perfume.","PEUFR029597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","04","03",NA,NA,NA,NA,NA,NA
"943","2019-11-19 14:08:35-03","UFRPE","PEUFR","31266","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","D.V.Segarra","E.M.N.Ferraz; J.I.M. Melo","854","2000","03","17","Brasil","Pernambuco","são Vicente Ferrer","Mata do estado","-35.05","-7.051389","35º3'00W","7º3'5S",NA,NA,"Árvore ca. De 8m de altura; Frutos imaturos verdes e maduros vermelho-alaranjados.","PEUFR031266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","11","13",NA,NA,NA,NA,NA,NA
"944","2019-11-19 14:08:35-03","UFRPE","PEUFR","36013","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","L.M. Nascimento","A.G.da Silva; L.M. Nascimento","252","2000","02","29","Brasil","Pernambuco","Brejo da madre de Deus","Mata do Bituri","-36.3955","-8.2075","36º23'730W","8º12'27S",NA,NA,"Árvore com cerca de 6m de altura; floração passada; frequente.","PEUFR036013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","08","10",NA,NA,NA,NA,NA,NA
"945","2019-11-19 14:08:35-03","UFRPE","PEUFR","32302","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","B.S.Amorim","M.Oliveira; W.Andrade","527","2000","01","21","Brasil","Pernambuco","Mata do conde","Fazenda estivas",NA,NA,NA,NA,NA,NA,"Arbusto ca. 2m de altura; caule amarronzado; frutos imaturos verdes; maturos laranja; frequente.","PEUFR032302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","07",NA,NA,NA,NA,NA,NA
"946","2019-11-19 14:08:35-03","UFRPE","PEUFR","32418","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","L.Lima","F.B. Ramalho","221","1973","07","06","Brasil","Pernambuco","Bahia","Ibotirama",NA,NA,NA,NA,NA,NA,"Árvore com aproximadamente 6m de altura; flores esverdeadas sem perfume.","PEUFR032418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","03","03",NA,NA,NA,NA,NA,NA
"947","2019-11-19 14:08:35-03","UFRPE","PEUFR","34339","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","D.V.Segarra","M.Oliveira; J.Cantareli; J.Urbano; M.F.Lucena","573","2000","11","29","Brasil","Pernambuco","Engenho Mamocabas","Fazenda Açude",NA,NA,NA,NA,NA,NA,"Arbusto ca. De 1,0m de altura; caule acinzentado; frutos vermelhos-amarelos; Frequente","PEUFR034339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","02","13",NA,NA,NA,NA,NA,NA
"948","2019-11-19 14:08:35-03","UFRPE","PEUFR","43734","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","B.S.Amorim","S.S.Lira; A.Vicente; E. Almeida","407","2002","10","30","Brasil","Pernambuco","Tamandaré","Restinga de ariquindá","-35.095","-8.714444","35º5'42W","8º42'52S",NA,NA,"Arbusto com ca. De 2,5m de altura; botões florais creme.","PEUFR043734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","22",NA,NA,NA,NA,NA,NA
"949","2019-11-19 14:08:35-03","UFRPE","PEUFR","43747","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","B.S.Amorim","S.S.Lira; G.Macedo; J.Urbano; J.Granja; J.Monteiro","561","2003","04","09","Brasil","Pernambuco","Tamandaré","Restinga de ariquindá","-35.095556","-8.713333","35º5'44W","8º42'48S",NA,NA,"Arbusto com ca. De 5,0m de altura; fruto piloso imaturo verde.","PEUFR043747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","22",NA,NA,NA,NA,NA,NA
"950","2019-11-19 14:08:35-03","UFRPE","PEUFR","47928","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","G.M.Barroso","M.R.C.S. Melo; E.B.Almeida; M.Tschá; A.B. Marcon","27","1995","04","04","Brasil","Pernambuco","Caruaru","Murici; Brejo dos Cavalos; Fazenda Caruaru","-8.5","-8.31","8º30'00W","8º18'36S",NA,NA,"Árvore com cerca de 3,5m de altura; caule lenhoso; fruto imaturo verde; Presença de formingas.","PEUFR047928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996","09",NA,NA,NA,NA,NA,NA,NA
"951","2019-11-19 14:08:35-03","UFRPE","PEUFR","31749","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","L.Lima","F.B. Ramalho","221","1973","07","06","Brasil","Bahia","Ibotirama","Fazenda Arame","-43.2206001281738","-12.1852998733521",NA,NA,NA,NA,"Árvore com aproximadamente 6m de altura; flores esverdeadas sem perfume.","PEUFR031749",NA,NA,NA,NA,NA,NA,NA,NA,"71086","auto","2010","03","03",NA,NA,NA,NA,NA,NA
"952","2019-11-19 14:08:34-03","UFRPE","PEUFR","20949","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","L.Lima","F.B. Ramalho","426","1975","02","19","Brasil","Maranhão","Caxias","Fazenda Nova","-43.3560981750488","-4.85889005661011",NA,NA,NA,NA,"Árvore mais ou menos 4m de altura; flores alvas sem perfume.","PEUFR020949",NA,NA,NA,NA,NA,NA,NA,NA,"72086","auto","2011","03","21",NA,NA,NA,NA,NA,NA
"953","2019-11-19 14:08:35-03","UFRPE","PEUFR","47640","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.",NA,"A.G.Silva","543",NA,NA,NA,"Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,NA,"PEUFR047640",NA,NA,NA,NA,NA,NA,NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2019-11-19 14:08:34-03","UFRPE","PEUFR","17675","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","D.V.Segarra","A.M. Miranda; J.Elias de Paula; A.Peixoto et S.Lucas","2032","1994","10","18","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"Arbustivo ca. 60cm de altura, caule acinzentado, folhas semi coriaceas levemente discolor, flores alvas.","PEUFR017675",NA,NA,NA,NA,NA,NA,NA,NA,"25282","auto","2009","11","13",NA,NA,NA,NA,NA,NA
"955","2019-11-19 14:08:35-03","UFRPE","PEUFR","45002","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","DC.","B.S.Amorim","A.Sacramento","574","1998","11","04","Brasil","Pernambuco","Cabo de Santo Agostinho","Distrito de Ponte dos Carvalhos","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"Arbusto com ca. De 3,5m de altura; Flores alvas e pilosas.","PEUFR045002",NA,NA,NA,NA,NA,NA,NA,NA,"25282","auto","2010","07","22",NA,NA,NA,NA,NA,NA
