"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"100","2020-08-20 20:37:45-03","UFSC","FLOR","59716","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","3866","2014","11","04",NA,"Brasil","Santa Catarina","Campos do Quiriri.",NA,NA,"erva reptante, flores rosadas","FLOR0059716",NA,"Apiales","(Urb.) Malme","Campo Alegre","-48.953333","-26.036667","Funez, L.A.",NA,NA,"FLOR0059716","2014",NA,NA,NA,NA,NA,NA,"48º57'12''W","26º2'12''S",NA,NA,NA,NA
"101","2020-08-20 14:54:35-03","UFSC","FLOR","53720","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","836","2013","11","24",NA,"Brasil","Paraná","Fazenda Rodeio, responsável Sr. Luís, localização das UAL1 e 2 da UAP14.",NA,NA,NA,"FLOR0053720",NA,"Apiales","(Urb.) Malme","Palmas","-51.982778","-26.385556","Campestrini, S.","1046","1046","FLOR0053720","2013","12","12",NA,NA,NA,NA,"51º58'58''W","26º23'8''S",NA,NA,NA,NA
"102","2020-08-20 20:37:45-03","UFSC","FLOR","9174","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Falkenberg, D.B.","2693","1985","10","12",NA,"Brasil","Rio Grande do Sul","Guaritas.",NA,NA,NA,"FLOR0009174",NA,"Apiales","(Urb.) Malme","Caçapava do Sul","-53.4914016723633","-30.5121994018555","Falkenberg, D.B.",NA,NA,"FLOR0009174","1985",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-20 20:37:45-03","UFSC","FLOR","27940","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Jarenkow, J.A.; Sobral, M.","3203","1996","10","19",NA,"Brasil","Rio Grande do Sul","Morro do Forno.",NA,NA,"erva estolonífera, flor verde","FLOR0027940",NA,"Apiales","(Urb.) Malme","Morrinhos do Sul","-49.934700012207","-29.3649997711182","Jarenkow, J.A.",NA,NA,"FLOR0027940","1997",NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-08-20 14:54:35-03","UFSC","FLOR","65731","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Nery, E.K.; Caddah, M.K.; Goebel, G.; Giuffre, P.M.W.","98","2018","09","06",NA,"Brasil","Santa Catarina","Km8 da BR101.",NA,NA,"Erva estolonífera e terrícula, flores e brácteas avermelhadas, frutos verde-amarelados","FLOR0065731",NA,"Apiales","(Urb.) Malme","Laguna","-48.7807998657227","-28.4825000762939","Nery, E.K.",NA,NA,"FLOR0065731","2018","09","06","21199","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","hirsuta","Hydrocotyle hirsuta exigua","Weddell, HA","1023",NA,NA,NA,NA,"?",NA,"loco non adnotato",NA,NA,NA,NA,NA,NA,"Urb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"exigua"
"106","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","hirsuta","Hydrocotyle hirsuta exigua","Riedel, L","1790",NA,NA,NA,"Southern America","Brazil","São Paulo","in Brasiliae prov. S. Paulo repens in declivis locisque humidis",NA,NA,"mense Dec. forif. et fructif.",NA,NA,NA,"Urb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"exigua"
"107","2021-02-08 12:33:10-03","UFRGS","ICN","060106","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Pedersen, TM","13427","1982","10","11","América do Sul","Argentina","Corrientes","Villanueva, near the cemetry",NA,NA,"Medium dry, sandy grassland, growing among short grasses between large Elionorus tussocks",NA,"Dicotyledon",NA,"Malme","General Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-08 12:33:10-03","UFRGS","ICN","066106","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Pedersen, TM","s.n.","1982","10","11","América do Sul","Argentina","Corrientes","General Paz Villanueva perto do cemitério",NA,NA,NA,NA,"Dicotyledon",NA,"Malme",NA,NA,NA,"Pedersen, TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-08 12:33:10-03","UFRGS","ICN","145069","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Maraschin-Silva, F","s.n.","2004","12","19","América do Sul","Brasil","RS",NA,NA,NA,"capoeira (pertencente a remanescente de Floresta Ombrófila Densa de Terras Baixas)",NA,"Dicotyledon",NA,"Malme","Dom Pedro de Alcântara","-49.837778","-29.382778","Maraschin-Silva, F","30","30",NA,NA,NA,NA,NA,NA,NA,NA,"-49.837778","-29.382778",NA,NA,NA,NA
"110","2021-02-08 12:33:10-03","UFRGS","ICN","164855","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Matzenbacher, NI","3085","2009","09","26","América do Sul","Brasil","RS","Fazenda São Maximiano 30°10'51''S 51°23'10''W",NA,NA,"planta aquática",NA,"Dicotyledon",NA,"Malme","Guaíba","-51.386111","-30.180833","Lima, LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.386111","-30.180833",NA,NA,NA,NA
"111","2021-02-08 12:33:10-03","UFRGS","ICN","190046","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Silva Filho, PJS","707","2009","09","25","América do Sul","Brasil","RS","Bairro Tarumã região de entorno do Lago Tarumã.",NA,NA,"Solo pedregoso",NA,"Dicotyledon",NA,"Malme","Viamão","-51.0225","-30.066389","Silva Filho, PJS","55","55",NA,NA,NA,NA,NA,NA,NA,NA,"-51.0225","-30.066389",NA,NA,NA,NA
"112","2021-02-08 12:33:10-03","UFRGS","ICN","188148","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Rabuske, C; Köhler, M","71","2016","09","14","América do Sul","Brasil","RS","Rincão do Inferno/Rincão dos Francos",NA,NA,"Erva prostrada com ramos róseos e frutos róseo-esverdeados, pilosos.; Ambiente úmido em beira de estrada que leva ao vale do Rio Camaquã.",NA,"Dicotyledon",NA,"Malme","Bagé","-54.1068992614746","-31.3313999176025","Rabuske, C",NA,NA,NA,"2016","09","14","74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-08 12:33:10-03","UFRGS","ICN","004436","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4436","1967","10","10","América do Sul","Brasil","RS","Monte da Formiga",NA,NA,"Campo seco, arenoso, ao sol",NA,"Dicotyledon",NA,"Malme","Barra do Ribeiro","-51.3011016845703","-30.2910995483398","B.E. Irgang, Z Ceroni",NA,NA,NA,NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-08 12:33:10-03","UFRGS","ICN","035229","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Miotto, STS","537","1977","10","08","América do Sul","Brasil","RS","saída de Camaquã em direção a Dom Feliciano",NA,NA,NA,NA,"Dicotyledon",NA,"Malme","Camaquã","-51.812198638916","-30.8511009216309","Irgang, BE",NA,NA,NA,NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 12:33:10-03","UFRGS","ICN","005801","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Irgang, BE","s.n.","1967","04","10","América do Sul","Brasil","RS",NA,NA,NA,"Terreno úmido.",NA,"Dicotyledon",NA,"Malme","Canoas","-51.1836013793945","-29.9178009033203","Irgang, BE",NA,NA,NA,NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-08 12:33:10-03","UFRGS","ICN","121854","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Garcia, EN","508","2001","10","18","América do Sul","Brasil","RS","Fazenda dos Touros",NA,NA,"Erva.Sobre formigueiro de Camponotus sp. coberto de vegetação, no campo nativo pastejado.Solo arenoso seco.",NA,"Dicotyledon",NA,"Malme","Capivari do Sul","-50.5147018432617","-30.1450004577637","Garcia, EN",NA,NA,NA,"2002","09","18","17105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-08 12:33:10-03","UFRGS","ICN","115451","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Kubo, R; MMTR, RR","7",NA,NA,NA,"América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Malme","Coronel Bicaco","-53.7014007568359","-27.7155990600586","Kubo, RR",NA,NA,NA,NA,NA,NA,"27535","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-08 12:33:10-03","UFRGS","ICN","116296","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Dalpiaz, S","s.n.","1997","10","11","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Malme","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141","Carneiro, AM",NA,NA,NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-08 12:33:10-03","UFRGS","ICN","004154","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4154","1967","05","14","América do Sul","Brasil","RS",NA,NA,NA,"Sobre pedras.",NA,"Dicotyledon",NA,"Malme","Gramado","-50.8739013671875","-29.3785991668701","Irgang, BE",NA,NA,NA,NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 12:33:10-03","UFRGS","ICN","004155","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4155","1967","05","14","América do Sul","Brasil","RS",NA,NA,NA,"Úmido.",NA,"Dicotyledon",NA,"Malme","Gramado","-50.8739013671875","-29.3785991668701","Irgang, BE",NA,NA,NA,NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:33:10-03","UFRGS","ICN","008653","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Lindeman, JC; Irgang, BE","s.n.","1971","10","17","América do Sul","Brasil","RS","Fazenda do Porto 12 Km E de Lavras do Sul campo seco prdregoso",NA,NA,"Beira úmida da sanga, sombra do barrando",NA,"Dicotyledon",NA,"Malme","Lavras do Sul","-53.8950004577637","-30.8131008148193","Irgang, BE",NA,NA,NA,NA,NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-08 12:33:10-03","UFRGS","ICN","004437","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4437","1967","10","06","América do Sul","Brasil","RS","I.N.P",NA,NA,"Em barranco seco, ensolarado.",NA,"Dicotyledon",NA,"Malme","São Francisco de Paula","-50.5835990905762","-29.4480991363525","Irgang, BE",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-02-08 12:33:10-03","UFRGS","ICN","004329","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4329","1967","08","19","América do Sul","Brasil","RS","Itapeva Porto Estácio",NA,NA,"Fruto vermelho.; Terreno úmido.",NA,"Dicotyledon",NA,"Malme","Torres","-49.7268981933594","-29.3353004455566","Irgang, BE",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-02-08 12:33:10-03","UFRGS","ICN","010226","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Irgang, BE; Baptista, LRM","s.n.","1972","09","22","América do Sul","Brasil","RS","Estiva estrada para Cidreira",NA,NA,"Em derrubada de mato, roça nova",NA,"Dicotyledon",NA,"Malme","Viamão","-51.0233001708984","-30.0811004638672","Irgang, BE",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-08 12:33:10-03","UFRGS","ICN","004646","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Irgang, BE","268","1967","11","13","América do Sul","Brasil","SC","Morro dos Conventos",NA,NA,NA,NA,"Dicotyledon",NA,"Malme","Araranguá","-49.4858016967773","-28.934700012207","Irgang, BE",NA,NA,NA,NA,NA,NA,"19353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:33:10-03","UFRGS","ICN","004438","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4438","1967","10","07","América do Sul","Brasil","RS","Azuleja",NA,NA,"Beira de mato",NA,"Dicotyledon",NA,"Malme","Cambará do Sul","-50.1446990966797","-29.0478000640869","B.E. Irgang, Z Ceroni",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-02-08 12:33:10-03","UFRGS","ICN","040498","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Boechat, SC","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Itaimbezinho",NA,NA,"Pântano",NA,"Dicotyledon",NA,"Malme","Cambará do Sul","-50.1446990966797","-29.0478000640869","Irgang, BE",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:33:10-03","UFRGS","ICN","142581","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Caporal, FJM","s.n.","2004","02","05","América do Sul","Brasil","RS","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco",NA,NA,"campo pastejado",NA,"Dicotyledon",NA,"Malme","Canguçu","-52.6755981445312","-31.3950004577637","Caporal, FJM","305","305",NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:33:10-03","UFRGS","ICN","145291","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Caporal, FJM","120","2004","02","05","América do Sul","Brasil","RS","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco",NA,NA,"campo pastejado",NA,"Dicotyledon",NA,"Malme","Canguçu","-52.6755981445312","-31.3950004577637","Caporal, FJM","305","305",NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:33:10-03","UFRGS","ICN","116295","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Dalpiaz, S","s.n.","1998","08","29","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Malme","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141","Carneiro, AM",NA,NA,NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-08 12:33:10-03","UFRGS","ICN","064712","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Arzivenco, L","741","1979","10","17","América do Sul","Brasil","RS",NA,NA,NA,"Barranco, Sanga funda",NA,"Dicotyledon",NA,"Malme","Esmeralda","-51.190299987793","-28.0536003112793","Irgang, BE",NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-08 12:33:10-03","UFRGS","ICN","008614","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Lindeman, JC; Irgang, BE;","s.n.","1971","10","16","América do Sul","Brasil","RS","Fazenda do Posto 12 Km W de Lavras do Sul",NA,NA,"Campos com grupos de arbustos na emboacdura úmida duma pequena sanga",NA,"Dicotyledon",NA,"Malme","Lavras do Sul","-53.8950004577637","-30.8131008148193","Irgang, BE",NA,NA,NA,NA,NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-08 12:33:10-03","UFRGS","ICN","008306","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","10","03","América do Sul","Brasil","RS","campo entre Butiá e Arroio dos Ratos ca. 65 Km W de Porto Alegre",NA,NA,NA,NA,"Dicotyledon",NA,"Malme","Pantano Grande","-52.3736000061035","-30.1914005279541","Irgang, BE",NA,NA,NA,NA,NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:33:10-03","UFRGS","ICN","032296","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Ferreira, AG; Irgang, BE","749","1974","12","01","América do Sul","Brasil","RS","Bairro Agronomia Rua Dolores Duran",NA,NA,"Campo",NA,"Dicotyledon",NA,"Malme","Porto Alegre","-51.2299995422363","-30.0331001281738","Irgang, BE",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-08 12:33:10-03","UFRGS","ICN","050288","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Arzivenco, L","s.n.","1976","04","26","América do Sul","Brasil","RS","Casa de Vegetação",NA,NA,"Terra de Banhado",NA,"Dicotyledon",NA,"Malme","Porto Alegre","-51.2299995422363","-30.0331001281738","Irgang, BE",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:33:10-03","UFRGS","ICN","032248","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Ferreira, AG; Irgang, BE","820","1975","01","01","América do Sul","Brasil","RS","Dolores Duran 350",NA,NA,NA,NA,"Dicotyledon",NA,"Malme","Porto Alegre","-51.2299995422363","-30.0331001281738","Irgang, BE",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:33:10-03","UFRGS","ICN","004026","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4026","1966","05","25","América do Sul","Brasil","RS","Jardim Schönewald",NA,NA,NA,NA,"Dicotyledon",NA,"Malme","Porto Alegre","-51.2299995422363","-30.0331001281738","Ceroni, Z",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:33:10-03","UFRGS","ICN","185896","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Setubal, R; Grings, M","645","2008","09","27","América do Sul","Brasil","RS","morro São Pedro",NA,NA,"em campo rupestre de topo de morro",NA,"Dicotyledon",NA,"Malme","Porto Alegre","-51.2299995422363","-30.0331001281738","Setubal, R",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:33:10-03","UFRGS","ICN","004327","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4327","1967","07","28","América do Sul","Brasil","RS","Praia do Cego",NA,NA,"Beira de mato, seco.",NA,"Dicotyledon",NA,"Malme","Porto Alegre","-51.2299995422363","-30.0331001281738","Irgang, BE",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:33:10-03","UFRGS","ICN","005981","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Ceroni, Z; et al.","s.n.","1969","07","21","América do Sul","Brasil","RS","Parque Florestal do Turvo",NA,NA,"Beira de mato",NA,"Dicotyledon",NA,"Malme","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-08 12:33:10-03","UFRGS","ICN","004156","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4156","1967","05","06","América do Sul","Brasil","RS","Butiazal",NA,NA,"Areia seca.",NA,"Dicotyledon",NA,"Malme","Torres","-49.7268981933594","-29.3353004455566","Irgang, BE",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:33:10-03","UFRGS","ICN","004227","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4227","1967","05","29","América do Sul","Brasil","RS","Itapuã",NA,NA,"Lugar úmido.",NA,"Dicotyledon",NA,"Malme","Viamão","-51.0233001708984","-30.0811004638672","Irgang, BE",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:33:10-03","UFRGS","ICN","004435","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Schultz, AR","4435","1967","09","13","América do Sul","Brasil","RS","Itapuã Porto das Pombas",NA,NA,"Beira de mata.",NA,"Dicotyledon",NA,"Malme","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","5352","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Ungaretti, I.","664","1977","09",NA,NA,"Brasil","Rio Grande do Sul","Polo Petroquímico",NA,NA,"sub-bosque de Acacia","HAS0005352","Magnoliophyta",NA,"Malme","Montenegro","-51.4611015319824","-29.6886005401611","Zanette, V.C.",NA,NA,NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 09:59:21-03","IBt","SP","16038","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Loefgren, A; Edwall, G","CGG2456","1894","04","29",NA,"Brasil","São Paulo","Campos de Bocaina",NA,NA,NA,"SP032720",NA,NA,"(Urb.) Malme",NA,NA,NA,"Corrêa, IP",NA,NA,"SP032720","1998","02","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 09:59:21-03","IBt","SP","28629","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Krieger, L; Roth, L","1278","1949","02","10",NA,"Brasil","Minas Gerais","Fazenda Borda do Campo",NA,NA,NA,NA,NA,NA,"(Urb.) Malme",NA,NA,NA,"Silveira, MF",NA,NA,NA,"2005","08","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-12-16 15:38:43-03","IBt","SP","59871","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Scolnik, R; Molina, JA; Barkley, FA","s.n.","1949","03","19",NA,"Colômbia","Antioquia","En área abierta con pastos en el paraje denominado Alto de la Honda, a 6 km al oeste de Sonsón",NA,NA,NA,"SP116656",NA,NA,"(Urb.) Malme","Sonsón",NA,NA,"Silveira, MF","2600","2600","SP116656","2007","05","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-12-16 15:38:43-03","IBt","SP","48794","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Viégas, AP","s.n.","1939","04","16",NA,"Brasil","São Paulo",NA,NA,NA,NA,"SP116657",NA,NA,"(Urb.) Malme","Cunha","-44.9599990844727","-23.0699996948242","Corrêa, IP",NA,NA,"SP116657","1997","07","21","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 09:59:21-03","IBt","SP","296922","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10495","1996","01","25",NA,"Brasil","São Paulo","Mata de araucaria, na estrada Itararé - Bom Sucesso de Itararé",NA,NA,NA,NA,NA,NA,"(Urb.) Malme","Itararé","-49.3400001525879","-24.1100006103516","Silveira, MF",NA,NA,NA,"2007","05",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-12-16 15:38:43-03","IBt","SP","7293","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Brade, AC","5586","1912","01","14",NA,"Brasil","São Paulo",NA,NA,NA,NA,"SP116654",NA,NA,"(Urb.) Malme","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,"SP116654",NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-12-16 15:38:43-03","IBt","SP","19138","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Hoehne, FC","s.n.","1927","04","20",NA,"Brasil","São Paulo",NA,NA,NA,NA,"SP116658",NA,NA,"(Urb.) Malme","São Bento do Sapucaí","-45.7299995422363","-22.6800003051758","Corrêa, IP",NA,NA,"SP116658","1998","02","04","18089","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-12-16 15:38:43-03","IBt","SP","184","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Hoehne, FC","s.n.","1917","06",NA,NA,"Brasil","São Paulo","Butantã. Lugares úmidos",NA,NA,NA,"SP116655",NA,NA,"(Urb.) Malme","São Paulo","-46.6300010681152","-23.5400009155273","Norman, C",NA,NA,"SP116655",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 09:59:21-03","IBt","SP","3377","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Hoehne, FC","s.n.","1919","06","28",NA,"Brasil","São Paulo","Cantareira",NA,NA,NA,NA,NA,NA,"(Urb.) Malme","São Paulo","-46.6300010681152","-23.5400009155273","Corrêa, IP",NA,NA,NA,"1998","02","04","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 09:59:21-03","IBt","SP","16027","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Edwall, G","CGG4434","1899","08","22",NA,"Brasil","São Paulo","Horto Botânico",NA,NA,NA,"SP008738",NA,NA,"(Urb.) Malme","São Paulo","-46.6300010681152","-23.5400009155273","Corrêa, IP",NA,NA,"SP008738","1998","02","09","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-12-16 15:38:43-03","IBt","SP","7295","S","Plantae","Araliaceae","Hydrocotyle","exigua","Hydrocotyle exigua","Brade, AC","5587","1911","12",NA,NA,"Brasil","São Paulo","Serra da Cantareira",NA,NA,NA,"SP116659",NA,NA,"(Urb.) Malme","São Paulo","-46.6300010681152","-23.5400009155273","Corrêa, IP",NA,NA,"SP116659","1998","02","04","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
